mc	mn	onset	duration	gracenote	nominal_duration	scalar	tied	tpc	midi	staff	voice	volta
1	0	15/16	1/16		1/16	1		-2	58	2	1	
2	1	0	1/2		1/2	1		-3	39	2	2	
2	1	0	1/16		1/16	1		-2	58	2	1	
2	1	1/16	1/16		1/16	1		-1	53	2	1	
2	1	1/8	1/16		1/16	1		1	55	2	1	
2	1	3/16	1/16		1/16	1		-2	58	2	1	
2	1	1/4	1/4		1/4	1		-3	51	2	1	
2	1	5/16	1/16		1/16	1		1	55	1	1	
2	1	3/8	1/16		1/16	1		-2	58	1	1	
2	1	7/16	1/16		1/16	1		-5	61	1	1	
2	1	1/2	1/2		1/2	1		-3	39	2	2	
2	1	1/2	1/16		1/16	1		0	60	1	1	
2	1	9/16	1/16		1/16	1		1	55	1	1	
2	1	5/8	1/16		1/16	1		-4	56	1	1	
2	1	11/16	1/16		1/16	1		0	60	1	1	
2	1	3/4	1/4		1/4	1		-3	51	2	1	
2	1	13/16	1/16		1/16	1		-2	58	1	1	
2	1	7/8	1/16		1/16	1		0	60	1	1	
2	1	15/16	1/16		1/16	1		-3	63	1	1	
3	2	0	1/2		1/2	1		-1	41	2	2	
3	2	0	1/16		1/16	1		2	62	1	1	
3	2	1/16	1/16		1/16	1		1	55	1	1	
3	2	1/8	1/16		1/16	1		-4	56	1	1	
3	2	3/16	1/16		1/16	1		2	62	1	1	
3	2	1/4	1/4		1/4	1		-1	53	2	1	
3	2	5/16	1/16		1/16	1		-4	56	1	1	
3	2	3/8	1/16		1/16	1		2	62	1	1	
3	2	7/16	1/16		1/16	1		-1	65	1	1	
3	2	1/2	1/2		1/2	1		1	43	2	2	
3	2	1/2	1/16		1/16	1		-1	65	1	1	
3	2	9/16	1/16		1/16	1		2	62	1	1	
3	2	5/8	1/16		1/16	1		-3	63	1	1	
3	2	11/16	1/16		1/16	1		1	67	1	1	
3	2	3/4	1/4		1/4	1		1	55	2	1	
3	2	3/4	1/16		1/16	1		-2	58	1	1	
3	2	13/16	1/16		1/16	1		2	62	1	1	
3	2	7/8	1/16		1/16	1		-3	63	1	1	
3	2	15/16	1/16		1/16	1		1	67	1	1	
4	3	0	1/2		1/2	1		-4	44	2	2	
4	3	0	1/16		1/16	1		1	67	1	1	
4	3	1/16	1/16		1/16	1		-3	63	1	1	
4	3	1/8	1/16		1/16	1		-1	65	1	1	
4	3	3/16	1/16		1/16	1		-4	68	1	1	
4	3	1/4	1/2		1/2	1		-4	56	2	1	
4	3	1/4	1/16		1/16	1		0	60	1	1	
4	3	5/16	1/16		1/16	1		-3	63	1	1	
4	3	3/8	1/16		1/16	1		-1	65	1	1	
4	3	7/16	1/16		1/16	1		-4	68	1	1	
4	3	1/2	1/2		1/2	1	1	-2	46	2	2	
4	3	1/2	1/16		1/16	1		2	62	1	1	
4	3	9/16	1/16		1/16	1		0	72	1	1	
4	3	5/8	1/16		1/16	1		-2	70	1	1	
4	3	11/16	1/16		1/16	1		2	62	1	1	
4	3	3/4	1/4		1/4	1		1	55	2	1	
4	3	3/4	1/16		1/16	1		-3	63	1	1	
4	3	13/16	1/16		1/16	1		-2	70	1	1	
4	3	7/8	1/16		1/16	1		1	67	1	1	
4	3	15/16	1/16		1/16	1		-3	63	1	1	
5	4	0	1.0		1.0	1	-1	-2	46	2	2	
5	4	0	1/4		1/4	1		-3	51	2	1	
5	4	0	1/16		1/16	1		0	60	1	1	
5	4	1/16	1/16		1/16	1		-2	70	1	1	
5	4	1/8	1/16		1/16	1		-4	68	1	1	
5	4	3/16	1/16		1/16	1		0	60	1	1	
5	4	1/4	1/4		1/4	1		-1	53	2	1	
5	4	1/4	1/16		1/16	1		2	62	1	1	
5	4	5/16	1/16		1/16	1		-4	68	1	1	
5	4	3/8	1/16		1/16	1		-1	65	1	1	
5	4	7/16	1/16		1/16	1		2	62	1	1	
5	4	1/2	1/4		1/4	1		2	50	2	1	
5	4	1/2	1/16		1/16	1		-2	58	1	1	
5	4	9/16	1/16		1/16	1		-4	68	1	1	
5	4	5/8	1/16		1/16	1		1	67	1	1	
