mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	duration	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
1	1	0	0	1.0	0	0	3/4	2	2	1/4	1/4	1		4	52	E3	3	6
1	1	0	0	1.0	0	0	3/4	2	2	1/4	1/4	1		8	56	G#3	3	6
1	1	0	0	1.0	0	0	3/4	2	2	1/4	1/4	1		5	59	B3	3	6
1	1	0	0	1.0	0	0	3/4	1	2	1/4	1/4	1		4	64	E4	4	5
1	1	0	0	0.75	0	0	3/4	1	1	3/16	1/8	3/2		8	68	G#4	4	0
1	1	3/4	3/4	0.25	3/16	3/16	3/4	1	1	1/16	1/16	1		3	69	A4	4	1
1	1	1	1	2.0	1/4	1/4	3/4	2	2	1/2	1/2	1		9	51	D#3	3	7
1	1	1	1	2.0	1/4	1/4	3/4	2	2	1/2	1/2	1		8	56	G#3	3	7
1	1	1	1	2.0	1/4	1/4	3/4	2	2	1/2	1/2	1		12	60	B#3	3	7
1	1	1	1	1.5	1/4	1/4	3/4	1	1	3/8	1/4	3/2		6	66	F#4	4	2
1	1	5/2	5/2	0.25	5/8	5/8	3/4	1	1	1/16	1/16	1		4	64	E4	4	3
1	1	11/4	11/4	0.25	11/16	11/16	3/4	1	1	1/16	1/16	1		6	66	F#4	4	4
2	2	3	3	1.0	0	0	3/4	2	2	1/4	1/4	1		7	49	C#3	3	21
2	2	3	3	1.0	0	0	3/4	2	1	1/4	1/4	1	1	8	56	G#3	3	12
2	2	3	3	1.0	0	0	3/4	1	2	1/4	1/4	1		7	61	C#4	4	10
2	2	3	3	1.0	0	0	3/4	1	1	1/4	1/4	1		4	64	E4	4	8
2	2	4	4	2.0	1/4	1/4	3/4	2	2	1/2	1/2	1		7	49	C#3	3	22
2	2	4	4	0.25	1/4	1/4	3/4	2	1	1/16	1/16	1	-1	8	56	G#3	3	13
2	2	4	4	2.0	1/4	1/4	3/4	1	2	1/2	1/2	1		4	64	E4	4	11
2	2	4	4	2.0	1/4	1/4	3/4	1	1	1/2	1/2	1		3	69	A4	4	9
2	2	17/4	17/4	0.25	5/16	5/16	3/4	2	1	1/16	1/16	1		5	59	B3	3	14
2	2	9/2	9/2	0.25	3/8	3/8	3/4	2	1	1/16	1/16	1		3	57	A3	3	15
2	2	19/4	19/4	0.25	7/16	7/16	3/4	2	1	1/16	1/16	1		8	56	G#3	3	16
2	2	5	5	0.25	1/2	1/2	3/4	2	1	1/16	1/16	1		6	54	F#3	3	17
2	2	21/4	21/4	0.25	9/16	9/16	3/4	2	1	1/16	1/16	1		4	52	E3	3	18
2	2	11/2	11/2	0.25	5/8	5/8	3/4	2	1	1/16	1/16	1		9	51	D#3	3	19
2	2	23/4	23/4	0.25	11/16	11/16	3/4	2	1	1/16	1/16	1		4	52	E3	3	20
3	3	6	6	1.0	0	0	3/4	2	2	1/4	1/4	1		9	51	D#3	3	32
3	3	6	6	1.0	0	0	3/4	2	2	1/4	1/4	1		6	54	F#3	3	32
3	3	6	6	1.0	0	0	3/4	2	2	1/4	1/4	1		5	59	B3	3	32
3	3	6	6	1.0	0	0	3/4	1	2	1/4	1/4	1		6	66	F#4	4	28
3	3	6	6	0.75	0	0	3/4	1	1	3/16	1/8	3/2		3	69	A4	4	23
3	3	27/4	27/4	0.25	3/16	3/16	3/4	1	1	1/16	1/16	1		5	71	B4	4	24
3	3	7	7	2.0	1/4	1/4	3/4	2	2	1/2	1/2	1		4	52	E3	3	33
3	3	7	7	1.0	1/4	1/4	3/4	2	1	1/4	1/4	1		8	56	G#3	3	30
3	3	7	7	1.0	1/4	1/4	3/4	2	1	1/4	1/4	1		5	59	B3	3	30
3	3	7	7	2.0	1/4	1/4	3/4	1	2	1/2	1/2	1		4	64	E4	4	29
3	3	7	7	1.5	1/4	1/4	3/4	1	1	3/8	1/4	3/2		8	68	G#4	4	25
3	3	8	8	1.0	1/2	1/2	3/4	2	1	1/4	1/4	1		10	58	A#3	3	31
3	3	8	8	1.0	1/2	1/2	3/4	2	1	1/4	1/4	1		7	61	C#4	4	31
3	3	17/2	17/2	0.25	5/8	5/8	3/4	1	1	1/16	1/16	1		6	66	F#4	4	26
3	3	35/4	35/4	0.25	11/16	11/16	3/4	1	1	1/16	1/16	1		8	68	G#4	4	27
4	4	9	9	1.0	0	0	3/4	2	2	1/4	1/4	1	1	5	47	B2	2	36
4	4	9	9	1.0	0	0	3/4	1	1	1/4	1/4	1		5	59	B3	3	34
4	4	9	9	1.0	0	0	3/4	1	1	1/4	1/4	1		9	63	D#4	4	34
4	4	9	9	1.0	0	0	3/4	1	1	1/4	1/4	1		6	66	F#4	4	34
4	4	10	10	0.25	1/4	1/4	3/4	2	2	1/16	1/16	1	-1	5	47	B2	2	37
4	4	10	10	2.0	1/4	1/4	3/4	1	1	1/2	1/2	1		5	59	B3	3	35
4	4	10	10	2.0	1/4	1/4	3/4	1	1	1/2	1/2	1		9	63	D#4	4	35
4	4	10	10	2.0	1/4	1/4	3/4	1	1	1/2	1/2	1		6	66	F#4	4	35
4	4	41/4	41/4	0.25	5/16	5/16	3/4	2	2	1/16	1/16	1		7	49	C#3	3	38
4	4	21/2	21/2	0.25	3/8	3/8	3/4	2	2	1/16	1/16	1		9	51	D#3	3	39
4	4	43/4	43/4	0.25	7/16	7/16	3/4	2	2	1/16	1/16	1		4	52	E3	3	40
4	4	11	11	0.25	1/2	1/2	3/4	2	2	1/16	1/16	1		6	54	F#3	3	41
4	4	45/4	45/4	0.25	9/16	9/16	3/4	2	2	1/16	1/16	1		8	56	G#3	3	42
4	4	23/2	23/2	0.25	5/8	5/8	3/4	2	2	1/16	1/16	1		3	57	A3	3	43
4	4	47/4	47/4	0.25	11/16	11/16	3/4	2	2	1/16	1/16	1		6	54	F#3	3	44
5	5	12	12	1.0	0	0	3/4	2	2	1/4	1/4	1		8	56	G#3	3	53
5	5	12	12	1.0	0	0	3/4	2	1	1/4	1/4	1		5	59	B3	3	51
5	5	12	12	1.0	0	0	3/4	1	2	1/4	1/4	1		9	63	D#4	4	49
5	5	12	12	0.75	0	0	3/4	1	1	3/16	1/8	3/2		5	71	B4	4	45
5	5	51/4	51/4	0.25	3/16	3/16	3/4	1	1	1/16	1/16	1		7	73	C#5	5	46
5	5	13	13	1.0	1/4	1/4	3/4	2	2	1/4	1/4	1		7	61	C#4	4	54
5	5	13	13	2.0	1/4	1/4	3/4	2	1	1/2	1/2	1		7	61	C#4	4	52
5	5	13	13	2.0	1/4	1/4	3/4	1	2	1/2	1/2	1		4	64	E4	4	50
5	5	13	13	1.5	1/4	1/4	3/4	1	1	3/8	1/4	3/2		3	69	A4	4	47
5	5	14	14	1.0	1/2	1/2	3/4	2	2	1/4	1/4	1		5	59	B3	3	55
5	5	29/2	29/2	0.5	5/8	5/8	3/4	1	1	1/8	1/8	1		8	68	G#4	4	48
6	6	15	15	1.0	0	0	3/4	2	2	1/4	1/4	1	1	10	58	A#3	3	63
6	6	15	15	1.0	0	0	3/4	2	1	1/4	1/4	1		7	61	C#4	4	62
6	6	15	15	1.0	0	0	3/4	1	2	1/4	1/4	1		6	66	F#4	4	61
6	6	15	15	0.5	0	0	3/4	1	1	1/8	1/8	1		7	73	C#5	5	56
6	6	31/2	31/2	0.25	1/8	1/8	3/4	1	1	1/16	1/16	1		9	75	D#5	5	57
6	6	63/4	63/4	0.25	3/16	3/16	3/4	1	1	1/16	1/16	1		4	76	E5	5	58
6	6	16	16	0.5	1/4	1/4	3/4	2	2	1/8	1/8	1	-1	10	58	A#3	3	64
6	6	16	16	1.5	1/4	1/4	3/4	1	1	3/8	1/4	3/2		6	66	F#4	4	59
6	6	16	16	1.5	1/4	1/4	3/4	1	1	3/8	1/4	3/2		7	73	C#5	5	59
6	6	16	16	1.5	1/4	1/4	3/4	1	1	3/8	1/4	3/2		4	76	E5	5	59
6	6	33/2	33/2	0.25	3/8	3/8	3/4	2	2	1/16	1/16	1		8	56	G#3	3	65
6	6	67/4	67/4	0.25	7/16	7/16	3/4	2	2	1/16	1/16	1		6	54	F#3	3	66
6	6	17	17	1.0	1/2	1/2	3/4	2	2	1/4	1/4	1		5	59	B3	3	67
6	6	35/2	35/2	0.5	5/8	5/8	3/4	1	1	1/8	1/8	1		6	66	F#4	4	60
6	6	35/2	35/2	0.5	5/8	5/8	3/4	1	1	1/8	1/8	1		5	71	B4	4	60
6	6	35/2	35/2	0.5	5/8	5/8	3/4	1	1	1/8	1/8	1		9	75	D#5	5	60
7	7	18	18	0.5	0	0	3/4	2	2	1/8	1/8	1		8	56	G#3	3	79
7	7	18	18	0.5	0	0	3/4	1	2	1/8	1/8	1		4	64	E4	4	73
7	7	18	18	0.25	0	0	3/4	1	1	1/16	1/16	1		7	73	C#5	5	68
