mc	mn	mc_onset	mn_onset	timesig	staff	voice	duration	nominal_duration	scalar	tied	tpc	midi	volta	chord_id
1	0	0	3/4	2/2	1	1	1/8	1/8	1		8	68		0
1	0	1/8	7/8	2/2	1	1	1/8	1/8	1		3	69		1
2	1	0	0	2/2	1	1	1/4	1/4	1		5	71		2
2	1	1/4	1/4	2/2	2	1	1/8	1/8	1		4	52		7
2	1	1/4	1/4	2/2	1	1	1/8	1/8	1		8	68		3
2	1	3/8	3/8	2/2	2	1	1/8	1/8	1		6	54		8
2	1	3/8	3/8	2/2	1	1	1/8	1/8	1		5	71		4
2	1	1/2	1/2	2/2	2	1	1/8	1/8	1		8	56		9
2	1	1/2	1/2	2/2	1	1	1/4	1/4	1		4	76		5
2	1	5/8	5/8	2/2	2	1	1/8	1/8	1		6	54		10
2	1	3/4	3/4	2/2	2	1	1/8	1/8	1		8	56		11
2	1	3/4	3/4	2/2	1	1	1/4	1/4	1		5	71		6
2	1	7/8	7/8	2/2	2	1	1/8	1/8	1		4	52		12
3	2	0	0	2/2	2	1	1/8	1/8	1		3	57		17
3	2	0	0	2/2	1	1	1/4	1/4	1		6	78		13
3	2	1/8	1/8	2/2	2	1	1/8	1/8	1		8	56		18
3	2	1/4	1/4	2/2	2	1	1/8	1/8	1		3	57		19
3	2	1/4	1/4	2/2	1	1	1/4	1/4	1		5	71		14
3	2	3/8	3/8	2/2	2	1	1/8	1/8	1		4	52		20
3	2	1/2	1/2	2/2	2	1	1/8	1/8	1		5	59		21
3	2	1/2	1/2	2/2	1	1	1/4	1/4	1		8	80		15
3	2	5/8	5/8	2/2	2	1	1/8	1/8	1		3	57		22
3	2	3/4	3/4	2/2	2	1	1/8	1/8	1		5	59		23
3	2	3/4	3/4	2/2	1	1	1/4	1/4	1		5	71		16
3	2	7/8	7/8	2/2	2	1	1/8	1/8	1		4	52		24
4	3	0	0	2/2	2	1	1/8	1/8	1		7	61		32
4	3	0	0	2/2	1	1	1/4	1/4	1		3	81		25
4	3	1/8	1/8	2/2	2	1	1/8	1/8	1		5	59		33
4	3	1/4	1/4	2/2	2	1	1/8	1/8	1		7	61		34
4	3	1/4	1/4	2/2	1	1	1/8	1/8	1		8	80		26
4	3	3/8	3/8	2/2	2	1	1/8	1/8	1		4	52		35
4	3	3/8	3/8	2/2	1	1	1/8	1/8	1		3	81		27
4	3	1/2	1/2	2/2	2	1	1/8	1/8	1		9	63		36
4	3	1/2	1/2	2/2	1	1	1/8	1/8	1		5	83		28
4	3	5/8	5/8	2/2	2	1	1/8	1/8	1		7	61		37
4	3	5/8	5/8	2/2	1	1	1/8	1/8	1		3	81		29
4	3	3/4	3/4	2/2	2	1	1/8	1/8	1		9	63		38
4	3	3/4	3/4	2/2	1	1	1/8	1/8	1		8	80		30
4	3	7/8	7/8	2/2	2	1	1/8	1/8	1		4	52		39
4	3	7/8	7/8	2/2	1	1	1/8	1/8	1		6	78		31
5	4	0	0	2/2	2	1	1/4	1/4	1		4	64		48
5	4	0	0	2/2	1	1	1/8	1/8	1		3	81		40
5	4	1/8	1/8	2/2	1	1	1/8	1/8	1		8	80		41
5	4	1/4	1/4	2/2	2	1	1/4	1/4	1		5	59		49
5	4	1/4	1/4	2/2	1	1	1/8	1/8	1		6	78		42
5	4	3/8	3/8	2/2	1	1	1/8	1/8	1		8	80		43
5	4	1/2	1/2	2/2	2	1	1/4	1/4	1		8	56		50
5	4	1/2	1/2	2/2	1	1	1/8	1/8	1		4	76		44
5	4	5/8	5/8	2/2	1	1	1/8	1/8	1		8	80		45
5	4	3/4	3/4	2/2	2	1	1/4	1/4	1		12	60		51
5	4	3/4	3/4	2/2	1	1	1/8	1/8	1		6	78		46
5	4	7/8	7/8	2/2	1	1	1/8	1/8	1		8	80		47
6	5	0	0	2/2	2	1	1/4	1/4	1		7	61		60
6	5	0	0	2/2	1	1	1/8	1/8	1		4	76		52
6	5	1/8	1/8	2/2	1	1	1/8	1/8	1		8	80		53
6	5	1/4	1/4	2/2	2	1	1/4	1/4	1		8	56		61
6	5	1/4	1/4	2/2	1	1	1/8	1/8	1		9	75		54
6	5	3/8	3/8	2/2	1	1	1/8	1/8	1		8	80		55
6	5	1/2	1/2	2/2	2	1	1/4	1/4	1		9	63		62
6	5	1/2	1/2	2/2	1	1	1/8	1/8	1		7	73		56
6	5	5/8	5/8	2/2	1	1	1/8	1/8	1		8	80		57
6	5	3/4	3/4	2/2	2	1	1/4	1/4	1		8	56		63
6	5	3/4	3/4	2/2	1	1	1/8	1/8	1		12	72		58
6	5	7/8	7/8	2/2	1	1	1/8	1/8	1		8	80		59
7	6	0	0	2/2	2	1	1/8	1/8	1		4	64		72
7	6	0	0	2/2	1	1	1/8	1/8	1		7	73		64
7	6	1/8	1/8	2/2	2	1	1/8	1/8	1		9	63		73
7	6	1/8	1/8	2/2	1	1	1/8	1/8	1		9	75		65
7	6	1/4	1/4	2/2	2	1	1/8	1/8	1		7	61		74
7	6	1/4	1/4	2/2	1	1	1/8	1/8	1		4	76		66
7	6	3/8	3/8	2/2	2	1	1/8	1/8	1		9	63		75
7	6	3/8	3/8	2/2	1	1	1/8	1/8	1		6	78		67
7	6	1/2	1/2	2/2	2	1	1/4	1/4	1		4	64		76
7	6	1/2	1/2	2/2	1	1	1/8	1/8	1		8	80		68
7	6	5/8	5/8	2/2	1	1	1/8	1/8	1		6	78		69
7	6	3/4	3/4	2/2	2	1	1/4	1/4	1		10	58		77
7	6	3/4	3/4	2/2	1	1	1/8	1/8	1		4	76		70
7	6	7/8	7/8	2/2	1	1	1/8	1/8	1		6	78		71
8	7	0	0	2/2	2	1	1/4	1/4	1		5	59		86
8	7	0	0	2/2	1	1	1/8	1/8	1		9	75		78
8	7	1/8	1/8	2/2	1	1	1/8	1/8	1		6	78		79
8	7	1/4	1/4	2/2	2	1	1/4	1/4	1		6	54		87
