mc	mn	quarterbeats	duration_qb	mc_onset	mn_onset	timesig	staff	voice	duration	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
1	1	0	2.0	0	0	3/4	2	2	1/2	1/2	1		5	59	B3	3	8
1	1	0	2.0	0	0	3/4	2	1	1/2	1/2	1		2	62	D4	4	6
1	1	0	0.5	0	0	3/4	1	1	1/8	1/8	1		5	71	B4	4	0
1	1	1/2	0.5	1/8	1/8	3/4	1	1	1/8	1/8	1		2	74	D5	5	1
1	1	1	0.5	1/4	1/4	3/4	1	1	1/8	1/8	1		6	78	F#5	5	2
1	1	3/2	0.5	3/8	3/8	3/4	1	1	1/8	1/8	1	1	5	83	B5	5	3
1	1	2	1.0	1/2	1/2	3/4	2	2	1/4	1/4	1		7	61	C#4	4	9
1	1	2	1.0	1/2	1/2	3/4	2	1	1/4	1/4	1		4	64	E4	4	7
1	1	2	0.5	1/2	1/2	3/4	1	1	1/8	1/8	1	-1	5	83	B5	5	4
1	1	5/2	0.5	5/8	5/8	3/4	1	1	1/8	1/8	1		10	82	A#5	5	5
2	2	3	2.0	0	0	3/4	2	2	1/2	1/2	1		2	62	D4	4	20
2	2	3	2.0	0	0	3/4	2	1	1/2	1/2	1		6	66	F#4	4	18
2	2	3	0.5	0	0	3/4	1	1	1/8	1/8	1		5	83	B5	5	10
2	2	7/2	0.5	1/8	1/8	3/4	1	1	1/8	1/8	1		6	78	F#5	5	11
2	2	4	0.25	1/4	1/4	3/4	1	1	1/16	1/16	1		4	76	E5	5	12
2	2	17/4	0.25	5/16	5/16	3/4	1	1	1/16	1/16	1		2	74	D5	5	13
2	2	9/2	0.25	3/8	3/8	3/4	1	1	1/16	1/16	1		7	73	C#5	5	14
2	2	19/4	0.25	7/16	7/16	3/4	1	1	1/16	1/16	1	1	5	71	B4	4	15
2	2	5	1.0	1/2	1/2	3/4	2	2	1/4	1/4	1		7	61	C#4	4	21
2	2	5	1.0	1/2	1/2	3/4	2	1	1/4	1/4	1		4	64	E4	4	19
2	2	5	0.5	1/2	1/2	3/4	1	1	1/8	1/8	1	-1	5	71	B4	4	16
2	2	11/2	0.5	5/8	5/8	3/4	1	1	1/8	1/8	1		10	70	A#4	4	17
3	3	6	1.0	0	0	3/4	2	2	1/4	1/4	1		5	59	B3	3	35
3	3	6	1.0	0	0	3/4	2	1	1/4	1/4	1		2	62	D4	4	32
3	3	6	0.5	0	0	3/4	1	1	1/8	1/8	1		5	71	B4	4	22
3	3	13/2	0.5	1/8	1/8	3/4	1	1	1/8	1/8	1	1	1	79	G5	5	23
3	3	7	1.0	1/4	1/4	3/4	2	2	1/4	1/4	1		3	57	A3	3	36
3	3	7	1.0	1/4	1/4	3/4	2	1	1/4	1/4	1		7	61	C#4	4	33
3	3	7	0.25	1/4	1/4	3/4	1	1	1/16	1/16	1	-1	1	79	G5	5	24
3	3	29/4	0.25	5/16	5/16	3/4	1	1	1/16	1/16	1		6	78	F#5	5	25
3	3	15/2	0.25	3/8	3/8	3/4	1	1	1/16	1/16	1		4	76	E5	5	26
3	3	31/4	0.25	7/16	7/16	3/4	1	1	1/16	1/16	1	1	6	78	F#5	5	27
3	3	8	1.0	1/2	1/2	3/4	2	2	1/4	1/4	1		1	55	G3	3	37
3	3	8	1.0	1/2	1/2	3/4	2	1	1/4	1/4	1	1	5	59	B3	3	34
3	3	8	0.25	1/2	1/2	3/4	1	1	1/16	1/16	1	-1	6	78	F#5	5	28
3	3	33/4	0.25	9/16	9/16	3/4	1	1	1/16	1/16	1		4	76	E5	5	29
3	3	17/2	0.25	5/8	5/8	3/4	1	1	1/16	1/16	1		2	74	D5	5	30
3	3	35/4	0.25	11/16	11/16	3/4	1	1	1/16	1/16	1		4	76	E5	5	31
4	4	9	2.0	0	0	3/4	2	2	1/2	1/2	1		6	54	F#3	3	45
4	4	9	0.5	0	0	3/4	2	1	1/8	1/8	1	-1	5	59	B3	3	39
4	4	9	3.0	0	0	3/4	1	1	3/4	1/2	3/2	1	4	76	E5	5	38
4	4	19/2	0.5	1/8	1/8	3/4	2	1	1/8	1/8	1		10	58	A#3	3	40
4	4	10	0.5	1/4	1/4	3/4	2	1	1/8	1/8	1		7	61	C#4	4	41
4	4	21/2	0.5	3/8	3/8	3/4	2	1	1/8	1/8	1	1	6	66	F#4	4	42
4	4	11	1.0	1/2	1/2	3/4	2	2	1/4	1/4	1		10	58	A#3	3	46
4	4	11	0.5	1/2	1/2	3/4	2	1	1/8	1/8	1	-1	6	66	F#4	4	43
4	4	23/2	0.5	5/8	5/8	3/4	2	1	1/8	1/8	1	1	6	66	F#4	4	44
5	5	12	1.0	0	0	3/4	2	2	1/4	1/4	1		5	59	B3	3	63
5	5	12	0.5	0	0	3/4	2	1	1/8	1/8	1	-1	6	66	F#4	4	59
5	5	12	0.25	0	0	3/4	1	1	1/16	1/16	1	-1	4	76	E5	5	47
5	5	49/4	0.25	1/16	1/16	3/4	1	1	1/16	1/16	1		2	74	D5	5	48
5	5	25/2	1.0	1/8	1/8	3/4	2	1	1/4	1/4	1		1	67	G4	4	60
5	5	25/2	0.25	1/8	1/8	3/4	1	1	1/16	1/16	1		7	73	C#5	5	49
5	5	51/4	0.25	3/16	3/16	3/4	1	1	1/16	1/16	1		5	71	B4	4	50
5	5	13	1.0	1/4	1/4	3/4	2	2	1/4	1/4	1		3	57	A3	3	64
5	5	13	0.25	1/4	1/4	3/4	1	1	1/16	1/16	1		7	73	C#5	5	51
5	5	53/4	0.25	5/16	5/16	3/4	1	1	1/16	1/16	1		3	69	A4	4	52
5	5	27/2	1.0	3/8	3/8	3/4	2	1	1/4	1/4	1		6	66	F#4	4	61
5	5	27/2	0.25	3/8	3/8	3/4	1	1	1/16	1/16	1		1	67	G4	4	53
5	5	55/4	0.25	7/16	7/16	3/4	1	1	1/16	1/16	1		3	69	A4	4	54
5	5	14	1.0	1/2	1/2	3/4	2	2	1/4	1/4	1		1	55	G3	3	65
5	5	14	0.25	1/2	1/2	3/4	1	1	1/16	1/16	1		5	71	B4	4	55
5	5	57/4	0.25	9/16	9/16	3/4	1	1	1/16	1/16	1		7	73	C#5	5	56
5	5	29/2	0.5	5/8	5/8	3/4	2	1	1/8	1/8	1	1	4	64	E4	4	62
5	5	29/2	0.25	5/8	5/8	3/4	1	1	1/16	1/16	1		2	74	D5	5	57
5	5	59/4	0.25	11/16	11/16	3/4	1	1	1/16	1/16	1		4	76	E5	5	58
6	6	15	1.0	0	0	3/4	2	2	1/4	1/4	1		6	54	F#3	3	82
6	6	15	0.5	0	0	3/4	2	1	1/8	1/8	1	-1	4	64	E4	4	78
6	6	15	0.25	0	0	3/4	1	1	1/16	1/16	1		3	69	A4	4	66
6	6	61/4	0.25	1/16	1/16	3/4	1	1	1/16	1/16	1		6	66	F#4	4	67
6	6	31/2	1.0	1/8	1/8	3/4	2	1	1/4	1/4	1		2	62	D4	4	79
6	6	31/2	0.25	1/8	1/8	3/4	1	1	1/16	1/16	1		4	64	E4	4	68
6	6	63/4	0.25	3/16	3/16	3/4	1	1	1/16	1/16	1		6	66	F#4	4	69
6	6	16	1.0	1/4	1/4	3/4	2	2	1/4	1/4	1		4	52	E3	3	83
6	6	16	0.25	1/4	1/4	3/4	1	1	1/16	1/16	1		1	67	G4	4	70
6	6	65/4	0.25	5/16	5/16	3/4	1	1	1/16	1/16	1		3	69	A4	4	71
6	6	33/2	1.0	3/8	3/8	3/4	2	1	1/4	1/4	1		7	61	C#4	4	80
6	6	33/2	0.25	3/8	3/8	3/4	1	1	1/16	1/16	1		5	71	B4	4	72
6	6	67/4	0.25	7/16	7/16	3/4	1	1	1/16	1/16	1		7	73	C#5	5	73
6	6	17	1.0	1/2	1/2	3/4	2	2	1/4	1/4	1		6	54	F#3	3	84
6	6	17	0.25	1/2	1/2	3/4	1	1	1/16	1/16	1		2	74	D5	5	74
6	6	69/4	0.25	9/16	9/16	3/4	1	1	1/16	1/16	1		4	76	E5	5	75
6	6	35/2	0.5	5/8	5/8	3/4	2	1	1/8	1/8	1	1	2	62	D4	4	81
6	6	35/2	0.25	5/8	5/8	3/4	1	1	1/16	1/16	1		6	78	F#5	5	76
6	6	71/4	0.25	11/16	11/16	3/4	1	1	1/16	1/16	1		1	79	G5	5	77
7	7	18	1.0	0	0	3/4	2	2	1/4	1/4	1		1	55	G3	3	102
7	7	18	0.5	0	0	3/4	2	1	1/8	1/8	1	-1	2	62	D4	4	97
7	7	18	0.25	0	0	3/4	1	1	1/16	1/16	1		3	81	A5	5	85
7	7	73/4	0.25	1/16	1/16	3/4	1	1	1/16	1/16	1		5	83	B5	5	86
7	7	37/2	0.5	1/8	1/8	3/4	2	1	1/8	1/8	1		4	64	E4	4	98
7	7	37/2	0.25	1/8	1/8	3/4	1	1	1/16	1/16	1		7	73	C#5	5	87
7	7	75/4	0.25	3/16	3/16	3/4	1	1	1/16	1/16	1		2	74	D5	5	88
7	7	19	0.5	1/4	1/4	3/4	2	2	1/8	1/8	1		3	57	A3	3	103
7	7	19	0.5	1/4	1/4	3/4	2	1	1/8	1/8	1		7	61	C#4	4	99
7	7	19	0.25	1/4	1/4	3/4	1	1	1/16	1/16	1		6	66	F#4	4	89
7	7	77/4	0.25	5/16	5/16	3/4	1	1	1/16	1/16	1		4	64	E4	4	90
7	7	39/2	0.5	3/8	3/8	3/4	2	2	1/8	1/8	1		1	55	G3	3	104
7	7	39/2	1.0	3/8	3/8	3/4	2	1	1/4	1/4	1		2	62	D4	4	100
7	7	39/2	0.25	3/8	3/8	3/4	1	1	1/16	1/16	1		6	66	F#4	4	91
7	7	79/4	0.25	7/16	7/16	3/4	1	1	1/16	1/16	1		2	74	D5	5	92
7	7	20	1.0	1/2	1/2	3/4	2	2	1/4	1/4	1		3	57	A3	3	105
