mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	duration	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
1	0	0	0	0.5	0	3/4	2/2	2	1	1/8	1/8	1		4	52	E3	3	2
1	0	0	0	0.5	0	3/4	2/2	1	1	1/8	1/8	1		0	60	C4	4	0
1	0	1/2	1/2	0.5	1/8	7/8	2/2	2	1	1/8	1/8	1		2	50	D3	3	3
1	0	1/2	1/2	0.5	1/8	7/8	2/2	1	1	1/8	1/8	1		2	62	D4	4	1
2	1	1	1	0.5	0	0	2/2	2	1	1/8	1/8	1		0	48	C3	3	8
2	1	1	1	1.0	0	0	2/2	1	1	1/4	1/4	1		4	64	E4	4	4
2	1	3/2	3/2	0.5	1/8	1/8	2/2	2	1	1/8	1/8	1		5	47	B2	2	9
2	1	2	2	0.5	1/4	1/4	2/2	2	1	1/8	1/8	1		3	45	A2	2	10
2	1	2	2	1.0	1/4	1/4	2/2	1	1	1/4	1/4	1		-1	65	F4	4	5
2	1	5/2	5/2	0.5	3/8	3/8	2/2	2	1	1/8	1/8	1		5	47	B2	2	11
2	1	3	3	0.5	1/2	1/2	2/2	2	1	1/8	1/8	1		0	48	C3	3	12
2	1	3	3	1.0	1/2	1/2	2/2	1	1	1/4	1/4	1		4	64	E4	4	6
2	1	7/2	7/2	0.5	5/8	5/8	2/2	2	1	1/8	1/8	1		5	47	B2	2	13
2	1	4	4	0.5	3/4	3/4	2/2	2	1	1/8	1/8	1		3	45	A2	2	14
2	1	4	4	1.0	3/4	3/4	2/2	1	1	1/4	1/4	1		2	62	D4	4	7
2	1	9/2	9/2	0.5	7/8	7/8	2/2	2	1	1/8	1/8	1		5	47	B2	2	15
3	2	5	5	0.5	0	0	2/2	2	1	1/8	1/8	1		0	48	C3	3	19
3	2	5	5	1.0	0	0	2/2	1	1	1/4	1/4	1		4	64	E4	4	16
3	2	11/2	11/2	0.5	1/8	1/8	2/2	2	1	1/8	1/8	1		5	47	B2	2	20
3	2	6	6	0.5	1/4	1/4	2/2	2	1	1/8	1/8	1		3	45	A2	2	21
3	2	6	6	2.0	1/4	1/4	2/2	1	1	1/2	1/2	1		3	57	A3	3	17
3	2	13/2	13/2	0.5	3/8	3/8	2/2	2	1	1/8	1/8	1		5	47	B2	2	22
3	2	7	7	0.5	1/2	1/2	2/2	2	1	1/8	1/8	1		0	48	C3	3	23
3	2	15/2	15/2	0.5	5/8	5/8	2/2	2	1	1/8	1/8	1		2	50	D3	3	24
3	2	8	8	0.5	3/4	3/4	2/2	2	1	1/8	1/8	1		4	52	E3	3	25
3	2	8	8	1.0	3/4	3/4	2/2	1	1	1/4	1/4	1		8	56	G#3	3	18
3	2	17/2	17/2	0.5	7/8	7/8	2/2	2	1	1/8	1/8	1		2	50	D3	3	26
4	3	9	9	0.5	0	0	2/2	2	1	1/8	1/8	1		0	48	C3	3	31
4	3	9	9	1.0	0	0	2/2	1	1	1/4	1/4	1		3	57	A3	3	27
4	3	19/2	19/2	0.5	1/8	1/8	2/2	2	1	1/8	1/8	1		5	47	B2	2	32
4	3	10	10	0.5	1/4	1/4	2/2	2	1	1/8	1/8	1		3	45	A2	2	33
4	3	10	10	1.0	1/4	1/4	2/2	1	1	1/4	1/4	1		-1	65	F4	4	28
4	3	21/2	21/2	0.5	3/8	3/8	2/2	2	1	1/8	1/8	1		5	47	B2	2	34
4	3	11	11	0.5	1/2	1/2	2/2	2	1	1/8	1/8	1		0	48	C3	3	35
4	3	11	11	1.0	1/2	1/2	2/2	1	1	1/4	1/4	1		4	64	E4	4	29
4	3	23/2	23/2	0.5	5/8	5/8	2/2	2	1	1/8	1/8	1		5	47	B2	2	36
4	3	12	12	0.5	3/4	3/4	2/2	2	1	1/8	1/8	1		3	45	A2	2	37
4	3	12	12	1.0	3/4	3/4	2/2	1	1	1/4	1/4	1		2	62	D4	4	30
4	3	25/2	25/2	0.5	7/8	7/8	2/2	2	1	1/8	1/8	1		5	47	B2	2	38
5	4	13	13	0.5	0	0	2/2	2	1	1/8	1/8	1		0	48	C3	3	42
5	4	13	13	1.0	0	0	2/2	1	1	1/4	1/4	1		4	64	E4	4	39
5	4	27/2	27/2	0.5	1/8	1/8	2/2	2	1	1/8	1/8	1		5	47	B2	2	43
5	4	14	14	0.5	1/4	1/4	2/2	2	1	1/8	1/8	1		3	45	A2	2	44
5	4	14	14	2.0	1/4	1/4	2/2	1	1	1/2	1/2	1		3	57	A3	3	40
5	4	29/2	29/2	0.5	3/8	3/8	2/2	2	1	1/8	1/8	1		5	47	B2	2	45
5	4	15	15	0.5	1/2	1/2	2/2	2	1	1/8	1/8	1		0	48	C3	3	46
5	4	31/2	31/2	0.5	5/8	5/8	2/2	2	1	1/8	1/8	1		2	50	D3	3	47
5	4	16	16	0.5	3/4	3/4	2/2	2	1	1/8	1/8	1		4	52	E3	3	48
5	4	16	16	1.0	3/4	3/4	2/2	1	1	1/4	1/4	1		8	56	G#3	3	41
5	4	33/2	33/2	0.5	7/8	7/8	2/2	2	1	1/8	1/8	1		2	50	D3	3	49
6	5	17	17	0.5	0	0	2/2	2	1	1/8	1/8	1		0	48	C3	3	54
6	5	17	17	1.0	0	0	2/2	1	1	1/4	1/4	1		3	57	A3	3	50
6	5	35/2	35/2	0.5	1/8	1/8	2/2	2	1	1/8	1/8	1		5	47	B2	2	55
6	5	18	18	0.5	1/4	1/4	2/2	2	1	1/8	1/8	1		3	45	A2	2	56
6	5	18	18	1.0	1/4	1/4	2/2	1	1	1/4	1/4	1		-1	65	F4	4	51
6	5	37/2	37/2	0.5	3/8	3/8	2/2	2	1	1/8	1/8	1		5	47	B2	2	57
6	5	19	19	0.5	1/2	1/2	2/2	2	1	1/8	1/8	1		0	48	C3	3	58
6	5	19	19	1.0	1/2	1/2	2/2	1	1	1/4	1/4	1		4	64	E4	4	52
6	5	39/2	39/2	0.5	5/8	5/8	2/2	2	1	1/8	1/8	1		5	47	B2	2	59
6	5	20	20	0.5	3/4	3/4	2/2	2	1	1/8	1/8	1		3	45	A2	2	60
6	5	20	20	1.0	3/4	3/4	2/2	1	1	1/4	1/4	1		2	62	D4	4	53
6	5	41/2	41/2	0.5	7/8	7/8	2/2	2	1	1/8	1/8	1		5	47	B2	2	61
7	6	21	21	0.5	0	0	2/2	2	1	1/8	1/8	1		0	48	C3	3	67
7	6	21	21	1.0	0	0	2/2	1	1	1/4	1/4	1		3	69	A4	4	62
7	6	43/2	43/2	0.5	1/8	1/8	2/2	2	1	1/8	1/8	1		5	47	B2	2	68
7	6	22	22	0.5	1/4	1/4	2/2	2	1	1/8	1/8	1		3	45	A2	2	69
7	6	22	22	0.5	1/4	1/4	2/2	1	1	1/8	1/8	1		1	67	G4	4	63
7	6	45/2	45/2	0.5	3/8	3/8	2/2	2	1	1/8	1/8	1		5	47	B2	2	70
7	6	45/2	45/2	0.5	3/8	3/8	2/2	1	1	1/8	1/8	1		-1	65	F4	4	64
7	6	23	23	0.5	1/2	1/2	2/2	2	1	1/8	1/8	1		0	48	C3	3	71
7	6	23	23	1.0	1/2	1/2	2/2	1	1	1/4	1/4	1		4	64	E4	4	65
7	6	47/2	47/2	0.5	5/8	5/8	2/2	2	1	1/8	1/8	1		2	50	D3	3	72
7	6	24	24	0.5	3/4	3/4	2/2	2	1	1/8	1/8	1		4	52	E3	3	73
7	6	24	24	1.0	3/4	3/4	2/2	1	1	1/4	1/4	1		2	62	D4	4	66
7	6	49/2	49/2	0.5	7/8	7/8	2/2	2	1	1/8	1/8	1		-1	53	F3	3	74
8	7	25	25	0.5	0	0	2/2	2	1	1/8	1/8	1		4	52	E3	3	82
8	7	25	25	1.0	0	0	2/2	1	1	1/4	1/4	1		0	60	C4	4	75
8	7	51/2	51/2	0.5	1/8	1/8	2/2	2	1	1/8	1/8	1		2	50	D3	3	83
8	7	26	26	0.5	1/4	1/4	2/2	2	1	1/8	1/8	1		0	48	C3	3	84
8	7	26	26	0.5	1/4	1/4	2/2	1	1	1/8	1/8	1		5	59	B3	3	76
8	7	53/2	53/2	0.5	3/8	3/8	2/2	2	1	1/8	1/8	1		5	47	B2	2	85
8	7	53/2	53/2	0.5	3/8	3/8	2/2	1	1	1/8	1/8	1		0	60	C4	4	77
8	7	27	27	0.5	1/2	1/2	2/2	2	1	1/8	1/8	1		3	45	A2	2	86
8	7	27	27	0.5	1/2	1/2	2/2	1	1	1/8	1/8	1		2	62	D4	4	78
8	7	55/2	55/2	0.5	5/8	5/8	2/2	2	1	1/8	1/8	1		8	44	G#2	2	87
8	7	55/2	55/2	0.5	5/8	5/8	2/2	1	1	1/8	1/8	1		5	59	B3	3	79
8	7	28	28	1.0	3/4	3/4	2/2	2	1	1/4	1/4	1		3	45	A2	2	88
8	7	28	28	0.5	3/4	3/4	2/2	1	1	1/8	1/8	1		0	60	C4	4	80
8	7	57/2	57/2	0.5	7/8	7/8	2/2	1	1	1/8	1/8	1		3	57	A3	3	81
9	8	29	29	3.0	0	0	2/2	2	1	3/4	1/2	3/2		4	40	E2	2	97
9	8	29	29	0.5	0	0	2/2	1	1	1/8	1/8	1		5	59	B3	3	89
9	8	59/2	59/2	0.5	1/8	1/8	2/2	1	1	1/8	1/8	1		3	57	A3	3	90
9	8	30	30	0.5	1/4	1/4	2/2	1	1	1/8	1/8	1		8	56	G#3	3	91
9	8	61/2	61/2	0.5	3/8	3/8	2/2	1	1	1/8	1/8	1		3	57	A3	3	92
9	8	31	31	0.5	1/2	1/2	2/2	1	1	1/8	1/8	1		5	59	B3	3	93
9	8	63/2	63/2	0.5	5/8	5/8	2/2	1	1	1/8	1/8	1		0	60	C4	4	94
9	8	32	32	0.5	3/4	3/4	2/2	2	1	1/8	1/8	1		4	52	E3	3	98
9	8	32	32	0.5	3/4	3/4	2/2	1	1	1/8	1/8	1		2	62	D4	4	95
9	8	65/2	65/2	0.5	7/8	7/8	2/2	2	1	1/8	1/8	1		-1	53	F3	3	99
9	8	65/2	65/2	0.5	7/8	7/8	2/2	1	1	1/8	1/8	1		5	59	B3	3	96
10	9	33	33	1.0	0	0	2/2	2	1	1/4	1/4	1		4	52	E3	3	108
10	9	33	33	0.5	0	0	2/2	1	1	1/8	1/8	1		0	60	C4	4	100
10	9	67/2	67/2	0.5	1/8	1/8	2/2	1	1	1/8	1/8	1		2	62	D4	4	101
10	9	34	34	1.0	1/4	1/4	2/2	2	1	1/4	1/4	1		2	50	D3	3	109
10	9	34	34	0.5	1/4	1/4	2/2	1	1	1/8	1/8	1		4	64	E4	4	102
10	9	69/2	69/2	0.5	3/8	3/8	2/2	1	1	1/8	1/8	1		-1	65	F4	4	103
10	9	35	35	1.0	1/2	1/2	2/2	2	1	1/4	1/4	1		0	48	C3	3	110
10	9	35	35	0.5	1/2	1/2	2/2	1	1	1/8	1/8	1		4	64	E4	4	104
10	9	71/2	71/2	0.5	5/8	5/8	2/2	1	1	1/8	1/8	1		2	62	D4	4	105
10	9	36	36	1.0	3/4	3/4	2/2	2	1	1/4	1/4	1		5	47	B2	2	111
10	9	36	36	0.5	3/4	3/4	2/2	1	1	1/8	1/8	1		0	60	C4	4	106
10	9	73/2	73/2	0.5	7/8	7/8	2/2	1	1	1/8	1/8	1		2	62	D4	4	107
11	10	37	37	1.0	0	0	2/2	2	1	1/4	1/4	1		0	48	C3	3	120
11	10	37	37	0.5	0	0	2/2	1	1	1/8	1/8	1		4	64	E4	4	112
11	10	75/2	75/2	0.5	1/8	1/8	2/2	1	1	1/8	1/8	1		2	62	D4	4	113
11	10	38	38	0.5	1/4	1/4	2/2	2	1	1/8	1/8	1		3	45	A2	2	121
11	10	38	38	0.5	1/4	1/4	2/2	1	1	1/8	1/8	1		0	60	C4	4	114
11	10	77/2	77/2	0.5	3/8	3/8	2/2	2	1	1/8	1/8	1		5	47	B2	2	122
