quarterbeats	duration_qb	mc	mn	mc_onset	mn_onset	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
31/2	0.5	6	6	1/8	1/8	3/4	1	1	1/8		1/8	1		1	67	G4	4	71
16	1.0	6	6	1/4	1/4	3/4	2	2	1/4		1/4	1		5	47	B2	2	77
16	0.5	6	6	1/4	1/4	3/4	1	1	1/8		1/8	1		-1	65	F4	4	72
33/2	0.5	6	6	3/8	3/8	3/4	1	1	1/8		1/8	1		4	64	E4	4	73
17	0.5	6	6	1/2	1/2	3/4	1	1	1/8		1/8	1		-1	65	F4	4	74
35/2	0.5	6	6	5/8	5/8	3/4	1	1	1/8		1/8	1		2	74	D5	5	75
18	0.5	7	7	0	0	3/4	2	2	1/8		1/8	1		0	60	C4	4	93
18	1.0	7	7	0	0	3/4	1	2	1/4		1/4	1		1	67	G4	4	86
18	1.0	7	7	0	0	3/4	1	3	1/4		1/4	1		0	72	C5	5	89
18	0.5	7	7	0	0	3/4	1	1	1/8		1/8	1		4	76	E5	5	78
37/2	0.5	7	7	1/8	1/8	3/4	2	2	1/8		1/8	1		5	59	B3	3	94
37/2	0.5	7	7	1/8	1/8	3/4	1	1	1/8		1/8	1		2	74	D5	5	79
19	0.0	7	7	1/4	1/4	3/4	1	1	0	grace16	1/16	1		2	74	D5	5	80
19	0.0	7	7	1/4	1/4	3/4	1	1	0	grace16	1/16	1		4	76	E5	5	81
19	0.5	7	7	1/4	1/4	3/4	2	2	1/8		1/8	1		3	57	A3	3	95
19	1.0	7	7	1/4	1/4	3/4	2	1	1/4		1/4	1		0	60	C4	4	90
19	1.0	7	7	1/4	1/4	3/4	1	2	1/4		1/4	1		0	72	C5	5	87
19	0.5	7	7	1/4	1/4	3/4	1	1	1/8		1/8	1		-1	77	F5	5	82
39/2	0.5	7	7	3/8	3/8	3/4	2	2	1/8		1/8	1		1	55	G3	3	96
39/2	0.5	7	7	3/8	3/8	3/4	1	1	1/8		1/8	1		4	76	E5	5	83
20	1.0	7	7	1/2	1/2	3/4	2	2	1/4		1/4	1		-1	53	F3	3	97
20	0.5	7	7	1/2	1/2	3/4	2	1	1/8		1/8	1		-1	65	F4	4	91
20	1.0	7	7	1/2	1/2	3/4	1	2	1/4		1/4	1		3	69	A4	4	88
20	0.5	7	7	1/2	1/2	3/4	1	1	1/8		1/8	1		2	74	D5	5	84
41/2	0.5	7	7	5/8	5/8	3/4	2	1	1/8		1/8	1		4	64	E4	4	92
41/2	0.5	7	7	5/8	5/8	3/4	1	1	1/8		1/8	1		0	72	C5	5	85
21	0.5	8	8	0	0	3/4	2	2	1/8		1/8	1		-1	53	F3	3	104
21	1.0	8	8	0	0	3/4	2	1	1/4		1/4	1		2	62	D4	4	102
21	1.0	8	8	0	0	3/4	1	2	1/4		1/4	1		5	71	B4	4	100
21	1.0	8	8	0	0	3/4	1	1	1/4		1/4	1		1	79	G5	5	98
43/2	0.5	8	8	1/8	1/8	3/4	2	2	1/8		1/8	1		4	52	E3	3	105
22	0.5	8	8	1/4	1/4	3/4	2	2	1/8		1/8	1		1	55	G3	3	106
22	2.0	8	8	1/4	1/4	3/4	2	1	1/2		1/2	1		2	62	D4	4	103
22	2.0	8	8	1/4	1/4	3/4	1	2	1/2		1/2	1		5	71	B4	4	101
22	2.0	8	8	1/4	1/4	3/4	1	1	1/2		1/2	1		1	79	G5	5	99
45/2	0.5	8	8	3/8	3/8	3/4	2	2	1/8		1/8	1		-1	53	F3	3	107
23	0.5	8	8	1/2	1/2	3/4	2	2	1/8		1/8	1		4	52	E3	3	108
47/2	0.5	8	8	5/8	5/8	3/4	2	2	1/8		1/8	1		2	50	D3	3	109
24	2.0	9	9	0	0	3/4	2	2	1/2		1/2	1		4	52	E3	3	116
24	0.5	9	9	0	0	3/4	1	1	1/8		1/8	1		-2	70	Bb4	4	110
49/2	0.5	9	9	1/8	1/8	3/4	1	1	1/8		1/8	1		3	69	A4	4	111
25	0.5	9	9	1/4	1/4	3/4	1	1	1/8		1/8	1		-2	70	Bb4	4	112
51/2	0.5	9	9	3/8	3/8	3/4	1	1	1/8		1/8	1		1	79	G5	5	113
26	0.5	9	9	1/2	1/2	3/4	1	1	1/8		1/8	1		4	76	E5	5	114
53/2	0.5	9	9	5/8	5/8	3/4	1	1	1/8		1/8	1		-2	70	Bb4	4	115
27	2.0	10	10	0	0	3/4	2	2	1/2		1/2	1		-1	53	F3	3	123
27	0.5	10	10	0	0	3/4	1	1	1/8		1/8	1		3	69	A4	4	117
55/2	0.5	10	10	1/8	1/8	3/4	1	1	1/8		1/8	1		1	67	G4	4	118
28	0.5	10	10	1/4	1/4	3/4	1	1	1/8		1/8	1		3	69	A4	4	119
57/2	0.5	10	10	3/8	3/8	3/4	1	1	1/8		1/8	1		3	81	A5	5	120
29	1.0	10	10	1/2	1/2	3/4	2	2	1/4		1/4	1		6	54	F#3	3	124
29	0.5	10	10	1/2	1/2	3/4	1	1	1/8		1/8	1		-3	75	Eb5	5	121
59/2	0.5	10	10	5/8	5/8	3/4	1	1	1/8		1/8	1		2	74	D5	5	122
30	0.5	11	11	0	0	3/4	1	1	1/8		1/8	1		5	83	B5	5	125
61/2	0.5	11	11	1/8	1/8	3/4	1	1	1/8		1/8	1		0	84	C6	6	126
31	1.0	11	11	1/4	1/4	3/4	2	2	1/4		1/4	1		1	55	G3	3	135
31	1.0	11	11	1/4	1/4	3/4	1	2	1/4		1/4	1		1	67	G4	4	131
31	1.0	11	11	1/4	1/4	3/4	1	3	1/4		1/4	1		0	72	C5	5	133
31	0.5	11	11	1/4	1/4	3/4	1	1	1/8		1/8	1		-1	77	F5	5	127
63/2	0.5	11	11	3/8	3/8	3/4	1	1	1/8		1/8	1		4	76	E5	5	128
32	1.0	11	11	1/2	1/2	3/4	2	2	1/4		1/4	1		1	43	G2	2	136
32	1.0	11	11	1/2	1/2	3/4	1	2	1/4		1/4	1		-1	65	F4	4	132
32	1.0	11	11	1/2	1/2	3/4	1	3	1/4		1/4	1		5	71	B4	4	134
32	0.5	11	11	1/2	1/2	3/4	1	1	1/8		1/8	1		2	74	D5	5	129
65/2	0.5	11	11	5/8	5/8	3/4	1	1	1/8		1/8	1		0	72	C5	5	130
33	1.0	12	12	0	0	3/4	2	2	1/4		1/4	1		0	48	C3	3	144
33	0.5	12	12	0	0	3/4	1	2	1/8		1/8	1		-1	65	F4	4	139
33	1.0	12	12	0	0	3/4	1	3	1/4		1/4	1		1	67	G4	4	142
33	1.0	12	12	0	0	3/4	1	1	1/4		1/4	1		0	72	C5	5	137
67/2	0.5	12	12	1/8	1/8	3/4	1	2	1/8		1/8	1		2	62	D4	4	140
34	2.0	12	12	1/4	1/4	3/4	2	2	1/2		1/2	1		0	36	C2	2	145
34	2.0	12	12	1/4	1/4	3/4	1	2	1/2		1/2	1		4	64	E4	4	141
34	2.0	12	12	1/4	1/4	3/4	1	3	1/2		1/2	1		1	67	G4	4	143
34	2.0	12	12	1/4	1/4	3/4	1	1	1/2		1/2	1		0	72	C5	5	138
36	0.5	13	13	0	0	3/4	2	2	1/8		1/8	1		0	48	C3	3	159
36	1.0	13	13	0	0	3/4	2	1	1/4		1/4	1		0	60	C4	4	156
36	1.0	13	13	0	0	3/4	1	2	1/4		1/4	1		4	64	E4	4	151
36	1.0	13	13	0	0	3/4	1	1	1/4		1/4	1		1	67	G4	4	146
73/2	0.5	13	13	1/8	1/8	3/4	2	2	1/8		1/8	1		4	52	E3	3	160
37	1.0	13	13	1/4	1/4	3/4	2	2	1/4		1/4	1		1	55	G3	3	161
37	1.0	13	13	1/4	1/4	3/4	2	1	1/4		1/4	1		0	60	C4	4	157
37	0.5	13	13	1/4	1/4	3/4	1	2	1/8		1/8	1		4	64	E4	4	152
37	0.5	13	13	1/4	1/4	3/4	1	1	1/8		1/8	1		1	67	G4	4	147
75/2	0.5	13	13	3/8	3/8	3/4	1	2	1/8		1/8	1		2	62	D4	4	153
75/2	0.5	13	13	3/8	3/8	3/4	1	1	1/8		1/8	1		-1	65	F4	4	148
38	1.0	13	13	1/2	1/2	3/4	2	2	1/4		1/4	1		1	43	G2	2	162
38	1.0	13	13	1/2	1/2	3/4	2	1	1/4		1/4	1		1	55	G3	3	158
38	0.5	13	13	1/2	1/2	3/4	1	2	1/8		1/8	1		0	60	C4	4	154
38	0.5	13	13	1/2	1/2	3/4	1	1	1/8		1/8	1		4	64	E4	4	149
77/2	0.5	13	13	5/8	5/8	3/4	1	2	1/8		1/8	1		5	59	B3	3	155
77/2	0.5	13	13	5/8	5/8	3/4	1	1	1/8		1/8	1		2	62	D4	4	150
39	1.0	14	14	0	0	3/4	2	2	1/4		1/4	1		0	48	C3	3	169
39	1.0	14	14	0	0	3/4	2	1	1/4		1/4	1		1	55	G3	3	167
39	1.0	14	14	0	0	3/4	1	2	1/4		1/4	1		0	60	C4	4	165
39	1.0	14	14	0	0	3/4	1	1	1/4		1/4	1		4	64	E4	4	163
40	0.5	14	14	1/4	1/4	3/4	2	2	1/8		1/8	1		0	48	C3	3	170
40	2.0	14	14	1/4	1/4	3/4	2	1	1/2		1/2	1		1	55	G3	3	168
40	2.0	14	14	1/4	1/4	3/4	1	2	1/2		1/2	1		0	60	C4	4	166
40	2.0	14	14	1/4	1/4	3/4	1	1	1/2		1/2	1		4	64	E4	4	164
81/2	0.5	14	14	3/8	3/8	3/4	2	2	1/8		1/8	1		5	47	B2	2	171
41	0.5	14	14	1/2	1/2	3/4	2	2	1/8		1/8	1		3	45	A2	2	172
83/2	0.5	14	14	5/8	5/8	3/4	2	2	1/8		1/8	1		1	43	G2	2	173
42	1.0	15	15	0	0	3/4	2	2	1/4		1/4	1		6	42	F#2	2	187
42	1.0	15	15	0	0	3/4	2	1	1/4		1/4	1		3	57	A3	3	184
42	0.5	15	15	0	0	3/4	1	1	1/8		1/8	1		2	62	D4	4	174
42	1.0	15	15	0	0	3/4	1	2	1/4		1/4	1		9	63	D#4	4	181
85/2	0.5	15	15	1/8	1/8	3/4	1	1	1/8		1/8	1		3	69	A4	4	175
43	1.0	15	15	1/4	1/4	3/4	2	2	1/4		1/4	1		4	40	E2	2	188
43	1.0	15	15	1/4	1/4	3/4	2	1	1/4		1/4	1		5	59	B3	3	185
43	1.0	15	15	1/4	1/4	3/4	1	2	1/4		1/4	1		4	64	E4	4	182
43	0.5	15	15	1/4	1/4	3/4	1	1	1/8		1/8	1		1	67	G4	4	176
87/2	0.5	15	15	3/8	3/8	3/4	1	1	1/8		1/8	1		6	66	F#4	4	177
44	1.0	15	15	1/2	1/2	3/4	2	2	1/4		1/4	1		4	52	E3	3	189
44	1.0	15	15	1/2	1/2	3/4	2	1	1/4		1/4	1		5	59	B3	3	186
44	1.0	15	15	1/2	1/2	3/4	1	2	1/4		1/4	1		4	64	E4	4	183
44	0.25	15	15	1/2	1/2	3/4	1	1	1/16		1/16	1		1	67	G4	4	178
177/4	0.25	15	15	9/16	9/16	3/4	1	1	1/16		1/16	1		5	71	B4	4	179
89/2	0.5	15	15	5/8	5/8	3/4	1	1	1/8		1/8	1		4	76	E5	5	180
45	1.0	16	16	0	0	3/4	2	2	1/4		1/4	1		5	47	B2	2	201
45	0.5	16	16	0	0	3/4	2	1	1/8		1/8	1		5	59	B3	3	198
45	1.0	16	16	0	0	3/4	1	2	1/4		1/4	1		6	66	F#4	4	196
45	0.5	16	16	0	0	3/4	1	1	1/8		1/8	1		9	75	D#5	5	190
91/2	0.5	16	16	1/8	1/8	3/4	2	1	1/8		1/8	1		7	61	C#4	4	199
91/2	0.25	16	16	1/8	1/8	3/4	1	1	1/16		1/16	1		6	78	F#5	5	191
183/4	0.25	16	16	3/16	3/16	3/4	1	1	1/16		1/16	1		4	76	E5	5	192
46	0.0	16	16	1/4	1/4	3/4	1	1	0	appoggiatura	1/8	1		4	76	E5	5	193
46	0.5	16	16	1/4	1/4	3/4	2	2	1/8		1/8	1		5	59	B3	3	202
46	1.0	16	16	1/4	1/4	3/4	2	1	1/4		1/4	1		9	63	D#4	4	200
46	1.0	16	16	1/4	1/4	3/4	1	2	1/4		1/4	1		5	71	B4	4	197
46	1.0	16	16	1/4	1/4	3/4	1	1	1/4		1/4	1		6	78	F#5	5	194
93/2	0.5	16	16	3/8	3/8	3/4	2	2	1/8		1/8	1		3	57	A3	3	203
47	0.5	16	16	1/2	1/2	3/4	2	2	1/8		1/8	1		1	55	G3	3	204
47	1.0	16	16	1/2	1/2	3/4	1	1	1/4		1/4	1		5	71	B4	4	195
95/2	0.5	16	16	5/8	5/8	3/4	2	2	1/8		1/8	1		6	54	F#3	3	205
48	1.0	17	17	0	0	3/4	2	2	1/4		1/4	1		4	52	E3	3	212
48	0.5	17	17	0	0	3/4	1	1	1/8		1/8	1		1	79	G5	5	206
97/2	0.5	17	17	1/8	1/8	3/4	1	1	1/8		1/8	1		4	76	E5	5	207
49	1.0	17	17	1/4	1/4	3/4	2	2	1/4		1/4	1		4	64	E4	4	213
49	0.5	17	17	1/4	1/4	3/4	1	1	1/8		1/8	1		0	72	C5	5	208
99/2	0.5	17	17	3/8	3/8	3/4	1	1	1/8		1/8	1		5	71	B4	4	209
50	0.5	17	17	1/2	1/2	3/4	1	1	1/8		1/8	1		-2	70	Bb4	4	210
101/2	0.5	17	17	5/8	5/8	3/4	2	2	1/8		1/8	1		4	52	E3	3	214
101/2	0.5	17	17	5/8	5/8	3/4	1	1	1/8		1/8	1		1	79	G5	5	211
51	1.0	18	18	0	0	3/4	2	2	1/4		1/4	1		9	51	D#3	3	221
51	0.5	18	18	0	0	3/4	1	1	1/8		1/8	1		6	78	F#5	5	215
103/2	0.5	18	18	1/8	1/8	3/4	1	1	1/8		1/8	1		0	72	C5	5	216
52	1.0	18	18	1/4	1/4	3/4	2	2	1/4		1/4	1		9	63	D#4	4	222
52	0.5	18	18	1/4	1/4	3/4	1	1	1/8		1/8	1		5	71	B4	4	217
105/2	0.5	18	18	3/8	3/8	3/4	1	1	1/8		1/8	1		3	69	A4	4	218
53	0.5	18	18	1/2	1/2	3/4	1	1	1/8		1/8	1		8	68	G#4	4	219
107/2	0.5	18	18	5/8	5/8	3/4	2	2	1/8		1/8	1		2	50	D3	3	223
107/2	0.5	18	18	5/8	5/8	3/4	1	1	1/8		1/8	1		-1	77	F5	5	220
54	1.0	19	19	0	0	3/4	2	2	1/4		1/4	1		0	48	C3	3	237
54	0.5	19	19	0	0	3/4	1	1	1/8		1/8	1		4	76	E5	5	224
109/2	0.5	19	19	1/8	1/8	3/4	1	2	1/8		1/8	1		3	81	A5	5	230
109/2	0.5	19	19	1/8	1/8	3/4	1	1	1/8		1/8	1		0	84	C6	6	225
55	1.0	19	19	1/4	1/4	3/4	2	2	1/4		1/4	1		1	43	G2	2	238
55	1.0	19	19	1/4	1/4	3/4	1	3	1/4		1/4	1		4	76	E5	5	235
55	0.5	19	19	1/4	1/4	3/4	1	2	1/8		1/8	1		1	79	G5	5	231
55	0.5	19	19	1/4	1/4	3/4	1	1	1/8		1/8	1		5	83	B5	5	226
111/2	0.5	19	19	3/8	3/8	3/4	1	2	1/8		1/8	1		6	78	F#5	5	232
111/2	0.5	19	19	3/8	3/8	3/4	1	1	1/8		1/8	1		3	81	A5	5	227
56	1.0	19	19	1/2	1/2	3/4	2	2	1/4		1/4	1		5	47	B2	2	239
56	1.0	19	19	1/2	1/2	3/4	1	3	1/4		1/4	1		5	71	B4	4	236
56	0.5	19	19	1/2	1/2	3/4	1	2	1/8		1/8	1		4	76	E5	5	233
56	0.5	19	19	1/2	1/2	3/4	1	1	1/8		1/8	1		1	79	G5	5	228
113/2	0.5	19	19	5/8	5/8	3/4	1	2	1/8		1/8	1		9	75	D#5	5	234
113/2	0.5	19	19	5/8	5/8	3/4	1	1	1/8		1/8	1		6	78	F#5	5	229
57	0.0	20	20	0	0	3/4	1	1	0	appoggiatura	1/8	1		9	75	D#5	5	240
57	0.0	20	20	0	0	3/4	1	1	0	appoggiatura	1/8	1		6	78	F#5	5	240
57	1.0	20	20	0	0	3/4	2	2	1/4		1/4	1		4	40	E2	2	248
57	1.0	20	20	0	0	3/4	1	2	1/4		1/4	1		5	71	B4	4	244
57	1.0	20	20	0	0	3/4	1	3	1/4		1/4	1		4	76	E5	5	246
57	1.0	20	20	0	0	3/4	1	1	1/4		1/4	1		1	79	G5	5	241
58	0.0	20	20	1/4	1/4	3/4	1	1	0	appoggiatura	1/8	1		6	78	F#5	5	242
58	1.0	20	20	1/4	1/4	3/4	2	2	1/4		1/4	1		1	43	G2	2	249
58	2.0	20	20	1/4	1/4	3/4	1	2	1/2		1/2	1		1	67	G4	4	245
58	2.0	20	20	1/4	1/4	3/4	1	3	1/2		1/2	1		5	71	B4	4	247
58	2.0	20	20	1/4	1/4	3/4	1	1	1/2		1/2	1		4	76	E5	5	243
59	1.0	20	20	1/2	1/2	3/4	2	2	1/4		1/4	1		5	47	B2	2	250
60	1.0	21	21	0	0	3/4	2	2	1/4		1/4	1		4	52	E3	3	257
60	0.5	21	21	0	0	3/4	1	1	1/8		1/8	1		1	79	G5	5	251
121/2	0.5	21	21	1/8	1/8	3/4	1	1	1/8		1/8	1		3	81	A5	5	252
61	1.0	21	21	1/4	1/4	3/4	2	2	1/4		1/4	1		-1	53	F3	3	258
61	2.0	21	21	1/4	1/4	3/4	1	1	1/2		1/2	1		1	79	G5	5	253
123/2	0.5	21	21	3/8	3/8	3/4	1	2	1/8		1/8	1		-1	77	F5	5	254
62	1.0	21	21	1/2	1/2	3/4	2	2	1/4		1/4	1		1	55	G3	3	259
62	0.5	21	21	1/2	1/2	3/4	1	2	1/8		1/8	1		4	76	E5	5	255
125/2	0.5	21	21	5/8	5/8	3/4	1	2	1/8		1/8	1		2	74	D5	5	256
63	1.0	22	22	0	0	3/4	2	2	1/4		1/4	1		3	57	A3	3	270
63	1.0	22	22	0	0	3/4	1	3	1/4		1/4	1		7	73	C#5	5	268
63	0.5	22	22	0	0	3/4	1	1	1/8		1/8	1		1	79	G5	5	260
127/2	0.5	22	22	1/8	1/8	3/4	1	2	1/8		1/8	1		-2	70	Bb4	4	263
127/2	0.5	22	22	1/8	1/8	3/4	1	1	1/8		1/8	1		-1	77	F5	5	261
64	0.5	22	22	1/4	1/4	3/4	1	2	1/8		1/8	1		3	69	A4	4	264
64	2.0	22	22	1/4	1/4	3/4	1	3	1/2		1/2	1		7	73	C#5	5	269
64	2.0	22	22	1/4	1/4	3/4	1	1	1/2		1/2	1		1	79	G5	5	262
129/2	0.5	22	22	3/8	3/8	3/4	1	2	1/8		1/8	1		1	67	G4	4	265
65	0.5	22	22	1/2	1/2	3/4	1	2	1/8		1/8	1		-1	65	F4	4	266
131/2	0.5	22	22	5/8	5/8	3/4	1	2	1/8		1/8	1		4	64	E4	4	267
66	1.0	23	23	0	0	3/4	2	2	1/4		1/4	1		2	50	D3	3	278
66	1.0	23	23	0	0	3/4	2	1	1/4		1/4	1		2	62	D4	4	277
66	0.5	23	23	0	0	3/4	1	1	1/8		1/8	1		-1	77	F5	5	271
133/2	0.5	23	23	1/8	1/8	3/4	1	1	1/8		1/8	1		1	79	G5	5	272
67	1.0	23	23	1/4	1/4	3/4	2	2	1/4		1/4	1		4	52	E3	3	279
67	2.0	23	23	1/4	1/4	3/4	1	1	1/2		1/2	1		-1	77	F5	5	273
135/2	0.5	23	23	3/8	3/8	3/4	1	2	1/8		1/8	1		4	76	E5	5	274
68	1.0	23	23	1/2	1/2	3/4	2	2	1/4		1/4	1		-1	53	F3	3	280
68	0.5	23	23	1/2	1/2	3/4	1	2	1/8		1/8	1		2	74	D5	5	275
137/2	0.5	23	23	5/8	5/8	3/4	1	2	1/8		1/8	1		0	72	C5	5	276
69	1.0	24	24	0	0	3/4	2	2	1/4		1/4	1		1	55	G3	3	291
69	1.0	24	24	0	0	3/4	1	3	1/4		1/4	1		5	71	B4	4	289
69	0.5	24	24	0	0	3/4	1	1	1/8		1/8	1		-1	77	F5	5	281
139/2	0.5	24	24	1/8	1/8	3/4	1	2	1/8		1/8	1		3	69	A4	4	284
139/2	0.5	24	24	1/8	1/8	3/4	1	1	1/8		1/8	1		4	76	E5	5	282
70	0.5	24	24	1/4	1/4	3/4	1	2	1/8		1/8	1		1	67	G4	4	285
70	2.0	24	24	1/4	1/4	3/4	1	3	1/2		1/2	1		5	71	B4	4	290
70	2.0	24	24	1/4	1/4	3/4	1	1	1/2		1/2	1		-1	77	F5	5	283
141/2	0.5	24	24	3/8	3/8	3/4	1	2	1/8		1/8	1		-1	65	F4	4	286
71	0.5	24	24	1/2	1/2	3/4	1	2	1/8		1/8	1		4	64	E4	4	287
143/2	0.5	24	24	5/8	5/8	3/4	1	2	1/8		1/8	1		2	62	D4	4	288
72	0.5	25	25	0	0	3/4	2	2	1/8		1/8	1		0	60	C4	4	303
