mc	mn	quarterbeats	duration_qb	mc_onset	mn_onset	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
1	1	0	3.0	0	0	9/8	2	3	3/4		1/2	3/2	1	2	50	D3	3	15
1	1	1/2	0.5	1/8	1/8	9/8	2	1	1/8		1/8	1		-1	53	F3	3	8
1	1	1/2	1.0	1/8	1/8	9/8	2	2	1/4		1/4	1	1	-1	53	F3	3	12
1	1	1	0.5	1/4	1/4	9/8	2	1	1/8		1/8	1	1	3	57	A3	3	9
1	1	3/2	1.5	3/8	3/8	9/8	2	2	3/8		1/4	3/2	-1	-1	53	F3	3	13
1	1	3/2	1.5	3/8	3/8	9/8	2	1	3/8		1/4	3/2	-1	3	57	A3	3	10
1	1	3/2	0.5	3/8	3/8	9/8	1	1	1/8		1/8	1		2	62	D4	4	0
1	1	3/2	1.5	3/8	3/8	9/8	1	2	3/8		1/4	3/2		2	62	D4	4	6
1	1	2	0.5	1/2	1/2	9/8	1	1	1/8		1/8	1		-1	65	F4	4	1
1	1	5/2	0.5	5/8	5/8	9/8	1	1	1/8		1/8	1		3	69	A4	4	2
1	1	3	1.5	3/4	3/4	9/8	2	3	3/8		1/4	3/2	0	2	50	D3	3	16
1	1	3	1.5	3/4	3/4	9/8	2	2	3/8		1/4	3/2		4	52	E3	3	14
1	1	3	1.5	3/4	3/4	9/8	2	1	3/8		1/4	3/2		1	55	G3	3	11
1	1	3	0.5	3/4	3/4	9/8	1	1	1/8		1/8	1		7	61	C#4	4	3
1	1	3	1.5	3/4	3/4	9/8	1	2	3/8		1/4	3/2		7	61	C#4	4	7
1	1	7/2	0.5	7/8	7/8	9/8	1	1	1/8		1/8	1		1	67	G4	4	4
1	1	4	0.5	1	1	9/8	1	1	1/8		1/8	1		-2	70	Bb4	4	5
2	2	9/2	3.0	0	0	9/8	2	3	3/4		1/2	3/2	0	2	50	D3	3	34
2	2	9/2	1.5	0	0	9/8	2	2	3/8		1/4	3/2		-1	53	F3	3	32
2	2	9/2	1.0	0	0	9/8	1	2	1/4		1/4	1		2	62	D4	4	25
2	2	9/2	1.0	0	0	9/8	1	1	1/4		1/4	1		3	69	A4	4	17
2	2	5	1.0	1/8	1/8	9/8	2	1	1/4		1/4	1		3	57	A3	3	30
2	2	11/2	0.5	1/4	1/4	9/8	1	1	1/8		1/8	1		2	62	D4	4	18
2	2	11/2	0.5	1/4	1/4	9/8	1	2	1/8		1/8	1	1	2	62	D4	4	26
2	2	6	1.5	3/8	3/8	9/8	1	2	3/8		1/4	3/2	-1	2	62	D4	4	27
2	2	6	0.5	3/8	3/8	9/8	1	1	1/8		1/8	1		-1	65	F4	4	19
