quarterbeats	duration_qb	mc	mn	mc_onset	mn_onset	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
10	0.5	4	4	1/4	1/4	3/4	1	1	1/8		1/8	1		-2	70	Bb4	4	35
21/2	0.5	4	4	3/8	3/8	3/4	1	1	1/8		1/8	1		3	69	A4	4	36
11	1.0	4	4	1/2	1/2	3/4	2	2	1/4		1/4	1		3	45	A2	2	42
11	0.5	4	4	1/2	1/2	3/4	1	1	1/8		1/8	1		1	67	G4	4	37
23/2	0.5	4	4	5/8	5/8	3/4	1	1	1/8		1/8	1		-1	65	F4	4	38
12	0.5	5	5	0	0	3/4	2	2	1/8		1/8	1		-2	46	Bb2	2	48
12	1.0	5	5	0	0	3/4	1	2	1/4		1/4	1		-1	65	F4	4	44
12	3.0	5	5	0	0	3/4	1	1	3/4		1/2	3/2	1	2	74	D5	5	43
25/2	0.5	5	5	1/8	1/8	3/4	2	2	1/8		1/8	1		-1	53	F3	3	49
13	0.5	5	5	1/4	1/4	3/4	2	2	1/8		1/8	1		-2	58	Bb3	3	50
13	1.5	5	5	1/4	1/4	3/4	1	2	3/8		1/4	3/2		-1	65	F4	4	45
27/2	0.5	5	5	3/8	3/8	3/4	2	2	1/8		1/8	1		3	57	A3	3	51
14	0.5	5	5	1/2	1/2	3/4	2	2	1/8		1/8	1		1	55	G3	3	52
29/2	0.5	5	5	5/8	5/8	3/4	2	2	1/8		1/8	1		-1	53	F3	3	53
29/2	0.25	5	5	5/8	5/8	3/4	1	2	1/16		1/16	1		4	64	E4	4	46
59/4	0.25	5	5	11/16	11/16	3/4	1	2	1/16		1/16	1		-1	65	F4	4	47
15	0.5	6	6	0	0	3/4	2	2	1/8		1/8	1		4	52	E3	3	61
15	0.5	6	6	0	0	3/4	1	2	1/8		1/8	1		1	67	G4	4	55
15	3.0	6	6	0	0	3/4	1	1	3/4		1/2	3/2	0	2	74	D5	5	54
31/2	0.5	6	6	1/8	1/8	3/4	2	2	1/8		1/8	1		7	49	C#3	3	62
31/2	0.5	6	6	1/8	1/8	3/4	1	2	1/8		1/8	1		3	69	A4	4	56
16	0.5	6	6	1/4	1/4	3/4	2	2	1/8		1/8	1		2	50	D3	3	63
16	0.5	6	6	1/4	1/4	3/4	1	2	1/8		1/8	1		-2	70	Bb4	4	57
33/2	0.5	6	6	3/8	3/8	3/4	2	2	1/8		1/8	1		4	52	E3	3	64
33/2	0.5	6	6	3/8	3/8	3/4	1	2	1/8		1/8	1		1	67	G4	4	58
17	0.5	6	6	1/2	1/2	3/4	2	2	1/8		1/8	1		-1	53	F3	3	65
17	0.5	6	6	1/2	1/2	3/4	1	2	1/8		1/8	1		3	69	A4	4	59
35/2	0.5	6	6	5/8	5/8	3/4	2	2	1/8		1/8	1		1	55	G3	3	66
35/2	0.5	6	6	5/8	5/8	3/4	1	2	1/8		1/8	1		-1	65	F4	4	60
18	1.0	7	7	0	0	3/4	2	2	1/4		1/4	1		3	57	A3	3	74
18	3.0	7	7	0	0	3/4	1	2	3/4		1/2	3/2		4	64	E4	4	73
18	0.5	7	7	0	0	3/4	1	1	1/8		1/8	1	-1	2	74	D5	5	67
37/2	0.5	7	7	1/8	1/8	3/4	1	1	1/8		1/8	1		2	74	D5	5	68
19	1.0	7	7	1/4	1/4	3/4	2	2	1/4		1/4	1		3	45	A2	2	75
19	0.5	7	7	1/4	1/4	3/4	1	1	1/8		1/8	1		7	73	C#5	5	69
39/2	0.5	7	7	3/8	3/8	3/4	1	1	1/8		1/8	1		5	71	B4	4	70
20	1.0	7	7	1/2	1/2	3/4	2	2	1/4		1/4	1		3	57	A3	3	76
20	0.5	7	7	1/2	1/2	3/4	1	1	1/8		1/8	1		3	69	A4	4	71
41/2	0.5	7	7	5/8	5/8	3/4	1	1	1/8		1/8	1		1	67	G4	4	72
21	1.0	8	8	0	0	3/4	2	2	1/4		1/4	1		2	50	D3	3	84
21	2.0	8	8	0	0	3/4	1	2	1/2		1/2	1		2	62	D4	4	83
21	0.5	8	8	0	0	3/4	1	1	1/8		1/8	1		-1	65	F4	4	77
43/2	0.5	8	8	1/8	1/8	3/4	1	1	1/8		1/8	1		4	64	E4	4	78
22	1.0	8	8	1/4	1/4	3/4	2	2	1/4		1/4	1		-1	41	F2	2	85
22	0.5	8	8	1/4	1/4	3/4	1	1	1/8		1/8	1		1	67	G4	4	79
45/2	0.5	8	8	3/8	3/8	3/4	1	1	1/8		1/8	1		-1	65	F4	4	80
23	1.0	8	8	1/2	1/2	3/4	2	2	1/4		1/4	1		3	45	A2	2	86
23	0.5	8	8	1/2	1/2	3/4	1	1	1/8		1/8	1		4	64	E4	4	81
47/2	0.5	8	8	5/8	5/8	3/4	1	1	1/8		1/8	1		2	62	D4	4	82
24	0.5	9	9	0	0	3/4	2	2	1/8		1/8	1		2	38	D2	2	93
24	1.0	9	9	0	0	3/4	1	2	1/4		1/4	1		-1	65	F4	4	91
24	1.0	9	9	0	0	3/4	1	1	1/4		1/4	1		3	69	A4	4	87
49/2	0.5	9	9	1/8	1/8	3/4	2	2	1/8		1/8	1		3	45	A2	2	94
25	0.5	9	9	1/4	1/4	3/4	2	2	1/8		1/8	1		2	50	D3	3	95
25	2.0	9	9	1/4	1/4	3/4	1	2	1/2		1/2	1	1	-1	65	F4	4	92
25	1.5	9	9	1/4	1/4	3/4	1	1	3/8		1/4	3/2		3	69	A4	4	88
51/2	0.5	9	9	3/8	3/8	3/4	2	2	1/8		1/8	1		0	48	C3	3	96
26	0.5	9	9	1/2	1/2	3/4	2	2	1/8		1/8	1		-2	46	Bb2	2	97
53/2	0.5	9	9	5/8	5/8	3/4	2	2	1/8		1/8	1		3	45	A2	2	98
53/2	0.25	9	9	5/8	5/8	3/4	1	1	1/16		1/16	1		1	67	G4	4	89
107/4	0.25	9	9	11/16	11/16	3/4	1	1	1/16		1/16	1		3	69	A4	4	90
27	0.5	10	10	0	0	3/4	2	2	1/8		1/8	1		1	43	G2	2	106
27	3.0	10	10	0	0	3/4	1	2	3/4		1/2	3/2	0	-1	65	F4	4	105
27	0.5	10	10	0	0	3/4	1	1	1/8		1/8	1		-2	70	Bb4	4	99
55/2	0.5	10	10	1/8	1/8	3/4	2	2	1/8		1/8	1		3	45	A2	2	107
55/2	0.5	10	10	1/8	1/8	3/4	1	1	1/8		1/8	1		0	72	C5	5	100
28	0.5	10	10	1/4	1/4	3/4	2	2	1/8		1/8	1		-2	46	Bb2	2	108
28	0.5	10	10	1/4	1/4	3/4	1	1	1/8		1/8	1		2	74	D5	5	101
57/2	0.5	10	10	3/8	3/8	3/4	2	2	1/8		1/8	1		1	43	G2	2	109
57/2	0.5	10	10	3/8	3/8	3/4	1	1	1/8		1/8	1		-2	70	Bb4	4	102
29	0.5	10	10	1/2	1/2	3/4	2	2	1/8		1/8	1		3	45	A2	2	110
29	0.5	10	10	1/2	1/2	3/4	1	1	1/8		1/8	1		0	72	C5	5	103
59/2	0.5	10	10	5/8	5/8	3/4	2	2	1/8		1/8	1		-2	46	Bb2	2	111
59/2	0.5	10	10	5/8	5/8	3/4	1	1	1/8		1/8	1		3	69	A4	4	104
30	0.5	11	11	0	0	3/4	2	2	1/8		1/8	1		0	48	C3	3	118
30	1.0	11	11	0	0	3/4	1	2	1/4		1/4	1	-1	-1	65	F4	4	116
30	1.0	11	11	0	0	3/4	1	1	1/4		1/4	1		1	67	G4	4	112
61/2	0.5	11	11	1/8	1/8	3/4	2	2	1/8		1/8	1		1	55	G3	3	119
31	0.5	11	11	1/4	1/4	3/4	2	2	1/8		1/8	1		0	60	C4	4	120
31	2.0	11	11	1/4	1/4	3/4	1	2	1/2		1/2	1	1	4	64	E4	4	117
31	1.5	11	11	1/4	1/4	3/4	1	1	3/8		1/4	3/2		1	67	G4	4	113
63/2	0.5	11	11	3/8	3/8	3/4	2	2	1/8		1/8	1		-2	58	Bb3	3	121
32	0.5	11	11	1/2	1/2	3/4	2	2	1/8		1/8	1		3	57	A3	3	122
65/2	0.5	11	11	5/8	5/8	3/4	2	2	1/8		1/8	1		1	55	G3	3	123
65/2	0.25	11	11	5/8	5/8	3/4	1	1	1/16		1/16	1		-1	65	F4	4	114
131/4	0.25	11	11	11/16	11/16	3/4	1	1	1/16		1/16	1		1	67	G4	4	115
33	0.5	12	12	0	0	3/4	2	2	1/8		1/8	1		-1	53	F3	3	131
33	3.0	12	12	0	0	3/4	1	2	3/4		1/2	3/2	0	4	64	E4	4	130
33	0.5	12	12	0	0	3/4	1	1	1/8		1/8	1		3	69	A4	4	124
67/2	0.5	12	12	1/8	1/8	3/4	2	2	1/8		1/8	1		1	55	G3	3	132
67/2	0.5	12	12	1/8	1/8	3/4	1	1	1/8		1/8	1		-2	70	Bb4	4	125
34	0.5	12	12	1/4	1/4	3/4	2	2	1/8		1/8	1		3	57	A3	3	133
34	0.5	12	12	1/4	1/4	3/4	1	1	1/8		1/8	1		0	72	C5	5	126
69/2	0.5	12	12	3/8	3/8	3/4	2	2	1/8		1/8	1		-1	53	F3	3	134
69/2	0.5	12	12	3/8	3/8	3/4	1	1	1/8		1/8	1		3	69	A4	4	127
35	0.5	12	12	1/2	1/2	3/4	2	2	1/8		1/8	1		1	55	G3	3	135
35	0.5	12	12	1/2	1/2	3/4	1	1	1/8		1/8	1		-2	70	Bb4	4	128
71/2	0.5	12	12	5/8	5/8	3/4	2	2	1/8		1/8	1		3	57	A3	3	136
71/2	0.5	12	12	5/8	5/8	3/4	1	1	1/8		1/8	1		1	67	G4	4	129
36	0.5	13	13	0	0	3/4	2	2	1/8		1/8	1		-2	58	Bb3	3	143
36	1.0	13	13	0	0	3/4	1	2	1/4		1/4	1	-1	4	64	E4	4	141
36	1.0	13	13	0	0	3/4	1	1	1/4		1/4	1		-1	65	F4	4	137
73/2	0.5	13	13	1/8	1/8	3/4	2	2	1/8		1/8	1		0	60	C4	4	144
37	0.5	13	13	1/4	1/4	3/4	2	2	1/8		1/8	1		-2	58	Bb3	3	145
37	2.0	13	13	1/4	1/4	3/4	1	2	1/2		1/2	1	1	2	62	D4	4	142
37	1.5	13	13	1/4	1/4	3/4	1	1	3/8		1/4	3/2		-1	65	F4	4	138
75/2	0.5	13	13	3/8	3/8	3/4	2	2	1/8		1/8	1		3	57	A3	3	146
38	0.5	13	13	1/2	1/2	3/4	2	2	1/8		1/8	1		1	55	G3	3	147
77/2	0.5	13	13	5/8	5/8	3/4	2	2	1/8		1/8	1		-1	53	F3	3	148
77/2	0.25	13	13	5/8	5/8	3/4	1	1	1/16		1/16	1		4	64	E4	4	139
155/4	0.25	13	13	11/16	11/16	3/4	1	1	1/16		1/16	1		-1	65	F4	4	140
39	0.5	14	14	0	0	3/4	2	2	1/8		1/8	1		4	52	E3	3	157
39	1.0	14	14	0	0	3/4	1	2	1/4		1/4	1	-1	2	62	D4	4	155
39	0.5	14	14	0	0	3/4	1	1	1/8		1/8	1		1	67	G4	4	149
79/2	0.5	14	14	1/8	1/8	3/4	2	2	1/8		1/8	1		-1	53	F3	3	158
79/2	0.5	14	14	1/8	1/8	3/4	1	1	1/8		1/8	1		3	69	A4	4	150
40	0.5	14	14	1/4	1/4	3/4	2	2	1/8		1/8	1		1	55	G3	3	159
40	2.0	14	14	1/4	1/4	3/4	1	2	1/2		1/2	1		7	61	C#4	4	156
40	0.5	14	14	1/4	1/4	3/4	1	1	1/8		1/8	1		-2	70	Bb4	4	151
81/2	0.5	14	14	3/8	3/8	3/4	2	2	1/8		1/8	1		-1	53	F3	3	160
81/2	0.5	14	14	3/8	3/8	3/4	1	1	1/8		1/8	1		3	69	A4	4	152
41	0.5	14	14	1/2	1/2	3/4	2	2	1/8		1/8	1		1	55	G3	3	161
41	0.5	14	14	1/2	1/2	3/4	1	1	1/8		1/8	1		-2	70	Bb4	4	153
83/2	0.5	14	14	5/8	5/8	3/4	2	2	1/8		1/8	1		4	52	E3	3	162
83/2	0.5	14	14	5/8	5/8	3/4	1	1	1/8		1/8	1		1	67	G4	4	154
42	1.0	15	15	0	0	3/4	2	2	1/4		1/4	1		-1	53	F3	3	170
42	2.0	15	15	0	0	3/4	1	2	1/2		1/2	1		2	62	D4	4	168
42	1.0	15	15	0	0	3/4	1	1	1/4		1/4	1		3	69	A4	4	163
43	1.0	15	15	1/4	1/4	3/4	2	2	1/4		1/4	1		1	55	G3	3	171
43	0.5	15	15	1/4	1/4	3/4	1	1	1/8		1/8	1		1	67	G4	4	164
87/2	0.5	15	15	3/8	3/8	3/4	1	1	1/8		1/8	1		-1	65	F4	4	165
44	1.0	15	15	1/2	1/2	3/4	2	2	1/4		1/4	1		3	57	A3	3	172
44	1.0	15	15	1/2	1/2	3/4	1	2	1/4		1/4	1		7	61	C#4	4	169
44	0.5	15	15	1/2	1/2	3/4	1	1	1/8		1/8	1		4	64	E4	4	166
89/2	0.5	15	15	5/8	5/8	3/4	1	1	1/8		1/8	1		-1	65	F4	4	167
45	1.0	16	16	0	0	3/4	2	2	1/4		1/4	1		2	50	D3	3	175
45	3.0	16	16	0	0	3/4	1	1	3/4		1/2	3/2		2	62	D4	4	173
45	3.0	16	16	0	0	3/4	1	2	3/4		1/2	3/2		2	62	D4	4	174
46	1.0	16	16	1/4	1/4	3/4	2	2	1/4		1/4	1		3	45	A2	2	176
47	1.0	16	16	1/2	1/2	3/4	2	2	1/4		1/4	1		2	38	D2	2	177
48	1.0	17	17	0	0	3/4	2	2	1/4		1/4	1		2	50	D3	3	184
48	0.5	17	17	0	0	3/4	1	1	1/8		1/8	1		3	69	A4	4	178
97/2	0.5	17	17	1/8	1/8	3/4	1	1	1/8		1/8	1		1	67	G4	4	179
49	1.5	17	17	1/4	1/4	3/4	2	2	3/8		1/4	3/2		2	50	D3	3	185
49	0.5	17	17	1/4	1/4	3/4	1	1	1/8		1/8	1		-1	65	F4	4	180
99/2	0.5	17	17	3/8	3/8	3/4	1	1	1/8		1/8	1		1	67	G4	4	181
50	0.5	17	17	1/2	1/2	3/4	1	1	1/8		1/8	1		3	69	A4	4	182
101/2	0.25	17	17	5/8	5/8	3/4	2	2	1/16		1/16	1		0	48	C3	3	186
101/2	0.5	17	17	5/8	5/8	3/4	1	1	1/8		1/8	1		-2	70	Bb4	4	183
203/4	0.25	17	17	11/16	11/16	3/4	2	2	1/16		1/16	1		2	50	D3	3	187
51	3.0	18	18	0	0	3/4	2	2	3/4		1/2	3/2		4	52	E3	3	198
51	1.0	18	18	0	0	3/4	2	1	1/4		1/4	1		1	55	G3	3	194
51	0.5	18	18	0	0	3/4	1	1	1/8		1/8	1		0	72	C5	5	188
103/2	0.5	18	18	1/8	1/8	3/4	1	1	1/8		1/8	1		1	67	G4	4	189
52	1.5	18	18	1/4	1/4	3/4	2	1	3/8		1/4	3/2		1	55	G3	3	195
52	0.5	18	18	1/4	1/4	3/4	1	1	1/8		1/8	1		3	69	A4	4	190
105/2	0.5	18	18	3/8	3/8	3/4	1	1	1/8		1/8	1		-2	70	Bb4	4	191
53	0.5	18	18	1/2	1/2	3/4	1	1	1/8		1/8	1		0	72	C5	5	192
107/2	0.25	18	18	5/8	5/8	3/4	2	1	1/16		1/16	1		6	54	F#3	3	196
107/2	0.5	18	18	5/8	5/8	3/4	1	1	1/8		1/8	1		-2	70	Bb4	4	193
215/4	0.25	18	18	11/16	11/16	3/4	2	1	1/16		1/16	1		1	55	G3	3	197
54	1.0	19	19	0	0	3/4	2	2	1/4		1/4	1		6	54	F#3	3	206
54	3.0	19	19	0	0	3/4	2	1	3/4		1/2	3/2		3	57	A3	3	205
54	0.5	19	19	0	0	3/4	1	1	1/8		1/8	1		0	72	C5	5	199
109/2	0.5	19	19	1/8	1/8	3/4	1	1	1/8		1/8	1		-3	75	Eb5	5	200
55	1.5	19	19	1/4	1/4	3/4	2	2	3/8		1/4	3/2		6	54	F#3	3	207
55	0.5	19	19	1/4	1/4	3/4	1	1	1/8		1/8	1		2	74	D5	5	201
111/2	0.5	19	19	3/8	3/8	3/4	1	1	1/8		1/8	1		0	72	C5	5	202
56	0.5	19	19	1/2	1/2	3/4	1	1	1/8		1/8	1		-2	70	Bb4	4	203
113/2	0.25	19	19	5/8	5/8	3/4	2	2	1/16		1/16	1		4	52	E3	3	208
113/2	0.5	19	19	5/8	5/8	3/4	1	1	1/8		1/8	1		3	69	A4	4	204
227/4	0.25	19	19	11/16	11/16	3/4	2	2	1/16		1/16	1		6	54	F#3	3	209
57	1.0	20	20	0	0	3/4	2	2	1/4		1/4	1		1	55	G3	3	217
57	3.0	20	20	0	0	3/4	2	1	3/4		1/2	3/2		1	55	G3	3	216
57	0.5	20	20	0	0	3/4	1	1	1/8		1/8	1		-2	70	Bb4	4	210
115/2	0.5	20	20	1/8	1/8	3/4	1	1	1/8		1/8	1		3	69	A4	4	211
58	1.0	20	20	1/4	1/4	3/4	2	2	1/4		1/4	1		2	50	D3	3	218
58	0.5	20	20	1/4	1/4	3/4	1	1	1/8		1/8	1		0	72	C5	5	212
117/2	0.5	20	20	3/8	3/8	3/4	1	1	1/8		1/8	1		-2	70	Bb4	4	213
59	1.0	20	20	1/2	1/2	3/4	2	2	1/4		1/4	1		1	43	G2	2	219
59	0.5	20	20	1/2	1/2	3/4	1	1	1/8		1/8	1		3	69	A4	4	214
119/2	0.5	20	20	5/8	5/8	3/4	1	1	1/8		1/8	1		1	67	G4	4	215
60	0.5	21	21	0	0	3/4	2	2	1/8		1/8	1		1	55	G3	3	226
60	1.0	21	21	0	0	3/4	1	2	1/4		1/4	1		4	64	E4	4	224
60	1.0	21	21	0	0	3/4	1	1	1/4		1/4	1		7	73	C#5	5	220
121/2	0.5	21	21	1/8	1/8	3/4	2	2	1/8		1/8	1		-1	53	F3	3	227
61	0.5	21	21	1/4	1/4	3/4	2	2	1/8		1/8	1		1	55	G3	3	228
61	2.0	21	21	1/4	1/4	3/4	1	2	1/2		1/2	1		4	64	E4	4	225
61	1.5	21	21	1/4	1/4	3/4	1	1	3/8		1/4	3/2		7	73	C#5	5	221
123/2	0.5	21	21	3/8	3/8	3/4	2	2	1/8		1/8	1		-2	58	Bb3	3	229
62	0.5	21	21	1/2	1/2	3/4	2	2	1/8		1/8	1		3	57	A3	3	230
125/2	0.5	21	21	5/8	5/8	3/4	2	2	1/8		1/8	1		1	55	G3	3	231
125/2	0.25	21	21	5/8	5/8	3/4	1	1	1/16		1/16	1		5	71	B4	4	222
251/4	0.25	21	21	11/16	11/16	3/4	1	1	1/16		1/16	1		7	73	C#5	5	223
63	0.5	22	22	0	0	3/4	2	2	1/8		1/8	1		-1	53	F3	3	238
63	1.0	22	22	0	0	3/4	1	2	1/4		1/4	1		3	69	A4	4	236
63	1.0	22	22	0	0	3/4	1	1	1/4		1/4	1		2	74	D5	5	232
127/2	0.5	22	22	1/8	1/8	3/4	2	2	1/8		1/8	1		3	57	A3	3	239
64	0.5	22	22	1/4	1/4	3/4	2	2	1/8		1/8	1		1	55	G3	3	240
64	2.0	22	22	1/4	1/4	3/4	1	2	1/2		1/2	1	1	3	69	A4	4	237
64	1.5	22	22	1/4	1/4	3/4	1	1	3/8		1/4	3/2		2	74	D5	5	233
129/2	0.5	22	22	3/8	3/8	3/4	2	2	1/8		1/8	1		-1	53	F3	3	241
65	0.5	22	22	1/2	1/2	3/4	2	2	1/8		1/8	1		4	52	E3	3	242
131/2	0.5	22	22	5/8	5/8	3/4	2	2	1/8		1/8	1		2	50	D3	3	243
131/2	0.25	22	22	5/8	5/8	3/4	1	1	1/16		1/16	1		7	73	C#5	5	234
263/4	0.25	22	22	11/16	11/16	3/4	1	1	1/16		1/16	1		2	74	D5	5	235
66	1.0	23	23	0	0	3/4	2	2	1/4		1/4	1		7	49	C#3	3	253
66	1.0	23	23	0	0	3/4	1	2	1/4		1/4	1	-1	3	69	A4	4	250
66	0.5	23	23	0	0	3/4	1	1	1/8		1/8	1		4	76	E5	5	244
133/2	0.5	23	23	1/8	1/8	3/4	1	1	1/8		1/8	1		-1	77	F5	5	245
67	1.0	23	23	1/4	1/4	3/4	2	2	1/4		1/4	1		3	45	A2	2	254
67	1.0	23	23	1/4	1/4	3/4	1	2	1/4		1/4	1		7	73	C#5	5	251
67	0.5	23	23	1/4	1/4	3/4	1	1	1/8		1/8	1		1	79	G5	5	246
135/2	0.5	23	23	3/8	3/8	3/4	1	1	1/8		1/8	1		4	76	E5	5	247
68	1.0	23	23	1/2	1/2	3/4	2	2	1/4		1/4	1		2	50	D3	3	255
68	1.0	23	23	1/2	1/2	3/4	1	2	1/4		1/4	1		2	74	D5	5	252
68	0.5	23	23	1/2	1/2	3/4	1	1	1/8		1/8	1		-1	77	F5	5	248
137/2	0.5	23	23	5/8	5/8	3/4	1	1	1/8		1/8	1		2	74	D5	5	249
69	0.0	24	24	0	0	3/4	1	1	0	appoggiatura	1/8	1		-1	77	F5	5	256
69	1.0	24	24	0	0	3/4	2	2	1/4		1/4	1		3	45	A2	2	263
69	1.0	24	24	0	0	3/4	1	2	1/4		1/4	1		7	73	C#5	5	262
69	1.0	24	24	0	0	3/4	1	1	1/4		1/4	1		4	76	E5	5	257
70	1.0	24	24	1/4	1/4	3/4	2	2	1/4		1/4	1		5	47	B2	2	264
70	0.5	24	24	1/4	1/4	3/4	1	1	1/8		1/8	1		2	74	D5	5	258
141/2	0.5	24	24	3/8	3/8	3/4	1	1	1/8		1/8	1		7	73	C#5	5	259
71	1.0	24	24	1/2	1/2	3/4	2	2	1/4		1/4	1		7	49	C#3	3	265
71	0.5	24	24	1/2	1/2	3/4	1	1	1/8		1/8	1		5	71	B4	4	260
143/2	0.5	24	24	5/8	5/8	3/4	1	1	1/8		1/8	1		3	69	A4	4	261
72	1.0	25	25	0	0	3/4	2	2	1/4		1/4	1		2	50	D3	3	272
72	1.0	25	25	0	0	3/4	1	2	1/4		1/4	1		-1	65	F4	4	270
72	1.0	25	25	0	0	3/4	1	1	1/4		1/4	1		3	69	A4	4	266
73	1.0	25	25	1/4	1/4	3/4	2	2	1/4		1/4	1		2	62	D4	4	273
73	2.0	25	25	1/4	1/4	3/4	2	1	1/2		1/2	1		-1	65	F4	4	271
73	1.5	25	25	1/4	1/4	3/4	1	1	3/8		1/4	3/2		3	69	A4	4	267
74	1.0	25	25	1/2	1/2	3/4	2	2	1/4		1/4	1		0	60	C4	4	274
149/2	0.25	25	25	5/8	5/8	3/4	1	1	1/16		1/16	1		1	67	G4	4	268
299/4	0.25	25	25	11/16	11/16	3/4	1	1	1/16		1/16	1		3	69	A4	4	269
75	1.0	26	26	0	0	3/4	2	2	1/4		1/4	1		-2	58	Bb3	3	284
75	2.0	26	26	0	0	3/4	1	2	1/2		1/2	1	1	1	67	G4	4	281
75	0.5	26	26	0	0	3/4	1	1	1/8		1/8	1		-2	70	Bb4	4	275
151/2	0.5	26	26	1/8	1/8	3/4	1	1	1/8		1/8	1		0	72	C5	5	276
76	0.5	26	26	1/4	1/4	3/4	2	2	1/8		1/8	1		3	57	A3	3	285
76	0.5	26	26	1/4	1/4	3/4	1	1	1/8		1/8	1		2	74	D5	5	277
153/2	0.5	26	26	3/8	3/8	3/4	2	2	1/8		1/8	1		1	55	G3	3	286
153/2	0.5	26	26	3/8	3/8	3/4	1	1	1/8		1/8	1		-2	70	Bb4	4	278
77	0.5	26	26	1/2	1/2	3/4	2	2	1/8		1/8	1		3	57	A3	3	287
77	0.5	26	26	1/2	1/2	3/4	1	2	1/8		1/8	1	-1	1	67	G4	4	282
77	0.5	26	26	1/2	1/2	3/4	1	1	1/8		1/8	1		0	72	C5	5	279
155/2	0.5	26	26	5/8	5/8	3/4	2	2	1/8		1/8	1		-2	58	Bb3	3	288
155/2	0.5	26	26	5/8	5/8	3/4	1	2	1/8		1/8	1		-1	65	F4	4	283
155/2	0.5	26	26	5/8	5/8	3/4	1	1	1/8		1/8	1		3	69	A4	4	280
78	1.0	27	27	0	0	3/4	2	2	1/4		1/4	1		0	60	C4	4	294
78	1.0	27	27	0	0	3/4	1	2	1/4		1/4	1		4	64	E4	4	292
