quarterbeats	duration_qb	mc	mn	mc_onset	mn_onset	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
31/4	0.25	3	2	5/16	5/16	3/2	1	1	1/16		1/16	1		3	69	A4	4	30
8	0.25	3	2	3/8	3/8	3/2	1	1	1/16		1/16	1		5	71	B4	4	31
33/4	0.25	3	2	7/16	7/16	3/2	1	1	1/16		1/16	1		7	73	C#5	5	32
17/2	1.0	3	2	1/2	1/2	3/2	2	1	1/4		1/4	1		5	47	B2	2	43
17/2	1.5	3	2	1/2	1/2	3/2	1	1	3/8		1/4	3/2		2	74	D5	5	33
9	0.5	3	2	5/8	5/8	3/2	1	2	1/8		1/8	1		5	71	B4	4	37
19/2	1.0	3	2	3/4	3/4	3/2	2	1	1/4		1/4	1		4	52	E3	3	44
19/2	1.0	3	2	3/4	3/4	3/2	1	2	1/4		1/4	1		8	68	G#4	4	38
10	0.5	3	2	7/8	7/8	3/2	1	1	1/8		1/8	1		4	76	E5	5	34
21/2	1.0	3	2	1	1	3/2	2	1	1/4		1/4	1		3	45	A2	2	45
21/2	1.5	3	2	1	1	3/2	1	1	3/8		1/4	3/2		7	73	C#5	5	35
11	0.5	3	2	9/8	9/8	3/2	1	2	1/8		1/8	1		5	71	B4	4	39
23/2	1.0	3	2	5/4	5/4	3/2	2	1	1/4		1/4	1		2	38	D2	2	46
23/2	1.0	3	2	5/4	5/4	3/2	1	2	1/4		1/4	1		3	69	A4	4	40
12	0.5	3	2	11/8	11/8	3/2	1	1	1/8		1/8	1		2	74	D5	5	36
25/2	1.0	4	3	0	0	3/2	2	1	1/4		1/4	1	1	4	40	E2	2	56
25/2	3.0	4	3	0	0	3/2	1	1	3/4		1/2	3/2		5	71	B4	4	47
13	0.5	4	3	1/8	1/8	3/2	1	3	1/8		1/8	1	1	8	68	G#4	4	54
27/2	0.25	4	3	1/4	1/4	3/2	2	1	1/16		1/16	1	-1	4	40	E2	2	57
27/2	2.0	4	3	1/4	1/4	3/2	1	2	1/2		1/2	1		4	64	E4	4	51
27/2	2.0	4	3	1/4	1/4	3/2	1	3	1/2		1/2	1	-1	8	68	G#4	4	55
55/4	0.25	4	3	5/16	5/16	3/2	2	1	1/16		1/16	1		4	52	E3	3	58
14	0.25	4	3	3/8	3/8	3/2	2	1	1/16		1/16	1		2	50	D3	3	59
57/4	0.25	4	3	7/16	7/16	3/2	2	1	1/16		1/16	1		7	49	C#3	3	60
29/2	0.5	4	3	1/2	1/2	3/2	2	1	1/8		1/8	1		5	47	B2	2	61
15	0.25	4	3	5/8	5/8	3/2	2	1	1/16		1/16	1		7	49	C#3	3	62
61/4	0.25	4	3	11/16	11/16	3/2	2	1	1/16		1/16	1		3	45	A2	2	63
31/2	0.5	4	3	3/4	3/4	3/2	2	1	1/8		1/8	1		8	44	G#2	2	64
31/2	1.0	4	3	3/4	3/4	3/2	1	2	1/4		1/4	1		4	64	E4	4	52
31/2	1.0	4	3	3/4	3/4	3/2	1	2	1/4		1/4	1		5	71	B4	4	52
31/2	1.0	4	3	3/4	3/4	3/2	1	1	1/4		1/4	1		4	76	E5	5	48
16	0.25	4	3	7/8	7/8	3/2	2	1	1/16		1/16	1		3	45	A2	2	65
65/4	0.25	4	3	15/16	15/16	3/2	2	1	1/16		1/16	1		5	47	B2	2	66
33/2	0.5	4	3	1	1	3/2	2	1	1/8		1/8	1		3	45	A2	2	67
33/2	2.0	4	3	1	1	3/2	1	2	1/2		1/2	1		5	71	B4	4	53
33/2	1.5	4	3	1	1	3/2	1	1	3/8		1/4	3/2		2	74	D5	5	49
17	0.25	4	3	9/8	9/8	3/2	2	1	1/16		1/16	1		5	47	B2	2	68
69/4	0.25	4	3	19/16	19/16	3/2	2	1	1/16		1/16	1		8	44	G#2	2	69
35/2	0.5	4	3	5/4	5/4	3/2	2	1	1/8		1/8	1		6	42	F#2	2	70
18	0.25	4	3	11/8	11/8	3/2	2	1	1/16		1/16	1		8	44	G#2	2	71
18	0.5	4	3	11/8	11/8	3/2	1	1	1/8		1/8	1		4	76	E5	5	50
73/4	0.25	4	3	23/16	23/16	3/2	2	1	1/16		1/16	1		4	40	E2	2	72
37/2	1.0	5	4	0	0	3/2	2	1	1/4		1/4	1		3	45	A2	2	82
37/2	0.5	5	4	0	0	3/2	1	1	1/8		1/8	1		2	74	D5	5	73
19	0.5	5	4	1/8	1/8	3/2	1	1	1/8		1/8	1		7	73	C#5	5	74
39/2	1.0	5	4	1/4	1/4	3/2	2	1	1/4		1/4	1		5	47	B2	2	83
39/2	0.5	5	4	1/4	1/4	3/2	1	1	1/8		1/8	1		5	71	B4	4	75
20	0.5	5	4	3/8	3/8	3/2	1	1	1/8		1/8	1		3	69	A4	4	76
41/2	1.0	5	4	1/2	1/2	3/2	2	1	1/4		1/4	1		7	49	C#3	3	84
41/2	0.5	5	4	1/2	1/2	3/2	1	1	1/8		1/8	1		8	68	G#4	4	77
21	0.5	5	4	5/8	5/8	3/2	1	1	1/8		1/8	1		6	66	F#4	4	78
43/2	1.0	5	4	3/4	3/4	3/2	2	1	1/4		1/4	1		6	42	F#2	2	85
43/2	1.0	5	4	3/4	3/4	3/2	1	1	1/4		1/4	1		6	78	F#5	5	79
45/2	1.0	5	4	1	1	3/2	2	1	1/4		1/4	1		8	44	G#2	2	86
45/2	1.5	5	4	1	1	3/2	1	1	3/8		1/4	3/2		4	76	E5	5	80
47/2	1.0	5	4	5/4	5/4	3/2	2	1	1/4		1/4	1		10	46	A#2	2	87
24	0.5	5	4	11/8	11/8	3/2	1	1	1/8		1/8	1		6	78	F#5	5	81
49/2	1.0	6	5	0	0	3/2	2	1	1/4		1/4	1		5	47	B2	2	97
49/2	0.5	6	5	0	0	3/2	1	1	1/8		1/8	1		4	76	E5	5	88
25	0.5	6	5	1/8	1/8	3/2	1	1	1/8		1/8	1		9	75	D#5	5	89
51/2	1.0	6	5	1/4	1/4	3/2	2	1	1/4		1/4	1		7	49	C#3	3	98
51/2	0.5	6	5	1/4	1/4	3/2	1	1	1/8		1/8	1		7	73	C#5	5	90
26	0.5	6	5	3/8	3/8	3/2	1	1	1/8		1/8	1		5	71	B4	4	91
53/2	1.0	6	5	1/2	1/2	3/2	2	1	1/4		1/4	1		9	51	D#3	3	99
53/2	0.5	6	5	1/2	1/2	3/2	1	1	1/8		1/8	1		3	69	A4	4	92
27	0.5	6	5	5/8	5/8	3/2	1	1	1/8		1/8	1		8	68	G#4	4	93
55/2	1.0	6	5	3/4	3/4	3/2	2	1	1/4		1/4	1		8	44	G#2	2	100
55/2	1.0	6	5	3/4	3/4	3/2	1	1	1/4		1/4	1		5	83	B5	5	94
57/2	1.0	6	5	1	1	3/2	2	1	1/4		1/4	1		7	49	C#3	3	101
57/2	1.5	6	5	1	1	3/2	1	1	3/8		1/4	3/2		3	81	A5	5	95
59/2	1.0	6	5	5/4	5/4	3/2	2	1	1/4		1/4	1		9	51	D#3	3	102
30	0.5	6	5	11/8	11/8	3/2	1	1	1/8		1/8	1		5	83	B5	5	96
61/2	1.0	7	6	0	0	3/2	2	1	1/4		1/4	1		4	52	E3	3	115
61/2	0.5	7	6	0	0	3/2	1	1	1/8		1/8	1		8	80	G#5	5	103
31	0.5	7	6	1/8	1/8	3/2	1	1	1/8		1/8	1		6	78	F#5	5	104
63/2	1.0	7	6	1/4	1/4	3/2	2	1	1/4		1/4	1		6	54	F#3	3	116
63/2	0.5	7	6	1/4	1/4	3/2	1	1	1/8		1/8	1		8	80	G#5	5	105
32	0.5	7	6	3/8	3/8	3/2	1	1	1/8		1/8	1		3	81	A5	5	106
65/2	1.0	7	6	1/2	1/2	3/2	2	1	1/4		1/4	1		8	56	G#3	3	117
65/2	0.5	7	6	1/2	1/2	3/2	1	1	1/8		1/8	1		5	83	B5	5	107
33	0.5	7	6	5/8	5/8	3/2	1	1	1/8		1/8	1		8	80	G#5	5	108
67/2	1.0	7	6	3/4	3/4	3/2	2	1	1/4		1/4	1		4	52	E3	3	118
67/2	0.5	7	6	3/4	3/4	3/2	1	1	1/8		1/8	1		3	81	A5	5	109
34	0.5	7	6	7/8	7/8	3/2	1	1	1/8		1/8	1		5	83	B5	5	110
69/2	1.0	7	6	1	1	3/2	2	1	1/4		1/4	1		3	57	A3	3	119
69/2	0.5	7	6	1	1	3/2	1	1	1/8		1/8	1		7	73	C#5	5	111
35	0.5	7	6	9/8	9/8	3/2	1	1	1/8		1/8	1		5	71	B4	4	112
71/2	1.0	7	6	5/4	5/4	3/2	2	1	1/4		1/4	1		6	54	F#3	3	120
71/2	0.5	7	6	5/4	5/4	3/2	1	1	1/8		1/8	1		7	73	C#5	5	113
36	0.5	7	6	11/8	11/8	3/2	1	1	1/8		1/8	1		3	81	A5	5	114
73/2	1.0	8	7	0	0	3/2	2	1	1/4		1/4	1		5	59	B3	3	133
73/2	0.5	8	7	0	0	3/2	1	1	1/8		1/8	1		9	75	D#5	5	121
37	0.5	8	7	1/8	1/8	3/2	1	1	1/8		1/8	1		7	73	C#5	5	122
75/2	1.0	8	7	1/4	1/4	3/2	2	1	1/4		1/4	1		7	61	C#4	4	134
75/2	0.5	8	7	1/4	1/4	3/2	1	1	1/8		1/8	1		9	75	D#5	5	123
38	0.5	8	7	3/8	3/8	3/2	1	1	1/8		1/8	1		4	76	E5	5	124
77/2	1.0	8	7	1/2	1/2	3/2	2	1	1/4		1/4	1		9	63	D#4	4	135
77/2	0.5	8	7	1/2	1/2	3/2	1	1	1/8		1/8	1		6	78	F#5	5	125
39	0.5	8	7	5/8	5/8	3/2	1	1	1/8		1/8	1		3	69	A4	4	126
79/2	0.5	8	7	3/4	3/4	3/2	2	1	1/8		1/8	1		4	64	E4	4	136
79/2	0.5	8	7	3/4	3/4	3/2	1	1	1/8		1/8	1		8	68	G#4	4	127
40	0.5	8	7	7/8	7/8	3/2	2	1	1/8		1/8	1		3	57	A3	3	137
40	0.5	8	7	7/8	7/8	3/2	1	1	1/8		1/8	1		4	76	E5	5	128
81/2	1.0	8	7	1	1	3/2	2	1	1/4		1/4	1		5	59	B3	3	138
81/2	2.0	8	7	1	1	3/2	1	2	1/2		1/2	1		6	66	F#4	4	131
41	1.5	8	7	9/8	9/8	3/2	1	3	3/8		1/4	3/2		3	69	A4	4	132
83/2	1.0	8	7	5/4	5/4	3/2	2	1	1/4		1/4	1		5	47	B2	2	139
83/2	0.5	8	7	5/4	5/4	3/2	1	1	1/8		1/8	1		4	76	E5	5	129
42	0.5	8	7	11/8	11/8	3/2	1	1	1/8		1/8	1		9	75	D#5	5	130
85/2	2.0	9	8	0	0	3/2	2	1	1/2		1/2	1	1	4	52	E3	3	150
85/2	2.0	9	8	0	0	3/2	2	2	1/2		1/2	1	1	4	52	E3	3	153
85/2	3.0	9	8	0	0	3/2	1	1	3/4		1/2	3/2	1	4	76	E5	5	140
43	0.5	9	8	1/8	1/8	3/2	1	3	1/8		1/8	1	1	5	71	B4	4	145
87/2	2.0	9	8	1/4	1/4	3/2	1	4	1/2		1/2	1	1	8	68	G#4	4	148
87/2	2.0	9	8	1/4	1/4	3/2	1	3	1/2		1/2	1	0	5	71	B4	4	146
44	0.5	9	8	3/8	3/8	3/2	1	2	1/8		1/8	1		9	63	D#4	4	142
89/2	0.5	9	8	1/2	1/2	3/2	2	2	1/8		1/8	1	-1	4	52	E3	3	154
89/2	1.0	9	8	1/2	1/2	3/2	2	1	1/4		1/4	1	0	4	52	E3	3	151
89/2	1.0	9	8	1/2	1/2	3/2	1	2	1/4		1/4	1	1	4	64	E4	4	143
45	0.5	9	8	5/8	5/8	3/2	2	2	1/8		1/8	1		5	47	B2	2	155
91/2	2.0	9	8	3/4	3/4	3/2	2	2	1/2		1/2	1		4	40	E2	2	156
91/2	2.0	9	8	3/4	3/4	3/2	2	1	1/2		1/2	1	-1	4	52	E3	3	152
91/2	2.0	9	8	3/4	3/4	3/2	1	2	1/2		1/2	1	-1	4	64	E4	4	144
91/2	2.0	9	8	3/4	3/4	3/2	1	4	1/2		1/2	1	-1	8	68	G#4	4	149
91/2	2.0	9	8	3/4	3/4	3/2	1	3	1/2		1/2	1	-1	5	71	B4	4	147
91/2	2.0	9	8	3/4	3/4	3/2	1	1	1/2		1/2	1	-1	4	76	E5	5	141
48	0.5	10	8	0	11/8	3/2	1	1	1/8		1/8	1		5	71	B4	4	157
97/2	1.0	11	9	0	0	3/2	2	1	1/4		1/4	1	1	4	40	E2	2	168
97/2	3.0	11	9	0	0	3/2	1	1	3/4		1/2	3/2		5	71	B4	4	158
49	0.5	11	9	1/8	1/8	3/2	1	3	1/8		1/8	1	1	8	68	G#4	4	166
99/2	0.25	11	9	1/4	1/4	3/2	2	1	1/16		1/16	1	-1	4	40	E2	2	169
99/2	2.0	11	9	1/4	1/4	3/2	1	2	1/2		1/2	1		4	64	E4	4	162
99/2	2.0	11	9	1/4	1/4	3/2	1	3	1/2		1/2	1	-1	8	68	G#4	4	167
199/4	0.25	11	9	5/16	5/16	3/2	2	1	1/16		1/16	1		8	56	G#3	3	170
50	0.25	11	9	3/8	3/8	3/2	2	1	1/16		1/16	1		6	54	F#3	3	171
201/4	0.25	11	9	7/16	7/16	3/2	2	1	1/16		1/16	1		4	52	E3	3	172
101/2	0.5	11	9	1/2	1/2	3/2	2	1	1/8		1/8	1		2	50	D3	3	173
51	0.25	11	9	5/8	5/8	3/2	2	1	1/16		1/16	1		4	52	E3	3	174
205/4	0.25	11	9	11/16	11/16	3/2	2	1	1/16		1/16	1		7	49	C#3	3	175
103/2	0.5	11	9	3/4	3/4	3/2	2	1	1/8		1/8	1		2	50	D3	3	176
103/2	1.0	11	9	3/4	3/4	3/2	1	2	1/4		1/4	1		4	64	E4	4	163
103/2	1.0	11	9	3/4	3/4	3/2	1	1	1/4		1/4	1		8	68	G#4	4	159
52	0.25	11	9	7/8	7/8	3/2	2	1	1/16		1/16	1		4	52	E3	3	177
209/4	0.25	11	9	15/16	15/16	3/2	2	1	1/16		1/16	1		6	54	F#3	3	178
105/2	0.5	11	9	1	1	3/2	2	1	1/8		1/8	1		4	52	E3	3	179
105/2	1.5	11	9	1	1	3/2	1	2	3/8		1/4	3/2		6	66	F#4	4	164
105/2	1.5	11	9	1	1	3/2	1	1	3/8		1/4	3/2		3	69	A4	4	160
53	0.25	11	9	9/8	9/8	3/2	2	1	1/16		1/16	1		6	54	F#3	3	180
213/4	0.25	11	9	19/16	19/16	3/2	2	1	1/16		1/16	1		2	50	D3	3	181
107/2	0.5	11	9	5/4	5/4	3/2	2	1	1/8		1/8	1		7	49	C#3	3	182
54	0.25	11	9	11/8	11/8	3/2	2	1	1/16		1/16	1		2	50	D3	3	183
54	0.5	11	9	11/8	11/8	3/2	1	2	1/8		1/8	1		8	68	G#4	4	165
54	0.5	11	9	11/8	11/8	3/2	1	1	1/8		1/8	1		5	71	B4	4	161
217/4	0.25	11	9	23/16	23/16	3/2	2	1	1/16		1/16	1		5	47	B2	2	184
109/2	1.0	12	10	0	0	3/2	2	1	1/4		1/4	1		3	45	A2	2	202
109/2	0.5	12	10	0	0	3/2	1	2	1/8		1/8	1		3	69	A4	4	198
109/2	0.5	12	10	0	0	3/2	1	1	1/8		1/8	1		7	73	C#5	5	185
55	0.25	12	10	1/8	1/8	3/2	1	1	1/16		1/16	1		5	71	B4	4	186
221/4	0.25	12	10	3/16	3/16	3/2	1	1	1/16		1/16	1		3	69	A4	4	187
111/2	1.0	12	10	1/4	1/4	3/2	2	1	1/4		1/4	1		7	49	C#3	3	203
111/2	0.25	12	10	1/4	1/4	3/2	1	1	1/16		1/16	1		5	71	B4	4	188
223/4	0.25	12	10	5/16	5/16	3/2	1	1	1/16		1/16	1		7	73	C#5	5	189
56	0.25	12	10	3/8	3/8	3/2	1	1	1/16		1/16	1		2	74	D5	5	190
225/4	0.25	12	10	7/16	7/16	3/2	1	1	1/16		1/16	1		4	76	E5	5	191
113/2	1.0	12	10	1/2	1/2	3/2	2	1	1/4		1/4	1		2	50	D3	3	204
113/2	1.5	12	10	1/2	1/2	3/2	1	1	3/8		1/4	3/2		6	78	F#5	5	192
57	0.5	12	10	5/8	5/8	3/2	1	2	1/8		1/8	1		2	74	D5	5	199
115/2	1.0	12	10	3/4	3/4	3/2	2	1	1/4		1/4	1		1	55	G3	3	205
115/2	2.0	12	10	3/4	3/4	3/2	1	2	1/2		1/2	1		5	71	B4	4	200
58	0.5	12	10	7/8	7/8	3/2	1	1	1/8		1/8	1		1	79	G5	5	193
117/2	1.0	12	10	1	1	3/2	2	1	1/4		1/4	1		7	49	C#3	3	206
117/2	0.5	12	10	1	1	3/2	1	1	1/8		1/8	1		6	78	F#5	5	194
59	0.5	12	10	9/8	9/8	3/2	1	1	1/8		1/8	1		4	76	E5	5	195
119/2	1.0	12	10	5/4	5/4	3/2	2	1	1/4		1/4	1		6	54	F#3	3	207
119/2	1.0	12	10	5/4	5/4	3/2	1	2	1/4		1/4	1		10	70	A#4	4	201
119/2	0.5	12	10	5/4	5/4	3/2	1	1	1/8		1/8	1		2	74	D5	5	196
60	0.5	12	10	11/8	11/8	3/2	1	1	1/8		1/8	1		7	73	C#5	5	197
121/2	1.0	13	11	0	0	3/2	2	1	1/4		1/4	1	1	5	47	B2	2	217
121/2	3.0	13	11	0	0	3/2	1	1	3/4		1/2	3/2		2	74	D5	5	208
61	0.5	13	11	1/8	1/8	3/2	1	2	1/8		1/8	1	1	5	71	B4	4	212
123/2	0.25	13	11	1/4	1/4	3/2	2	1	1/16		1/16	1	-1	5	47	B2	2	218
123/2	2.0	13	11	1/4	1/4	3/2	1	3	1/2		1/2	1		6	66	F#4	4	216
123/2	2.0	13	11	1/4	1/4	3/2	1	2	1/2		1/2	1	-1	5	71	B4	4	213
247/4	0.25	13	11	5/16	5/16	3/2	2	1	1/16		1/16	1		5	59	B3	3	219
62	0.25	13	11	3/8	3/8	3/2	2	1	1/16		1/16	1		3	57	A3	3	220
249/4	0.25	13	11	7/16	7/16	3/2	2	1	1/16		1/16	1		1	55	G3	3	221
125/2	0.5	13	11	1/2	1/2	3/2	2	1	1/8		1/8	1		6	54	F#3	3	222
63	0.25	13	11	5/8	5/8	3/2	2	1	1/16		1/16	1		1	55	G3	3	223
253/4	0.25	13	11	11/16	11/16	3/2	2	1	1/16		1/16	1		4	52	E3	3	224
127/2	0.5	13	11	3/4	3/4	3/2	2	1	1/8		1/8	1		2	50	D3	3	225
127/2	1.0	13	11	3/4	3/4	3/2	1	2	1/4		1/4	1		5	71	B4	4	214
127/2	1.0	13	11	3/4	3/4	3/2	1	2	1/4		1/4	1		6	78	F#5	5	214
127/2	1.0	13	11	3/4	3/4	3/2	1	1	1/4		1/4	1		5	83	B5	5	209
64	0.25	13	11	7/8	7/8	3/2	2	1	1/16		1/16	1		4	52	E3	3	226
257/4	0.25	13	11	15/16	15/16	3/2	2	1	1/16		1/16	1		6	54	F#3	3	227
129/2	0.5	13	11	1	1	3/2	2	1	1/8		1/8	1		4	52	E3	3	228
129/2	2.0	13	11	1	1	3/2	1	2	1/2		1/2	1		6	78	F#5	5	215
129/2	1.5	13	11	1	1	3/2	1	1	3/8		1/4	3/2		3	81	A5	5	210
65	0.25	13	11	9/8	9/8	3/2	2	1	1/16		1/16	1		6	54	F#3	3	229
261/4	0.25	13	11	19/16	19/16	3/2	2	1	1/16		1/16	1		9	51	D#3	3	230
131/2	0.5	13	11	5/4	5/4	3/2	2	1	1/8		1/8	1		7	49	C#3	3	231
66	0.25	13	11	11/8	11/8	3/2	2	1	1/16		1/16	1		9	51	D#3	3	232
66	0.5	13	11	11/8	11/8	3/2	1	1	1/8		1/8	1		5	83	B5	5	211
265/4	0.25	13	11	23/16	23/16	3/2	2	1	1/16		1/16	1		5	47	B2	2	233
133/2	1.0	14	12	0	0	3/2	2	1	1/4		1/4	1		4	52	E3	3	246
133/2	0.5	14	12	0	0	3/2	1	1	1/8		1/8	1		3	81	A5	5	234
67	0.5	14	12	1/8	1/8	3/2	1	1	1/8		1/8	1		1	79	G5	5	235
135/2	1.0	14	12	1/4	1/4	3/2	2	1	1/4		1/4	1		6	54	F#3	3	247
135/2	0.5	14	12	1/4	1/4	3/2	1	1	1/8		1/8	1		6	78	F#5	5	236
68	0.5	14	12	3/8	3/8	3/2	1	1	1/8		1/8	1		4	76	E5	5	237
137/2	1.0	14	12	1/2	1/2	3/2	2	1	1/4		1/4	1		1	55	G3	3	248
137/2	0.5	14	12	1/2	1/2	3/2	1	1	1/8		1/8	1		2	74	D5	5	238
69	0.5	14	12	5/8	5/8	3/2	1	1	1/8		1/8	1		7	73	C#5	5	239
139/2	1.0	14	12	3/4	3/4	3/2	2	1	1/4		1/4	1		6	54	F#3	3	249
139/2	0.5	14	12	3/4	3/4	3/2	1	1	1/8		1/8	1		5	71	B4	4	240
70	0.5	14	12	7/8	7/8	3/2	1	1	1/8		1/8	1		7	73	C#5	5	241
141/2	1.0	14	12	1	1	3/2	2	1	1/4		1/4	1		4	52	E3	3	250
141/2	0.5	14	12	1	1	3/2	1	1	1/8		1/8	1		2	74	D5	5	242
71	0.5	14	12	9/8	9/8	3/2	1	1	1/8		1/8	1		6	78	F#5	5	243
143/2	1.0	14	12	5/4	5/4	3/2	2	1	1/4		1/4	1		2	50	D3	3	251
143/2	0.5	14	12	5/4	5/4	3/2	1	1	1/8		1/8	1		4	76	E5	5	244
72	0.5	14	12	11/8	11/8	3/2	1	1	1/8		1/8	1		2	74	D5	5	245
145/2	3.0	15	13	0	0	3/2	2	2	3/4		1/2	3/2		3	57	A3	3	269
145/2	0.5	15	13	0	0	3/2	1	1	1/8		1/8	1		7	73	C#5	5	252
73	0.5	15	13	1/8	1/8	3/2	1	1	1/8		1/8	1		5	71	B4	4	253
147/2	1.0	15	13	1/4	1/4	3/2	2	1	1/4		1/4	1		7	61	C#4	4	264
147/2	0.5	15	13	1/4	1/4	3/2	1	1	1/8		1/8	1		3	69	A4	4	254
74	0.5	15	13	3/8	3/8	3/2	1	1	1/8		1/8	1		5	71	B4	4	255
149/2	1.0	15	13	1/2	1/2	3/2	2	1	1/4		1/4	1		4	64	E4	4	265
149/2	0.5	15	13	1/2	1/2	3/2	1	1	1/8		1/8	1		7	73	C#5	5	256
75	0.5	15	13	5/8	5/8	3/2	1	1	1/8		1/8	1		2	74	D5	5	257
151/2	1.0	15	13	3/4	3/4	3/2	2	2	1/4		1/4	1		3	57	A3	3	270
151/2	1.0	15	13	3/4	3/4	3/2	2	1	1/4		1/4	1		7	61	C#4	4	266
151/2	0.5	15	13	3/4	3/4	3/2	1	1	1/8		1/8	1		4	76	E5	5	258
76	0.5	15	13	7/8	7/8	3/2	1	1	1/8		1/8	1		6	78	F#5	5	259
153/2	1.0	15	13	1	1	3/2	2	2	1/4		1/4	1		5	59	B3	3	271
153/2	1.0	15	13	1	1	3/2	2	1	1/4		1/4	1		2	62	D4	4	267
153/2	0.5	15	13	1	1	3/2	1	1	1/8		1/8	1		1	79	G5	5	260
77	0.5	15	13	9/8	9/8	3/2	1	1	1/8		1/8	1		5	83	B5	5	261
155/2	1.0	15	13	5/4	5/4	3/2	2	2	1/4		1/4	1		7	61	C#4	4	272
155/2	1.0	15	13	5/4	5/4	3/2	2	1	1/4		1/4	1		4	64	E4	4	268
155/2	0.5	15	13	5/4	5/4	3/2	1	1	1/8		1/8	1		3	81	A5	5	262
78	0.5	15	13	11/8	11/8	3/2	1	1	1/8		1/8	1		1	79	G5	5	263
157/2	1.0	16	14	0	0	3/2	2	1	1/4		1/4	1		2	62	D4	4	283
157/2	1.0	16	14	0	0	3/2	2	2	1/4		1/4	1		2	62	D4	4	289
157/2	0.5	16	14	0	0	3/2	1	1	1/8		1/8	1		6	78	F#5	5	273
79	0.5	16	14	1/8	1/8	3/2	1	1	1/8		1/8	1		1	79	G5	5	274
159/2	0.5	16	14	1/4	1/4	3/2	2	1	1/8		1/8	1		2	50	D3	3	284
159/2	0.5	16	14	1/4	1/4	3/2	1	1	1/8		1/8	1		6	78	F#5	5	275
80	0.5	16	14	3/8	3/8	3/2	2	1	1/8		1/8	1		4	52	E3	3	285
80	0.5	16	14	3/8	3/8	3/2	1	1	1/8		1/8	1		4	76	E5	5	276
161/2	1.0	16	14	1/2	1/2	3/2	2	1	1/4		1/4	1		6	54	F#3	3	286
161/2	0.5	16	14	1/2	1/2	3/2	1	1	1/8		1/8	1		2	74	D5	5	277
81	0.5	16	14	5/8	5/8	3/2	1	1	1/8		1/8	1		7	73	C#5	5	278
