mc	mn	mc_onset	mn_onset	timesig	staff	voice	duration	nominal_duration	scalar	tied	tpc	midi	volta	chord_id
1	0	0	5/8	6/8	1	1	1/8	1/8	1		5	71		0
2	1	0	0	6/8	1	1	1/8	1/8	1		4	76		1
2	1	1/8	1/8	6/8	1	1	1/8	1/8	1		5	71		2
2	1	1/4	1/4	6/8	1	1	1/8	1/8	1		8	68		3
2	1	3/8	3/8	6/8	1	1	1/8	1/8	1		4	64		4
2	1	1/2	1/2	6/8	1	1	1/8	1/8	1		8	68		5
2	1	5/8	5/8	6/8	2	1	1/8	1/8	1		5	59		7
2	1	5/8	5/8	6/8	1	1	1/8	1/8	1		6	66		6
3	2	0	0	6/8	2	1	1/8	1/8	1		4	64		11
3	2	0	0	6/8	1	1	3/8	1/4	3/2	1	8	68		8
3	2	1/8	1/8	6/8	2	1	1/8	1/8	1		5	59		12
3	2	1/4	1/4	6/8	2	1	1/8	1/8	1		8	56		13
3	2	3/8	3/8	6/8	2	1	1/8	1/8	1		4	52		14
3	2	3/8	3/8	6/8	1	1	1/4	1/4	1	-1	8	68		9
3	2	1/2	1/2	6/8	2	1	1/8	1/8	1		8	56		15
3	2	5/8	5/8	6/8	2	1	1/8	1/8	1		6	54		16
3	2	5/8	5/8	6/8	1	1	1/8	1/8	1		3	69		10
4	3	0	0	6/8	2	1	1/4	1/4	1		8	56		28
4	3	0	0	6/8	1	1	1/8	1/8	1		5	71		17
4	3	1/8	1/8	6/8	1	1	1/16	1/16	1		3	69		18
4	3	3/16	3/16	6/8	1	1	1/16	1/16	1		8	68		19
4	3	1/4	1/4	6/8	1	1	1/16	1/16	1		6	66		20
4	3	5/16	5/16	6/8	1	1	1/16	1/16	1		4	64		21
4	3	3/8	3/8	6/8	2	1	1/4	1/4	1		3	57		29
4	3	3/8	3/8	6/8	1	1	1/16	1/16	1		7	73		22
4	3	7/16	7/16	6/8	1	1	1/16	1/16	1		5	71		23
4	3	1/2	1/2	6/8	1	1	1/16	1/16	1		3	69		24
4	3	9/16	9/16	6/8	1	1	1/16	1/16	1		8	68		25
4	3	5/8	5/8	6/8	1	1	1/16	1/16	1		6	66		26
4	3	11/16	11/16	6/8	1	1	1/16	1/16	1		4	64		27
5	4	0	0	6/8	2	1	1/8	1/8	1		5	59		36
5	4	0	0	6/8	1	1	1/8	1/8	1		9	63		30
5	4	1/8	1/8	6/8	2	1	1/8	1/8	1		6	54		37
5	4	1/8	1/8	6/8	1	1	1/16	1/16	1		4	64		31
5	4	3/16	3/16	6/8	1	1	1/16	1/16	1		9	63		32
5	4	1/4	1/4	6/8	2	1	1/8	1/8	1		9	51		38
5	4	1/4	1/4	6/8	1	1	1/16	1/16	1		7	61		33
5	4	5/16	5/16	6/8	1	1	1/16	1/16	1		5	59		34
5	4	3/8	3/8	6/8	2	1	1/8	1/8	1		5	47		39
5	4	3/8	3/8	6/8	1	1	3/8	1/4	3/2	1	3	69		35
5	4	1/2	1/2	6/8	2	1	1/8	1/8	1		9	51		40
5	4	5/8	5/8	6/8	2	1	1/8	1/8	1		7	49		41
