quarterbeats	duration_qb	mc	mn	mc_onset	mn_onset	timesig	staff	voice	duration	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
7	2.0	3	3	1/4	1/4	3/4	2	2	1/2	1/2	1		-3	51	Eb3	3	32
7	2.0	3	3	1/4	1/4	3/4	2	1	1/2	1/2	1		-4	56	Ab3	3	28
7	0.5	3	3	1/4	1/4	3/4	1	1	1/8	1/8	1		-4	68	Ab4	4	24
15/2	0.5	3	3	3/8	3/8	3/4	1	1	1/8	1/8	1		1	67	G4	4	25
8	0.5	3	3	1/2	1/2	3/4	1	1	1/8	1/8	1		-1	65	F4	4	26
17/2	0.5	3	3	5/8	5/8	3/4	1	1	1/8	1/8	1		-3	63	Eb4	4	27
9	0.5	4	4	0	0	3/4	2	2	1/8	1/8	1		-2	46	Bb2	2	40
9	0.5	4	4	0	0	3/4	1	1	1/8	1/8	1		2	62	D4	4	33
19/2	0.25	4	4	1/8	1/8	3/4	2	2	1/16	1/16	1		0	48	C3	3	41
19/2	0.5	4	4	1/8	1/8	3/4	1	1	1/8	1/8	1		-1	65	F4	4	34
39/4	0.25	4	4	3/16	3/16	3/4	2	2	1/16	1/16	1		2	50	D3	3	42
10	2.0	4	4	1/4	1/4	3/4	2	2	1/2	1/2	1		2	50	D3	3	43
10	2.0	4	4	1/4	1/4	3/4	2	2	1/2	1/2	1		-1	53	F3	3	43
10	2.0	4	4	1/4	1/4	3/4	2	1	1/2	1/2	1		-2	58	Bb3	3	39
10	0.5	4	4	1/4	1/4	3/4	1	1	1/8	1/8	1		-4	68	Ab4	4	35
21/2	0.5	4	4	3/8	3/8	3/4	1	1	1/8	1/8	1		0	72	C5	5	36
11	0.5	4	4	1/2	1/2	3/4	1	1	1/8	1/8	1		-2	70	Bb4	4	37
23/2	0.5	4	4	5/8	5/8	3/4	1	1	1/8	1/8	1		-4	68	Ab4	4	38
12	0.5	5	5	0	0	3/4	2	2	1/8	1/8	1		-3	51	Eb3	3	50
12	0.5	5	5	0	0	3/4	1	1	1/8	1/8	1		1	67	G4	4	44
25/2	0.5	5	5	1/8	1/8	3/4	2	2	1/8	1/8	1		-1	53	F3	3	51
25/2	0.25	5	5	1/8	1/8	3/4	1	1	1/16	1/16	1		3	69	A4	4	45
51/4	0.25	5	5	3/16	3/16	3/4	1	1	1/16	1/16	1		-2	70	Bb4	4	46
13	0.5	5	5	1/4	1/4	3/4	2	2	1/8	1/8	1		-3	51	Eb3	3	52
13	2.0	5	5	1/4	1/4	3/4	1	2	1/2	1/2	1		-1	65	F4	4	49
13	1.5	5	5	1/4	1/4	3/4	1	1	3/8	1/4	3/2		3	69	A4	4	47
27/2	0.5	5	5	3/8	3/8	3/4	2	2	1/8	1/8	1		2	50	D3	3	53
14	0.5	5	5	1/2	1/2	3/4	2	2	1/8	1/8	1		0	48	C3	3	54
29/2	0.5	5	5	5/8	5/8	3/4	2	2	1/8	1/8	1		-2	46	Bb2	2	55
29/2	0.5	5	5	5/8	5/8	3/4	1	1	1/8	1/8	1		-2	70	Bb4	4	48
15	0.5	6	6	0	0	3/4	2	1	1/8	1/8	1		3	45	A2	2	61
15	0.5	6	6	0	0	3/4	1	1	1/8	1/8	1		0	72	C5	5	56
31/2	0.5	6	6	1/8	1/8	3/4	2	1	1/8	1/8	1		1	43	G2	2	62
31/2	0.25	6	6	1/8	1/8	3/4	1	1	1/16	1/16	1		2	74	D5	5	57
63/4	0.25	6	6	3/16	3/16	3/4	1	1	1/16	1/16	1		-3	75	Eb5	5	58
16	0.5	6	6	1/4	1/4	3/4	2	1	1/8	1/8	1		3	45	A2	2	63
16	1.5	6	6	1/4	1/4	3/4	1	1	3/8	1/4	3/2		-1	65	F4	4	59
33/2	0.5	6	6	3/8	3/8	3/4	2	1	1/8	1/8	1		-1	41	F2	2	64
17	0.5	6	6	1/2	1/2	3/4	2	1	1/8	1/8	1		1	43	G2	2	65
35/2	0.5	6	6	5/8	5/8	3/4	2	1	1/8	1/8	1		3	45	A2	2	66
35/2	0.5	6	6	5/8	5/8	3/4	1	1	1/8	1/8	1		-3	63	Eb4	4	60
18	0.5	7	7	0	0	3/4	2	1	1/8	1/8	1		-2	46	Bb2	2	79
18	0.25	7	7	0	0	3/4	1	1	1/16	1/16	1		2	62	D4	4	67
73/4	0.25	7	7	1/16	1/16	3/4	1	1	1/16	1/16	1		-3	63	Eb4	4	68
37/2	0.5	7	7	1/8	1/8	3/4	2	1	1/8	1/8	1		2	50	D3	3	80
37/2	0.25	7	7	1/8	1/8	3/4	1	1	1/16	1/16	1		-1	65	F4	4	69
75/4	0.25	7	7	3/16	3/16	3/4	1	1	1/16	1/16	1		-2	70	Bb4	4	70
19	0.5	7	7	1/4	1/4	3/4	2	1	1/8	1/8	1		-3	51	Eb3	3	81
19	0.25	7	7	1/4	1/4	3/4	1	1	1/16	1/16	1		1	67	G4	4	71
77/4	0.25	7	7	5/16	5/16	3/4	1	1	1/16	1/16	1		3	69	A4	4	72
39/2	0.5	7	7	3/8	3/8	3/4	2	1	1/8	1/8	1		0	48	C3	3	82
39/2	0.25	7	7	3/8	3/8	3/4	1	1	1/16	1/16	1		-2	70	Bb4	4	73
79/4	0.25	7	7	7/16	7/16	3/4	1	1	1/16	1/16	1		-3	75	Eb5	5	74
20	0.5	7	7	1/2	1/2	3/4	2	1	1/8	1/8	1		-1	53	F3	3	83
20	0.25	7	7	1/2	1/2	3/4	1	1	1/16	1/16	1		2	74	D5	5	75
81/4	0.25	7	7	9/16	9/16	3/4	1	1	1/16	1/16	1		0	72	C5	5	76
41/2	0.5	7	7	5/8	5/8	3/4	2	1	1/8	1/8	1		-1	41	F2	2	84
41/2	0.25	7	7	5/8	5/8	3/4	1	1	1/16	1/16	1		-2	70	Bb4	4	77
83/4	0.25	7	7	11/16	11/16	3/4	1	1	1/16	1/16	1		3	69	A4	4	78
21	3.0	8	8	0	0	3/4	2	2	3/4	1/2	3/2		-2	46	Bb2	2	99
21	0.25	8	8	0	0	3/4	1	1	1/16	1/16	1		-2	70	Bb4	4	85
85/4	0.25	8	8	1/16	1/16	3/4	1	1	1/16	1/16	1		-1	65	F4	4	86
43/2	0.25	8	8	1/8	1/8	3/4	1	1	1/16	1/16	1		1	67	G4	4	87
87/4	0.25	8	8	3/16	3/16	3/4	1	1	1/16	1/16	1		-3	63	Eb4	4	88
22	0.25	8	8	1/4	1/4	3/4	1	1	1/16	1/16	1		2	62	D4	4	89
22	1.0	8	8	1/4	1/4	3/4	1	2	1/4	1/4	1	1	2	62	D4	4	94
89/4	0.25	8	8	5/16	5/16	3/4	1	1	1/16	1/16	1		-3	63	Eb4	4	90
45/2	0.25	8	8	3/8	3/8	3/4	1	1	1/16	1/16	1		-1	65	F4	4	91
45/2	0.5	8	8	3/8	3/8	3/4	1	3	1/8	1/8	1	1	-1	65	F4	4	96
91/4	0.25	8	8	7/16	7/16	3/4	1	1	1/16	1/16	1	1	-2	70	Bb4	4	92
23	1.0	8	8	1/2	1/2	3/4	2	1	1/4	1/4	1		-2	58	Bb3	3	98
23	1.0	8	8	1/2	1/2	3/4	1	2	1/4	1/4	1	-1	2	62	D4	4	95
23	1.0	8	8	1/2	1/2	3/4	1	3	1/4	1/4	1	-1	-1	65	F4	4	97
23	1.0	8	8	1/2	1/2	3/4	1	1	1/4	1/4	1	-1	-2	70	Bb4	4	93
24	0.5	9	9	0	0	3/4	2	2	1/8	1/8	1		-2	58	Bb3	3	105
24	0.5	9	9	0	0	3/4	1	1	1/8	1/8	1		2	74	D5	5	100
49/2	0.5	9	9	1/8	1/8	3/4	2	2	1/8	1/8	1		-2	46	Bb2	2	106
49/2	0.25	9	9	1/8	1/8	3/4	1	1	1/16	1/16	1		-3	75	Eb5	5	101
99/4	0.25	9	9	3/16	3/16	3/4	1	1	1/16	1/16	1		-1	77	F5	5	102
25	0.5	9	9	1/4	1/4	3/4	2	2	1/8	1/8	1		0	48	C3	3	107
25	2.0	9	9	1/4	1/4	3/4	1	2	1/2	1/2	1		2	74	D5	5	104
25	2.0	9	9	1/4	1/4	3/4	1	1	1/2	1/2	1		-1	77	F5	5	103
51/2	0.5	9	9	3/8	3/8	3/4	2	2	1/8	1/8	1		2	50	D3	3	108
26	0.5	9	9	1/2	1/2	3/4	2	2	1/8	1/8	1		-3	51	Eb3	3	109
53/2	0.5	9	9	5/8	5/8	3/4	2	2	1/8	1/8	1		-1	53	F3	3	110
27	0.5	10	10	0	0	3/4	2	2	1/8	1/8	1		1	55	G3	3	116
27	0.5	10	10	0	0	3/4	1	1	1/8	1/8	1		4	76	E5	5	111
55/2	0.5	10	10	1/8	1/8	3/4	2	2	1/8	1/8	1		-4	56	Ab3	3	117
55/2	0.25	10	10	1/8	1/8	3/4	1	1	1/16	1/16	1		-1	77	F5	5	112
111/4	0.25	10	10	3/16	3/16	3/4	1	1	1/16	1/16	1		1	79	G5	5	113
28	0.5	10	10	1/4	1/4	3/4	2	2	1/8	1/8	1		-2	58	Bb3	3	118
28	2.0	10	10	1/4	1/4	3/4	1	2	1/2	1/2	1		4	76	E5	5	115
28	2.0	10	10	1/4	1/4	3/4	1	1	1/2	1/2	1		1	79	G5	5	114
57/2	0.5	10	10	3/8	3/8	3/4	2	2	1/8	1/8	1		-5	61	Db4	4	119
29	0.5	10	10	1/2	1/2	3/4	2	2	1/8	1/8	1		0	60	C4	4	120
59/2	0.5	10	10	5/8	5/8	3/4	2	2	1/8	1/8	1		-2	58	Bb3	3	121
30	0.5	11	11	0	0	3/4	2	2	1/8	1/8	1		-4	56	Ab3	3	132
30	0.5	11	11	0	0	3/4	1	1	1/8	1/8	1		-1	77	F5	5	122
61/2	0.5	11	11	1/8	1/8	3/4	2	2	1/8	1/8	1		-1	53	F3	3	133
61/2	0.25	11	11	1/8	1/8	3/4	1	1	1/16	1/16	1		1	79	G5	5	123
123/4	0.25	11	11	3/16	3/16	3/4	1	1	1/16	1/16	1		-4	80	Ab5	5	124
31	0.5	11	11	1/4	1/4	3/4	2	2	1/8	1/8	1		-5	61	Db4	4	134
31	0.5	11	11	1/4	1/4	3/4	1	1	1/8	1/8	1		-2	70	Bb4	4	125
63/2	0.5	11	11	3/8	3/8	3/4	2	2	1/8	1/8	1		0	60	C4	4	135
63/2	0.25	11	11	3/8	3/8	3/4	1	1	1/16	1/16	1		-4	80	Ab5	5	126
127/4	0.25	11	11	7/16	7/16	3/4	1	1	1/16	1/16	1		1	79	G5	5	127
32	0.5	11	11	1/2	1/2	3/4	2	2	1/8	1/8	1		-2	58	Bb3	3	136
32	0.25	11	11	1/2	1/2	3/4	1	1	1/16	1/16	1		-2	82	Bb5	5	128
129/4	0.25	11	11	9/16	9/16	3/4	1	1	1/16	1/16	1		-4	80	Ab5	5	129
65/2	0.5	11	11	5/8	5/8	3/4	2	2	1/8	1/8	1		-5	61	Db4	4	137
65/2	0.25	11	11	5/8	5/8	3/4	1	1	1/16	1/16	1		1	79	G5	5	130
131/4	0.25	11	11	11/16	11/16	3/4	1	1	1/16	1/16	1		-1	77	F5	5	131
33	0.5	12	12	0	0	3/4	2	2	1/8	1/8	1		0	60	C4	4	144
33	1.0	12	12	0	0	3/4	1	2	1/4	1/4	1		4	76	E5	5	142
33	0.5	12	12	0	0	3/4	1	1	1/8	1/8	1		1	79	G5	5	138
67/2	0.5	12	12	1/8	1/8	3/4	2	2	1/8	1/8	1		-5	61	Db4	4	145
67/2	0.25	12	12	1/8	1/8	3/4	1	1	1/16	1/16	1		-4	80	Ab5	5	139
135/4	0.25	12	12	3/16	3/16	3/4	1	1	1/16	1/16	1		-2	82	Bb5	5	140
34	0.5	12	12	1/4	1/4	3/4	2	2	1/8	1/8	1		0	60	C4	4	146
34	2.0	12	12	1/4	1/4	3/4	1	2	1/2	1/2	1		4	76	E5	5	143
34	2.0	12	12	1/4	1/4	3/4	1	2	1/2	1/2	1		1	79	G5	5	143
34	2.0	12	12	1/4	1/4	3/4	1	1	1/2	1/2	1		-2	82	Bb5	5	141
69/2	0.5	12	12	3/8	3/8	3/4	2	2	1/8	1/8	1		-2	58	Bb3	3	147
35	0.5	12	12	1/2	1/2	3/4	2	2	1/8	1/8	1		-4	56	Ab3	3	148
71/2	0.5	12	12	5/8	5/8	3/4	2	2	1/8	1/8	1		1	55	G3	3	149
36	0.5	13	13	0	0	3/4	2	2	1/8	1/8	1		-1	53	F3	3	156
36	0.5	13	13	0	0	3/4	1	2	1/8	1/8	1		-4	80	Ab5	5	150
73/2	0.25	13	13	1/8	1/8	3/4	2	2	1/16	1/16	1		1	55	G3	3	157
73/2	0.5	13	13	1/8	1/8	3/4	1	2	1/8	1/8	1		1	79	G5	5	151
147/4	0.25	13	13	3/16	3/16	3/4	2	2	1/16	1/16	1		-4	56	Ab3	3	158
37	2.0	13	13	1/4	1/4	3/4	2	2	1/2	1/2	1		-5	49	Db3	3	159
37	0.5	13	13	1/4	1/4	3/4	1	2	1/8	1/8	1		-1	77	F5	5	152
75/2	0.5	13	13	3/8	3/8	3/4	1	2	1/8	1/8	1		-3	75	Eb5	5	153
38	0.5	13	13	1/2	1/2	3/4	1	2	1/8	1/8	1		-5	73	Db5	5	154
77/2	0.5	13	13	5/8	5/8	3/4	1	2	1/8	1/8	1		0	72	C5	5	155
39	0.5	14	14	0	0	3/4	2	2	1/8	1/8	1		1	55	G3	3	168
39	0.5	14	14	0	0	3/4	1	1	1/8	1/8	1		-2	70	Bb4	4	160
79/2	0.25	14	14	1/8	1/8	3/4	2	2	1/16	1/16	1		-4	56	Ab3	3	169
79/2	0.5	14	14	1/8	1/8	3/4	1	1	1/8	1/8	1		-4	68	Ab4	4	161
159/4	0.25	14	14	3/16	3/16	3/4	2	2	1/16	1/16	1		-2	58	Bb3	3	170
40	2.0	14	14	1/4	1/4	3/4	2	2	1/2	1/2	1		-2	58	Bb3	3	171
40	0.5	14	14	1/4	1/4	3/4	1	1	1/8	1/8	1		1	67	G4	4	162
81/2	0.5	14	14	3/8	3/8	3/4	1	1	1/8	1/8	1		-1	65	F4	4	163
41	0.25	14	14	1/2	1/2	3/4	1	1	1/16	1/16	1		4	64	E4	4	164
165/4	0.25	14	14	9/16	9/16	3/4	1	1	1/16	1/16	1		-1	65	F4	4	165
83/2	0.25	14	14	5/8	5/8	3/4	1	1	1/16	1/16	1		1	67	G4	4	166
167/4	0.25	14	14	11/16	11/16	3/4	1	1	1/16	1/16	1		-5	73	Db5	5	167
42	0.5	15	15	0	0	3/4	2	2	1/8	1/8	1		-4	56	Ab3	3	184
42	0.25	15	15	0	0	3/4	1	2	1/16	1/16	1		0	72	C5	5	172
169/4	0.25	15	15	1/16	1/16	3/4	1	2	1/16	1/16	1		-2	70	Bb4	4	173
85/2	0.5	15	15	1/8	1/8	3/4	2	2	1/8	1/8	1		-1	53	F3	3	185
85/2	0.25	15	15	1/8	1/8	3/4	1	2	1/16	1/16	1		-4	68	Ab4	4	174
171/4	0.25	15	15	3/16	3/16	3/4	1	2	1/16	1/16	1		-1	77	F5	5	175
43	0.5	15	15	1/4	1/4	3/4	2	2	1/8	1/8	1		-5	61	Db4	4	186
43	0.25	15	15	1/4	1/4	3/4	1	2	1/16	1/16	1		4	76	E5	5	176
173/4	0.25	15	15	5/16	5/16	3/4	1	2	1/16	1/16	1		-1	77	F5	5	177
87/2	0.5	15	15	3/8	3/8	3/4	2	2	1/8	1/8	1		-2	58	Bb3	3	187
87/2	0.25	15	15	3/8	3/8	3/4	1	2	1/16	1/16	1		1	79	G5	5	178
175/4	0.25	15	15	7/16	7/16	3/4	1	2	1/16	1/16	1		-2	82	Bb5	5	179
44	0.5	15	15	1/2	1/2	3/4	2	2	1/8	1/8	1		0	60	C4	4	188
44	0.25	15	15	1/2	1/2	3/4	1	2	1/16	1/16	1		-4	80	Ab5	5	180
177/4	0.25	15	15	9/16	9/16	3/4	1	2	1/16	1/16	1		-1	77	F5	5	181
89/2	0.5	15	15	5/8	5/8	3/4	2	2	1/8	1/8	1		0	48	C3	3	189
89/2	0.25	15	15	5/8	5/8	3/4	1	2	1/16	1/16	1		1	79	G5	5	182
179/4	0.25	15	15	11/16	11/16	3/4	1	2	1/16	1/16	1		4	76	E5	5	183
45	2.0	16	16	0	0	3/4	2	2	1/2	1/2	1	1	-1	53	F3	3	205
45	0.25	16	16	0	0	3/4	1	1	1/16	1/16	1		-1	77	F5	5	190
181/4	0.25	16	16	1/16	1/16	3/4	1	1	1/16	1/16	1		-2	70	Bb4	4	191
91/2	0.25	16	16	1/8	1/8	3/4	1	1	1/16	1/16	1		0	72	C5	5	192
183/4	0.25	16	16	3/16	3/16	3/4	1	1	1/16	1/16	1		1	67	G4	4	193
46	2.0	16	16	1/4	1/4	3/4	2	1	1/2	1/2	1		0	60	C4	4	204
46	0.25	16	16	1/4	1/4	3/4	1	1	1/16	1/16	1		-4	68	Ab4	4	194
46	1.0	16	16	1/4	1/4	3/4	1	2	1/4	1/4	1	1	-4	68	Ab4	4	199
185/4	0.25	16	16	5/16	5/16	3/4	1	1	1/16	1/16	1		-2	70	Bb4	4	195
93/2	0.25	16	16	3/8	3/8	3/4	1	1	1/16	1/16	1		0	72	C5	5	196
93/2	0.5	16	16	3/8	3/8	3/4	1	3	1/8	1/8	1	1	0	72	C5	5	201
187/4	0.25	16	16	7/16	7/16	3/4	1	1	1/16	1/16	1	1	-1	77	F5	5	197
47	0.5	16	16	1/2	1/2	3/4	2	2	1/8	1/8	1	-1	-1	53	F3	3	206
47	1.0	16	16	1/2	1/2	3/4	1	4	1/4	1/4	1		-1	65	F4	4	203
47	1.0	16	16	1/2	1/2	3/4	1	2	1/4	1/4	1	-1	-4	68	Ab4	4	200
47	1.0	16	16	1/2	1/2	3/4	1	3	1/4	1/4	1	-1	0	72	C5	5	202
47	1.0	16	16	1/2	1/2	3/4	1	1	1/4	1/4	1	-1	-1	77	F5	5	198
95/2	0.5	16	16	5/8	5/8	3/4	2	2	1/8	1/8	1		-3	51	Eb3	3	207
48	1.0	17	17	0	0	3/4	2	2	1/4	1/4	1		2	50	D3	3	218
48	0.5	17	17	0	0	3/4	2	1	1/8	1/8	1		-1	53	F3	3	214
48	0.5	17	17	0	0	3/4	1	2	1/8	1/8	1		-4	80	Ab5	5	208
97/2	0.25	17	17	1/8	1/8	3/4	2	1	1/16	1/16	1		1	55	G3	3	215
97/2	0.5	17	17	1/8	1/8	3/4	1	2	1/8	1/8	1		-2	70	Bb4	4	209
195/4	0.25	17	17	3/16	3/16	3/4	2	1	1/16	1/16	1	1	-4	56	Ab3	3	216
49	2.0	17	17	1/4	1/4	3/4	2	2	1/2	1/2	1		-2	46	Bb2	2	219
49	2.0	17	17	1/4	1/4	3/4	2	1	1/2	1/2	1	-1	-4	56	Ab3	3	217
49	0.5	17	17	1/4	1/4	3/4	1	2	1/8	1/8	1		0	72	C5	5	210
99/2	0.5	17	17	3/8	3/8	3/4	1	2	1/8	1/8	1		2	74	D5	5	211
50	0.5	17	17	1/2	1/2	3/4	1	2	1/8	1/8	1		-3	75	Eb5	5	212
101/2	0.5	17	17	5/8	5/8	3/4	1	2	1/8	1/8	1		-1	77	F5	5	213
51	0.5	18	18	0	0	3/4	2	2	1/8	1/8	1		-3	51	Eb3	3	225
51	0.5	18	18	0	0	3/4	1	2	1/8	1/8	1		1	79	G5	5	220
103/2	0.5	18	18	1/8	1/8	3/4	2	2	1/8	1/8	1		-3	63	Eb4	4	226
103/2	0.25	18	18	1/8	1/8	3/4	1	2	1/16	1/16	1		-4	80	Ab5	5	221
207/4	0.25	18	18	3/16	3/16	3/4	1	2	1/16	1/16	1		-2	82	Bb5	5	222
52	0.5	18	18	1/4	1/4	3/4	2	2	1/8	1/8	1		-5	61	Db4	4	227
52	2.0	18	18	1/4	1/4	3/4	1	2	1/2	1/2	1		-2	82	Bb5	5	223
105/2	0.5	18	18	3/8	3/8	3/4	2	2	1/8	1/8	1		0	60	C4	4	228
53	0.5	18	18	1/2	1/2	3/4	2	2	1/8	1/8	1		-2	58	Bb3	3	229
53	1.0	18	18	1/2	1/2	3/4	2	1	1/4	1/4	1	1	-2	58	Bb3	3	224
107/2	0.5	18	18	5/8	5/8	3/4	2	2	1/8	1/8	1		-4	56	Ab3	3	230
54	1.0	19	19	0	0	3/4	2	2	1/4	1/4	1		1	55	G3	3	241
54	0.5	19	19	0	0	3/4	2	1	1/8	1/8	1	-1	-2	58	Bb3	3	237
54	0.5	19	19	0	0	3/4	1	1	1/8	1/8	1		-5	73	Db5	5	231
109/2	0.25	19	19	1/8	1/8	3/4	2	1	1/16	1/16	1		0	60	C4	4	238
109/2	0.5	19	19	1/8	1/8	3/4	1	1	1/8	1/8	1		-3	63	Eb4	4	232
219/4	0.25	19	19	3/16	3/16	3/4	2	1	1/16	1/16	1	1	-5	61	Db4	4	239
55	2.0	19	19	1/4	1/4	3/4	2	2	1/2	1/2	1		-3	51	Eb3	3	242
55	2.0	19	19	1/4	1/4	3/4	2	1	1/2	1/2	1	-1	-5	61	Db4	4	240
55	0.5	19	19	1/4	1/4	3/4	1	1	1/8	1/8	1		-1	65	F4	4	233
111/2	0.5	19	19	3/8	3/8	3/4	1	1	1/8	1/8	1		1	67	G4	4	234
56	0.5	19	19	1/2	1/2	3/4	1	1	1/8	1/8	1		-4	68	Ab4	4	235
113/2	0.5	19	19	5/8	5/8	3/4	1	1	1/8	1/8	1		-2	70	Bb4	4	236
57	0.5	20	20	0	0	3/4	2	2	1/8	1/8	1		-4	56	Ab3	3	254
57	0.25	20	20	0	0	3/4	1	1	1/16	1/16	1		0	72	C5	5	243
229/4	0.25	20	20	1/16	1/16	3/4	1	1	1/16	1/16	1		-5	73	Db5	5	244
115/2	0.5	20	20	1/8	1/8	3/4	2	2	1/8	1/8	1		-4	44	Ab2	2	255
115/2	0.5	20	20	1/8	1/8	3/4	1	1	1/8	1/8	1	1	-3	75	Eb5	5	245
58	0.5	20	20	1/4	1/4	3/4	2	2	1/8	1/8	1		-2	46	Bb2	2	256
58	0.25	20	20	1/4	1/4	3/4	1	1	1/16	1/16	1	-1	-3	75	Eb5	5	246
233/4	0.25	20	20	5/16	5/16	3/4	1	1	1/16	1/16	1		-5	73	Db5	5	247
117/2	0.5	20	20	3/8	3/8	3/4	2	2	1/8	1/8	1		0	48	C3	3	257
117/2	0.25	20	20	3/8	3/8	3/4	1	1	1/16	1/16	1		0	72	C5	5	248
235/4	0.25	20	20	7/16	7/16	3/4	1	1	1/16	1/16	1		-2	70	Bb4	4	249
59	0.5	20	20	1/2	1/2	3/4	2	2	1/8	1/8	1		2	50	D3	3	258
59	0.25	20	20	1/2	1/2	3/4	1	1	1/16	1/16	1		-4	68	Ab4	4	250
237/4	0.25	20	20	9/16	9/16	3/4	1	1	1/16	1/16	1		1	67	G4	4	251
119/2	0.5	20	20	5/8	5/8	3/4	2	2	1/8	1/8	1		-3	51	Eb3	3	259
119/2	0.25	20	20	5/8	5/8	3/4	1	1	1/16	1/16	1		-1	65	F4	4	252
239/4	0.25	20	20	11/16	11/16	3/4	1	1	1/16	1/16	1		-3	63	Eb4	4	253
60	0.5	21	21	0	0	3/4	2	2	1/8	1/8	1		-1	53	F3	3	270
60	0.25	21	21	0	0	3/4	1	1	1/16	1/16	1		2	62	D4	4	260
60	1.0	21	21	0	0	3/4	1	2	1/4	1/4	1	1	2	62	D4	4	268
241/4	0.25	21	21	1/16	1/16	3/4	1	1	1/16	1/16	1		-3	63	Eb4	4	261
121/2	0.5	21	21	1/8	1/8	3/4	2	2	1/8	1/8	1		1	55	G3	3	271
121/2	0.5	21	21	1/8	1/8	3/4	1	1	1/8	1/8	1		-1	65	F4	4	262
61	0.5	21	21	1/4	1/4	3/4	2	2	1/8	1/8	1		-4	56	Ab3	3	272
61	1.0	21	21	1/4	1/4	3/4	1	2	1/4	1/4	1	-1	2	62	D4	4	269
61	1.0	21	21	1/4	1/4	3/4	1	1	1/4	1/4	1	1	-2	70	Bb4	4	263
123/2	0.5	21	21	3/8	3/8	3/4	2	2	1/8	1/8	1		0	60	C4	4	273
62	0.5	21	21	1/2	1/2	3/4	2	2	1/8	1/8	1		-2	58	Bb3	3	274
62	0.25	21	21	1/2	1/2	3/4	1	1	1/16	1/16	1	-1	-2	70	Bb4	4	264
249/4	0.25	21	21	9/16	9/16	3/4	1	1	1/16	1/16	1		0	72	C5	5	265
125/2	0.5	21	21	5/8	5/8	3/4	2	2	1/8	1/8	1		-4	56	Ab3	3	275
125/2	0.25	21	21	5/8	5/8	3/4	1	1	1/16	1/16	1		2	74	D5	5	266
251/4	0.25	21	21	11/16	11/16	3/4	1	1	1/16	1/16	1		-3	75	Eb5	5	267
63	0.5	22	22	0	0	3/4	2	2	1/8	1/8	1		1	55	G3	3	285
