mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	duration	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
1	0	0	0	0.25	0	13/16	4/4	1	1	1/16	1/16	1		6	66	F#4	4	0
1	0	1/4	1/4	0.25	1/16	7/8	4/4	1	1	1/16	1/16	1		5	71	B4	4	1
1	0	1/2	1/2	0.25	1/8	15/16	4/4	1	1	1/16	1/16	1		10	70	A#4	4	2
2	1	3/4	3/4	0.75	0	0	4/4	1	1	3/16	1/8	3/2		5	71	B4	4	3
2	1	1	1	0.25	1/16	1/16	4/4	2	1	1/16	1/16	1		6	54	F#3	3	15
2	1	5/4	5/4	0.25	1/8	1/8	4/4	2	1	1/16	1/16	1		5	59	B3	3	16
2	1	3/2	3/2	0.25	3/16	3/16	4/4	2	1	1/16	1/16	1		10	58	A#3	3	17
2	1	3/2	3/2	0.25	3/16	3/16	4/4	1	1	1/16	1/16	1		7	73	C#5	5	4
2	1	7/4	7/4	0.5	1/4	1/4	4/4	2	1	1/8	1/8	1		5	59	B3	3	18
2	1	7/4	7/4	0.25	1/4	1/4	4/4	1	1	1/16	1/16	1		2	74	D5	5	5
2	1	2	2	0.25	5/16	5/16	4/4	1	1	1/16	1/16	1		5	71	B4	4	6
2	1	9/4	9/4	0.5	3/8	3/8	4/4	2	1	1/8	1/8	1		7	61	C#4	4	19
2	1	9/4	9/4	0.25	3/8	3/8	4/4	1	1	1/16	1/16	1		4	76	E5	5	7
2	1	5/2	5/2	0.25	7/16	7/16	4/4	1	1	1/16	1/16	1		5	71	B4	4	8
2	1	11/4	11/4	0.25	1/2	1/2	4/4	2	1	1/16	1/16	1		2	62	D4	4	20
2	1	11/4	11/4	0.5	1/2	1/2	4/4	1	1	1/8	1/8	1		6	78	F#5	5	9
2	1	3	3	0.25	9/16	9/16	4/4	2	1	1/16	1/16	1		5	59	B3	3	21
2	1	13/4	13/4	0.25	5/8	5/8	4/4	2	1	1/16	1/16	1		1	67	G4	4	22
