mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
1	1	0	0	3.0	0	0	3/4	2	3	3/4		1/2	3/2	1	1	43	G2	2	12
1	1	0	0	1.0	0	0	3/4	2	2	1/4		1/4	1		2	50	D3	3	10
1	1	0	0	1.0	0	0	3/4	2	1	1/4		1/4	1		1	55	G3	3	9
1	1	0	0	0.5	0	0	3/4	1	2	1/8		1/8	1		2	62	D4	4	5
1	1	0	0	1.0	0	0	3/4	1	3	1/4		1/4	1		1	67	G4	4	8
1	1	0	0	0.5	0	0	3/4	1	1	1/8		1/8	1		-2	70	Bb4	4	0
1	1	1/2	1/2	0.5	1/8	1/8	3/4	1	2	1/8		1/8	1		0	60	C4	4	6
1	1	1/2	1/2	0.5	1/8	1/8	3/4	1	1	1/8		1/8	1		3	69	A4	4	1
1	1	1	1	2.0	1/4	1/4	3/4	2	2	1/2		1/2	1	1	-3	51	Eb3	3	11
1	1	1	1	2.0	1/4	1/4	3/4	1	2	1/2		1/2	1	1	0	60	C4	4	7
1	1	1	1	1.5	1/4	1/4	3/4	1	1	3/8		1/4	3/2		3	69	A4	4	2
1	1	5/2	5/2	0.25	5/8	5/8	3/4	1	1	1/16		1/16	1		0	72	C5	5	3
1	1	11/4	11/4	0.25	11/16	11/16	3/4	1	1	1/16		1/16	1		-2	70	Bb4	4	4
2	2	3	3	3.0	0	0	3/4	2	3	3/4		1/2	3/2	0	1	43	G2	2	22
2	2	3	3	3.0	0	0	3/4	2	2	3/4		1/2	3/2	0	-3	51	Eb3	3	21
2	2	3	3	1.0	0	0	3/4	1	2	1/4		1/4	1	-1	0	60	C4	4	18
2	2	3	3	0.5	0	0	3/4	1	1	1/8		1/8	1		0	72	C5	5	13
2	2	7/2	7/2	0.5	1/8	1/8	3/4	1	1	1/8		1/8	1		3	69	A4	4	14
2	2	4	4	2.0	1/4	1/4	3/4	2	1	1/2		1/2	1	1	3	57	A3	3	20
2	2	4	4	2.0	1/4	1/4	3/4	1	2	1/2		1/2	1	1	0	60	C4	4	19
2	2	4	4	1.5	1/4	1/4	3/4	1	1	3/8		1/4	3/2		6	66	F#4	4	15
2	2	11/2	11/2	0.25	5/8	5/8	3/4	1	1	1/16		1/16	1		3	69	A4	4	16
2	2	23/4	23/4	0.25	11/16	11/16	3/4	1	1	1/16		1/16	1		1	67	G4	4	17
3	3	6	6	3.0	0	0	3/4	2	3	3/4		1/2	3/2	0	1	43	G2	2	34
3	3	6	6	1.0	0	0	3/4	2	2	1/4		1/4	1	-1	-3	51	Eb3	3	32
3	3	6	6	1.0	0	0	3/4	2	1	1/4		1/4	1	-1	3	57	A3	3	30
3	3	6	6	1.0	0	0	3/4	1	2	1/4		1/4	1	-1	0	60	C4	4	28
3	3	6	6	0.5	0	0	3/4	1	1	1/8		1/8	1		3	69	A4	4	23
3	3	13/2	13/2	0.5	1/8	1/8	3/4	1	1	1/8		1/8	1		-3	63	Eb4	4	24
3	3	7	7	2.0	1/4	1/4	3/4	1	2	1/2		1/2	1		0	48	C3	3	29
3	3	7	7	2.0	1/4	1/4	3/4	2	2	1/2		1/2	1		6	54	F#3	3	33
3	3	7	7	2.0	1/4	1/4	3/4	2	1	1/2		1/2	1		3	57	A3	3	31
