mc	mn	quarterbeats	duration_qb	volta	mc_onset	mn_onset	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
1	1	0	2.0		0	0	3/2	2	2	1/2		1/2	1		2	50	D3	3	19
1	1	0	2.0		0	0	3/2	2	1	1/2		1/2	1		2	62	D4	4	16
1	1	0	1.5		0	0	3/2	1	3	3/8		1/4	3/2		3	69	A4	4	10
1	1	0	2.0		0	0	3/2	1	1	1/2		1/2	1		-1	77	F5	5	0
1	1	1/2	0.5		1/8	1/8	3/2	1	2	1/8		1/8	1		7	73	C#5	5	6
1	1	1	1.0		1/4	1/4	3/2	1	2	1/4		1/4	1		2	74	D5	5	7
1	1	3/2	0.5		3/8	3/8	3/2	1	3	1/8		1/8	1		3	69	A4	4	11
1	1	2	4.0		1/2	1/2	3/2	2	2	1		1	1		2	62	D4	4	20
1	1	2	2.0		1/2	1/2	3/2	1	2	1/2		1/2	1	1	-2	70	Bb4	4	8
1	1	2	2.0		1/2	1/2	3/2	1	1	1/2		1/2	1	1	4	76	E5	5	1
1	1	5/2	0.5		5/8	5/8	3/2	1	3	1/8		1/8	1		-1	65	F4	4	12
1	1	3	0.5		3/4	3/4	3/2	1	3	1/8		1/8	1		1	67	G4	4	13
1	1	3	1.0		3/4	3/4	3/2	2	1	1/4		1/4	1	1	1	67	G4	4	17
1	1	7/2	0.5		7/8	7/8	3/2	1	3	1/8		1/8	1		2	62	D4	4	14
1	1	4	2.0		1	1	3/2	1	3	1/2		1/2	1		4	64	E4	4	15
1	1	4	2.0		1	1	3/2	2	1	1/2		1/2	1	-1	1	67	G4	4	18
1	1	4	2.0		1	1	3/2	1	2	1/2		1/2	1	-1	-2	70	Bb4	4	9
1	1	4	0.5		1	1	3/2	1	1	1/8		1/8	1	-1	4	76	E5	5	2
1	1	9/2	0.5		9/8	9/8	3/2	1	1	1/8		1/8	1		1	79	G5	5	3
1	1	5	0.5		5/4	5/4	3/2	1	1	1/8		1/8	1		-1	77	F5	5	4
1	1	11/2	0.5		11/8	11/8	3/2	1	1	1/8		1/8	1		3	81	A5	5	5
2	2	6	2.0		0	0	3/2	2	2	1/2		1/2	1		7	61	C#4	4	40
2	2	6	2.0		0	0	3/2	1	3	1/2		1/2	1		4	64	E4	4	34
