quarterbeats	duration_qb	mc	mn	mc_onset	mn_onset	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
17	0.5	6	6	1/2	1/2	3/4	2	2	1/8		1/8	1	-1	-1	53	F3	3	90
17	0.5	6	6	1/2	1/2	3/4	2	1	1/8		1/8	1		-4	56	Ab3	3	85
17	1.0	6	6	1/2	1/2	3/4	1	1	1/4		1/4	1	1	-5	73	Db5	5	82
35/2	0.5	6	6	5/8	5/8	3/4	2	2	1/8		1/8	1		1	55	G3	3	91
35/2	0.5	6	6	5/8	5/8	3/4	2	1	1/8		1/8	1	1	-2	58	Bb3	3	86
18	0.5	7	7	0	0	3/4	2	2	1/8		1/8	1		-4	56	Ab3	3	111
18	0.5	7	7	0	0	3/4	2	1	1/8		1/8	1	-1	-2	58	Bb3	3	105
18	0.25	7	7	0	0	3/4	1	1	1/16		1/16	1	-1	-5	73	Db5	5	92
73/4	0.25	7	7	1/16	1/16	3/4	1	1	1/16		1/16	1		-2	70	Bb4	4	93
37/2	0.5	7	7	1/8	1/8	3/4	2	2	1/8		1/8	1		-1	53	F3	3	112
37/2	0.5	7	7	1/8	1/8	3/4	2	1	1/8		1/8	1	1	-4	56	Ab3	3	106
37/2	0.25	7	7	1/8	1/8	3/4	1	1	1/16		1/16	1		0	72	C5	5	94
75/4	0.25	7	7	3/16	3/16	3/4	1	1	1/16		1/16	1		-1	77	F5	5	95
19	2.0	7	7	1/4	1/4	3/4	2	2	1/2		1/2	1		-2	46	Bb2	2	113
19	0.5	7	7	1/4	1/4	3/4	2	1	1/8		1/8	1	-1	-4	56	Ab3	3	107
19	0.25	7	7	1/4	1/4	3/4	1	1	1/16		1/16	1		2	74	D5	5	96
77/4	0.25	7	7	5/16	5/16	3/4	1	1	1/16		1/16	1		1	79	G5	5	97
39/2	0.5	7	7	3/8	3/8	3/4	2	1	1/8		1/8	1		2	50	D3	3	108
39/2	0.25	7	7	3/8	3/8	3/4	1	1	1/16		1/16	1		-1	77	F5	5	98
79/4	0.25	7	7	7/16	7/16	3/4	1	1	1/16		1/16	1		-4	80	Ab5	5	99
20	0.5	7	7	1/2	1/2	3/4	2	1	1/8		1/8	1		-3	51	Eb3	3	109
20	0.25	7	7	1/2	1/2	3/4	1	1	1/16		1/16	1		1	79	G5	5	100
81/4	0.125	7	7	9/16	9/16	3/4	1	1	1/32		1/32	1		0	84	C6	6	101
163/8	0.125	7	7	19/32	19/32	3/4	1	1	1/32		1/32	1		-2	82	Bb5	5	102
41/2	0.5	7	7	5/8	5/8	3/4	2	1	1/8		1/8	1		-1	53	F3	3	110
41/2	0.25	7	7	5/8	5/8	3/4	1	1	1/16		1/16	1		-4	80	Ab5	5	103
83/4	0.25	7	7	11/16	11/16	3/4	1	1	1/16		1/16	1		1	79	G5	5	104
21	0.0	8	8	0	0	3/4	1	1	0	appoggiatura	1/8	1		-1	77	F5	5	114
21	3.0	8	8	0	0	3/4	2	2	3/4		1/2	3/2		-3	51	Eb3	3	124
21	0.5	8	8	0	0	3/4	2	1	1/8		1/8	1		1	55	G3	3	116
21	3.0	8	8	0	0	3/4	1	1	3/4		1/2	3/2		-3	75	Eb5	5	115
43/2	0.25	8	8	1/8	1/8	3/4	2	1	1/16		1/16	1		-4	56	Ab3	3	117
87/4	0.25	8	8	3/16	3/16	3/4	2	1	1/16		1/16	1		-2	58	Bb3	3	118
22	0.25	8	8	1/4	1/4	3/4	2	1	1/16		1/16	1		-4	56	Ab3	3	119
89/4	0.25	8	8	5/16	5/16	3/4	2	1	1/16		1/16	1		1	55	G3	3	120
45/2	0.25	8	8	3/8	3/8	3/4	2	1	1/16		1/16	1		-4	56	Ab3	3	121
91/4	0.25	8	8	7/16	7/16	3/4	2	1	1/16		1/16	1		-1	53	F3	3	122
23	1.0	8	8	1/2	1/2	3/4	2	1	1/4		1/4	1		1	55	G3	3	123
24	1.5	9	9	0	0	3/4	2	2	3/8		1/4	3/2		-3	51	Eb3	3	134
24	1.0	9	9	0	0	3/4	2	1	1/4		1/4	1		1	55	G3	3	132
24	0.5	9	9	0	0	3/4	1	1	1/8		1/8	1		-2	70	Bb4	4	125
49/2	0.25	9	9	1/8	1/8	3/4	1	1	1/16		1/16	1		0	72	C5	5	126
99/4	0.25	9	9	3/16	3/16	3/4	1	1	1/16		1/16	1		-2	70	Bb4	4	127
25	2.0	9	9	1/4	1/4	3/4	2	1	1/2		1/2	1	1	-2	58	Bb3	3	133
25	0.25	9	9	1/4	1/4	3/4	1	1	1/16		1/16	1		-4	68	Ab4	4	128
101/4	0.25	9	9	5/16	5/16	3/4	1	1	1/16		1/16	1		-2	70	Bb4	4	129
51/2	0.5	9	9	3/8	3/8	3/4	2	2	1/8		1/8	1		-3	51	Eb3	3	135
51/2	0.5	9	9	3/8	3/8	3/4	1	1	1/8		1/8	1		1	67	G4	4	130
26	0.5	9	9	1/2	1/2	3/4	2	2	1/8		1/8	1		-1	53	F3	3	136
26	1.0	9	9	1/2	1/2	3/4	1	1	1/4		1/4	1	1	-3	75	Eb5	5	131
53/2	0.5	9	9	5/8	5/8	3/4	2	2	1/8		1/8	1		1	55	G3	3	137
27	1.0	10	10	0	0	3/4	2	2	1/4		1/4	1		0	48	C3	3	153
27	0.5	10	10	0	0	3/4	2	1	1/8		1/8	1	-1	-2	58	Bb3	3	150
27	0.25	10	10	0	0	3/4	1	1	1/16		1/16	1	-1	-3	75	Eb5	5	138
109/4	0.25	10	10	1/16	1/16	3/4	1	1	1/16		1/16	1		2	74	D5	5	139
55/2	0.5	10	10	1/8	1/8	3/4	2	1	1/8		1/8	1		1	55	G3	3	151
55/2	0.25	10	10	1/8	1/8	3/4	1	1	1/16		1/16	1		-3	75	Eb5	5	140
111/4	0.25	10	10	3/16	3/16	3/4	1	1	1/16		1/16	1		1	79	G5	5	141
28	2.0	10	10	1/4	1/4	3/4	2	1	1/2		1/2	1	1	3	57	A3	3	152
28	0.25	10	10	1/4	1/4	3/4	1	1	1/16		1/16	1		-1	77	F5	5	142
113/4	0.25	10	10	5/16	5/16	3/4	1	1	1/16		1/16	1		-3	75	Eb5	5	143
57/2	0.5	10	10	3/8	3/8	3/4	2	2	1/8		1/8	1		2	50	D3	3	154
57/2	0.25	10	10	3/8	3/8	3/4	1	1	1/16		1/16	1		2	74	D5	5	144
115/4	0.25	10	10	7/16	7/16	3/4	1	1	1/16		1/16	1		0	72	C5	5	145
29	0.5	10	10	1/2	1/2	3/4	2	2	1/8		1/8	1		-3	51	Eb3	3	155
29	0.25	10	10	1/2	1/2	3/4	1	1	1/16		1/16	1		-2	70	Bb4	4	146
117/4	0.25	10	10	9/16	9/16	3/4	1	1	1/16		1/16	1		3	69	A4	4	147
59/2	0.5	10	10	5/8	5/8	3/4	2	2	1/8		1/8	1		-1	53	F3	3	156
59/2	0.25	10	10	5/8	5/8	3/4	1	1	1/16		1/16	1		1	67	G4	4	148
119/4	0.25	10	10	11/16	11/16	3/4	1	1	1/16		1/16	1		-1	65	F4	4	149
30	1.0	11	11	0	0	3/4	2	2	1/4		1/4	1		-2	46	Bb2	2	174
30	0.5	11	11	0	0	3/4	2	1	1/8		1/8	1	-1	3	57	A3	3	169
30	0.25	11	11	0	0	3/4	1	1	1/16		1/16	1		-3	75	Eb5	5	157
121/4	0.25	11	11	1/16	1/16	3/4	1	1	1/16		1/16	1		0	72	C5	5	158
61/2	0.5	11	11	1/8	1/8	3/4	2	1	1/8		1/8	1		2	50	D3	3	170
61/2	0.25	11	11	1/8	1/8	3/4	1	1	1/16		1/16	1		2	74	D5	5	159
123/4	0.25	11	11	3/16	3/16	3/4	1	1	1/16		1/16	1		-2	82	Bb5	5	160
31	1.0	11	11	1/4	1/4	3/4	2	2	1/4		1/4	1		3	45	A2	2	175
31	0.5	11	11	1/4	1/4	3/4	2	1	1/8		1/8	1		4	52	E3	3	171
31	0.25	11	11	1/4	1/4	3/4	1	1	1/16		1/16	1		2	74	D5	5	161
125/4	0.25	11	11	5/16	5/16	3/4	1	1	1/16		1/16	1		-2	70	Bb4	4	162
63/2	0.5	11	11	3/8	3/8	3/4	2	1	1/8		1/8	1		6	54	F#3	3	172
63/2	0.25	11	11	3/8	3/8	3/4	1	1	1/16		1/16	1		0	72	C5	5	163
127/4	0.25	11	11	7/16	7/16	3/4	1	1	1/16		1/16	1		3	81	A5	5	164
32	1.0	11	11	1/2	1/2	3/4	2	1	1/4		1/4	1	1	1	55	G3	3	173
32	0.25	11	11	1/2	1/2	3/4	1	1	1/16		1/16	1		0	72	C5	5	165
129/4	0.25	11	11	9/16	9/16	3/4	1	1	1/16		1/16	1		3	69	A4	4	166
65/2	0.5	11	11	5/8	5/8	3/4	2	2	1/8		1/8	1		1	43	G2	2	176
65/2	0.25	11	11	5/8	5/8	3/4	1	1	1/16		1/16	1		-2	70	Bb4	4	167
131/4	0.25	11	11	11/16	11/16	3/4	1	1	1/16		1/16	1		1	79	G5	5	168
33	0.5	12	12	0	0	3/4	2	2	1/8		1/8	1		0	48	C3	3	192
33	1.0	12	12	0	0	3/4	2	1	1/4		1/4	1	-1	1	55	G3	3	188
33	0.25	12	12	0	0	3/4	1	1	1/16		1/16	1		-2	70	Bb4	4	177
133/4	0.25	12	12	1/16	1/16	3/4	1	1	1/16		1/16	1		1	67	G4	4	178
67/2	0.5	12	12	1/8	1/8	3/4	2	2	1/8		1/8	1		-3	51	Eb3	3	193
67/2	0.25	12	12	1/8	1/8	3/4	1	1	1/16		1/16	1		3	69	A4	4	179
135/4	0.25	12	12	3/16	3/16	3/4	1	1	1/16		1/16	1		1	79	G5	5	180
34	1.5	12	12	1/4	1/4	3/4	2	2	3/8		1/4	3/2		2	50	D3	3	194
34	0.5	12	12	1/4	1/4	3/4	2	1	1/8		1/8	1		3	57	A3	3	189
34	0.75	12	12	1/4	1/4	3/4	1	1	3/16		1/8	3/2		6	78	F#5	5	181
69/2	0.5	12	12	3/8	3/8	3/4	2	1	1/8		1/8	1		-2	58	Bb3	3	190
139/4	0.125	12	12	7/16	7/16	3/4	1	1	1/32		1/32	1		1	79	G5	5	182
279/8	0.125	12	12	15/32	15/32	3/4	1	1	1/32		1/32	1		3	81	A5	5	183
35	1.0	12	12	1/2	1/2	3/4	2	1	1/4		1/4	1	1	0	60	C4	4	191
35	0.25	12	12	1/2	1/2	3/4	1	1	1/16		1/16	1		1	79	G5	5	184
141/4	0.25	12	12	9/16	9/16	3/4	1	1	1/16		1/16	1		6	78	F#5	5	185
71/2	0.5	12	12	5/8	5/8	3/4	2	2	1/8		1/8	1		6	54	F#3	3	195
71/2	0.25	12	12	5/8	5/8	3/4	1	1	1/16		1/16	1		4	76	E5	5	186
143/4	0.25	12	12	11/16	11/16	3/4	1	1	1/16		1/16	1		2	74	D5	5	187
36	2.0	13	13	0	0	3/4	2	2	1/2		1/2	1		1	55	G3	3	206
36	1.0	13	13	0	0	3/4	2	1	1/4		1/4	1	-1	0	60	C4	4	203
36	0.5	13	13	0	0	3/4	1	1	1/8		1/8	1		-3	75	Eb5	5	196
73/2	0.25	13	13	1/8	1/8	3/4	1	1	1/16		1/16	1		-1	77	F5	5	197
147/4	0.25	13	13	3/16	3/16	3/4	1	1	1/16		1/16	1		-3	75	Eb5	5	198
37	1.0	13	13	1/4	1/4	3/4	2	1	1/4		1/4	1		-2	58	Bb3	3	204
37	0.25	13	13	1/4	1/4	3/4	1	1	1/16		1/16	1		2	74	D5	5	199
149/4	0.25	13	13	5/16	5/16	3/4	1	1	1/16		1/16	1		-3	75	Eb5	5	200
75/2	0.5	13	13	3/8	3/8	3/4	1	1	1/8		1/8	1		0	72	C5	5	201
38	1.0	13	13	1/2	1/2	3/4	2	2	1/4		1/4	1		-1	53	F3	3	207
38	1.0	13	13	1/2	1/2	3/4	2	1	1/4		1/4	1		3	57	A3	3	205
38	1.0	13	13	1/2	1/2	3/4	1	1	1/4		1/4	1	1	2	74	D5	5	202
39	1.5	14	14	0	0	3/4	2	2	3/8		1/4	3/2		-3	51	Eb3	3	217
39	1.5	14	14	0	0	3/4	2	1	3/8		1/4	3/2		1	55	G3	3	213
39	0.25	14	14	0	0	3/4	1	1	1/16		1/16	1	-1	2	74	D5	5	208
157/4	0.25	14	14	1/16	1/16	3/4	1	1	1/16		1/16	1		1	79	G5	5	209
79/2	0.25	14	14	1/8	1/8	3/4	1	1	1/16		1/16	1		-3	75	Eb5	5	210
159/4	0.25	14	14	3/16	3/16	3/4	1	1	1/16		1/16	1		5	71	B4	4	211
40	2.0	14	14	1/4	1/4	3/4	1	1	1/2		1/2	1	1	0	72	C5	5	212
81/2	0.5	14	14	3/8	3/8	3/4	2	2	1/8		1/8	1		-3	51	Eb3	3	218
81/2	0.5	14	14	3/8	3/8	3/4	2	1	1/8		1/8	1		6	54	F#3	3	214
41	0.5	14	14	1/2	1/2	3/4	2	2	1/8		1/8	1		2	50	D3	3	219
41	0.5	14	14	1/2	1/2	3/4	2	1	1/8		1/8	1		1	55	G3	3	215
83/2	0.5	14	14	5/8	5/8	3/4	2	2	1/8		1/8	1		0	48	C3	3	220
83/2	0.5	14	14	5/8	5/8	3/4	2	1	1/8		1/8	1		3	57	A3	3	216
42	0.5	15	15	0	0	3/4	2	2	1/8		1/8	1		-2	46	Bb2	2	240
42	0.5	15	15	0	0	3/4	2	1	1/8		1/8	1		2	50	D3	3	233
42	0.25	15	15	0	0	3/4	1	1	1/16		1/16	1	-1	0	72	C5	5	221
169/4	0.25	15	15	1/16	1/16	3/4	1	1	1/16		1/16	1		-3	75	Eb5	5	222
85/2	0.5	15	15	1/8	1/8	3/4	2	2	1/8		1/8	1		1	43	G2	2	241
85/2	0.5	15	15	1/8	1/8	3/4	2	1	1/8		1/8	1	1	1	55	G3	3	234
85/2	0.25	15	15	1/8	1/8	3/4	1	1	1/16		1/16	1		2	74	D5	5	223
171/4	0.25	15	15	3/16	3/16	3/4	1	1	1/16		1/16	1		3	69	A4	4	224
43	2.0	15	15	1/4	1/4	3/4	2	2	1/2		1/2	1		2	50	D3	3	242
43	0.5	15	15	1/4	1/4	3/4	2	1	1/8		1/8	1	-1	1	55	G3	3	235
43	0.25	15	15	1/4	1/4	3/4	1	1	1/16		1/16	1		-2	70	Bb4	4	225
173/4	0.25	15	15	5/16	5/16	3/4	1	1	1/16		1/16	1		2	74	D5	5	226
87/2	0.25	15	15	3/8	3/8	3/4	2	1	1/16		1/16	1		6	54	F#3	3	236
87/2	0.25	15	15	3/8	3/8	3/4	1	1	1/16		1/16	1		0	72	C5	5	227
175/4	0.25	15	15	7/16	7/16	3/4	2	1	1/16		1/16	1		4	52	E3	3	237
175/4	0.25	15	15	7/16	7/16	3/4	1	1	1/16		1/16	1		1	67	G4	4	228
44	0.5	15	15	1/2	1/2	3/4	2	1	1/8		1/8	1		6	54	F#3	3	238
44	0.25	15	15	1/2	1/2	3/4	1	1	1/16		1/16	1		3	69	A4	4	229
177/4	0.25	15	15	9/16	9/16	3/4	1	1	1/16		1/16	1		0	72	C5	5	230
89/2	0.5	15	15	5/8	5/8	3/4	2	1	1/8		1/8	1	1	0	60	C4	4	239
89/2	0.25	15	15	5/8	5/8	3/4	1	1	1/16		1/16	1		-2	70	Bb4	4	231
179/4	0.25	15	15	11/16	11/16	3/4	1	1	1/16		1/16	1		6	66	F#4	4	232
45	1.5	16	16	0	0	3/4	2	2	3/8		1/4	3/2		1	55	G3	3	250
45	1.0	16	16	0	0	3/4	2	1	1/4		1/4	1	-1	0	60	C4	4	248
45	0.25	16	16	0	0	3/4	1	1	1/16		1/16	1		1	67	G4	4	243
181/4	0.25	16	16	1/16	1/16	3/4	1	1	1/16		1/16	1		6	66	F#4	4	244
91/2	0.25	16	16	1/8	1/8	3/4	1	1	1/16		1/16	1		3	69	A4	4	245
183/4	0.25	16	16	3/16	3/16	3/4	1	1	1/16		1/16	1		1	67	G4	4	246
46	2.0	16	16	1/4	1/4	3/4	2	1	1/2		1/2	1		5	59	B3	3	249
46	2.0	16	16	1/4	1/4	3/4	1	1	1/2		1/2	1		1	67	G4	4	247
93/2	0.5	16	16	3/8	3/8	3/4	2	2	1/8		1/8	1		-1	53	F3	3	251
47	0.5	16	16	1/2	1/2	3/4	2	2	1/8		1/8	1		-3	51	Eb3	3	252
95/2	0.5	16	16	5/8	5/8	3/4	2	2	1/8		1/8	1		2	50	D3	3	253
48	0.5	17	17	0	0	3/4	2	2	1/8		1/8	1		0	48	C3	3	261
48	0.5	17	17	0	0	3/4	1	1	1/8		1/8	1		-3	75	Eb5	5	254
97/2	0.5	17	17	1/8	1/8	3/4	2	2	1/8		1/8	1		1	55	G3	3	262
97/2	0.25	17	17	1/8	1/8	3/4	1	1	1/16		1/16	1		-1	77	F5	5	255
195/4	0.25	17	17	3/16	3/16	3/4	1	1	1/16		1/16	1		-3	75	Eb5	5	256
49	0.5	17	17	1/4	1/4	3/4	2	2	1/8		1/8	1		-1	53	F3	3	263
49	0.25	17	17	1/4	1/4	3/4	1	1	1/16		1/16	1		2	74	D5	5	257
197/4	0.25	17	17	5/16	5/16	3/4	1	1	1/16		1/16	1		-3	75	Eb5	5	258
99/2	0.5	17	17	3/8	3/8	3/4	2	2	1/8		1/8	1		-3	51	Eb3	3	264
99/2	0.5	17	17	3/8	3/8	3/4	1	1	1/8		1/8	1		0	72	C5	5	259
50	0.5	17	17	1/2	1/2	3/4	2	2	1/8		1/8	1		2	50	D3	3	265
50	1.0	17	17	1/2	1/2	3/4	1	1	1/4		1/4	1	1	-4	80	Ab5	5	260
101/2	0.5	17	17	5/8	5/8	3/4	2	2	1/8		1/8	1		0	48	C3	3	266
51	3.0	18	18	0	0	3/4	2	2	3/4		1/2	3/2		-2	46	Bb2	2	281
51	0.25	18	18	0	0	3/4	1	1	1/16		1/16	1	-1	-4	80	Ab5	5	267
205/4	0.25	18	18	1/16	1/16	3/4	1	1	1/16		1/16	1		-1	77	F5	5	268
103/2	0.5	18	18	1/8	1/8	3/4	2	1	1/8		1/8	1		-2	58	Bb3	3	276
103/2	0.25	18	18	1/8	1/8	3/4	1	1	1/16		1/16	1		-5	73	Db5	5	269
207/4	0.25	18	18	3/16	3/16	3/4	1	1	1/16		1/16	1		0	72	C5	5	270
52	0.5	18	18	1/4	1/4	3/4	2	1	1/8		1/8	1		-4	56	Ab3	3	277
52	0.25	18	18	1/4	1/4	3/4	1	1	1/16		1/16	1		-5	73	Db5	5	271
209/4	0.25	18	18	5/16	5/16	3/4	1	1	1/16		1/16	1		-1	77	F5	5	272
105/2	0.5	18	18	3/8	3/8	3/4	2	1	1/8		1/8	1		1	55	G3	3	278
105/2	0.25	18	18	3/8	3/8	3/4	1	1	1/16		1/16	1		-4	80	Ab5	5	273
211/4	0.25	18	18	7/16	7/16	3/4	1	1	1/16		1/16	1		1	79	G5	5	274
53	0.5	18	18	1/2	1/2	3/4	2	1	1/8		1/8	1		-1	53	F3	3	279
53	1.0	18	18	1/2	1/2	3/4	1	1	1/4		1/4	1		1	79	G5	5	275
107/2	0.5	18	18	5/8	5/8	3/4	2	1	1/8		1/8	1		4	52	E3	3	280
54	2.0	19	19	0	0	3/4	2	2	1/2		1/2	1		-4	44	Ab2	2	298
