quarterbeats	duration_qb	mc	mn	mc_onset	mn_onset	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
31/2	0.5	4	3	3/4	3/4	3/2	2	2	1/8		1/8	1		1	55	G3	3	48
16	0.5	4	3	7/8	7/8	3/2	2	2	1/8		1/8	1		6	54	F#3	3	49
16	0.5	4	3	7/8	7/8	3/2	1	2	1/8		1/8	1		6	78	F#5	5	39
33/2	0.5	4	3	1	1	3/2	2	2	1/8		1/8	1		4	52	E3	3	50
33/2	1.5	4	3	1	1	3/2	1	2	3/8		1/4	3/2		6	78	F#5	5	40
17	0.5	4	3	9/8	9/8	3/2	2	2	1/8		1/8	1	1	9	51	D#3	3	51
35/2	1.0	4	3	5/4	5/4	3/2	2	2	1/4		1/4	1	-1	9	51	D#3	3	52
35/2	1.0	4	3	5/4	5/4	3/2	2	1	1/4		1/4	1		0	60	C4	4	43
18	0.25	4	3	11/8	11/8	3/2	1	2	1/16		1/16	1		4	76	E5	5	41
73/4	0.25	4	3	23/16	23/16	3/2	1	2	1/16		1/16	1		6	78	F#5	5	42
37/2	1.5	5	4	0	0	3/2	2	2	3/8		1/4	3/2		4	52	E3	3	62
37/2	1.5	5	4	0	0	3/2	2	1	3/8		1/4	3/2		5	59	B3	3	60
37/2	1.0	5	4	0	0	3/2	1	2	1/4		1/4	1		1	79	G5	5	54
39/2	1.0	5	4	1/4	1/4	3/2	1	2	1/4		1/4	1		5	71	B4	4	55
20	0.5	5	4	3/8	3/8	3/2	2	2	1/8		1/8	1		-1	53	F3	3	63
41/2	0.5	5	4	1/2	1/2	3/2	2	2	1/8		1/8	1		4	52	E3	3	64
41/2	1.5	5	4	1/2	1/2	3/2	1	2	3/8		1/4	3/2		4	64	E4	4	56
41/2	1.5	5	4	1/2	1/2	3/2	1	2	3/8		1/4	3/2		8	68	G#4	4	56
41/2	1.5	5	4	1/2	1/2	3/2	1	2	3/8		1/4	3/2		5	71	B4	4	56
41/2	1.5	5	4	1/2	1/2	3/2	1	1	3/8		1/4	3/2		4	76	E5	5	53
21	0.5	5	4	5/8	5/8	3/2	2	2	1/8		1/8	1		2	50	D3	3	65
43/2	0.5	5	4	3/4	3/4	3/2	2	2	1/8		1/8	1		0	48	C3	3	66
22	0.5	5	4	7/8	7/8	3/2	2	2	1/8		1/8	1		5	47	B2	2	67
22	0.5	5	4	7/8	7/8	3/2	1	2	1/8		1/8	1		2	74	D5	5	57
45/2	0.5	5	4	1	1	3/2	2	2	1/8		1/8	1		3	45	A2	2	68
45/2	1.5	5	4	1	1	3/2	1	2	3/8		1/4	3/2		0	72	C5	5	58
23	0.5	5	4	9/8	9/8	3/2	2	2	1/8		1/8	1	1	8	44	G#2	2	69
47/2	1.0	5	4	5/4	5/4	3/2	2	2	1/4		1/4	1	-1	8	44	G#2	2	70
47/2	1.0	5	4	5/4	5/4	3/2	2	1	1/4		1/4	1		-1	53	F3	3	61
24	0.5	5	4	11/8	11/8	3/2	1	2	1/8		1/8	1		5	71	B4	4	59
49/2	1.0	6	5	0	0	3/2	2	2	1/4		1/4	1		3	45	A2	2	91
49/2	1.5	6	5	0	0	3/2	1	2	3/8		1/4	3/2		0	72	C5	5	78
25	0.5	6	5	1/8	1/8	3/2	2	1	1/8		1/8	1		4	52	E3	3	80
51/2	0.5	6	5	1/4	1/4	3/2	2	1	1/8		1/8	1		3	57	A3	3	81
26	0.5	6	5	3/8	3/8	3/2	2	1	1/8		1/8	1		5	59	B3	3	82
26	0.5	6	5	3/8	3/8	3/2	1	2	1/8		1/8	1		5	71	B4	4	79
53/2	0.5	6	5	1/2	1/2	3/2	2	1	1/8		1/8	1		0	60	C4	4	83
53/2	0.5	6	5	1/2	1/2	3/2	1	1	1/8		1/8	1		3	69	A4	4	71
27	0.5	6	5	5/8	5/8	3/2	2	1	1/8		1/8	1		2	62	D4	4	84
27	0.5	6	5	5/8	5/8	3/2	1	1	1/8		1/8	1		1	67	G4	4	72
55/2	0.5	6	5	3/4	3/4	3/2	2	1	1/8		1/8	1		4	64	E4	4	85
55/2	0.5	6	5	3/4	3/4	3/2	1	1	1/8		1/8	1		6	66	F#4	4	73
28	0.5	6	5	7/8	7/8	3/2	2	1	1/8		1/8	1		2	62	D4	4	86
28	0.5	6	5	7/8	7/8	3/2	1	1	1/8		1/8	1		1	67	G4	4	74
57/2	0.5	6	5	1	1	3/2	2	1	1/8		1/8	1		0	60	C4	4	87
57/2	1.5	6	5	1	1	3/2	1	1	3/8		1/4	3/2		1	67	G4	4	75
29	0.5	6	5	9/8	9/8	3/2	2	1	1/8		1/8	1		5	59	B3	3	88
59/2	0.5	6	5	5/4	5/4	3/2	2	1	1/8		1/8	1		3	57	A3	3	89
30	0.5	6	5	11/8	11/8	3/2	2	1	1/8		1/8	1		1	55	G3	3	90
30	0.25	6	5	11/8	11/8	3/2	1	1	1/16		1/16	1		6	66	F#4	4	76
121/4	0.25	6	5	23/16	23/16	3/2	1	1	1/16		1/16	1		1	67	G4	4	77
61/2	1.0	7	6	0	0	3/2	2	1	1/4		1/4	1		2	62	D4	4	103
61/2	1.5	7	6	0	0	3/2	1	2	3/8		1/4	3/2		6	66	F#4	4	96
61/2	1.5	7	6	0	0	3/2	1	1	3/8		1/4	3/2		3	69	A4	4	92
63/2	1.0	7	6	1/4	1/4	3/2	2	1	1/4		1/4	1		2	50	D3	3	104
32	0.5	7	6	3/8	3/8	3/2	1	2	1/8		1/8	1		3	81	A5	5	97
65/2	0.5	7	6	1/2	1/2	3/2	1	2	1/8		1/8	1		1	79	G5	5	98
33	0.5	7	6	5/8	5/8	3/2	1	2	1/8		1/8	1		6	78	F#5	5	99
67/2	0.5	7	6	3/4	3/4	3/2	1	2	1/8		1/8	1		4	76	E5	5	100
34	0.5	7	6	7/8	7/8	3/2	1	2	1/8		1/8	1		2	74	D5	5	101
69/2	0.5	7	6	1	1	3/2	1	1	1/8		1/8	1		0	72	C5	5	93
35	0.5	7	6	9/8	9/8	3/2	1	1	1/8		1/8	1		5	71	B4	4	94
71/2	1.0	7	6	5/4	5/4	3/2	2	1	1/4		1/4	1		2	62	D4	4	105
71/2	1.0	7	6	5/4	5/4	3/2	1	2	1/4		1/4	1		6	66	F#4	4	102
71/2	1.0	7	6	5/4	5/4	3/2	1	2	1/4		1/4	1		3	69	A4	4	102
71/2	1.0	7	6	5/4	5/4	3/2	1	2	1/4		1/4	1		0	72	C5	5	102
71/2	1.0	7	6	5/4	5/4	3/2	1	1	1/4		1/4	1		3	81	A5	5	95
73/2	0.0	8	7	0	0	3/2	1	1	0	appoggiatura	1/8	1		0	72	C5	5	106
73/2	1.0	8	7	0	0	3/2	2	1	1/4		1/4	1		2	62	D4	4	118
73/2	2.0	8	7	0	0	3/2	1	2	1/2		1/2	1		1	67	G4	4	112
73/2	1.5	8	7	0	0	3/2	1	1	3/8		1/4	3/2		5	71	B4	4	107
75/2	1.0	8	7	1/4	1/4	3/2	2	1	1/4		1/4	1		2	50	D3	3	119
38	0.5	8	7	3/8	3/8	3/2	1	1	1/8		1/8	1		1	79	G5	5	108
77/2	0.5	8	7	1/2	1/2	3/2	1	2	1/8		1/8	1		6	78	F#5	5	113
39	0.5	8	7	5/8	5/8	3/2	1	2	1/8		1/8	1		4	76	E5	5	114
79/2	0.5	8	7	3/4	3/4	3/2	1	2	1/8		1/8	1		2	74	D5	5	115
40	0.5	8	7	7/8	7/8	3/2	1	2	1/8		1/8	1		0	72	C5	5	116
81/2	0.5	8	7	1	1	3/2	1	1	1/8		1/8	1		0	72	C5	5	109
41	0.5	8	7	9/8	9/8	3/2	1	1	1/8		1/8	1		5	71	B4	4	110
83/2	1.0	8	7	5/4	5/4	3/2	2	1	1/4		1/4	1		2	62	D4	4	120
83/2	1.0	8	7	5/4	5/4	3/2	1	2	1/4		1/4	1		1	67	G4	4	117
83/2	1.0	8	7	5/4	5/4	3/2	1	2	1/4		1/4	1		5	71	B4	4	117
83/2	1.0	8	7	5/4	5/4	3/2	1	1	1/4		1/4	1		1	79	G5	5	111
85/2	0.0	9	8	0	0	3/2	1	1	0	appoggiatura	1/8	1		5	71	B4	4	121
85/2	1.0	9	8	0	0	3/2	2	1	1/4		1/4	1		2	62	D4	4	133
85/2	1.5	9	8	0	0	3/2	1	2	3/8		1/4	3/2		6	66	F#4	4	130
85/2	1.5	9	8	0	0	3/2	1	1	3/8		1/4	3/2		3	69	A4	4	122
87/2	1.0	9	8	1/4	1/4	3/2	2	1	1/4		1/4	1		2	50	D3	3	134
44	0.5	9	8	3/8	3/8	3/2	1	2	1/8		1/8	1		0	72	C5	5	131
89/2	0.5	9	8	1/2	1/2	3/2	1	1	1/8		1/8	1		5	71	B4	4	123
45	0.5	9	8	5/8	5/8	3/2	1	1	1/8		1/8	1		3	69	A4	4	124
91/2	0.5	9	8	3/4	3/4	3/2	1	1	1/8		1/8	1		1	67	G4	4	125
46	0.5	9	8	7/8	7/8	3/2	1	1	1/8		1/8	1		6	66	F#4	4	126
93/2	0.5	9	8	1	1	3/2	1	1	1/8		1/8	1		4	64	E4	4	127
47	0.5	9	8	9/8	9/8	3/2	2	1	1/8		1/8	1		2	50	D3	3	135
47	0.5	9	8	9/8	9/8	3/2	1	1	1/8		1/8	1		2	62	D4	4	128
95/2	0.5	9	8	5/4	5/4	3/2	2	1	1/8		1/8	1		4	52	E3	3	136
95/2	1.0	9	8	5/4	5/4	3/2	1	1	1/4		1/4	1		0	72	C5	5	129
95/2	1.0	9	8	5/4	5/4	3/2	1	2	1/4		1/4	1		0	72	C5	5	132
48	0.5	9	8	11/8	11/8	3/2	2	1	1/8		1/8	1		6	54	F#3	3	137
97/2	0.5	10	9	0	0	3/2	2	2	1/8		1/8	1		1	55	G3	3	148
97/2	1.5	10	9	0	0	3/2	1	2	3/8		1/4	3/2		5	71	B4	4	146
49	0.5	10	9	1/8	1/8	3/2	2	2	1/8		1/8	1		3	57	A3	3	149
99/2	0.5	10	9	1/4	1/4	3/2	2	2	1/8		1/8	1		1	55	G3	3	150
50	0.5	10	9	3/8	3/8	3/2	2	2	1/8		1/8	1		6	54	F#3	3	151
50	0.5	10	9	3/8	3/8	3/2	1	1	1/8		1/8	1		3	69	A4	4	138
101/2	0.5	10	9	1/2	1/2	3/2	2	2	1/8		1/8	1		4	52	E3	3	152
101/2	0.5	10	9	1/2	1/2	3/2	1	1	1/8		1/8	1		1	67	G4	4	139
51	0.5	10	9	5/8	5/8	3/2	2	2	1/8		1/8	1		2	50	D3	3	153
51	0.5	10	9	5/8	5/8	3/2	1	1	1/8		1/8	1		6	66	F#4	4	140
103/2	0.5	10	9	3/4	3/4	3/2	2	2	1/8		1/8	1		4	52	E3	3	154
103/2	0.5	10	9	3/4	3/4	3/2	1	1	1/8		1/8	1		1	67	G4	4	141
52	0.5	10	9	7/8	7/8	3/2	2	2	1/8		1/8	1		0	48	C3	3	155
52	0.5	10	9	7/8	7/8	3/2	1	1	1/8		1/8	1		3	69	A4	4	142
105/2	1.0	10	9	1	1	3/2	2	2	1/4		1/4	1		2	50	D3	3	156
105/2	2.0	10	9	1	1	3/2	1	2	1/2		1/2	1		6	66	F#4	4	147
105/2	1.5	10	9	1	1	3/2	1	1	3/8		1/4	3/2		3	69	A4	4	143
107/2	1.0	10	9	5/4	5/4	3/2	2	2	1/4		1/4	1		2	38	D2	2	157
54	0.25	10	9	11/8	11/8	3/2	1	1	1/16		1/16	1		1	67	G4	4	144
217/4	0.25	10	9	23/16	23/16	3/2	1	1	1/16		1/16	1		3	69	A4	4	145
109/2	1.0	11	10	0	0	3/2	2	2	1/4		1/4	1		1	43	G2	2	167
109/2	1.0	11	10	0	0	3/2	1	1	1/4		1/4	1		1	67	G4	4	158
111/2	0.5	11	10	1/4	1/4	3/2	2	2	1/8		1/8	1		1	55	G3	3	168
111/2	1.0	11	10	1/4	1/4	3/2	1	2	1/4		1/4	1		5	71	B4	4	159
56	0.5	11	10	3/8	3/8	3/2	2	2	1/8		1/8	1		3	57	A3	3	169
113/2	0.5	11	10	1/2	1/2	3/2	2	2	1/8		1/8	1		1	55	G3	3	170
113/2	1.5	11	10	1/2	1/2	3/2	1	2	3/8		1/4	3/2		4	76	E5	5	160
57	0.5	11	10	5/8	5/8	3/2	2	2	1/8		1/8	1		6	54	F#3	3	171
115/2	0.5	11	10	3/4	3/4	3/2	2	2	1/8		1/8	1		4	52	E3	3	172
58	0.5	11	10	7/8	7/8	3/2	2	2	1/8		1/8	1		2	50	D3	3	173
58	0.5	11	10	7/8	7/8	3/2	1	2	1/8		1/8	1		6	78	F#5	5	161
117/2	0.5	11	10	1	1	3/2	2	2	1/8		1/8	1		7	49	C#3	3	174
117/2	0.5	11	10	1	1	3/2	1	2	1/8		1/8	1		1	79	G5	5	162
59	0.5	11	10	9/8	9/8	3/2	2	2	1/8		1/8	1	1	5	47	B2	2	175
59	0.5	11	10	9/8	9/8	3/2	1	2	1/8		1/8	1		4	76	E5	5	163
119/2	1.0	11	10	5/4	5/4	3/2	2	2	1/4		1/4	1	-1	5	47	B2	2	176
119/2	1.0	11	10	5/4	5/4	3/2	2	1	1/4		1/4	1		1	55	G3	3	166
119/2	0.5	11	10	5/4	5/4	3/2	1	2	1/8		1/8	1		7	73	C#5	5	164
60	0.5	11	10	11/8	11/8	3/2	1	2	1/8		1/8	1		2	74	D5	5	165
121/2	1.0	12	11	0	0	3/2	2	2	1/4		1/4	1		10	46	A#2	2	191
121/2	3.0	12	11	0	0	3/2	2	1	3/4		1/2	3/2		6	54	F#3	3	188
121/2	0.5	12	11	0	0	3/2	1	2	1/8		1/8	1		4	76	E5	5	180
61	0.5	12	11	1/8	1/8	3/2	1	2	1/8		1/8	1		1	79	G5	5	181
123/2	1.0	12	11	1/4	1/4	3/2	2	2	1/4		1/4	1		6	42	F#2	2	192
123/2	0.5	12	11	1/4	1/4	3/2	1	2	1/8		1/8	1		6	78	F#5	5	182
62	0.5	12	11	3/8	3/8	3/2	1	2	1/8		1/8	1		4	76	E5	5	183
125/2	1.0	12	11	1/2	1/2	3/2	2	2	1/4		1/4	1		5	47	B2	2	193
125/2	0.5	12	11	1/2	1/2	3/2	1	2	1/8		1/8	1		2	74	D5	5	184
63	0.5	12	11	5/8	5/8	3/2	1	2	1/8		1/8	1	1	7	73	C#5	5	185
127/2	1.0	12	11	3/4	3/4	3/2	2	2	1/4		1/4	1		4	52	E3	3	194
127/2	1.0	12	11	3/4	3/4	3/2	2	1	1/4		1/4	1		1	55	G3	3	189
127/2	1.0	12	11	3/4	3/4	3/2	1	2	1/4		1/4	1	-1	7	73	C#5	5	186
127/2	1.0	12	11	3/4	3/4	3/2	1	1	1/4		1/4	1		5	83	B5	5	177
129/2	1.0	12	11	1	1	3/2	2	2	1/4		1/4	1		6	54	F#3	3	195
129/2	2.0	12	11	1	1	3/2	2	1	1/2		1/2	1		6	54	F#3	3	190
129/2	2.0	12	11	1	1	3/2	1	2	1/2		1/2	1		10	70	A#4	4	187
129/2	1.5	12	11	1	1	3/2	1	1	3/8		1/4	3/2		7	73	C#5	5	178
131/2	1.0	12	11	5/4	5/4	3/2	2	2	1/4		1/4	1		6	42	F#2	2	196
66	0.5	12	11	11/8	11/8	3/2	1	1	1/8		1/8	1		5	71	B4	4	179
133/2	3.0	13	12	0	0	3/2	2	2	3/4		1/2	3/2	1	5	47	B2	2	204
133/2	3.0	13	12	0	0	3/2	1	1	3/4		1/2	3/2	1	5	71	B4	4	197
133/2	3.0	13	12	0	0	3/2	1	2	3/4		1/2	3/2		5	71	B4	4	199
135/2	1.0	13	12	1/4	1/4	3/2	2	1	1/4		1/4	1		9	51	D#3	3	201
137/2	1.0	13	12	1/2	1/2	3/2	2	1	1/4		1/4	1		6	54	F#3	3	202
139/2	2.0	13	12	3/4	3/4	3/2	2	2	1/2		1/2	1	-1	5	47	B2	2	205
139/2	2.0	13	12	3/4	3/4	3/2	2	1	1/2		1/2	1		5	59	B3	3	203
139/2	2.0	13	12	3/4	3/4	3/2	1	2	1/2		1/2	1		9	63	D#4	4	200
139/2	2.0	13	12	3/4	3/4	3/2	1	2	1/2		1/2	1		6	66	F#4	4	200
139/2	2.0	13	12	3/4	3/4	3/2	1	1	1/2		1/2	1	-1	5	71	B4	4	198
72	0.5	14	12	0	11/8	3/2	1	1	1/8		1/8	1		6	78	F#5	5	206
145/2	1.5	15	13	0	0	3/2	2	1	3/8		1/4	3/2		5	59	B3	3	220
145/2	1.0	15	13	0	0	3/2	1	2	1/4		1/4	1		5	71	B4	4	208
145/2	1.0	15	13	0	0	3/2	1	2	1/4		1/4	1		9	75	D#5	5	208
145/2	1.0	15	13	0	0	3/2	1	1	1/4		1/4	1		6	78	F#5	5	207
147/2	0.5	15	13	1/4	1/4	3/2	1	2	1/8		1/8	1		4	76	E5	5	209
74	0.5	15	13	3/8	3/8	3/2	2	1	1/8		1/8	1		5	47	B2	2	221
74	0.5	15	13	3/8	3/8	3/2	1	2	1/8		1/8	1		9	75	D#5	5	210
149/2	0.5	15	13	1/2	1/2	3/2	2	1	1/8		1/8	1		7	49	C#3	3	222
149/2	0.5	15	13	1/2	1/2	3/2	1	2	1/8		1/8	1		7	73	C#5	5	211
75	0.5	15	13	5/8	5/8	3/2	2	1	1/8		1/8	1		9	51	D#3	3	223
75	0.5	15	13	5/8	5/8	3/2	1	2	1/8		1/8	1		5	71	B4	4	212
151/2	0.5	15	13	3/4	3/4	3/2	2	1	1/8		1/8	1		4	52	E3	3	224
151/2	0.5	15	13	3/4	3/4	3/2	1	2	1/8		1/8	1		7	73	C#5	5	213
76	0.5	15	13	7/8	7/8	3/2	2	1	1/8		1/8	1		6	54	F#3	3	225
76	0.5	15	13	7/8	7/8	3/2	1	2	1/8		1/8	1		9	75	D#5	5	214
153/2	0.5	15	13	1	1	3/2	2	1	1/8		1/8	1		1	55	G3	3	226
153/2	0.5	15	13	1	1	3/2	1	2	1/8		1/8	1		4	76	E5	5	215
77	0.5	15	13	9/8	9/8	3/2	2	1	1/8		1/8	1	1	3	57	A3	3	227
77	0.5	15	13	9/8	9/8	3/2	1	2	1/8		1/8	1		6	78	F#5	5	216
155/2	1.0	15	13	5/4	5/4	3/2	2	2	1/4		1/4	1		9	51	D#3	3	229
155/2	1.0	15	13	5/4	5/4	3/2	2	1	1/4		1/4	1	-1	3	57	A3	3	228
155/2	0.75	15	13	5/4	5/4	3/2	1	2	3/16		1/8	3/2		6	78	F#5	5	217
313/4	0.125	15	13	23/16	23/16	3/2	1	2	1/32		1/32	1		4	76	E5	5	218
627/8	0.125	15	13	47/32	47/32	3/2	1	2	1/32		1/32	1		6	78	F#5	5	219
157/2	0.5	16	14	0	0	3/2	2	2	1/8		1/8	1		4	52	E3	3	243
157/2	1.5	16	14	0	0	3/2	1	2	3/8		1/4	3/2		5	71	B4	4	240
157/2	1.5	16	14	0	0	3/2	1	2	3/8		1/4	3/2		4	76	E5	5	240
157/2	1.5	16	14	0	0	3/2	1	1	3/8		1/4	3/2		1	79	G5	5	230
79	0.5	16	14	1/8	1/8	3/2	2	2	1/8		1/8	1		6	54	F#3	3	244
159/2	0.5	16	14	1/4	1/4	3/2	2	2	1/8		1/8	1		4	52	E3	3	245
80	0.5	16	14	3/8	3/8	3/2	2	2	1/8		1/8	1		2	50	D3	3	246
80	0.5	16	14	3/8	3/8	3/2	1	1	1/8		1/8	1		4	64	E4	4	231
161/2	0.5	16	14	1/2	1/2	3/2	2	2	1/8		1/8	1		0	48	C3	3	247
161/2	0.5	16	14	1/2	1/2	3/2	1	1	1/8		1/8	1		6	66	F#4	4	232
81	0.5	16	14	5/8	5/8	3/2	2	2	1/8		1/8	1		5	47	B2	2	248
81	0.5	16	14	5/8	5/8	3/2	1	1	1/8		1/8	1		8	68	G#4	4	233
163/2	0.5	16	14	3/4	3/4	3/2	2	2	1/8		1/8	1		3	45	A2	2	249
163/2	0.5	16	14	3/4	3/4	3/2	1	1	1/8		1/8	1		3	69	A4	4	234
82	0.5	16	14	7/8	7/8	3/2	2	2	1/8		1/8	1		8	44	G#2	2	250
82	0.5	16	14	7/8	7/8	3/2	1	1	1/8		1/8	1		5	71	B4	4	235
165/2	0.5	16	14	1	1	3/2	2	2	1/8		1/8	1		6	42	F#2	2	251
165/2	0.5	16	14	1	1	3/2	1	1	1/8		1/8	1		0	72	C5	5	236
83	0.5	16	14	9/8	9/8	3/2	2	2	1/8		1/8	1	1	4	40	E2	2	252
83	0.5	16	14	9/8	9/8	3/2	1	1	1/8		1/8	1	1	2	74	D5	5	237
167/2	1.0	16	14	5/4	5/4	3/2	2	2	1/4		1/4	1	-1	4	40	E2	2	253
167/2	1.0	16	14	5/4	5/4	3/2	2	1	1/4		1/4	1	1	4	52	E3	3	242
167/2	1.0	16	14	5/4	5/4	3/2	1	2	1/4		1/4	1		8	68	G#4	4	241
167/2	0.5	16	14	5/4	5/4	3/2	1	1	1/8		1/8	1	-1	2	74	D5	5	238
84	0.5	16	14	11/8	11/8	3/2	1	1	1/8		1/8	1		2	74	D5	5	239
169/2	0.0	17	15	0	0	3/2	1	1	0	appoggiatura	1/8	1		2	74	D5	5	254
169/2	1.5	17	15	0	0	3/2	2	2	3/8		1/4	3/2		3	45	A2	2	270
169/2	0.5	17	15	0	0	3/2	2	1	1/8		1/8	1	-1	4	52	E3	3	265
169/2	4.0	17	15	0	0	3/2	1	2	1		1	1		3	69	A4	4	263
169/2	1.5	17	15	0	0	3/2	1	1	3/8		1/4	3/2		0	72	C5	5	255
85	0.5	17	15	1/8	1/8	3/2	2	1	1/8		1/8	1		8	56	G#3	3	266
171/2	1.0	17	15	1/4	1/4	3/2	2	1	1/4		1/4	1	1	3	57	A3	3	267
86	0.5	17	15	3/8	3/8	3/2	2	2	1/8		1/8	1		5	47	B2	2	271
86	0.5	17	15	3/8	3/8	3/2	1	1	1/8		1/8	1		2	74	D5	5	256
173/2	1.0	17	15	1/2	1/2	3/2	2	2	1/4		1/4	1		0	48	C3	3	272
173/2	2.0	17	15	1/2	1/2	3/2	2	1	1/2		1/2	1	-1	3	57	A3	3	268
173/2	0.5	17	15	1/2	1/2	3/2	1	1	1/8		1/8	1		4	76	E5	5	257
87	0.5	17	15	5/8	5/8	3/2	1	1	1/8		1/8	1		2	74	D5	5	258
175/2	1.0	17	15	3/4	3/4	3/2	2	2	1/4		1/4	1		2	50	D3	3	273
175/2	0.5	17	15	3/4	3/4	3/2	1	1	1/8		1/8	1		4	76	E5	5	259
88	0.5	17	15	7/8	7/8	3/2	1	1	1/8		1/8	1		-1	77	F5	5	260
177/2	1.0	17	15	1	1	3/2	2	2	1/4		1/4	1		4	52	E3	3	274
177/2	2.0	17	15	1	1	3/2	2	1	1/2		1/2	1		4	52	E3	3	269
177/2	2.0	17	15	1	1	3/2	1	2	1/2		1/2	1		8	68	G#4	4	264
177/2	1.5	17	15	1	1	3/2	1	1	3/8		1/4	3/2		5	71	B4	4	261
179/2	1.0	17	15	5/4	5/4	3/2	2	2	1/4		1/4	1		4	40	E2	2	275
90	0.5	17	15	11/8	11/8	3/2	1	1	1/8		1/8	1		3	69	A4	4	262
