mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	volta	mc_onset	mn_onset	timesig	staff	voice	duration	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
7	6	23	23	1.0		1/2	1/2	2/2	1	1	1/4	1/4	1		2	74	D5	5	74
7	6	47/2	47/2	0.5		5/8	5/8	2/2	2	1	1/8	1/8	1		4	52	E3	3	82
7	6	24	24	0.5		3/4	3/4	2/2	2	1	1/8	1/8	1		5	59	B3	3	83
7	6	24	24	0.5		3/4	3/4	2/2	1	1	1/8	1/8	1		0	72	C5	5	75
7	6	49/2	49/2	0.5		7/8	7/8	2/2	2	1	1/8	1/8	1		4	52	E3	3	84
7	6	49/2	49/2	0.5		7/8	7/8	2/2	1	1	1/8	1/8	1		2	74	D5	5	76
8	7	25	25	0.5		0	0	2/2	2	1	1/8	1/8	1		0	60	C4	4	93
8	7	25	25	0.5		0	0	2/2	1	1	1/8	1/8	1		4	76	E5	5	85
8	7	51/2	51/2	0.5		1/8	1/8	2/2	2	1	1/8	1/8	1		4	52	E3	3	94
8	7	51/2	51/2	0.5		1/8	1/8	2/2	1	1	1/8	1/8	1		2	74	D5	5	86
8	7	26	26	0.5		1/4	1/4	2/2	2	1	1/8	1/8	1		3	57	A3	3	95
8	7	26	26	0.5		1/4	1/4	2/2	1	1	1/8	1/8	1		0	72	C5	5	87
8	7	53/2	53/2	0.5		3/8	3/8	2/2	2	1	1/8	1/8	1		4	52	E3	3	96
8	7	53/2	53/2	0.5		3/8	3/8	2/2	1	1	1/8	1/8	1		4	76	E5	5	88
8	7	27	27	0.5		1/2	1/2	2/2	2	1	1/8	1/8	1		5	59	B3	3	97
8	7	27	27	0.5		1/2	1/2	2/2	1	1	1/8	1/8	1		2	74	D5	5	89
8	7	55/2	55/2	0.5		5/8	5/8	2/2	2	1	1/8	1/8	1		4	52	E3	3	98
8	7	55/2	55/2	0.5		5/8	5/8	2/2	1	1	1/8	1/8	1		0	72	C5	5	90
8	7	28	28	0.5		3/4	3/4	2/2	2	1	1/8	1/8	1		8	56	G#3	3	99
8	7	28	28	0.5		3/4	3/4	2/2	1	1	1/8	1/8	1		5	71	B4	4	91
8	7	57/2	57/2	0.5		7/8	7/8	2/2	2	1	1/8	1/8	1		4	52	E3	3	100
8	7	57/2	57/2	0.5		7/8	7/8	2/2	1	1	1/8	1/8	1		0	72	C5	5	92
9	8	29	29	1.0		0	0	2/2	2	1	1/4	1/4	1		3	57	A3	3	109
9	8	29	29	0.5		0	0	2/2	1	1	1/8	1/8	1		2	74	D5	5	101
9	8	59/2	59/2	0.5		1/8	1/8	2/2	1	1	1/8	1/8	1		0	72	C5	5	102
9	8	30	30	1.0		1/4	1/4	2/2	2	1	1/4	1/4	1		4	52	E3	3	110
9	8	30	30	0.5		1/4	1/4	2/2	1	1	1/8	1/8	1		5	71	B4	4	103
9	8	61/2	61/2	0.5		3/8	3/8	2/2	1	1	1/8	1/8	1		0	72	C5	5	104
9	8	31	31	1.0		1/2	1/2	2/2	2	1	1/4	1/4	1		0	48	C3	3	111
9	8	31	31	0.5		1/2	1/2	2/2	1	1	1/8	1/8	1		3	69	A4	4	105
9	8	63/2	63/2	0.5		5/8	5/8	2/2	1	1	1/8	1/8	1		0	72	C5	5	106
9	8	32	32	1.0		3/4	3/4	2/2	2	1	1/4	1/4	1		4	52	E3	3	112
9	8	32	32	0.5		3/4	3/4	2/2	1	1	1/8	1/8	1		5	71	B4	4	107
9	8	65/2	65/2	0.5		7/8	7/8	2/2	1	1	1/8	1/8	1		2	74	D5	5	108
10	9	33	33	1.0		0	0	2/2	2	1	1/4	1/4	1		3	45	A2	2	121
10	9	33	33	0.5		0	0	2/2	1	1	1/8	1/8	1		0	72	C5	5	113
10	9	67/2	67/2	0.5		1/8	1/8	2/2	1	1	1/8	1/8	1		5	71	B4	4	114
10	9	34	34	1.0		1/4	1/4	2/2	2	1	1/4	1/4	1		0	48	C3	3	122
10	9	34	34	0.5		1/4	1/4	2/2	1	1	1/8	1/8	1		3	69	A4	4	115
10	9	69/2	69/2	0.5		3/8	3/8	2/2	1	1	1/8	1/8	1		4	76	E5	5	116
10	9	35	35	1.0		1/2	1/2	2/2	2	1	1/4	1/4	1		4	52	E3	3	123
10	9	35	35	0.5		1/2	1/2	2/2	1	1	1/8	1/8	1		0	72	C5	5	117
10	9	71/2	71/2	0.5		5/8	5/8	2/2	1	1	1/8	1/8	1		5	71	B4	4	118
10	9	36	36	1.0		3/4	3/4	2/2	2	1	1/4	1/4	1		1	55	G3	3	124
10	9	36	36	0.5		3/4	3/4	2/2	1	1	1/8	1/8	1		3	69	A4	4	119
10	9	73/2	73/2	0.5		7/8	7/8	2/2	1	1	1/8	1/8	1		4	76	E5	5	120
11	10	37	37	1.0		0	0	2/2	2	1	1/4	1/4	1		6	54	F#3	3	133
11	10	37	37	0.5		0	0	2/2	1	1	1/8	1/8	1		0	72	C5	5	125
11	10	75/2	75/2	0.5		1/8	1/8	2/2	1	1	1/8	1/8	1		5	71	B4	4	126
11	10	38	38	1.0		1/4	1/4	2/2	2	1	1/4	1/4	1		3	57	A3	3	134
11	10	38	38	0.5		1/4	1/4	2/2	1	1	1/8	1/8	1		3	69	A4	4	127
11	10	77/2	77/2	0.5		3/8	3/8	2/2	1	1	1/8	1/8	1		2	74	D5	5	128
11	10	39	39	1.0		1/2	1/2	2/2	2	1	1/4	1/4	1		2	50	D3	3	135
11	10	39	39	0.5		1/2	1/2	2/2	1	1	1/8	1/8	1		0	72	C5	5	129
11	10	79/2	79/2	0.5		5/8	5/8	2/2	1	1	1/8	1/8	1		5	71	B4	4	130
11	10	40	40	1.0		3/4	3/4	2/2	2	1	1/4	1/4	1		6	54	F#3	3	136
11	10	40	40	0.5		3/4	3/4	2/2	1	1	1/8	1/8	1		3	69	A4	4	131
11	10	81/2	81/2	0.5		7/8	7/8	2/2	1	1	1/8	1/8	1		2	74	D5	5	132
12	11	41	41	1.0		0	0	2/2	2	1	1/4	1/4	1		1	43	G2	2	145
12	11	41	41	0.5		0	0	2/2	1	1	1/8	1/8	1		5	71	B4	4	137
12	11	83/2	83/2	0.5		1/8	1/8	2/2	1	1	1/8	1/8	1		3	69	A4	4	138
12	11	42	42	1.0		1/4	1/4	2/2	2	1	1/4	1/4	1		5	47	B2	2	146
12	11	42	42	0.5		1/4	1/4	2/2	1	1	1/8	1/8	1		1	67	G4	4	139
12	11	85/2	85/2	0.5		3/8	3/8	2/2	1	1	1/8	1/8	1		2	74	D5	5	140
12	11	43	43	1.0		1/2	1/2	2/2	2	1	1/4	1/4	1		2	50	D3	3	147
12	11	43	43	0.5		1/2	1/2	2/2	1	1	1/8	1/8	1		5	71	B4	4	141
12	11	87/2	87/2	0.5		5/8	5/8	2/2	1	1	1/8	1/8	1		3	69	A4	4	142
12	11	44	44	1.0		3/4	3/4	2/2	2	1	1/4	1/4	1		6	54	F#3	3	148
12	11	44	44	0.5		3/4	3/4	2/2	1	1	1/8	1/8	1		1	67	G4	4	143
12	11	89/2	89/2	0.5		7/8	7/8	2/2	1	1	1/8	1/8	1		2	74	D5	5	144
13	12	45	45	1.0		0	0	2/2	2	1	1/4	1/4	1		4	52	E3	3	157
13	12	45	45	0.5		0	0	2/2	1	1	1/8	1/8	1		5	71	B4	4	149
13	12	91/2	91/2	0.5		1/8	1/8	2/2	1	1	1/8	1/8	1		3	69	A4	4	150
13	12	46	46	1.0		1/4	1/4	2/2	2	1	1/4	1/4	1		1	55	G3	3	158
13	12	46	46	0.5		1/4	1/4	2/2	1	1	1/8	1/8	1		1	67	G4	4	151
13	12	93/2	93/2	0.5		3/8	3/8	2/2	1	1	1/8	1/8	1		0	72	C5	5	152
13	12	47	47	1.0		1/2	1/2	2/2	2	1	1/4	1/4	1		0	48	C3	3	159
13	12	47	47	0.5		1/2	1/2	2/2	1	1	1/8	1/8	1		5	71	B4	4	153
13	12	95/2	95/2	0.5		5/8	5/8	2/2	1	1	1/8	1/8	1		3	69	A4	4	154
13	12	48	48	1.0		3/4	3/4	2/2	2	1	1/4	1/4	1		4	52	E3	3	160
13	12	48	48	0.5		3/4	3/4	2/2	1	1	1/8	1/8	1		1	67	G4	4	155
13	12	97/2	97/2	0.5		7/8	7/8	2/2	1	1	1/8	1/8	1		0	72	C5	5	156
14	13	49	49	1.0		0	0	2/2	2	1	1/4	1/4	1		6	42	F#2	2	169
14	13	49	49	0.5		0	0	2/2	1	1	1/8	1/8	1		3	69	A4	4	161
14	13	99/2	99/2	0.5		1/8	1/8	2/2	1	1	1/8	1/8	1		1	67	G4	4	162
14	13	50	50	1.0		1/4	1/4	2/2	2	1	1/4	1/4	1		3	45	A2	2	170
14	13	50	50	0.5		1/4	1/4	2/2	1	1	1/8	1/8	1		6	66	F#4	4	163
14	13	101/2	101/2	0.5		3/8	3/8	2/2	1	1	1/8	1/8	1		0	72	C5	5	164
14	13	51	51	1.0		1/2	1/2	2/2	2	1	1/4	1/4	1		0	48	C3	3	171
14	13	51	51	0.5		1/2	1/2	2/2	1	1	1/8	1/8	1		3	69	A4	4	165
14	13	103/2	103/2	0.5		5/8	5/8	2/2	1	1	1/8	1/8	1		1	67	G4	4	166
14	13	52	52	1.0		3/4	3/4	2/2	2	1	1/4	1/4	1		4	52	E3	3	172
14	13	52	52	0.5		3/4	3/4	2/2	1	1	1/8	1/8	1		6	66	F#4	4	167
14	13	105/2	105/2	0.5		7/8	7/8	2/2	1	1	1/8	1/8	1		0	72	C5	5	168
15	14	53	53	1.0		0	0	2/2	2	1	1/4	1/4	1		9	51	D#3	3	181
15	14	53	53	0.5		0	0	2/2	1	1	1/8	1/8	1		3	69	A4	4	173
15	14	107/2	107/2	0.5		1/8	1/8	2/2	1	1	1/8	1/8	1		1	67	G4	4	174
15	14	54	54	1.0		1/4	1/4	2/2	2	1	1/4	1/4	1		6	54	F#3	3	182
15	14	54	54	0.5		1/4	1/4	2/2	1	1	1/8	1/8	1		6	66	F#4	4	175
15	14	109/2	109/2	0.5		3/8	3/8	2/2	1	1	1/8	1/8	1		5	71	B4	4	176
15	14	55	55	1.0		1/2	1/2	2/2	2	1	1/4	1/4	1		5	47	B2	2	183
15	14	55	55	0.5		1/2	1/2	2/2	1	1	1/8	1/8	1		3	69	A4	4	177
15	14	111/2	111/2	0.5		5/8	5/8	2/2	1	1	1/8	1/8	1		1	67	G4	4	178
15	14	56	56	1.0		3/4	3/4	2/2	2	1	1/4	1/4	1		9	51	D#3	3	184
15	14	56	56	0.5		3/4	3/4	2/2	1	1	1/8	1/8	1		6	66	F#4	4	179
15	14	113/2	113/2	0.5		7/8	7/8	2/2	1	1	1/8	1/8	1		5	71	B4	4	180
16	15	57	57	0.5		0	0	2/2	2	1	1/8	1/8	1		4	52	E3	3	191
16	15	57	57	1.0		0	0	2/2	1	1	1/4	1/4	1		1	67	G4	4	185
16	15	115/2	115/2	0.5		1/8	1/8	2/2	2	1	1/8	1/8	1		5	47	B2	2	192
16	15	58	58	0.5		1/4	1/4	2/2	2	1	1/8	1/8	1		4	52	E3	3	193
16	15	58	58	0.5		1/4	1/4	2/2	1	1	1/8	1/8	1		6	66	F#4	4	186
16	15	117/2	117/2	0.5		3/8	3/8	2/2	2	1	1/8	1/8	1		5	47	B2	2	194
16	15	117/2	117/2	0.5		3/8	3/8	2/2	1	1	1/8	1/8	1		1	67	G4	4	187
16	15	59	59	0.5		1/2	1/2	2/2	2	1	1/8	1/8	1		9	51	D#3	3	195
16	15	59	59	1.0		1/2	1/2	2/2	1	1	1/4	1/4	1		3	69	A4	4	188
16	15	119/2	119/2	0.5		5/8	5/8	2/2	2	1	1/8	1/8	1		5	47	B2	2	196
16	15	60	60	0.5		3/4	3/4	2/2	2	1	1/8	1/8	1		9	51	D#3	3	197
16	15	60	60	0.5		3/4	3/4	2/2	1	1	1/8	1/8	1		1	67	G4	4	189
16	15	121/2	121/2	0.5		7/8	7/8	2/2	2	1	1/8	1/8	1		5	47	B2	2	198
16	15	121/2	121/2	0.5		7/8	7/8	2/2	1	1	1/8	1/8	1		6	66	F#4	4	190
17	16	61	61	1.0		0	0	2/2	2	1	1/4	1/4	1		4	52	E3	3	207
17	16	61	61	0.5		0	0	2/2	1	1	1/8	1/8	1		1	67	G4	4	199
17	16	123/2	123/2	0.5		1/8	1/8	2/2	1	1	1/8	1/8	1		6	66	F#4	4	200
17	16	62	62	1.0		1/4	1/4	2/2	2	1	1/4	1/4	1		5	47	B2	2	208
17	16	62	62	0.5		1/4	1/4	2/2	1	1	1/8	1/8	1		4	64	E4	4	201
17	16	125/2	125/2	0.5		3/8	3/8	2/2	1	1	1/8	1/8	1		6	66	F#4	4	202
17	16	63	63	1.0		1/2	1/2	2/2	2	1	1/4	1/4	1		4	40	E2	2	209
17	16	63	63	0.5		1/2	1/2	2/2	1	1	1/8	1/8	1		1	67	G4	4	203
17	16	127/2	127/2	0.5		5/8	5/8	2/2	1	1	1/8	1/8	1		3	69	A4	4	204
17	16	64	64	1.0		3/4	3/4	2/2	2	1	1/4	1/4	1		9	51	D#3	3	210
17	16	64	64	0.5		3/4	3/4	2/2	1	1	1/8	1/8	1		5	71	B4	4	205
17	16	129/2	129/2	0.5		7/8	7/8	2/2	1	1	1/8	1/8	1		6	66	F#4	4	206
18	17	65	65	0.5		0	0	2/2	2	1	1/8	1/8	1		4	52	E3	3	219
18	17	65	65	0.5		0	0	2/2	1	1	1/8	1/8	1		1	67	G4	4	211
18	17	131/2	131/2	0.5		1/8	1/8	2/2	2	1	1/8	1/8	1		5	47	B2	2	220
18	17	131/2	131/2	0.5		1/8	1/8	2/2	1	1	1/8	1/8	1		3	69	A4	4	212
18	17	66	66	0.5		1/4	1/4	2/2	2	1	1/8	1/8	1		4	52	E3	3	221
18	17	66	66	0.5		1/4	1/4	2/2	1	1	1/8	1/8	1		6	66	F#4	4	213
18	17	133/2	133/2	0.5		3/8	3/8	2/2	2	1	1/8	1/8	1		5	47	B2	2	222
18	17	133/2	133/2	0.5		3/8	3/8	2/2	1	1	1/8	1/8	1		1	67	G4	4	214
18	17	67	67	0.5		1/2	1/2	2/2	2	1	1/8	1/8	1		9	51	D#3	3	223
18	17	67	67	0.5		1/2	1/2	2/2	1	1	1/8	1/8	1		3	69	A4	4	215
18	17	135/2	135/2	0.5		5/8	5/8	2/2	2	1	1/8	1/8	1		5	47	B2	2	224
18	17	135/2	135/2	0.5		5/8	5/8	2/2	1	1	1/8	1/8	1		1	67	G4	4	216
18	17	68	68	0.5		3/4	3/4	2/2	2	1	1/8	1/8	1		9	51	D#3	3	225
18	17	68	68	0.5		3/4	3/4	2/2	1	1	1/8	1/8	1		6	66	F#4	4	217
18	17	137/2	137/2	0.5		7/8	7/8	2/2	2	1	1/8	1/8	1		5	47	B2	2	226
18	17	137/2	137/2	0.5		7/8	7/8	2/2	1	1	1/8	1/8	1		3	69	A4	4	218
19	18	69	69	1.0		0	0	2/2	2	1	1/4	1/4	1		4	52	E3	3	235
19	18	69	69	0.5		0	0	2/2	1	1	1/8	1/8	1		1	67	G4	4	227
19	18	139/2	139/2	0.5		1/8	1/8	2/2	1	1	1/8	1/8	1		4	64	E4	4	228
19	18	70	70	1.0		1/4	1/4	2/2	2	1	1/4	1/4	1		5	47	B2	2	236
19	18	70	70	0.5		1/4	1/4	2/2	1	1	1/8	1/8	1		1	67	G4	4	229
19	18	141/2	141/2	0.5		3/8	3/8	2/2	1	1	1/8	1/8	1		5	71	B4	4	230
19	18	71	71	1.0		1/2	1/2	2/2	2	1	1/4	1/4	1		4	52	E3	3	237
19	18	71	71	0.5		1/2	1/2	2/2	1	1	1/8	1/8	1		1	67	G4	4	231
19	18	143/2	143/2	0.5		5/8	5/8	2/2	1	1	1/8	1/8	1		5	71	B4	4	232
19	18	72	72	1.0		3/4	3/4	2/2	2	1	1/4	1/4	1		1	55	G3	3	238
19	18	72	72	0.5		3/4	3/4	2/2	1	1	1/8	1/8	1		4	76	E5	5	233
19	18	145/2	145/2	0.5		7/8	7/8	2/2	1	1	1/8	1/8	1		5	71	B4	4	234
20	19	73	73	1.0		0	0	2/2	2	1	1/4	1/4	1		4	52	E3	3	247
20	19	73	73	0.5		0	0	2/2	1	1	1/8	1/8	1		4	76	E5	5	239
20	19	147/2	147/2	0.5		1/8	1/8	2/2	1	1	1/8	1/8	1		1	79	G5	5	240
20	19	74	74	1.0		1/4	1/4	2/2	2	1	1/4	1/4	1		1	55	G3	3	248
20	19	74	74	0.5		1/4	1/4	2/2	1	1	1/8	1/8	1		4	76	E5	5	241
20	19	149/2	149/2	0.5		3/8	3/8	2/2	1	1	1/8	1/8	1		1	79	G5	5	242
20	19	75	75	1.0		1/2	1/2	2/2	2	1	1/4	1/4	1		5	59	B3	3	249
20	19	75	75	0.5		1/2	1/2	2/2	1	1	1/8	1/8	1		3	81	A5	5	243
20	19	151/2	151/2	0.5		5/8	5/8	2/2	1	1	1/8	1/8	1		1	79	G5	5	244
20	19	76	76	1.0		3/4	3/4	2/2	2	1	1/4	1/4	1		4	64	E4	4	250
20	19	76	76	0.5		3/4	3/4	2/2	1	1	1/8	1/8	1		6	78	F#5	5	245
20	19	153/2	153/2	0.5		7/8	7/8	2/2	1	1	1/8	1/8	1		4	76	E5	5	246
21	20	77	77	1.0		0	0	2/2	2	1	1/4	1/4	1		9	63	D#4	4	259
21	20	77	77	0.5		0	0	2/2	1	1	1/8	1/8	1		6	78	F#5	5	251
21	20	155/2	155/2	0.5		1/8	1/8	2/2	1	1	1/8	1/8	1		4	76	E5	5	252
21	20	78	78	1.0		1/4	1/4	2/2	2	1	1/4	1/4	1		5	59	B3	3	260
21	20	78	78	0.5		1/4	1/4	2/2	1	1	1/8	1/8	1		9	75	D#5	5	253
21	20	157/2	157/2	0.5		3/8	3/8	2/2	1	1	1/8	1/8	1		5	83	B5	5	254
21	20	79	79	1.0		1/2	1/2	2/2	2	1	1/4	1/4	1		9	63	D#4	4	261
21	20	79	79	0.5		1/2	1/2	2/2	1	1	1/8	1/8	1		6	78	F#5	5	255
21	20	159/2	159/2	0.5		5/8	5/8	2/2	1	1	1/8	1/8	1		4	76	E5	5	256
21	20	80	80	1.0		3/4	3/4	2/2	2	1	1/4	1/4	1		5	59	B3	3	262
21	20	80	80	0.5		3/4	3/4	2/2	1	1	1/8	1/8	1		9	75	D#5	5	257
21	20	161/2	161/2	0.5		7/8	7/8	2/2	1	1	1/8	1/8	1		5	83	B5	5	258
22	21	81	81	1.0		0	0	2/2	2	1	1/4	1/4	1		4	64	E4	4	271
22	21	81	81	0.5		0	0	2/2	1	1	1/8	1/8	1		1	79	G5	5	263
22	21	163/2	163/2	0.5		1/8	1/8	2/2	1	1	1/8	1/8	1		6	78	F#5	5	264
22	21	82	82	1.0		1/4	1/4	2/2	2	1	1/4	1/4	1		5	59	B3	3	272
22	21	82	82	0.5		1/4	1/4	2/2	1	1	1/8	1/8	1		4	76	E5	5	265
22	21	165/2	165/2	0.5		3/8	3/8	2/2	1	1	1/8	1/8	1		5	83	B5	5	266
22	21	83	83	1.0		1/2	1/2	2/2	2	1	1/4	1/4	1		4	52	E3	3	273
22	21	83	83	0.5		1/2	1/2	2/2	1	1	1/8	1/8	1		1	79	G5	5	267
22	21	167/2	167/2	0.5		5/8	5/8	2/2	1	1	1/8	1/8	1		6	78	F#5	5	268
22	21	84	84	1.0		3/4	3/4	2/2	2	1	1/4	1/4	1		1	55	G3	3	274
22	21	84	84	0.5		3/4	3/4	2/2	1	1	1/8	1/8	1		4	76	E5	5	269
22	21	169/2	169/2	0.5		7/8	7/8	2/2	1	1	1/8	1/8	1		5	83	B5	5	270
23	22	85	85	1.0		0	0	2/2	2	1	1/4	1/4	1		3	57	A3	3	283
