quarterbeats	duration_qb	mc	mn	mc_onset	mn_onset	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
39/4	0.25	4	4	3/16	3/16	3/4	1	1	1/16		1/16	1		8	68	G#4	4	47
10	0.5	4	4	1/4	1/4	3/4	2	1	1/8		1/8	1		3	45	A2	2	58
10	0.25	4	4	1/4	1/4	3/4	1	1	1/16		1/16	1		3	69	A4	4	48
41/4	0.25	4	4	5/16	5/16	3/4	1	1	1/16		1/16	1		5	71	B4	4	49
21/2	0.5	4	4	3/8	3/8	3/4	2	1	1/8		1/8	1		3	57	A3	3	59
21/2	0.25	4	4	3/8	3/8	3/4	1	1	1/16		1/16	1		0	72	C5	5	50
43/4	0.25	4	4	7/16	7/16	3/4	1	1	1/16		1/16	1		-1	65	F4	4	51
11	0.25	4	4	1/2	1/2	3/4	2	1	1/16		1/16	1		1	55	G3	3	60
11	0.25	4	4	1/2	1/2	3/4	1	1	1/16		1/16	1		5	71	B4	4	52
45/4	0.25	4	4	9/16	9/16	3/4	2	1	1/16		1/16	1		4	52	E3	3	61
45/4	0.25	4	4	9/16	9/16	3/4	1	1	1/16		1/16	1		4	64	E4	4	53
23/2	0.25	4	4	5/8	5/8	3/4	2	1	1/16		1/16	1		-1	53	F3	3	62
23/2	0.25	4	4	5/8	5/8	3/4	1	1	1/16		1/16	1		3	69	A4	4	54
47/4	0.25	4	4	11/16	11/16	3/4	2	1	1/16		1/16	1		2	50	D3	3	63
47/4	0.25	4	4	11/16	11/16	3/4	1	1	1/16		1/16	1		5	71	B4	4	55
12	0.25	5	5	0	0	3/4	2	1	1/16		1/16	1		4	52	E3	3	70
12	0.5	5	5	0	0	3/4	1	1	1/8		1/8	1		8	68	G#4	4	64
49/4	0.25	5	5	1/16	1/16	3/4	2	1	1/16		1/16	1		2	50	D3	3	71
25/2	0.25	5	5	1/8	1/8	3/4	2	1	1/16		1/16	1		5	47	B2	2	72
25/2	0.5	5	5	1/8	1/8	3/4	1	1	1/8		1/8	1		4	64	E4	4	65
51/4	0.25	5	5	3/16	3/16	3/4	2	1	1/16		1/16	1		8	44	G#2	2	73
13	0.25	5	5	1/4	1/4	3/4	2	1	1/16		1/16	1		2	50	D3	3	74
13	0.5	5	5	1/4	1/4	3/4	1	1	1/8		1/8	1		8	68	G#4	4	66
53/4	0.25	5	5	5/16	5/16	3/4	2	1	1/16		1/16	1		5	47	B2	2	75
27/2	0.25	5	5	3/8	3/8	3/4	2	1	1/16		1/16	1		8	44	G#2	2	76
27/2	0.5	5	5	3/8	3/8	3/4	1	1	1/8		1/8	1		5	71	B4	4	67
55/4	0.25	5	5	7/16	7/16	3/4	2	1	1/16		1/16	1		5	47	B2	2	77
14	0.25	5	5	1/2	1/2	3/4	2	1	1/16		1/16	1		4	40	E2	2	78
14	0.5	5	5	1/2	1/2	3/4	1	1	1/8		1/8	1		8	68	G#4	4	68
57/4	0.25	5	5	9/16	9/16	3/4	2	1	1/16		1/16	1		2	50	D3	3	79
29/2	0.25	5	5	5/8	5/8	3/4	2	1	1/16		1/16	1		0	48	C3	3	80
29/2	0.5	5	5	5/8	5/8	3/4	1	1	1/8		1/8	1		4	64	E4	4	69
59/4	0.25	5	5	11/16	11/16	3/4	2	1	1/16		1/16	1		5	47	B2	2	81
15	0.5	6	6	0	0	3/4	2	1	1/8		1/8	1		7	49	C#3	3	94
15	0.25	6	6	0	0	3/4	1	1	1/16		1/16	1		3	69	A4	4	82
61/4	0.25	6	6	1/16	1/16	3/4	1	1	1/16		1/16	1		1	79	G5	5	83
31/2	0.5	6	6	1/8	1/8	3/4	2	1	1/8		1/8	1		3	45	A2	2	95
31/2	0.25	6	6	1/8	1/8	3/4	1	1	1/16		1/16	1		4	76	E5	5	84
63/4	0.25	6	6	3/16	3/16	3/4	1	1	1/16		1/16	1		7	73	C#5	5	85
16	0.5	6	6	1/4	1/4	3/4	2	1	1/8		1/8	1		7	49	C#3	3	96
16	0.25	6	6	1/4	1/4	3/4	1	1	1/16		1/16	1		1	79	G5	5	86
65/4	0.25	6	6	5/16	5/16	3/4	1	1	1/16		1/16	1		4	76	E5	5	87
33/2	0.5	6	6	3/8	3/8	3/4	2	1	1/8		1/8	1		4	52	E3	3	97
33/2	0.25	6	6	3/8	3/8	3/4	1	1	1/16		1/16	1		7	73	C#5	5	88
67/4	0.25	6	6	7/16	7/16	3/4	1	1	1/16		1/16	1		4	76	E5	5	89
17	0.5	6	6	1/2	1/2	3/4	2	1	1/8		1/8	1		7	49	C#3	3	98
17	0.25	6	6	1/2	1/2	3/4	1	1	1/16		1/16	1		3	69	A4	4	90
69/4	0.25	6	6	9/16	9/16	3/4	1	1	1/16		1/16	1		1	67	G4	4	91
35/2	0.5	6	6	5/8	5/8	3/4	2	1	1/8		1/8	1		3	45	A2	2	99
35/2	0.25	6	6	5/8	5/8	3/4	1	1	1/16		1/16	1		6	66	F#4	4	92
71/4	0.25	6	6	11/16	11/16	3/4	1	1	1/16		1/16	1		4	64	E4	4	93
18	0.25	7	7	0	0	3/4	2	1	1/16		1/16	1		2	50	D3	3	106
18	0.5	7	7	0	0	3/4	1	1	1/8		1/8	1		6	66	F#4	4	100
73/4	0.25	7	7	1/16	1/16	3/4	2	1	1/16		1/16	1		0	60	C4	4	107
37/2	0.25	7	7	1/8	1/8	3/4	2	1	1/16		1/16	1		3	57	A3	3	108
37/2	0.5	7	7	1/8	1/8	3/4	1	1	1/8		1/8	1		2	74	D5	5	101
75/4	0.25	7	7	3/16	3/16	3/4	2	1	1/16		1/16	1		6	54	F#3	3	109
19	0.25	7	7	1/4	1/4	3/4	2	1	1/16		1/16	1		0	60	C4	4	110
19	0.5	7	7	1/4	1/4	3/4	1	1	1/8		1/8	1		6	78	F#5	5	102
77/4	0.25	7	7	5/16	5/16	3/4	2	1	1/16		1/16	1		3	57	A3	3	111
39/2	0.25	7	7	3/8	3/8	3/4	2	1	1/16		1/16	1		6	54	F#3	3	112
39/2	0.5	7	7	3/8	3/8	3/4	1	1	1/8		1/8	1		3	81	A5	5	103
79/4	0.25	7	7	7/16	7/16	3/4	2	1	1/16		1/16	1		3	57	A3	3	113
20	0.25	7	7	1/2	1/2	3/4	2	1	1/16		1/16	1		2	50	D3	3	114
20	0.5	7	7	1/2	1/2	3/4	1	1	1/8		1/8	1		6	78	F#5	5	104
81/4	0.25	7	7	9/16	9/16	3/4	2	1	1/16		1/16	1		0	60	C4	4	115
41/2	0.25	7	7	5/8	5/8	3/4	2	1	1/16		1/16	1		5	59	B3	3	116
41/2	0.5	7	7	5/8	5/8	3/4	1	1	1/8		1/8	1		2	74	D5	5	105
83/4	0.25	7	7	11/16	11/16	3/4	2	1	1/16		1/16	1		3	57	A3	3	117
21	0.5	8	8	0	0	3/4	2	1	1/8		1/8	1		5	59	B3	3	130
21	0.25	8	8	0	0	3/4	1	1	1/16		1/16	1		1	79	G5	5	118
85/4	0.25	8	8	1/16	1/16	3/4	1	1	1/16		1/16	1		-1	77	F5	5	119
43/2	0.5	8	8	1/8	1/8	3/4	2	1	1/8		1/8	1		1	55	G3	3	131
43/2	0.25	8	8	1/8	1/8	3/4	1	1	1/16		1/16	1		2	74	D5	5	120
87/4	0.25	8	8	3/16	3/16	3/4	1	1	1/16		1/16	1		5	71	B4	4	121
22	0.5	8	8	1/4	1/4	3/4	2	1	1/8		1/8	1		5	59	B3	3	132
22	0.25	8	8	1/4	1/4	3/4	1	1	1/16		1/16	1		-1	77	F5	5	122
89/4	0.25	8	8	5/16	5/16	3/4	1	1	1/16		1/16	1		2	74	D5	5	123
45/2	0.5	8	8	3/8	3/8	3/4	2	1	1/8		1/8	1		2	62	D4	4	133
45/2	0.25	8	8	3/8	3/8	3/4	1	1	1/16		1/16	1		5	71	B4	4	124
91/4	0.25	8	8	7/16	7/16	3/4	1	1	1/16		1/16	1		2	74	D5	5	125
23	0.5	8	8	1/2	1/2	3/4	2	1	1/8		1/8	1		5	59	B3	3	134
23	0.25	8	8	1/2	1/2	3/4	1	1	1/16		1/16	1		1	67	G4	4	126
93/4	0.25	8	8	9/16	9/16	3/4	1	1	1/16		1/16	1		-1	77	F5	5	127
47/2	0.5	8	8	5/8	5/8	3/4	2	1	1/8		1/8	1		1	55	G3	3	135
47/2	0.25	8	8	5/8	5/8	3/4	1	1	1/16		1/16	1		4	76	E5	5	128
95/4	0.25	8	8	11/16	11/16	3/4	1	1	1/16		1/16	1		2	74	D5	5	129
24	0.5	9	9	0	0	3/4	2	1	1/8		1/8	1		0	60	C4	4	148
24	0.25	9	9	0	0	3/4	1	1	1/16		1/16	1		4	76	E5	5	136
97/4	0.25	9	9	1/16	1/16	3/4	1	1	1/16		1/16	1		2	74	D5	5	137
49/2	0.5	9	9	1/8	1/8	3/4	2	1	1/8		1/8	1		1	55	G3	3	149
49/2	0.25	9	9	1/8	1/8	3/4	1	1	1/16		1/16	1		0	72	C5	5	138
99/4	0.25	9	9	3/16	3/16	3/4	1	1	1/16		1/16	1		5	71	B4	4	139
25	0.5	9	9	1/4	1/4	3/4	2	1	1/8		1/8	1		0	48	C3	3	150
25	0.25	9	9	1/4	1/4	3/4	1	1	1/16		1/16	1		3	69	A4	4	140
101/4	0.25	9	9	5/16	5/16	3/4	1	1	1/16		1/16	1		0	72	C5	5	141
51/2	0.5	9	9	3/8	3/8	3/4	2	1	1/8		1/8	1		0	60	C4	4	151
51/2	0.25	9	9	3/8	3/8	3/4	1	1	1/16		1/16	1		2	74	D5	5	142
103/4	0.25	9	9	7/16	7/16	3/4	1	1	1/16		1/16	1		6	78	F#5	5	143
26	0.25	9	9	1/2	1/2	3/4	2	1	1/16		1/16	1		5	59	B3	3	152
26	0.25	9	9	1/2	1/2	3/4	1	1	1/16		1/16	1		1	79	G5	5	144
105/4	0.25	9	9	9/16	9/16	3/4	2	1	1/16		1/16	1		1	55	G3	3	153
105/4	0.25	9	9	9/16	9/16	3/4	1	1	1/16		1/16	1		5	71	B4	4	145
53/2	0.25	9	9	5/8	5/8	3/4	2	1	1/16		1/16	1		3	57	A3	3	154
53/2	0.25	9	9	5/8	5/8	3/4	1	1	1/16		1/16	1		0	72	C5	5	146
107/4	0.25	9	9	11/16	11/16	3/4	2	1	1/16		1/16	1		6	54	F#3	3	155
107/4	0.25	9	9	11/16	11/16	3/4	1	1	1/16		1/16	1		3	69	A4	4	147
27	0.5	10	10	0	0	3/4	2	2	1/8		1/8	1		1	55	G3	3	168
27	0.25	10	10	0	0	3/4	1	1	1/16		1/16	1		5	71	B4	4	156
109/4	0.25	10	10	1/16	1/16	3/4	1	1	1/16		1/16	1		2	74	D5	5	157
55/2	0.5	10	10	1/8	1/8	3/4	2	2	1/8		1/8	1		-1	53	F3	3	169
55/2	0.25	10	10	1/8	1/8	3/4	1	1	1/16		1/16	1		4	76	E5	5	158
111/4	0.25	10	10	3/16	3/16	3/4	1	1	1/16		1/16	1		-1	77	F5	5	159
28	0.5	10	10	1/4	1/4	3/4	2	2	1/8		1/8	1		4	52	E3	3	170
28	0.25	10	10	1/4	1/4	3/4	1	1	1/16		1/16	1		1	79	G5	5	160
113/4	0.25	10	10	5/16	5/16	3/4	1	1	1/16		1/16	1		3	69	A4	4	161
57/2	0.5	10	10	3/8	3/8	3/4	2	2	1/8		1/8	1		2	50	D3	3	171
57/2	0.25	10	10	3/8	3/8	3/4	1	1	1/16		1/16	1		-2	70	Bb4	4	162
115/4	0.25	10	10	7/16	7/16	3/4	1	1	1/16		1/16	1		1	67	G4	4	163
29	0.5	10	10	1/2	1/2	3/4	2	2	1/8		1/8	1		4	52	E3	3	172
29	0.25	10	10	1/2	1/2	3/4	1	1	1/16		1/16	1		1	79	G5	5	164
117/4	0.25	10	10	9/16	9/16	3/4	1	1	1/16		1/16	1		3	69	A4	4	165
59/2	0.5	10	10	5/8	5/8	3/4	2	2	1/8		1/8	1		0	48	C3	3	173
59/2	0.25	10	10	5/8	5/8	3/4	1	1	1/16		1/16	1		-2	70	Bb4	4	166
119/4	0.25	10	10	11/16	11/16	3/4	1	1	1/16		1/16	1		1	67	G4	4	167
30	0.5	11	11	0	0	3/4	2	2	1/8		1/8	1		-1	53	F3	3	186
30	0.25	11	11	0	0	3/4	1	1	1/16		1/16	1		3	69	A4	4	174
121/4	0.25	11	11	1/16	1/16	3/4	1	1	1/16		1/16	1		0	72	C5	5	175
61/2	0.5	11	11	1/8	1/8	3/4	2	2	1/8		1/8	1		4	52	E3	3	187
61/2	0.25	11	11	1/8	1/8	3/4	1	1	1/16		1/16	1		2	74	D5	5	176
123/4	0.25	11	11	3/16	3/16	3/4	1	1	1/16		1/16	1		4	76	E5	5	177
31	0.5	11	11	1/4	1/4	3/4	2	2	1/8		1/8	1		2	50	D3	3	188
31	0.25	11	11	1/4	1/4	3/4	1	1	1/16		1/16	1		-1	77	F5	5	178
125/4	0.25	11	11	5/16	5/16	3/4	1	1	1/16		1/16	1		1	67	G4	4	179
63/2	0.5	11	11	3/8	3/8	3/4	2	2	1/8		1/8	1		0	48	C3	3	189
63/2	0.25	11	11	3/8	3/8	3/4	1	1	1/16		1/16	1		3	69	A4	4	180
127/4	0.25	11	11	7/16	7/16	3/4	1	1	1/16		1/16	1		-1	65	F4	4	181
32	0.5	11	11	1/2	1/2	3/4	2	2	1/8		1/8	1		2	50	D3	3	190
32	0.25	11	11	1/2	1/2	3/4	1	1	1/16		1/16	1		-1	77	F5	5	182
129/4	0.25	11	11	9/16	9/16	3/4	1	1	1/16		1/16	1		1	67	G4	4	183
65/2	0.5	11	11	5/8	5/8	3/4	2	2	1/8		1/8	1		5	47	B2	2	191
65/2	0.25	11	11	5/8	5/8	3/4	1	1	1/16		1/16	1		3	69	A4	4	184
131/4	0.25	11	11	11/16	11/16	3/4	1	1	1/16		1/16	1		-1	65	F4	4	185
33	0.5	12	12	0	0	3/4	2	2	1/8		1/8	1		4	52	E3	3	204
33	0.25	12	12	0	0	3/4	1	1	1/16		1/16	1		1	67	G4	4	192
133/4	0.25	12	12	1/16	1/16	3/4	1	1	1/16		1/16	1		4	64	E4	4	193
67/2	0.5	12	12	1/8	1/8	3/4	2	2	1/8		1/8	1		2	50	D3	3	205
67/2	0.25	12	12	1/8	1/8	3/4	1	1	1/16		1/16	1		1	67	G4	4	194
135/4	0.25	12	12	3/16	3/16	3/4	1	1	1/16		1/16	1		5	71	B4	4	195
34	0.5	12	12	1/4	1/4	3/4	2	2	1/8		1/8	1		7	49	C#3	3	206
34	0.25	12	12	1/4	1/4	3/4	1	1	1/16		1/16	1		4	76	E5	5	196
137/4	0.25	12	12	5/16	5/16	3/4	1	1	1/16		1/16	1		-1	65	F4	4	197
69/2	0.5	12	12	3/8	3/8	3/4	2	2	1/8		1/8	1		5	47	B2	2	207
69/2	0.25	12	12	3/8	3/8	3/4	1	1	1/16		1/16	1		1	67	G4	4	198
139/4	0.25	12	12	7/16	7/16	3/4	1	1	1/16		1/16	1		4	64	E4	4	199
35	0.5	12	12	1/2	1/2	3/4	2	2	1/8		1/8	1		7	49	C#3	3	208
35	0.25	12	12	1/2	1/2	3/4	1	1	1/16		1/16	1		4	76	E5	5	200
141/4	0.25	12	12	9/16	9/16	3/4	1	1	1/16		1/16	1		-1	65	F4	4	201
71/2	0.5	12	12	5/8	5/8	3/4	2	2	1/8		1/8	1		3	45	A2	2	209
71/2	0.25	12	12	5/8	5/8	3/4	1	1	1/16		1/16	1		1	67	G4	4	202
143/4	0.25	12	12	11/16	11/16	3/4	1	1	1/16		1/16	1		4	64	E4	4	203
36	0.5	13	13	0	0	3/4	2	1	1/8		1/8	1		2	50	D3	3	222
36	0.25	13	13	0	0	3/4	1	1	1/16		1/16	1		-1	65	F4	4	210
145/4	0.25	13	13	1/16	1/16	3/4	1	1	1/16		1/16	1		2	62	D4	4	211
73/2	0.5	13	13	1/8	1/8	3/4	2	1	1/8		1/8	1		0	48	C3	3	223
73/2	0.25	13	13	1/8	1/8	3/4	1	1	1/16		1/16	1		-1	65	F4	4	212
147/4	0.25	13	13	3/16	3/16	3/4	1	1	1/16		1/16	1		3	69	A4	4	213
37	0.5	13	13	1/4	1/4	3/4	2	1	1/8		1/8	1		5	47	B2	2	224
37	0.25	13	13	1/4	1/4	3/4	1	1	1/16		1/16	1		2	74	D5	5	214
149/4	0.25	13	13	5/16	5/16	3/4	1	1	1/16		1/16	1		4	64	E4	4	215
75/2	0.5	13	13	3/8	3/8	3/4	2	1	1/8		1/8	1		3	45	A2	2	225
75/2	0.25	13	13	3/8	3/8	3/4	1	1	1/16		1/16	1		-1	65	F4	4	216
151/4	0.25	13	13	7/16	7/16	3/4	1	1	1/16		1/16	1		2	62	D4	4	217
38	0.5	13	13	1/2	1/2	3/4	2	1	1/8		1/8	1		5	47	B2	2	226
38	0.25	13	13	1/2	1/2	3/4	1	1	1/16		1/16	1		2	74	D5	5	218
153/4	0.25	13	13	9/16	9/16	3/4	1	1	1/16		1/16	1		4	64	E4	4	219
77/2	0.5	13	13	5/8	5/8	3/4	2	1	1/8		1/8	1		1	43	G2	2	227
77/2	0.25	13	13	5/8	5/8	3/4	1	1	1/16		1/16	1		-1	65	F4	4	220
155/4	0.25	13	13	11/16	11/16	3/4	1	1	1/16		1/16	1		2	62	D4	4	221
39	0.5	14	14	0	0	3/4	2	1	1/8		1/8	1		0	48	C3	3	240
39	0.25	14	14	0	0	3/4	1	1	1/16		1/16	1		4	64	E4	4	228
157/4	0.25	14	14	1/16	1/16	3/4	1	1	1/16		1/16	1		2	62	D4	4	229
79/2	0.5	14	14	1/8	1/8	3/4	2	1	1/8		1/8	1		1	43	G2	2	241
79/2	0.25	14	14	1/8	1/8	3/4	1	1	1/16		1/16	1		0	60	C4	4	230
159/4	0.25	14	14	3/16	3/16	3/4	1	1	1/16		1/16	1		5	59	B3	3	231
40	0.5	14	14	1/4	1/4	3/4	2	1	1/8		1/8	1		0	36	C2	2	242
40	0.25	14	14	1/4	1/4	3/4	1	1	1/16		1/16	1		0	60	C4	4	232
161/4	0.25	14	14	5/16	5/16	3/4	1	1	1/16		1/16	1		8	56	G#3	3	233
81/2	0.5	14	14	3/8	3/8	3/4	2	1	1/8		1/8	1		0	48	C3	3	243
81/2	0.25	14	14	3/8	3/8	3/4	1	1	1/16		1/16	1		3	57	A3	3	234
163/4	0.25	14	14	7/16	7/16	3/4	1	1	1/16		1/16	1		4	64	E4	4	235
41	0.25	14	14	1/2	1/2	3/4	2	1	1/16		1/16	1		5	47	B2	2	244
41	0.25	14	14	1/2	1/2	3/4	1	1	1/16		1/16	1		2	62	D4	4	236
165/4	0.25	14	14	9/16	9/16	3/4	2	1	1/16		1/16	1		8	44	G#2	2	245
165/4	0.25	14	14	9/16	9/16	3/4	1	1	1/16		1/16	1		5	59	B3	3	237
83/2	0.25	14	14	5/8	5/8	3/4	2	1	1/16		1/16	1		3	45	A2	2	246
83/2	0.25	14	14	5/8	5/8	3/4	1	1	1/16		1/16	1		0	60	C4	4	238
167/4	0.25	14	14	11/16	11/16	3/4	2	1	1/16		1/16	1		6	42	F#2	2	247
167/4	0.25	14	14	11/16	11/16	3/4	1	1	1/16		1/16	1		3	57	A3	3	239
42	0.5	15	15	0	0	3/4	2	1	1/8		1/8	1		8	44	G#2	2	260
42	0.25	15	15	0	0	3/4	1	1	1/16		1/16	1		5	59	B3	3	248
169/4	0.25	15	15	1/16	1/16	3/4	1	1	1/16		1/16	1		2	62	D4	4	249
85/2	0.5	15	15	1/8	1/8	3/4	2	1	1/8		1/8	1		4	40	E2	2	261
85/2	0.25	15	15	1/8	1/8	3/4	1	1	1/16		1/16	1		5	59	B3	3	250
171/4	0.25	15	15	3/16	3/16	3/4	1	1	1/16		1/16	1		8	56	G#3	3	251
43	0.5	15	15	1/4	1/4	3/4	2	1	1/8		1/8	1		8	44	G#2	2	262
43	0.25	15	15	1/4	1/4	3/4	1	1	1/16		1/16	1		2	62	D4	4	252
173/4	0.25	15	15	5/16	5/16	3/4	1	1	1/16		1/16	1		5	59	B3	3	253
87/2	0.5	15	15	3/8	3/8	3/4	2	1	1/8		1/8	1		5	47	B2	2	263
87/2	0.25	15	15	3/8	3/8	3/4	1	1	1/16		1/16	1		8	56	G#3	3	254
175/4	0.25	15	15	7/16	7/16	3/4	1	1	1/16		1/16	1		5	59	B3	3	255
44	0.5	15	15	1/2	1/2	3/4	2	1	1/8		1/8	1		8	44	G#2	2	264
44	0.25	15	15	1/2	1/2	3/4	1	1	1/16		1/16	1		4	52	E3	3	256
177/4	0.25	15	15	9/16	9/16	3/4	1	1	1/16		1/16	1		2	62	D4	4	257
89/2	0.5	15	15	5/8	5/8	3/4	2	1	1/8		1/8	1		4	40	E2	2	265
89/2	0.25	15	15	5/8	5/8	3/4	1	1	1/16		1/16	1		0	60	C4	4	258
179/4	0.25	15	15	11/16	11/16	3/4	1	1	1/16		1/16	1		5	59	B3	3	259
45	0.5	16	16	0	0	3/4	2	1	1/8		1/8	1		3	45	A2	2	278
45	0.25	16	16	0	0	3/4	1	1	1/16		1/16	1		0	60	C4	4	266
181/4	0.25	16	16	1/16	1/16	3/4	1	1	1/16		1/16	1		3	57	A3	3	267
91/2	0.5	16	16	1/8	1/8	3/4	2	1	1/8		1/8	1		3	45	A2	2	279
91/2	0.25	16	16	1/8	1/8	3/4	1	1	1/16		1/16	1		7	61	C#4	4	268
183/4	0.25	16	16	3/16	3/16	3/4	1	1	1/16		1/16	1		4	64	E4	4	269
46	0.5	16	16	1/4	1/4	3/4	2	1	1/8		1/8	1		7	49	C#3	3	280
46	0.25	16	16	1/4	1/4	3/4	1	1	1/16		1/16	1		1	67	G4	4	270
185/4	0.25	16	16	5/16	5/16	3/4	1	1	1/16		1/16	1		4	64	E4	4	271
93/2	0.5	16	16	3/8	3/8	3/4	2	1	1/8		1/8	1		4	52	E3	3	281
93/2	0.25	16	16	3/8	3/8	3/4	1	1	1/16		1/16	1		7	61	C#4	4	272
187/4	0.25	16	16	7/16	7/16	3/4	1	1	1/16		1/16	1		4	64	E4	4	273
47	0.5	16	16	1/2	1/2	3/4	2	1	1/8		1/8	1		7	49	C#3	3	282
47	0.25	16	16	1/2	1/2	3/4	1	1	1/16		1/16	1		3	57	A3	3	274
189/4	0.25	16	16	9/16	9/16	3/4	1	1	1/16		1/16	1		1	67	G4	4	275
95/2	0.5	16	16	5/8	5/8	3/4	2	1	1/8		1/8	1		3	45	A2	2	283
95/2	0.25	16	16	5/8	5/8	3/4	1	1	1/16		1/16	1		-1	65	F4	4	276
191/4	0.25	16	16	11/16	11/16	3/4	1	1	1/16		1/16	1		4	64	E4	4	277
48	0.5	17	17	0	0	3/4	2	1	1/8		1/8	1		2	50	D3	3	296
48	0.25	17	17	0	0	3/4	1	1	1/16		1/16	1		-1	65	F4	4	284
193/4	0.25	17	17	1/16	1/16	3/4	1	1	1/16		1/16	1		3	57	A3	3	285
