mc	mn	quarterbeats	duration_qb	volta	mc_onset	mn_onset	timesig	staff	voice	duration	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
4	3	25/2	0.5		5/8	5/8	2/2	2	1	1/8	1/8	1		7	61	C#4	4	53
4	3	25/2	0.5		5/8	5/8	2/2	1	1	1/8	1/8	1		4	76	E5	5	43
4	3	13	0.5		3/4	3/4	2/2	2	1	1/8	1/8	1		2	62	D4	4	54
4	3	13	0.5		3/4	3/4	2/2	1	1	1/8	1/8	1		-1	77	F5	5	44
4	3	27/2	0.5		7/8	7/8	2/2	2	1	1/8	1/8	1		1	55	G3	3	55
4	3	27/2	0.5		7/8	7/8	2/2	1	1	1/8	1/8	1		1	79	G5	5	45
5	4	14	0.5		0	0	2/2	2	1	1/8	1/8	1		3	57	A3	3	67
5	4	14	1.0		0	0	2/2	1	2	1/4	1/4	1		7	73	C#5	5	60
5	4	14	1.0		0	0	2/2	1	1	1/4	1/4	1		4	76	E5	5	56
5	4	29/2	0.5		1/8	1/8	2/2	2	1	1/8	1/8	1		3	45	A2	2	68
5	4	15	0.5		1/4	1/4	2/2	2	1	1/8	1/8	1		2	50	D3	3	69
5	4	15	0.5		1/4	1/4	2/2	1	2	1/8	1/8	1		2	74	D5	5	61
5	4	15	1.0		1/4	1/4	2/2	1	1	1/4	1/4	1		2	74	D5	5	57
5	4	31/2	0.5		3/8	3/8	2/2	2	1	1/8	1/8	1		4	52	E3	3	70
5	4	31/2	0.5		3/8	3/8	2/2	1	2	1/8	1/8	1		7	73	C#5	5	62
5	4	16	0.5		1/2	1/2	2/2	2	1	1/8	1/8	1		-1	53	F3	3	71
5	4	16	0.5		1/2	1/2	2/2	1	2	1/8	1/8	1		2	74	D5	5	63
5	4	16	1.0		1/2	1/2	2/2	1	1	1/4	1/4	1		3	81	A5	5	58
5	4	33/2	0.5		5/8	5/8	2/2	2	1	1/8	1/8	1		2	50	D3	3	72
5	4	33/2	0.5		5/8	5/8	2/2	1	2	1/8	1/8	1		-1	77	F5	5	64
5	4	17	0.5		3/4	3/4	2/2	2	1	1/8	1/8	1		7	49	C#3	3	73
5	4	17	0.5		3/4	3/4	2/2	1	2	1/8	1/8	1		4	76	E5	5	65
5	4	17	1.0		3/4	3/4	2/2	1	1	1/4	1/4	1		3	81	A5	5	59
5	4	35/2	0.5		7/8	7/8	2/2	2	1	1/8	1/8	1		3	45	A2	2	74
5	4	35/2	0.5		7/8	7/8	2/2	1	2	1/8	1/8	1		1	79	G5	5	66
6	5	18	0.5		0	0	2/2	2	1	1/8	1/8	1		2	50	D3	3	83
6	5	18	2.0		0	0	2/2	1	2	1/2	1/2	1		-1	77	F5	5	80
6	5	18	1.5		0	0	2/2	1	1	3/8	1/4	3/2		3	81	A5	5	75
6	5	37/2	0.5		1/8	1/8	2/2	2	1	1/8	1/8	1		3	45	A2	2	84
6	5	19	0.5		1/4	1/4	2/2	2	1	1/8	1/8	1		2	38	D2	2	85
6	5	39/2	0.5		3/8	3/8	2/2	2	1	1/8	1/8	1		0	48	C3	3	86
6	5	39/2	0.25		3/8	3/8	2/2	1	1	1/16	1/16	1		1	79	G5	5	76
6	5	79/4	0.25		7/16	7/16	2/2	1	1	1/16	1/16	1		3	81	A5	5	77
6	5	20	0.5		1/2	1/2	2/2	2	1	1/8	1/8	1		-2	46	Bb2	2	87
6	5	20	1.0		1/2	1/2	2/2	1	2	1/4	1/4	1		1	79	G5	5	81
6	5	20	1.0		1/2	1/2	2/2	1	1	1/4	1/4	1		-2	82	Bb5	5	78
6	5	41/2	0.5		5/8	5/8	2/2	2	1	1/8	1/8	1		3	45	A2	2	88
6	5	21	0.5		3/4	3/4	2/2	2	1	1/8	1/8	1		-2	46	Bb2	2	89
6	5	21	1.0		3/4	3/4	2/2	1	2	1/4	1/4	1		-1	77	F5	5	82
6	5	21	1.0		3/4	3/4	2/2	1	1	1/4	1/4	1		3	81	A5	5	79
6	5	43/2	0.5		7/8	7/8	2/2	2	1	1/8	1/8	1		1	43	G2	2	90
7	6	22	0.5		0	0	2/2	2	1	1/8	1/8	1		0	48	C3	3	100
7	6	22	2.0		0	0	2/2	1	2	1/2	1/2	1		4	76	E5	5	98
7	6	22	1.5		0	0	2/2	1	1	3/8	1/4	3/2		1	79	G5	5	91
7	6	45/2	0.5		1/8	1/8	2/2	2	1	1/8	1/8	1		1	43	G2	2	101
7	6	23	0.5		1/4	1/4	2/2	2	1	1/8	1/8	1		0	36	C2	2	102
7	6	47/2	0.5		3/8	3/8	2/2	2	1	1/8	1/8	1		-2	46	Bb2	2	103
7	6	47/2	0.25		3/8	3/8	2/2	1	1	1/16	1/16	1		3	81	A5	5	92
7	6	95/4	0.25		7/16	7/16	2/2	1	1	1/16	1/16	1		-2	82	Bb5	5	93
7	6	24	0.5		1/2	1/2	2/2	2	1	1/8	1/8	1		3	45	A2	2	104
7	6	24	2.0		1/2	1/2	2/2	1	2	1/2	1/2	1		4	76	E5	5	99
7	6	24	0.5		1/2	1/2	2/2	1	1	1/8	1/8	1		0	84	C6	6	94
7	6	49/2	0.5		5/8	5/8	2/2	2	1	1/8	1/8	1		-2	46	Bb2	2	105
7	6	49/2	0.5		5/8	5/8	2/2	1	1	1/8	1/8	1		-2	82	Bb5	5	95
7	6	25	0.5		3/4	3/4	2/2	2	1	1/8	1/8	1		0	48	C3	3	106
7	6	25	0.5		3/4	3/4	2/2	1	1	1/8	1/8	1		3	81	A5	5	96
7	6	51/2	0.5		7/8	7/8	2/2	2	1	1/8	1/8	1		3	45	A2	2	107
7	6	51/2	0.5		7/8	7/8	2/2	1	1	1/8	1/8	1		1	79	G5	5	97
8	7	26	0.5		0	0	2/2	2	1	1/8	1/8	1		2	50	D3	3	118
8	7	26	1.0		0	0	2/2	1	2	1/4	1/4	1		2	74	D5	5	115
8	7	26	0.5		0	0	2/2	1	1	1/8	1/8	1		-1	77	F5	5	108
8	7	53/2	0.5		1/8	1/8	2/2	2	1	1/8	1/8	1		4	52	E3	3	119
8	7	53/2	0.5		1/8	1/8	2/2	1	1	1/8	1/8	1		4	76	E5	5	109
8	7	27	0.5		1/4	1/4	2/2	2	1	1/8	1/8	1		-1	53	F3	3	120
8	7	27	0.5		1/4	1/4	2/2	1	1	1/8	1/8	1		2	74	D5	5	110
8	7	27	1.0		1/4	1/4	2/2	1	2	1/4	1/4	1		2	74	D5	5	116
8	7	55/2	0.5		3/8	3/8	2/2	2	1	1/8	1/8	1		2	50	D3	3	121
8	7	55/2	0.5		3/8	3/8	2/2	1	1	1/8	1/8	1		-2	82	Bb5	5	111
8	7	28	0.5		1/2	1/2	2/2	2	1	1/8	1/8	1		-2	58	Bb3	3	122
8	7	28	2.0		1/2	1/2	2/2	1	2	1/2	1/2	1		2	74	D5	5	117
8	7	28	1.5		1/2	1/2	2/2	1	1	3/8	1/4	3/2		1	79	G5	5	112
8	7	57/2	0.5		5/8	5/8	2/2	2	1	1/8	1/8	1		3	57	A3	3	123
8	7	29	0.5		3/4	3/4	2/2	2	1	1/8	1/8	1		-2	58	Bb3	3	124
8	7	59/2	0.5		7/8	7/8	2/2	2	1	1/8	1/8	1		-2	46	Bb2	2	125
8	7	59/2	0.25		7/8	7/8	2/2	1	1	1/16	1/16	1		-1	77	F5	5	113
8	7	119/4	0.25		15/16	15/16	2/2	1	1	1/16	1/16	1		1	79	G5	5	114
9	8		0.5	1	0	0	2/2	2	1	1/8	1/8	1		3	45	A2	2	128
9	8		2.0	1	0	0	2/2	1	2	1/2	1/2	1		7	73	C#5	5	127
9	8		2.0	1	0	0	2/2	1	1	1/2	1/2	1		3	81	A5	5	126
9	8		0.5	1	1/8	1/8	2/2	2	1	1/8	1/8	1		1	55	G3	3	129
9	8		0.5	1	1/4	1/4	2/2	2	1	1/8	1/8	1		-1	53	F3	3	130
9	8		0.5	1	3/8	3/8	2/2	2	1	1/8	1/8	1		4	52	E3	3	131
10	8	30	2.0	2	0	0	2/2	2	1	1/2	1/2	1		3	45	A2	2	134
10	8	30	2.0	2	0	0	2/2	1	2	1/2	1/2	1		7	73	C#5	5	133
10	8	30	2.0	2	0	0	2/2	1	1	1/2	1/2	1		3	81	A5	5	132
11	8	32	0.5		0	1/2	2/2	2	1	1/8	1/8	1		3	45	A2	2	139
11	8	32	1.0		0	1/2	2/2	1	2	1/4	1/4	1		0	72	C5	5	137
11	8	32	1.0		0	1/2	2/2	1	1	1/4	1/4	1		4	76	E5	5	135
11	8	65/2	0.5		1/8	5/8	2/2	2	1	1/8	1/8	1		3	57	A3	3	140
11	8	33	0.5		1/4	3/4	2/2	2	1	1/8	1/8	1		8	56	G#3	3	141
11	8	33	1.0		1/4	3/4	2/2	1	2	1/4	1/4	1		5	71	B4	4	138
11	8	33	1.0		1/4	3/4	2/2	1	1	1/4	1/4	1		4	76	E5	5	136
11	8	67/2	0.5		3/8	7/8	2/2	2	1	1/8	1/8	1		4	52	E3	3	142
12	9	34	0.5		0	0	2/2	2	1	1/8	1/8	1		3	57	A3	3	151
12	9	34	2.0		0	0	2/2	1	2	1/2	1/2	1		0	72	C5	5	148
12	9	34	1.5		0	0	2/2	1	1	3/8	1/4	3/2		4	76	E5	5	143
12	9	69/2	0.5		1/8	1/8	2/2	2	1	1/8	1/8	1		4	52	E3	3	152
12	9	35	0.5		1/4	1/4	2/2	2	1	1/8	1/8	1		3	45	A2	2	153
12	9	71/2	0.5		3/8	3/8	2/2	2	1	1/8	1/8	1		1	55	G3	3	154
12	9	71/2	0.25		3/8	3/8	2/2	1	1	1/16	1/16	1		2	74	D5	5	144
12	9	143/4	0.25		7/16	7/16	2/2	1	1	1/16	1/16	1		4	76	E5	5	145
12	9	36	0.5		1/2	1/2	2/2	2	1	1/8	1/8	1		-1	53	F3	3	155
12	9	36	1.0		1/2	1/2	2/2	1	2	1/4	1/4	1		2	74	D5	5	149
12	9	36	1.0		1/2	1/2	2/2	1	1	1/4	1/4	1		-1	77	F5	5	146
12	9	73/2	0.5		5/8	5/8	2/2	2	1	1/8	1/8	1		4	52	E3	3	156
12	9	37	0.5		3/4	3/4	2/2	2	1	1/8	1/8	1		-1	53	F3	3	157
12	9	37	1.0		3/4	3/4	2/2	1	2	1/4	1/4	1		0	72	C5	5	150
12	9	37	1.0		3/4	3/4	2/2	1	1	1/4	1/4	1		4	76	E5	5	147
12	9	75/2	0.5		7/8	7/8	2/2	2	1	1/8	1/8	1		2	50	D3	3	158
13	10	38	0.5		0	0	2/2	2	1	1/8	1/8	1		1	55	G3	3	165
13	10	38	2.0		0	0	2/2	1	2	1/2	1/2	1		5	71	B4	4	162
13	10	38	2.0		0	0	2/2	1	1	1/2	1/2	1		2	74	D5	5	159
13	10	77/2	0.5		1/8	1/8	2/2	2	1	1/8	1/8	1		2	50	D3	3	166
13	10	39	0.5		1/4	1/4	2/2	2	1	1/8	1/8	1		1	43	G2	2	167
13	10	79/2	0.5		3/8	3/8	2/2	2	1	1/8	1/8	1		2	50	D3	3	168
13	10	40	0.5		1/2	1/2	2/2	2	1	1/8	1/8	1		1	55	G3	3	169
13	10	40	1.0		1/2	1/2	2/2	1	2	1/4	1/4	1		5	71	B4	4	163
13	10	40	1.0		1/2	1/2	2/2	1	1	1/4	1/4	1		2	74	D5	5	160
13	10	81/2	0.5		5/8	5/8	2/2	2	1	1/8	1/8	1		-1	53	F3	3	170
13	10	41	0.5		3/4	3/4	2/2	2	1	1/8	1/8	1		1	55	G3	3	171
13	10	41	1.0		3/4	3/4	2/2	1	2	1/4	1/4	1		5	71	B4	4	164
13	10	41	1.0		3/4	3/4	2/2	1	1	1/4	1/4	1		1	79	G5	5	161
13	10	83/2	0.5		7/8	7/8	2/2	2	1	1/8	1/8	1		4	52	E3	3	172
14	11	42	0.5		0	0	2/2	2	1	1/8	1/8	1		3	57	A3	3	183
14	11	42	2.0		0	0	2/2	1	2	1/2	1/2	1		0	72	C5	5	180
14	11	42	1.5		0	0	2/2	1	1	3/8	1/4	3/2		4	76	E5	5	173
14	11	85/2	0.5		1/8	1/8	2/2	2	1	1/8	1/8	1		1	55	G3	3	184
14	11	43	0.5		1/4	1/4	2/2	2	1	1/8	1/8	1		-1	53	F3	3	185
14	11	87/2	0.5		3/8	3/8	2/2	2	1	1/8	1/8	1		4	52	E3	3	186
14	11	87/2	0.25		3/8	3/8	2/2	1	1	1/16	1/16	1		2	74	D5	5	174
14	11	175/4	0.25		7/16	7/16	2/2	1	1	1/16	1/16	1		4	76	E5	5	175
14	11	44	0.5		1/2	1/2	2/2	2	1	1/8	1/8	1		2	50	D3	3	187
14	11	44	1.0		1/2	1/2	2/2	1	2	1/4	1/4	1		2	74	D5	5	181
14	11	44	0.5		1/2	1/2	2/2	1	1	1/8	1/8	1		-1	77	F5	5	176
14	11	89/2	0.5		5/8	5/8	2/2	2	1	1/8	1/8	1		5	59	B3	3	188
14	11	89/2	0.5		5/8	5/8	2/2	1	1	1/8	1/8	1		1	79	G5	5	177
14	11	45	0.5		3/4	3/4	2/2	2	1	1/8	1/8	1		0	60	C4	4	189
14	11	45	1.0		3/4	3/4	2/2	1	2	1/4	1/4	1		0	72	C5	5	182
14	11	45	0.5		3/4	3/4	2/2	1	1	1/8	1/8	1		4	76	E5	5	178
14	11	91/2	0.5		7/8	7/8	2/2	2	1	1/8	1/8	1		-1	53	F3	3	190
14	11	91/2	0.5		7/8	7/8	2/2	1	1	1/8	1/8	1		-1	77	F5	5	179
15	12	46	0.5		0	0	2/2	2	1	1/8	1/8	1		1	55	G3	3	201
15	12	46	1.0		0	0	2/2	1	2	1/4	1/4	1		5	71	B4	4	197
15	12	46	1.0		0	0	2/2	1	1	1/4	1/4	1		2	74	D5	5	191
15	12	93/2	0.5		1/8	1/8	2/2	2	1	1/8	1/8	1		1	43	G2	2	202
15	12	47	0.5		1/4	1/4	2/2	2	1	1/8	1/8	1		0	48	C3	3	203
15	12	47	1.0		1/4	1/4	2/2	1	1	1/4	1/4	1		0	72	C5	5	192
15	12	47	1.0		1/4	1/4	2/2	1	2	1/4	1/4	1		0	72	C5	5	198
15	12	95/2	0.5		3/8	3/8	2/2	2	1	1/8	1/8	1		-2	46	Bb2	2	204
15	12	48	0.5		1/2	1/2	2/2	2	1	1/8	1/8	1		3	45	A2	2	205
15	12	48	1.0		1/2	1/2	2/2	1	2	1/4	1/4	1		0	72	C5	5	199
15	12	48	1.0		1/2	1/2	2/2	1	1	1/4	1/4	1		4	76	E5	5	193
15	12	97/2	0.5		5/8	5/8	2/2	2	1	1/8	1/8	1		-2	46	Bb2	2	206
15	12	49	0.5		3/4	3/4	2/2	2	1	1/8	1/8	1		0	48	C3	3	207
15	12	49	1.0		3/4	3/4	2/2	1	2	1/4	1/4	1		0	72	C5	5	200
15	12	49	0.25		3/4	3/4	2/2	1	1	1/16	1/16	1		6	78	F#5	5	194
15	12	197/4	0.25		13/16	13/16	2/2	1	1	1/16	1/16	1		1	79	G5	5	195
15	12	99/2	0.5		7/8	7/8	2/2	2	1	1/8	1/8	1		3	45	A2	2	208
15	12	99/2	0.5		7/8	7/8	2/2	1	1	1/8	1/8	1		3	81	A5	5	196
16	13	50	0.5		0	0	2/2	2	1	1/8	1/8	1		2	50	D3	3	217
16	13	50	2.0		0	0	2/2	1	2	1/2	1/2	1		3	69	A4	4	214
16	13	50	1.5		0	0	2/2	1	1	3/8	1/4	3/2		6	78	F#5	5	209
16	13	101/2	0.5		1/8	1/8	2/2	2	1	1/8	1/8	1		3	45	A2	2	218
16	13	51	0.5		1/4	1/4	2/2	2	1	1/8	1/8	1		2	38	D2	2	219
16	13	103/2	0.5		3/8	3/8	2/2	2	1	1/8	1/8	1		0	48	C3	3	220
16	13	103/2	0.25		3/8	3/8	2/2	1	1	1/16	1/16	1		4	76	E5	5	210
16	13	207/4	0.25		7/16	7/16	2/2	1	1	1/16	1/16	1		6	78	F#5	5	211
16	13	52	0.5		1/2	1/2	2/2	2	1	1/8	1/8	1		-2	46	Bb2	2	221
16	13	52	1.0		1/2	1/2	2/2	1	2	1/4	1/4	1		2	74	D5	5	215
16	13	52	1.0		1/2	1/2	2/2	1	1	1/4	1/4	1		1	79	G5	5	212
16	13	105/2	0.5		5/8	5/8	2/2	2	1	1/8	1/8	1		3	45	A2	2	222
16	13	53	0.5		3/4	3/4	2/2	2	1	1/8	1/8	1		1	43	G2	2	223
16	13	53	1.0		3/4	3/4	2/2	1	2	1/4	1/4	1		2	74	D5	5	216
16	13	53	1.0		3/4	3/4	2/2	1	1	1/4	1/4	1		3	81	A5	5	213
16	13	107/2	0.5		7/8	7/8	2/2	2	1	1/8	1/8	1		6	42	F#2	2	224
17	14	54	0.5		0	0	2/2	2	1	1/8	1/8	1		1	43	G2	2	233
17	14	54	4.0		0	0	2/2	1	2	1	1	1	1	2	74	D5	5	232
17	14	54	1.5		0	0	2/2	1	1	3/8	1/4	3/2		-2	82	Bb5	5	225
17	14	109/2	0.5		1/8	1/8	2/2	2	1	1/8	1/8	1		-2	46	Bb2	2	234
17	14	55	0.5		1/4	1/4	2/2	2	1	1/8	1/8	1		2	50	D3	3	235
17	14	111/2	0.5		3/8	3/8	2/2	2	1	1/8	1/8	1		1	55	G3	3	236
17	14	111/2	0.25		3/8	3/8	2/2	1	1	1/16	1/16	1		3	81	A5	5	226
17	14	223/4	0.25		7/16	7/16	2/2	1	1	1/16	1/16	1		-2	82	Bb5	5	227
17	14	56	1.0		1/2	1/2	2/2	2	1	1/4	1/4	1		6	54	F#3	3	237
17	14	56	0.5		1/2	1/2	2/2	1	1	1/8	1/8	1		0	84	C6	6	228
17	14	113/2	0.5		5/8	5/8	2/2	1	1	1/8	1/8	1		-2	82	Bb5	5	229
17	14	57	1.0		3/4	3/4	2/2	2	1	1/4	1/4	1		2	50	D3	3	238
17	14	57	0.5		3/4	3/4	2/2	1	1	1/8	1/8	1		3	81	A5	5	230
17	14	115/2	0.5		7/8	7/8	2/2	1	1	1/8	1/8	1		-2	82	Bb5	5	231
18	15	58	1.0		0	0	2/2	2	1	1/4	1/4	1		1	55	G3	3	248
18	15	58	4.0		0	0	2/2	1	2	1	1	1	0	2	74	D5	5	247
18	15	58	0.5		0	0	2/2	1	1	1/8	1/8	1		0	84	C6	6	239
18	15	117/2	0.5		1/8	1/8	2/2	1	1	1/8	1/8	1		-2	82	Bb5	5	240
18	15	59	1.0		1/4	1/4	2/2	2	1	1/4	1/4	1		-2	46	Bb2	2	249
18	15	59	0.5		1/4	1/4	2/2	1	1	1/8	1/8	1		3	81	A5	5	241
18	15	119/2	0.5		3/8	3/8	2/2	1	1	1/8	1/8	1		1	79	G5	5	242
18	15	60	1.0		1/2	1/2	2/2	2	1	1/4	1/4	1		0	48	C3	3	250
18	15	60	0.5		1/2	1/2	2/2	1	1	1/8	1/8	1		-2	82	Bb5	5	243
18	15	121/2	0.5		5/8	5/8	2/2	1	1	1/8	1/8	1		3	81	A5	5	244
18	15	61	1.0		3/4	3/4	2/2	2	1	1/4	1/4	1		2	50	D3	3	251
18	15	61	0.5		3/4	3/4	2/2	1	1	1/8	1/8	1		1	79	G5	5	245
18	15	123/2	0.5		7/8	7/8	2/2	1	1	1/8	1/8	1		6	78	F#5	5	246
19	16	62	1.0		0	0	2/2	2	1	1/4	1/4	1		5	47	B2	2	261
19	16	62	0.5		0	0	2/2	1	2	1/8	1/8	1	-1	2	74	D5	5	253
19	16	62	4.0		0	0	2/2	1	1	1	1	1	1	1	79	G5	5	252
19	16	125/2	0.5		1/8	1/8	2/2	1	2	1/8	1/8	1		-3	75	Eb5	5	254
19	16	63	1.0		1/4	1/4	2/2	2	1	1/4	1/4	1		1	55	G3	3	262
19	16	63	0.5		1/4	1/4	2/2	1	2	1/8	1/8	1		-1	77	F5	5	255
19	16	127/2	0.5		3/8	3/8	2/2	1	2	1/8	1/8	1		2	74	D5	5	256
19	16	64	1.0		1/2	1/2	2/2	2	1	1/4	1/4	1		3	57	A3	3	263
19	16	64	0.5		1/2	1/2	2/2	1	2	1/8	1/8	1		-1	77	F5	5	257
19	16	129/2	0.5		5/8	5/8	2/2	1	2	1/8	1/8	1		-3	75	Eb5	5	258
19	16	65	1.0		3/4	3/4	2/2	2	1	1/4	1/4	1		5	59	B3	3	264
19	16	65	0.5		3/4	3/4	2/2	1	2	1/8	1/8	1		2	74	D5	5	259
19	16	131/2	0.5		7/8	7/8	2/2	1	2	1/8	1/8	1		0	72	C5	5	260
20	17	66	1.0		0	0	2/2	2	1	1/4	1/4	1		0	60	C4	4	274
20	17	66	0.5		0	0	2/2	1	2	1/8	1/8	1		-3	75	Eb5	5	266
20	17	66	4.0		0	0	2/2	1	1	1	1	1	0	1	79	G5	5	265
20	17	133/2	0.5		1/8	1/8	2/2	1	2	1/8	1/8	1		2	74	D5	5	267
20	17	67	1.0		1/4	1/4	2/2	2	1	1/4	1/4	1		2	62	D4	4	275
20	17	67	0.5		1/4	1/4	2/2	1	2	1/8	1/8	1		0	72	C5	5	268
20	17	135/2	0.5		3/8	3/8	2/2	1	2	1/8	1/8	1		5	71	B4	4	269
20	17	68	1.0		1/2	1/2	2/2	2	1	1/4	1/4	1		-3	63	Eb4	4	276
20	17	68	0.5		1/2	1/2	2/2	1	2	1/8	1/8	1		0	72	C5	5	270
20	17	137/2	0.5		5/8	5/8	2/2	1	2	1/8	1/8	1		2	74	D5	5	271
20	17	69	1.0		3/4	3/4	2/2	2	1	1/4	1/4	1		-1	65	F4	4	277
20	17	69	0.5		3/4	3/4	2/2	1	2	1/8	1/8	1		-3	75	Eb5	5	272
20	17	139/2	0.5		7/8	7/8	2/2	1	2	1/8	1/8	1		0	72	C5	5	273
21	18	70	1.0		0	0	2/2	2	1	1/4	1/4	1		1	67	G4	4	287
21	18	70	0.5		0	0	2/2	1	2	1/8	1/8	1		-3	75	Eb5	5	279
21	18	70	4.0		0	0	2/2	1	1	1	1	1	0	1	79	G5	5	278
21	18	141/2	0.5		1/8	1/8	2/2	1	2	1/8	1/8	1		2	74	D5	5	280
21	18	71	1.0		1/4	1/4	2/2	2	1	1/4	1/4	1		3	69	A4	4	288
21	18	71	0.5		1/4	1/4	2/2	1	2	1/8	1/8	1		0	72	C5	5	281
21	18	143/2	0.5		3/8	3/8	2/2	1	2	1/8	1/8	1		-2	70	Bb4	4	282
21	18	72	1.0		1/2	1/2	2/2	2	1	1/4	1/4	1		-2	70	Bb4	4	289
21	18	72	0.5		1/2	1/2	2/2	1	2	1/8	1/8	1		2	74	D5	5	283
21	18	145/2	0.5		5/8	5/8	2/2	1	2	1/8	1/8	1		0	72	C5	5	284
21	18	73	1.0		3/4	3/4	2/2	2	1	1/4	1/4	1		1	67	G4	4	290
21	18	73	0.5		3/4	3/4	2/2	1	2	1/8	1/8	1		-2	70	Bb4	4	285
21	18	147/2	0.5		7/8	7/8	2/2	1	2	1/8	1/8	1		3	69	A4	4	286
22	19	74	4.0		0	0	2/2	2	1	1	1	1		2	62	D4	4	307
