quarterbeats	duration_qb	mc	mn	mc_onset	mn_onset	timesig	staff	voice	duration	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
29/4	0.5	3	2	5/8	5/8	4/4	2	1	1/8	1/8	1		7	61	C#4	4	47
29/4	0.25	3	2	5/8	5/8	4/4	1	1	1/16	1/16	1		5	71	B4	4	36
15/2	0.25	3	2	11/16	11/16	4/4	1	1	1/16	1/16	1		10	70	A#4	4	37
31/4	0.5	3	2	3/4	3/4	4/4	2	1	1/8	1/8	1		2	62	D4	4	48
31/4	0.25	3	2	3/4	3/4	4/4	1	1	1/16	1/16	1		5	71	B4	4	38
8	0.25	3	2	13/16	13/16	4/4	1	1	1/16	1/16	1		2	74	D5	5	39
33/4	0.5	3	2	7/8	7/8	4/4	2	1	1/8	1/8	1		5	59	B3	3	49
33/4	0.25	3	2	7/8	7/8	4/4	1	1	1/16	1/16	1		1	67	G4	4	40
17/2	0.25	3	2	15/16	15/16	4/4	1	1	1/16	1/16	1		6	66	F#4	4	41
35/4	0.25	4	3	0	0	4/4	2	1	1/16	1/16	1		4	52	E3	3	64
35/4	0.5	4	3	0	0	4/4	1	1	1/8	1/8	1		1	67	G4	4	50
9	0.25	4	3	1/16	1/16	4/4	2	1	1/16	1/16	1		5	59	B3	3	65
37/4	0.25	4	3	1/8	1/8	4/4	2	1	1/16	1/16	1		4	64	E4	4	66
37/4	0.5	4	3	1/8	1/8	4/4	1	1	1/8	1/8	1	1	5	83	B5	5	51
19/2	0.25	4	3	3/16	3/16	4/4	2	1	1/16	1/16	1		2	62	D4	4	67
39/4	0.5	4	3	1/4	1/4	4/4	2	1	1/8	1/8	1		7	61	C#4	4	68
39/4	0.25	4	3	1/4	1/4	4/4	1	1	1/16	1/16	1	-1	5	83	B5	5	52
10	0.25	4	3	5/16	5/16	4/4	1	1	1/16	1/16	1		1	79	G5	5	53
41/4	0.5	4	3	3/8	3/8	4/4	2	1	1/8	1/8	1		5	59	B3	3	69
41/4	0.25	4	3	3/8	3/8	4/4	1	1	1/16	1/16	1		4	76	E5	5	54
21/2	0.25	4	3	7/16	7/16	4/4	1	1	1/16	1/16	1		2	74	D5	5	55
43/4	0.5	4	3	1/2	1/2	4/4	2	1	1/8	1/8	1		3	57	A3	3	70
43/4	0.25	4	3	1/2	1/2	4/4	1	1	1/16	1/16	1		7	73	C#5	5	56
11	0.25	4	3	9/16	9/16	4/4	1	1	1/16	1/16	1		4	76	E5	5	57
45/4	0.5	4	3	5/8	5/8	4/4	2	1	1/8	1/8	1		1	55	G3	3	71
45/4	0.25	4	3	5/8	5/8	4/4	1	1	1/16	1/16	1		3	69	A4	4	58
23/2	0.25	4	3	11/16	11/16	4/4	1	1	1/16	1/16	1		1	67	G4	4	59
47/4	0.5	4	3	3/4	3/4	4/4	2	1	1/8	1/8	1		6	54	F#3	3	72
47/4	0.25	4	3	3/4	3/4	4/4	1	1	1/16	1/16	1		3	69	A4	4	60
12	0.25	4	3	13/16	13/16	4/4	1	1	1/16	1/16	1		7	73	C#5	5	61
49/4	0.5	4	3	7/8	7/8	4/4	2	1	1/8	1/8	1		4	52	E3	3	73
49/4	0.25	4	3	7/8	7/8	4/4	1	1	1/16	1/16	1		6	66	F#4	4	62
25/2	0.25	4	3	15/16	15/16	4/4	1	1	1/16	1/16	1		4	64	E4	4	63
51/4	0.25	5	4	0	0	4/4	2	1	1/16	1/16	1		2	50	D3	3	88
51/4	0.5	5	4	0	0	4/4	1	1	1/8	1/8	1		6	66	F#4	4	74
13	0.25	5	4	1/16	1/16	4/4	2	1	1/16	1/16	1		3	57	A3	3	89
53/4	0.25	5	4	1/8	1/8	4/4	2	1	1/16	1/16	1		2	62	D4	4	90
53/4	0.5	5	4	1/8	1/8	4/4	1	1	1/8	1/8	1	1	3	81	A5	5	75
27/2	0.25	5	4	3/16	3/16	4/4	2	1	1/16	1/16	1		7	61	C#4	4	91
55/4	0.5	5	4	1/4	1/4	4/4	2	1	1/8	1/8	1		5	59	B3	3	92
55/4	0.25	5	4	1/4	1/4	4/4	1	1	1/16	1/16	1	-1	3	81	A5	5	76
14	0.25	5	4	5/16	5/16	4/4	1	1	1/16	1/16	1		6	78	F#5	5	77
57/4	0.5	5	4	3/8	3/8	4/4	2	1	1/8	1/8	1		3	57	A3	3	93
57/4	0.25	5	4	3/8	3/8	4/4	1	1	1/16	1/16	1		2	74	D5	5	78
29/2	0.25	5	4	7/16	7/16	4/4	1	1	1/16	1/16	1		7	73	C#5	5	79
59/4	0.5	5	4	1/2	1/2	4/4	2	1	1/8	1/8	1		1	55	G3	3	94
59/4	0.25	5	4	1/2	1/2	4/4	1	1	1/16	1/16	1		5	71	B4	4	80
15	0.25	5	4	9/16	9/16	4/4	1	1	1/16	1/16	1		2	74	D5	5	81
61/4	0.5	5	4	5/8	5/8	4/4	2	1	1/8	1/8	1		6	54	F#3	3	95
61/4	0.25	5	4	5/8	5/8	4/4	1	1	1/16	1/16	1		1	67	G4	4	82
31/2	0.25	5	4	11/16	11/16	4/4	1	1	1/16	1/16	1		6	66	F#4	4	83
63/4	0.5	5	4	3/4	3/4	4/4	2	1	1/8	1/8	1		4	52	E3	3	96
63/4	0.25	5	4	3/4	3/4	4/4	1	1	1/16	1/16	1		1	67	G4	4	84
16	0.25	5	4	13/16	13/16	4/4	1	1	1/16	1/16	1		5	71	B4	4	85
65/4	0.5	5	4	7/8	7/8	4/4	2	1	1/8	1/8	1		2	50	D3	3	97
65/4	0.25	5	4	7/8	7/8	4/4	1	1	1/16	1/16	1		4	76	E5	5	86
33/2	0.25	5	4	15/16	15/16	4/4	1	1	1/16	1/16	1		2	74	D5	5	87
67/4	0.25	6	5	0	0	4/4	2	1	1/16	1/16	1		7	49	C#3	3	110
67/4	0.75	6	5	0	0	4/4	1	1	3/16	1/8	3/2		4	76	E5	5	98
17	0.25	6	5	1/16	1/16	4/4	2	1	1/16	1/16	1		4	52	E3	3	111
69/4	0.25	6	5	1/8	1/8	4/4	2	1	1/16	1/16	1		3	57	A3	3	112
35/2	0.25	6	5	3/16	3/16	4/4	2	1	1/16	1/16	1		1	55	G3	3	113
35/2	0.25	6	5	3/16	3/16	4/4	1	1	1/16	1/16	1		4	64	E4	4	99
71/4	0.75	6	5	1/4	1/4	4/4	2	1	3/16	1/8	3/2		3	57	A3	3	114
71/4	0.25	6	5	1/4	1/4	4/4	1	1	1/16	1/16	1		6	66	F#4	4	100
18	0.25	6	5	5/16	5/16	4/4	1	1	1/16	1/16	1		3	69	A4	4	101
73/4	0.25	6	5	3/8	3/8	4/4	1	1	1/16	1/16	1		2	74	D5	5	102
37/2	0.25	6	5	7/16	7/16	4/4	2	1	1/16	1/16	1		6	54	F#3	3	115
37/2	0.25	6	5	7/16	7/16	4/4	1	1	1/16	1/16	1		7	73	C#5	5	103
75/4	0.25	6	5	1/2	1/2	4/4	2	1	1/16	1/16	1		5	47	B2	2	116
75/4	0.75	6	5	1/2	1/2	4/4	1	1	3/16	1/8	3/2		2	74	D5	5	104
19	0.25	6	5	9/16	9/16	4/4	2	1	1/16	1/16	1		6	54	F#3	3	117
77/4	0.25	6	5	5/8	5/8	4/4	2	1	1/16	1/16	1		5	59	B3	3	118
39/2	0.25	6	5	11/16	11/16	4/4	2	1	1/16	1/16	1		3	57	A3	3	119
39/2	0.25	6	5	11/16	11/16	4/4	1	1	1/16	1/16	1		5	71	B4	4	105
79/4	0.5	6	5	3/4	3/4	4/4	2	1	1/8	1/8	1		1	55	G3	3	120
79/4	0.25	6	5	3/4	3/4	4/4	1	1	1/16	1/16	1		4	76	E5	5	106
20	0.25	6	5	13/16	13/16	4/4	1	1	1/16	1/16	1		1	79	G5	5	107
81/4	0.5	6	5	7/8	7/8	4/4	2	1	1/8	1/8	1		3	57	A3	3	121
81/4	0.25	6	5	7/8	7/8	4/4	1	1	1/16	1/16	1		5	83	B5	5	108
41/2	0.25	6	5	15/16	15/16	4/4	1	1	1/16	1/16	1		7	73	C#5	5	109
83/4	1.0	7	6	0	0	4/4	2	1	1/4	1/4	1	1	2	50	D3	3	132
83/4	0.25	7	6	0	0	4/4	1	1	1/16	1/16	1		2	74	D5	5	122
21	0.25	7	6	1/16	1/16	4/4	1	1	1/16	1/16	1		6	66	F#4	4	123
85/4	0.25	7	6	1/8	1/8	4/4	1	1	1/16	1/16	1		5	71	B4	4	124
43/2	0.25	7	6	3/16	3/16	4/4	1	1	1/16	1/16	1		10	70	A#4	4	125
87/4	0.25	7	6	1/4	1/4	4/4	2	1	1/16	1/16	1	-1	2	50	D3	3	133
87/4	1.0	7	6	1/4	1/4	4/4	1	1	1/4	1/4	1	1	5	71	B4	4	126
22	0.25	7	6	5/16	5/16	4/4	2	1	1/16	1/16	1		5	47	B2	2	134
89/4	0.25	7	6	3/8	3/8	4/4	2	1	1/16	1/16	1		1	55	G3	3	135
45/2	0.25	7	6	7/16	7/16	4/4	2	1	1/16	1/16	1		6	54	F#3	3	136
91/4	0.5	7	6	1/2	1/2	4/4	2	1	1/8	1/8	1		1	55	G3	3	137
91/4	0.25	7	6	1/2	1/2	4/4	1	1	1/16	1/16	1	-1	5	71	B4	4	127
23	0.25	7	6	9/16	9/16	4/4	1	1	1/16	1/16	1		10	70	A#4	4	128
93/4	0.5	7	6	5/8	5/8	4/4	2	1	1/8	1/8	1	1	7	49	C#3	3	138
93/4	0.25	7	6	5/8	5/8	4/4	1	1	1/16	1/16	1		4	76	E5	5	129
47/2	0.25	7	6	11/16	11/16	4/4	1	1	1/16	1/16	1		2	74	D5	5	130
95/4	0.25	7	6	3/4	3/4	4/4	2	1	1/16	1/16	1	-1	7	49	C#3	3	139
95/4	1.0	7	6	3/4	3/4	4/4	1	1	1/4	1/4	1	1	4	76	E5	5	131
24	0.25	7	6	13/16	13/16	4/4	2	1	1/16	1/16	1		6	54	F#3	3	140
97/4	0.25	7	6	7/8	7/8	4/4	2	1	1/16	1/16	1		5	59	B3	3	141
49/2	0.25	7	6	15/16	15/16	4/4	2	1	1/16	1/16	1		10	58	A#3	3	142
99/4	0.5	8	7	0	0	4/4	2	1	1/8	1/8	1		5	59	B3	3	156
99/4	0.25	8	7	0	0	4/4	1	1	1/16	1/16	1	-1	4	76	E5	5	143
25	0.25	8	7	1/16	1/16	4/4	1	1	1/16	1/16	1		2	74	D5	5	144
101/4	0.5	8	7	1/8	1/8	4/4	2	1	1/8	1/8	1	1	5	47	B2	2	157
101/4	0.25	8	7	1/8	1/8	4/4	1	1	1/16	1/16	1		8	80	G#5	5	145
51/2	0.25	8	7	3/16	3/16	4/4	1	1	1/16	1/16	1		6	78	F#5	5	146
103/4	0.25	8	7	1/4	1/4	4/4	2	1	1/16	1/16	1	-1	5	47	B2	2	158
103/4	1.0	8	7	1/4	1/4	4/4	1	1	1/4	1/4	1	1	8	80	G#5	5	147
26	0.25	8	7	5/16	5/16	4/4	2	1	1/16	1/16	1		11	53	E#3	3	159
105/4	0.25	8	7	3/8	3/8	4/4	2	1	1/16	1/16	1		3	57	A3	3	160
53/2	0.25	8	7	7/16	7/16	4/4	2	1	1/16	1/16	1		8	56	G#3	3	161
107/4	1.0	8	7	1/2	1/2	4/4	2	1	1/4	1/4	1	1	3	57	A3	3	162
107/4	0.25	8	7	1/2	1/2	4/4	1	1	1/16	1/16	1	-1	8	80	G#5	5	148
27	0.25	8	7	9/16	9/16	4/4	1	1	1/16	1/16	1		7	73	C#5	5	149
109/4	0.25	8	7	5/8	5/8	4/4	1	1	1/16	1/16	1		6	78	F#5	5	150
55/2	0.25	8	7	11/16	11/16	4/4	1	1	1/16	1/16	1		11	77	E#5	5	151
111/4	0.25	8	7	3/4	3/4	4/4	2	1	1/16	1/16	1	-1	3	57	A3	3	163
111/4	0.25	8	7	3/4	3/4	4/4	1	1	1/16	1/16	1		6	78	F#5	5	152
28	0.25	8	7	13/16	13/16	4/4	2	1	1/16	1/16	1		6	54	F#3	3	164
28	0.25	8	7	13/16	13/16	4/4	1	1	1/16	1/16	1		3	81	A5	5	153
113/4	0.25	8	7	7/8	7/8	4/4	2	1	1/16	1/16	1		5	59	B3	3	165
113/4	0.25	8	7	7/8	7/8	4/4	1	1	1/16	1/16	1		8	80	G#5	5	154
57/2	0.25	8	7	15/16	15/16	4/4	2	1	1/16	1/16	1		3	57	A3	3	166
57/2	0.25	8	7	15/16	15/16	4/4	1	1	1/16	1/16	1		6	78	F#5	5	155
115/4	0.25	9	8	0	0	4/4	2	1	1/16	1/16	1		5	59	B3	3	176
115/4	0.5	9	8	0	0	4/4	1	1	1/8	1/8	1		11	77	E#5	5	167
29	0.25	9	8	1/16	1/16	4/4	2	1	1/16	1/16	1		2	62	D4	4	177
117/4	0.25	9	8	1/8	1/8	4/4	2	1	1/16	1/16	1		7	61	C#4	4	178
117/4	0.5	9	8	1/8	1/8	4/4	1	1	1/8	1/8	1		7	73	C#5	5	168
59/2	0.25	9	8	3/16	3/16	4/4	2	1	1/16	1/16	1		5	59	B3	3	179
119/4	0.25	9	8	1/4	1/4	4/4	2	1	1/16	1/16	1		3	57	A3	3	180
119/4	0.75	9	8	1/4	1/4	4/4	1	1	3/16	1/8	3/2		6	78	F#5	5	169
30	0.25	9	8	5/16	5/16	4/4	2	1	1/16	1/16	1		6	54	F#3	3	181
121/4	0.25	9	8	3/8	3/8	4/4	2	1	1/16	1/16	1		5	59	B3	3	182
61/2	0.25	9	8	7/16	7/16	4/4	2	1	1/16	1/16	1		10	58	A#3	3	183
61/2	0.25	9	8	7/16	7/16	4/4	1	1	1/16	1/16	1		4	76	E5	5	170
123/4	0.5	9	8	1/2	1/2	4/4	2	1	1/8	1/8	1		5	59	B3	3	184
123/4	0.25	9	8	1/2	1/2	4/4	1	1	1/16	1/16	1		2	74	D5	5	171
31	0.25	9	8	9/16	9/16	4/4	1	1	1/16	1/16	1		6	66	F#4	4	172
125/4	0.5	9	8	5/8	5/8	4/4	2	1	1/8	1/8	1		3	57	A3	3	185
125/4	0.25	9	8	5/8	5/8	4/4	1	1	1/16	1/16	1		5	71	B4	4	173
63/2	0.25	9	8	11/16	11/16	4/4	1	1	1/16	1/16	1		3	69	A4	4	174
127/4	0.25	9	8	3/4	3/4	4/4	2	1	1/16	1/16	1		8	56	G#3	3	186
127/4	1.0	9	8	3/4	3/4	4/4	1	1	1/4	1/4	1	1	5	71	B4	4	175
32	0.25	9	8	13/16	13/16	4/4	2	1	1/16	1/16	1		11	53	E#3	3	187
129/4	0.25	9	8	7/8	7/8	4/4	2	1	1/16	1/16	1		2	62	D4	4	188
65/2	0.25	9	8	15/16	15/16	4/4	2	1	1/16	1/16	1		7	61	C#4	4	189
131/4	0.5	10	9	0	0	4/4	2	1	1/8	1/8	1		2	62	D4	4	204
131/4	0.25	10	9	0	0	4/4	1	1	1/16	1/16	1	-1	5	71	B4	4	190
33	0.25	10	9	1/16	1/16	4/4	1	1	1/16	1/16	1		3	69	A4	4	191
133/4	0.5	10	9	1/8	1/8	4/4	2	1	1/8	1/8	1		5	59	B3	3	205
133/4	0.25	10	9	1/8	1/8	4/4	1	1	1/16	1/16	1		8	68	G#4	4	192
67/2	0.25	10	9	3/16	3/16	4/4	1	1	1/16	1/16	1		5	71	B4	4	193
135/4	0.5	10	9	1/4	1/4	4/4	2	1	1/8	1/8	1		8	56	G#3	3	206
135/4	0.25	10	9	1/4	1/4	4/4	1	1	1/16	1/16	1		11	65	E#4	4	194
34	0.25	10	9	5/16	5/16	4/4	1	1	1/16	1/16	1		2	74	D5	5	195
137/4	0.5	10	9	3/8	3/8	4/4	2	1	1/8	1/8	1		11	53	E#3	3	207
137/4	0.25	10	9	3/8	3/8	4/4	1	1	1/16	1/16	1		7	73	C#5	5	196
69/2	0.25	10	9	7/16	7/16	4/4	1	1	1/16	1/16	1		5	71	B4	4	197
139/4	0.5	10	9	1/2	1/2	4/4	2	1	1/8	1/8	1		6	54	F#3	3	208
139/4	0.25	10	9	1/2	1/2	4/4	1	1	1/16	1/16	1		3	69	A4	4	198
35	0.25	10	9	9/16	9/16	4/4	1	1	1/16	1/16	1		11	65	E#4	4	199
141/4	0.5	10	9	5/8	5/8	4/4	2	1	1/8	1/8	1		5	47	B2	2	209
141/4	0.25	10	9	5/8	5/8	4/4	1	1	1/16	1/16	1		6	66	F#4	4	200
71/2	0.25	10	9	11/16	11/16	4/4	1	1	1/16	1/16	1		5	71	B4	4	201
143/4	0.5	10	9	3/4	3/4	4/4	2	1	1/8	1/8	1		7	49	C#3	3	210
143/4	0.75	10	9	3/4	3/4	4/4	1	1	3/16	1/8	3/2		8	68	G#4	4	202
145/4	0.5	10	9	7/8	7/8	4/4	2	1	1/8	1/8	1		7	37	C#2	2	211
73/2	0.25	10	9	15/16	15/16	4/4	1	1	1/16	1/16	1		6	66	F#4	4	203
147/4	2.0	11	10	0	0	4/4	1	1	1/2	1/2	1	1	6	66	F#4	4	212
37	0.25	11	10	1/16	1/16	4/4	2	1	1/16	1/16	1		6	54	F#3	3	221
149/4	0.25	11	10	1/8	1/8	4/4	2	1	1/16	1/16	1		4	64	E4	4	222
75/2	0.25	11	10	3/16	3/16	4/4	2	1	1/16	1/16	1		2	62	D4	4	223
151/4	0.25	11	10	1/4	1/4	4/4	2	1	1/16	1/16	1		4	64	E4	4	224
38	0.25	11	10	5/16	5/16	4/4	2	1	1/16	1/16	1		6	54	F#3	3	225
153/4	0.25	11	10	3/8	3/8	4/4	2	1	1/16	1/16	1		2	62	D4	4	226
77/2	0.25	11	10	7/16	7/16	4/4	2	1	1/16	1/16	1		7	61	C#4	4	227
155/4	0.25	11	10	1/2	1/2	4/4	2	1	1/16	1/16	1		2	62	D4	4	228
155/4	0.25	11	10	1/2	1/2	4/4	1	1	1/16	1/16	1	-1	6	66	F#4	4	213
39	0.25	11	10	9/16	9/16	4/4	2	1	1/16	1/16	1		6	54	F#3	3	229
39	0.25	11	10	9/16	9/16	4/4	1	1	1/16	1/16	1		5	71	B4	4	214
157/4	0.25	11	10	5/8	5/8	4/4	2	1	1/16	1/16	1		7	61	C#4	4	230
157/4	0.25	11	10	5/8	5/8	4/4	1	1	1/16	1/16	1		4	76	E5	5	215
79/2	0.25	11	10	11/16	11/16	4/4	2	1	1/16	1/16	1		5	59	B3	3	231
79/2	0.25	11	10	11/16	11/16	4/4	1	1	1/16	1/16	1		2	74	D5	5	216
159/4	0.25	11	10	3/4	3/4	4/4	2	1	1/16	1/16	1		7	61	C#4	4	232
159/4	0.25	11	10	3/4	3/4	4/4	1	1	1/16	1/16	1		4	76	E5	5	217
40	0.25	11	10	13/16	13/16	4/4	2	1	1/16	1/16	1		6	54	F#3	3	233
40	0.25	11	10	13/16	13/16	4/4	1	1	1/16	1/16	1		10	70	A#4	4	218
161/4	0.25	11	10	7/8	7/8	4/4	2	1	1/16	1/16	1		5	59	B3	3	234
161/4	0.25	11	10	7/8	7/8	4/4	1	1	1/16	1/16	1		2	74	D5	5	219
81/2	0.25	11	10	15/16	15/16	4/4	2	1	1/16	1/16	1		10	58	A#3	3	235
81/2	0.25	11	10	15/16	15/16	4/4	1	1	1/16	1/16	1		7	73	C#5	5	220
163/4	1.0	12	11	0	0	4/4	2	2	1/4	1/4	1	1	5	59	B3	3	247
163/4	0.25	12	11	0	0	4/4	1	1	1/16	1/16	1		2	74	D5	5	236
41	0.25	12	11	1/16	1/16	4/4	1	1	1/16	1/16	1		8	68	G#4	4	237
165/4	0.25	12	11	1/8	1/8	4/4	1	1	1/16	1/16	1		7	73	C#5	5	238
83/2	0.25	12	11	3/16	3/16	4/4	1	1	1/16	1/16	1		5	71	B4	4	239
167/4	0.25	12	11	1/4	1/4	4/4	2	2	1/16	1/16	1	-1	5	59	B3	3	248
167/4	1.0	12	11	1/4	1/4	4/4	1	1	1/4	1/4	1	1	7	73	C#5	5	240
42	0.25	12	11	5/16	5/16	4/4	2	2	1/16	1/16	1		11	53	E#3	3	249
169/4	0.25	12	11	3/8	3/8	4/4	2	2	1/16	1/16	1		3	57	A3	3	250
85/2	0.25	12	11	7/16	7/16	4/4	2	2	1/16	1/16	1		8	56	G#3	3	251
171/4	0.5	12	11	1/2	1/2	4/4	2	2	1/8	1/8	1		3	57	A3	3	252
171/4	0.25	12	11	1/2	1/2	4/4	1	1	1/16	1/16	1	-1	7	73	C#5	5	241
43	0.25	12	11	9/16	9/16	4/4	1	1	1/16	1/16	1		6	66	F#4	4	242
173/4	0.5	12	11	5/8	5/8	4/4	2	2	1/8	1/8	1		6	54	F#3	3	253
173/4	0.25	12	11	5/8	5/8	4/4	1	1	1/16	1/16	1		2	74	D5	5	243
87/2	0.25	12	11	11/16	11/16	4/4	1	1	1/16	1/16	1		7	73	C#5	5	244
175/4	0.5	12	11	3/4	3/4	4/4	2	2	1/8	1/8	1		7	61	C#4	4	254
175/4	0.75	12	11	3/4	3/4	4/4	1	1	3/16	1/8	3/2		11	65	E#4	4	245
177/4	0.5	12	11	7/8	7/8	4/4	2	2	1/8	1/8	1		7	49	C#3	3	255
89/2	0.25	12	11	15/16	15/16	4/4	1	1	1/16	1/16	1		6	66	F#4	4	246
179/4	2.0	13	12	0	0	4/4	2	2	1/2	1/2	1	1	6	54	F#3	3	271
179/4	2.0	13	12	0	0	4/4	1	1	1/2	1/2	1	1	6	66	F#4	4	256
45	0.25	13	12	1/16	1/16	4/4	1	2	1/16	1/16	1		4	64	E4	4	258
181/4	0.5	13	12	1/8	1/8	4/4	2	1	1/8	1/8	1	1	10	58	A#3	3	265
181/4	0.25	13	12	1/8	1/8	4/4	1	2	1/16	1/16	1		2	62	D4	4	259
91/2	0.25	13	12	3/16	3/16	4/4	1	2	1/16	1/16	1		7	61	C#4	4	260
183/4	0.25	13	12	1/4	1/4	4/4	2	1	1/16	1/16	1	-1	10	58	A#3	3	266
183/4	0.5	13	12	1/4	1/4	4/4	1	2	1/8	1/8	1		2	62	D4	4	261
46	0.25	13	12	5/16	5/16	4/4	2	1	1/16	1/16	1		5	59	B3	3	267
185/4	0.25	13	12	3/8	3/8	4/4	2	1	1/16	1/16	1		10	58	A#3	3	268
185/4	0.25	13	12	3/8	3/8	4/4	1	2	1/16	1/16	1		7	61	C#4	4	262
93/2	0.25	13	12	7/16	7/16	4/4	2	1	1/16	1/16	1		8	56	G#3	3	269
93/2	0.25	13	12	7/16	7/16	4/4	1	2	1/16	1/16	1		5	59	B3	3	263
187/4	1.0	13	12	1/2	1/2	4/4	2	2	1/4	1/4	1	-1	6	54	F#3	3	272
187/4	1.0	13	12	1/2	1/2	4/4	2	1	1/4	1/4	1		10	58	A#3	3	270
187/4	1.0	13	12	1/2	1/2	4/4	1	2	1/4	1/4	1		7	61	C#4	4	264
187/4	1.0	13	12	1/2	1/2	4/4	1	1	1/4	1/4	1	-1	6	66	F#4	4	257
48	0.25	14	12	0	13/16	4/4	1	1	1/16	1/16	1		7	73	C#5	5	273
193/4	0.25	14	12	1/16	7/8	4/4	1	1	1/16	1/16	1		8	68	G#4	4	274
97/2	0.25	14	12	1/8	15/16	4/4	1	1	1/16	1/16	1		5	71	B4	4	275
195/4	0.75	15	13	0	0	4/4	1	1	3/16	1/8	3/2		10	70	A#4	4	276
49	0.25	15	13	1/16	1/16	4/4	2	1	1/16	1/16	1		6	66	F#4	4	288
197/4	0.25	15	13	1/8	1/8	4/4	2	1	1/16	1/16	1		7	61	C#4	4	289
99/2	0.25	15	13	3/16	3/16	4/4	2	1	1/16	1/16	1		4	64	E4	4	290
99/2	0.25	15	13	3/16	3/16	4/4	1	1	1/16	1/16	1		7	73	C#5	5	277
199/4	0.5	15	13	1/4	1/4	4/4	2	1	1/8	1/8	1		2	62	D4	4	291
