quarterbeats	duration_qb	mc	mn	mc_onset	mn_onset	timesig	staff	voice	duration	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
27/2	0.25	4	3	7/8	7/8	2/2	1	1	1/16	1/16	1		8	80	G#5	5	35
55/4	0.25	4	3	15/16	15/16	2/2	1	1	1/16	1/16	1		3	81	A5	5	36
14	0.5	5	4	0	0	2/2	2	1	1/8	1/8	1		5	59	B3	3	51
14	2.0	5	4	0	0	2/2	1	2	1/2	1/2	1		6	66	F#4	4	48
14	1.0	5	4	0	0	2/2	1	1	1/4	1/4	1		9	75	D#5	5	43
29/2	0.5	5	4	1/8	1/8	2/2	2	1	1/8	1/8	1		3	57	A3	3	52
15	0.5	5	4	1/4	1/4	2/2	2	1	1/8	1/8	1		8	56	G#3	3	53
15	0.25	5	4	1/4	1/4	2/2	1	1	1/16	1/16	1		7	73	C#5	5	44
61/4	0.75	5	4	5/16	5/16	2/2	1	1	3/16	1/8	3/2		5	71	B4	4	45
31/2	0.5	5	4	3/8	3/8	2/2	2	1	1/8	1/8	1		6	54	F#3	3	54
16	1.0	5	4	1/2	1/2	2/2	2	1	1/4	1/4	1		4	52	E3	3	55
16	1.0	5	4	1/2	1/2	2/2	1	2	1/4	1/4	1		8	68	G#4	4	49
16	1.0	5	4	1/2	1/2	2/2	1	1	1/4	1/4	1		5	71	B4	4	46
17	1.0	5	4	3/4	3/4	2/2	1	2	1/4	1/4	1		3	69	A4	4	50
17	1.0	5	4	3/4	3/4	2/2	1	1	1/4	1/4	1		7	73	C#5	5	47
18	1.0	6	5	0	0	2/2	2	1	1/4	1/4	1		4	40	E2	2	66
18	1.0	6	5	0	0	2/2	1	2	1/4	1/4	1		3	69	A4	4	61
18	1.0	6	5	0	0	2/2	1	1	1/4	1/4	1		7	73	C#5	5	56
19	1.0	6	5	1/4	1/4	2/2	1	2	1/4	1/4	1		6	66	F#4	4	62
19	1.0	6	5	1/4	1/4	2/2	1	1	1/4	1/4	1		9	75	D#5	5	57
20	1.0	6	5	1/2	1/2	2/2	2	1	1/4	1/4	1		4	52	E3	3	67
20	0.5	6	5	1/2	1/2	2/2	1	2	1/8	1/8	1		6	66	F#4	4	63
20	0.5	6	5	1/2	1/2	2/2	1	1	1/8	1/8	1		9	75	D#5	5	58
41/2	0.5	6	5	5/8	5/8	2/2	1	2	1/8	1/8	1		8	68	G#4	4	64
41/2	0.5	6	5	5/8	5/8	2/2	1	1	1/8	1/8	1		4	76	E5	5	59
21	1.0	6	5	3/4	3/4	2/2	1	2	1/4	1/4	1		3	69	A4	4	65
21	1.0	6	5	3/4	3/4	2/2	1	1	1/4	1/4	1		6	78	F#5	5	60
22	1.0	7	6	0	0	2/2	2	1	1/4	1/4	1		4	40	E2	2	77
22	1.0	7	6	0	0	2/2	1	2	1/4	1/4	1		3	69	A4	4	74
22	1.0	7	6	0	0	2/2	1	1	1/4	1/4	1		6	78	F#5	5	68
23	0.5	7	6	1/4	1/4	2/2	2	1	1/8	1/8	1		4	52	E3	3	78
23	1.0	7	6	1/4	1/4	2/2	1	2	1/4	1/4	1		8	68	G#4	4	75
23	1.0	7	6	1/4	1/4	2/2	1	1	1/4	1/4	1		4	76	E5	5	69
47/2	0.5	7	6	3/8	3/8	2/2	2	1	1/8	1/8	1		6	54	F#3	3	79
24	0.5	7	6	1/2	1/2	2/2	2	1	1/8	1/8	1		8	56	G#3	3	80
24	2.0	7	6	1/2	1/2	2/2	1	2	1/2	1/2	1	1	5	71	B4	4	76
24	1.0	7	6	1/2	1/2	2/2	1	1	1/4	1/4	1		7	73	C#5	5	70
49/2	0.5	7	6	5/8	5/8	2/2	2	1	1/8	1/8	1		4	52	E3	3	81
25	0.5	7	6	3/4	3/4	2/2	2	1	1/8	1/8	1		9	51	D#3	3	82
25	0.5	7	6	3/4	3/4	2/2	1	1	1/8	1/8	1		7	73	C#5	5	71
51/2	0.5	7	6	7/8	7/8	2/2	2	1	1/8	1/8	1		7	49	C#3	3	83
51/2	0.25	7	6	7/8	7/8	2/2	1	1	1/16	1/16	1		9	75	D#5	5	72
103/4	0.25	7	6	15/16	15/16	2/2	1	1	1/16	1/16	1		4	76	E5	5	73
26	0.5	8	7	0	0	2/2	2	1	1/8	1/8	1		6	54	F#3	3	94
26	2.0	8	7	0	0	2/2	1	2	1/2	1/2	1	0	5	71	B4	4	91
26	1.0	8	7	0	0	2/2	1	1	1/4	1/4	1		9	75	D#5	5	84
53/2	0.5	8	7	1/8	1/8	2/2	2	1	1/8	1/8	1		9	51	D#3	3	95
27	0.5	8	7	1/4	1/4	2/2	2	1	1/8	1/8	1		7	49	C#3	3	96
27	0.5	8	7	1/4	1/4	2/2	1	1	1/8	1/8	1		9	75	D#5	5	85
55/2	0.5	8	7	3/8	3/8	2/2	2	1	1/8	1/8	1		5	47	B2	2	97
55/2	0.25	8	7	3/8	3/8	2/2	1	1	1/16	1/16	1		4	76	E5	5	86
111/4	0.25	8	7	7/16	7/16	2/2	1	1	1/16	1/16	1		6	78	F#5	5	87
28	1.0	8	7	1/2	1/2	2/2	2	1	1/4	1/4	1		6	54	F#3	3	98
28	1.0	8	7	1/2	1/2	2/2	1	2	1/4	1/4	1	-1	5	71	B4	4	92
28	1.0	8	7	1/2	1/2	2/2	1	1	1/4	1/4	1		9	75	D#5	5	88
29	1.0	8	7	3/4	3/4	2/2	2	1	1/4	1/4	1		6	42	F#2	2	99
29	1.0	8	7	3/4	3/4	2/2	1	2	1/4	1/4	1		10	70	A#4	4	93
29	0.5	8	7	3/4	3/4	2/2	1	1	1/8	1/8	1		7	73	C#5	5	89
59/2	0.5	8	7	7/8	7/8	2/2	1	1	1/8	1/8	1		5	71	B4	4	90
30	2.0	9	8	0	0	2/2	2	1	1/2	1/2	1		5	47	B2	2	102
30	2.0	9	8	0	0	2/2	1	1	1/2	1/2	1		5	71	B4	4	100
30	2.0	9	8	0	0	2/2	1	2	1/2	1/2	1		5	71	B4	4	101
32	1.0	10	8	0	1/2	2/2	2	1	1/4	1/4	1		5	59	B3	3	106
32	2.0	10	8	0	1/2	2/2	1	2	1/2	1/2	1	1	6	66	F#4	4	105
32	1.0	10	8	0	1/2	2/2	1	1	1/4	1/4	1		9	75	D#5	5	103
33	1.0	10	8	1/4	3/4	2/2	2	1	1/4	1/4	1		3	57	A3	3	107
33	1.0	10	8	1/4	3/4	2/2	1	1	1/4	1/4	1		6	78	F#5	5	104
34	1.0	11	9	0	0	2/2	2	1	1/4	1/4	1		3	57	A3	3	116
34	2.0	11	9	0	0	2/2	1	2	1/2	1/2	1	-1	6	66	F#4	4	114
34	1.0	11	9	0	0	2/2	1	1	1/4	1/4	1		9	75	D#5	5	108
35	1.0	11	9	1/4	1/4	2/2	2	1	1/4	1/4	1		8	56	G#3	3	117
35	0.5	11	9	1/4	1/4	2/2	1	1	1/8	1/8	1		7	73	C#5	5	109
71/2	0.5	11	9	3/8	3/8	2/2	1	1	1/8	1/8	1		5	71	B4	4	110
36	0.5	11	9	1/2	1/2	2/2	2	1	1/8	1/8	1		8	56	G#3	3	118
36	2.0	11	9	1/2	1/2	2/2	1	2	1/2	1/2	1		5	71	B4	4	115
36	0.5	11	9	1/2	1/2	2/2	1	1	1/8	1/8	1		4	76	E5	5	111
73/2	0.5	11	9	5/8	5/8	2/2	2	1	1/8	1/8	1		6	54	F#3	3	119
73/2	0.5	11	9	5/8	5/8	2/2	1	1	1/8	1/8	1		6	78	F#5	5	112
37	1.0	11	9	3/4	3/4	2/2	2	1	1/4	1/4	1		4	52	E3	3	120
37	1.0	11	9	3/4	3/4	2/2	1	1	1/4	1/4	1		8	80	G#5	5	113
38	2.0	12	10	0	0	2/2	2	1	1/2	1/2	1		3	57	A3	3	128
38	2.0	12	10	0	0	2/2	1	2	1/2	1/2	1		5	71	B4	4	125
38	1.0	12	10	0	0	2/2	1	1	1/4	1/4	1		8	80	G#5	5	121
39	1.0	12	10	1/4	1/4	2/2	1	1	1/4	1/4	1		7	73	C#5	5	122
40	0.5	12	10	1/2	1/2	2/2	2	1	1/8	1/8	1		9	51	D#3	3	129
40	1.0	12	10	1/2	1/2	2/2	1	2	1/4	1/4	1		3	69	A4	4	126
40	1.0	12	10	1/2	1/2	2/2	1	1	1/4	1/4	1		6	78	F#5	5	123
81/2	0.5	12	10	5/8	5/8	2/2	2	1	1/8	1/8	1		7	49	C#3	3	130
41	0.5	12	10	3/4	3/4	2/2	2	1	1/8	1/8	1		9	51	D#3	3	131
41	1.0	12	10	3/4	3/4	2/2	1	2	1/4	1/4	1		8	68	G#4	4	127
41	1.0	12	10	3/4	3/4	2/2	1	1	1/4	1/4	1		4	76	E5	5	124
83/2	0.5	12	10	7/8	7/8	2/2	2	1	1/8	1/8	1		4	52	E3	3	132
42	0.5	13	11	0	0	2/2	2	1	1/8	1/8	1		6	54	F#3	3	142
42	1.0	13	11	0	0	2/2	1	2	1/4	1/4	1		8	68	G#4	4	138
42	1.0	13	11	0	0	2/2	1	1	1/4	1/4	1		4	76	E5	5	133
85/2	0.5	13	11	1/8	1/8	2/2	2	1	1/8	1/8	1		4	52	E3	3	143
43	0.5	13	11	1/4	1/4	2/2	2	1	1/8	1/8	1		6	54	F#3	3	144
43	1.0	13	11	1/4	1/4	2/2	1	2	1/4	1/4	1		6	66	F#4	4	139
43	1.0	13	11	1/4	1/4	2/2	1	1	1/4	1/4	1		9	75	D#5	5	134
87/2	0.5	13	11	3/8	3/8	2/2	2	1	1/8	1/8	1		8	56	G#3	3	145
44	0.5	13	11	1/2	1/2	2/2	2	1	1/8	1/8	1		3	57	A3	3	146
44	1.0	13	11	1/2	1/2	2/2	1	2	1/4	1/4	1		6	66	F#4	4	140
44	0.5	13	11	1/2	1/2	2/2	1	1	1/8	1/8	1		9	75	D#5	5	135
89/2	0.5	13	11	5/8	5/8	2/2	2	1	1/8	1/8	1		8	56	G#3	3	147
89/2	0.5	13	11	5/8	5/8	2/2	1	1	1/8	1/8	1		12	72	B#4	4	136
45	0.5	13	11	3/4	3/4	2/2	2	1	1/8	1/8	1		3	57	A3	3	148
45	1.0	13	11	3/4	3/4	2/2	1	2	1/4	1/4	1		4	64	E4	4	141
45	1.0	13	11	3/4	3/4	2/2	1	1	1/4	1/4	1		7	73	C#5	5	137
91/2	0.5	13	11	7/8	7/8	2/2	2	1	1/8	1/8	1		6	54	F#3	3	149
46	0.5	14	12	0	0	2/2	2	1	1/8	1/8	1		8	56	G#3	3	157
46	2.0	14	12	0	0	2/2	1	2	1/2	1/2	1		9	63	D#4	4	155
46	1.0	14	12	0	0	2/2	1	1	1/4	1/4	1		12	72	B#4	4	150
93/2	0.5	14	12	1/8	1/8	2/2	2	1	1/8	1/8	1		3	57	A3	3	158
47	0.5	14	12	1/4	1/4	2/2	2	1	1/8	1/8	1		8	56	G#3	3	159
47	0.25	14	12	1/4	1/4	2/2	1	1	1/16	1/16	1		10	70	A#4	4	151
189/4	0.75	14	12	5/16	5/16	2/2	1	1	3/16	1/8	3/2		8	68	G#4	4	152
95/2	0.5	14	12	3/8	3/8	2/2	2	1	1/8	1/8	1		6	54	F#3	3	160
48	1.0	14	12	1/2	1/2	2/2	2	1	1/4	1/4	1		11	53	E#3	3	161
48	2.0	14	12	1/2	1/2	2/2	1	2	1/2	1/2	1		8	68	G#4	4	156
48	1.0	14	12	1/2	1/2	2/2	1	1	1/4	1/4	1		5	71	B4	4	153
49	1.0	14	12	3/4	3/4	2/2	1	1	1/4	1/4	1		2	74	D5	5	154
50	1.0	15	13	0	0	2/2	2	1	1/4	1/4	1		8	56	G#3	3	169
50	2.0	15	13	0	0	2/2	1	2	1/2	1/2	1		5	71	B4	4	167
50	1.0	15	13	0	0	2/2	1	1	1/4	1/4	1		2	74	D5	5	162
51	1.0	15	13	1/4	1/4	2/2	1	1	1/4	1/4	1		8	80	G#5	5	163
52	1.0	15	13	1/2	1/2	2/2	2	1	1/4	1/4	1		7	49	C#3	3	170
52	0.5	15	13	1/2	1/2	2/2	1	1	1/8	1/8	1		8	80	G#5	5	164
105/2	0.5	15	13	5/8	5/8	2/2	1	1	1/8	1/8	1		5	71	B4	4	165
53	1.0	15	13	3/4	3/4	2/2	1	2	1/4	1/4	1		11	65	E#4	4	168
53	1.0	15	13	3/4	3/4	2/2	1	1	1/4	1/4	1		7	73	C#5	5	166
54	0.5	16	14	0	0	2/2	2	1	1/8	1/8	1		6	54	F#3	3	176
54	2.0	16	14	0	0	2/2	1	2	1/2	1/2	1		6	66	F#4	4	174
54	2.0	16	14	0	0	2/2	1	1	1/2	1/2	1		3	69	A4	4	171
109/2	0.5	16	14	1/8	1/8	2/2	2	1	1/8	1/8	1		8	56	G#3	3	177
55	0.5	16	14	1/4	1/4	2/2	2	1	1/8	1/8	1		3	57	A3	3	178
111/2	0.5	16	14	3/8	3/8	2/2	2	1	1/8	1/8	1		5	59	B3	3	179
56	0.5	16	14	1/2	1/2	2/2	2	1	1/8	1/8	1		7	61	C#4	4	180
56	2.0	16	14	1/2	1/2	2/2	1	2	1/2	1/2	1		6	66	F#4	4	175
56	1.0	16	14	1/2	1/2	2/2	1	1	1/4	1/4	1		3	69	A4	4	172
113/2	0.5	16	14	5/8	5/8	2/2	2	1	1/8	1/8	1		9	63	D#4	4	181
57	0.5	16	14	3/4	3/4	2/2	2	1	1/8	1/8	1		4	64	E4	4	182
57	1.0	16	14	3/4	3/4	2/2	1	1	1/4	1/4	1		7	73	C#5	5	173
115/2	0.5	16	14	7/8	7/8	2/2	2	1	1/8	1/8	1		7	61	C#4	4	183
58	0.5	17	15	0	0	2/2	2	1	1/8	1/8	1		9	63	D#4	4	192
58	2.0	17	15	0	0	2/2	1	2	1/2	1/2	1		3	69	A4	4	189
58	1.0	17	15	0	0	2/2	1	1	1/4	1/4	1		7	73	C#5	5	184
117/2	0.5	17	15	1/8	1/8	2/2	2	1	1/8	1/8	1		7	61	C#4	4	193
59	0.5	17	15	1/4	1/4	2/2	2	1	1/8	1/8	1		5	59	B3	3	194
59	1.0	17	15	1/4	1/4	2/2	1	1	1/4	1/4	1		6	78	F#5	5	185
119/2	0.5	17	15	3/8	3/8	2/2	2	1	1/8	1/8	1		3	57	A3	3	195
60	0.5	17	15	1/2	1/2	2/2	2	1	1/8	1/8	1		8	56	G#3	3	196
60	1.0	17	15	1/2	1/2	2/2	1	2	1/4	1/4	1		3	69	A4	4	190
60	0.5	17	15	1/2	1/2	2/2	1	1	1/8	1/8	1		6	78	F#5	5	186
121/2	0.5	17	15	5/8	5/8	2/2	2	1	1/8	1/8	1		6	54	F#3	3	197
121/2	0.5	17	15	5/8	5/8	2/2	1	1	1/8	1/8	1		9	75	D#5	5	187
61	0.5	17	15	3/4	3/4	2/2	2	1	1/8	1/8	1		8	56	G#3	3	198
61	1.0	17	15	3/4	3/4	2/2	1	2	1/4	1/4	1		8	68	G#4	4	191
61	1.0	17	15	3/4	3/4	2/2	1	1	1/4	1/4	1		4	76	E5	5	188
123/2	0.5	17	15	7/8	7/8	2/2	2	1	1/8	1/8	1		4	52	E3	3	199
62	0.5	18	16	0	0	2/2	2	1	1/8	1/8	1		5	59	B3	3	208
62	2.0	18	16	0	0	2/2	1	2	1/2	1/2	1		6	66	F#4	4	205
62	1.0	18	16	0	0	2/2	1	1	1/4	1/4	1		9	75	D#5	5	200
125/2	0.5	18	16	1/8	1/8	2/2	2	1	1/8	1/8	1		3	57	A3	3	209
63	0.5	18	16	1/4	1/4	2/2	2	1	1/8	1/8	1		8	56	G#3	3	210
63	0.25	18	16	1/4	1/4	2/2	1	1	1/16	1/16	1		7	73	C#5	5	201
253/4	0.75	18	16	5/16	5/16	2/2	1	1	3/16	1/8	3/2		5	71	B4	4	202
127/2	0.5	18	16	3/8	3/8	2/2	2	1	1/8	1/8	1		6	54	F#3	3	211
64	1.0	18	16	1/2	1/2	2/2	2	1	1/4	1/4	1		4	52	E3	3	212
64	1.0	18	16	1/2	1/2	2/2	1	2	1/4	1/4	1		5	71	B4	4	206
64	1.0	18	16	1/2	1/2	2/2	1	1	1/4	1/4	1		8	80	G#5	5	203
65	1.0	18	16	3/4	3/4	2/2	1	2	1/4	1/4	1		7	73	C#5	5	207
65	1.0	18	16	3/4	3/4	2/2	1	1	1/4	1/4	1		3	81	A5	5	204
66	1.0	19	17	0	0	2/2	2	1	1/4	1/4	1		4	40	E2	2	221
66	1.0	19	17	0	0	2/2	1	2	1/4	1/4	1		7	73	C#5	5	216
66	1.0	19	17	0	0	2/2	1	1	1/4	1/4	1		3	81	A5	5	213
67	1.0	19	17	1/4	1/4	2/2	1	2	1/4	1/4	1		2	74	D5	5	217
67	1.0	19	17	1/4	1/4	2/2	1	1	1/4	1/4	1		5	83	B5	5	214
68	1.0	19	17	1/2	1/2	2/2	2	1	1/4	1/4	1		11	41	E#2	2	222
68	0.5	19	17	1/2	1/2	2/2	1	2	1/8	1/8	1		2	74	D5	5	218
68	2.0	19	17	1/2	1/2	2/2	1	1	1/2	1/2	1	1	5	83	B5	5	215
137/2	0.5	19	17	5/8	5/8	2/2	1	2	1/8	1/8	1		5	71	B4	4	219
69	1.0	19	17	3/4	3/4	2/2	1	2	1/4	1/4	1		7	73	C#5	5	220
70	0.5	20	18	0	0	2/2	2	1	1/8	1/8	1		6	42	F#2	2	233
70	2.0	20	18	0	0	2/2	1	2	1/2	1/2	1		7	73	C#5	5	228
70	0.5	20	18	0	0	2/2	1	1	1/8	1/8	1	-1	5	83	B5	5	223
141/2	0.5	20	18	1/8	1/8	2/2	2	1	1/8	1/8	1		8	44	G#2	2	234
141/2	0.5	20	18	1/8	1/8	2/2	1	1	1/8	1/8	1		3	81	A5	5	224
71	0.5	20	18	1/4	1/4	2/2	2	1	1/8	1/8	1		3	45	A2	2	235
71	0.5	20	18	1/4	1/4	2/2	1	1	1/8	1/8	1		8	80	G#5	5	225
143/2	0.5	20	18	3/8	3/8	2/2	2	1	1/8	1/8	1		5	47	B2	2	236
143/2	0.5	20	18	3/8	3/8	2/2	1	1	1/8	1/8	1		6	78	F#5	5	226
72	0.5	20	18	1/2	1/2	2/2	2	1	1/8	1/8	1		7	49	C#3	3	237
72	1.0	20	18	1/2	1/2	2/2	1	2	1/4	1/4	1		6	66	F#4	4	229
72	2.0	20	18	1/2	1/2	2/2	1	1	1/2	1/2	1	1	4	76	E5	5	227
145/2	0.5	20	18	5/8	5/8	2/2	2	1	1/8	1/8	1		3	45	A2	2	238
73	0.5	20	18	3/4	3/4	2/2	2	1	1/8	1/8	1		8	44	G#2	2	239
73	0.25	20	18	3/4	3/4	2/2	1	2	1/16	1/16	1		6	66	F#4	4	230
293/4	0.25	20	18	13/16	13/16	2/2	1	2	1/16	1/16	1		8	68	G#4	4	231
147/2	0.5	20	18	7/8	7/8	2/2	2	1	1/8	1/8	1		6	42	F#2	2	240
147/2	0.5	20	18	7/8	7/8	2/2	1	2	1/8	1/8	1		3	69	A4	4	232
74	0.5	21	19	0	0	2/2	2	1	1/8	1/8	1		5	47	B2	2	250
74	1.0	21	19	0	0	2/2	1	2	1/4	1/4	1		8	68	G#4	4	243
74	3.0	21	19	0	0	2/2	1	1	3/4	1/2	3/2	-1	4	76	E5	5	241
149/2	0.5	21	19	1/8	1/8	2/2	2	1	1/8	1/8	1		8	44	G#2	2	251
75	0.5	21	19	1/4	1/4	2/2	2	1	1/8	1/8	1		6	42	F#2	2	252
75	0.25	21	19	1/4	1/4	2/2	1	2	1/16	1/16	1		8	68	G#4	4	244
301/4	0.25	21	19	5/16	5/16	2/2	1	2	1/16	1/16	1		3	69	A4	4	245
151/2	0.5	21	19	3/8	3/8	2/2	2	1	1/8	1/8	1		4	40	E2	2	253
151/2	0.5	21	19	3/8	3/8	2/2	1	2	1/8	1/8	1		5	71	B4	4	246
76	1.0	21	19	1/2	1/2	2/2	2	1	1/4	1/4	1		5	47	B2	2	254
76	1.0	21	19	1/2	1/2	2/2	1	2	1/4	1/4	1		8	68	G#4	4	247
77	1.0	21	19	3/4	3/4	2/2	2	1	1/4	1/4	1		5	47	B2	2	255
77	0.5	21	19	3/4	3/4	2/2	1	2	1/8	1/8	1		6	66	F#4	4	248
77	1.0	21	19	3/4	3/4	2/2	1	1	1/4	1/4	1		9	75	D#5	5	242
155/2	0.5	21	19	7/8	7/8	2/2	1	2	1/8	1/8	1		4	64	E4	4	249
78	2.0	22	20	0	0	2/2	2	1	1/2	1/2	1		4	40	E2	2	258
78	2.0	22	20	0	0	2/2	1	2	1/2	1/2	1		4	64	E4	4	257
78	2.0	22	20	0	0	2/2	1	1	1/2	1/2	1		4	76	E5	5	256
