quarterbeats	duration_qb	mc	mn	mc_onset	mn_onset	timesig	staff	voice	duration	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
89/4	0.5	7	6	1/2	1/2	4/4	2	2	1/8	1/8	1		-2	58	Bb3	3	146
89/4	1.0	7	6	1/2	1/2	4/4	1	2	1/4	1/4	1	-1	-1	65	F4	4	138
89/4	0.75	7	6	1/2	1/2	4/4	1	1	3/16	1/8	3/2	-1	-3	75	Eb5	5	130
45/2	0.25	7	6	9/16	9/16	4/4	1	3	1/16	1/16	1		3	69	A4	4	140
91/4	0.5	7	6	5/8	5/8	4/4	2	2	1/8	1/8	1		-2	46	Bb2	2	147
91/4	0.5	7	6	5/8	5/8	4/4	1	3	1/8	1/8	1		-2	70	Bb4	4	141
23	0.25	7	6	11/16	11/16	4/4	1	1	1/16	1/16	1		2	74	D5	5	131
93/4	0.75	7	6	3/4	3/4	4/4	2	2	3/16	1/8	3/2		-2	58	Bb3	3	148
93/4	1.0	7	6	3/4	3/4	4/4	1	2	1/4	1/4	1		1	67	G4	4	139
47/2	0.25	7	6	13/16	13/16	4/4	1	1	1/16	1/16	1		-2	70	Bb4	4	132
95/4	0.25	7	6	7/8	7/8	4/4	1	1	1/16	1/16	1		2	74	D5	5	133
24	0.25	7	6	15/16	15/16	4/4	2	2	1/16	1/16	1		-2	58	Bb3	3	149
24	0.25	7	6	15/16	15/16	4/4	1	1	1/16	1/16	1		-1	77	F5	5	134
97/4	0.5	8	7	0	0	4/4	2	2	1/8	1/8	1		-2	58	Bb3	3	165
97/4	1.0	8	7	0	0	4/4	1	1	1/4	1/4	1	1	0	72	C5	5	150
49/2	0.25	8	7	1/16	1/16	4/4	1	2	1/16	1/16	1		1	67	G4	4	161
99/4	0.25	8	7	1/8	1/8	4/4	2	2	1/16	1/16	1		0	60	C4	4	166
99/4	0.25	8	7	1/8	1/8	4/4	1	2	1/16	1/16	1		3	69	A4	4	162
25	0.25	8	7	3/16	3/16	4/4	2	2	1/16	1/16	1		-2	58	Bb3	3	167
25	0.25	8	7	3/16	3/16	4/4	1	2	1/16	1/16	1		4	64	E4	4	163
101/4	0.25	8	7	1/4	1/4	4/4	2	2	1/16	1/16	1		3	57	A3	3	168
101/4	1.0	8	7	1/4	1/4	4/4	1	2	1/4	1/4	1		6	66	F#4	4	164
101/4	0.25	8	7	1/4	1/4	4/4	1	1	1/16	1/16	1	-1	0	72	C5	5	151
51/2	0.25	8	7	5/16	5/16	4/4	2	2	1/16	1/16	1		2	62	D4	4	169
51/2	0.25	8	7	5/16	5/16	4/4	1	1	1/16	1/16	1		-2	70	Bb4	4	152
103/4	0.25	8	7	3/8	3/8	4/4	2	2	1/16	1/16	1		0	60	C4	4	170
103/4	0.25	8	7	3/8	3/8	4/4	1	1	1/16	1/16	1		3	69	A4	4	153
26	0.25	8	7	7/16	7/16	4/4	2	2	1/16	1/16	1		2	62	D4	4	171
26	0.25	8	7	7/16	7/16	4/4	1	1	1/16	1/16	1		-2	70	Bb4	4	154
105/4	1.0	8	7	1/2	1/2	4/4	2	2	1/4	1/4	1		1	55	G3	3	172
105/4	0.25	8	7	1/2	1/2	4/4	1	1	1/16	1/16	1		0	72	C5	5	155
53/2	0.25	8	7	9/16	9/16	4/4	1	1	1/16	1/16	1		3	69	A4	4	156
107/4	0.25	8	7	5/8	5/8	4/4	1	1	1/16	1/16	1		-2	70	Bb4	4	157
27	0.25	8	7	11/16	11/16	4/4	1	1	1/16	1/16	1		1	67	G4	4	158
109/4	0.75	8	7	3/4	3/4	4/4	1	1	3/16	1/8	3/2		4	76	E5	5	159
55/2	0.25	8	7	13/16	13/16	4/4	2	2	1/16	1/16	1		7	61	C#4	4	173
111/4	0.25	8	7	7/8	7/8	4/4	2	2	1/16	1/16	1		2	62	D4	4	174
28	0.25	8	7	15/16	15/16	4/4	2	2	1/16	1/16	1		4	64	E4	4	175
28	0.25	8	7	15/16	15/16	4/4	1	1	1/16	1/16	1		4	76	E5	5	160
113/4	0.5	9	8	0	0	4/4	2	1	1/8	1/8	1		-1	53	F3	3	191
113/4	1.0	9	8	0	0	4/4	2	2	1/4	1/4	1		-1	53	F3	3	197
113/4	0.25	9	8	0	0	4/4	1	1	1/16	1/16	1		4	76	E5	5	176
57/2	0.25	9	8	1/16	1/16	4/4	1	1	1/16	1/16	1		3	81	A5	5	177
115/4	0.5	9	8	1/8	1/8	4/4	2	1	1/8	1/8	1	1	-1	65	F4	4	192
115/4	0.25	9	8	1/8	1/8	4/4	1	1	1/16	1/16	1		-1	77	F5	5	178
29	0.25	9	8	3/16	3/16	4/4	1	1	1/16	1/16	1		7	73	C#5	5	179
117/4	0.25	9	8	1/4	1/4	4/4	2	1	1/16	1/16	1	-1	-1	65	F4	4	193
117/4	0.75	9	8	1/4	1/4	4/4	1	1	3/16	1/8	3/2		2	74	D5	5	180
59/2	0.25	9	8	5/16	5/16	4/4	2	1	1/16	1/16	1		-1	65	F4	4	194
119/4	0.25	9	8	3/8	3/8	4/4	2	1	1/16	1/16	1		4	64	E4	4	195
30	0.25	9	8	7/16	7/16	4/4	2	1	1/16	1/16	1		2	62	D4	4	196
30	0.25	9	8	7/16	7/16	4/4	1	1	1/16	1/16	1		2	74	D5	5	181
121/4	0.5	9	8	1/2	1/2	4/4	2	2	1/8	1/8	1		4	64	E4	4	198
121/4	1.0	9	8	1/2	1/2	4/4	1	1	1/4	1/4	1	1	1	79	G5	5	182
61/2	0.25	9	8	9/16	9/16	4/4	1	2	1/16	1/16	1		2	74	D5	5	187
123/4	0.5	9	8	5/8	5/8	4/4	2	2	1/8	1/8	1		1	55	G3	3	199
123/4	0.25	9	8	5/8	5/8	4/4	1	2	1/16	1/16	1		4	76	E5	5	188
31	0.25	9	8	11/16	11/16	4/4	1	2	1/16	1/16	1		5	71	B4	4	189
125/4	0.5	9	8	3/4	3/4	4/4	2	2	1/8	1/8	1		3	57	A3	3	200
125/4	1.0	9	8	3/4	3/4	4/4	1	2	1/4	1/4	1		7	73	C#5	5	190
125/4	0.25	9	8	3/4	3/4	4/4	1	1	1/16	1/16	1	-1	1	79	G5	5	183
63/2	0.25	9	8	13/16	13/16	4/4	1	1	1/16	1/16	1		1	79	G5	5	184
127/4	0.5	9	8	7/8	7/8	4/4	2	2	1/8	1/8	1		3	45	A2	2	201
127/4	0.25	9	8	7/8	7/8	4/4	1	1	1/16	1/16	1		-1	77	F5	5	185
32	0.25	9	8	15/16	15/16	4/4	1	1	1/16	1/16	1		4	76	E5	5	186
129/4	1.0	10	9	0	0	4/4	2	1	1/4	1/4	1	1	2	50	D3	3	218
129/4	0.25	10	9	0	0	4/4	1	1	1/16	1/16	1		-1	77	F5	5	202
65/2	0.25	10	9	1/16	1/16	4/4	1	1	1/16	1/16	1		7	73	C#5	5	203
131/4	0.25	10	9	1/8	1/8	4/4	1	1	1/16	1/16	1		2	74	D5	5	204
33	0.25	10	9	3/16	3/16	4/4	1	1	1/16	1/16	1		-1	77	F5	5	205
133/4	0.25	10	9	1/4	1/4	4/4	2	1	1/16	1/16	1	-1	2	50	D3	3	219
133/4	0.75	10	9	1/4	1/4	4/4	1	1	3/16	1/8	3/2		-2	82	Bb5	5	206
67/2	0.25	10	9	5/16	5/16	4/4	2	1	1/16	1/16	1		4	52	E3	3	220
135/4	0.25	10	9	3/8	3/8	4/4	2	1	1/16	1/16	1		-1	53	F3	3	221
34	0.25	10	9	7/16	7/16	4/4	2	1	1/16	1/16	1		1	55	G3	3	222
34	0.25	10	9	7/16	7/16	4/4	1	1	1/16	1/16	1		-2	82	Bb5	5	207
137/4	1.0	10	9	1/2	1/2	4/4	2	1	1/4	1/4	1	1	0	48	C3	3	223
137/4	0.25	10	9	1/2	1/2	4/4	1	1	1/16	1/16	1		-2	82	Bb5	5	208
69/2	0.125	10	9	9/16	9/16	4/4	1	1	1/32	1/32	1		3	81	A5	5	209
277/8	0.125	10	9	19/32	19/32	4/4	1	1	1/32	1/32	1		1	79	G5	5	210
139/4	0.125	10	9	5/8	5/8	4/4	1	1	1/32	1/32	1		-1	77	F5	5	211
279/8	0.125	10	9	21/32	21/32	4/4	1	1	1/32	1/32	1		1	79	G5	5	212
35	0.25	10	9	11/16	11/16	4/4	1	1	1/16	1/16	1		4	76	E5	5	213
141/4	0.25	10	9	3/4	3/4	4/4	2	1	1/16	1/16	1	-1	0	48	C3	3	224
141/4	1.0	10	9	3/4	3/4	4/4	1	1	1/4	1/4	1	1	3	81	A5	5	214
71/2	0.25	10	9	13/16	13/16	4/4	2	1	1/16	1/16	1		2	50	D3	3	225
71/2	0.25	10	9	13/16	13/16	4/4	1	2	1/16	1/16	1		1	79	G5	5	215
143/4	0.25	10	9	7/8	7/8	4/4	2	1	1/16	1/16	1		4	52	E3	3	226
143/4	0.25	10	9	7/8	7/8	4/4	1	2	1/16	1/16	1		-1	77	F5	5	216
36	0.25	10	9	15/16	15/16	4/4	2	1	1/16	1/16	1		-1	53	F3	3	227
36	0.25	10	9	15/16	15/16	4/4	1	2	1/16	1/16	1		4	76	E5	5	217
145/4	1.0	11	10	0	0	4/4	2	1	1/4	1/4	1		-2	46	Bb2	2	244
145/4	1.5	11	10	0	0	4/4	1	2	3/8	1/4	3/2		2	74	D5	5	241
145/4	0.25	11	10	0	0	4/4	1	1	1/16	1/16	1	-1	3	81	A5	5	228
73/2	0.25	11	10	1/16	1/16	4/4	1	1	1/16	1/16	1		1	79	G5	5	229
147/4	0.25	11	10	1/8	1/8	4/4	1	1	1/16	1/16	1		-2	82	Bb5	5	230
37	0.25	11	10	3/16	3/16	4/4	1	1	1/16	1/16	1		3	81	A5	5	231
149/4	1.0	11	10	1/4	1/4	4/4	2	1	1/4	1/4	1	1	-2	58	Bb3	3	245
149/4	0.25	11	10	1/4	1/4	4/4	1	1	1/16	1/16	1		1	79	G5	5	232
75/2	0.25	11	10	5/16	5/16	4/4	1	1	1/16	1/16	1		-1	77	F5	5	233
151/4	0.25	11	10	3/8	3/8	4/4	1	1	1/16	1/16	1		4	76	E5	5	234
38	0.25	11	10	7/16	7/16	4/4	1	1	1/16	1/16	1		2	74	D5	5	235
153/4	0.25	11	10	1/2	1/2	4/4	2	1	1/16	1/16	1	-1	-2	58	Bb3	3	246
153/4	0.75	11	10	1/2	1/2	4/4	1	1	3/16	1/8	3/2		7	73	C#5	5	236
77/2	0.25	11	10	9/16	9/16	4/4	2	1	1/16	1/16	1		3	57	A3	3	247
155/4	0.25	11	10	5/8	5/8	4/4	2	1	1/16	1/16	1		-2	58	Bb3	3	248
39	0.25	11	10	11/16	11/16	4/4	2	1	1/16	1/16	1		3	57	A3	3	249
39	0.25	11	10	11/16	11/16	4/4	1	1	1/16	1/16	1		2	74	D5	5	237
157/4	0.25	11	10	3/4	3/4	4/4	2	1	1/16	1/16	1		1	55	G3	3	250
157/4	0.25	11	10	3/4	3/4	4/4	1	1	1/16	1/16	1		4	76	E5	5	238
79/2	0.25	11	10	13/16	13/16	4/4	2	1	1/16	1/16	1		-1	53	F3	3	251
79/2	0.25	11	10	13/16	13/16	4/4	1	1	1/16	1/16	1		-1	77	F5	5	239
159/4	0.25	11	10	7/8	7/8	4/4	2	1	1/16	1/16	1		4	52	E3	3	252
159/4	0.25	11	10	7/8	7/8	4/4	1	2	1/16	1/16	1		1	79	G5	5	242
159/4	0.5	11	10	7/8	7/8	4/4	1	1	1/8	1/8	1	1	1	79	G5	5	240
40	0.25	11	10	15/16	15/16	4/4	2	1	1/16	1/16	1		2	50	D3	3	253
40	0.25	11	10	15/16	15/16	4/4	1	2	1/16	1/16	1		-2	70	Bb4	4	243
161/4	1.0	12	11	0	0	4/4	2	2	1/4	1/4	1		7	49	C#3	3	275
161/4	1.0	12	11	0	0	4/4	1	2	1/4	1/4	1	1	3	69	A4	4	261
161/4	0.25	12	11	0	0	4/4	1	1	1/16	1/16	1	-1	1	79	G5	5	254
81/2	0.25	12	11	1/16	1/16	4/4	1	1	1/16	1/16	1		-1	77	F5	5	255
163/4	1.0	12	11	1/8	1/8	4/4	2	1	1/4	1/4	1		3	57	A3	3	272
163/4	0.25	12	11	1/8	1/8	4/4	1	1	1/16	1/16	1		4	76	E5	5	256
41	0.25	12	11	3/16	3/16	4/4	1	1	1/16	1/16	1		-1	77	F5	5	257
165/4	1.0	12	11	1/4	1/4	4/4	2	2	1/4	1/4	1		2	50	D3	3	276
165/4	0.5	12	11	1/4	1/4	4/4	1	2	1/8	1/8	1	-1	3	69	A4	4	262
165/4	0.75	12	11	1/4	1/4	4/4	1	1	3/16	1/8	3/2		-1	77	F5	5	258
167/4	0.5	12	11	3/8	3/8	4/4	2	1	1/8	1/8	1		8	56	G#3	3	273
167/4	0.5	12	11	3/8	3/8	4/4	1	2	1/8	1/8	1	1	2	74	D5	5	263
42	0.25	12	11	7/16	7/16	4/4	1	1	1/16	1/16	1		4	76	E5	5	259
169/4	2.0	12	11	1/2	1/2	4/4	2	2	1/2	1/2	1	1	3	45	A2	2	277
169/4	2.0	12	11	1/2	1/2	4/4	2	1	1/2	1/2	1	1	3	57	A3	3	274
169/4	0.25	12	11	1/2	1/2	4/4	1	2	1/16	1/16	1	-1	2	74	D5	5	264
169/4	1.0	12	11	1/2	1/2	4/4	1	1	1/4	1/4	1		4	76	E5	5	260
85/2	0.25	12	11	9/16	9/16	4/4	1	2	1/16	1/16	1		5	71	B4	4	265
171/4	0.25	12	11	5/8	5/8	4/4	1	2	1/16	1/16	1		7	73	C#5	5	266
43	0.25	12	11	11/16	11/16	4/4	1	2	1/16	1/16	1		3	69	A4	4	267
173/4	0.25	12	11	3/4	3/4	4/4	1	2	1/16	1/16	1		-2	70	Bb4	4	268
87/2	0.25	12	11	13/16	13/16	4/4	1	2	1/16	1/16	1		1	67	G4	4	269
175/4	0.25	12	11	7/8	7/8	4/4	1	2	1/16	1/16	1		-1	65	F4	4	270
44	0.25	12	11	15/16	15/16	4/4	1	2	1/16	1/16	1		4	64	E4	4	271
177/4	2.0	13	12	0	0	4/4	2	2	1/2	1/2	1	0	3	45	A2	2	291
177/4	2.0	13	12	0	0	4/4	2	1	1/2	1/2	1	0	3	57	A3	3	289
