mc	mn	quarterbeats	duration_qb	mc_onset	mn_onset	timesig	staff	voice	duration	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
1	0	0	0.5	0	11/8	6/4	1	1	1/8	1/8	1		-1	77	F5	5	0
2	1	1/2	6.0	0	0	6/4	2	2	3/2	1	3/2		-1	53	F3	3	15
2	1	1/2	1.5	0	0	6/4	1	1	3/8	1/4	3/2		-1	77	F5	5	1
2	1	1	0.5	1/8	1/8	6/4	2	1	1/8	1/8	1		1	55	G3	3	9
2	1	3/2	1.0	1/4	1/4	6/4	2	1	1/4	1/4	1		3	57	A3	3	10
2	1	2	0.5	3/8	3/8	6/4	1	1	1/8	1/8	1		0	72	C5	5	2
2	1	5/2	1.0	1/2	1/2	6/4	2	1	1/4	1/4	1		-2	58	Bb3	3	11
2	1	5/2	1.5	1/2	1/2	6/4	1	1	3/8	1/4	3/2		2	74	D5	5	3
2	1	7/2	1.0	3/4	3/4	6/4	2	1	1/4	1/4	1		0	60	C4	4	12
2	1	4	0.5	7/8	7/8	6/4	1	1	1/8	1/8	1		-1	77	F5	5	4
2	1	9/2	1.0	1	1	6/4	2	1	1/4	1/4	1		2	62	D4	4	13
2	1	9/2	1.0	1	1	6/4	1	1	1/4	1/4	1		0	72	C5	5	5
2	1	11/2	1.0	5/4	5/4	6/4	2	1	1/4	1/4	1		4	64	E4	4	14
2	1	11/2	0.5	5/4	5/4	6/4	1	1	1/8	1/8	1		-2	70	Bb4	4	6
2	1	6	0.25	11/8	11/8	6/4	1	1	1/16	1/16	1		3	69	A4	4	7
2	1	25/4	0.25	23/16	23/16	6/4	1	1	1/16	1/16	1		-2	70	Bb4	4	8
3	2	13/2	1.5	0	0	6/4	2	2	3/8	1/4	3/2		-1	65	F4	4	28
3	2	13/2	0.5	0	0	6/4	1	1	1/8	1/8	1		3	69	A4	4	16
3	2	7	0.5	1/8	1/8	6/4	1	1	1/8	1/8	1		0	72	C5	5	17
3	2	15/2	0.5	1/4	1/4	6/4	1	1	1/8	1/8	1		2	74	D5	5	18
3	2	8	0.5	3/8	3/8	6/4	2	2	1/8	1/8	1		0	60	C4	4	29
3	2	8	0.5	3/8	3/8	6/4	1	1	1/8	1/8	1		4	76	E5	5	19
3	2	17/2	1.5	1/2	1/2	6/4	2	2	3/8	1/4	3/2		2	62	D4	4	30
3	2	17/2	0.5	1/2	1/2	6/4	1	1	1/8	1/8	1		-1	77	F5	5	20
3	2	9	0.5	5/8	5/8	6/4	1	1	1/8	1/8	1		3	81	A5	5	21
3	2	19/2	0.5	3/4	3/4	6/4	1	1	1/8	1/8	1		1	79	G5	5	22
3	2	10	0.5	7/8	7/8	6/4	2	2	1/8	1/8	1		-1	65	F4	4	31
3	2	10	0.5	7/8	7/8	6/4	1	1	1/8	1/8	1		3	81	A5	5	23
3	2	21/2	1.0	1	1	6/4	2	2	1/4	1/4	1		0	60	C4	4	32
3	2	21/2	0.5	1	1	6/4	1	1	1/8	1/8	1		-2	82	Bb5	5	24
3	2	11	0.5	9/8	9/8	6/4	1	1	1/8	1/8	1		3	81	A5	5	25
3	2	23/2	0.5	5/4	5/4	6/4	2	2	1/8	1/8	1		-2	58	Bb3	3	33
3	2	23/2	0.5	5/4	5/4	6/4	1	1	1/8	1/8	1		1	79	G5	5	26
3	2	12	0.25	11/8	11/8	6/4	2	2	1/16	1/16	1		3	57	A3	3	34
3	2	12	0.5	11/8	11/8	6/4	1	1	1/8	1/8	1		-1	77	F5	5	27
3	2	49/4	0.25	23/16	23/16	6/4	2	2	1/16	1/16	1		-2	58	Bb3	3	35
4	3	25/2	0.5	0	0	6/4	2	2	1/8	1/8	1		3	57	A3	3	43
4	3	25/2	1.0	0	0	6/4	1	1	1/4	1/4	1		0	84	C6	6	36
4	3	13	0.5	1/8	1/8	6/4	2	2	1/8	1/8	1		-1	53	F3	3	44
4	3	27/2	0.5	1/4	1/4	6/4	2	2	1/8	1/8	1		1	55	G3	3	45
4	3	27/2	1.0	1/4	1/4	6/4	1	1	1/4	1/4	1		0	72	C5	5	37
4	3	14	0.5	3/8	3/8	6/4	2	2	1/8	1/8	1		3	57	A3	3	46
4	3	29/2	0.5	1/2	1/2	6/4	2	2	1/8	1/8	1		-2	58	Bb3	3	47
4	3	29/2	1.5	1/2	1/2	6/4	1	1	3/8	1/4	3/2		2	74	D5	5	38
4	3	15	0.5	5/8	5/8	6/4	2	2	1/8	1/8	1		0	60	C4	4	48
4	3	31/2	0.5	3/4	3/4	6/4	2	2	1/8	1/8	1		3	57	A3	3	49
