quarterbeats	duration_qb	mc	mn	mc_onset	mn_onset	timesig	staff	voice	duration	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
18	1.0	7	7	0	0	3/4	1	2	1/4	1/4	1		2	62	D4	4	91
37/2	0.5	7	7	1/8	1/8	3/4	1	1	1/8	1/8	1		-1	65	F4	4	86
19	1.0	7	7	1/4	1/4	3/4	2	2	1/4	1/4	1		1	43	G2	2	98
19	1.0	7	7	1/4	1/4	3/4	2	1	1/4	1/4	1		1	55	G3	3	94
19	0.5	7	7	1/4	1/4	3/4	1	1	1/8	1/8	1		-2	70	Bb4	4	87
39/2	0.5	7	7	3/8	3/8	3/4	1	1	1/8	1/8	1		1	67	G4	4	88
20	1.0	7	7	1/2	1/2	3/4	2	2	1/4	1/4	1		-2	46	Bb2	2	99
20	0.5	7	7	1/2	1/2	3/4	2	1	1/8	1/8	1		1	55	G3	3	95
20	1.0	7	7	1/2	1/2	3/4	1	2	1/4	1/4	1		1	67	G4	4	92
20	0.5	7	7	1/2	1/2	3/4	1	1	1/8	1/8	1		-3	75	Eb5	5	89
41/2	0.5	7	7	5/8	5/8	3/4	2	1	1/8	1/8	1		4	52	E3	3	96
41/2	0.5	7	7	5/8	5/8	3/4	1	1	1/8	1/8	1		7	73	C#5	5	90
21	1.0	8	8	0	0	3/4	2	2	1/4	1/4	1		3	45	A2	2	108
21	0.5	8	8	0	0	3/4	2	1	1/8	1/8	1		-1	53	F3	3	105
21	1.0	8	8	0	0	3/4	1	2	1/4	1/4	1		3	69	A4	4	103
21	1.0	8	8	0	0	3/4	1	2	1/4	1/4	1		2	74	D5	5	103
21	0.5	8	8	0	0	3/4	1	1	1/8	1/8	1		8	80	G#5	5	100
43/2	0.5	8	8	1/8	1/8	3/4	2	1	1/8	1/8	1		2	50	D3	3	106
43/2	0.5	8	8	1/8	1/8	3/4	1	1	1/8	1/8	1		3	81	A5	5	101
22	2.0	8	8	1/4	1/4	3/4	2	2	1/2	1/2	1		3	45	A2	2	109
22	2.0	8	8	1/4	1/4	3/4	2	1	1/2	1/2	1		4	52	E3	3	107
22	2.0	8	8	1/4	1/4	3/4	1	2	1/2	1/2	1		3	69	A4	4	104
22	2.0	8	8	1/4	1/4	3/4	1	1	1/2	1/2	1		7	73	C#5	5	102
24	1.0	9	9	0	0	3/4	2	2	1/4	1/4	1		3	45	A2	2	113
24	1.0	9	9	0	0	3/4	1	2	1/4	1/4	1		3	69	A4	4	110
24	1.0	9	9	0	0	3/4	1	2	1/4	1/4	1		7	73	C#5	5	110
24	1.0	9	9	0	0	3/4	1	2	1/4	1/4	1		4	76	E5	5	110
25	0.5	9	9	1/4	1/4	3/4	2	2	1/8	1/8	1		-2	46	Bb2	2	114
25	1.0	9	9	1/4	1/4	3/4	1	2	1/4	1/4	1		1	67	G4	4	111
25	1.0	9	9	1/4	1/4	3/4	1	2	1/4	1/4	1		7	73	C#5	5	111
25	1.0	9	9	1/4	1/4	3/4	1	2	1/4	1/4	1		4	76	E5	5	111
51/2	0.5	9	9	3/8	3/8	3/4	2	2	1/8	1/8	1		3	45	A2	2	115
26	0.5	9	9	1/2	1/2	3/4	2	2	1/8	1/8	1		7	49	C#3	3	116
26	1.0	9	9	1/2	1/2	3/4	1	2	1/4	1/4	1		-1	65	F4	4	112
26	1.0	9	9	1/2	1/2	3/4	1	2	1/4	1/4	1		3	69	A4	4	112
26	1.0	9	9	1/2	1/2	3/4	1	2	1/4	1/4	1		2	74	D5	5	112
26	1.0	9	9	1/2	1/2	3/4	1	2	1/4	1/4	1		-1	77	F5	5	112
53/2	0.5	9	9	5/8	5/8	3/4	2	2	1/8	1/8	1		2	50	D3	3	117
27	0.5	10	10	0	0	3/4	2	2	1/8	1/8	1		1	43	G2	2	124
27	1.0	10	10	0	0	3/4	1	1	1/4	1/4	1		4	64	E4	4	118
27	1.0	10	10	0	0	3/4	1	1	1/4	1/4	1		3	69	A4	4	118
27	1.0	10	10	0	0	3/4	1	1	1/4	1/4	1		7	73	C#5	5	118
55/2	0.5	10	10	1/8	1/8	3/4	2	2	1/8	1/8	1		3	45	A2	2	125
28	2.0	10	10	1/4	1/4	3/4	2	2	1/2	1/2	1	1	-2	46	Bb2	2	126
28	0.5	10	10	1/4	1/4	3/4	1	2	1/8	1/8	1		4	64	E4	4	120
28	0.5	10	10	1/4	1/4	3/4	1	2	1/8	1/8	1		1	67	G4	4	120
28	2.0	10	10	1/4	1/4	3/4	1	1	1/2	1/2	1		7	73	C#5	5	119
57/2	0.5	10	10	3/8	3/8	3/4	1	2	1/8	1/8	1		1	67	G4	4	121
57/2	0.5	10	10	3/8	3/8	3/4	1	2	1/8	1/8	1		-2	70	Bb4	4	121
29	0.5	10	10	1/2	1/2	3/4	1	2	1/8	1/8	1		-1	65	F4	4	122
29	0.5	10	10	1/2	1/2	3/4	1	2	1/8	1/8	1		3	69	A4	4	122
59/2	0.5	10	10	5/8	5/8	3/4	1	2	1/8	1/8	1		4	64	E4	4	123
59/2	0.5	10	10	5/8	5/8	3/4	1	2	1/8	1/8	1		1	67	G4	4	123
30	0.5	11	11	0	0	3/4	2	2	1/8	1/8	1	-1	-2	46	Bb2	2	137
30	1.0	11	11	0	0	3/4	1	2	1/4	1/4	1		-3	63	Eb4	4	131
30	1.0	11	11	0	0	3/4	1	2	1/4	1/4	1		6	66	F#4	4	131
30	1.0	11	11	0	0	3/4	1	1	1/4	1/4	1		0	72	C5	5	127
61/2	0.5	11	11	1/8	1/8	3/4	2	2	1/8	1/8	1		3	45	A2	2	138
31	0.5	11	11	1/4	1/4	3/4	2	2	1/8	1/8	1		1	43	G2	2	139
31	0.5	11	11	1/4	1/4	3/4	1	2	1/8	1/8	1		-3	63	Eb4	4	132
31	0.5	11	11	1/4	1/4	3/4	1	2	1/8	1/8	1		1	67	G4	4	132
31	0.5	11	11	1/4	1/4	3/4	1	1	1/8	1/8	1		0	72	C5	5	128
63/2	0.5	11	11	3/8	3/8	3/4	2	2	1/8	1/8	1		-3	51	Eb3	3	140
63/2	0.5	11	11	3/8	3/8	3/4	1	2	1/8	1/8	1		1	67	G4	4	133
63/2	0.5	11	11	3/8	3/8	3/4	1	1	1/8	1/8	1		-2	70	Bb4	4	129
32	0.5	11	11	1/2	1/2	3/4	2	2	1/8	1/8	1		3	45	A2	2	141
32	0.5	11	11	1/2	1/2	3/4	1	2	1/8	1/8	1		6	66	F#4	4	134
32	1.0	11	11	1/2	1/2	3/4	1	3	1/4	1/4	1		0	72	C5	5	136
32	1.0	11	11	1/2	1/2	3/4	1	1	1/4	1/4	1	1	-3	75	Eb5	5	130
65/2	0.5	11	11	5/8	5/8	3/4	2	2	1/8	1/8	1		1	43	G2	2	142
65/2	0.5	11	11	5/8	5/8	3/4	1	2	1/8	1/8	1		1	67	G4	4	135
33	0.5	12	12	0	0	3/4	2	2	1/8	1/8	1		6	42	F#2	2	151
33	1.0	12	12	0	0	3/4	1	2	1/4	1/4	1		3	69	A4	4	149
33	1.0	12	12	0	0	3/4	1	2	1/4	1/4	1		0	72	C5	5	149
33	0.5	12	12	0	0	3/4	1	1	1/8	1/8	1	-1	-3	75	Eb5	5	143
67/2	0.5	12	12	1/8	1/8	3/4	2	2	1/8	1/8	1		1	43	G2	2	152
67/2	0.5	12	12	1/8	1/8	3/4	1	1	1/8	1/8	1		2	74	D5	5	144
34	2.0	12	12	1/4	1/4	3/4	2	2	1/2	1/2	1	1	3	45	A2	2	153
34	2.0	12	12	1/4	1/4	3/4	2	1	1/2	1/2	1		-3	51	Eb3	3	150
34	2.0	12	12	1/4	1/4	3/4	2	1	1/2	1/2	1		6	54	F#3	3	150
34	0.5	12	12	1/4	1/4	3/4	1	1	1/8	1/8	1		0	72	C5	5	145
69/2	0.5	12	12	3/8	3/8	3/4	1	1	1/8	1/8	1		6	78	F#5	5	146
35	0.5	12	12	1/2	1/2	3/4	1	1	1/8	1/8	1		1	79	G5	5	147
71/2	0.5	12	12	5/8	5/8	3/4	1	1	1/8	1/8	1		3	81	A5	5	148
36	0.5	13	13	0	0	3/4	2	2	1/8	1/8	1	-1	3	45	A2	2	157
36	1.0	13	13	0	0	3/4	1	2	1/4	1/4	1		2	74	D5	5	154
36	1.0	13	13	0	0	3/4	1	2	1/4	1/4	1		6	78	F#5	5	154
36	1.0	13	13	0	0	3/4	1	2	1/4	1/4	1		-2	82	Bb5	5	154
73/2	0.5	13	13	1/8	1/8	3/4	2	2	1/8	1/8	1		2	50	D3	3	158
37	0.5	13	13	1/4	1/4	3/4	2	2	1/8	1/8	1		-2	46	Bb2	2	159
37	1.0	13	13	1/4	1/4	3/4	1	2	1/4	1/4	1		2	74	D5	5	155
37	1.0	13	13	1/4	1/4	3/4	1	2	1/4	1/4	1		1	79	G5	5	155
37	1.0	13	13	1/4	1/4	3/4	1	2	1/4	1/4	1		-2	82	Bb5	5	155
75/2	0.5	13	13	3/8	3/8	3/4	2	2	1/8	1/8	1		3	45	A2	2	160
38	0.5	13	13	1/2	1/2	3/4	2	2	1/8	1/8	1		1	43	G2	2	161
38	1.0	13	13	1/2	1/2	3/4	1	2	1/4	1/4	1		2	74	D5	5	156
38	1.0	13	13	1/2	1/2	3/4	1	2	1/4	1/4	1		1	79	G5	5	156
38	1.0	13	13	1/2	1/2	3/4	1	2	1/4	1/4	1		-2	82	Bb5	5	156
77/2	0.5	13	13	5/8	5/8	3/4	2	2	1/8	1/8	1		-1	41	F2	2	162
39	1.0	14	14	0	0	3/4	2	2	1/4	1/4	1		-3	39	Eb2	2	175
39	0.5	14	14	0	0	3/4	1	2	1/8	1/8	1		2	74	D5	5	169
39	0.5	14	14	0	0	3/4	1	1	1/8	1/8	1		1	79	G5	5	163
39	0.5	14	14	0	0	3/4	1	1	1/8	1/8	1		-2	82	Bb5	5	163
79/2	0.5	14	14	1/8	1/8	3/4	1	2	1/8	1/8	1		0	72	C5	5	170
79/2	0.5	14	14	1/8	1/8	3/4	1	1	1/8	1/8	1		3	81	A5	5	164
40	0.5	14	14	1/4	1/4	3/4	1	2	1/8	1/8	1		-3	75	Eb5	5	171
40	0.5	14	14	1/4	1/4	3/4	1	1	1/8	1/8	1		0	84	C6	6	165
81/2	0.5	14	14	3/8	3/8	3/4	2	2	1/8	1/8	1		-2	46	Bb2	2	176
81/2	0.5	14	14	3/8	3/8	3/4	1	2	1/8	1/8	1		2	74	D5	5	172
81/2	0.5	14	14	3/8	3/8	3/4	1	1	1/8	1/8	1		-2	82	Bb5	5	166
41	0.5	14	14	1/2	1/2	3/4	2	2	1/8	1/8	1		0	48	C3	3	177
41	0.5	14	14	1/2	1/2	3/4	1	2	1/8	1/8	1		0	72	C5	5	173
41	0.5	14	14	1/2	1/2	3/4	1	1	1/8	1/8	1		3	81	A5	5	167
83/2	0.5	14	14	5/8	5/8	3/4	2	2	1/8	1/8	1		2	50	D3	3	178
83/2	0.5	14	14	5/8	5/8	3/4	1	2	1/8	1/8	1		-2	70	Bb4	4	174
83/2	0.5	14	14	5/8	5/8	3/4	1	1	1/8	1/8	1		1	79	G5	5	168
42	1.0	15	15	0	0	3/4	2	2	1/4	1/4	1		-3	51	Eb3	3	192
42	0.5	15	15	0	0	3/4	1	2	1/8	1/8	1		3	69	A4	4	185
42	0.5	15	15	0	0	3/4	1	1	1/8	1/8	1		6	78	F#5	5	179
85/2	0.5	15	15	1/8	1/8	3/4	1	2	1/8	1/8	1		-2	70	Bb4	4	186
85/2	0.5	15	15	1/8	1/8	3/4	1	1	1/8	1/8	1		1	79	G5	5	180
43	1.0	15	15	1/4	1/4	3/4	2	2	1/4	1/4	1		2	50	D3	3	193
43	1.0	15	15	1/4	1/4	3/4	2	1	1/4	1/4	1		6	54	F#3	3	191
43	0.5	15	15	1/4	1/4	3/4	1	2	1/8	1/8	1		2	74	D5	5	187
43	0.5	15	15	1/4	1/4	3/4	1	1	1/8	1/8	1		-2	82	Bb5	5	181
87/2	0.5	15	15	3/8	3/8	3/4	1	2	1/8	1/8	1		0	72	C5	5	188
87/2	0.5	15	15	3/8	3/8	3/4	1	1	1/8	1/8	1		3	81	A5	5	182
44	1.0	15	15	1/2	1/2	3/4	2	2	1/4	1/4	1		2	38	D2	2	194
44	0.5	15	15	1/2	1/2	3/4	1	2	1/8	1/8	1		-2	70	Bb4	4	189
44	0.5	15	15	1/2	1/2	3/4	1	1	1/8	1/8	1		1	79	G5	5	183
89/2	0.5	15	15	5/8	5/8	3/4	1	2	1/8	1/8	1		3	69	A4	4	190
89/2	0.5	15	15	5/8	5/8	3/4	1	1	1/8	1/8	1		6	78	F#5	5	184
45	0.5	16	16	0	0	3/4	2	1	1/8	1/8	1		1	43	G2	2	199
45	1.0	16	16	0	0	3/4	1	2	1/4	1/4	1		-2	70	Bb4	4	197
45	1.0	16	16	0	0	3/4	1	1	1/4	1/4	1		1	79	G5	5	195
91/2	0.5	16	16	1/8	1/8	3/4	2	1	1/8	1/8	1		2	50	D3	3	200
46	0.5	16	16	1/4	1/4	3/4	2	1	1/8	1/8	1		-3	51	Eb3	3	201
46	2.0	16	16	1/4	1/4	3/4	1	2	1/2	1/2	1		-2	70	Bb4	4	198
46	2.0	16	16	1/4	1/4	3/4	1	2	1/2	1/2	1		2	74	D5	5	198
46	2.0	16	16	1/4	1/4	3/4	1	1	1/2	1/2	1		1	79	G5	5	196
93/2	0.5	16	16	3/8	3/8	3/4	2	1	1/8	1/8	1		2	50	D3	3	202
47	0.5	16	16	1/2	1/2	3/4	2	1	1/8	1/8	1		6	54	F#3	3	203
95/2	0.5	16	16	5/8	5/8	3/4	2	1	1/8	1/8	1		1	55	G3	3	204
48	1.0	17	17	0	0	3/4	2	1	1/4	1/4	1		-2	46	Bb2	2	215
48	1.0	17	17	0	0	3/4	1	2	1/4	1/4	1		1	67	G4	4	210
48	1.0	17	17	0	0	3/4	1	1	1/4	1/4	1		0	72	C5	5	205
48	1.0	17	17	0	0	3/4	1	1	1/4	1/4	1		4	76	E5	5	205
49	1.0	17	17	1/4	1/4	3/4	2	2	1/4	1/4	1		-2	58	Bb3	3	218
49	1.0	17	17	1/4	1/4	3/4	2	1	1/4	1/4	1		1	67	G4	4	216
49	0.5	17	17	1/4	1/4	3/4	1	2	1/8	1/8	1		2	74	D5	5	211
49	0.5	17	17	1/4	1/4	3/4	1	1	1/8	1/8	1		-1	77	F5	5	206
99/2	0.5	17	17	3/8	3/8	3/4	1	2	1/8	1/8	1		0	72	C5	5	212
99/2	0.5	17	17	3/8	3/8	3/4	1	1	1/8	1/8	1		4	76	E5	5	207
50	1.0	17	17	1/2	1/2	3/4	2	2	1/4	1/4	1		-2	58	Bb3	3	219
50	1.0	17	17	1/2	1/2	3/4	2	1	1/4	1/4	1	1	1	67	G4	4	217
50	0.5	17	17	1/2	1/2	3/4	1	2	1/8	1/8	1		4	76	E5	5	213
50	0.5	17	17	1/2	1/2	3/4	1	1	1/8	1/8	1		1	79	G5	5	208
101/2	0.5	17	17	5/8	5/8	3/4	1	2	1/8	1/8	1		-1	77	F5	5	214
101/2	0.5	17	17	5/8	5/8	3/4	1	1	1/8	1/8	1		3	81	A5	5	209
51	1.5	18	18	0	0	3/4	2	2	3/8	1/4	3/2		3	57	A3	3	229
51	0.5	18	18	0	0	3/4	2	1	1/8	1/8	1	-1	1	67	G4	4	226
51	0.5	18	18	0	0	3/4	1	2	1/8	1/8	1		-2	70	Bb4	4	223
51	0.5	18	18	0	0	3/4	1	1	1/8	1/8	1		4	76	E5	5	220
103/2	0.5	18	18	1/8	1/8	3/4	2	1	1/8	1/8	1		-1	65	F4	4	227
103/2	0.5	18	18	1/8	1/8	3/4	1	2	1/8	1/8	1		0	72	C5	5	224
103/2	0.5	18	18	1/8	1/8	3/4	1	1	1/8	1/8	1		-1	77	F5	5	221
52	2.0	18	18	1/4	1/4	3/4	2	1	1/2	1/2	1		3	69	A4	4	228
52	2.0	18	18	1/4	1/4	3/4	1	2	1/2	1/2	1		0	72	C5	5	225
52	2.0	18	18	1/4	1/4	3/4	1	1	1/2	1/2	1	1	-1	77	F5	5	222
105/2	0.5	18	18	3/8	3/8	3/4	2	2	1/8	1/8	1		0	60	C4	4	230
53	0.5	18	18	1/2	1/2	3/4	2	2	1/8	1/8	1		-2	58	Bb3	3	231
107/2	0.5	18	18	5/8	5/8	3/4	2	2	1/8	1/8	1		3	57	A3	3	232
54	1.0	19	19	0	0	3/4	2	2	1/4	1/4	1		8	56	G#3	3	246
54	0.5	19	19	0	0	3/4	2	1	1/8	1/8	1		2	62	D4	4	242
54	1.0	19	19	0	0	3/4	1	2	1/4	1/4	1		5	71	B4	4	239
54	0.5	19	19	0	0	3/4	1	1	1/8	1/8	1	-1	-1	77	F5	5	233
109/2	0.5	19	19	1/8	1/8	3/4	2	1	1/8	1/8	1		5	59	B3	3	243
109/2	0.5	19	19	1/8	1/8	3/4	1	1	1/8	1/8	1		4	76	E5	5	234
55	1.0	19	19	1/4	1/4	3/4	2	2	1/4	1/4	1		8	56	G#3	3	247
55	1.0	19	19	1/4	1/4	3/4	2	1	1/4	1/4	1		4	64	E4	4	244
55	1.0	19	19	1/4	1/4	3/4	1	2	1/4	1/4	1		5	71	B4	4	240
55	0.5	19	19	1/4	1/4	3/4	1	1	1/8	1/8	1		2	74	D5	5	235
111/2	0.5	19	19	3/8	3/8	3/4	1	1	1/8	1/8	1		5	83	B5	5	236
56	1.0	19	19	1/2	1/2	3/4	2	2	1/4	1/4	1		8	56	G#3	3	248
56	1.0	19	19	1/2	1/2	3/4	2	1	1/4	1/4	1	1	4	64	E4	4	245
56	1.0	19	19	1/2	1/2	3/4	1	2	1/4	1/4	1		5	71	B4	4	241
56	0.5	19	19	1/2	1/2	3/4	1	1	1/8	1/8	1		4	76	E5	5	237
113/2	0.5	19	19	5/8	5/8	3/4	1	1	1/8	1/8	1		2	74	D5	5	238
57	1.5	20	20	0	0	3/4	2	2	3/8	1/4	3/2		1	55	G3	3	257
57	0.5	20	20	0	0	3/4	2	1	1/8	1/8	1	-1	4	64	E4	4	254
57	1.0	20	20	0	0	3/4	1	2	1/4	1/4	1		3	69	A4	4	252
57	0.5	20	20	0	0	3/4	1	1	1/8	1/8	1		7	73	C#5	5	249
115/2	0.5	20	20	1/8	1/8	3/4	2	1	1/8	1/8	1		2	62	D4	4	255
115/2	0.5	20	20	1/8	1/8	3/4	1	1	1/8	1/8	1		2	74	D5	5	250
58	2.0	20	20	1/4	1/4	3/4	2	1	1/2	1/2	1		7	61	C#4	4	256
58	2.0	20	20	1/4	1/4	3/4	1	2	1/2	1/2	1		3	69	A4	4	253
58	2.0	20	20	1/4	1/4	3/4	1	1	1/2	1/2	1	1	4	76	E5	5	251
117/2	0.5	20	20	3/8	3/8	3/4	2	2	1/8	1/8	1		-2	58	Bb3	3	258
59	0.5	20	20	1/2	1/2	3/4	2	2	1/8	1/8	1		3	57	A3	3	259
119/2	0.5	20	20	5/8	5/8	3/4	2	2	1/8	1/8	1		1	55	G3	3	260
60	1.0	21	21	0	0	3/4	2	2	1/4	1/4	1		-1	53	F3	3	273
60	1.0	21	21	0	0	3/4	2	1	1/4	1/4	1		-1	65	F4	4	270
60	1.0	21	21	0	0	3/4	1	2	1/4	1/4	1		3	69	A4	4	267
60	0.5	21	21	0	0	3/4	1	1	1/8	1/8	1	-1	4	76	E5	5	261
