mc	mn	quarterbeats	duration_qb	mc_onset	mn_onset	timesig	staff	voice	duration	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
1	1	1/2	0.75	1/8	1/8	6/8	1	2	3/16	1/8	3/2		5	71	B4	4	0
1	1	5/4	0.25	5/16	5/16	6/8	1	2	1/16	1/16	1		5	71	B4	4	1
1	1	3/2	0.5	3/8	3/8	6/8	1	2	1/8	1/8	1		4	64	E4	4	2
1	1	2	0.25	1/2	1/2	6/8	1	2	1/16	1/16	1		0	72	C5	5	3
1	1	9/4	0.25	9/16	9/16	6/8	1	2	1/16	1/16	1		5	71	B4	4	4
1	1	5/2	0.25	5/8	5/8	6/8	1	2	1/16	1/16	1		0	72	C5	5	5
1	1	11/4	0.25	11/16	11/16	6/8	1	2	1/16	1/16	1		3	69	A4	4	6
2	2	3	0.5	0	0	6/8	1	2	1/8	1/8	1		9	63	D#4	4	7
2	2	7/2	0.75	1/8	1/8	6/8	1	2	3/16	1/8	3/2		6	66	F#4	4	8
2	2	17/4	0.25	5/16	5/16	6/8	1	2	1/16	1/16	1		6	66	F#4	4	9
2	2	9/2	0.5	3/8	3/8	6/8	1	2	1/8	1/8	1		5	59	B3	3	10
2	2	5	0.25	1/2	1/2	6/8	1	2	1/16	1/16	1		5	71	B4	4	11
2	2	21/4	0.25	9/16	9/16	6/8	1	2	1/16	1/16	1		3	69	A4	4	12
2	2	11/2	0.25	5/8	5/8	6/8	1	2	1/16	1/16	1		5	71	B4	4	13
2	2	23/4	0.25	11/16	11/16	6/8	1	2	1/16	1/16	1		6	66	F#4	4	14
3	3	6	0.25	0	0	6/8	1	2	1/16	1/16	1		1	67	G4	4	22
3	3	25/4	0.25	1/16	1/16	6/8	1	2	1/16	1/16	1		6	66	F#4	4	23
3	3	13/2	0.25	1/8	1/8	6/8	1	2	1/16	1/16	1		1	67	G4	4	24
3	3	13/2	0.75	1/8	1/8	6/8	1	1	3/16	1/8	3/2		4	76	E5	5	15
3	3	27/4	0.25	3/16	3/16	6/8	1	2	1/16	1/16	1		3	69	A4	4	25
3	3	7	0.25	1/4	1/4	6/8	1	2	1/16	1/16	1		1	67	G4	4	26
3	3	29/4	0.25	5/16	5/16	6/8	1	2	1/16	1/16	1		6	66	F#4	4	27
3	3	29/4	0.25	5/16	5/16	6/8	1	1	1/16	1/16	1		4	76	E5	5	16
3	3	15/2	0.25	3/8	3/8	6/8	1	2	1/16	1/16	1		4	64	E4	4	28
3	3	15/2	0.5	3/8	3/8	6/8	1	1	1/8	1/8	1		5	71	B4	4	17
3	3	31/4	0.25	7/16	7/16	6/8	1	2	1/16	1/16	1		2	62	D4	4	29
3	3	8	0.25	1/2	1/2	6/8	1	2	1/16	1/16	1		4	64	E4	4	30
3	3	8	0.25	1/2	1/2	6/8	1	1	1/16	1/16	1		1	79	G5	5	18
3	3	33/4	0.25	9/16	9/16	6/8	1	2	1/16	1/16	1		6	66	F#4	4	31
3	3	33/4	0.25	9/16	9/16	6/8	1	1	1/16	1/16	1		6	78	F#5	5	19
3	3	17/2	0.25	5/8	5/8	6/8	1	2	1/16	1/16	1		4	64	E4	4	32
3	3	17/2	0.25	5/8	5/8	6/8	1	1	1/16	1/16	1		1	79	G5	5	20
3	3	35/4	0.25	11/16	11/16	6/8	1	2	1/16	1/16	1		2	62	D4	4	33
3	3	35/4	0.25	11/16	11/16	6/8	1	1	1/16	1/16	1		4	76	E5	5	21
4	4	9	0.25	0	0	6/8	1	2	1/16	1/16	1		7	61	C#4	4	42
4	4	9	0.5	0	0	6/8	1	1	1/8	1/8	1		10	70	A#4	4	34
4	4	37/4	0.25	1/16	1/16	6/8	1	2	1/16	1/16	1		5	59	B3	3	43
4	4	19/2	0.25	1/8	1/8	6/8	1	2	1/16	1/16	1		7	61	C#4	4	44
4	4	19/2	0.75	1/8	1/8	6/8	1	1	3/16	1/8	3/2		7	73	C#5	5	35
4	4	39/4	0.25	3/16	3/16	6/8	1	2	1/16	1/16	1		2	62	D4	4	45
4	4	10	0.25	1/4	1/4	6/8	1	2	1/16	1/16	1		7	61	C#4	4	46
4	4	41/4	0.25	5/16	5/16	6/8	1	2	1/16	1/16	1		5	59	B3	3	47
4	4	41/4	0.25	5/16	5/16	6/8	1	1	1/16	1/16	1		7	73	C#5	5	36
4	4	21/2	0.25	3/8	3/8	6/8	1	2	1/16	1/16	1		10	58	A#3	3	48
4	4	21/2	0.5	3/8	3/8	6/8	1	1	1/8	1/8	1		6	66	F#4	4	37
4	4	43/4	0.25	7/16	7/16	6/8	1	2	1/16	1/16	1		8	56	G#3	3	49
4	4	11	0.25	1/2	1/2	6/8	1	2	1/16	1/16	1		10	58	A#3	3	50
4	4	11	0.25	1/2	1/2	6/8	1	1	1/16	1/16	1		6	78	F#5	5	38
4	4	45/4	0.25	9/16	9/16	6/8	1	2	1/16	1/16	1		5	59	B3	3	51
4	4	45/4	0.25	9/16	9/16	6/8	1	1	1/16	1/16	1		4	76	E5	5	39
4	4	23/2	0.25	5/8	5/8	6/8	1	2	1/16	1/16	1		8	56	G#3	3	52
4	4	23/2	0.25	5/8	5/8	6/8	1	1	1/16	1/16	1		6	78	F#5	5	40
4	4	47/4	0.25	11/16	11/16	6/8	1	2	1/16	1/16	1		10	58	A#3	3	53
4	4	47/4	0.25	11/16	11/16	6/8	1	1	1/16	1/16	1		7	73	C#5	5	41
5	5	12	0.5	0	0	6/8	1	2	1/8	1/8	1		5	59	B3	3	63
5	5	12	0.25	0	0	6/8	1	1	1/16	1/16	1		2	74	D5	5	54
5	5	49/4	0.25	1/16	1/16	6/8	1	1	1/16	1/16	1		7	73	C#5	5	55
5	5	25/2	0.75	1/8	1/8	6/8	1	2	3/16	1/8	3/2		5	71	B4	4	64
5	5	25/2	0.25	1/8	1/8	6/8	1	1	1/16	1/16	1		2	74	D5	5	56
5	5	51/4	0.25	3/16	3/16	6/8	1	1	1/16	1/16	1		4	76	E5	5	57
5	5	13	0.25	1/4	1/4	6/8	1	1	1/16	1/16	1		2	74	D5	5	58
5	5	53/4	0.25	5/16	5/16	6/8	1	2	1/16	1/16	1		3	69	A4	4	65
5	5	53/4	0.25	5/16	5/16	6/8	1	1	1/16	1/16	1		0	72	C5	5	59
5	5	27/2	0.25	3/8	3/8	6/8	1	2	1/16	1/16	1		1	67	G4	4	66
5	5	27/2	0.5	3/8	3/8	6/8	1	1	1/8	1/8	1		5	71	B4	4	60
5	5	55/4	0.25	7/16	7/16	6/8	1	2	1/16	1/16	1		6	66	F#4	4	67
5	5	14	0.25	1/2	1/2	6/8	1	2	1/16	1/16	1		1	67	G4	4	68
5	5	14	0.75	1/2	1/2	6/8	1	1	3/16	1/8	3/2		4	76	E5	5	61
5	5	57/4	0.25	9/16	9/16	6/8	1	2	1/16	1/16	1		3	69	A4	4	69
5	5	29/2	0.25	5/8	5/8	6/8	1	2	1/16	1/16	1		1	67	G4	4	70
5	5	59/4	0.25	11/16	11/16	6/8	1	2	1/16	1/16	1		6	66	F#4	4	71
5	5	59/4	0.25	11/16	11/16	6/8	1	1	1/16	1/16	1		2	74	D5	5	62
6	6	15	0.5	0	0	6/8	1	2	1/8	1/8	1		4	64	E4	4	81
6	6	15	0.25	0	0	6/8	1	1	1/16	1/16	1		0	72	C5	5	72
6	6	61/4	0.25	1/16	1/16	6/8	1	1	1/16	1/16	1		5	71	B4	4	73
6	6	31/2	0.75	1/8	1/8	6/8	1	2	3/16	1/8	3/2		3	69	A4	4	82
6	6	31/2	0.25	1/8	1/8	6/8	1	1	1/16	1/16	1		0	72	C5	5	74
6	6	63/4	0.25	3/16	3/16	6/8	1	1	1/16	1/16	1		2	74	D5	5	75
6	6	16	0.25	1/4	1/4	6/8	1	1	1/16	1/16	1		0	72	C5	5	76
6	6	65/4	0.25	5/16	5/16	6/8	1	2	1/16	1/16	1		1	67	G4	4	83
6	6	65/4	0.25	5/16	5/16	6/8	1	1	1/16	1/16	1		5	71	B4	4	77
6	6	33/2	0.25	3/8	3/8	6/8	1	2	1/16	1/16	1		6	66	F#4	4	84
6	6	33/2	0.5	3/8	3/8	6/8	1	1	1/8	1/8	1		3	69	A4	4	78
6	6	67/4	0.25	7/16	7/16	6/8	1	2	1/16	1/16	1		4	64	E4	4	85
6	6	17	0.25	1/2	1/2	6/8	1	2	1/16	1/16	1		6	66	F#4	4	86
6	6	17	0.75	1/2	1/2	6/8	1	1	3/16	1/8	3/2		3	81	A5	5	79
6	6	69/4	0.25	9/16	9/16	6/8	1	2	1/16	1/16	1		1	67	G4	4	87
6	6	35/2	0.25	5/8	5/8	6/8	1	2	1/16	1/16	1		6	66	F#4	4	88
6	6	71/4	0.25	11/16	11/16	6/8	1	2	1/16	1/16	1		4	64	E4	4	89
6	6	71/4	0.25	11/16	11/16	6/8	1	1	1/16	1/16	1		3	81	A5	5	80
7	7	18	0.5	0	0	6/8	1	2	1/8	1/8	1		9	63	D#4	4	102
7	7	18	0.25	0	0	6/8	1	1	1/16	1/16	1		3	81	A5	5	90
7	7	73/4	0.25	1/16	1/16	6/8	1	1	1/16	1/16	1		1	79	G5	5	91
7	7	37/2	0.75	1/8	1/8	6/8	2	2	3/16	1/8	3/2		5	59	B3	3	106
7	7	37/2	0.75	1/8	1/8	6/8	1	2	3/16	1/8	3/2		9	63	D#4	4	103
7	7	37/2	0.25	1/8	1/8	6/8	1	1	1/16	1/16	1		3	81	A5	5	92
7	7	75/4	0.25	3/16	3/16	6/8	1	1	1/16	1/16	1		0	84	C6	6	93
7	7	19	0.25	1/4	1/4	6/8	1	1	1/16	1/16	1		5	83	B5	5	94
7	7	77/4	0.25	5/16	5/16	6/8	2	2	1/16	1/16	1		5	59	B3	3	107
7	7	77/4	0.25	5/16	5/16	6/8	1	2	1/16	1/16	1		9	63	D#4	4	104
7	7	77/4	0.25	5/16	5/16	6/8	1	1	1/16	1/16	1		3	81	A5	5	95
7	7	39/2	0.5	3/8	3/8	6/8	2	2	1/8	1/8	1		4	52	E3	3	108
7	7	39/2	0.5	3/8	3/8	6/8	1	2	1/8	1/8	1		4	64	E4	4	105
7	7	39/2	0.25	3/8	3/8	6/8	1	1	1/16	1/16	1		1	79	G5	5	96
7	7	79/4	0.25	7/16	7/16	6/8	1	1	1/16	1/16	1		6	78	F#5	5	97
