mc	mn	quarterbeats	duration_qb	mc_onset	mn_onset	timesig	staff	voice	duration	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
1	1	0	4.0	0	0	2/2	2	1	1	1	1	1	5	59	B3	3	11
1	1	0	1.0	0	0	2/2	1	2	1/4	1/4	1		2	62	D4	4	7
1	1	0	1.0	0	0	2/2	1	1	1/4	1/4	1		6	66	F#4	4	0
1	1	1	1.0	1/4	1/4	2/2	1	2	1/4	1/4	1		7	61	C#4	4	8
1	1	1	0.5	1/4	1/4	2/2	1	1	1/8	1/8	1		5	71	B4	4	1
1	1	3/2	0.5	3/8	3/8	2/2	1	1	1/8	1/8	1		10	70	A#4	4	2
1	1	2	1.0	1/2	1/2	2/2	1	2	1/4	1/4	1		2	62	D4	4	9
1	1	2	0.5	1/2	1/2	2/2	1	1	1/8	1/8	1		5	71	B4	4	3
1	1	5/2	0.5	5/8	5/8	2/2	1	1	1/8	1/8	1		7	73	C#5	5	4
1	1	3	1.0	3/4	3/4	2/2	1	2	1/4	1/4	1		6	66	F#4	4	10
1	1	3	0.5	3/4	3/4	2/2	1	1	1/8	1/8	1		2	74	D5	5	5
1	1	7/2	0.5	7/8	7/8	2/2	1	1	1/8	1/8	1		5	71	B4	4	6
2	2	4	2.0	0	0	2/2	2	1	1/2	1/2	1	-1	5	59	B3	3	21
2	2	4	1.0	0	0	2/2	1	2	1/4	1/4	1		4	64	E4	4	17
2	2	4	1.0	0	0	2/2	1	1	1/4	1/4	1		1	79	G5	5	12
2	2	5	1.0	1/4	1/4	2/2	1	2	1/4	1/4	1		2	62	D4	4	18
2	2	5	0.5	1/4	1/4	2/2	1	1	1/8	1/8	1		1	79	G5	5	13
2	2	11/2	0.5	3/8	3/8	2/2	1	1	1/8	1/8	1		6	78	F#5	5	14
2	2	6	2.0	1/2	1/2	2/2	2	1	1/2	1/2	1	1	1	55	G3	3	22
2	2	6	1.0	1/2	1/2	2/2	1	2	1/4	1/4	1		7	61	C#4	4	19
2	2	6	1.0	1/2	1/2	2/2	1	1	1/4	1/4	1		4	76	E5	5	15
2	2	7	1.0	3/4	3/4	2/2	1	2	1/4	1/4	1		5	59	B3	3	20
2	2	7	1.0	3/4	3/4	2/2	1	1	1/4	1/4	1		2	74	D5	5	16
3	3	8	1.0	0	0	2/2	2	1	1/4	1/4	1	-1	1	55	G3	3	32
3	3	8	2.0	0	0	2/2	1	2	1/2	1/2	1		4	64	E4	4	30
3	3	8	1.0	0	0	2/2	1	1	1/4	1/4	1		7	73	C#5	5	23
3	3	9	0.5	1/4	1/4	2/2	2	1	1/8	1/8	1		6	54	F#3	3	33
3	3	9	0.5	1/4	1/4	2/2	1	1	1/8	1/8	1		5	71	B4	4	24
3	3	19/2	0.5	3/8	3/8	2/2	2	1	1/8	1/8	1		4	52	E3	3	34
3	3	19/2	0.5	3/8	3/8	2/2	1	1	1/8	1/8	1		10	70	A#4	4	25
3	3	10	1.0	1/2	1/2	2/2	2	1	1/4	1/4	1		2	50	D3	3	35
3	3	10	2.0	1/2	1/2	2/2	1	2	1/2	1/2	1		6	54	F#3	3	31
3	3	10	0.5	1/2	1/2	2/2	1	1	1/8	1/8	1		5	71	B4	4	26
3	3	21/2	0.5	5/8	5/8	2/2	1	1	1/8	1/8	1		7	73	C#5	5	27
3	3	11	1.0	3/4	3/4	2/2	2	1	1/4	1/4	1		7	49	C#3	3	36
3	3	11	0.5	3/4	3/4	2/2	1	1	1/8	1/8	1		2	74	D5	5	28
3	3	23/2	0.5	7/8	7/8	2/2	1	1	1/8	1/8	1		4	76	E5	5	29
4	4	12	1.0	0	0	2/2	2	1	1/4	1/4	1		2	50	D3	3	47
4	4	12	2.0	0	0	2/2	1	2	1/2	1/2	1		5	59	B3	3	44
4	4	12	1.0	0	0	2/2	1	1	1/4	1/4	1		6	78	F#5	5	37
4	4	13	1.0	1/4	1/4	2/2	2	1	1/4	1/4	1		4	52	E3	3	48
4	4	13	0.5	1/4	1/4	2/2	1	1	1/8	1/8	1		4	76	E5	5	38
4	4	27/2	0.5	3/8	3/8	2/2	1	1	1/8	1/8	1		2	74	D5	5	39
4	4	14	1.0	1/2	1/2	2/2	2	1	1/4	1/4	1		6	54	F#3	3	49
4	4	14	1.0	1/2	1/2	2/2	1	2	1/4	1/4	1		10	58	A#3	3	45
4	4	14	0.5	1/2	1/2	2/2	1	1	1/8	1/8	1		4	76	E5	5	40
4	4	29/2	0.5	5/8	5/8	2/2	1	1	1/8	1/8	1		2	74	D5	5	41
4	4	15	1.0	3/4	3/4	2/2	2	1	1/4	1/4	1		5	47	B2	2	50
4	4	15	1.0	3/4	3/4	2/2	1	2	1/4	1/4	1		5	59	B3	3	46
4	4	15	0.5	3/4	3/4	2/2	1	1	1/8	1/8	1		7	73	C#5	5	42
4	4	31/2	0.5	7/8	7/8	2/2	1	1	1/8	1/8	1		5	71	B4	4	43
5	5	16	4.0	0	0	2/2	2	1	1	1	1	1	5	59	B3	3	62
5	5	16	0.5	0	0	2/2	1	1	1/8	1/8	1		2	74	D5	5	51
5	5	33/2	0.5	1/8	1/8	2/2	1	1	1/8	1/8	1		7	73	C#5	5	52
5	5	17	1.0	1/4	1/4	2/2	1	2	1/4	1/4	1		7	61	C#4	4	59
5	5	17	0.5	1/4	1/4	2/2	1	1	1/8	1/8	1		5	71	B4	4	53
5	5	35/2	0.5	3/8	3/8	2/2	1	1	1/8	1/8	1		10	70	A#4	4	54
5	5	18	1.0	1/2	1/2	2/2	1	2	1/4	1/4	1		2	62	D4	4	60
5	5	18	0.5	1/2	1/2	2/2	1	1	1/8	1/8	1		5	71	B4	4	55
5	5	37/2	0.5	5/8	5/8	2/2	1	1	1/8	1/8	1		7	73	C#5	5	56
5	5	19	1.0	3/4	3/4	2/2	1	2	1/4	1/4	1		6	66	F#4	4	61
5	5	19	0.5	3/4	3/4	2/2	1	1	1/8	1/8	1		2	74	D5	5	57
5	5	39/2	0.5	7/8	7/8	2/2	1	1	1/8	1/8	1		5	71	B4	4	58
6	6	20	3.0	0	0	2/2	2	1	3/4	1/2	3/2	-1	5	59	B3	3	72
6	6	20	1.0	0	0	2/2	1	2	1/4	1/4	1		4	64	E4	4	69
6	6	20	1.0	0	0	2/2	1	1	1/4	1/4	1		1	79	G5	5	63
6	6	21	1.0	1/4	1/4	2/2	1	2	1/4	1/4	1		2	62	D4	4	70
6	6	21	0.5	1/4	1/4	2/2	1	1	1/8	1/8	1		1	79	G5	5	64
6	6	43/2	0.5	3/8	3/8	2/2	1	1	1/8	1/8	1		6	78	F#5	5	65
6	6	22	2.0	1/2	1/2	2/2	1	2	1/2	1/2	1	1	7	61	C#4	4	71
6	6	22	1.0	1/2	1/2	2/2	1	1	1/4	1/4	1		4	76	E5	5	66
6	6	23	0.5	3/4	3/4	2/2	2	1	1/8	1/8	1		3	57	A3	3	73
6	6	23	0.5	3/4	3/4	2/2	1	1	1/8	1/8	1		6	78	F#5	5	67
6	6	47/2	0.5	7/8	7/8	2/2	2	1	1/8	1/8	1		1	55	G3	3	74
6	6	47/2	0.5	7/8	7/8	2/2	1	1	1/8	1/8	1		1	79	G5	5	68
7	7	24	1.0	0	0	2/2	2	1	1/4	1/4	1		6	54	F#3	3	84
7	7	24	1.0	0	0	2/2	1	2	1/4	1/4	1	-1	7	61	C#4	4	81
7	7	24	1.0	0	0	2/2	1	1	1/4	1/4	1		3	81	A5	5	75
7	7	25	1.0	1/4	1/4	2/2	2	1	1/4	1/4	1		4	52	E3	3	85
