quarterbeats	duration_qb	mc	mn	mc_onset	mn_onset	timesig	staff	voice	duration	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
103/4	0.25	10	9	3/8	3/8	3/4	1	1	1/16	1/16	1		6	78	F#5	5	151
26	0.25	10	9	7/16	7/16	3/4	1	1	1/16	1/16	1		1	79	G5	5	152
105/4	0.5	10	9	1/2	1/2	3/4	2	1	1/8	1/8	1		5	59	B3	3	161
105/4	0.25	10	9	1/2	1/2	3/4	1	1	1/16	1/16	1		9	75	D#5	5	153
53/2	0.25	10	9	9/16	9/16	3/4	1	1	1/16	1/16	1		3	81	A5	5	154
107/4	0.5	10	9	5/8	5/8	3/4	2	1	1/8	1/8	1		5	47	B2	2	162
107/4	0.25	10	9	5/8	5/8	3/4	1	1	1/16	1/16	1		1	79	G5	5	155
27	0.25	10	9	11/16	11/16	3/4	1	1	1/16	1/16	1		6	78	F#5	5	156
109/4	0.25	11	10	0	0	3/4	2	1	1/16	1/16	1		4	52	E3	3	169
109/4	0.5	11	10	0	0	3/4	1	1	1/8	1/8	1		1	79	G5	5	163
55/2	0.25	11	10	1/16	1/16	3/4	2	1	1/16	1/16	1		6	54	F#3	3	170
111/4	0.25	11	10	1/8	1/8	3/4	2	1	1/16	1/16	1		1	55	G3	3	171
111/4	0.5	11	10	1/8	1/8	3/4	1	1	1/8	1/8	1		4	76	E5	5	164
28	0.25	11	10	3/16	3/16	3/4	2	1	1/16	1/16	1		4	52	E3	3	172
113/4	0.25	11	10	1/4	1/4	3/4	2	1	1/16	1/16	1		7	49	C#3	3	173
113/4	0.5	11	10	1/4	1/4	3/4	1	1	1/8	1/8	1		1	79	G5	5	165
57/2	0.25	11	10	5/16	5/16	3/4	2	1	1/16	1/16	1		1	55	G3	3	174
115/4	0.25	11	10	3/8	3/8	3/4	2	1	1/16	1/16	1		5	47	B2	2	175
115/4	0.5	11	10	3/8	3/8	3/4	1	1	1/8	1/8	1		2	74	D5	5	166
29	0.25	11	10	7/16	7/16	3/4	2	1	1/16	1/16	1		1	55	G3	3	176
117/4	0.25	11	10	1/2	1/2	3/4	2	1	1/16	1/16	1		3	45	A2	2	177
117/4	0.5	11	10	1/2	1/2	3/4	1	1	1/8	1/8	1		7	73	C#5	5	167
59/2	0.25	11	10	9/16	9/16	3/4	2	1	1/16	1/16	1		1	55	G3	3	178
119/4	0.25	11	10	5/8	5/8	3/4	2	1	1/16	1/16	1		6	54	F#3	3	179
119/4	0.5	11	10	5/8	5/8	3/4	1	1	1/8	1/8	1		3	81	A5	5	168
30	0.25	11	10	11/16	11/16	3/4	2	1	1/16	1/16	1		4	52	E3	3	180
121/4	0.5	12	11	0	0	3/4	2	1	1/8	1/8	1		6	54	F#3	3	193
121/4	0.25	12	11	0	0	3/4	1	1	1/16	1/16	1		2	74	D5	5	181
61/2	0.25	12	11	1/16	1/16	3/4	1	1	1/16	1/16	1		4	76	E5	5	182
123/4	0.5	12	11	1/8	1/8	3/4	2	1	1/8	1/8	1		2	50	D3	3	194
123/4	0.25	12	11	1/8	1/8	3/4	1	1	1/16	1/16	1		6	78	F#5	5	183
31	0.25	12	11	3/16	3/16	3/4	1	1	1/16	1/16	1		2	74	D5	5	184
125/4	0.5	12	11	1/4	1/4	3/4	2	1	1/8	1/8	1		6	54	F#3	3	195
125/4	0.25	12	11	1/4	1/4	3/4	1	1	1/16	1/16	1		3	69	A4	4	185
63/2	0.25	12	11	5/16	5/16	3/4	1	1	1/16	1/16	1		0	72	C5	5	186
127/4	0.5	12	11	3/8	3/8	3/4	2	1	1/8	1/8	1		2	50	D3	3	196
127/4	0.25	12	11	3/8	3/8	3/4	1	1	1/16	1/16	1		5	71	B4	4	187
32	0.25	12	11	7/16	7/16	3/4	1	1	1/16	1/16	1		3	69	A4	4	188
129/4	0.5	12	11	1/2	1/2	3/4	2	1	1/8	1/8	1		1	55	G3	3	197
129/4	0.25	12	11	1/2	1/2	3/4	1	1	1/16	1/16	1		5	71	B4	4	189
65/2	0.25	12	11	9/16	9/16	3/4	1	1	1/16	1/16	1		4	76	E5	5	190
131/4	0.5	12	11	5/8	5/8	3/4	2	1	1/8	1/8	1		4	52	E3	3	198
131/4	0.25	12	11	5/8	5/8	3/4	1	1	1/16	1/16	1		6	78	F#5	5	191
33	0.25	12	11	11/16	11/16	3/4	1	1	1/16	1/16	1		1	79	G5	5	192
133/4	0.5	13	12	0	0	3/4	2	1	1/8	1/8	1		3	57	A3	3	207
133/4	0.5	13	12	0	0	3/4	1	1	1/8	1/8	1		7	73	C#5	5	199
135/4	0.25	13	12	1/8	1/8	3/4	2	1	1/16	1/16	1		1	55	G3	3	208
135/4	0.5	13	12	1/8	1/8	3/4	1	1	1/8	1/8	1		3	69	A4	4	200
34	0.25	13	12	3/16	3/16	3/4	2	1	1/16	1/16	1		6	54	F#3	3	209
137/4	0.25	13	12	1/4	1/4	3/4	2	1	1/16	1/16	1		4	52	E3	3	210
69/2	0.25	13	12	5/16	5/16	3/4	2	1	1/16	1/16	1		2	50	D3	3	211
139/4	0.25	13	12	3/8	3/8	3/4	2	1	1/16	1/16	1		7	49	C#3	3	212
139/4	0.25	13	12	3/8	3/8	3/4	1	1	1/16	1/16	1		3	69	A4	4	201
35	0.25	13	12	7/16	7/16	3/4	2	1	1/16	1/16	1		5	47	B2	2	213
35	0.25	13	12	7/16	7/16	3/4	1	1	1/16	1/16	1		5	71	B4	4	202
141/4	0.25	13	12	1/2	1/2	3/4	2	1	1/16	1/16	1		3	45	A2	2	214
141/4	0.25	13	12	1/2	1/2	3/4	1	1	1/16	1/16	1		7	73	C#5	5	203
71/2	0.25	13	12	9/16	9/16	3/4	2	1	1/16	1/16	1		4	52	E3	3	215
71/2	0.25	13	12	9/16	9/16	3/4	1	1	1/16	1/16	1		2	74	D5	5	204
143/4	0.25	13	12	5/8	5/8	3/4	2	1	1/16	1/16	1		1	43	G2	2	216
143/4	0.25	13	12	5/8	5/8	3/4	1	1	1/16	1/16	1		4	76	E5	5	205
36	0.25	13	12	11/16	11/16	3/4	2	1	1/16	1/16	1		4	52	E3	3	217
36	0.25	13	12	11/16	11/16	3/4	1	1	1/16	1/16	1		7	73	C#5	5	206
145/4	0.5	14	13	0	0	3/4	2	1	1/8	1/8	1		6	42	F#2	2	230
145/4	0.25	14	13	0	0	3/4	1	1	1/16	1/16	1		2	74	D5	5	218
73/2	0.25	14	13	1/16	1/16	3/4	1	1	1/16	1/16	1		4	76	E5	5	219
147/4	0.5	14	13	1/8	1/8	3/4	2	1	1/8	1/8	1		4	40	E2	2	231
147/4	0.25	14	13	1/8	1/8	3/4	1	1	1/16	1/16	1		3	69	A4	4	220
37	0.25	14	13	3/16	3/16	3/4	1	1	1/16	1/16	1		7	73	C#5	5	221
149/4	0.5	14	13	1/4	1/4	3/4	2	1	1/8	1/8	1		6	42	F#2	2	232
149/4	0.25	14	13	1/4	1/4	3/4	1	1	1/16	1/16	1		2	74	D5	5	222
75/2	0.25	14	13	5/16	5/16	3/4	1	1	1/16	1/16	1		4	76	E5	5	223
151/4	0.5	14	13	3/8	3/8	3/4	2	1	1/8	1/8	1		3	45	A2	2	233
151/4	0.25	14	13	3/8	3/8	3/4	1	1	1/16	1/16	1		3	69	A4	4	224
38	0.25	14	13	7/16	7/16	3/4	1	1	1/16	1/16	1		2	74	D5	5	225
153/4	0.5	14	13	1/2	1/2	3/4	2	1	1/8	1/8	1		2	50	D3	3	234
153/4	0.25	14	13	1/2	1/2	3/4	1	1	1/16	1/16	1		6	66	F#4	4	226
77/2	0.25	14	13	9/16	9/16	3/4	1	1	1/16	1/16	1		2	74	D5	5	227
155/4	0.5	14	13	5/8	5/8	3/4	2	1	1/8	1/8	1		6	42	F#2	2	235
155/4	0.25	14	13	5/8	5/8	3/4	1	1	1/16	1/16	1		3	69	A4	4	228
39	0.25	14	13	11/16	11/16	3/4	1	1	1/16	1/16	1		4	76	E5	5	229
157/4	0.5	15	14	0	0	3/4	2	1	1/8	1/8	1		1	43	G2	2	248
157/4	0.25	15	14	0	0	3/4	1	1	1/16	1/16	1		2	74	D5	5	236
79/2	0.25	15	14	1/16	1/16	3/4	1	1	1/16	1/16	1		4	76	E5	5	237
159/4	0.5	15	14	1/8	1/8	3/4	2	1	1/8	1/8	1		3	45	A2	2	249
159/4	0.25	15	14	1/8	1/8	3/4	1	1	1/16	1/16	1		5	71	B4	4	238
40	0.25	15	14	3/16	3/16	3/4	1	1	1/16	1/16	1		7	73	C#5	5	239
161/4	0.5	15	14	1/4	1/4	3/4	2	1	1/8	1/8	1		5	47	B2	2	250
161/4	0.25	15	14	1/4	1/4	3/4	1	1	1/16	1/16	1		2	74	D5	5	240
81/2	0.25	15	14	5/16	5/16	3/4	1	1	1/16	1/16	1		4	76	E5	5	241
163/4	0.5	15	14	3/8	3/8	3/4	2	1	1/8	1/8	1		1	43	G2	2	251
163/4	0.25	15	14	3/8	3/8	3/4	1	1	1/16	1/16	1		5	71	B4	4	242
41	0.25	15	14	7/16	7/16	3/4	1	1	1/16	1/16	1		2	74	D5	5	243
165/4	0.5	15	14	1/2	1/2	3/4	2	1	1/8	1/8	1		4	40	E2	2	252
165/4	0.25	15	14	1/2	1/2	3/4	1	1	1/16	1/16	1		1	67	G4	4	244
83/2	0.25	15	14	9/16	9/16	3/4	1	1	1/16	1/16	1		2	74	D5	5	245
167/4	0.5	15	14	5/8	5/8	3/4	2	1	1/8	1/8	1		1	43	G2	2	253
167/4	0.25	15	14	5/8	5/8	3/4	1	1	1/16	1/16	1		5	71	B4	4	246
42	0.25	15	14	11/16	11/16	3/4	1	1	1/16	1/16	1		2	74	D5	5	247
169/4	0.5	16	15	0	0	3/4	2	2	1/8	1/8	1		3	45	A2	2	267
169/4	0.25	16	15	0	0	3/4	1	1	1/16	1/16	1		7	73	C#5	5	254
85/2	0.25	16	15	1/16	1/16	3/4	1	1	1/16	1/16	1		2	74	D5	5	255
171/4	0.5	16	15	1/8	1/8	3/4	2	2	1/8	1/8	1		5	47	B2	2	268
171/4	0.25	16	15	1/8	1/8	3/4	1	1	1/16	1/16	1		4	76	E5	5	256
43	0.25	16	15	3/16	3/16	3/4	1	1	1/16	1/16	1		7	73	C#5	5	257
173/4	0.5	16	15	1/4	1/4	3/4	2	2	1/8	1/8	1		7	49	C#3	3	269
173/4	0.25	16	15	1/4	1/4	3/4	1	1	1/16	1/16	1		1	67	G4	4	258
87/2	0.25	16	15	5/16	5/16	3/4	1	1	1/16	1/16	1		5	71	B4	4	259
175/4	0.5	16	15	3/8	3/8	3/4	2	2	1/8	1/8	1		2	50	D3	3	270
175/4	0.25	16	15	3/8	3/8	3/4	1	1	1/16	1/16	1		3	69	A4	4	260
44	0.25	16	15	7/16	7/16	3/4	1	1	1/16	1/16	1		1	67	G4	4	261
177/4	1.0	16	15	1/2	1/2	3/4	2	2	1/4	1/4	1		3	45	A2	2	271
177/4	0.25	16	15	1/2	1/2	3/4	1	1	1/16	1/16	1		6	66	F#4	4	262
89/2	0.25	16	15	9/16	9/16	3/4	1	1	1/16	1/16	1		2	74	D5	5	263
179/4	0.5	16	15	5/8	5/8	3/4	2	1	1/8	1/8	1		1	55	G3	3	266
179/4	0.25	16	15	5/8	5/8	3/4	1	1	1/16	1/16	1		4	64	E4	4	264
45	0.25	16	15	11/16	11/16	3/4	1	1	1/16	1/16	1		7	73	C#5	5	265
181/4	1.0	17	16	0	0	3/4	2	1	1/4	1/4	1		6	54	F#3	3	280
181/4	0.5	17	16	0	0	3/4	1	1	1/8	1/8	1		2	74	D5	5	272
183/4	1.5	17	16	1/8	1/8	3/4	2	2	3/8	1/4	3/2	1	2	50	D3	3	284
183/4	0.25	17	16	1/8	1/8	3/4	1	1	1/16	1/16	1		7	73	C#5	5	273
46	0.25	17	16	3/16	3/16	3/4	1	1	1/16	1/16	1		5	71	B4	4	274
185/4	0.5	17	16	1/4	1/4	3/4	2	1	1/8	1/8	1		6	54	F#3	3	281
185/4	0.25	17	16	1/4	1/4	3/4	1	1	1/16	1/16	1		3	69	A4	4	275
93/2	0.25	17	16	5/16	5/16	3/4	1	1	1/16	1/16	1		1	67	G4	4	276
187/4	0.5	17	16	3/8	3/8	3/4	2	1	1/8	1/8	1		3	57	A3	3	282
187/4	0.25	17	16	3/8	3/8	3/4	1	1	1/16	1/16	1		6	66	F#4	4	277
47	0.25	17	16	7/16	7/16	3/4	1	1	1/16	1/16	1		4	64	E4	4	278
189/4	0.75	17	16	1/2	1/2	3/4	2	2	3/16	1/8	3/2	-1	2	50	D3	3	285
189/4	0.75	17	16	1/2	1/2	3/4	1	1	3/16	1/8	3/2		2	62	D4	4	279
