mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
1	0	0	0	0.5	0	11/8	3/2	1	1	1/8		1/8	1		3	69	A4	4	0
2	1	1/2	1/2	1.0	0	0	3/2	2	1	1/4		1/4	1	1	3	45	A2	2	8
2	1	1/2	1/2	3.0	0	0	3/2	1	1	3/4		1/2	3/2		3	69	A4	4	1
2	1	1	1	0.5	1/8	1/8	3/2	1	3	1/8		1/8	1	1	4	64	E4	4	6
2	1	3/2	3/2	0.25	1/4	1/4	3/2	2	1	1/16		1/16	1	-1	3	45	A2	2	9
2	1	3/2	3/2	2.0	1/4	1/4	3/2	1	2	1/2		1/2	1		7	61	C#4	4	5
2	1	3/2	3/2	2.0	1/4	1/4	3/2	1	3	1/2		1/2	1	-1	4	64	E4	4	7
2	1	7/4	7/4	0.25	5/16	5/16	3/2	2	1	1/16		1/16	1		3	57	A3	3	10
2	1	2	2	0.25	3/8	3/8	3/2	2	1	1/16		1/16	1		8	56	G#3	3	11
2	1	9/4	9/4	0.25	7/16	7/16	3/2	2	1	1/16		1/16	1		6	54	F#3	3	12
2	1	5/2	5/2	0.5	1/2	1/2	3/2	2	1	1/8		1/8	1		4	52	E3	3	13
2	1	3	3	0.25	5/8	5/8	3/2	2	1	1/16		1/16	1		6	54	F#3	3	14
2	1	13/4	13/4	0.25	11/16	11/16	3/2	2	1	1/16		1/16	1		2	50	D3	3	15
2	1	7/2	7/2	0.5	3/4	3/4	3/2	2	1	1/8		1/8	1		7	49	C#3	3	16
2	1	7/2	7/2	1.0	3/4	3/4	3/2	1	1	1/4		1/4	1		4	64	E4	4	2
2	1	4	4	0.25	7/8	7/8	3/2	2	1	1/16		1/16	1		2	50	D3	3	17
2	1	17/4	17/4	0.25	15/16	15/16	3/2	2	1	1/16		1/16	1		4	52	E3	3	18
2	1	9/2	9/2	0.5	1	1	3/2	2	1	1/8		1/8	1		2	50	D3	3	19
2	1	9/2	9/2	1.5	1	1	3/2	1	1	3/8		1/4	3/2		6	66	F#4	4	3
2	1	5	5	0.25	9/8	9/8	3/2	2	1	1/16		1/16	1		4	52	E3	3	20
2	1	21/4	21/4	0.25	19/16	19/16	3/2	2	1	1/16		1/16	1		7	49	C#3	3	21
2	1	11/2	11/2	0.5	5/4	5/4	3/2	2	1	1/8		1/8	1		5	47	B2	2	22
2	1	6	6	0.25	11/8	11/8	3/2	2	1	1/16		1/16	1		7	49	C#3	3	23
2	1	6	6	0.5	11/8	11/8	3/2	1	1	1/8		1/8	1		1	67	G4	4	4
2	1	25/4	25/4	0.25	23/16	23/16	3/2	2	1	1/16		1/16	1		3	45	A2	2	24
3	2	13/2	13/2	1.0	0	0	3/2	2	1	1/4		1/4	1		2	50	D3	3	41
3	2	13/2	13/2	0.25	0	0	3/2	1	1	1/16		1/16	1		6	66	F#4	4	25
3	2	27/4	27/4	0.25	1/16	1/16	3/2	1	1	1/16		1/16	1		2	62	D4	4	26
3	2	7	7	0.25	1/8	1/8	3/2	1	1	1/16		1/16	1		4	64	E4	4	27
3	2	29/4	29/4	0.25	3/16	3/16	3/2	1	1	1/16		1/16	1		6	66	F#4	4	28
3	2	15/2	15/2	1.0	1/4	1/4	3/2	2	1	1/4		1/4	1		7	49	C#3	3	42
3	2	15/2	15/2	0.25	1/4	1/4	3/2	1	1	1/16		1/16	1		8	68	G#4	4	29
3	2	31/4	31/4	0.25	5/16	5/16	3/2	1	1	1/16		1/16	1		3	69	A4	4	30
3	2	8	8	0.25	3/8	3/8	3/2	1	1	1/16		1/16	1		5	71	B4	4	31
3	2	33/4	33/4	0.25	7/16	7/16	3/2	1	1	1/16		1/16	1		7	73	C#5	5	32
3	2	17/2	17/2	1.0	1/2	1/2	3/2	2	1	1/4		1/4	1		5	47	B2	2	43
3	2	17/2	17/2	1.5	1/2	1/2	3/2	1	1	3/8		1/4	3/2		2	74	D5	5	33
3	2	9	9	0.5	5/8	5/8	3/2	1	2	1/8		1/8	1		5	71	B4	4	37
3	2	19/2	19/2	1.0	3/4	3/4	3/2	2	1	1/4		1/4	1		4	52	E3	3	44
3	2	19/2	19/2	1.0	3/4	3/4	3/2	1	2	1/4		1/4	1		8	68	G#4	4	38
3	2	10	10	0.5	7/8	7/8	3/2	1	1	1/8		1/8	1		4	76	E5	5	34
3	2	21/2	21/2	1.0	1	1	3/2	2	1	1/4		1/4	1		3	45	A2	2	45
3	2	21/2	21/2	1.5	1	1	3/2	1	1	3/8		1/4	3/2		7	73	C#5	5	35
3	2	11	11	0.5	9/8	9/8	3/2	1	2	1/8		1/8	1		5	71	B4	4	39
3	2	23/2	23/2	1.0	5/4	5/4	3/2	2	1	1/4		1/4	1		2	38	D2	2	46
3	2	23/2	23/2	1.0	5/4	5/4	3/2	1	2	1/4		1/4	1		3	69	A4	4	40
3	2	12	12	0.5	11/8	11/8	3/2	1	1	1/8		1/8	1		2	74	D5	5	36
4	3	25/2	25/2	1.0	0	0	3/2	2	1	1/4		1/4	1	1	4	40	E2	2	56
4	3	25/2	25/2	3.0	0	0	3/2	1	1	3/4		1/2	3/2		5	71	B4	4	47
4	3	13	13	0.5	1/8	1/8	3/2	1	3	1/8		1/8	1	1	8	68	G#4	4	54
4	3	27/2	27/2	0.25	1/4	1/4	3/2	2	1	1/16		1/16	1	-1	4	40	E2	2	57
4	3	27/2	27/2	2.0	1/4	1/4	3/2	1	2	1/2		1/2	1		4	64	E4	4	51
4	3	27/2	27/2	2.0	1/4	1/4	3/2	1	3	1/2		1/2	1	-1	8	68	G#4	4	55
4	3	55/4	55/4	0.25	5/16	5/16	3/2	2	1	1/16		1/16	1		4	52	E3	3	58
4	3	14	14	0.25	3/8	3/8	3/2	2	1	1/16		1/16	1		2	50	D3	3	59
4	3	57/4	57/4	0.25	7/16	7/16	3/2	2	1	1/16		1/16	1		7	49	C#3	3	60
4	3	29/2	29/2	0.5	1/2	1/2	3/2	2	1	1/8		1/8	1		5	47	B2	2	61
4	3	15	15	0.25	5/8	5/8	3/2	2	1	1/16		1/16	1		7	49	C#3	3	62
4	3	61/4	61/4	0.25	11/16	11/16	3/2	2	1	1/16		1/16	1		3	45	A2	2	63
4	3	31/2	31/2	0.5	3/4	3/4	3/2	2	1	1/8		1/8	1		8	44	G#2	2	64
4	3	31/2	31/2	1.0	3/4	3/4	3/2	1	2	1/4		1/4	1		4	64	E4	4	52
4	3	31/2	31/2	1.0	3/4	3/4	3/2	1	2	1/4		1/4	1		5	71	B4	4	52
4	3	31/2	31/2	1.0	3/4	3/4	3/2	1	1	1/4		1/4	1		4	76	E5	5	48
4	3	16	16	0.25	7/8	7/8	3/2	2	1	1/16		1/16	1		3	45	A2	2	65
4	3	65/4	65/4	0.25	15/16	15/16	3/2	2	1	1/16		1/16	1		5	47	B2	2	66
4	3	33/2	33/2	0.5	1	1	3/2	2	1	1/8		1/8	1		3	45	A2	2	67
