quarterbeats	duration_qb	mc	mn	mc_onset	mn_onset	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
79/2	0.5	8	7	3/4	3/4	3/2	1	1	1/8		1/8	1		8	68	G#4	4	122
40	0.5	8	7	7/8	7/8	3/2	2	1	1/8		1/8	1		3	57	A3	3	134
40	0.5	8	7	7/8	7/8	3/2	1	1	1/8		1/8	1		4	76	E5	5	123
81/2	0.5	8	7	1	1	3/2	2	1	1/8		1/8	1		5	59	B3	3	135
81/2	2.0	8	7	1	1	3/2	1	2	1/2		1/2	1		9	63	D#4	4	127
81/2	1.5	8	7	1	1	3/2	1	1	3/8		1/4	3/2		6	66	F#4	4	124
41	0.5	8	7	9/8	9/8	3/2	2	1	1/8		1/8	1		3	57	A3	3	136
83/2	0.5	8	7	5/4	5/4	3/2	2	1	1/8		1/8	1		5	59	B3	3	137
42	0.5	8	7	11/8	11/8	3/2	2	1	1/8		1/8	1		5	47	B2	2	138
42	0.5	8	7	11/8	11/8	3/2	1	1	1/8		1/8	1		4	64	E4	4	125
85/2	1.5	9	8	0	0	3/2	2	3	3/8		1/4	3/2		4	52	E3	3	146
85/2	3.0	9	8	0	0	3/2	1	1	3/4		1/2	3/2	1	4	64	E4	4	139
43	0.5	9	8	1/8	1/8	3/2	2	1	1/8		1/8	1	1	5	59	B3	3	141
87/2	2.0	9	8	1/4	1/4	3/2	2	2	1/2		1/2	1	1	8	56	G#3	3	144
87/2	2.0	9	8	1/4	1/4	3/2	2	1	1/2		1/2	1	0	5	59	B3	3	142
44	0.5	9	8	3/8	3/8	3/2	2	3	1/8		1/8	1		5	47	B2	2	147
89/2	0.5	9	8	1/2	1/2	3/2	2	3	1/8		1/8	1		4	40	E2	2	148
89/2	1.0	9	8	1/2	1/2	3/2	2	4	1/4		1/4	1	1	4	40	E2	2	151
45	0.5	9	8	5/8	5/8	3/2	2	3	1/8		1/8	1		5	47	B2	2	149
91/2	2.0	9	8	3/4	3/4	3/2	2	4	1/2		1/2	1	-1	4	40	E2	2	152
91/2	2.0	9	8	3/4	3/4	3/2	2	3	1/2		1/2	1		4	52	E3	3	150
91/2	2.0	9	8	3/4	3/4	3/2	2	2	1/2		1/2	1	-1	8	56	G#3	3	145
91/2	2.0	9	8	3/4	3/4	3/2	2	1	1/2		1/2	1	-1	5	59	B3	3	143
91/2	2.0	9	8	3/4	3/4	3/2	1	1	1/2		1/2	1	-1	4	64	E4	4	140
48	0.5	10	8	0	11/8	3/2	1	1	1/8		1/8	1		5	71	B4	4	153
97/2	1.5	11	9	0	0	3/2	2	1	3/8		1/4	3/2		4	40	E2	2	164
97/2	3.0	11	9	0	0	3/2	1	1	3/4		1/2	3/2		5	71	B4	4	154
49	0.5	11	9	1/8	1/8	3/2	1	3	1/8		1/8	1	1	8	68	G#4	4	162
99/2	2.0	11	9	1/4	1/4	3/2	1	2	1/2		1/2	1		4	64	E4	4	158
99/2	2.0	11	9	1/4	1/4	3/2	1	3	1/2		1/2	1	-1	8	68	G#4	4	163
50	0.5	11	9	3/8	3/8	3/2	2	1	1/8		1/8	1		5	47	B2	2	165
101/2	0.5	11	9	1/2	1/2	3/2	2	1	1/8		1/8	1		7	49	C#3	3	166
51	0.5	11	9	5/8	5/8	3/2	2	1	1/8		1/8	1		4	52	E3	3	167
103/2	0.5	11	9	3/4	3/4	3/2	2	1	1/8		1/8	1		2	50	D3	3	168
103/2	1.0	11	9	3/4	3/4	3/2	1	2	1/4		1/4	1		4	64	E4	4	159
103/2	1.0	11	9	3/4	3/4	3/2	1	1	1/4		1/4	1		8	68	G#4	4	155
52	0.5	11	9	7/8	7/8	3/2	2	1	1/8		1/8	1		6	54	F#3	3	169
105/2	0.5	11	9	1	1	3/2	2	1	1/8		1/8	1		4	52	E3	3	170
105/2	1.5	11	9	1	1	3/2	1	2	3/8		1/4	3/2		6	66	F#4	4	160
105/2	1.5	11	9	1	1	3/2	1	1	3/8		1/4	3/2		3	69	A4	4	156
53	0.5	11	9	9/8	9/8	3/2	2	1	1/8		1/8	1		2	50	D3	3	171
107/2	0.5	11	9	5/4	5/4	3/2	2	1	1/8		1/8	1		7	49	C#3	3	172
54	0.5	11	9	11/8	11/8	3/2	2	1	1/8		1/8	1		5	47	B2	2	173
54	0.5	11	9	11/8	11/8	3/2	1	2	1/8		1/8	1		8	68	G#4	4	161
54	0.5	11	9	11/8	11/8	3/2	1	1	1/8		1/8	1		5	71	B4	4	157
109/2	0.5	12	10	0	0	3/2	2	1	1/8		1/8	1		3	45	A2	2	187
109/2	1.5	12	10	0	0	3/2	1	2	3/8		1/4	3/2		3	69	A4	4	181
109/2	1.5	12	10	0	0	3/2	1	1	3/8		1/4	3/2		7	73	C#5	5	174
55	0.5	12	10	1/8	1/8	3/2	2	1	1/8		1/8	1		3	57	A3	3	188
111/2	0.5	12	10	1/4	1/4	3/2	2	1	1/8		1/8	1		5	59	B3	3	189
56	0.5	12	10	3/8	3/8	3/2	2	1	1/8		1/8	1		7	61	C#4	4	190
56	0.5	12	10	3/8	3/8	3/2	1	1	1/8		1/8	1		3	69	A4	4	175
56	0.5	12	10	3/8	3/8	3/2	1	2	1/8		1/8	1	1	3	69	A4	4	182
113/2	0.5	12	10	1/2	1/2	3/2	2	1	1/8		1/8	1		2	62	D4	4	191
113/2	1.0	12	10	1/2	1/2	3/2	1	2	1/4		1/4	1	-1	3	69	A4	4	183
113/2	1.5	12	10	1/2	1/2	3/2	1	1	3/8		1/4	3/2		6	78	F#5	5	176
57	0.5	12	10	5/8	5/8	3/2	2	1	1/8		1/8	1		7	61	C#4	4	192
115/2	0.5	12	10	3/4	3/4	3/2	2	1	1/8		1/8	1		5	59	B3	3	193
115/2	1.0	12	10	3/4	3/4	3/2	1	2	1/4		1/4	1	1	2	74	D5	5	184
58	0.5	12	10	7/8	7/8	3/2	2	1	1/8		1/8	1		3	57	A3	3	194
58	0.5	12	10	7/8	7/8	3/2	1	1	1/8		1/8	1		1	79	G5	5	177
117/2	0.5	12	10	1	1	3/2	2	1	1/8		1/8	1		8	56	G#3	3	195
117/2	1.0	12	10	1	1	3/2	1	2	1/4		1/4	1	-1	2	74	D5	5	185
117/2	1.5	12	10	1	1	3/2	1	1	3/8		1/4	3/2		4	76	E5	5	178
59	0.5	12	10	9/8	9/8	3/2	2	1	1/8		1/8	1		5	59	B3	3	196
119/2	0.5	12	10	5/4	5/4	3/2	2	1	1/8		1/8	1		10	58	A#3	3	197
119/2	1.0	12	10	5/4	5/4	3/2	1	2	1/4		1/4	1		7	73	C#5	5	186
60	0.5	12	10	11/8	11/8	3/2	2	1	1/8		1/8	1		7	61	C#4	4	198
60	0.25	12	10	11/8	11/8	3/2	1	1	1/16		1/16	1		2	74	D5	5	179
241/4	0.25	12	10	23/16	23/16	3/2	1	1	1/16		1/16	1		7	73	C#5	5	180
121/2	0.5	13	11	0	0	3/2	2	1	1/8		1/8	1		5	59	B3	3	208
121/2	3.0	13	11	0	0	3/2	1	1	3/4		1/2	3/2		2	74	D5	5	199
61	0.5	13	11	1/8	1/8	3/2	2	1	1/8		1/8	1		10	58	A#3	3	209
61	0.5	13	11	1/8	1/8	3/2	1	3	1/8		1/8	1	1	5	71	B4	4	206
123/2	0.5	13	11	1/4	1/4	3/2	2	1	1/8		1/8	1		5	59	B3	3	210
123/2	2.0	13	11	1/4	1/4	3/2	1	2	1/2		1/2	1		6	66	F#4	4	203
123/2	2.0	13	11	1/4	1/4	3/2	1	3	1/2		1/2	1	-1	5	71	B4	4	207
62	0.5	13	11	3/8	3/8	3/2	2	1	1/8		1/8	1		2	62	D4	4	211
125/2	0.5	13	11	1/2	1/2	3/2	2	1	1/8		1/8	1		7	61	C#4	4	212
63	0.5	13	11	5/8	5/8	3/2	2	1	1/8		1/8	1		4	64	E4	4	213
127/2	0.5	13	11	3/4	3/4	3/2	2	1	1/8		1/8	1		2	62	D4	4	214
127/2	1.0	13	11	3/4	3/4	3/2	1	2	1/4		1/4	1		5	71	B4	4	204
127/2	1.0	13	11	3/4	3/4	3/2	1	2	1/4		1/4	1		6	78	F#5	5	204
127/2	1.0	13	11	3/4	3/4	3/2	1	1	1/4		1/4	1		5	83	B5	5	200
64	0.5	13	11	7/8	7/8	3/2	2	1	1/8		1/8	1		6	66	F#4	4	215
129/2	0.5	13	11	1	1	3/2	2	1	1/8		1/8	1		4	64	E4	4	216
129/2	2.0	13	11	1	1	3/2	1	2	1/2		1/2	1		6	78	F#5	5	205
129/2	1.5	13	11	1	1	3/2	1	1	3/8		1/4	3/2		3	81	A5	5	201
65	0.5	13	11	9/8	9/8	3/2	2	1	1/8		1/8	1		9	63	D#4	4	217
131/2	0.5	13	11	5/4	5/4	3/2	2	1	1/8		1/8	1		7	61	C#4	4	218
66	0.5	13	11	11/8	11/8	3/2	2	1	1/8		1/8	1		5	59	B3	3	219
66	0.5	13	11	11/8	11/8	3/2	1	1	1/8		1/8	1		5	83	B5	5	202
133/2	0.5	14	12	0	0	3/2	2	1	1/8		1/8	1		4	64	E4	4	231
133/2	2.0	14	12	0	0	3/2	1	2	1/2		1/2	1		4	76	E5	5	227
133/2	1.5	14	12	0	0	3/2	1	1	3/8		1/4	3/2		1	79	G5	5	220
67	0.5	14	12	1/8	1/8	3/2	2	1	1/8		1/8	1		6	66	F#4	4	232
135/2	0.5	14	12	1/4	1/4	3/2	2	1	1/8		1/8	1		4	64	E4	4	233
68	0.5	14	12	3/8	3/8	3/2	2	1	1/8		1/8	1		2	62	D4	4	234
68	0.5	14	12	3/8	3/8	3/2	1	1	1/8		1/8	1		6	78	F#5	5	221
137/2	0.5	14	12	1/2	1/2	3/2	2	1	1/8		1/8	1		7	61	C#4	4	235
137/2	0.5	14	12	1/2	1/2	3/2	1	1	1/8		1/8	1		4	76	E5	5	222
69	0.5	14	12	5/8	5/8	3/2	2	1	1/8		1/8	1		5	59	B3	3	236
69	0.5	14	12	5/8	5/8	3/2	1	1	1/8		1/8	1		1	79	G5	5	223
139/2	0.5	14	12	3/4	3/4	3/2	2	1	1/8		1/8	1		3	57	A3	3	237
139/2	1.0	14	12	3/4	3/4	3/2	1	2	1/4		1/4	1		2	62	D4	4	228
139/2	1.0	14	12	3/4	3/4	3/2	1	1	1/4		1/4	1		5	71	B4	4	224
70	0.5	14	12	7/8	7/8	3/2	2	1	1/8		1/8	1		1	55	G3	3	238
141/2	0.5	14	12	1	1	3/2	2	1	1/8		1/8	1		6	54	F#3	3	239
141/2	1.5	14	12	1	1	3/2	1	2	3/8		1/4	3/2		4	64	E4	4	229
141/2	1.5	14	12	1	1	3/2	1	2	3/8		1/4	3/2		1	67	G4	4	229
141/2	1.5	14	12	1	1	3/2	1	2	3/8		1/4	3/2		3	69	A4	4	229
141/2	1.5	14	12	1	1	3/2	1	1	3/8		1/4	3/2		7	73	C#5	5	225
71	0.5	14	12	9/8	9/8	3/2	2	1	1/8		1/8	1		4	52	E3	3	240
143/2	0.5	14	12	5/4	5/4	3/2	2	1	1/8		1/8	1		6	54	F#3	3	241
72	0.5	14	12	11/8	11/8	3/2	2	1	1/8		1/8	1		2	50	D3	3	242
72	0.5	14	12	11/8	11/8	3/2	1	2	1/8		1/8	1		6	66	F#4	4	230
72	0.5	14	12	11/8	11/8	3/2	1	1	1/8		1/8	1		2	74	D5	5	226
145/2	0.5	15	13	0	0	3/2	2	1	1/8		1/8	1		3	57	A3	3	255
145/2	2.0	15	13	0	0	3/2	1	2	1/2		1/2	1		4	64	E4	4	250
145/2	1.5	15	13	0	0	3/2	1	1	3/8		1/4	3/2		7	73	C#5	5	243
73	0.5	15	13	1/8	1/8	3/2	2	1	1/8		1/8	1		5	59	B3	3	256
147/2	0.5	15	13	1/4	1/4	3/2	2	1	1/8		1/8	1		3	57	A3	3	257
74	0.5	15	13	3/8	3/8	3/2	2	1	1/8		1/8	1		1	55	G3	3	258
74	0.5	15	13	3/8	3/8	3/2	1	1	1/8		1/8	1		5	71	B4	4	244
149/2	0.5	15	13	1/2	1/2	3/2	2	1	1/8		1/8	1		6	54	F#3	3	259
149/2	0.5	15	13	1/2	1/2	3/2	1	1	1/8		1/8	1		3	69	A4	4	245
149/2	1.0	15	13	1/2	1/2	3/2	1	2	1/4		1/4	1	1	3	69	A4	4	251
75	0.5	15	13	5/8	5/8	3/2	2	1	1/8		1/8	1		4	52	E3	3	260
75	0.5	15	13	5/8	5/8	3/2	1	1	1/8		1/8	1		4	76	E5	5	246
151/2	0.5	15	13	3/4	3/4	3/2	2	1	1/8		1/8	1		2	50	D3	3	261
151/2	1.0	15	13	3/4	3/4	3/2	1	2	1/4		1/4	1	-1	3	69	A4	4	252
151/2	1.0	15	13	3/4	3/4	3/2	1	2	1/4		1/4	1		4	76	E5	5	252
151/2	1.0	15	13	3/4	3/4	3/2	1	1	1/4		1/4	1		3	81	A5	5	247
76	0.5	15	13	7/8	7/8	3/2	2	1	1/8		1/8	1		7	49	C#3	3	262
153/2	0.5	15	13	1	1	3/2	2	1	1/8		1/8	1		5	47	B2	2	263
153/2	1.0	15	13	1	1	3/2	1	2	1/4		1/4	1		2	74	D5	5	253
153/2	1.5	15	13	1	1	3/2	1	1	3/8		1/4	3/2		1	79	G5	5	248
77	0.5	15	13	9/8	9/8	3/2	2	1	1/8		1/8	1		2	50	D3	3	264
155/2	0.5	15	13	5/4	5/4	3/2	2	1	1/8		1/8	1		7	49	C#3	3	265
155/2	1.0	15	13	5/4	5/4	3/2	1	2	1/4		1/4	1		4	76	E5	5	254
78	0.5	15	13	11/8	11/8	3/2	2	1	1/8		1/8	1		4	52	E3	3	266
78	0.5	15	13	11/8	11/8	3/2	1	1	1/8		1/8	1		3	81	A5	5	249
157/2	0.5	16	14	0	0	3/2	2	1	1/8		1/8	1		2	50	D3	3	277
157/2	3.0	16	14	0	0	3/2	1	2	3/4		1/2	3/2		3	69	A4	4	275
157/2	1.5	16	14	0	0	3/2	1	1	3/8		1/4	3/2		6	78	F#5	5	267
79	0.5	16	14	1/8	1/8	3/2	2	1	1/8		1/8	1		6	54	F#3	3	278
159/2	0.5	16	14	1/4	1/4	3/2	2	1	1/8		1/8	1		4	52	E3	3	279
80	0.5	16	14	3/8	3/8	3/2	2	1	1/8		1/8	1		1	55	G3	3	280
80	0.5	16	14	3/8	3/8	3/2	1	1	1/8		1/8	1		4	76	E5	5	268
161/2	0.5	16	14	1/2	1/2	3/2	2	1	1/8		1/8	1		6	54	F#3	3	281
161/2	0.5	16	14	1/2	1/2	3/2	1	1	1/8		1/8	1		2	74	D5	5	269
81	0.5	16	14	5/8	5/8	3/2	2	1	1/8		1/8	1		3	57	A3	3	282
81	0.5	16	14	5/8	5/8	3/2	1	1	1/8		1/8	1		7	73	C#5	5	270
163/2	0.5	16	14	3/4	3/4	3/2	2	1	1/8		1/8	1		1	55	G3	3	283
163/2	0.5	16	14	3/4	3/4	3/2	1	1	1/8		1/8	1		5	71	B4	4	271
82	0.5	16	14	7/8	7/8	3/2	2	1	1/8		1/8	1		5	59	B3	3	284
82	0.5	16	14	7/8	7/8	3/2	1	1	1/8		1/8	1		4	76	E5	5	272
165/2	0.5	16	14	1	1	3/2	2	1	1/8		1/8	1		3	57	A3	3	285
