mc	mn	mc_onset	mn_onset	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	tied	tpc	midi	volta	chord_id
1	0	0	11/8	3/2	1	1	1/8		1/8	1		3	69		0
2	1	0	0	3/2	2	1	1/4		1/4	1		3	57		12
2	1	0	0	3/2	1	2	3/8		1/4	3/2		0	60		11
2	1	0	0	3/2	1	2	3/8		1/4	3/2		4	64		11
2	1	0	0	3/2	1	1	3/8		1/4	3/2		3	69		1
2	1	1/4	1/4	3/2	2	1	1/4		1/4	1		4	52		13
2	1	3/8	3/8	3/2	1	1	1/8		1/8	1		5	71		2
2	1	1/2	1/2	3/2	2	1	1/4		1/4	1		3	45		14
2	1	1/2	1/2	3/2	1	1	1/8		1/8	1		0	72		3
2	1	5/8	5/8	3/2	1	1	1/8		1/8	1		2	74		4
2	1	3/4	3/4	3/2	2	1	1/4		1/4	1		3	57		15
2	1	3/4	3/4	3/2	1	1	1/8		1/8	1		4	76		5
2	1	7/8	7/8	3/2	1	1	1/8		1/8	1		-1	77		6
2	1	1	1	3/2	2	1	1/4		1/4	1		8	56		16
2	1	1	1	3/2	1	1	1/8		1/8	1		4	76		7
2	1	9/8	9/8	3/2	1	1	1/8		1/8	1		2	74		8
2	1	5/4	5/4	3/2	2	1	1/4		1/4	1		4	52		17
2	1	5/4	5/4	3/2	1	1	1/8		1/8	1		0	72		9
2	1	11/8	11/8	3/2	1	1	1/8		1/8	1		5	71		10
3	2	0	0	3/2	2	1	1/8		1/8	1		3	57		25
3	2	0	0	3/2	1	1	3/8		1/4	3/2		0	72		18
3	2	1/8	1/8	3/2	2	1	1/8		1/8	1		3	45		26
3	2	1/4	1/4	3/2	2	1	1/8		1/8	1		3	57		27
3	2	3/8	3/8	3/2	2	1	1/8		1/8	1		5	59		28
3	2	3/8	3/8	3/2	1	1	1/8		1/8	1		5	71		19
3	2	1/2	1/2	3/2	2	1	1/8		1/8	1		0	60		29
3	2	1/2	1/2	3/2	1	1	1/4		1/4	1		3	69		20
3	2	5/8	5/8	3/2	2	1	1/8		1/8	1		2	62		30
3	2	3/4	3/4	3/2	2	1	1/8		1/8	1		4	64		31
3	2	3/4	3/4	3/2	1	1	1/4		1/4	1		3	81		21
3	2	7/8	7/8	3/2	2	1	1/8		1/8	1		-1	65		32
3	2	1	1	3/2	2	1	1/8		1/8	1		4	64		33
3	2	1	1	3/2	1	1	1/4		1/4	1		8	80		22
3	2	9/8	9/8	3/2	2	1	1/8		1/8	1		2	62		34
3	2	5/4	5/4	3/2	2	1	1/8		1/8	1		0	60		35
3	2	5/4	5/4	3/2	1	1	1/8		1/8	1		3	81		23
3	2	11/8	11/8	3/2	2	1	1/8		1/8	1		5	59		36
3	2	11/8	11/8	3/2	1	1	1/8		1/8	1		5	83		24
4	3	0	0	3/2	2	1	3/8		1/4	3/2		0	60		51
4	3	0	0	3/2	1	1	3/8		1/4	3/2		4	76		37
4	3	1/8	1/8	3/2	1	2	1/8		1/8	1		4	64		47
4	3	1/4	1/4	3/2	1	2	1/2		1/2	1		3	69		48
4	3	3/8	3/8	3/2	2	1	1/8		1/8	1		7	61		52
4	3	3/8	3/8	3/2	1	1	1/8		1/8	1		1	79		38
4	3	1/2	1/2	3/2	2	1	1/4		1/4	1		2	62		53
4	3	1/2	1/2	3/2	1	1	1/8		1/8	1		-1	77		39
4	3	5/8	5/8	3/2	1	1	1/8		1/8	1		4	76		40
4	3	3/4	3/4	3/2	2	1	1/4		1/4	1		5	59		54
4	3	3/4	3/4	3/2	1	2	1/4		1/4	1		8	68		49
4	3	3/4	3/4	3/2	1	1	1/8		1/8	1		2	74		41
4	3	7/8	7/8	3/2	1	1	1/8		1/8	1		-1	77		42
4	3	1	1	3/2	2	1	1/4		1/4	1		0	60		55
4	3	1	1	3/2	1	2	1/2		1/2	1		3	69		50
4	3	1	1	3/2	1	1	1/8		1/8	1		4	76		43
4	3	9/8	9/8	3/2	1	1	1/8		1/8	1		2	74		44
4	3	5/4	5/4	3/2	2	1	1/4		1/4	1		2	62		56
4	3	5/4	5/4	3/2	1	1	1/8		1/8	1		4	76		45
4	3	11/8	11/8	3/2	1	1	1/8		1/8	1		-1	77		46
5	4	0	0	3/2	1	1	0	appoggiatura	1/8	1		0	72		57
5	4	0	0	3/2	2	1	3/8		1/4	3/2		4	64		66
5	4	0	0	3/2	1	1	1/2		1/2	1		5	71		58
5	4	1/8	1/8	3/2	1	2	1/8		1/8	1		3	69		64
5	4	1/4	1/4	3/2	1	2	1/4		1/4	1		8	68		65
5	4	3/8	3/8	3/2	2	1	1/8		1/8	1		4	64		67
5	4	1/2	1/2	3/2	2	1	1/8		1/8	1		2	62		68
5	4	5/8	5/8	3/2	2	1	1/8		1/8	1		0	60		69
5	4	3/4	3/4	3/2	2	1	1/8		1/8	1		5	59		70
5	4	3/4	3/4	3/2	1	1	1/8		1/8	1		8	68		59
5	4	7/8	7/8	3/2	2	1	1/8		1/8	1		2	62		71
5	4	7/8	7/8	3/2	1	1	1/8		1/8	1		3	69		60
5	4	1	1	3/2	2	1	1/8		1/8	1		0	60		72
5	4	1	1	3/2	1	1	3/8		1/4	3/2		3	69		61
5	4	9/8	9/8	3/2	2	1	1/8		1/8	1		5	59		73
5	4	5/4	5/4	3/2	2	1	1/8		1/8	1		0	60		74
5	4	11/8	11/8	3/2	2	1	1/8		1/8	1		2	62		75
5	4	11/8	11/8	3/2	1	1	1/16		1/16	1		8	68		62
5	4	23/16	23/16	3/2	1	1	1/16		1/16	1		3	69		63
6	5	0	0	3/2	2	1	1/8		1/8	1		8	56		85
6	5	0	0	3/2	1	1	3/8		1/4	3/2		5	71		76
6	5	1/8	1/8	3/2	2	1	1/8		1/8	1		5	59		86
6	5	1/4	1/4	3/2	2	1	1/8		1/8	1		3	57		87
6	5	3/8	3/8	3/2	2	1	1/8		1/8	1		8	56		88
6	5	3/8	3/8	3/2	1	1	1/8		1/8	1		0	72		77
6	5	1/2	1/2	3/2	2	1	1/8		1/8	1		6	54		89
6	5	1/2	1/2	3/2	1	1	1/8		1/8	1		2	74		78
6	5	5/8	5/8	3/2	2	1	1/8		1/8	1		4	52		90
6	5	5/8	5/8	3/2	1	1	1/8		1/8	1		5	71		79
6	5	3/4	3/4	3/2	2	1	1/8		1/8	1		3	57		91
6	5	3/4	3/4	3/2	1	1	1/8		1/8	1		0	72		80
6	5	7/8	7/8	3/2	2	1	1/8		1/8	1		1	55		92
6	5	7/8	7/8	3/2	1	1	1/8		1/8	1		2	74		81
6	5	1	1	3/2	2	1	1/8		1/8	1		-1	53		93
6	5	1	1	3/2	1	1	3/8		1/4	3/2		2	74		82
6	5	9/8	9/8	3/2	2	1	1/8		1/8	1		4	52		94
6	5	5/4	5/4	3/2	2	1	1/8		1/8	1		-1	53		95
6	5	11/8	11/8	3/2	2	1	1/8		1/8	1		1	55		96
6	5	11/8	11/8	3/2	1	1	1/16		1/16	1		0	72		83
6	5	23/16	23/16	3/2	1	1	1/16		1/16	1		2	74		84
7	6	0	0	3/2	2	1	1/8		1/8	1		0	48		106
7	6	0	0	3/2	1	1	3/8		1/4	3/2		4	76		97
7	6	1/8	1/8	3/2	2	1	1/8		1/8	1		-1	53		107
7	6	1/4	1/4	3/2	2	1	1/8		1/8	1		4	52		108
7	6	3/8	3/8	3/2	2	1	1/8		1/8	1		2	50		109
7	6	3/8	3/8	3/2	1	1	1/8		1/8	1		-1	77		98
7	6	1/2	1/2	3/2	2	1	1/8		1/8	1		0	48		110
7	6	1/2	1/2	3/2	1	1	1/8		1/8	1		1	79		99
7	6	5/8	5/8	3/2	2	1	1/8		1/8	1		-2	46		111
7	6	5/8	5/8	3/2	1	1	1/8		1/8	1		4	76		100
7	6	3/4	3/4	3/2	2	1	1/8		1/8	1		3	45		112
7	6	3/4	3/4	3/2	1	1	1/8		1/8	1		-1	77		101
