mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
1	0	0	0	0.25	0	15/16	4/4	1	1	1/16		1/16	1		2	74	D5	5	0
2	1	1/4	1/4	1.0	0	0	4/4	1	2	1/4		1/4	1		2	62	D4	4	8
2	1	1/4	1/4	1.0	0	0	4/4	1	2	1/4		1/4	1		-1	65	F4	4	8
2	1	1/4	1/4	1.0	0	0	4/4	1	2	1/4		1/4	1		3	69	A4	4	8
2	1	1/4	1/4	1.0	0	0	4/4	1	1	1/4		1/4	1	1	2	74	D5	5	1
2	1	1/2	1/2	0.125	1/16	1/16	4/4	2	1	1/32		1/32	1		3	57	A3	3	16
2	1	5/8	5/8	0.125	3/32	3/32	4/4	2	1	1/32		1/32	1		1	55	G3	3	17
2	1	3/4	3/4	0.125	1/8	1/8	4/4	2	1	1/32		1/32	1		-1	53	F3	3	18
2	1	7/8	7/8	0.125	5/32	5/32	4/4	2	1	1/32		1/32	1		1	55	G3	3	19
2	1	1	1	0.25	3/16	3/16	4/4	2	1	1/16		1/16	1		3	57	A3	3	20
2	1	5/4	5/4	0.75	1/4	1/4	4/4	2	1	3/16		1/8	3/2		2	50	D3	3	21
2	1	5/4	5/4	1.0	1/4	1/4	4/4	2	2	1/4		1/4	1	1	2	50	D3	3	30
2	1	5/4	5/4	0.25	1/4	1/4	4/4	1	1	1/16		1/16	1	-1	2	74	D5	5	2
2	1	3/2	3/2	0.25	5/16	5/16	4/4	1	1	1/16		1/16	1		-1	77	F5	5	3
2	1	7/4	7/4	0.25	3/8	3/8	4/4	1	1	1/16		1/16	1		4	76	E5	5	4
2	1	2	2	0.25	7/16	7/16	4/4	2	1	1/16		1/16	1		-1	53	F3	3	22
2	1	2	2	0.25	7/16	7/16	4/4	1	1	1/16		1/16	1		2	74	D5	5	5
2	1	9/4	9/4	2.0	1/2	1/2	4/4	2	2	1/2		1/2	1	0	2	50	D3	3	31
2	1	9/4	9/4	0.25	1/2	1/2	4/4	2	1	1/16		1/16	1		4	52	E3	3	23
2	1	9/4	9/4	0.25	1/2	1/2	4/4	1	2	1/16		1/16	1		7	73	C#5	5	9
2	1	5/2	5/2	0.25	9/16	9/16	4/4	2	1	1/16		1/16	1		-1	53	F3	3	24
2	1	5/2	5/2	0.25	9/16	9/16	4/4	1	2	1/16		1/16	1		2	74	D5	5	10
2	1	11/4	11/4	0.5	5/8	5/8	4/4	2	1	1/8		1/8	1	1	1	55	G3	3	25
2	1	11/4	11/4	0.25	5/8	5/8	4/4	1	2	1/16		1/16	1		4	76	E5	5	11
2	1	3	3	0.25	11/16	11/16	4/4	1	2	1/16		1/16	1	1	3	69	A4	4	12
2	1	13/4	13/4	0.25	3/4	3/4	4/4	2	1	1/16		1/16	1	-1	1	55	G3	3	26
2	1	13/4	13/4	0.75	3/4	3/4	4/4	1	2	3/16		1/8	3/2	-1	3	69	A4	4	13
2	1	13/4	13/4	0.75	3/4	3/4	4/4	1	1	3/16		1/8	3/2		0	72	C5	5	6
2	1	7/2	7/2	0.25	13/16	13/16	4/4	2	1	1/16		1/16	1		-2	58	Bb3	3	27
2	1	15/4	15/4	0.25	7/8	7/8	4/4	2	1	1/16		1/16	1		3	57	A3	3	28
2	1	4	4	0.0	15/16	15/16	4/4	1	2	0	grace16	1/16	1		0	72	C5	5	14
2	1	4	4	0.25	15/16	15/16	4/4	2	1	1/16		1/16	1		1	55	G3	3	29
2	1	4	4	0.25	15/16	15/16	4/4	1	1	1/16		1/16	1		0	72	C5	5	7
2	1	4	4	0.25	15/16	15/16	4/4	1	2	1/16		1/16	1	1	0	72	C5	5	15
3	2	17/4	17/4	4.0	0	0	4/4	2	2	1		1	1	0	2	50	D3	3	60
3	2	17/4	17/4	0.25	0	0	4/4	2	1	1/16		1/16	1		6	54	F#3	3	46
3	2	17/4	17/4	0.5	0	0	4/4	1	2	1/8		1/8	1	-1	0	72	C5	5	43
3	2	17/4	17/4	0.75	0	0	4/4	1	1	3/16		1/8	3/2		3	81	A5	5	32
3	2	9/2	9/2	0.25	1/16	1/16	4/4	2	1	1/16		1/16	1		1	55	G3	3	47
3	2	19/4	19/4	0.5	1/8	1/8	4/4	2	1	1/8		1/8	1	1	3	57	A3	3	48
3	2	5	5	0.25	3/16	3/16	4/4	1	1	1/16		1/16	1		-3	75	Eb5	5	33
3	2	21/4	21/4	0.25	1/4	1/4	4/4	2	1	1/16		1/16	1	-1	3	57	A3	3	49
3	2	21/4	21/4	0.25	1/4	1/4	4/4	1	1	1/16		1/16	1		2	74	D5	5	34
3	2	11/2	11/2	0.25	5/16	5/16	4/4	2	1	1/16		1/16	1		3	57	A3	3	50
3	2	11/2	11/2	0.25	5/16	5/16	4/4	1	1	1/16		1/16	1		0	72	C5	5	35
3	2	23/4	23/4	0.25	3/8	3/8	4/4	2	1	1/16		1/16	1		1	55	G3	3	51
