quarterbeats	duration_qb	mc	mn	mc_onset	mn_onset	timesig	staff	voice	duration	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
41/2	0.5	5	4	1/2	1/2	3/2	2	1	1/8	1/8	1		-2	46	Bb2	2	69
41/2	1.5	5	4	1/2	1/2	3/2	1	1	3/8	1/4	3/2		2	74	D5	5	61
21	0.5	5	4	5/8	5/8	3/2	2	1	1/8	1/8	1		3	45	A2	2	70
43/2	0.5	5	4	3/4	3/4	3/2	2	1	1/8	1/8	1		-2	46	Bb2	2	71
22	0.5	5	4	7/8	7/8	3/2	2	1	1/8	1/8	1		1	43	G2	2	72
22	0.5	5	4	7/8	7/8	3/2	1	1	1/8	1/8	1		-3	75	Eb5	5	62
45/2	1.0	5	4	1	1	3/2	2	1	1/4	1/4	1		2	50	D3	3	73
45/2	0.5	5	4	1	1	3/2	1	1	1/8	1/8	1		2	74	D5	5	63
23	0.5	5	4	9/8	9/8	3/2	1	1	1/8	1/8	1		0	72	C5	5	64
47/2	1.0	5	4	5/4	5/4	3/2	2	1	1/4	1/4	1		2	38	D2	2	74
47/2	0.5	5	4	5/4	5/4	3/2	1	1	1/8	1/8	1		-2	70	Bb4	4	65
24	0.5	5	4	11/8	11/8	3/2	1	1	1/8	1/8	1		3	69	A4	4	66
49/2	3.0	6	5	0	0	3/2	2	2	3/4	1/2	3/2		1	43	G2	2	91
49/2	0.5	6	5	0	0	3/2	1	1	1/8	1/8	1		-2	70	Bb4	4	75
25	0.5	6	5	1/8	1/8	3/2	1	1	1/8	1/8	1		3	69	A4	4	76
51/2	1.0	6	5	1/4	1/4	3/2	2	1	1/4	1/4	1		-2	46	Bb2	2	86
51/2	0.5	6	5	1/4	1/4	3/2	1	1	1/8	1/8	1		1	67	G4	4	77
26	0.5	6	5	3/8	3/8	3/2	1	1	1/8	1/8	1		3	69	A4	4	78
53/2	1.0	6	5	1/2	1/2	3/2	2	1	1/4	1/4	1		2	50	D3	3	87
53/2	0.5	6	5	1/2	1/2	3/2	1	1	1/8	1/8	1		-2	70	Bb4	4	79
27	0.5	6	5	5/8	5/8	3/2	1	1	1/8	1/8	1		0	72	C5	5	80
55/2	1.0	6	5	3/4	3/4	3/2	2	1	1/4	1/4	1		1	55	G3	3	88
55/2	0.5	6	5	3/4	3/4	3/2	1	1	1/8	1/8	1		2	74	D5	5	81
28	0.5	6	5	7/8	7/8	3/2	1	1	1/8	1/8	1		-3	75	Eb5	5	82
57/2	1.0	6	5	1	1	3/2	2	1	1/4	1/4	1		-1	53	F3	3	89
57/2	1.5	6	5	1	1	3/2	1	1	3/8	1/4	3/2		-3	75	Eb5	5	83
59/2	1.0	6	5	5/4	5/4	3/2	2	1	1/4	1/4	1		-3	51	Eb3	3	90
30	0.25	6	5	11/8	11/8	3/2	1	1	1/16	1/16	1		2	74	D5	5	84
121/4	0.25	6	5	23/16	23/16	3/2	1	1	1/16	1/16	1		-3	75	Eb5	5	85
61/2	0.5	7	6	0	0	3/2	2	1	1/8	1/8	1		2	50	D3	3	102
61/2	1.5	7	6	0	0	3/2	1	1	3/8	1/4	3/2		-1	77	F5	5	92
31	0.5	7	6	1/8	1/8	3/2	2	1	1/8	1/8	1		-1	53	F3	3	103
63/2	0.5	7	6	1/4	1/4	3/2	2	1	1/8	1/8	1		1	55	G3	3	104
32	0.5	7	6	3/8	3/8	3/2	2	1	1/8	1/8	1		3	57	A3	3	105
32	0.5	7	6	3/8	3/8	3/2	1	1	1/8	1/8	1		-3	75	Eb5	5	93
65/2	0.5	7	6	1/2	1/2	3/2	2	1	1/8	1/8	1		-2	58	Bb3	3	106
65/2	0.5	7	6	1/2	1/2	3/2	1	1	1/8	1/8	1		2	74	D5	5	94
33	0.5	7	6	5/8	5/8	3/2	2	1	1/8	1/8	1		3	57	A3	3	107
33	0.5	7	6	5/8	5/8	3/2	1	1	1/8	1/8	1		0	72	C5	5	95
67/2	0.5	7	6	3/4	3/4	3/2	2	1	1/8	1/8	1		-2	58	Bb3	3	108
67/2	0.5	7	6	3/4	3/4	3/2	1	1	1/8	1/8	1		-2	70	Bb4	4	96
34	0.5	7	6	7/8	7/8	3/2	2	1	1/8	1/8	1		0	60	C4	4	109
34	0.5	7	6	7/8	7/8	3/2	1	1	1/8	1/8	1		3	69	A4	4	97
69/2	1.0	7	6	1	1	3/2	2	1	1/4	1/4	1		2	62	D4	4	110
69/2	0.5	7	6	1	1	3/2	1	1	1/8	1/8	1		-2	70	Bb4	4	98
35	0.5	7	6	9/8	9/8	3/2	1	1	1/8	1/8	1		0	72	C5	5	99
71/2	1.0	7	6	5/4	5/4	3/2	2	1	1/4	1/4	1		-2	58	Bb3	3	111
71/2	0.5	7	6	5/4	5/4	3/2	1	1	1/8	1/8	1		-1	65	F4	4	100
36	0.5	7	6	11/8	11/8	3/2	1	1	1/8	1/8	1		-4	68	Ab4	4	101
73/2	0.5	8	7	0	0	3/2	2	1	1/8	1/8	1		-3	63	Eb4	4	122
73/2	1.0	8	7	0	0	3/2	1	1	1/4	1/4	1		1	67	G4	4	112
37	0.5	8	7	1/8	1/8	3/2	2	1	1/8	1/8	1		-1	65	F4	4	123
75/2	0.5	8	7	1/4	1/4	3/2	2	1	1/8	1/8	1		-3	63	Eb4	4	124
75/2	1.0	8	7	1/4	1/4	3/2	1	1	1/4	1/4	1	1	1	79	G5	5	113
38	0.5	8	7	3/8	3/8	3/2	2	1	1/8	1/8	1		2	62	D4	4	125
77/2	1.0	8	7	1/2	1/2	3/2	2	1	1/4	1/4	1		0	60	C4	4	126
77/2	0.5	8	7	1/2	1/2	3/2	1	1	1/8	1/8	1	-1	1	79	G5	5	114
39	0.5	8	7	5/8	5/8	3/2	1	1	1/8	1/8	1		-1	77	F5	5	115
79/2	1.0	8	7	3/4	3/4	3/2	2	1	1/4	1/4	1		2	62	D4	4	127
79/2	0.5	8	7	3/4	3/4	3/2	1	1	1/8	1/8	1		-3	75	Eb5	5	116
40	0.5	8	7	7/8	7/8	3/2	1	1	1/8	1/8	1		2	74	D5	5	117
81/2	1.0	8	7	1	1	3/2	2	1	1/4	1/4	1		-3	63	Eb4	4	128
81/2	0.5	8	7	1	1	3/2	1	1	1/8	1/8	1		0	72	C5	5	118
41	0.5	8	7	9/8	9/8	3/2	1	1	1/8	1/8	1		2	74	D5	5	119
83/2	1.0	8	7	5/4	5/4	3/2	2	1	1/4	1/4	1		0	60	C4	4	129
83/2	0.5	8	7	5/4	5/4	3/2	1	1	1/8	1/8	1		-3	75	Eb5	5	120
42	0.5	8	7	11/8	11/8	3/2	1	1	1/8	1/8	1		-2	70	Bb4	4	121
85/2	1.0	9	8	0	0	3/2	2	1	1/4	1/4	1		-1	65	F4	4	142
85/2	0.5	9	8	0	0	3/2	1	1	1/8	1/8	1		3	69	A4	4	130
43	0.5	9	8	1/8	1/8	3/2	1	1	1/8	1/8	1		0	72	C5	5	131
87/2	1.0	9	8	1/4	1/4	3/2	2	1	1/4	1/4	1		-3	63	Eb4	4	143
87/2	0.5	9	8	1/4	1/4	3/2	1	1	1/8	1/8	1		2	74	D5	5	132
44	0.5	9	8	3/8	3/8	3/2	1	1	1/8	1/8	1		-3	75	Eb5	5	133
89/2	1.0	9	8	1/2	1/2	3/2	2	1	1/4	1/4	1		2	62	D4	4	144
89/2	0.5	9	8	1/2	1/2	3/2	1	1	1/8	1/8	1		-1	77	F5	5	134
45	0.5	9	8	5/8	5/8	3/2	1	1	1/8	1/8	1		-3	75	Eb5	5	135
91/2	0.5	9	8	3/4	3/4	3/2	2	1	1/8	1/8	1		0	60	C4	4	145
91/2	0.5	9	8	3/4	3/4	3/2	1	1	1/8	1/8	1		-1	77	F5	5	136
46	0.5	9	8	7/8	7/8	3/2	2	1	1/8	1/8	1		-2	58	Bb3	3	146
46	0.5	9	8	7/8	7/8	3/2	1	1	1/8	1/8	1		1	79	G5	5	137
93/2	1.0	9	8	1	1	3/2	2	1	1/4	1/4	1		-1	65	F4	4	147
93/2	0.5	9	8	1	1	3/2	1	1	1/8	1/8	1		-1	77	F5	5	138
47	0.5	9	8	9/8	9/8	3/2	1	1	1/8	1/8	1		-3	75	Eb5	5	139
95/2	1.0	9	8	5/4	5/4	3/2	2	1	1/4	1/4	1		-1	53	F3	3	148
95/2	0.5	9	8	5/4	5/4	3/2	1	1	1/8	1/8	1		2	74	D5	5	140
48	0.5	9	8	11/8	11/8	3/2	1	1	1/8	1/8	1		0	72	C5	5	141
97/2	1.0	10	9	0	0	3/2	2	1	1/4	1/4	1		-2	58	Bb3	3	159
97/2	1.0	10	9	0	0	3/2	1	1	1/4	1/4	1		2	74	D5	5	149
99/2	0.5	10	9	1/4	1/4	3/2	2	1	1/8	1/8	1		-2	46	Bb2	2	160
99/2	1.0	10	9	1/4	1/4	3/2	1	1	1/4	1/4	1		-2	70	Bb4	4	150
50	0.5	10	9	3/8	3/8	3/2	2	1	1/8	1/8	1		3	45	A2	2	161
101/2	0.5	10	9	1/2	1/2	3/2	2	1	1/8	1/8	1		1	43	G2	2	162
101/2	1.0	10	9	1/2	1/2	3/2	1	2	1/4	1/4	1		2	74	D5	5	156
101/2	1.5	10	9	1/2	1/2	3/2	1	3	3/8	1/4	3/2		1	79	G5	5	158
101/2	1.5	10	9	1/2	1/2	3/2	1	1	3/8	1/4	3/2		-2	82	Bb5	5	151
51	0.5	10	9	5/8	5/8	3/2	2	1	1/8	1/8	1		6	42	F#2	2	163
103/2	0.5	10	9	3/4	3/4	3/2	2	1	1/8	1/8	1		1	43	G2	2	164
52	0.5	10	9	7/8	7/8	3/2	2	1	1/8	1/8	1		3	45	A2	2	165
52	0.5	10	9	7/8	7/8	3/2	1	2	1/8	1/8	1		3	81	A5	5	157
105/2	1.0	10	9	1	1	3/2	2	1	1/4	1/4	1		-2	46	Bb2	2	166
105/2	0.5	10	9	1	1	3/2	1	1	1/8	1/8	1		1	79	G5	5	152
53	0.5	10	9	9/8	9/8	3/2	1	1	1/8	1/8	1		3	81	A5	5	153
107/2	1.0	10	9	5/4	5/4	3/2	2	1	1/4	1/4	1		1	43	G2	2	167
107/2	0.5	10	9	5/4	5/4	3/2	1	1	1/8	1/8	1		-2	82	Bb5	5	154
54	0.5	10	9	11/8	11/8	3/2	1	1	1/8	1/8	1		-1	77	F5	5	155
109/2	0.5	11	10	0	0	3/2	2	1	1/8	1/8	1		0	48	C3	3	178
109/2	1.5	11	10	0	0	3/2	1	1	3/8	1/4	3/2		-3	75	Eb5	5	168
55	0.5	11	10	1/8	1/8	3/2	2	1	1/8	1/8	1		5	47	B2	2	179
111/2	0.5	11	10	1/4	1/4	3/2	2	1	1/8	1/8	1		0	48	C3	3	180
56	0.5	11	10	3/8	3/8	3/2	2	1	1/8	1/8	1		2	50	D3	3	181
56	0.5	11	10	3/8	3/8	3/2	1	1	1/8	1/8	1		2	74	D5	5	169
113/2	1.0	11	10	1/2	1/2	3/2	2	1	1/4	1/4	1		-3	51	Eb3	3	182
113/2	0.5	11	10	1/2	1/2	3/2	1	1	1/8	1/8	1		0	72	C5	5	170
57	0.5	11	10	5/8	5/8	3/2	1	1	1/8	1/8	1		2	74	D5	5	171
115/2	1.0	11	10	3/4	3/4	3/2	2	1	1/4	1/4	1		2	50	D3	3	183
115/2	0.5	11	10	3/4	3/4	3/2	1	1	1/8	1/8	1		-3	75	Eb5	5	172
58	0.5	11	10	7/8	7/8	3/2	1	1	1/8	1/8	1		-2	70	Bb4	4	173
117/2	1.0	11	10	1	1	3/2	2	1	1/4	1/4	1		0	48	C3	3	184
117/2	0.5	11	10	1	1	3/2	1	1	1/8	1/8	1		3	69	A4	4	174
59	0.5	11	10	9/8	9/8	3/2	1	1	1/8	1/8	1		-2	70	Bb4	4	175
119/2	1.0	11	10	5/4	5/4	3/2	2	1	1/4	1/4	1		3	45	A2	2	185
119/2	0.5	11	10	5/4	5/4	3/2	1	1	1/8	1/8	1		0	72	C5	5	176
60	0.5	11	10	11/8	11/8	3/2	1	1	1/8	1/8	1		1	67	G4	4	177
121/2	2.0	12	11	0	0	3/2	2	1	1/2	1/2	1		2	50	D3	3	196
121/2	0.5	12	11	0	0	3/2	1	1	1/8	1/8	1		6	66	F#4	4	186
61	0.5	12	11	1/8	1/8	3/2	1	1	1/8	1/8	1		1	67	G4	4	187
123/2	0.5	12	11	1/4	1/4	3/2	1	1	1/8	1/8	1		3	69	A4	4	188
62	0.5	12	11	3/8	3/8	3/2	1	1	1/8	1/8	1		-3	63	Eb4	4	189
125/2	0.5	12	11	1/2	1/2	3/2	1	1	1/8	1/8	1		2	62	D4	4	190
63	0.5	12	11	5/8	5/8	3/2	1	1	1/8	1/8	1		4	64	E4	4	191
127/2	1.0	12	11	3/4	3/4	3/2	1	1	1/4	1/4	1		6	66	F#4	4	192
64	0.5	12	11	7/8	7/8	3/2	2	1	1/8	1/8	1		0	60	C4	4	197
129/2	0.5	12	11	1	1	3/2	2	1	1/8	1/8	1		-2	58	Bb3	3	198
129/2	1.0	12	11	1	1	3/2	1	1	1/4	1/4	1		1	67	G4	4	193
65	0.5	12	11	9/8	9/8	3/2	2	1	1/8	1/8	1		0	60	C4	4	199
131/2	0.5	12	11	5/4	5/4	3/2	2	1	1/8	1/8	1		2	62	D4	4	200
131/2	0.5	12	11	5/4	5/4	3/2	1	1	1/8	1/8	1		-2	70	Bb4	4	194
66	0.5	12	11	11/8	11/8	3/2	2	1	1/8	1/8	1		6	54	F#3	3	201
66	0.5	12	11	11/8	11/8	3/2	1	1	1/8	1/8	1		3	69	A4	4	195
133/2	0.5	13	12	0	0	3/2	2	1	1/8	1/8	1		1	55	G3	3	210
133/2	1.0	13	12	0	0	3/2	1	1	1/4	1/4	1		-2	70	Bb4	4	202
67	0.5	13	12	1/8	1/8	3/2	2	1	1/8	1/8	1		3	57	A3	3	211
135/2	0.5	13	12	1/4	1/4	3/2	2	1	1/8	1/8	1		-2	58	Bb3	3	212
135/2	1.0	13	12	1/4	1/4	3/2	1	1	1/4	1/4	1		1	67	G4	4	203
68	0.5	13	12	3/8	3/8	3/2	2	1	1/8	1/8	1		2	50	D3	3	213
137/2	0.5	13	12	1/2	1/2	3/2	2	1	1/8	1/8	1		-3	51	Eb3	3	214
137/2	1.5	13	12	1/2	1/2	3/2	1	1	3/8	1/4	3/2		1	79	G5	5	204
69	0.5	13	12	5/8	5/8	3/2	2	1	1/8	1/8	1		-1	53	F3	3	215
139/2	0.5	13	12	3/4	3/4	3/2	2	1	1/8	1/8	1		1	55	G3	3	216
70	0.5	13	12	7/8	7/8	3/2	2	1	1/8	1/8	1		0	48	C3	3	217
70	0.5	13	12	7/8	7/8	3/2	1	1	1/8	1/8	1		-4	80	Ab5	5	205
141/2	0.5	13	12	1	1	3/2	2	1	1/8	1/8	1		5	47	B2	2	218
141/2	0.5	13	12	1	1	3/2	1	1	1/8	1/8	1		1	79	G5	5	206
71	0.5	13	12	9/8	9/8	3/2	2	1	1/8	1/8	1		0	48	C3	3	219
71	0.5	13	12	9/8	9/8	3/2	1	1	1/8	1/8	1		-1	77	F5	5	207
143/2	0.5	13	12	5/4	5/4	3/2	2	1	1/8	1/8	1		2	50	D3	3	220
143/2	0.5	13	12	5/4	5/4	3/2	1	1	1/8	1/8	1		-3	75	Eb5	5	208
72	0.5	13	12	11/8	11/8	3/2	2	1	1/8	1/8	1		1	43	G2	2	221
72	0.5	13	12	11/8	11/8	3/2	1	1	1/8	1/8	1		2	74	D5	5	209
145/2	2.0	14	13	0	0	3/2	2	1	1/2	1/2	1		0	48	C3	3	234
145/2	3.0	14	13	0	0	3/2	1	1	3/4	1/2	3/2		-3	75	Eb5	5	222
73	0.5	14	13	1/8	1/8	3/2	1	2	1/8	1/8	1		2	74	D5	5	225
147/2	0.5	14	13	1/4	1/4	3/2	1	2	1/8	1/8	1		0	72	C5	5	226
74	0.5	14	13	3/8	3/8	3/2	1	2	1/8	1/8	1		-2	70	Bb4	4	227
149/2	1.0	14	13	1/2	1/2	3/2	1	2	1/4	1/4	1		0	72	C5	5	228
75	0.5	14	13	5/8	5/8	3/2	2	1	1/8	1/8	1		3	69	A4	4	235
151/2	0.5	14	13	3/4	3/4	3/2	2	1	1/8	1/8	1		-2	70	Bb4	4	236
151/2	1.0	14	13	3/4	3/4	3/2	1	2	1/4	1/4	1		-3	75	Eb5	5	229
151/2	1.0	14	13	3/4	3/4	3/2	1	1	1/4	1/4	1		1	79	G5	5	223
76	0.5	14	13	7/8	7/8	3/2	2	1	1/8	1/8	1		0	72	C5	5	237
153/2	0.5	14	13	1	1	3/2	2	1	1/8	1/8	1		6	66	F#4	4	238
153/2	0.5	14	13	1	1	3/2	1	2	1/8	1/8	1		2	74	D5	5	230
153/2	2.0	14	13	1	1	3/2	1	1	1/2	1/2	1	1	3	81	A5	5	224
77	0.5	14	13	9/8	9/8	3/2	2	1	1/8	1/8	1		1	67	G4	4	239
77	0.5	14	13	9/8	9/8	3/2	1	2	1/8	1/8	1		0	72	C5	5	231
155/2	0.5	14	13	5/4	5/4	3/2	2	1	1/8	1/8	1		3	69	A4	4	240
155/2	0.5	14	13	5/4	5/4	3/2	1	2	1/8	1/8	1		-2	70	Bb4	4	232
78	0.5	14	13	11/8	11/8	3/2	2	1	1/8	1/8	1		2	62	D4	4	241
78	0.5	14	13	11/8	11/8	3/2	1	2	1/8	1/8	1		3	69	A4	4	233
157/2	0.5	15	14	0	0	3/2	2	1	1/8	1/8	1		1	67	G4	4	253
157/2	3.0	15	14	0	0	3/2	1	2	3/4	1/2	3/2		-2	70	Bb4	4	246
157/2	1.0	15	14	0	0	3/2	1	1	1/4	1/4	1	-1	3	81	A5	5	242
79	0.5	15	14	1/8	1/8	3/2	2	1	1/8	1/8	1		-1	65	F4	4	254
159/2	0.5	15	14	1/4	1/4	3/2	2	1	1/8	1/8	1		4	64	E4	4	255
159/2	0.5	15	14	1/4	1/4	3/2	1	1	1/8	1/8	1		1	79	G5	5	243
80	0.5	15	14	3/8	3/8	3/2	2	1	1/8	1/8	1		2	62	D4	4	256
80	0.5	15	14	3/8	3/8	3/2	1	1	1/8	1/8	1		-1	77	F5	5	244
161/2	0.5	15	14	1/2	1/2	3/2	2	1	1/8	1/8	1		4	64	E4	4	257
161/2	4.0	15	14	1/2	1/2	3/2	1	1	1	1	1	1	1	79	G5	5	245
81	0.5	15	14	5/8	5/8	3/2	2	1	1/8	1/8	1		7	61	C#4	4	258
163/2	0.5	15	14	3/4	3/4	3/2	2	1	1/8	1/8	1		2	62	D4	4	259
163/2	0.5	15	14	3/4	3/4	3/2	1	2	1/8	1/8	1		3	69	A4	4	247
82	0.5	15	14	7/8	7/8	3/2	2	1	1/8	1/8	1		4	64	E4	4	260
82	0.5	15	14	7/8	7/8	3/2	1	2	1/8	1/8	1		1	67	G4	4	248
165/2	0.5	15	14	1	1	3/2	2	1	1/8	1/8	1		3	57	A3	3	261
165/2	0.5	15	14	1	1	3/2	1	2	1/8	1/8	1		7	73	C#5	5	249
83	0.5	15	14	9/8	9/8	3/2	2	1	1/8	1/8	1		5	59	B3	3	262
83	0.5	15	14	9/8	9/8	3/2	1	2	1/8	1/8	1		2	74	D5	5	250
167/2	0.5	15	14	5/4	5/4	3/2	2	1	1/8	1/8	1		7	61	C#4	4	263
167/2	0.5	15	14	5/4	5/4	3/2	1	2	1/8	1/8	1		4	76	E5	5	251
84	0.5	15	14	11/8	11/8	3/2	2	1	1/8	1/8	1		1	55	G3	3	264
84	0.5	15	14	11/8	11/8	3/2	1	2	1/8	1/8	1		-2	70	Bb4	4	252
169/2	3.0	16	15	0	0	3/2	2	2	3/4	1/2	3/2		-1	53	F3	3	278
169/2	3.0	16	15	0	0	3/2	1	2	3/4	1/2	3/2		3	69	A4	4	271
169/2	1.5	16	15	0	0	3/2	1	1	3/8	1/4	3/2	-1	1	79	G5	5	265
85	0.5	16	15	1/8	1/8	3/2	2	1	1/8	1/8	1		3	57	A3	3	273
171/2	0.5	16	15	1/4	1/4	3/2	2	1	1/8	1/8	1		5	59	B3	3	274
86	0.5	16	15	3/8	3/8	3/2	2	1	1/8	1/8	1		7	61	C#4	4	275
86	0.5	16	15	3/8	3/8	3/2	1	1	1/8	1/8	1		3	81	A5	5	266
173/2	2.0	16	15	1/2	1/2	3/2	2	1	1/2	1/2	1		2	62	D4	4	276
173/2	1.5	16	15	1/2	1/2	3/2	1	1	3/8	1/4	3/2		-1	77	F5	5	267
175/2	1.0	16	15	3/4	3/4	3/2	2	2	1/4	1/4	1		1	55	G3	3	279
88	0.5	16	15	7/8	7/8	3/2	1	1	1/8	1/8	1		4	76	E5	5	268
177/2	1.0	16	15	1	1	3/2	2	2	1/4	1/4	1		3	57	A3	3	280
177/2	2.0	16	15	1	1	3/2	2	1	1/2	1/2	1		3	57	A3	3	277
177/2	2.0	16	15	1	1	3/2	1	2	1/2	1/2	1		7	73	C#5	5	272
177/2	1.5	16	15	1	1	3/2	1	1	3/8	1/4	3/2		4	76	E5	5	269
179/2	1.0	16	15	5/4	5/4	3/2	2	2	1/4	1/4	1		3	45	A2	2	281
90	0.5	16	15	11/8	11/8	3/2	1	1	1/8	1/8	1		2	74	D5	5	270
181/2	3.0	17	16	0	0	3/2	2	1	3/4	1/2	3/2		2	50	D3	3	285
181/2	3.0	17	16	0	0	3/2	1	1	3/4	1/2	3/2	1	2	74	D5	5	282
183/2	2.0	17	16	1/4	1/4	3/2	2	3	1/2	1/2	1	1	2	38	D2	2	288
185/2	1.0	17	16	1/2	1/2	3/2	2	2	1/4	1/4	1		3	45	A2	2	287
