mc	mn	quarterbeats	duration_qb	volta	mc_onset	mn_onset	timesig	staff	voice	duration	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
7	7	19	1.0		1/4	1/4	3/4	2	1	1/4	1/4	1		-1	53	F3	3	65
7	7	19	0.5		1/4	1/4	3/4	1	1	1/8	1/8	1		2	74	D5	5	60
7	7	39/2	0.5		3/8	3/8	3/4	1	1	1/8	1/8	1		-2	82	Bb5	5	61
7	7	20	1.0		1/2	1/2	3/4	2	1	1/4	1/4	1		-1	41	F2	2	66
7	7	20	0.5		1/2	1/2	3/4	1	1	1/8	1/8	1		-3	75	Eb5	5	62
7	7	41/2	0.5		5/8	5/8	3/4	1	1	1/8	1/8	1		3	81	A5	5	63
8	8		0.5	1	0	0	3/4	2	1	1/8	1/8	1		-2	46	Bb2	2	69
8	8		1.0	1	0	0	3/4	1	1	1/4	1/4	1		-2	82	Bb5	5	67
8	8		0.5	1	1/8	1/8	3/4	2	1	1/8	1/8	1		-1	53	F3	3	70
8	8		0.5	1	1/4	1/4	3/4	2	1	1/8	1/8	1		-2	58	Bb3	3	71
8	8		2.0	1	1/4	1/4	3/4	1	1	1/2	1/2	1		-2	70	Bb4	4	68
8	8		0.5	1	3/8	3/8	3/4	2	1	1/8	1/8	1		-4	56	Ab3	3	72
8	8		0.5	1	1/2	1/2	3/4	2	1	1/8	1/8	1		1	55	G3	3	73
8	8		0.5	1	5/8	5/8	3/4	2	1	1/8	1/8	1		-1	53	F3	3	74
9	8	21	0.5	2	0	0	3/4	2	1	1/8	1/8	1		-2	46	Bb2	2	77
9	8	21	1.0	2	0	0	3/4	1	1	1/4	1/4	1		-2	82	Bb5	5	75
9	8	43/2	0.5	2	1/8	1/8	3/4	2	1	1/8	1/8	1		-1	53	F3	3	78
9	8	22	2.0	2	1/4	1/4	3/4	2	1	1/2	1/2	1		-2	58	Bb3	3	79
9	8	22	2.0	2	1/4	1/4	3/4	1	1	1/2	1/2	1		-2	70	Bb4	4	76
10	9	24	0.5		0	0	3/4	2	1	1/8	1/8	1		-2	46	Bb2	2	87
10	9	24	0.5		0	0	3/4	1	1	1/8	1/8	1		2	74	D5	5	80
10	9	49/2	0.5		1/8	1/8	3/4	2	1	1/8	1/8	1		0	48	C3	3	88
10	9	49/2	0.25		1/8	1/8	3/4	1	1	1/16	1/16	1		-3	75	Eb5	5	81
10	9	99/4	0.25		3/16	3/16	3/4	1	1	1/16	1/16	1		-1	77	F5	5	82
10	9	25	1.0		1/4	1/4	3/4	2	1	1/4	1/4	1		2	50	D3	3	89
10	9	25	0.5		1/4	1/4	3/4	1	1	1/8	1/8	1		-4	68	Ab4	4	83
10	9	51/2	0.5		3/8	3/8	3/4	1	1	1/8	1/8	1		1	67	G4	4	84
10	9	26	1.0		1/2	1/2	3/4	2	1	1/4	1/4	1		-3	51	Eb3	3	90
10	9	26	0.5		1/2	1/2	3/4	1	1	1/8	1/8	1		1	67	G4	4	85
10	9	53/2	0.5		5/8	5/8	3/4	1	1	1/8	1/8	1		-4	68	Ab4	4	86
11	10	27	0.5		0	0	3/4	2	1	1/8	1/8	1		2	50	D3	3	94
11	10	27	0.5		0	0	3/4	1	1	1/8	1/8	1		-4	68	Ab4	4	91
11	10	55/2	0.5		1/8	1/8	3/4	2	1	1/8	1/8	1		-4	56	Ab3	3	95
11	10	55/2	0.5		1/8	1/8	3/4	1	1	1/8	1/8	1		-1	77	F5	5	92
11	10	28	0.5		1/4	1/4	3/4	2	1	1/8	1/8	1		0	48	C3	3	96
11	10	28	2.0		1/4	1/4	3/4	1	1	1/2	1/2	1		2	74	D5	5	93
11	10	57/2	0.5		3/8	3/8	3/4	2	1	1/8	1/8	1		-4	56	Ab3	3	97
11	10	29	0.5		1/2	1/2	3/4	2	1	1/8	1/8	1		-2	46	Bb2	2	98
11	10	59/2	0.5		5/8	5/8	3/4	2	1	1/8	1/8	1		-4	56	Ab3	3	99
12	11	30	0.5		0	0	3/4	2	1	1/8	1/8	1		1	55	G3	3	107
12	11	30	0.5		0	0	3/4	1	1	1/8	1/8	1		-3	75	Eb5	5	100
12	11	61/2	0.5		1/8	1/8	3/4	2	1	1/8	1/8	1		-2	58	Bb3	3	108
12	11	61/2	0.25		1/8	1/8	3/4	1	1	1/16	1/16	1		-1	77	F5	5	101
12	11	123/4	0.25		3/16	3/16	3/4	1	1	1/16	1/16	1		1	79	G5	5	102
12	11	31	1.0		1/4	1/4	3/4	2	1	1/4	1/4	1		-5	61	Db4	4	109
12	11	31	0.5		1/4	1/4	3/4	1	1	1/8	1/8	1		-2	70	Bb4	4	103
12	11	63/2	0.5		3/8	3/8	3/4	1	1	1/8	1/8	1		0	72	C5	5	104
12	11	32	1.0		1/2	1/2	3/4	2	1	1/4	1/4	1		-1	53	F3	3	110
12	11	32	0.5		1/2	1/2	3/4	1	1	1/8	1/8	1		0	72	C5	5	105
12	11	65/2	0.5		5/8	5/8	3/4	1	1	1/8	1/8	1		-5	73	Db5	5	106
13	12	33	0.5		0	0	3/4	2	1	1/8	1/8	1		4	52	E3	3	114
13	12	33	0.5		0	0	3/4	1	1	1/8	1/8	1		-5	73	Db5	5	111
13	12	67/2	0.5		1/8	1/8	3/4	2	1	1/8	1/8	1		1	55	G3	3	115
13	12	67/2	0.5		1/8	1/8	3/4	1	1	1/8	1/8	1		-2	82	Bb5	5	112
13	12	34	0.5		1/4	1/4	3/4	2	1	1/8	1/8	1		-2	58	Bb3	3	116
13	12	34	2.0		1/4	1/4	3/4	1	1	1/2	1/2	1		1	79	G5	5	113
13	12	69/2	0.5		3/8	3/8	3/4	2	1	1/8	1/8	1		-4	56	Ab3	3	117
13	12	35	0.5		1/2	1/2	3/4	2	1	1/8	1/8	1		-4	56	Ab3	3	118
13	12	71/2	0.5		5/8	5/8	3/4	2	1	1/8	1/8	1		1	55	G3	3	119
14	13	36	1.0		0	0	3/4	2	1	1/4	1/4	1		-1	53	F3	3	126
14	13	36	0.5		0	0	3/4	1	1	1/8	1/8	1		-4	80	Ab5	5	120
14	13	73/2	0.5		1/8	1/8	3/4	1	1	1/8	1/8	1		-1	77	F5	5	121
14	13	37	1.0		1/4	1/4	3/4	2	1	1/4	1/4	1		-1	65	F4	4	127
14	13	37	0.5		1/4	1/4	3/4	1	1	1/8	1/8	1		2	74	D5	5	122
14	13	75/2	0.5		3/8	3/8	3/4	1	1	1/8	1/8	1		-3	75	Eb5	5	123
14	13	38	1.0		1/2	1/2	3/4	2	1	1/4	1/4	1		-3	63	Eb4	4	128
14	13	38	0.5		1/2	1/2	3/4	1	1	1/8	1/8	1		-3	75	Eb5	5	124
14	13	77/2	0.5		5/8	5/8	3/4	1	1	1/8	1/8	1		-1	77	F5	5	125
15	14	39	1.0		0	0	3/4	2	1	1/4	1/4	1		2	62	D4	4	135
15	14	39	0.5		0	0	3/4	1	1	1/8	1/8	1		-1	77	F5	5	129
15	14	79/2	0.5		1/8	1/8	3/4	1	1	1/8	1/8	1		-4	68	Ab4	4	130
15	14	40	1.0		1/4	1/4	3/4	2	1	1/4	1/4	1		-2	58	Bb3	3	136
15	14	40	0.5		1/4	1/4	3/4	1	1	1/8	1/8	1		-4	68	Ab4	4	131
15	14	81/2	0.5		3/8	3/8	3/4	1	1	1/8	1/8	1		1	67	G4	4	132
15	14	41	1.0		1/2	1/2	3/4	2	1	1/4	1/4	1		-3	63	Eb4	4	137
15	14	41	0.5		1/2	1/2	3/4	1	1	1/8	1/8	1		1	67	G4	4	133
15	14	83/2	0.5		5/8	5/8	3/4	1	1	1/8	1/8	1		-2	70	Bb4	4	134
16	15	42	0.5		0	0	3/4	2	1	1/8	1/8	1		1	55	G3	3	142
16	15	42	0.5		0	0	3/4	1	1	1/8	1/8	1		-3	75	Eb5	5	138
16	15	85/2	0.5		1/8	1/8	3/4	2	1	1/8	1/8	1		0	60	C4	4	143
16	15	85/2	0.5		1/8	1/8	3/4	1	1	1/8	1/8	1		1	67	G4	4	139
16	15	43	0.5		1/4	1/4	3/4	2	1	1/8	1/8	1		-2	58	Bb3	3	144
16	15	43	1.0		1/4	1/4	3/4	1	1	1/4	1/4	1		-4	68	Ab4	4	140
16	15	87/2	0.5		3/8	3/8	3/4	2	1	1/8	1/8	1		1	55	G3	3	145
16	15	44	0.5		1/2	1/2	3/4	2	1	1/8	1/8	1		-4	56	Ab3	3	146
16	15	44	1.0		1/2	1/2	3/4	1	1	1/4	1/4	1		-1	65	F4	4	141
16	15	89/2	0.5		5/8	5/8	3/4	2	1	1/8	1/8	1		-2	58	Bb3	3	147
17	16		0.5	1	0	0	3/4	2	1	1/8	1/8	1		-3	51	Eb3	3	149
17	16		3.0	1	0	0	3/4	1	1	3/4	1/2	3/2		-3	63	Eb4	4	148
17	16		0.5	1	1/8	1/8	3/4	2	1	1/8	1/8	1		-4	56	Ab3	3	150
17	16		0.5	1	1/4	1/4	3/4	2	1	1/8	1/8	1		1	55	G3	3	151
17	16		0.5	1	3/8	3/8	3/4	2	1	1/8	1/8	1		-3	51	Eb3	3	152
17	16		0.5	1	1/2	1/2	3/4	2	1	1/8	1/8	1		-1	53	F3	3	153
17	16		0.5	1	5/8	5/8	3/4	2	1	1/8	1/8	1		1	55	G3	3	154
18	16	45	3.0	2	0	0	3/4	2	1	3/4	1/2	3/2		-3	51	Eb3	3	156
18	16	45	3.0	2	0	0	3/4	1	1	3/4	1/2	3/2		-3	63	Eb4	4	155
