mc	mn	quarterbeats	duration_qb	mc_onset	mn_onset	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
1	0	0	0.25	0	15/16	4/4	1	1	1/16		1/16	1		4	76	E5	5	0
2	1	1/4	4.0	0	0	4/4	2	1	1		1	1	1	3	57	A3	3	27
2	1	1/4	2.0	0	0	4/4	1	3	1/2		1/2	1		0	72	C5	5	24
2	1	1/4	0.75	0	0	4/4	1	1	3/16		1/8	3/2		4	76	E5	5	1
2	1	1/2	0.25	1/16	1/16	4/4	1	2	1/16		1/16	1		4	64	E4	4	15
2	1	3/4	0.25	1/8	1/8	4/4	1	2	1/16		1/16	1		3	69	A4	4	16
2	1	1	0.25	3/16	3/16	4/4	1	2	1/16		1/16	1		1	67	G4	4	17
2	1	1	0.25	3/16	3/16	4/4	1	1	1/16		1/16	1		4	76	E5	5	2
2	1	5/4	0.5	1/4	1/4	4/4	1	2	1/8		1/8	1		-1	65	F4	4	18
2	1	5/4	0.25	1/4	1/4	4/4	1	1	1/16		1/16	1		3	81	A5	5	3
2	1	3/2	0.25	5/16	5/16	4/4	1	1	1/16		1/16	1		8	80	G#5	5	4
2	1	7/4	0.5	3/8	3/8	4/4	1	2	1/8		1/8	1		4	64	E4	4	19
2	1	7/4	0.25	3/8	3/8	4/4	1	1	1/16		1/16	1		3	81	A5	5	5
2	1	2	0.25	7/16	7/16	4/4	1	1	1/16		1/16	1		5	83	B5	5	6
2	1	9/4	0.5	1/2	1/2	4/4	1	2	1/8		1/8	1		-1	65	F4	4	20
2	1	9/4	1.0	1/2	1/2	4/4	1	3	1/4		1/4	1		5	71	B4	4	25
2	1	9/4	0.25	1/2	1/2	4/4	1	1	1/16		1/16	1		2	74	D5	5	7
2	1	5/2	0.25	9/16	9/16	4/4	1	1	1/16		1/16	1		-1	77	F5	5	8
2	1	11/4	0.5	5/8	5/8	4/4	1	2	1/8		1/8	1		2	62	D4	4	21
2	1	11/4	0.25	5/8	5/8	4/4	1	1	1/16		1/16	1		4	76	E5	5	9
2	1	3	0.25	11/16	11/16	4/4	1	1	1/16		1/16	1		-1	77	F5	5	10
2	1	13/4	0.5	3/4	3/4	4/4	1	2	1/8		1/8	1		5	59	B3	3	22
2	1	13/4	0.5	3/4	3/4	4/4	1	3	1/8		1/8	1		8	68	G#4	4	26
2	1	13/4	0.25	3/4	3/4	4/4	1	1	1/16		1/16	1		-1	77	F5	5	11
2	1	7/2	0.25	13/16	13/16	4/4	1	1	1/16		1/16	1		-1	77	F5	5	12
2	1	15/4	0.5	7/8	7/8	4/4	1	2	1/8		1/8	1		8	68	G#4	4	23
2	1	15/4	0.25	7/8	7/8	4/4	1	1	1/16		1/16	1		4	76	E5	5	13
2	1	4	0.25	15/16	15/16	4/4	1	1	1/16		1/16	1		2	74	D5	5	14
3	2	17/4	0.75	0	0	4/4	2	1	3/16		1/8	3/2	-1	3	57	A3	3	53
3	2	17/4	0.5	0	0	4/4	1	2	1/8		1/8	1		3	69	A4	4	38
3	2	17/4	0.25	0	0	4/4	1	1	1/16		1/16	1		0	72	C5	5	28
3	2	9/2	0.25	1/16	1/16	4/4	1	1	1/16		1/16	1		5	71	B4	4	29
3	2	19/4	0.25	1/8	1/8	4/4	1	1	1/16		1/16	1		3	69	A4	4	30
3	2	5	0.25	3/16	3/16	4/4	2	1	1/16		1/16	1		4	64	E4	4	54
3	2	5	0.25	3/16	3/16	4/4	1	1	1/16		1/16	1		5	71	B4	4	31
3	2	21/4	0.25	1/4	1/4	4/4	1	2	1/16		1/16	1		3	69	A4	4	39
3	2	21/4	1.0	1/4	1/4	4/4	1	3	1/4		1/4	1		0	72	C5	5	51
