mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	volta	mc_onset	mn_onset	timesig	staff	voice	duration	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
1	1	0	0	0.5		0	0	4/4	2	1	1/8	1/8	1		0	60	C4	4	12
1	1	0	0	0.25		0	0	4/4	1	1	1/16	1/16	1		0	72	C5	5	0
1	1	1/4	1/4	0.25		1/16	1/16	4/4	1	1	1/16	1/16	1		5	71	B4	4	1
1	1	1/2	1/2	0.5		1/8	1/8	4/4	2	1	1/8	1/8	1		0	48	C3	3	13
1	1	1/2	1/2	0.25		1/8	1/8	4/4	1	1	1/16	1/16	1		0	72	C5	5	2
1	1	3/4	3/4	0.25		3/16	3/16	4/4	1	1	1/16	1/16	1		2	74	D5	5	3
1	1	1	1	0.5		1/4	1/4	4/4	2	1	1/8	1/8	1		0	60	C4	4	14
1	1	1	1	0.25		1/4	1/4	4/4	1	1	1/16	1/16	1		-3	75	Eb5	5	4
1	1	5/4	5/4	0.25		5/16	5/16	4/4	1	1	1/16	1/16	1		-1	77	F5	5	5
1	1	3/2	3/2	0.5		3/8	3/8	4/4	2	1	1/8	1/8	1		-2	58	Bb3	3	15
1	1	3/2	3/2	0.5		3/8	3/8	4/4	1	1	1/8	1/8	1		1	79	G5	5	6
1	1	2	2	0.25		1/2	1/2	4/4	2	1	1/16	1/16	1		-4	56	Ab3	3	16
1	1	2	2	0.5		1/2	1/2	4/4	1	1	1/8	1/8	1		1	79	G5	5	7
1	1	9/4	9/4	0.25		9/16	9/16	4/4	2	1	1/16	1/16	1		-2	58	Bb3	3	17
1	1	5/2	5/2	0.25		5/8	5/8	4/4	2	1	1/16	1/16	1		0	60	C4	4	18
1	1	5/2	5/2	0.5		5/8	5/8	4/4	1	1	1/8	1/8	1		0	72	C5	5	8
1	1	11/4	11/4	0.25		11/16	11/16	4/4	2	1	1/16	1/16	1		-2	58	Bb3	3	19
1	1	3	3	0.25		3/4	3/4	4/4	2	1	1/16	1/16	1		-4	56	Ab3	3	20
1	1	3	3	0.5		3/4	3/4	4/4	1	1	1/8	1/8	1		0	72	C5	5	9
1	1	13/4	13/4	0.25		13/16	13/16	4/4	2	1	1/16	1/16	1		1	55	G3	3	21
1	1	7/2	7/2	0.25		7/8	7/8	4/4	2	1	1/16	1/16	1		-1	53	F3	3	22
1	1	7/2	7/2	0.25		7/8	7/8	4/4	1	1	1/16	1/16	1		0	84	C6	6	10
1	1	15/4	15/4	0.25		15/16	15/16	4/4	2	1	1/16	1/16	1		-3	51	Eb3	3	23
1	1	15/4	15/4	0.25		15/16	15/16	4/4	1	1	1/16	1/16	1		1	79	G5	5	11
2	2	4	4	0.5		0	0	4/4	2	1	1/8	1/8	1		-1	53	F3	3	38
2	2	4	4	0.75		0	0	4/4	1	1	3/16	1/8	3/2		-4	80	Ab5	5	24
2	2	9/2	9/2	0.5		1/8	1/8	4/4	2	1	1/8	1/8	1		1	55	G3	3	39
2	2	19/4	19/4	0.25		3/16	3/16	4/4	1	1	1/16	1/16	1		1	79	G5	5	25
2	2	5	5	0.5		1/4	1/4	4/4	2	1	1/8	1/8	1		-4	56	Ab3	3	40
2	2	5	5	0.25		1/4	1/4	4/4	1	1	1/16	1/16	1		-1	77	F5	5	26
2	2	21/4	21/4	0.25		5/16	5/16	4/4	1	1	1/16	1/16	1		-3	75	Eb5	5	27
2	2	11/2	11/2	0.5		3/8	3/8	4/4	2	1	1/8	1/8	1		-1	53	F3	3	41
2	2	11/2	11/2	0.25		3/8	3/8	4/4	1	1	1/16	1/16	1		2	74	D5	5	28
2	2	23/4	23/4	0.25		7/16	7/16	4/4	1	1	1/16	1/16	1		0	72	C5	5	29
2	2	6	6	0.5		1/2	1/2	4/4	2	1	1/8	1/8	1		1	55	G3	3	42
2	2	6	6	0.25		1/2	1/2	4/4	1	1	1/16	1/16	1		5	71	B4	4	30
2	2	25/4	25/4	0.25		9/16	9/16	4/4	1	1	1/16	1/16	1		3	69	A4	4	31
2	2	13/2	13/2	0.5		5/8	5/8	4/4	2	1	1/8	1/8	1		3	57	A3	3	43
2	2	13/2	13/2	0.25		5/8	5/8	4/4	1	1	1/16	1/16	1		5	71	B4	4	32
2	2	27/4	27/4	0.25		11/16	11/16	4/4	1	1	1/16	1/16	1		0	72	C5	5	33
2	2	7	7	0.5		3/4	3/4	4/4	2	1	1/8	1/8	1		5	59	B3	3	44
2	2	7	7	0.25		3/4	3/4	4/4	1	1	1/16	1/16	1		2	74	D5	5	34
2	2	29/4	29/4	0.25		13/16	13/16	4/4	1	1	1/16	1/16	1		-3	75	Eb5	5	35
2	2	15/2	15/2	0.5		7/8	7/8	4/4	2	1	1/8	1/8	1		1	55	G3	3	45
2	2	15/2	15/2	0.25		7/8	7/8	4/4	1	1	1/16	1/16	1		-1	77	F5	5	36
2	2	31/4	31/4	0.25		15/16	15/16	4/4	1	1	1/16	1/16	1		2	74	D5	5	37
3	3	8	8	0.25		0	0	4/4	2	1	1/16	1/16	1		0	48	C3	3	58
3	3	8	8	0.5		0	0	4/4	1	1	1/8	1/8	1		-3	75	Eb5	5	46
3	3	33/4	33/4	0.25		1/16	1/16	4/4	2	1	1/16	1/16	1		5	47	B2	2	59
3	3	17/2	17/2	0.25		1/8	1/8	4/4	2	1	1/16	1/16	1		0	48	C3	3	60
3	3	17/2	17/2	0.5		1/8	1/8	4/4	1	1	1/8	1/8	1		0	72	C5	5	47
3	3	35/4	35/4	0.25		3/16	3/16	4/4	2	1	1/16	1/16	1		2	50	D3	3	61
3	3	9	9	0.25		1/4	1/4	4/4	2	1	1/16	1/16	1		-3	51	Eb3	3	62
3	3	9	9	0.5		1/4	1/4	4/4	1	1	1/8	1/8	1		1	79	G5	5	48
3	3	37/4	37/4	0.25		5/16	5/16	4/4	2	1	1/16	1/16	1		-1	53	F3	3	63
3	3	19/2	19/2	0.25		3/8	3/8	4/4	2	1	1/16	1/16	1		1	55	G3	3	64
3	3	19/2	19/2	0.5		3/8	3/8	4/4	1	1	1/8	1/8	1		-2	70	Bb4	4	49
3	3	39/4	39/4	0.25		7/16	7/16	4/4	2	1	1/16	1/16	1		-3	51	Eb3	3	65
3	3	10	10	0.5		1/2	1/2	4/4	2	1	1/8	1/8	1		-1	53	F3	3	66
3	3	10	10	0.25		1/2	1/2	4/4	1	1	1/16	1/16	1		-4	68	Ab4	4	50
3	3	41/4	41/4	0.25		9/16	9/16	4/4	1	1	1/16	1/16	1		1	67	G4	4	51
3	3	21/2	21/2	0.5		5/8	5/8	4/4	2	1	1/8	1/8	1		-4	56	Ab3	3	67
3	3	21/2	21/2	0.25		5/8	5/8	4/4	1	1	1/16	1/16	1		-4	68	Ab4	4	52
3	3	43/4	43/4	0.25		11/16	11/16	4/4	1	1	1/16	1/16	1		-1	77	F5	5	53
3	3	11	11	0.5		3/4	3/4	4/4	2	1	1/8	1/8	1		-2	58	Bb3	3	68
3	3	11	11	0.25		3/4	3/4	4/4	1	1	1/16	1/16	1		-3	75	Eb5	5	54
3	3	45/4	45/4	0.25		13/16	13/16	4/4	1	1	1/16	1/16	1		2	74	D5	5	55
3	3	23/2	23/2	0.5		7/8	7/8	4/4	2	1	1/8	1/8	1		2	50	D3	3	69
3	3	23/2	23/2	0.25		7/8	7/8	4/4	1	1	1/16	1/16	1		0	72	C5	5	56
3	3	47/4	47/4	0.25		15/16	15/16	4/4	1	1	1/16	1/16	1		-2	70	Bb4	4	57
4	4		12	0.5	1	0	0	4/4	2	1	1/8	1/8	1		-3	51	Eb3	3	79
4	4		12	0.25	1	0	0	4/4	1	1	1/16	1/16	1		-4	80	Ab5	5	70
4	4		49/4	0.25	1	1/16	1/16	4/4	1	1	1/16	1/16	1		-1	77	F5	5	71
4	4		25/2	0.5	1	1/8	1/8	4/4	2	1	1/8	1/8	1		-4	56	Ab3	3	80
4	4		25/2	0.25	1	1/8	1/8	4/4	1	1	1/16	1/16	1		1	79	G5	5	72
4	4		51/4	0.25	1	3/16	3/16	4/4	1	1	1/16	1/16	1		-3	75	Eb5	5	73
4	4		13	0.5	1	1/4	1/4	4/4	2	1	1/8	1/8	1		-2	58	Bb3	3	81
4	4		13	0.25	1	1/4	1/4	4/4	1	1	1/16	1/16	1		1	79	G5	5	74
4	4		53/4	0.25	1	5/16	5/16	4/4	1	1	1/16	1/16	1		-1	77	F5	5	75
4	4		27/2	0.5	1	3/8	3/8	4/4	2	1	1/8	1/8	1		-2	46	Bb2	2	82
4	4		27/2	0.25	1	3/8	3/8	4/4	1	1	1/16	1/16	1		-3	75	Eb5	5	76
4	4		55/4	0.25	1	7/16	7/16	4/4	1	1	1/16	1/16	1		2	74	D5	5	77
4	4		14	0.25	1	1/2	1/2	4/4	2	1	1/16	1/16	1		-3	51	Eb3	3	83
4	4		14	2.0	1	1/2	1/2	4/4	1	1	1/2	1/2	1		-3	75	Eb5	5	78
4	4		57/4	0.25	1	9/16	9/16	4/4	2	1	1/16	1/16	1		2	50	D3	3	84
4	4		29/2	0.25	1	5/8	5/8	4/4	2	1	1/16	1/16	1		-3	51	Eb3	3	85
4	4		59/4	0.25	1	11/16	11/16	4/4	2	1	1/16	1/16	1		-1	53	F3	3	86
4	4		15	0.25	1	3/4	3/4	4/4	2	1	1/16	1/16	1		1	55	G3	3	87
4	4		61/4	0.25	1	13/16	13/16	4/4	2	1	1/16	1/16	1		3	57	A3	3	88
4	4		31/2	0.25	1	7/8	7/8	4/4	2	1	1/16	1/16	1		5	59	B3	3	89
4	4		63/4	0.25	1	15/16	15/16	4/4	2	1	1/16	1/16	1		1	55	G3	3	90
5	4	12	16	0.5	2	0	0	4/4	2	1	1/8	1/8	1		-3	51	Eb3	3	100
5	4	12	16	0.25	2	0	0	4/4	1	1	1/16	1/16	1		-4	80	Ab5	5	91
5	4	49/4	65/4	0.25	2	1/16	1/16	4/4	1	1	1/16	1/16	1		-1	77	F5	5	92
5	4	25/2	33/2	0.5	2	1/8	1/8	4/4	2	1	1/8	1/8	1		-4	56	Ab3	3	101
5	4	25/2	33/2	0.25	2	1/8	1/8	4/4	1	1	1/16	1/16	1		1	79	G5	5	93
5	4	51/4	67/4	0.25	2	3/16	3/16	4/4	1	1	1/16	1/16	1		-3	75	Eb5	5	94
5	4	13	17	0.5	2	1/4	1/4	4/4	2	1	1/8	1/8	1		-2	58	Bb3	3	102
5	4	13	17	0.25	2	1/4	1/4	4/4	1	1	1/16	1/16	1		1	79	G5	5	95
5	4	53/4	69/4	0.25	2	5/16	5/16	4/4	1	1	1/16	1/16	1		-1	77	F5	5	96
5	4	27/2	35/2	0.5	2	3/8	3/8	4/4	2	1	1/8	1/8	1		-2	46	Bb2	2	103
5	4	27/2	35/2	0.25	2	3/8	3/8	4/4	1	1	1/16	1/16	1		-3	75	Eb5	5	97
5	4	55/4	71/4	0.25	2	7/16	7/16	4/4	1	1	1/16	1/16	1		2	74	D5	5	98
5	4	14	18	0.5	2	1/2	1/2	4/4	2	1	1/8	1/8	1		-3	51	Eb3	3	104
5	4	14	18	2.0	2	1/2	1/2	4/4	1	1	1/2	1/2	1		-3	75	Eb5	5	99
5	4	29/2	37/2	0.5	2	5/8	5/8	4/4	2	1	1/8	1/8	1		-2	46	Bb2	2	105
5	4	15	19	1.0	2	3/4	3/4	4/4	2	1	1/4	1/4	1		-3	39	Eb2	2	106
6	5	16	20	0.5		0	0	4/4	2	1	1/8	1/8	1		-3	51	Eb3	3	121
6	5	16	20	0.25		0	0	4/4	1	1	1/16	1/16	1		1	79	G5	5	107
6	5	65/4	81/4	0.25		1/16	1/16	4/4	1	1	1/16	1/16	1		-4	80	Ab5	5	108
6	5	33/2	41/2	0.5		1/8	1/8	4/4	2	1	1/8	1/8	1		-1	53	F3	3	122
6	5	33/2	41/2	0.25		1/8	1/8	4/4	1	1	1/16	1/16	1		1	79	G5	5	109
6	5	67/4	83/4	0.25		3/16	3/16	4/4	1	1	1/16	1/16	1		-1	77	F5	5	110
6	5	17	21	0.5		1/4	1/4	4/4	2	1	1/8	1/8	1		1	55	G3	3	123
6	5	17	21	0.25		1/4	1/4	4/4	1	1	1/16	1/16	1		-3	75	Eb5	5	111
6	5	69/4	85/4	0.25		5/16	5/16	4/4	1	1	1/16	1/16	1		2	74	D5	5	112
6	5	35/2	43/2	0.5		3/8	3/8	4/4	2	1	1/8	1/8	1		-3	51	Eb3	3	124
6	5	35/2	43/2	0.25		3/8	3/8	4/4	1	1	1/16	1/16	1		0	72	C5	5	113
6	5	71/4	87/4	0.25		7/16	7/16	4/4	1	1	1/16	1/16	1		-2	70	Bb4	4	114
6	5	18	22	0.25		1/2	1/2	4/4	2	1	1/16	1/16	1		-1	53	F3	3	125
6	5	18	22	0.25		1/2	1/2	4/4	1	1	1/16	1/16	1		3	69	A4	4	115
6	5	73/4	89/4	0.25		9/16	9/16	4/4	2	1	1/16	1/16	1		1	55	G3	3	126
