mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
1	0	0	0	0.5	0	11/8	3/2	1	1	1/8		1/8	1		3	69	A4	4	0
2	1	1/2	1/2	1.5	0	0	3/2	2	1	3/8		1/4	3/2		3	57	A3	3	8
2	1	1/2	1/2	3.0	0	0	3/2	1	1	3/4		1/2	3/2		3	69	A4	4	1
2	1	1	1	0.5	1/8	1/8	3/2	1	2	1/8		1/8	1	1	4	64	E4	4	5
2	1	3/2	3/2	2.0	1/4	1/4	3/2	1	3	1/2		1/2	1		7	61	C#4	4	7
2	1	3/2	3/2	2.0	1/4	1/4	3/2	1	2	1/2		1/2	1	-1	4	64	E4	4	6
2	1	2	2	0.5	3/8	3/8	3/2	2	1	1/8		1/8	1		3	45	A2	2	9
2	1	5/2	5/2	0.5	1/2	1/2	3/2	2	1	1/8		1/8	1		5	47	B2	2	10
2	1	3	3	0.5	5/8	5/8	3/2	2	1	1/8		1/8	1		2	50	D3	3	11
2	1	7/2	7/2	0.5	3/4	3/4	3/2	2	1	1/8		1/8	1		7	49	C#3	3	12
2	1	7/2	7/2	1.0	3/4	3/4	3/2	1	1	1/4		1/4	1		4	64	E4	4	2
2	1	4	4	0.5	7/8	7/8	3/2	2	1	1/8		1/8	1		4	52	E3	3	13
2	1	9/2	9/2	0.5	1	1	3/2	2	1	1/8		1/8	1		2	50	D3	3	14
2	1	9/2	9/2	1.5	1	1	3/2	1	1	3/8		1/4	3/2		6	66	F#4	4	3
2	1	5	5	0.5	9/8	9/8	3/2	2	1	1/8		1/8	1		7	49	C#3	3	15
2	1	11/2	11/2	0.5	5/4	5/4	3/2	2	1	1/8		1/8	1		5	47	B2	2	16
2	1	6	6	0.5	11/8	11/8	3/2	2	1	1/8		1/8	1		3	45	A2	2	17
2	1	6	6	0.5	11/8	11/8	3/2	1	1	1/8		1/8	1		1	67	G4	4	4
3	2	13/2	13/2	0.5	0	0	3/2	2	1	1/8		1/8	1		2	50	D3	3	28
3	2	13/2	13/2	1.5	0	0	3/2	1	1	3/8		1/4	3/2		6	66	F#4	4	18
3	2	7	7	0.5	1/8	1/8	3/2	2	1	1/8		1/8	1		4	52	E3	3	29
3	2	15/2	15/2	0.5	1/4	1/4	3/2	2	1	1/8		1/8	1		2	50	D3	3	30
3	2	8	8	0.5	3/8	3/8	3/2	2	1	1/8		1/8	1		7	49	C#3	3	31
3	2	8	8	0.5	3/8	3/8	3/2	1	1	1/8		1/8	1		3	69	A4	4	19
3	2	17/2	17/2	0.5	1/2	1/2	3/2	2	1	1/8		1/8	1		5	47	B2	2	32
3	2	17/2	17/2	1.5	1/2	1/2	3/2	1	1	3/8		1/4	3/2		2	74	D5	5	20
3	2	9	9	0.5	5/8	5/8	3/2	2	1	1/8		1/8	1		3	45	A2	2	33
3	2	9	9	0.5	5/8	5/8	3/2	1	2	1/8		1/8	1		7	73	C#5	5	24
3	2	19/2	19/2	0.5	3/4	3/4	3/2	2	1	1/8		1/8	1		8	44	G#2	2	34
3	2	19/2	19/2	1.0	3/4	3/4	3/2	1	2	1/4		1/4	1	1	5	71	B4	4	25
3	2	10	10	0.5	7/8	7/8	3/2	2	1	1/8		1/8	1		4	40	E2	2	35
3	2	10	10	0.5	7/8	7/8	3/2	1	1	1/8		1/8	1		4	76	E5	5	21
3	2	21/2	21/2	0.5	1	1	3/2	2	1	1/8		1/8	1		3	45	A2	2	36
3	2	21/2	21/2	1.0	1	1	3/2	1	2	1/4		1/4	1	-1	5	71	B4	4	26
3	2	21/2	21/2	1.5	1	1	3/2	1	1	3/8		1/4	3/2		7	73	C#5	5	22
3	2	11	11	0.5	9/8	9/8	3/2	2	1	1/8		1/8	1		4	40	E2	2	37
3	2	23/2	23/2	0.5	5/4	5/4	3/2	2	1	1/8		1/8	1		7	37	C#2	2	38
3	2	23/2	23/2	1.0	5/4	5/4	3/2	1	2	1/4		1/4	1		3	69	A4	4	27
3	2	12	12	0.5	11/8	11/8	3/2	2	1	1/8		1/8	1		3	33	A1	1	39
3	2	12	12	0.5	11/8	11/8	3/2	1	1	1/8		1/8	1		5	71	B4	4	23
4	3	25/2	25/2	1.5	0	0	3/2	2	1	3/8		1/4	3/2		4	40	E2	2	49
4	3	25/2	25/2	3.0	0	0	3/2	1	1	3/4		1/2	3/2		5	71	B4	4	40
4	3	13	13	0.5	1/8	1/8	3/2	1	3	1/8		1/8	1	1	8	68	G#4	4	47
4	3	27/2	27/2	2.0	1/4	1/4	3/2	1	2	1/2		1/2	1		4	64	E4	4	44
4	3	27/2	27/2	2.0	1/4	1/4	3/2	1	3	1/2		1/2	1	-1	8	68	G#4	4	48
4	3	14	14	0.5	3/8	3/8	3/2	2	1	1/8		1/8	1		4	52	E3	3	50
4	3	29/2	29/2	0.5	1/2	1/2	3/2	2	1	1/8		1/8	1		6	54	F#3	3	51
4	3	15	15	0.5	5/8	5/8	3/2	2	1	1/8		1/8	1		3	57	A3	3	52
4	3	31/2	31/2	0.5	3/4	3/4	3/2	2	1	1/8		1/8	1		8	56	G#3	3	53
4	3	31/2	31/2	1.0	3/4	3/4	3/2	1	2	1/4		1/4	1		4	64	E4	4	45
4	3	31/2	31/2	1.0	3/4	3/4	3/2	1	2	1/4		1/4	1		5	71	B4	4	45
4	3	31/2	31/2	1.0	3/4	3/4	3/2	1	1	1/4		1/4	1		4	76	E5	5	41
4	3	16	16	0.5	7/8	7/8	3/2	2	1	1/8		1/8	1		5	59	B3	3	54
4	3	33/2	33/2	0.5	1	1	3/2	2	1	1/8		1/8	1		3	57	A3	3	55
4	3	33/2	33/2	2.0	1	1	3/2	1	2	1/2		1/2	1		5	71	B4	4	46
4	3	33/2	33/2	1.5	1	1	3/2	1	1	3/8		1/4	3/2		2	74	D5	5	42
4	3	17	17	0.5	9/8	9/8	3/2	2	1	1/8		1/8	1		8	56	G#3	3	56
4	3	35/2	35/2	0.5	5/4	5/4	3/2	2	1	1/8		1/8	1		6	54	F#3	3	57
4	3	18	18	0.5	11/8	11/8	3/2	2	1	1/8		1/8	1		4	52	E3	3	58
4	3	18	18	0.5	11/8	11/8	3/2	1	1	1/8		1/8	1		4	76	E5	5	43
5	4	37/2	37/2	0.5	0	0	3/2	2	1	1/8		1/8	1		3	57	A3	3	67
5	4	37/2	37/2	2.0	0	0	3/2	1	2	1/2		1/2	1		3	69	A4	4	66
5	4	37/2	37/2	1.5	0	0	3/2	1	1	3/8		1/4	3/2		7	73	C#5	5	59
5	4	19	19	0.5	1/8	1/8	3/2	2	1	1/8		1/8	1		5	59	B3	3	68
