quarterbeats	duration_qb	mc	mn	mc_onset	mn_onset	timesig	staff	voice	duration	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
127/4	0.5	22	21	1/4	1/4	3/8	2	1	1/8	1/8	1		1	55	G3	3	112
127/4	0.5	22	21	1/4	1/4	3/8	1	1	1/8	1/8	1		-2	70	Bb4	4	109
129/4	1.0	23	22	0	0	3/8	2	1	1/4	1/4	1		-2	58	Bb3	3	116
129/4	0.75	23	22	0	0	3/8	1	1	3/16	1/8	3/2		1	67	G4	4	113
33	0.25	23	22	3/16	3/16	3/8	1	1	1/16	1/16	1		-4	68	Ab4	4	114
133/4	0.5	23	22	1/4	1/4	3/8	2	1	1/8	1/8	1		-2	46	Bb2	2	117
133/4	0.5	23	22	1/4	1/4	3/8	1	1	1/8	1/8	1		-1	65	F4	4	115
135/4	1.5	24	23	0	0	3/8	2	1	3/8	1/4	3/2	1	-3	51	Eb3	3	120
135/4	1.0	24	23	0	0	3/8	1	1	1/4	1/4	1		-3	63	Eb4	4	118
139/4	0.5	24	23	1/4	1/4	3/8	1	1	1/8	1/8	1		1	67	G4	4	119
141/4	0.75	25	24	0	0	3/8	2	1	3/16	1/8	3/2	-1	-3	51	Eb3	3	122
141/4	1.5	25	24	0	0	3/8	1	1	3/8	1/4	3/2	1	0	72	C5	5	121
36	0.25	25	24	3/16	3/16	3/8	2	1	1/16	1/16	1		1	55	G3	3	123
145/4	0.5	25	24	1/4	1/4	3/8	2	1	1/8	1/8	1		0	48	C3	3	124
147/4	0.75	26	25	0	0	3/8	2	1	3/16	1/8	3/2		6	54	F#3	3	128
147/4	0.75	26	25	0	0	3/8	1	1	3/16	1/8	3/2	-1	0	72	C5	5	125
75/2	0.25	26	25	3/16	3/16	3/8	2	1	1/16	1/16	1		1	55	G3	3	129
75/2	0.25	26	25	3/16	3/16	3/8	1	1	1/16	1/16	1		3	69	A4	4	126
151/4	0.5	26	25	1/4	1/4	3/8	2	1	1/8	1/8	1		3	57	A3	3	130
151/4	0.5	26	25	1/4	1/4	3/8	1	1	1/8	1/8	1		0	72	C5	5	127
153/4	0.75	27	26	0	0	3/8	2	1	3/16	1/8	3/2		0	48	C3	3	132
153/4	1.5	27	26	0	0	3/8	1	1	3/8	1/4	3/2	1	-3	75	Eb5	5	131
39	0.25	27	26	3/16	3/16	3/8	2	1	1/16	1/16	1		-3	51	Eb3	3	133
157/4	0.5	27	26	1/4	1/4	3/8	2	1	1/8	1/8	1		1	43	G2	2	134
159/4	0.75	28	27	0	0	3/8	2	1	3/16	1/8	3/2		3	45	A2	2	138
159/4	0.75	28	27	0	0	3/8	1	1	3/16	1/8	3/2	-1	-3	75	Eb5	5	135
81/2	0.25	28	27	3/16	3/16	3/8	2	1	1/16	1/16	1		-2	46	Bb2	2	139
81/2	0.25	28	27	3/16	3/16	3/8	1	1	1/16	1/16	1		0	72	C5	5	136
163/4	0.5	28	27	1/4	1/4	3/8	2	1	1/8	1/8	1		0	48	C3	3	140
163/4	0.5	28	27	1/4	1/4	3/8	1	1	1/8	1/8	1		-3	75	Eb5	5	137
165/4	1.0	29	28	0	0	3/8	2	1	1/4	1/4	1		2	38	D2	2	144
165/4	0.75	29	28	0	0	3/8	1	1	3/16	1/8	3/2		6	78	F#5	5	141
42	0.25	29	28	3/16	3/16	3/8	1	1	1/16	1/16	1		3	81	A5	5	142
169/4	0.5	29	28	1/4	1/4	3/8	2	1	1/8	1/8	1		0	48	C3	3	145
169/4	0.5	29	28	1/4	1/4	3/8	1	1	1/8	1/8	1		2	74	D5	5	143
171/4	0.75	30	29	0	0	3/8	2	1	3/16	1/8	3/2		-2	46	Bb2	2	149
171/4	0.75	30	29	0	0	3/8	1	1	3/16	1/8	3/2		1	79	G5	5	146
87/2	0.25	30	29	3/16	3/16	3/8	2	1	1/16	1/16	1		3	45	A2	2	150
87/2	0.25	30	29	3/16	3/16	3/8	1	1	1/16	1/16	1		3	81	A5	5	147
175/4	0.5	30	29	1/4	1/4	3/8	2	1	1/8	1/8	1		1	43	G2	2	151
175/4	0.5	30	29	1/4	1/4	3/8	1	1	1/8	1/8	1		-2	82	Bb5	5	148
177/4	1.0	31	30	0	0	3/8	2	1	1/4	1/4	1		2	50	D3	3	155
177/4	0.75	31	30	0	0	3/8	1	1	3/16	1/8	3/2		2	74	D5	5	152
45	0.25	31	30	3/16	3/16	3/8	1	1	1/16	1/16	1		1	79	G5	5	153
181/4	0.5	31	30	1/4	1/4	3/8	2	1	1/8	1/8	1		2	38	D2	2	156
181/4	0.5	31	30	1/4	1/4	3/8	1	1	1/8	1/8	1		6	78	F#5	5	154
183/4	0.75	32	31	0	0	3/8	2	1	3/16	1/8	3/2		1	43	G2	2	158
183/4	1.5	32	31	0	0	3/8	1	1	3/8	1/4	3/2	1	1	79	G5	5	157
93/2	0.25	32	31	3/16	3/16	3/8	2	1	1/16	1/16	1		5	47	B2	2	159
187/4	0.5	32	31	1/4	1/4	3/8	2	1	1/8	1/8	1		2	50	D3	3	160
189/4	0.75	33	32	0	0	3/8	2	1	3/16	1/8	3/2		1	55	G3	3	162
189/4	0.75	33	32	0	0	3/8	1	1	3/16	1/8	3/2	-1	1	79	G5	5	161
48	0.25	34	32	0	3/16	3/8	1	1	1/16	1/16	1		1	67	G4	4	163
193/4	0.5	34	32	1/16	1/4	3/8	1	1	1/8	1/8	1		2	74	D5	5	164
195/4	0.75	35	33	0	0	3/8	1	1	3/16	1/8	3/2		5	71	B4	4	165
99/2	0.25	35	33	3/16	3/16	3/8	2	1	1/16	1/16	1		1	55	G3	3	168
99/2	0.25	35	33	3/16	3/16	3/8	1	1	1/16	1/16	1		3	69	A4	4	166
199/4	0.5	35	33	1/4	1/4	3/8	2	1	1/8	1/8	1		2	62	D4	4	169
199/4	0.5	35	33	1/4	1/4	3/8	1	1	1/8	1/8	1		1	67	G4	4	167
201/4	0.75	36	34	0	0	3/8	2	1	3/16	1/8	3/2		5	59	B3	3	171
201/4	1.5	36	34	0	0	3/8	1	1	3/8	1/4	3/2	1	-1	77	F5	5	170
51	0.25	36	34	3/16	3/16	3/8	2	1	1/16	1/16	1		3	57	A3	3	172
205/4	0.5	36	34	1/4	1/4	3/8	2	1	1/8	1/8	1		1	55	G3	3	173
207/4	1.5	37	35	0	0	3/8	2	1	3/8	1/4	3/2	1	0	60	C4	4	177
207/4	0.75	37	35	0	0	3/8	1	1	3/16	1/8	3/2	-1	-1	77	F5	5	174
105/2	0.25	37	35	3/16	3/16	3/8	1	1	1/16	1/16	1		1	79	G5	5	175
211/4	0.5	37	35	1/4	1/4	3/8	1	1	1/8	1/8	1		2	74	D5	5	176
213/4	0.75	38	36	0	0	3/8	2	1	3/16	1/8	3/2	-1	0	60	C4	4	181
213/4	0.75	38	36	0	0	3/8	1	1	3/16	1/8	3/2		-3	75	Eb5	5	178
54	0.25	38	36	3/16	3/16	3/8	2	1	1/16	1/16	1		0	48	C3	3	182
54	0.25	38	36	3/16	3/16	3/8	1	1	1/16	1/16	1		1	79	G5	5	179
217/4	0.5	38	36	1/4	1/4	3/8	2	1	1/8	1/8	1		1	55	G3	3	183
217/4	0.5	38	36	1/4	1/4	3/8	1	1	1/8	1/8	1		-2	82	Bb5	5	180
219/4	0.75	39	37	0	0	3/8	2	1	3/16	1/8	3/2		4	52	E3	3	187
219/4	0.75	39	37	0	0	3/8	1	1	3/16	1/8	3/2		-5	73	Db5	5	184
111/2	0.25	39	37	3/16	3/16	3/8	2	1	1/16	1/16	1		2	50	D3	3	188
111/2	0.25	39	37	3/16	3/16	3/8	1	1	1/16	1/16	1		0	72	C5	5	185
223/4	0.5	39	37	1/4	1/4	3/8	2	1	1/8	1/8	1		0	48	C3	3	189
223/4	0.5	39	37	1/4	1/4	3/8	1	1	1/8	1/8	1		1	79	G5	5	186
225/4	1.5	40	38	0	0	3/8	2	1	3/8	1/4	3/2	1	-2	58	Bb3	3	193
225/4	0.75	40	38	0	0	3/8	1	1	3/16	1/8	3/2		4	76	E5	5	190
57	0.25	40	38	3/16	3/16	3/8	1	1	1/16	1/16	1		2	74	D5	5	191
229/4	0.5	40	38	1/4	1/4	3/8	1	1	1/8	1/8	1		0	72	C5	5	192
231/4	0.75	41	39	0	0	3/8	2	1	3/16	1/8	3/2	-1	-2	58	Bb3	3	195
231/4	1.5	41	39	0	0	3/8	1	1	3/8	1/4	3/2	1	-1	77	F5	5	194
117/2	0.25	41	39	3/16	3/16	3/8	2	1	1/16	1/16	1		0	60	C4	4	196
235/4	0.5	41	39	1/4	1/4	3/8	2	1	1/8	1/8	1		1	55	G3	3	197
237/4	0.5	42	40	0	0	3/8	2	1	1/8	1/8	1		-4	56	Ab3	3	201
237/4	0.75	42	40	0	0	3/8	1	1	3/16	1/8	3/2	-1	-1	77	F5	5	198
239/4	0.5	42	40	1/8	1/8	3/8	2	1	1/8	1/8	1		-1	53	F3	3	202
60	0.25	42	40	3/16	3/16	3/8	1	1	1/16	1/16	1		0	72	C5	5	199
241/4	0.5	42	40	1/4	1/4	3/8	1	1	1/8	1/8	1		-1	77	F5	5	200
243/4	0.75	43	41	0	0	3/8	1	1	3/16	1/8	3/2		2	74	D5	5	203
123/2	0.25	43	41	3/16	3/16	3/8	2	1	1/16	1/16	1		-1	53	F3	3	206
123/2	0.25	43	41	3/16	3/16	3/8	1	1	1/16	1/16	1		0	72	C5	5	204
247/4	0.5	43	41	1/4	1/4	3/8	2	1	1/8	1/8	1		-2	58	Bb3	3	207
247/4	0.5	43	41	1/4	1/4	3/8	1	1	1/8	1/8	1		-2	70	Bb4	4	205
249/4	0.75	44	42	0	0	3/8	2	1	3/16	1/8	3/2		1	55	G3	3	209
249/4	1.5	44	42	0	0	3/8	1	1	3/8	1/4	3/2	1	-3	75	Eb5	5	208
63	0.25	44	42	3/16	3/16	3/8	2	1	1/16	1/16	1		-1	53	F3	3	210
253/4	0.5	44	42	1/4	1/4	3/8	2	1	1/8	1/8	1		-3	51	Eb3	3	211
255/4	1.5	45	43	0	0	3/8	2	1	3/8	1/4	3/2	1	-4	56	Ab3	3	215
255/4	0.75	45	43	0	0	3/8	1	1	3/16	1/8	3/2	-1	-3	75	Eb5	5	212
129/2	0.25	45	43	3/16	3/16	3/8	1	1	1/16	1/16	1		0	72	C5	5	213
259/4	0.5	45	43	1/4	1/4	3/8	1	1	1/8	1/8	1		4	76	E5	5	214
261/4	0.75	46	44	0	0	3/8	2	1	3/16	1/8	3/2	-1	-4	56	Ab3	3	219
261/4	0.75	46	44	0	0	3/8	1	1	3/16	1/8	3/2		-1	77	F5	5	216
66	0.25	46	44	3/16	3/16	3/8	2	1	1/16	1/16	1		-1	53	F3	3	220
66	0.25	46	44	3/16	3/16	3/8	1	1	1/16	1/16	1		2	74	D5	5	217
265/4	0.5	46	44	1/4	1/4	3/8	2	1	1/8	1/8	1		5	59	B3	3	221
265/4	0.5	46	44	1/4	1/4	3/8	1	1	1/8	1/8	1		1	79	G5	5	218
267/4	0.75	47	45	0	0	3/8	2	1	3/16	1/8	3/2		0	60	C4	4	225
267/4	0.75	47	45	0	0	3/8	1	1	3/16	1/8	3/2		-3	75	Eb5	5	222
135/2	0.25	47	45	3/16	3/16	3/8	2	1	1/16	1/16	1		1	55	G3	3	226
135/2	0.25	47	45	3/16	3/16	3/8	1	1	1/16	1/16	1		2	74	D5	5	223
271/4	0.5	47	45	1/4	1/4	3/8	2	1	1/8	1/8	1		0	60	C4	4	227
271/4	0.5	47	45	1/4	1/4	3/8	1	1	1/8	1/8	1		0	72	C5	5	224
273/4	0.75	48	46	0	0	3/8	2	1	3/16	1/8	3/2		-4	56	Ab3	3	229
273/4	1.5	48	46	0	0	3/8	1	1	3/8	1/4	3/2	1	-1	77	F5	5	228
69	0.25	48	46	3/16	3/16	3/8	2	1	1/16	1/16	1		1	55	G3	3	230
277/4	0.5	48	46	1/4	1/4	3/8	2	1	1/8	1/8	1		-1	53	F3	3	231
279/4	1.5	49	47	0	0	3/8	2	1	3/8	1/4	3/2	1	0	60	C4	4	235
279/4	0.75	49	47	0	0	3/8	1	1	3/16	1/8	3/2	-1	-1	77	F5	5	232
141/2	0.25	49	47	3/16	3/16	3/8	1	1	1/16	1/16	1		2	74	D5	5	233
283/4	0.5	49	47	1/4	1/4	3/8	1	1	1/8	1/8	1		1	79	G5	5	234
285/4	0.75	50	48	0	0	3/8	2	1	3/16	1/8	3/2	-1	0	60	C4	4	239
285/4	0.75	50	48	0	0	3/8	1	1	3/16	1/8	3/2		-4	80	Ab5	5	236
72	0.25	50	48	3/16	3/16	3/8	2	1	1/16	1/16	1		-4	56	Ab3	3	240
72	0.25	50	48	3/16	3/16	3/8	1	1	1/16	1/16	1		-1	77	F5	5	237
289/4	0.5	50	48	1/4	1/4	3/8	2	1	1/8	1/8	1		2	62	D4	4	241
289/4	0.5	50	48	1/4	1/4	3/8	1	1	1/8	1/8	1		-2	82	Bb5	5	238
291/4	0.75	51	49	0	0	3/8	2	1	3/16	1/8	3/2		-3	63	Eb4	4	245
291/4	0.75	51	49	0	0	3/8	1	1	3/16	1/8	3/2		1	79	G5	5	242
147/2	0.25	51	49	3/16	3/16	3/8	2	1	1/16	1/16	1		-2	58	Bb3	3	246
147/2	0.25	51	49	3/16	3/16	3/8	1	1	1/16	1/16	1		-1	77	F5	5	243
295/4	0.5	51	49	1/4	1/4	3/8	2	1	1/8	1/8	1		-3	63	Eb4	4	247
295/4	0.5	51	49	1/4	1/4	3/8	1	1	1/8	1/8	1		-3	75	Eb5	5	244
297/4	0.75	52	50	0	0	3/8	2	1	3/16	1/8	3/2		0	60	C4	4	249
297/4	1.5	52	50	0	0	3/8	1	1	3/8	1/4	3/2	1	-4	80	Ab5	5	248
75	0.25	52	50	3/16	3/16	3/8	2	1	1/16	1/16	1		-2	58	Bb3	3	250
301/4	0.5	52	50	1/4	1/4	3/8	2	1	1/8	1/8	1		-4	56	Ab3	3	251
303/4	1.5	53	51	0	0	3/8	2	1	3/8	1/4	3/2	1	-3	63	Eb4	4	255
303/4	0.75	53	51	0	0	3/8	1	1	3/16	1/8	3/2	-1	-4	80	Ab5	5	252
153/2	0.25	53	51	3/16	3/16	3/8	1	1	1/16	1/16	1		-1	77	F5	5	253
307/4	0.5	53	51	1/4	1/4	3/8	1	1	1/8	1/8	1		5	83	B5	5	254
309/4	0.75	54	52	0	0	3/8	2	1	3/16	1/8	3/2	-1	-3	63	Eb4	4	259
309/4	0.75	54	52	0	0	3/8	1	1	3/16	1/8	3/2		0	84	C6	6	256
78	0.25	54	52	3/16	3/16	3/8	2	1	1/16	1/16	1		0	60	C4	4	260
78	0.25	54	52	3/16	3/16	3/8	1	1	1/16	1/16	1		1	79	G5	5	257
313/4	0.5	54	52	1/4	1/4	3/8	2	1	1/8	1/8	1		4	64	E4	4	261
313/4	0.5	54	52	1/4	1/4	3/8	1	1	1/8	1/8	1		0	72	C5	5	258
315/4	0.75	55	53	0	0	3/8	2	1	3/16	1/8	3/2		-4	56	Ab3	3	265
315/4	0.75	55	53	0	0	3/8	1	1	3/16	1/8	3/2		-1	77	F5	5	262
159/2	0.25	55	53	3/16	3/16	3/8	2	1	1/16	1/16	1		0	60	C4	4	266
159/2	0.25	55	53	3/16	3/16	3/8	1	1	1/16	1/16	1		1	79	G5	5	263
319/4	0.5	55	53	1/4	1/4	3/8	2	1	1/8	1/8	1		2	50	D3	3	267
319/4	0.5	55	53	1/4	1/4	3/8	1	1	1/8	1/8	1		-4	80	Ab5	5	264
321/4	1.0	56	54	0	0	3/8	2	1	1/4	1/4	1		-3	51	Eb3	3	273
321/4	0.5	56	54	0	0	3/8	1	1	1/8	1/8	1		1	79	G5	5	268
323/4	0.25	56	54	1/8	1/8	3/8	1	1	1/16	1/16	1		-1	77	F5	5	269
81	0.25	56	54	3/16	3/16	3/8	1	1	1/16	1/16	1		-3	75	Eb5	5	270
325/4	0.5	56	54	1/4	1/4	3/8	2	1	1/8	1/8	1		-1	53	F3	3	274
325/4	0.25	56	54	1/4	1/4	3/8	1	1	1/16	1/16	1		2	74	D5	5	271
163/2	0.25	56	54	5/16	5/16	3/8	1	1	1/16	1/16	1		0	72	C5	5	272
327/4	0.75	57	55	0	0	3/8	2	1	3/16	1/8	3/2		1	55	G3	3	276
327/4	1.5	57	55	0	0	3/8	1	1	3/8	1/4	3/2	1	5	71	B4	4	275
165/2	0.25	57	55	3/16	3/16	3/8	2	1	1/16	1/16	1		5	47	B2	2	277
331/4	0.5	57	55	1/4	1/4	3/8	2	1	1/8	1/8	1		2	50	D3	3	278
333/4	1.0	58	56	0	0	3/8	2	1	1/4	1/4	1		1	43	G2	2	282
333/4	0.75	58	56	0	0	3/8	1	1	3/16	1/8	3/2	-1	5	71	B4	4	279
