mc	mn	quarterbeats	duration_qb	mc_onset	mn_onset	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
1	1	0	2.0	0	0	3/4	2	2	1/2		1/2	1		0	60	C4	4	9
1	1	0	0.5	0	0	3/4	1	1	1/8		1/8	1		-3	75	Eb5	5	0
1	1	1/2	0.25	1/8	1/8	3/4	1	1	1/16		1/16	1		-1	77	F5	5	1
1	1	3/4	0.25	3/16	3/16	3/4	1	1	1/16		1/16	1		-3	75	Eb5	5	2
1	1	1	1.0	1/4	1/4	3/4	2	1	1/4		1/4	1		-3	63	Eb4	4	7
1	1	1	0.25	1/4	1/4	3/4	1	1	1/16		1/16	1		2	74	D5	5	3
1	1	5/4	0.25	5/16	5/16	3/4	1	1	1/16		1/16	1		-3	75	Eb5	5	4
1	1	3/2	0.5	3/8	3/8	3/4	1	1	1/8		1/8	1		0	72	C5	5	5
1	1	2	1.0	1/2	1/2	3/4	2	2	1/4		1/4	1		-2	58	Bb3	3	10
1	1	2	1.0	1/2	1/2	3/4	2	1	1/4		1/4	1		2	62	D4	4	8
1	1	2	1.0	1/2	1/2	3/4	1	1	1/4		1/4	1	1	1	79	G5	5	6
2	2	3	1.5	0	0	3/4	2	2	3/8		1/4	3/2		-4	56	Ab3	3	20
2	2	3	1.5	0	0	3/4	2	1	3/8		1/4	3/2		0	60	C4	4	16
2	2	3	0.25	0	0	3/4	1	1	1/16		1/16	1	-1	1	79	G5	5	11
2	2	13/4	0.25	1/16	1/16	3/4	1	1	1/16		1/16	1		0	84	C6	6	12
2	2	7/2	0.25	1/8	1/8	3/4	1	1	1/16		1/16	1		-4	80	Ab5	5	13
2	2	15/4	0.25	3/16	3/16	3/4	1	1	1/16		1/16	1		4	76	E5	5	14
2	2	4	2.0	1/4	1/4	3/4	1	1	1/2		1/2	1	1	-1	77	F5	5	15
2	2	9/2	0.5	3/8	3/8	3/4	2	2	1/8		1/8	1		-4	56	Ab3	3	21
2	2	9/2	0.5	3/8	3/8	3/4	2	1	1/8		1/8	1		5	59	B3	3	17
2	2	5	0.5	1/2	1/2	3/4	2	2	1/8		1/8	1		1	55	G3	3	22
2	2	5	0.5	1/2	1/2	3/4	2	1	1/8		1/8	1		0	60	C4	4	18
2	2	11/2	0.5	5/8	5/8	3/4	2	2	1/8		1/8	1		-1	53	F3	3	23
2	2	11/2	0.5	5/8	5/8	3/4	2	1	1/8		1/8	1		2	62	D4	4	19
3	3	6	1.0	0	0	3/4	2	2	1/4		1/4	1		1	55	G3	3	39
3	3	6	1.0	0	0	3/4	2	1	1/4		1/4	1		5	59	B3	3	36
3	3	6	0.25	0	0	3/4	1	1	1/16		1/16	1	-1	-1	77	F5	5	24
3	3	25/4	0.25	1/16	1/16	3/4	1	1	1/16		1/16	1		-4	80	Ab5	5	25
3	3	13/2	0.25	1/8	1/8	3/4	1	1	1/16		1/16	1		1	79	G5	5	26
3	3	27/4	0.25	3/16	3/16	3/4	1	1	1/16		1/16	1		2	74	D5	5	27
3	3	7	1.0	1/4	1/4	3/4	2	1	1/4		1/4	1		0	60	C4	4	37
3	3	7	1.0	1/4	1/4	3/4	2	2	1/4		1/4	1		0	60	C4	4	40
3	3	7	0.25	1/4	1/4	3/4	1	1	1/16		1/16	1		-3	75	Eb5	5	28
3	3	29/4	0.25	5/16	5/16	3/4	1	1	1/16		1/16	1		1	79	G5	5	29
3	3	15/2	0.25	3/8	3/8	3/4	1	1	1/16		1/16	1		-1	77	F5	5	30
3	3	31/4	0.25	7/16	7/16	3/4	1	1	1/16		1/16	1		0	72	C5	5	31
3	3	8	1.0	1/2	1/2	3/4	2	2	1/4		1/4	1		-1	53	F3	3	41
3	3	8	1.0	1/2	1/2	3/4	2	1	1/4		1/4	1		-4	56	Ab3	3	38
3	3	8	0.25	1/2	1/2	3/4	1	1	1/16		1/16	1		2	74	D5	5	32
3	3	33/4	0.25	9/16	9/16	3/4	1	1	1/16		1/16	1		-1	77	F5	5	33
3	3	17/2	0.25	5/8	5/8	3/4	1	1	1/16		1/16	1		-3	75	Eb5	5	34
3	3	35/4	0.25	11/16	11/16	3/4	1	1	1/16		1/16	1		5	71	B4	4	35
