quarterbeats	duration_qb	mc	mn	mc_onset	mn_onset	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
86	0.75	29	29	1/2	1/2	3/4	1	1	3/16		1/8	3/2		1	67	G4	4	284
173/2	0.5	29	29	5/8	5/8	3/4	2	2	1/8		1/8	1		3	45	A2	2	292
347/4	0.25	29	29	11/16	11/16	3/4	1	1	1/16		1/16	1		6	66	F#4	4	285
87	0.5	30	30	0	0	3/4	2	2	1/8		1/8	1		5	47	B2	2	297
87	2.0	30	30	0	0	3/4	2	1	1/2		1/2	1		1	55	G3	3	296
87	1.0	30	30	0	0	3/4	1	1	1/4		1/4	1		2	74	D5	5	293
175/2	0.5	30	30	1/8	1/8	3/4	2	2	1/8		1/8	1		2	50	D3	3	298
88	0.0	30	30	1/4	1/4	3/4	1	1	0	appoggiatura	1/8	1		2	74	D5	5	294
88	0.5	30	30	1/4	1/4	3/4	2	2	1/8		1/8	1		0	48	C3	3	299
88	2.0	30	30	1/4	1/4	3/4	1	1	1/2		1/2	1		4	76	E5	5	295
177/2	0.5	30	30	3/8	3/8	3/4	2	2	1/8		1/8	1		5	47	B2	2	300
89	0.5	30	30	1/2	1/2	3/4	2	2	1/8		1/8	1		3	45	A2	2	301
179/2	0.5	30	30	5/8	5/8	3/4	2	2	1/8		1/8	1		1	43	G2	2	302
90	1.5	31	31	0	0	3/4	2	2	3/8		1/4	3/2		6	42	F#2	2	320
90	0.25	31	31	0	0	3/4	1	1	1/16		1/16	1		2	62	D4	4	303
361/4	0.25	31	31	1/16	1/16	3/4	1	1	1/16		1/16	1		4	64	E4	4	304
181/2	0.5	31	31	1/8	1/8	3/4	2	1	1/8		1/8	1		3	45	A2	2	317
181/2	0.25	31	31	1/8	1/8	3/4	1	1	1/16		1/16	1		6	66	F#4	4	305
363/4	0.25	31	31	3/16	3/16	3/4	1	1	1/16		1/16	1		1	67	G4	4	306
91	1.5	31	31	1/4	1/4	3/4	2	1	3/8		1/4	3/2		2	50	D3	3	318
91	0.25	31	31	1/4	1/4	3/4	1	1	1/16		1/16	1		3	69	A4	4	307
365/4	0.25	31	31	5/16	5/16	3/4	1	1	1/16		1/16	1		5	71	B4	4	308
183/2	0.5	31	31	3/8	3/8	3/4	2	2	1/8		1/8	1		6	42	F#2	2	321
183/2	0.25	31	31	3/8	3/8	3/4	1	1	1/16		1/16	1		0	72	C5	5	309
367/4	0.25	31	31	7/16	7/16	3/4	1	1	1/16		1/16	1		3	69	A4	4	310
92	0.5	31	31	1/2	1/2	3/4	2	2	1/8		1/8	1		1	43	G2	2	322
92	0.16666666666666666	31	31	1/2	1/2	3/4	1	1	1/24		1/16	2/3		5	71	B4	4	311
553/6	0.16666666666666666	31	31	13/24	13/24	3/4	1	1	1/24		1/16	2/3		3	69	A4	4	312
277/3	0.16666666666666666	31	31	7/12	7/12	3/4	1	1	1/24		1/16	2/3		1	67	G4	4	313
185/2	0.5	31	31	5/8	5/8	3/4	2	2	1/8		1/8	1		0	48	C3	3	323
185/2	0.5	31	31	5/8	5/8	3/4	2	1	1/8		1/8	1		4	52	E3	3	319
185/2	0.16666666666666666	31	31	5/8	5/8	3/4	1	1	1/24		1/16	2/3		3	69	A4	4	314
278/3	0.16666666666666666	31	31	2/3	2/3	3/4	1	1	1/24		1/16	2/3		1	67	G4	4	315
557/6	0.16666666666666666	31	31	17/24	17/24	3/4	1	1	1/24		1/16	2/3		6	66	F#4	4	316
93	0.5	32	32	0	0	3/4	2	1	1/8		1/8	1		2	50	D3	3	328
93	2.0	32	32	0	0	3/4	2	2	1/2		1/2	1	1	2	50	D3	3	333
93	1.0	32	32	0	0	3/4	1	1	1/4		1/4	1		1	67	G4	4	324
187/2	0.5	32	32	1/8	1/8	3/4	2	1	1/8		1/8	1		5	59	B3	3	329
94	0.5	32	32	1/4	1/4	3/4	2	1	1/8		1/8	1		3	57	A3	3	330
94	0.75	32	32	1/4	1/4	3/4	1	1	3/16		1/8	3/2		6	66	F#4	4	325
189/2	0.5	32	32	3/8	3/8	3/4	2	1	1/8		1/8	1		1	55	G3	3	331
379/4	0.25	32	32	7/16	7/16	3/4	1	1	1/16		1/16	1		4	64	E4	4	326
95	0.5	32	32	1/2	1/2	3/4	2	2	1/8		1/8	1	-1	2	50	D3	3	334
95	1.0	32	32	1/2	1/2	3/4	2	1	1/4		1/4	1	1	6	54	F#3	3	332
95	1.0	32	32	1/2	1/2	3/4	1	1	1/4		1/4	1		2	62	D4	4	327
191/2	0.5	32	32	5/8	5/8	3/4	2	2	1/8		1/8	1		0	48	C3	3	335
96	1.5	33	33	0	0	3/4	2	2	3/8		1/4	3/2		5	47	B2	2	343
96	0.5	33	33	0	0	3/4	2	1	1/8		1/8	1	-1	6	54	F#3	3	340
96	1.5	33	33	0	0	3/4	1	1	3/8		1/4	3/2		2	74	D5	5	336
193/2	0.5	33	33	1/8	1/8	3/4	2	1	1/8		1/8	1		2	50	D3	3	341
97	2.0	33	33	1/4	1/4	3/4	2	1	1/2		1/2	1	1	1	55	G3	3	342
195/2	0.5	33	33	3/8	3/8	3/4	2	2	1/8		1/8	1		5	47	B2	2	344
195/2	0.5	33	33	3/8	3/8	3/4	1	1	1/8		1/8	1		4	76	E5	5	337
98	0.5	33	33	1/2	1/2	3/4	2	2	1/8		1/8	1		3	45	A2	2	345
98	0.75	33	33	1/2	1/2	3/4	1	1	3/16		1/8	3/2		0	72	C5	5	338
197/2	0.5	33	33	5/8	5/8	3/4	2	2	1/8		1/8	1		1	43	G2	2	346
395/4	0.25	33	33	11/16	11/16	3/4	1	1	1/16		1/16	1		5	71	B4	4	339
99	1.5	34	34	0	0	3/4	2	2	3/8		1/4	3/2		0	48	C3	3	354
99	0.5	34	34	0	0	3/4	2	1	1/8		1/8	1	-1	1	55	G3	3	351
99	1.0	34	34	0	0	3/4	1	1	1/4		1/4	1		4	76	E5	5	347
199/2	0.5	34	34	1/8	1/8	3/4	2	1	1/8		1/8	1		4	52	E3	3	352
100	2.0	34	34	1/4	1/4	3/4	2	1	1/2		1/2	1		3	57	A3	3	353
100	1.5	34	34	1/4	1/4	3/4	1	1	3/8		1/4	3/2		6	78	F#5	5	348
201/2	0.5	34	34	3/8	3/8	3/4	2	2	1/8		1/8	1		3	45	A2	2	355
101	0.5	34	34	1/2	1/2	3/4	2	2	1/8		1/8	1		2	50	D3	3	356
203/2	0.5	34	34	5/8	5/8	3/4	2	2	1/8		1/8	1		0	48	C3	3	357
203/2	0.25	34	34	5/8	5/8	3/4	1	1	1/16		1/16	1		4	76	E5	5	349
407/4	0.25	34	34	11/16	11/16	3/4	1	1	1/16		1/16	1		6	78	F#5	5	350
102	1.0	35	35	0	0	3/4	2	2	1/4		1/4	1		5	47	B2	2	368
102	1.0	35	35	0	0	3/4	1	1	1/4		1/4	1	1	1	79	G5	5	358
205/2	0.5	35	35	1/8	1/8	3/4	2	1	1/8		1/8	1		2	50	D3	3	365
103	1.5	35	35	1/4	1/4	3/4	2	2	3/8		1/4	3/2		7	49	C#3	3	369
103	0.5	35	35	1/4	1/4	3/4	1	1	1/8		1/8	1	-1	1	79	G5	5	359
207/2	0.5	35	35	3/8	3/8	3/4	2	1	1/8		1/8	1		4	52	E3	3	366
207/2	0.25	35	35	3/8	3/8	3/4	1	1	1/16		1/16	1		3	81	A5	5	360
415/4	0.25	35	35	7/16	7/16	3/4	1	1	1/16		1/16	1		5	83	B5	5	361
104	1.0	35	35	1/2	1/2	3/4	2	1	1/4		1/4	1	1	3	57	A3	3	367
104	0.25	35	35	1/2	1/2	3/4	1	1	1/16		1/16	1		3	81	A5	5	362
417/4	0.25	35	35	9/16	9/16	3/4	1	1	1/16		1/16	1		6	78	F#5	5	363
209/2	0.5	35	35	5/8	5/8	3/4	2	2	1/8		1/8	1		3	45	A2	2	370
209/2	0.5	35	35	5/8	5/8	3/4	1	1	1/8		1/8	1		1	79	G5	5	364
105	3.0	36	36	0	0	3/4	2	2	3/4		1/2	3/2		2	50	D3	3	380
105	0.5	36	36	0	0	3/4	2	1	1/8		1/8	1	-1	3	57	A3	3	374
105	1.5	36	36	0	0	3/4	1	1	3/8		1/4	3/2		6	78	F#5	5	371
211/2	0.5	36	36	1/8	1/8	3/4	2	1	1/8		1/8	1		3	57	A3	3	375
106	0.5	36	36	1/4	1/4	3/4	2	1	1/8		1/8	1		2	62	D4	4	376
213/2	0.5	36	36	3/8	3/8	3/4	2	1	1/8		1/8	1		0	60	C4	4	377
213/2	0.5	36	36	3/8	3/8	3/4	1	1	1/8		1/8	1		4	76	E5	5	372
107	0.5	36	36	1/2	1/2	3/4	2	1	1/8		1/8	1		5	59	B3	3	378
107	1.0	36	36	1/2	1/2	3/4	1	1	1/4		1/4	1		2	74	D5	5	373
215/2	0.5	36	36	5/8	5/8	3/4	2	1	1/8		1/8	1		3	57	A3	3	379
108	0.5	37	37	0	0	3/4	2	2	1/8		1/8	1		4	52	E3	3	389
108	1.0	37	37	0	0	3/4	2	1	1/4		1/4	1		1	55	G3	3	387
108	0.25	37	37	0	0	3/4	1	1	1/16		1/16	1		0	72	C5	5	381
433/4	0.25	37	37	1/16	1/16	3/4	1	1	1/16		1/16	1		5	71	B4	4	382
217/2	0.5	37	37	1/8	1/8	3/4	2	2	1/8		1/8	1		2	50	D3	3	390
217/2	0.5	37	37	1/8	1/8	3/4	1	1	1/8		1/8	1		0	72	C5	5	383
109	0.5	37	37	1/4	1/4	3/4	2	2	1/8		1/8	1		0	48	C3	3	391
109	1.0	37	37	1/4	1/4	3/4	2	1	1/4		1/4	1		3	57	A3	3	388
109	1.5	37	37	1/4	1/4	3/4	1	1	3/8		1/4	3/2		6	66	F#4	4	384
219/2	0.5	37	37	3/8	3/8	3/4	2	2	1/8		1/8	1		5	47	B2	2	392
110	0.5	37	37	1/2	1/2	3/4	2	2	1/8		1/8	1		3	45	A2	2	393
221/2	0.5	37	37	5/8	5/8	3/4	2	2	1/8		1/8	1		1	43	G2	2	394
221/2	0.25	37	37	5/8	5/8	3/4	1	1	1/16		1/16	1		1	67	G4	4	385
443/4	0.25	37	37	11/16	11/16	3/4	1	1	1/16		1/16	1		3	69	A4	4	386
111	0.5	38	38	0	0	3/4	2	2	1/8		1/8	1		6	42	F#2	2	409
111	0.5	38	38	0	0	3/4	1	1	1/8		1/8	1		2	62	D4	4	395
223/2	0.5	38	38	1/8	1/8	3/4	2	2	1/8		1/8	1		0	48	C3	3	410
223/2	0.25	38	38	1/8	1/8	3/4	1	1	1/16		1/16	1		4	64	E4	4	396
447/4	0.25	38	38	3/16	3/16	3/4	1	1	1/16		1/16	1		6	66	F#4	4	397
112	0.5	38	38	1/4	1/4	3/4	2	2	1/8		1/8	1		5	47	B2	2	411
112	0.25	38	38	1/4	1/4	3/4	1	1	1/16		1/16	1		1	67	G4	4	398
449/4	0.25	38	38	5/16	5/16	3/4	1	1	1/16		1/16	1		3	69	A4	4	399
225/2	0.5	38	38	3/8	3/8	3/4	2	2	1/8		1/8	1		3	45	A2	2	412
225/2	0.5	38	38	3/8	3/8	3/4	2	1	1/8		1/8	1		0	48	C3	3	406
225/2	0.25	38	38	3/8	3/8	3/4	1	1	1/16		1/16	1		5	71	B4	4	400
451/4	0.25	38	38	7/16	7/16	3/4	1	1	1/16		1/16	1		0	72	C5	5	401
113	0.5	38	38	1/2	1/2	3/4	2	2	1/8		1/8	1		1	43	G2	2	413
113	0.5	38	38	1/2	1/2	3/4	2	1	1/8		1/8	1		5	47	B2	2	407
113	0.25	38	38	1/2	1/2	3/4	1	1	1/16		1/16	1		2	74	D5	5	402
453/4	0.25	38	38	9/16	9/16	3/4	1	1	1/16		1/16	1		1	79	G5	5	403
227/2	0.5	38	38	5/8	5/8	3/4	2	2	1/8		1/8	1		3	45	A2	2	414
227/2	0.5	38	38	5/8	5/8	3/4	2	1	1/8		1/8	1		0	48	C3	3	408
227/2	0.25	38	38	5/8	5/8	3/4	1	1	1/16		1/16	1		6	78	F#5	5	404
455/4	0.25	38	38	11/16	11/16	3/4	1	1	1/16		1/16	1		4	76	E5	5	405
114	0.5	39	39	0	0	3/4	2	2	1/8		1/8	1		5	47	B2	2	430
114	0.5	39	39	0	0	3/4	2	1	1/8		1/8	1		2	50	D3	3	424
114	0.16666666666666666	39	39	0	0	3/4	1	1	1/24		1/16	2/3		2	74	D5	5	415
685/6	0.16666666666666666	39	39	1/24	1/24	3/4	1	1	1/24		1/16	2/3		0	72	C5	5	416
343/3	0.16666666666666666	39	39	1/12	1/12	3/4	1	1	1/24		1/16	2/3		5	71	B4	4	417
229/2	0.5	39	39	1/8	1/8	3/4	2	2	1/8		1/8	1		0	48	C3	3	431
229/2	0.5	39	39	1/8	1/8	3/4	2	1	1/8		1/8	1	1	1	55	G3	3	425
229/2	0.16666666666666666	39	39	1/8	1/8	3/4	1	1	1/24		1/16	2/3		4	76	E5	5	418
344/3	0.16666666666666666	39	39	1/6	1/6	3/4	1	1	1/24		1/16	2/3		2	74	D5	5	419
689/6	0.16666666666666666	39	39	5/24	5/24	3/4	1	1	1/24		1/16	2/3		0	72	C5	5	420
115	2.0	39	39	1/4	1/4	3/4	2	2	1/2		1/2	1		2	50	D3	3	432
115	0.5	39	39	1/4	1/4	3/4	2	1	1/8		1/8	1	-1	1	55	G3	3	426
115	1.0	39	39	1/4	1/4	3/4	1	1	1/4		1/4	1		5	71	B4	4	421
231/2	0.5	39	39	3/8	3/8	3/4	2	1	1/8		1/8	1		4	52	E3	3	427
116	0.5	39	39	1/2	1/2	3/4	2	1	1/8		1/8	1		6	54	F#3	3	428
116	0.75	39	39	1/2	1/2	3/4	1	1	3/16		1/8	3/2		3	69	A4	4	422
233/2	0.5	39	39	5/8	5/8	3/4	2	1	1/8		1/8	1	1	0	60	C4	4	429
467/4	0.25	39	39	11/16	11/16	3/4	1	1	1/16		1/16	1		1	67	G4	4	423
117	1.5	40	40	0	0	3/4	2	2	3/8		1/4	3/2		1	55	G3	3	438
117	0.5	40	40	0	0	3/4	2	1	1/8		1/8	1	-1	0	60	C4	4	434
117	3.0	40	40	0	0	3/4	1	1	3/4		1/2	3/2		1	67	G4	4	433
235/2	0.25	40	40	1/8	1/8	3/4	2	1	1/16		1/16	1		5	59	B3	3	435
471/4	0.25	40	40	3/16	3/16	3/4	2	1	1/16		1/16	1		3	57	A3	3	436
118	1.0	40	40	1/4	1/4	3/4	2	1	1/4		1/4	1		5	59	B3	3	437
237/2	0.5	40	40	3/8	3/8	3/4	2	2	1/8		1/8	1		1	55	G3	3	439
119	1.0	40	40	1/2	1/2	3/4	2	2	1/4		1/4	1		1	43	G2	2	440
