mc	mn	mc_onset	mn_onset	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	tied	tpc	midi	volta	chord_id
1	1	0	0	9/8	2	3	3/4		1/2	3/2	1	2	50		15
1	1	1/8	1/8	9/8	2	1	1/8		1/8	1		-1	53		8
1	1	1/8	1/8	9/8	2	2	1/4		1/4	1	1	-1	53		12
1	1	1/4	1/4	9/8	2	1	1/8		1/8	1	1	3	57		9
1	1	3/8	3/8	9/8	2	2	3/8		1/4	3/2	-1	-1	53		13
1	1	3/8	3/8	9/8	2	1	3/8		1/4	3/2	-1	3	57		10
1	1	3/8	3/8	9/8	1	1	1/8		1/8	1		2	62		0
1	1	3/8	3/8	9/8	1	2	3/8		1/4	3/2		2	62		6
1	1	1/2	1/2	9/8	1	1	1/8		1/8	1		-1	65		1
1	1	5/8	5/8	9/8	1	1	1/8		1/8	1		3	69		2
1	1	3/4	3/4	9/8	2	3	3/8		1/4	3/2	0	2	50		16
1	1	3/4	3/4	9/8	2	2	3/8		1/4	3/2		4	52		14
1	1	3/4	3/4	9/8	2	1	3/8		1/4	3/2		1	55		11
1	1	3/4	3/4	9/8	1	1	1/8		1/8	1		7	61		3
1	1	3/4	3/4	9/8	1	2	3/8		1/4	3/2		7	61		7
1	1	7/8	7/8	9/8	1	1	1/8		1/8	1		1	67		4
1	1	1	1	9/8	1	1	1/8		1/8	1		-2	70		5
2	2	0	0	9/8	2	3	3/4		1/2	3/2	0	2	50		34
2	2	0	0	9/8	2	2	3/8		1/4	3/2		-1	53		32
2	2	0	0	9/8	1	2	1/4		1/4	1		2	62		25
2	2	0	0	9/8	1	1	1/4		1/4	1		3	69		17
2	2	1/8	1/8	9/8	2	1	1/4		1/4	1		3	57		30
2	2	1/4	1/4	9/8	1	1	1/8		1/8	1		2	62		18
2	2	1/4	1/4	9/8	1	2	1/8		1/8	1	1	2	62		26
2	2	3/8	3/8	9/8	1	2	3/8		1/4	3/2	-1	2	62		27
2	2	3/8	3/8	9/8	1	1	1/8		1/8	1		-1	65		19
2	2	3/8	3/8	9/8	1	3	3/8		1/4	3/2		-1	65		29
2	2	1/2	1/2	9/8	1	1	1/8		1/8	1		3	69		20
2	2	5/8	5/8	9/8	1	1	1/8		1/8	1	1	2	74		21
2	2	3/4	3/4	9/8	2	3	3/8		1/4	3/2	0	2	50		35
2	2	3/4	3/4	9/8	2	2	3/8		1/4	3/2		1	55		33
2	2	3/4	3/4	9/8	2	1	3/8		1/4	3/2		-2	58		31
2	2	3/4	3/4	9/8	1	2	3/8		1/4	3/2		4	64		28
2	2	3/4	3/4	9/8	1	1	1/8		1/8	1	-1	2	74		22
2	2	7/8	7/8	9/8	1	1	1/8		1/8	1		4	76		23
2	2	1	1	9/8	1	1	1/8		1/8	1		7	73		24
3	3	0	0	9/8	2	3	3/4		1/2	3/2	0	2	50		53
3	3	0	0	9/8	2	1	3/4		1/2	3/2		3	57		48
3	3	0	0	9/8	1	2	3/8		1/4	3/2		-1	65		41
3	3	0	0	9/8	1	1	1/8		1/8	1		2	74		36
3	3	1/8	1/8	9/8	1	1	1/8		1/8	1		3	69		37
3	3	1/4	1/4	9/8	1	1	1/8		1/8	1	1	0	72		38
3	3	3/8	3/8	9/8	1	3	1/8		1/8	1		6	66		44
3	3	3/8	3/8	9/8	1	2	3/8		1/4	3/2		6	66		42
3	3	3/8	3/8	9/8	1	1	3/8		1/4	3/2	0	0	72		39
3	3	1/2	1/2	9/8	1	3	1/8		1/8	1		3	69		45
3	3	1/2	1/2	9/8	2	2	1/4		1/4	1		3	69		52
3	3	5/8	5/8	9/8	1	3	1/8		1/8	1		2	62		46
3	3	3/4	3/4	9/8	2	3	3/8		1/4	3/2	0	2	50		54
3	3	3/4	3/4	9/8	2	1	1/8		1/8	1		0	60		49
3	3	3/4	3/4	9/8	1	3	3/8		1/4	3/2	1	2	62		47
3	3	3/4	3/4	9/8	1	2	3/8		1/4	3/2	1	6	66		43
3	3	3/4	3/4	9/8	1	2	3/8		1/4	3/2	1	3	69		43
3	3	3/4	3/4	9/8	1	1	3/8		1/4	3/2	0	0	72		40
3	3	7/8	7/8	9/8	2	1	1/8		1/8	1		-2	58		50
3	3	1	1	9/8	2	1	1/8		1/8	1		3	57		51
4	4	0	0	9/8	2	3	3/4		1/2	3/2	0	2	50		73
4	4	0	0	9/8	2	1	3/4		1/2	3/2	1	-2	58		70
4	4	0	0	9/8	1	3	1/8		1/8	1	-1	2	62		65
4	4	0	0	9/8	1	2	1/4		1/4	1	-1	6	66		62
4	4	0	0	9/8	1	2	1/4		1/4	1	-1	3	69		62
4	4	0	0	9/8	1	1	1/4		1/4	1	-1	0	72		55
4	4	1/8	1/8	9/8	1	3	1/8		1/8	1		2	62		66
4	4	1/8	1/8	9/8	2	2	1/4		1/4	1		2	62		72
4	4	1/4	1/4	9/8	1	3	1/8		1/8	1		6	66		67
4	4	3/8	3/8	9/8	1	1	1/8		1/8	1		3	69		56
4	4	3/8	3/8	9/8	1	2	3/8		1/4	3/2		3	69		63
4	4	1/2	1/2	9/8	1	1	1/8		1/8	1		0	72		57
