mc	mn	mc_onset	mn_onset	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	tied	tpc	midi	volta	chord_id
1	1	0	0	3/8	1	1	1/16		1/16	1		5	71		0
1	1	1/16	1/16	3/8	1	1	1/16		1/16	1		0	72		1
1	1	1/8	1/8	3/8	1	1	1/16		1/16	1		5	71		2
1	1	3/16	3/16	3/8	1	1	1/16		1/16	1		3	69		3
1	1	1/4	1/4	3/8	1	1	1/16		1/16	1		1	67		4
1	1	5/16	5/16	3/8	1	1	1/16		1/16	1		6	66		5
2	2	0	0	3/8	1	1	1/8		1/8	1		4	64		6
2	2	1/8	1/8	3/8	1	1	1/8		1/8	1		4	76		7
2	2	1/4	1/4	3/8	1	1	1/8		1/8	1		9	75		8
3	3	0	0	3/8	1	1	1/8		1/8	1		4	64		9
3	3	1/8	1/8	3/8	1	1	1/8		1/8	1		2	74		10
3	3	1/4	1/4	3/8	1	1	1/8		1/8	1		7	73		11
4	4	0	0	3/8	1	1	1/8		1/8	1		4	64		12
4	4	1/8	1/8	3/8	1	1	1/8		1/8	1		0	72		13
4	4	1/4	1/4	3/8	1	1	1/8		1/8	1		5	71		14
5	5	0	0	3/8	1	2	1/16		1/16	1		4	64		18
5	5	0	0	3/8	1	1	1/8		1/8	1		10	70		15
5	5	1/16	1/16	3/8	1	2	1/16		1/16	1		1	67		19
5	5	1/8	1/8	3/8	1	2	1/16		1/16	1		6	66		20
5	5	1/8	1/8	3/8	1	1	1/8		1/8	1		5	71		16
5	5	3/16	3/16	3/8	1	2	1/16		1/16	1		4	64		21
5	5	1/4	1/4	3/8	1	2	1/16		1/16	1		2	62		22
5	5	1/4	1/4	3/8	1	1	1/8		1/8	1		7	73		17
5	5	5/16	5/16	3/8	1	2	1/16		1/16	1		7	61		23
6	6	0	0	3/8	1	2	1/8		1/8	1		5	59		30
6	6	0	0	3/8	1	1	1/16		1/16	1		2	74		24
6	6	1/16	1/16	3/8	1	1	1/16		1/16	1		1	79		25
6	6	1/8	1/8	3/8	1	2	1/8		1/8	1		5	71		31
6	6	1/8	1/8	3/8	1	1	1/16		1/16	1		11	77		26
6	6	3/16	3/16	3/8	1	1	1/16		1/16	1		7	73		27
6	6	1/4	1/4	3/8	1	2	1/8		1/8	1		10	70		32
6	6	1/4	1/4	3/8	1	1	1/16		1/16	1		6	78		28
6	6	5/16	5/16	3/8	1	1	1/16		1/16	1		4	76		29
7	7	0	0	3/8	1	2	1/8		1/8	1		5	59		39
7	7	0	0	3/8	1	1	1/16		1/16	1		9	75		33
7	7	1/16	1/16	3/8	1	1	1/16		1/16	1		6	78		34
7	7	1/8	1/8	3/8	1	2	1/8		1/8	1		3	69		40
7	7	1/8	1/8	3/8	1	1	1/16		1/16	1		9	75		35
7	7	3/16	3/16	3/8	1	1	1/16		1/16	1		5	71		36
7	7	1/4	1/4	3/8	1	2	1/8		1/8	1		8	68		41
7	7	1/4	1/4	3/8	1	1	1/16		1/16	1		4	76		37
7	7	5/16	5/16	3/8	1	1	1/16		1/16	1		2	74		38
8	8	0	0	3/8	1	2	1/8		1/8	1		5	59		48
8	8	0	0	3/8	1	1	1/16		1/16	1		7	73		42
