quarterbeats	duration_qb	mc	mn	mc_onset	mn_onset	timesig	staff	voice	duration	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
13	1.0	4	4	1/4	1/4	2/2	2	1	1/4	1/4	1		4	52	E3	3	48
13	0.5	4	4	1/4	1/4	2/2	1	1	1/8	1/8	1		4	76	E5	5	38
27/2	0.5	4	4	3/8	3/8	2/2	1	1	1/8	1/8	1		2	74	D5	5	39
14	1.0	4	4	1/2	1/2	2/2	2	1	1/4	1/4	1		6	54	F#3	3	49
14	1.0	4	4	1/2	1/2	2/2	1	2	1/4	1/4	1		10	58	A#3	3	45
14	0.5	4	4	1/2	1/2	2/2	1	1	1/8	1/8	1		4	76	E5	5	40
29/2	0.5	4	4	5/8	5/8	2/2	1	1	1/8	1/8	1		2	74	D5	5	41
15	1.0	4	4	3/4	3/4	2/2	2	1	1/4	1/4	1		5	47	B2	2	50
15	1.0	4	4	3/4	3/4	2/2	1	2	1/4	1/4	1		5	59	B3	3	46
15	0.5	4	4	3/4	3/4	2/2	1	1	1/8	1/8	1		7	73	C#5	5	42
31/2	0.5	4	4	7/8	7/8	2/2	1	1	1/8	1/8	1		5	71	B4	4	43
16	4.0	5	5	0	0	2/2	2	1	1	1	1	1	5	59	B3	3	62
16	0.5	5	5	0	0	2/2	1	1	1/8	1/8	1		2	74	D5	5	51
33/2	0.5	5	5	1/8	1/8	2/2	1	1	1/8	1/8	1		7	73	C#5	5	52
17	1.0	5	5	1/4	1/4	2/2	1	2	1/4	1/4	1		7	61	C#4	4	59
17	0.5	5	5	1/4	1/4	2/2	1	1	1/8	1/8	1		5	71	B4	4	53
35/2	0.5	5	5	3/8	3/8	2/2	1	1	1/8	1/8	1		10	70	A#4	4	54
18	1.0	5	5	1/2	1/2	2/2	1	2	1/4	1/4	1		2	62	D4	4	60
18	0.5	5	5	1/2	1/2	2/2	1	1	1/8	1/8	1		5	71	B4	4	55
37/2	0.5	5	5	5/8	5/8	2/2	1	1	1/8	1/8	1		7	73	C#5	5	56
19	1.0	5	5	3/4	3/4	2/2	1	2	1/4	1/4	1		6	66	F#4	4	61
19	0.5	5	5	3/4	3/4	2/2	1	1	1/8	1/8	1		2	74	D5	5	57
39/2	0.5	5	5	7/8	7/8	2/2	1	1	1/8	1/8	1		5	71	B4	4	58
20	3.0	6	6	0	0	2/2	2	1	3/4	1/2	3/2	-1	5	59	B3	3	72
20	1.0	6	6	0	0	2/2	1	2	1/4	1/4	1		4	64	E4	4	69
20	1.0	6	6	0	0	2/2	1	1	1/4	1/4	1		1	79	G5	5	63
21	1.0	6	6	1/4	1/4	2/2	1	2	1/4	1/4	1		2	62	D4	4	70
21	0.5	6	6	1/4	1/4	2/2	1	1	1/8	1/8	1		1	79	G5	5	64
43/2	0.5	6	6	3/8	3/8	2/2	1	1	1/8	1/8	1		6	78	F#5	5	65
22	2.0	6	6	1/2	1/2	2/2	1	2	1/2	1/2	1	1	7	61	C#4	4	71
22	1.0	6	6	1/2	1/2	2/2	1	1	1/4	1/4	1		4	76	E5	5	66
23	0.5	6	6	3/4	3/4	2/2	2	1	1/8	1/8	1		3	57	A3	3	73
23	0.5	6	6	3/4	3/4	2/2	1	1	1/8	1/8	1		6	78	F#5	5	67
47/2	0.5	6	6	7/8	7/8	2/2	2	1	1/8	1/8	1		1	55	G3	3	74
47/2	0.5	6	6	7/8	7/8	2/2	1	1	1/8	1/8	1		1	79	G5	5	68
24	1.0	7	7	0	0	2/2	2	1	1/4	1/4	1		6	54	F#3	3	84
24	1.0	7	7	0	0	2/2	1	2	1/4	1/4	1	-1	7	61	C#4	4	81
24	1.0	7	7	0	0	2/2	1	1	1/4	1/4	1		3	81	A5	5	75
25	1.0	7	7	1/4	1/4	2/2	2	1	1/4	1/4	1		4	52	E3	3	85
25	1.0	7	7	1/4	1/4	2/2	1	2	1/4	1/4	1		4	64	E4	4	82
25	1.0	7	7	1/4	1/4	2/2	1	1	1/4	1/4	1		7	73	C#5	5	76
26	1.0	7	7	1/2	1/2	2/2	2	1	1/4	1/4	1		6	54	F#3	3	86
26	2.0	7	7	1/2	1/2	2/2	1	2	1/2	1/2	1	1	2	62	D4	4	83
26	0.5	7	7	1/2	1/2	2/2	1	1	1/8	1/8	1		2	74	D5	5	77
53/2	0.5	7	7	5/8	5/8	2/2	1	1	1/8	1/8	1		7	73	C#5	5	78
27	1.0	7	7	3/4	3/4	2/2	2	1	1/4	1/4	1		1	55	G3	3	87
27	0.5	7	7	3/4	3/4	2/2	1	1	1/8	1/8	1		5	71	B4	4	79
55/2	0.5	7	7	7/8	7/8	2/2	1	1	1/8	1/8	1		3	69	A4	4	80
28	2.0	8	8	0	0	2/2	2	1	1/2	1/2	1		3	57	A3	3	96
28	1.0	8	8	0	0	2/2	1	2	1/4	1/4	1	-1	2	62	D4	4	93
28	0.5	8	8	0	0	2/2	1	1	1/8	1/8	1		1	79	G5	5	88
57/2	0.5	8	8	1/8	1/8	2/2	1	1	1/8	1/8	1		6	78	F#5	5	89
29	1.0	8	8	1/4	1/4	2/2	1	2	1/4	1/4	1		7	61	C#4	4	94
29	0.5	8	8	1/4	1/4	2/2	1	1	1/8	1/8	1		4	76	E5	5	90
59/2	0.5	8	8	3/8	3/8	2/2	1	1	1/8	1/8	1		6	78	F#5	5	91
30	2.0	8	8	1/2	1/2	2/2	1	2	1/2	1/2	1		2	62	D4	4	95
30	2.0	8	8	1/2	1/2	2/2	1	1	1/2	1/2	1		2	74	D5	5	92
31	1.0	8	8	3/4	3/4	2/2	2	1	1/4	1/4	1		2	50	D3	3	97
32	1.0	9	9	0	0	2/2	2	2	1/4	1/4	1		2	50	D3	3	108
32	1.0	9	9	0	0	2/2	2	1	1/4	1/4	1		6	54	F#3	3	105
32	1.0	9	9	0	0	2/2	1	1	1/4	1/4	1		3	69	A4	4	98
33	1.0	9	9	1/4	1/4	2/2	2	2	1/4	1/4	1		4	52	E3	3	109
33	1.0	9	9	1/4	1/4	2/2	2	1	1/4	1/4	1		1	55	G3	3	106
33	0.5	9	9	1/4	1/4	2/2	1	1	1/8	1/8	1		2	74	D5	5	99
67/2	0.5	9	9	3/8	3/8	2/2	1	1	1/8	1/8	1		7	73	C#5	5	100
34	1.0	9	9	1/2	1/2	2/2	2	2	1/4	1/4	1		6	54	F#3	3	110
34	2.0	9	9	1/2	1/2	2/2	2	1	1/2	1/2	1		3	57	A3	3	107
34	0.5	9	9	1/2	1/2	2/2	1	1	1/8	1/8	1		2	74	D5	5	101
69/2	0.5	9	9	5/8	5/8	2/2	1	1	1/8	1/8	1		4	76	E5	5	102
35	1.0	9	9	3/4	3/4	2/2	2	2	1/4	1/4	1	1	2	50	D3	3	111
35	0.5	9	9	3/4	3/4	2/2	1	1	1/8	1/8	1		6	78	F#5	5	103
71/2	0.5	9	9	7/8	7/8	2/2	1	1	1/8	1/8	1		2	74	D5	5	104
36	1.0	10	10	0	0	2/2	2	2	1/4	1/4	1	-1	2	50	D3	3	119
36	2.0	10	10	0	0	2/2	2	1	1/2	1/2	1		5	59	B3	3	117
36	1.0	10	10	0	0	2/2	1	1	1/4	1/4	1		1	67	G4	4	112
37	1.0	10	10	1/4	1/4	2/2	2	2	1/4	1/4	1	1	2	50	D3	3	120
37	0.5	10	10	1/4	1/4	2/2	1	1	1/8	1/8	1		1	67	G4	4	113
75/2	0.5	10	10	3/8	3/8	2/2	1	1	1/8	1/8	1		6	66	F#4	4	114
38	0.5	10	10	1/2	1/2	2/2	2	2	1/8	1/8	1	-1	2	50	D3	3	121
38	2.0	10	10	1/2	1/2	2/2	2	1	1/2	1/2	1	1	3	57	A3	3	118
38	1.0	10	10	1/2	1/2	2/2	1	1	1/4	1/4	1		1	67	G4	4	115
77/2	0.5	10	10	5/8	5/8	2/2	2	2	1/8	1/8	1		7	49	C#3	3	122
39	0.5	10	10	3/4	3/4	2/2	2	2	1/8	1/8	1		5	47	B2	2	123
39	1.0	10	10	3/4	3/4	2/2	1	1	1/4	1/4	1		4	76	E5	5	116
79/2	0.5	10	10	7/8	7/8	2/2	2	2	1/8	1/8	1		3	45	A2	2	124
40	3.0	11	11	0	0	2/2	2	2	3/4	1/2	3/2		2	50	D3	3	137
40	1.0	11	11	0	0	2/2	2	1	1/4	1/4	1	-1	3	57	A3	3	133
40	0.5	11	11	0	0	2/2	1	1	1/8	1/8	1		1	67	G4	4	125
81/2	0.5	11	11	1/8	1/8	2/2	1	1	1/8	1/8	1		6	66	F#4	4	126
41	1.0	11	11	1/4	1/4	2/2	2	1	1/4	1/4	1		3	57	A3	3	134
41	0.5	11	11	1/4	1/4	2/2	1	1	1/8	1/8	1		4	64	E4	4	127
83/2	0.5	11	11	3/8	3/8	2/2	1	1	1/8	1/8	1		6	66	F#4	4	128
42	1.0	11	11	1/2	1/2	2/2	2	1	1/4	1/4	1		5	59	B3	3	135
42	0.5	11	11	1/2	1/2	2/2	1	1	1/8	1/8	1		8	68	G#4	4	129
85/2	0.5	11	11	5/8	5/8	2/2	1	1	1/8	1/8	1		3	69	A4	4	130
43	1.0	11	11	3/4	3/4	2/2	2	2	1/4	1/4	1		7	49	C#3	3	138
43	1.0	11	11	3/4	3/4	2/2	2	1	1/4	1/4	1	1	3	57	A3	3	136
43	0.5	11	11	3/4	3/4	2/2	1	1	1/8	1/8	1		5	71	B4	4	131
87/2	0.5	11	11	7/8	7/8	2/2	1	1	1/8	1/8	1		7	73	C#5	5	132
44	1.0	12	12	0	0	2/2	2	2	1/4	1/4	1		5	47	B2	2	151
44	1.0	12	12	0	0	2/2	2	1	1/4	1/4	1	-1	3	57	A3	3	147
44	0.5	12	12	0	0	2/2	1	1	1/8	1/8	1		2	74	D5	5	139
89/2	0.5	12	12	1/8	1/8	2/2	1	1	1/8	1/8	1		7	73	C#5	5	140
45	1.0	12	12	1/4	1/4	2/2	2	2	1/4	1/4	1		4	52	E3	3	152
45	1.0	12	12	1/4	1/4	2/2	2	1	1/4	1/4	1		8	56	G#3	3	148
45	0.5	12	12	1/4	1/4	2/2	1	1	1/8	1/8	1		5	71	B4	4	141
91/2	0.5	12	12	3/8	3/8	2/2	1	1	1/8	1/8	1		4	76	E5	5	142
46	2.0	12	12	1/2	1/2	2/2	2	2	1/2	1/2	1		3	45	A2	2	153
46	1.0	12	12	1/2	1/2	2/2	2	1	1/4	1/4	1		3	57	A3	3	149
46	0.5	12	12	1/2	1/2	2/2	1	1	1/8	1/8	1		2	74	D5	5	143
93/2	0.5	12	12	5/8	5/8	2/2	1	1	1/8	1/8	1		7	73	C#5	5	144
47	1.0	12	12	3/4	3/4	2/2	2	1	1/4	1/4	1		4	52	E3	3	150
47	0.5	12	12	3/4	3/4	2/2	1	1	1/8	1/8	1		5	71	B4	4	145
95/2	0.5	12	12	7/8	7/8	2/2	1	1	1/8	1/8	1		3	69	A4	4	146
48	1.0	13	13	0	0	2/2	2	1	1/4	1/4	1		3	57	A3	3	161
48	1.0	13	13	0	0	2/2	2	2	1/4	1/4	1		3	57	A3	3	164
48	1.0	13	13	0	0	2/2	1	1	1/4	1/4	1		7	73	C#5	5	154
49	1.0	13	13	1/4	1/4	2/2	2	2	1/4	1/4	1		8	56	G#3	3	165
49	1.0	13	13	1/4	1/4	2/2	2	1	1/4	1/4	1		5	59	B3	3	162
49	0.5	13	13	1/4	1/4	2/2	1	1	1/8	1/8	1		6	78	F#5	5	155
99/2	0.5	13	13	3/8	3/8	2/2	1	1	1/8	1/8	1		11	77	E#5	5	156
50	1.0	13	13	1/2	1/2	2/2	2	2	1/4	1/4	1		3	57	A3	3	166
50	2.0	13	13	1/2	1/2	2/2	2	1	1/2	1/2	1		7	61	C#4	4	163
50	0.5	13	13	1/2	1/2	2/2	1	1	1/8	1/8	1		6	78	F#5	5	157
101/2	0.5	13	13	5/8	5/8	2/2	1	1	1/8	1/8	1		8	80	G#5	5	158
51	1.0	13	13	3/4	3/4	2/2	2	2	1/4	1/4	1		6	54	F#3	3	167
51	0.5	13	13	3/4	3/4	2/2	1	1	1/8	1/8	1		3	81	A5	5	159
103/2	0.5	13	13	7/8	7/8	2/2	1	1	1/8	1/8	1		8	80	G#5	5	160
52	2.0	14	14	0	0	2/2	2	2	1/2	1/2	1		2	50	D3	3	179
52	1.0	14	14	0	0	2/2	2	1	1/4	1/4	1		6	54	F#3	3	176
52	0.5	14	14	0	0	2/2	1	1	1/8	1/8	1		5	83	B5	5	168
105/2	0.5	14	14	1/8	1/8	2/2	1	1	1/8	1/8	1		3	81	A5	5	169
53	2.0	14	14	1/4	1/4	2/2	2	1	1/2	1/2	1		5	59	B3	3	177
53	0.5	14	14	1/4	1/4	2/2	1	1	1/8	1/8	1		8	80	G#5	5	170
107/2	0.5	14	14	3/8	3/8	2/2	1	1	1/8	1/8	1		6	78	F#5	5	171
54	1.0	14	14	1/2	1/2	2/2	2	2	1/4	1/4	1		7	49	C#3	3	180
54	0.5	14	14	1/2	1/2	2/2	1	1	1/8	1/8	1		11	77	E#5	5	172
109/2	0.5	14	14	5/8	5/8	2/2	1	1	1/8	1/8	1		9	75	D#5	5	173
55	1.0	14	14	3/4	3/4	2/2	2	2	1/4	1/4	1	1	5	47	B2	2	181
55	1.0	14	14	3/4	3/4	2/2	2	1	1/4	1/4	1		8	56	G#3	3	178
55	0.5	14	14	3/4	3/4	2/2	1	1	1/8	1/8	1		6	78	F#5	5	174
111/2	0.5	14	14	7/8	7/8	2/2	1	1	1/8	1/8	1		11	77	E#5	5	175
56	1.0	15	15	0	0	2/2	2	2	1/4	1/4	1	-1	5	47	B2	2	192
56	1.0	15	15	0	0	2/2	2	1	1/4	1/4	1		11	53	E#3	3	189
56	0.5	15	15	0	0	2/2	1	1	1/8	1/8	1		9	75	D#5	5	182
113/2	0.5	15	15	1/8	1/8	2/2	1	1	1/8	1/8	1		7	73	C#5	5	183
57	0.5	15	15	1/4	1/4	2/2	2	2	1/8	1/8	1		3	45	A2	2	193
57	2.0	15	15	1/4	1/4	2/2	2	1	1/2	1/2	1		6	54	F#3	3	190
57	1.0	15	15	1/4	1/4	2/2	1	1	1/4	1/4	1		6	78	F#5	5	184
115/2	0.5	15	15	3/8	3/8	2/2	2	2	1/8	1/8	1		5	47	B2	2	194
58	2.0	15	15	1/2	1/2	2/2	2	2	1/2	1/2	1		7	49	C#3	3	195
58	0.5	15	15	1/2	1/2	2/2	1	1	1/8	1/8	1		5	71	B4	4	185
117/2	0.5	15	15	5/8	5/8	2/2	1	1	1/8	1/8	1		3	69	A4	4	186
59	1.0	15	15	3/4	3/4	2/2	2	1	1/4	1/4	1		11	53	E#3	3	191
59	0.5	15	15	3/4	3/4	2/2	1	1	1/8	1/8	1		8	68	G#4	4	187
119/2	0.5	15	15	7/8	7/8	2/2	1	1	1/8	1/8	1		3	69	A4	4	188
60	1.0	16	16	0	0	2/2	2	1	1/4	1/4	1		6	42	F#2	2	197
60	4.0	16	16	0	0	2/2	1	1	1	1	1		6	66	F#4	4	196
61	0.5	16	16	1/4	1/4	2/2	2	2	1/8	1/8	1		6	54	F#3	3	198
123/2	0.5	16	16	3/8	3/8	2/2	2	2	1/8	1/8	1		4	52	E3	3	199
62	0.5	16	16	1/2	1/2	2/2	2	2	1/8	1/8	1		6	54	F#3	3	200
125/2	0.5	16	16	5/8	5/8	2/2	2	2	1/8	1/8	1		8	56	G#3	3	201
63	0.5	16	16	3/4	3/4	2/2	2	2	1/8	1/8	1		3	57	A3	3	202
127/2	0.5	16	16	7/8	7/8	2/2	2	2	1/8	1/8	1		6	54	F#3	3	203
64	1.0	17	17	0	0	2/2	2	2	1/4	1/4	1		9	51	D#3	3	211
64	1.0	17	17	0	0	2/2	1	1	1/4	1/4	1		3	81	A5	5	204
65	1.0	17	17	1/4	1/4	2/2	2	2	1/4	1/4	1		6	54	F#3	3	212
65	0.5	17	17	1/4	1/4	2/2	1	1	1/8	1/8	1		9	75	D#5	5	205
131/2	0.5	17	17	3/8	3/8	2/2	1	1	1/8	1/8	1		7	73	C#5	5	206
66	1.0	17	17	1/2	1/2	2/2	2	2	1/4	1/4	1		5	59	B3	3	213
66	0.5	17	17	1/2	1/2	2/2	1	1	1/8	1/8	1		9	75	D#5	5	207
133/2	0.5	17	17	5/8	5/8	2/2	1	1	1/8	1/8	1		4	76	E5	5	208
67	1.0	17	17	3/4	3/4	2/2	2	2	1/4	1/4	1		3	57	A3	3	214
67	0.5	17	17	3/4	3/4	2/2	1	1	1/8	1/8	1		6	78	F#5	5	209
135/2	0.5	17	17	7/8	7/8	2/2	1	1	1/8	1/8	1		9	75	D#5	5	210
68	0.5	18	18	0	0	2/2	2	2	1/8	1/8	1		1	55	G3	3	220
68	0.5	18	18	0	0	2/2	1	1	1/8	1/8	1		5	83	B5	5	215
137/2	0.5	18	18	1/8	1/8	2/2	2	2	1/8	1/8	1		6	54	F#3	3	221
137/2	0.5	18	18	1/8	1/8	2/2	1	1	1/8	1/8	1		3	81	A5	5	216
69	0.5	18	18	1/4	1/4	2/2	2	2	1/8	1/8	1		4	52	E3	3	222
69	0.5	18	18	1/4	1/4	2/2	1	1	1/8	1/8	1		1	79	G5	5	217
139/2	0.5	18	18	3/8	3/8	2/2	2	2	1/8	1/8	1		6	54	F#3	3	223
139/2	0.5	18	18	3/8	3/8	2/2	1	1	1/8	1/8	1		3	81	A5	5	218
70	0.5	18	18	1/2	1/2	2/2	2	2	1/8	1/8	1		1	55	G3	3	224
70	2.0	18	18	1/2	1/2	2/2	1	1	1/2	1/2	1	1	5	83	B5	5	219
141/2	0.5	18	18	5/8	5/8	2/2	2	2	1/8	1/8	1		6	54	F#3	3	225
71	0.5	18	18	3/4	3/4	2/2	2	2	1/8	1/8	1		4	52	E3	3	226
143/2	0.5	18	18	7/8	7/8	2/2	2	2	1/8	1/8	1		2	50	D3	3	227
72	1.0	19	19	0	0	2/2	2	1	1/4	1/4	1		7	49	C#3	3	235
72	1.0	19	19	0	0	2/2	1	1	1/4	1/4	1	-1	5	83	B5	5	228
73	1.0	19	19	1/4	1/4	2/2	2	1	1/4	1/4	1		4	52	E3	3	236
73	0.5	19	19	1/4	1/4	2/2	1	1	1/8	1/8	1		7	73	C#5	5	229
147/2	0.5	19	19	3/8	3/8	2/2	1	1	1/8	1/8	1		5	71	B4	4	230
74	1.0	19	19	1/2	1/2	2/2	2	1	1/4	1/4	1		3	57	A3	3	237
74	0.5	19	19	1/2	1/2	2/2	1	1	1/8	1/8	1		7	73	C#5	5	231
149/2	0.5	19	19	5/8	5/8	2/2	1	1	1/8	1/8	1		2	74	D5	5	232
75	1.0	19	19	3/4	3/4	2/2	2	1	1/4	1/4	1		1	55	G3	3	238
75	0.5	19	19	3/4	3/4	2/2	1	1	1/8	1/8	1		4	76	E5	5	233
151/2	0.5	19	19	7/8	7/8	2/2	1	1	1/8	1/8	1		7	73	C#5	5	234
76	0.5	20	20	0	0	2/2	2	1	1/8	1/8	1		6	54	F#3	3	244
76	0.5	20	20	0	0	2/2	1	1	1/8	1/8	1		3	81	A5	5	239
153/2	0.5	20	20	1/8	1/8	2/2	2	1	1/8	1/8	1		4	52	E3	3	245
153/2	0.5	20	20	1/8	1/8	2/2	1	1	1/8	1/8	1		1	79	G5	5	240
77	0.5	20	20	1/4	1/4	2/2	2	1	1/8	1/8	1		2	50	D3	3	246
77	0.5	20	20	1/4	1/4	2/2	1	1	1/8	1/8	1		6	78	F#5	5	241
155/2	0.5	20	20	3/8	3/8	2/2	2	1	1/8	1/8	1		4	52	E3	3	247
155/2	0.5	20	20	3/8	3/8	2/2	1	1	1/8	1/8	1		1	79	G5	5	242
78	0.5	20	20	1/2	1/2	2/2	2	1	1/8	1/8	1		6	54	F#3	3	248
78	2.0	20	20	1/2	1/2	2/2	1	1	1/2	1/2	1	1	3	81	A5	5	243
157/2	0.5	20	20	5/8	5/8	2/2	2	1	1/8	1/8	1		4	52	E3	3	249
79	0.5	20	20	3/4	3/4	2/2	2	1	1/8	1/8	1		2	50	D3	3	250
159/2	0.5	20	20	7/8	7/8	2/2	2	1	1/8	1/8	1		7	49	C#3	3	251
80	0.5	21	21	0	0	2/2	2	1	1/8	1/8	1		5	47	B2	2	257
80	1.0	21	21	0	0	2/2	1	1	1/4	1/4	1	-1	3	81	A5	5	252
161/2	0.5	21	21	1/8	1/8	2/2	2	1	1/8	1/8	1		2	50	D3	3	258
81	0.5	21	21	1/4	1/4	2/2	2	1	1/8	1/8	1		1	55	G3	3	259
81	0.5	21	21	1/4	1/4	2/2	1	1	1/8	1/8	1		5	71	B4	4	253
163/2	0.5	21	21	3/8	3/8	2/2	2	1	1/8	1/8	1		6	54	F#3	3	260
163/2	0.5	21	21	3/8	3/8	2/2	1	1	1/8	1/8	1		10	70	A#4	4	254
82	0.5	21	21	1/2	1/2	2/2	2	1	1/8	1/8	1		4	52	E3	3	261
82	1.0	21	21	1/2	1/2	2/2	1	1	1/4	1/4	1		5	71	B4	4	255
165/2	0.5	21	21	5/8	5/8	2/2	2	1	1/8	1/8	1		2	50	D3	3	262
83	0.5	21	21	3/4	3/4	2/2	2	1	1/8	1/8	1		7	49	C#3	3	263
83	1.0	21	21	3/4	3/4	2/2	1	1	1/4	1/4	1		1	79	G5	5	256
167/2	0.5	21	21	7/8	7/8	2/2	2	1	1/8	1/8	1		5	47	B2	2	264
84	0.5	22	22	0	0	2/2	2	1	1/8	1/8	1		7	49	C#3	3	271
84	0.5	22	22	0	0	2/2	1	1	1/8	1/8	1		10	70	A#4	4	265
169/2	0.5	22	22	1/8	1/8	2/2	2	1	1/8	1/8	1		2	50	D3	3	272
169/2	0.5	22	22	1/8	1/8	2/2	1	1	1/8	1/8	1		5	71	B4	4	266
85	0.5	22	22	1/4	1/4	2/2	2	1	1/8	1/8	1		4	52	E3	3	273
85	0.5	22	22	1/4	1/4	2/2	1	1	1/8	1/8	1		7	73	C#5	5	267
171/2	0.5	22	22	3/8	3/8	2/2	2	1	1/8	1/8	1		6	54	F#3	3	274
171/2	0.5	22	22	3/8	3/8	2/2	1	1	1/8	1/8	1		2	74	D5	5	268
86	0.5	22	22	1/2	1/2	2/2	2	1	1/8	1/8	1		8	56	G#3	3	275
86	1.0	22	22	1/2	1/2	2/2	1	1	1/4	1/4	1		4	76	E5	5	269
173/2	0.5	22	22	5/8	5/8	2/2	2	1	1/8	1/8	1		10	58	A#3	3	276
87	0.5	22	22	3/4	3/4	2/2	2	1	1/8	1/8	1		5	59	B3	3	277
87	1.0	22	22	3/4	3/4	2/2	1	1	1/4	1/4	1	1	1	67	G4	4	270
175/2	0.5	22	22	7/8	7/8	2/2	2	1	1/8	1/8	1		10	58	A#3	3	278
88	1.0	23	23	0	0	2/2	2	1	1/4	1/4	1		5	59	B3	3	287
88	0.5	23	23	0	0	2/2	1	1	1/8	1/8	1	-1	1	67	G4	4	279
177/2	0.5	23	23	1/8	1/8	2/2	1	1	1/8	1/8	1		6	66	F#4	4	280
89	1.0	23	23	1/4	1/4	2/2	2	1	1/4	1/4	1		10	58	A#3	3	288
89	0.5	23	23	1/4	1/4	2/2	1	1	1/8	1/8	1		4	64	E4	4	281
179/2	0.5	23	23	3/8	3/8	2/2	1	1	1/8	1/8	1		6	66	F#4	4	282
90	1.0	23	23	1/2	1/2	2/2	2	1	1/4	1/4	1		5	59	B3	3	289
90	0.5	23	23	1/2	1/2	2/2	1	1	1/8	1/8	1		2	74	D5	5	283
181/2	0.5	23	23	5/8	5/8	2/2	1	1	1/8	1/8	1		5	71	B4	4	284
91	1.0	23	23	3/4	3/4	2/2	2	1	1/4	1/4	1		1	55	G3	3	290
91	0.5	23	23	3/4	3/4	2/2	1	1	1/8	1/8	1		10	70	A#4	4	285
183/2	0.5	23	23	7/8	7/8	2/2	1	1	1/8	1/8	1		5	71	B4	4	286
92	3.0	24	24	0	0	2/2	2	2	3/4	1/2	3/2		6	54	F#3	3	299
