quarterbeats	duration_qb	mc	mn	mc_onset	mn_onset	timesig	staff	voice	duration	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
17/2	0.25	2	2	5/8	5/8	12/8	1	1	1/16	1/16	1		4	76	E5	5	30
35/4	0.25	2	2	11/16	11/16	12/8	1	1	1/16	1/16	1		8	80	G#5	5	31
9	0.5	2	2	3/4	3/4	12/8	1	2	1/8	1/8	1		3	81	A5	5	38
9	1.5	2	2	3/4	3/4	12/8	1	1	3/8	1/4	3/2	1	3	81	A5	5	32
19/2	0.25	2	2	7/8	7/8	12/8	1	2	1/16	1/16	1		8	80	G#5	5	39
39/4	0.25	2	2	15/16	15/16	12/8	1	2	1/16	1/16	1		6	78	F#5	5	40
10	0.25	2	2	1	1	12/8	1	2	1/16	1/16	1		4	76	E5	5	41
10	0.5	2	2	1	1	12/8	2	1	1/8	1/8	1	1	4	76	E5	5	49
41/4	0.25	2	2	17/16	17/16	12/8	1	2	1/16	1/16	1		2	74	D5	5	42
21/2	1.5	2	2	9/8	9/8	12/8	2	2	3/8	1/4	3/2	1	7	73	C#5	5	51
21/2	1.5	2	2	9/8	9/8	12/8	2	1	3/8	1/4	3/2	0	4	76	E5	5	50
21/2	1.5	2	2	9/8	9/8	12/8	1	1	3/8	1/4	3/2	0	3	81	A5	5	33
43/4	0.25	2	2	19/16	19/16	12/8	1	2	1/16	1/16	1		5	71	B4	4	43
11	0.25	2	2	5/4	5/4	12/8	1	2	1/16	1/16	1		3	69	A4	4	44
45/4	0.25	2	2	21/16	21/16	12/8	1	2	1/16	1/16	1		8	68	G#4	4	45
23/2	0.25	2	2	11/8	11/8	12/8	1	2	1/16	1/16	1		3	69	A4	4	46
23/2	0.5	2	2	11/8	11/8	12/8	1	3	1/8	1/8	1	1	3	69	A4	4	48
47/4	0.25	2	2	23/16	23/16	12/8	1	2	1/16	1/16	1	1	4	64	E4	4	47
12	1.0	3	3	0	0	12/8	2	3	1/4	1/4	1		3	57	A3	3	71
12	1.0	3	3	0	0	12/8	1	2	1/4	1/4	1	-1	4	64	E4	4	61
12	1.0	3	3	0	0	12/8	1	3	1/4	1/4	1	-1	3	69	A4	4	68
12	1.0	3	3	0	0	12/8	2	2	1/4	1/4	1	-1	7	73	C#5	5	70
12	1.0	3	3	0	0	12/8	2	1	1/4	1/4	1	-1	4	76	E5	5	69
12	0.5	3	3	0	0	12/8	1	1	1/8	1/8	1	-1	3	81	A5	5	52
25/2	0.5	3	3	1/8	1/8	12/8	1	1	1/8	1/8	1		8	80	G#5	5	53
13	0.5	3	3	1/4	1/4	12/8	1	1	1/8	1/8	1		6	78	F#5	5	54
27/2	0.5	3	3	3/8	3/8	12/8	1	1	1/8	1/8	1		4	76	E5	5	55
14	0.5	3	3	1/2	1/2	12/8	1	1	1/8	1/8	1		6	78	F#5	5	56
29/2	0.5	3	3	5/8	5/8	12/8	1	1	1/8	1/8	1		2	74	D5	5	57
15	0.5	3	3	3/4	3/4	12/8	1	2	1/8	1/8	1		3	69	A4	4	62
15	1.5	3	3	3/4	3/4	12/8	1	1	3/8	1/4	3/2	1	7	73	C#5	5	58
31/2	0.5	3	3	7/8	7/8	12/8	1	2	1/8	1/8	1		8	68	G#4	4	63
16	0.5	3	3	1	1	12/8	1	2	1/8	1/8	1		6	66	F#4	4	64
33/2	0.5	3	3	9/8	9/8	12/8	1	2	1/8	1/8	1		4	64	E4	4	65
33/2	1.0	3	3	9/8	9/8	12/8	1	1	1/4	1/4	1	-1	7	73	C#5	5	59
17	0.5	3	3	5/4	5/4	12/8	1	2	1/8	1/8	1		6	66	F#4	4	66
35/2	0.5	3	3	11/8	11/8	12/8	1	2	1/8	1/8	1		2	62	D4	4	67
35/2	0.5	3	3	11/8	11/8	12/8	1	1	1/8	1/8	1		2	74	D5	5	60
18	1.5	4	4	0	0	12/8	1	2	3/8	1/4	3/2	1	7	61	C#4	4	81
18	0.5	4	4	0	0	12/8	1	1	1/8	1/8	1		4	76	E5	5	72
37/2	0.5	4	4	1/8	1/8	12/8	1	1	1/8	1/8	1		2	74	D5	5	73
19	0.5	4	4	1/4	1/4	12/8	1	1	1/8	1/8	1		7	73	C#5	5	74
39/2	1.0	4	4	3/8	3/8	12/8	1	2	1/4	1/4	1	-1	7	61	C#4	4	82
39/2	0.5	4	4	3/8	3/8	12/8	1	1	1/8	1/8	1		5	71	B4	4	75
20	0.5	4	4	1/2	1/2	12/8	1	1	1/8	1/8	1		7	73	C#5	5	76
41/2	0.5	4	4	5/8	5/8	12/8	1	2	1/8	1/8	1		2	62	D4	4	83
41/2	0.5	4	4	5/8	5/8	12/8	1	1	1/8	1/8	1		3	69	A4	4	77
21	0.5	4	4	3/4	3/4	12/8	2	1	1/8	1/8	1		4	64	E4	4	85
21	3.0	4	4	3/4	3/4	12/8	1	2	3/4	1/2	3/2	1	4	64	E4	4	84
21	1.5	4	4	3/4	3/4	12/8	1	1	3/8	1/4	3/2	1	8	68	G#4	4	78
43/2	0.5	4	4	7/8	7/8	12/8	2	1	1/8	1/8	1		2	62	D4	4	86
22	0.5	4	4	1	1	12/8	2	1	1/8	1/8	1		7	61	C#4	4	87
45/2	0.5	4	4	9/8	9/8	12/8	2	1	1/8	1/8	1		5	59	B3	3	88
45/2	1.0	4	4	9/8	9/8	12/8	1	1	1/4	1/4	1	-1	8	68	G#4	4	79
23	0.5	4	4	5/4	5/4	12/8	2	1	1/8	1/8	1		7	61	C#4	4	89
47/2	0.5	4	4	11/8	11/8	12/8	2	1	1/8	1/8	1		3	57	A3	3	90
47/2	0.5	4	4	11/8	11/8	12/8	1	1	1/8	1/8	1		3	69	A4	4	80
24	1.5	5	5	0	0	12/8	2	1	3/8	1/4	3/2	1	8	56	G#3	3	105
24	1.0	5	5	0	0	12/8	1	2	1/4	1/4	1	-1	4	64	E4	4	100
24	0.5	5	5	0	0	12/8	1	1	1/8	1/8	1		5	71	B4	4	91
49/2	0.5	5	5	1/8	1/8	12/8	1	1	1/8	1/8	1		7	73	C#5	5	92
25	0.5	5	5	1/4	1/4	12/8	1	2	1/8	1/8	1		5	59	B3	3	101
25	0.5	5	5	1/4	1/4	12/8	1	1	1/8	1/8	1		2	74	D5	5	93
51/2	1.0	5	5	3/8	3/8	12/8	2	1	1/4	1/4	1	-1	8	56	G#3	3	106
51/2	1.5	5	5	3/8	3/8	12/8	1	3	3/8	1/4	3/2	1	4	64	E4	4	103
51/2	0.5	5	5	3/8	3/8	12/8	1	1	1/8	1/8	1		7	73	C#5	5	94
26	0.5	5	5	1/2	1/2	12/8	1	1	1/8	1/8	1		2	74	D5	5	95
53/2	0.5	5	5	5/8	5/8	12/8	2	1	1/8	1/8	1		4	52	E3	3	107
53/2	0.5	5	5	5/8	5/8	12/8	1	1	1/8	1/8	1		5	71	B4	4	96
27	0.5	5	5	3/4	3/4	12/8	2	1	1/8	1/8	1		3	57	A3	3	108
27	1.0	5	5	3/4	3/4	12/8	1	3	1/4	1/4	1	-1	4	64	E4	4	104
27	3.0	5	5	3/4	3/4	12/8	1	2	3/4	1/2	3/2	1	3	69	A4	4	102
27	1.5	5	5	3/4	3/4	12/8	1	1	3/8	1/4	3/2		7	73	C#5	5	97
55/2	0.5	5	5	7/8	7/8	12/8	2	1	1/8	1/8	1		8	56	G#3	3	109
28	0.5	5	5	1	1	12/8	2	1	1/8	1/8	1		6	54	F#3	3	110
57/2	0.5	5	5	9/8	9/8	12/8	2	1	1/8	1/8	1		4	52	E3	3	111
57/2	1.0	5	5	9/8	9/8	12/8	1	1	1/4	1/4	1		7	73	C#5	5	98
29	0.5	5	5	5/4	5/4	12/8	2	1	1/8	1/8	1		6	54	F#3	3	112
59/2	0.5	5	5	11/8	11/8	12/8	2	1	1/8	1/8	1		2	50	D3	3	113
59/2	0.5	5	5	11/8	11/8	12/8	1	1	1/8	1/8	1		2	74	D5	5	99
30	1.5	6	6	0	0	12/8	2	2	3/8	1/4	3/2	1	7	49	C#3	3	134
30	2.0	6	6	0	0	12/8	1	2	1/2	1/2	1	0	3	69	A4	4	124
30	0.5	6	6	0	0	12/8	1	1	1/8	1/8	1		4	76	E5	5	114
61/2	0.5	6	6	1/8	1/8	12/8	1	1	1/8	1/8	1		6	78	F#5	5	115
31	0.5	6	6	1/4	1/4	12/8	2	1	1/8	1/8	1		4	52	E3	3	126
31	0.5	6	6	1/4	1/4	12/8	1	1	1/8	1/8	1		1	79	G5	5	116
63/2	1.0	6	6	3/8	3/8	12/8	2	2	1/4	1/4	1	-1	7	49	C#3	3	135
63/2	1.5	6	6	3/8	3/8	12/8	2	1	3/8	1/4	3/2	1	3	57	A3	3	127
63/2	0.5	6	6	3/8	3/8	12/8	1	1	1/8	1/8	1		6	78	F#5	5	117
32	0.5	6	6	1/2	1/2	12/8	1	1	1/8	1/8	1		1	79	G5	5	118
65/2	0.5	6	6	5/8	5/8	12/8	2	2	1/8	1/8	1		3	45	A2	2	136
65/2	0.5	6	6	5/8	5/8	12/8	1	1	1/8	1/8	1		4	76	E5	5	119
33	1.5	6	6	3/4	3/4	12/8	2	2	3/8	1/4	3/2		2	50	D3	3	137
33	0.5	6	6	3/4	3/4	12/8	2	1	1/8	1/8	1	-1	3	57	A3	3	128
33	3.0	6	6	3/4	3/4	12/8	1	2	3/4	1/2	3/2	-1	3	69	A4	4	125
33	1.0	6	6	3/4	3/4	12/8	1	1	1/4	1/4	1		6	78	F#5	5	120
67/2	0.5	6	6	7/8	7/8	12/8	2	1	1/8	1/8	1		3	57	A3	3	129
34	0.5	6	6	1	1	12/8	2	1	1/8	1/8	1		1	55	G3	3	130
34	0.5	6	6	1	1	12/8	1	1	1/8	1/8	1		4	76	E5	5	121
69/2	0.5	6	6	9/8	9/8	12/8	2	1	1/8	1/8	1		6	54	F#3	3	131
69/2	1.0	6	6	9/8	9/8	12/8	1	1	1/4	1/4	1		2	74	D5	5	122
35	0.5	6	6	5/4	5/4	12/8	2	1	1/8	1/8	1		1	55	G3	3	132
71/2	0.5	6	6	11/8	11/8	12/8	2	1	1/8	1/8	1		4	52	E3	3	133
71/2	0.5	6	6	11/8	11/8	12/8	1	1	1/8	1/8	1		4	76	E5	5	123
36	1.0	7	7	0	0	12/8	2	1	1/4	1/4	1		9	51	D#3	3	148
36	0.5	7	7	0	0	12/8	1	1	1/8	1/8	1		6	78	F#5	5	138
73/2	0.5	7	7	1/8	1/8	12/8	1	1	1/8	1/8	1		8	80	G#5	5	139
37	0.5	7	7	1/4	1/4	12/8	2	1	1/8	1/8	1		6	54	F#3	3	149
37	0.5	7	7	1/4	1/4	12/8	1	1	1/8	1/8	1		3	81	A5	5	140
75/2	1.0	7	7	3/8	3/8	12/8	2	1	1/4	1/4	1		9	51	D#3	3	150
75/2	0.5	7	7	3/8	3/8	12/8	1	1	1/8	1/8	1		5	83	B5	5	141
38	0.5	7	7	1/2	1/2	12/8	1	1	1/8	1/8	1		8	80	G#5	5	142
77/2	0.5	7	7	5/8	5/8	12/8	2	1	1/8	1/8	1		5	47	B2	2	151
77/2	0.5	7	7	5/8	5/8	12/8	1	1	1/8	1/8	1		3	81	A5	5	143
39	0.5	7	7	3/4	3/4	12/8	2	1	1/8	1/8	1		4	52	E3	3	152
39	3.0	7	7	3/4	3/4	12/8	1	2	3/4	1/2	3/2	1	4	76	E5	5	147
39	1.5	7	7	3/4	3/4	12/8	1	1	3/8	1/4	3/2	1	8	80	G#5	5	144
79/2	0.5	7	7	7/8	7/8	12/8	2	1	1/8	1/8	1		9	51	D#3	3	153
40	0.5	7	7	1	1	12/8	2	1	1/8	1/8	1		7	49	C#3	3	154
81/2	0.5	7	7	9/8	9/8	12/8	2	1	1/8	1/8	1		5	47	B2	2	155
81/2	1.0	7	7	9/8	9/8	12/8	1	1	1/4	1/4	1	-1	8	80	G#5	5	145
41	0.5	7	7	5/4	5/4	12/8	2	1	1/8	1/8	1		7	49	C#3	3	156
83/2	0.5	7	7	11/8	11/8	12/8	2	1	1/8	1/8	1		3	45	A2	2	157
83/2	0.5	7	7	11/8	11/8	12/8	1	1	1/8	1/8	1		3	81	A5	5	146
42	1.5	8	8	0	0	12/8	2	2	3/8	1/4	3/2		8	44	G#2	2	182
42	1.5	8	8	0	0	12/8	1	2	3/8	1/4	3/2	-1	4	76	E5	5	168
42	0.5	8	8	0	0	12/8	1	1	1/8	1/8	1		5	83	B5	5	158
85/2	0.5	8	8	1/8	1/8	12/8	2	1	1/8	1/8	1		5	47	B2	2	172
85/2	0.5	8	8	1/8	1/8	12/8	1	1	1/8	1/8	1		3	81	A5	5	159
43	0.5	8	8	1/4	1/4	12/8	2	1	1/8	1/8	1		4	52	E3	3	173
43	0.5	8	8	1/4	1/4	12/8	1	1	1/8	1/8	1		8	80	G#5	5	160
87/2	1.5	8	8	3/8	3/8	12/8	2	2	3/8	1/4	3/2		3	45	A2	2	183
87/2	0.5	8	8	3/8	3/8	12/8	1	1	1/8	1/8	1		6	78	F#5	5	161
44	0.5	8	8	1/2	1/2	12/8	2	1	1/8	1/8	1		7	49	C#3	3	174
44	0.5	8	8	1/2	1/2	12/8	1	1	1/8	1/8	1		8	80	G#5	5	162
89/2	0.5	8	8	5/8	5/8	12/8	2	1	1/8	1/8	1		6	54	F#3	3	175
89/2	0.5	8	8	5/8	5/8	12/8	1	1	1/8	1/8	1		4	76	E5	5	163
45	0.5	8	8	3/4	3/4	12/8	2	1	1/8	1/8	1		5	47	B2	2	176
45	1.0	8	8	3/4	3/4	12/8	2	2	1/4	1/4	1		5	47	B2	2	184
45	0.5	8	8	3/4	3/4	12/8	1	1	1/8	1/8	1		9	75	D#5	5	164
91/2	0.5	8	8	7/8	7/8	12/8	2	1	1/8	1/8	1		5	59	B3	3	177
91/2	0.5	8	8	7/8	7/8	12/8	1	1	1/8	1/8	1		4	76	E5	5	165
46	0.5	8	8	1	1	12/8	2	1	1/8	1/8	1		7	61	C#4	4	178
46	0.5	8	8	1	1	12/8	1	1	1/8	1/8	1	1	6	78	F#5	5	166
93/2	0.5	8	8	9/8	9/8	12/8	2	1	1/8	1/8	1		9	63	D#4	4	179
93/2	0.5	8	8	9/8	9/8	12/8	1	2	1/8	1/8	1		5	71	B4	4	169
93/2	1.5	8	8	9/8	9/8	12/8	1	1	3/8	1/4	3/2	0	6	78	F#5	5	167
47	0.5	8	8	5/4	5/4	12/8	2	1	1/8	1/8	1		7	61	C#4	4	180
47	0.5	8	8	5/4	5/4	12/8	1	2	1/8	1/8	1		7	73	C#5	5	170
95/2	0.5	8	8	11/8	11/8	12/8	2	1	1/8	1/8	1		5	59	B3	3	181
95/2	0.5	8	8	11/8	11/8	12/8	1	2	1/8	1/8	1		3	69	A4	4	171
48	0.5	9	9	0	0	12/8	2	1	1/8	1/8	1		4	64	E4	4	200
48	1.5	9	9	0	0	12/8	1	2	3/8	1/4	3/2		8	68	G#4	4	197
48	0.5	9	9	0	0	12/8	1	1	1/8	1/8	1	-1	6	78	F#5	5	185
97/2	0.5	9	9	1/8	1/8	12/8	2	1	1/8	1/8	1		8	56	G#3	3	201
97/2	0.5	9	9	1/8	1/8	12/8	1	1	1/8	1/8	1		5	71	B4	4	186
49	0.5	9	9	1/4	1/4	12/8	2	1	1/8	1/8	1		3	57	A3	3	202
49	0.5	9	9	1/4	1/4	12/8	1	1	1/8	1/8	1	1	4	76	E5	5	187
99/2	0.5	9	9	3/8	3/8	12/8	2	1	1/8	1/8	1		5	59	B3	3	203
99/2	1.5	9	9	3/8	3/8	12/8	1	2	3/8	1/4	3/2		6	66	F#4	4	198
99/2	0.5	9	9	3/8	3/8	12/8	1	1	1/8	1/8	1	-1	4	76	E5	5	188
50	0.5	9	9	1/2	1/2	12/8	2	1	1/8	1/8	1		3	57	A3	3	204
50	0.5	9	9	1/2	1/2	12/8	1	1	1/8	1/8	1		4	76	E5	5	189
101/2	0.5	9	9	5/8	5/8	12/8	2	1	1/8	1/8	1		5	59	B3	3	205
101/2	0.5	9	9	5/8	5/8	12/8	1	1	1/8	1/8	1		9	75	D#5	5	190
51	3.0	9	9	3/4	3/4	12/8	2	2	3/4	1/2	3/2	1	4	52	E3	3	209
51	3.0	9	9	3/4	3/4	12/8	1	2	3/4	1/2	3/2	1	4	64	E4	4	199
51	0.5	9	9	3/4	3/4	12/8	1	1	1/8	1/8	1		4	76	E5	5	191
103/2	0.5	9	9	7/8	7/8	12/8	1	1	1/8	1/8	1		9	75	D#5	5	192
52	0.5	9	9	1	1	12/8	2	1	1/8	1/8	1		6	54	F#3	3	206
52	0.5	9	9	1	1	12/8	1	1	1/8	1/8	1		7	73	C#5	5	193
105/2	1.0	9	9	9/8	9/8	12/8	2	1	1/4	1/4	1		8	56	G#3	3	207
105/2	0.5	9	9	9/8	9/8	12/8	1	1	1/8	1/8	1		5	71	B4	4	194
53	0.5	9	9	5/4	5/4	12/8	1	1	1/8	1/8	1		7	73	C#5	5	195
107/2	0.5	9	9	11/8	11/8	12/8	2	1	1/8	1/8	1		3	57	A3	3	208
107/2	0.5	9	9	11/8	11/8	12/8	1	1	1/8	1/8	1		3	69	A4	4	196
54	3.0	10	10	0	0	12/8	2	2	3/4	1/2	3/2	0	4	52	E3	3	226
54	1.0	10	10	0	0	12/8	2	1	1/4	1/4	1		5	59	B3	3	221
54	0.5	10	10	0	0	12/8	1	2	1/8	1/8	1	-1	4	64	E4	4	215
54	1.0	10	10	0	0	12/8	1	1	1/4	1/4	1		8	68	G#4	4	210
109/2	0.5	10	10	1/8	1/8	12/8	1	2	1/8	1/8	1		9	63	D#4	4	216
55	0.5	10	10	1/4	1/4	12/8	1	2	1/8	1/8	1		7	61	C#4	4	217
55	0.5	10	10	1/4	1/4	12/8	1	1	1/8	1/8	1		3	69	A4	4	211
111/2	0.5	10	10	3/8	3/8	12/8	1	2	1/8	1/8	1		5	59	B3	3	218
111/2	1.0	10	10	3/8	3/8	12/8	1	1	1/4	1/4	1		8	68	G#4	4	212
56	0.5	10	10	1/2	1/2	12/8	1	2	1/8	1/8	1		7	61	C#4	4	219
113/2	0.5	10	10	5/8	5/8	12/8	1	2	1/8	1/8	1		3	57	A3	3	220
113/2	0.5	10	10	5/8	5/8	12/8	1	1	1/8	1/8	1		6	66	F#4	4	213
57	0.5	10	10	3/4	3/4	12/8	2	2	1/8	1/8	1	-1	4	52	E3	3	227
57	1.0	10	10	3/4	3/4	12/8	2	1	1/4	1/4	1		8	56	G#3	3	222
57	3.0	10	10	3/4	3/4	12/8	1	1	3/4	1/2	3/2	1	4	64	E4	4	214
115/2	0.5	10	10	7/8	7/8	12/8	2	2	1/8	1/8	1		9	51	D#3	3	228
58	0.5	10	10	1	1	12/8	2	2	1/8	1/8	1		7	49	C#3	3	229
58	0.5	10	10	1	1	12/8	2	1	1/8	1/8	1		3	57	A3	3	223
117/2	0.5	10	10	9/8	9/8	12/8	2	2	1/8	1/8	1		5	47	B2	2	230
117/2	1.0	10	10	9/8	9/8	12/8	2	1	1/4	1/4	1		8	56	G#3	3	224
59	0.5	10	10	5/4	5/4	12/8	2	2	1/8	1/8	1		7	49	C#3	3	231
119/2	0.5	10	10	11/8	11/8	12/8	2	2	1/8	1/8	1		3	45	A2	2	232
119/2	0.5	10	10	11/8	11/8	12/8	2	1	1/8	1/8	1		6	54	F#3	3	225
60	1.0	11	11	0	0	12/8	2	2	1/4	1/4	1		8	44	G#2	2	246
60	3.0	11	11	0	0	12/8	2	1	3/4	1/2	3/2		4	52	E3	3	245
60	0.5	11	11	0	0	12/8	1	1	1/8	1/8	1	-1	4	64	E4	4	233
121/2	0.5	11	11	1/8	1/8	12/8	1	1	1/8	1/8	1		9	63	D#4	4	234
61	0.5	11	11	1/4	1/4	12/8	2	2	1/8	1/8	1		3	45	A2	2	247
61	0.5	11	11	1/4	1/4	12/8	1	1	1/8	1/8	1		7	61	C#4	4	235
123/2	0.5	11	11	3/8	3/8	12/8	2	2	1/8	1/8	1		8	44	G#2	2	248
123/2	0.5	11	11	3/8	3/8	12/8	1	1	1/8	1/8	1		5	59	B3	3	236
62	0.5	11	11	1/2	1/2	12/8	2	2	1/8	1/8	1		6	42	F#2	2	249
62	0.5	11	11	1/2	1/2	12/8	1	1	1/8	1/8	1		2	62	D4	4	237
125/2	0.5	11	11	5/8	5/8	12/8	2	2	1/8	1/8	1		4	40	E2	2	250
125/2	0.5	11	11	5/8	5/8	12/8	1	1	1/8	1/8	1		7	61	C#4	4	238
63	0.5	11	11	3/4	3/4	12/8	2	2	1/8	1/8	1		6	42	F#2	2	251
63	0.5	11	11	3/4	3/4	12/8	1	1	1/8	1/8	1		2	62	D4	4	239
127/2	0.5	11	11	7/8	7/8	12/8	2	2	1/8	1/8	1		8	44	G#2	2	252
127/2	0.5	11	11	7/8	7/8	12/8	1	1	1/8	1/8	1		4	64	E4	4	240
64	0.5	11	11	1	1	12/8	2	2	1/8	1/8	1		3	45	A2	2	253
64	0.5	11	11	1	1	12/8	1	1	1/8	1/8	1		6	66	F#4	4	241
129/2	0.5	11	11	9/8	9/8	12/8	2	2	1/8	1/8	1		8	44	G#2	2	254
129/2	0.5	11	11	9/8	9/8	12/8	1	1	1/8	1/8	1		4	64	E4	4	242
65	0.5	11	11	5/4	5/4	12/8	2	2	1/8	1/8	1		3	45	A2	2	255
65	0.5	11	11	5/4	5/4	12/8	1	1	1/8	1/8	1		6	66	F#4	4	243
131/2	0.5	11	11	11/8	11/8	12/8	2	2	1/8	1/8	1		5	47	B2	2	256
131/2	0.5	11	11	11/8	11/8	12/8	1	1	1/8	1/8	1		2	62	D4	4	244
66	1.0	12	12	0	0	12/8	2	1	1/4	1/4	1		3	45	A2	2	272
66	3.0	12	12	0	0	12/8	1	2	3/4	1/2	3/2		7	61	C#4	4	269
66	0.5	12	12	0	0	12/8	1	1	1/8	1/8	1		3	69	A4	4	257
133/2	0.5	12	12	1/8	1/8	12/8	1	1	1/8	1/8	1		8	68	G#4	4	258
67	0.5	12	12	1/4	1/4	12/8	2	1	1/8	1/8	1		5	47	B2	2	273
67	0.5	12	12	1/4	1/4	12/8	1	1	1/8	1/8	1		6	66	F#4	4	259
135/2	0.5	12	12	3/8	3/8	12/8	2	1	1/8	1/8	1		7	49	C#3	3	274
135/2	0.5	12	12	3/8	3/8	12/8	1	1	1/8	1/8	1		4	64	E4	4	260
68	0.5	12	12	1/2	1/2	12/8	2	1	1/8	1/8	1		5	47	B2	2	275
68	0.5	12	12	1/2	1/2	12/8	1	1	1/8	1/8	1		1	67	G4	4	261
137/2	0.5	12	12	5/8	5/8	12/8	2	1	1/8	1/8	1		3	45	A2	2	276
137/2	0.5	12	12	5/8	5/8	12/8	1	1	1/8	1/8	1		6	66	F#4	4	262
69	0.5	12	12	3/4	3/4	12/8	2	1	1/8	1/8	1		5	47	B2	2	277
69	1.5	12	12	3/4	3/4	12/8	1	2	3/8	1/4	3/2		2	62	D4	4	270
69	0.5	12	12	3/4	3/4	12/8	1	1	1/8	1/8	1		1	67	G4	4	263
139/2	0.5	12	12	7/8	7/8	12/8	2	1	1/8	1/8	1		7	49	C#3	3	278
139/2	0.5	12	12	7/8	7/8	12/8	1	1	1/8	1/8	1		3	69	A4	4	264
70	0.5	12	12	1	1	12/8	2	1	1/8	1/8	1		2	50	D3	3	279
70	0.5	12	12	1	1	12/8	1	1	1/8	1/8	1		5	71	B4	4	265
141/2	0.5	12	12	9/8	9/8	12/8	2	1	1/8	1/8	1		7	49	C#3	3	280
141/2	1.5	12	12	9/8	9/8	12/8	1	2	3/8	1/4	3/2	1	4	64	E4	4	271
141/2	0.5	12	12	9/8	9/8	12/8	1	1	1/8	1/8	1		3	69	A4	4	266
71	0.5	12	12	5/4	5/4	12/8	2	1	1/8	1/8	1		2	50	D3	3	281
71	0.5	12	12	5/4	5/4	12/8	1	1	1/8	1/8	1		5	71	B4	4	267
143/2	0.5	12	12	11/8	11/8	12/8	2	1	1/8	1/8	1		4	52	E3	3	282
143/2	0.5	12	12	11/8	11/8	12/8	1	1	1/8	1/8	1		1	67	G4	4	268
72	0.5	13	13	0	0	12/8	2	1	1/8	1/8	1		2	50	D3	3	298
72	1.5	13	13	0	0	12/8	1	2	3/8	1/4	3/2	-1	4	64	E4	4	293
72	0.5	13	13	0	0	12/8	1	1	1/8	1/8	1		6	66	F#4	4	283
