quarterbeats	duration_qb	mc	mn	mc_onset	mn_onset	timesig	staff	voice	duration	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
67/4	0.25	7	6	3/8	3/8	3/4	1	1	1/16	1/16	1		3	69	A4	4	78
17	0.25	7	6	7/16	7/16	3/4	1	1	1/16	1/16	1		6	66	F#4	4	79
69/4	0.5	7	6	1/2	1/2	3/4	2	1	1/8	1/8	1		5	47	B2	2	88
69/4	0.25	7	6	1/2	1/2	3/4	1	1	1/16	1/16	1		9	63	D#4	4	80
35/2	0.25	7	6	9/16	9/16	3/4	1	1	1/16	1/16	1		7	73	C#5	5	81
71/4	0.5	7	6	5/8	5/8	3/4	2	1	1/8	1/8	1		9	51	D#3	3	89
71/4	0.25	7	6	5/8	5/8	3/4	1	1	1/16	1/16	1		5	71	B4	4	82
18	0.25	7	6	11/16	11/16	3/4	1	1	1/16	1/16	1		3	69	A4	4	83
73/4	0.25	8	7	0	0	3/4	2	1	1/16	1/16	1		4	52	E3	3	99
73/4	0.5	8	7	0	0	3/4	1	1	1/8	1/8	1		8	68	G#4	4	90
37/2	0.25	8	7	1/16	1/16	3/4	2	1	1/16	1/16	1		5	59	B3	3	100
75/4	0.25	8	7	1/8	1/8	3/4	2	1	1/16	1/16	1		7	61	C#4	4	101
19	0.25	8	7	3/16	3/16	3/4	2	1	1/16	1/16	1		9	63	D#4	4	102
77/4	0.25	8	7	1/4	1/4	3/4	2	1	1/16	1/16	1		4	64	E4	4	103
39/2	0.25	8	7	5/16	5/16	3/4	1	1	1/16	1/16	1		6	66	F#4	4	91
79/4	0.25	8	7	3/8	3/8	3/4	1	1	1/16	1/16	1		8	68	G#4	4	92
20	0.25	8	7	7/16	7/16	3/4	1	1	1/16	1/16	1		3	69	A4	4	93
81/4	0.25	8	7	1/2	1/2	3/4	1	1	1/16	1/16	1		5	71	B4	4	94
41/2	0.25	8	7	9/16	9/16	3/4	1	1	1/16	1/16	1		7	73	C#5	5	95
83/4	0.5	8	7	5/8	5/8	3/4	1	2	1/8	1/8	1		9	63	D#4	4	98
83/4	0.25	8	7	5/8	5/8	3/4	1	1	1/16	1/16	1		9	75	D#5	5	96
21	0.25	8	7	11/16	11/16	3/4	1	1	1/16	1/16	1		5	71	B4	4	97
85/4	0.25	9	8	0	0	3/4	1	2	1/16	1/16	1		7	61	C#4	4	112
85/4	0.25	9	8	0	0	3/4	1	1	1/16	1/16	1		4	76	E5	5	104
43/2	0.25	9	8	1/16	1/16	3/4	1	2	1/16	1/16	1		8	68	G#4	4	113
87/4	0.25	9	8	1/8	1/8	3/4	1	2	1/16	1/16	1		3	69	A4	4	114
22	0.25	9	8	3/16	3/16	3/4	1	2	1/16	1/16	1		5	71	B4	4	115
89/4	0.25	9	8	1/4	1/4	3/4	1	2	1/16	1/16	1		7	73	C#5	5	116
45/2	0.25	9	8	5/16	5/16	3/4	1	1	1/16	1/16	1		9	75	D#5	5	105
91/4	0.25	9	8	3/8	3/8	3/4	1	1	1/16	1/16	1		4	76	E5	5	106
23	0.25	9	8	7/16	7/16	3/4	1	1	1/16	1/16	1		6	78	F#5	5	107
93/4	0.25	9	8	1/2	1/2	3/4	1	1	1/16	1/16	1		8	80	G#5	5	108
47/2	0.25	9	8	9/16	9/16	3/4	1	1	1/16	1/16	1		10	82	A#5	5	109
95/4	0.5	9	8	5/8	5/8	3/4	1	2	1/8	1/8	1		7	61	C#4	4	117
95/4	0.25	9	8	5/8	5/8	3/4	1	1	1/16	1/16	1		5	83	B5	5	110
24	0.25	9	8	11/16	11/16	3/4	1	1	1/16	1/16	1		8	80	G#5	5	111
97/4	0.5	10	9	0	0	3/4	1	2	1/8	1/8	1		6	66	F#4	4	124
97/4	0.25	10	9	0	0	3/4	1	1	1/16	1/16	1		10	82	A#5	5	118
49/2	0.25	10	9	1/16	1/16	3/4	1	1	1/16	1/16	1		6	78	F#5	5	119
99/4	0.25	10	9	1/8	1/8	3/4	1	1	1/16	1/16	1		7	73	C#5	5	120
25	0.25	10	9	3/16	3/16	3/4	1	2	1/16	1/16	1		10	70	A#4	4	125
101/4	0.5	10	9	1/4	1/4	3/4	1	2	1/8	1/8	1		6	66	F#4	4	126
51/2	0.25	10	9	5/16	5/16	3/4	1	1	1/16	1/16	1		7	73	C#5	5	121
103/4	0.25	10	9	3/8	3/8	3/4	1	1	1/16	1/16	1		10	70	A#4	4	122
26	0.25	10	9	7/16	7/16	3/4	1	1	1/16	1/16	1		6	66	F#4	4	123
105/4	0.25	10	9	1/2	1/2	3/4	1	2	1/16	1/16	1		4	64	E4	4	127
53/2	0.25	10	9	9/16	9/16	3/4	1	2	1/16	1/16	1		8	68	G#4	4	128
107/4	0.25	10	9	5/8	5/8	3/4	1	2	1/16	1/16	1		6	66	F#4	4	129
27	0.25	10	9	11/16	11/16	3/4	1	2	1/16	1/16	1		4	64	E4	4	130
109/4	0.25	11	10	0	0	3/4	1	2	1/16	1/16	1		9	63	D#4	4	134
55/2	0.25	11	10	1/16	1/16	3/4	1	2	1/16	1/16	1		6	66	F#4	4	135
111/4	0.25	11	10	1/8	1/8	3/4	1	1	1/16	1/16	1		5	71	B4	4	131
111/4	0.5	11	10	1/8	1/8	3/4	1	2	1/8	1/8	1	1	5	71	B4	4	136
28	0.25	11	10	3/16	3/16	3/4	1	1	1/16	1/16	1	1	9	75	D#5	5	132
113/4	0.5	11	10	1/4	1/4	3/4	1	2	1/8	1/8	1	-1	5	71	B4	4	137
113/4	0.5	11	10	1/4	1/4	3/4	1	1	1/8	1/8	1	-1	9	75	D#5	5	133
113/4	0.5	11	10	1/4	1/4	3/4	1	3	1/8	1/8	1		6	78	F#5	5	138
57/2	0.25	11	10	5/16	5/16	3/4	2	1	1/16	1/16	1		4	64	E4	4	139
115/4	0.25	11	10	3/8	3/8	3/4	2	1	1/16	1/16	1		9	63	D#4	4	140
29	0.25	11	10	7/16	7/16	3/4	2	1	1/16	1/16	1		7	61	C#4	4	141
117/4	0.25	11	10	1/2	1/2	3/4	2	1	1/16	1/16	1		5	59	B3	3	142
59/2	0.25	11	10	9/16	9/16	3/4	2	1	1/16	1/16	1		3	57	A3	3	143
119/4	0.25	11	10	5/8	5/8	3/4	2	1	1/16	1/16	1		8	56	G#3	3	144
30	0.25	11	10	11/16	11/16	3/4	2	1	1/16	1/16	1		3	57	A3	3	145
121/4	0.25	12	11	0	0	3/4	1	2	1/16	1/16	1		8	56	G#3	3	149
121/4	0.5	12	11	0	0	3/4	2	1	1/8	1/8	1		8	56	G#3	3	154
61/2	0.25	12	11	1/16	1/16	3/4	1	2	1/16	1/16	1		4	64	E4	4	150
123/4	0.25	12	11	1/8	1/8	3/4	1	1	1/16	1/16	1		5	71	B4	4	146
123/4	0.5	12	11	1/8	1/8	3/4	1	2	1/8	1/8	1	1	5	71	B4	4	151
31	0.25	12	11	3/16	3/16	3/4	1	1	1/16	1/16	1	1	9	75	D#5	5	147
125/4	0.5	12	11	1/4	1/4	3/4	1	2	1/8	1/8	1	-1	5	71	B4	4	152
125/4	0.5	12	11	1/4	1/4	3/4	1	1	1/8	1/8	1	-1	9	75	D#5	5	148
125/4	0.5	12	11	1/4	1/4	3/4	1	3	1/8	1/8	1		4	76	E5	5	153
63/2	0.25	12	11	5/16	5/16	3/4	2	1	1/16	1/16	1		3	57	A3	3	155
127/4	0.25	12	11	3/8	3/8	3/4	2	1	1/16	1/16	1		8	56	G#3	3	156
32	0.25	12	11	7/16	7/16	3/4	2	1	1/16	1/16	1		6	54	F#3	3	157
129/4	0.25	12	11	1/2	1/2	3/4	2	1	1/16	1/16	1		4	52	E3	3	158
65/2	0.25	12	11	9/16	9/16	3/4	2	1	1/16	1/16	1		9	51	D#3	3	159
131/4	0.25	12	11	5/8	5/8	3/4	2	1	1/16	1/16	1		7	49	C#3	3	160
33	0.25	12	11	11/16	11/16	3/4	2	1	1/16	1/16	1		4	52	E3	3	161
133/4	0.5	13	12	0	0	3/4	2	1	1/8	1/8	1		10	46	A#2	2	173
67/2	0.25	13	12	1/16	1/16	3/4	1	1	1/16	1/16	1		6	66	F#4	4	162
135/4	0.5	13	12	1/8	1/8	3/4	2	1	1/8	1/8	1		6	42	F#2	2	174
135/4	0.25	13	12	1/8	1/8	3/4	1	1	1/16	1/16	1		7	73	C#5	5	163
34	0.25	13	12	3/16	3/16	3/4	1	1	1/16	1/16	1		4	76	E5	5	164
137/4	0.5	13	12	1/4	1/4	3/4	2	1	1/8	1/8	1		5	47	B2	2	175
137/4	0.25	13	12	1/4	1/4	3/4	1	1	1/16	1/16	1		9	75	D#5	5	165
69/2	0.25	13	12	5/16	5/16	3/4	1	1	1/16	1/16	1		7	73	C#5	5	166
139/4	0.5	13	12	3/8	3/8	3/4	2	1	1/8	1/8	1		9	51	D#3	3	176
139/4	0.25	13	12	3/8	3/8	3/4	1	1	1/16	1/16	1		5	71	B4	4	167
35	0.25	13	12	7/16	7/16	3/4	1	1	1/16	1/16	1		9	75	D#5	5	168
141/4	0.5	13	12	1/2	1/2	3/4	2	1	1/8	1/8	1		4	52	E3	3	177
141/4	0.25	13	12	1/2	1/2	3/4	1	1	1/16	1/16	1		8	68	G#4	4	169
71/2	0.25	13	12	9/16	9/16	3/4	1	1	1/16	1/16	1		7	73	C#5	5	170
143/4	0.5	13	12	5/8	5/8	3/4	2	1	1/8	1/8	1		6	54	F#3	3	178
143/4	0.25	13	12	5/8	5/8	3/4	1	1	1/16	1/16	1		10	70	A#4	4	171
36	0.25	13	12	11/16	11/16	3/4	1	1	1/16	1/16	1		4	64	E4	4	172
145/4	0.5	14	13	0	0	3/4	2	1	1/8	1/8	1		5	47	B2	2	191
145/4	0.25	14	13	0	0	3/4	1	1	1/16	1/16	1		9	63	D#4	4	179
73/2	0.25	14	13	1/16	1/16	3/4	1	1	1/16	1/16	1		5	71	B4	4	180
147/4	0.5	14	13	1/8	1/8	3/4	2	1	1/8	1/8	1		7	49	C#3	3	192
147/4	0.25	14	13	1/8	1/8	3/4	1	1	1/16	1/16	1		6	66	F#4	4	181
37	0.25	14	13	3/16	3/16	3/4	1	1	1/16	1/16	1		9	63	D#4	4	182
149/4	0.5	14	13	1/4	1/4	3/4	2	1	1/8	1/8	1		9	51	D#3	3	193
149/4	0.25	14	13	1/4	1/4	3/4	1	1	1/16	1/16	1		5	59	B3	3	183
75/2	0.25	14	13	5/16	5/16	3/4	1	1	1/16	1/16	1		6	66	F#4	4	184
151/4	0.5	14	13	3/8	3/8	3/4	2	1	1/8	1/8	1		4	52	E3	3	194
151/4	0.25	14	13	3/8	3/8	3/4	1	1	1/16	1/16	1		8	68	G#4	4	185
38	0.25	14	13	7/16	7/16	3/4	1	1	1/16	1/16	1		10	70	A#4	4	186
153/4	0.5	14	13	1/2	1/2	3/4	2	1	1/8	1/8	1		9	51	D#3	3	195
153/4	0.25	14	13	1/2	1/2	3/4	1	1	1/16	1/16	1		5	71	B4	4	187
77/2	0.25	14	13	9/16	9/16	3/4	1	1	1/16	1/16	1		6	66	F#4	4	188
155/4	0.5	14	13	5/8	5/8	3/4	2	1	1/8	1/8	1		7	49	C#3	3	196
155/4	0.25	14	13	5/8	5/8	3/4	1	1	1/16	1/16	1		5	71	B4	4	189
39	0.25	14	13	11/16	11/16	3/4	1	1	1/16	1/16	1		4	64	E4	4	190
157/4	0.5	15	14	0	0	3/4	2	1	1/8	1/8	1		5	47	B2	2	209
157/4	0.25	15	14	0	0	3/4	1	1	1/16	1/16	1		9	63	D#4	4	197
79/2	0.25	15	14	1/16	1/16	3/4	1	1	1/16	1/16	1		5	71	B4	4	198
159/4	0.5	15	14	1/8	1/8	3/4	2	1	1/8	1/8	1		7	49	C#3	3	210
159/4	0.25	15	14	1/8	1/8	3/4	1	1	1/16	1/16	1		6	66	F#4	4	199
40	0.25	15	14	3/16	3/16	3/4	1	1	1/16	1/16	1		9	63	D#4	4	200
161/4	0.5	15	14	1/4	1/4	3/4	2	1	1/8	1/8	1		9	51	D#3	3	211
161/4	0.25	15	14	1/4	1/4	3/4	1	1	1/16	1/16	1		5	59	B3	3	201
81/2	0.25	15	14	5/16	5/16	3/4	1	1	1/16	1/16	1		6	66	F#4	4	202
163/4	0.5	15	14	3/8	3/8	3/4	2	1	1/8	1/8	1		4	52	E3	3	212
163/4	0.25	15	14	3/8	3/8	3/4	1	1	1/16	1/16	1		8	68	G#4	4	203
41	0.25	15	14	7/16	7/16	3/4	1	1	1/16	1/16	1		10	70	A#4	4	204
165/4	0.5	15	14	1/2	1/2	3/4	2	1	1/8	1/8	1		9	51	D#3	3	213
165/4	0.25	15	14	1/2	1/2	3/4	1	1	1/16	1/16	1		5	71	B4	4	205
83/2	0.25	15	14	9/16	9/16	3/4	1	1	1/16	1/16	1		6	66	F#4	4	206
167/4	0.5	15	14	5/8	5/8	3/4	2	1	1/8	1/8	1		7	49	C#3	3	214
167/4	0.25	15	14	5/8	5/8	3/4	1	1	1/16	1/16	1		5	71	B4	4	207
42	0.25	15	14	11/16	11/16	3/4	1	1	1/16	1/16	1		4	64	E4	4	208
169/4	0.5	16	15	0	0	3/4	2	1	1/8	1/8	1		5	47	B2	2	227
169/4	0.25	16	15	0	0	3/4	1	1	1/16	1/16	1		9	63	D#4	4	215
85/2	0.25	16	15	1/16	1/16	3/4	1	1	1/16	1/16	1		6	66	F#4	4	216
171/4	0.5	16	15	1/8	1/8	3/4	2	1	1/8	1/8	1		5	59	B3	3	228
171/4	0.25	16	15	1/8	1/8	3/4	1	1	1/16	1/16	1		5	71	B4	4	217
43	0.25	16	15	3/16	3/16	3/4	1	1	1/16	1/16	1		9	75	D#5	5	218
173/4	0.5	16	15	1/4	1/4	3/4	2	1	1/8	1/8	1		8	56	G#3	3	229
173/4	0.25	16	15	1/4	1/4	3/4	1	1	1/16	1/16	1		4	64	E4	4	219
87/2	0.25	16	15	5/16	5/16	3/4	1	1	1/16	1/16	1		9	75	D#5	5	220
175/4	0.5	16	15	3/8	3/8	3/4	2	1	1/8	1/8	1		4	52	E3	3	230
175/4	0.25	16	15	3/8	3/8	3/4	1	1	1/16	1/16	1		7	73	C#5	5	221
44	0.25	16	15	7/16	7/16	3/4	1	1	1/16	1/16	1		5	71	B4	4	222
177/4	0.5	16	15	1/2	1/2	3/4	2	1	1/8	1/8	1		6	54	F#3	3	231
177/4	0.25	16	15	1/2	1/2	3/4	1	1	1/16	1/16	1		4	64	E4	4	223
89/2	0.25	16	15	9/16	9/16	3/4	1	1	1/16	1/16	1		7	73	C#5	5	224
179/4	0.5	16	15	5/8	5/8	3/4	2	1	1/8	1/8	1		6	42	F#2	2	232
179/4	0.25	16	15	5/8	5/8	3/4	1	1	1/16	1/16	1		5	71	B4	4	225
45	0.25	16	15	11/16	11/16	3/4	1	1	1/16	1/16	1		10	70	A#4	4	226
181/4	0.5	17	16	0	0	3/4	1	1	1/8	1/8	1		5	71	B4	4	233
91/2	0.25	17	16	1/16	1/16	3/4	2	1	1/16	1/16	1		5	47	B2	2	241
183/4	0.25	17	16	1/8	1/8	3/4	2	1	1/16	1/16	1		9	51	D#3	3	242
46	0.25	17	16	3/16	3/16	3/4	2	1	1/16	1/16	1		6	54	F#3	3	243
185/4	1.0	17	16	1/4	1/4	3/4	2	1	1/4	1/4	1	1	5	59	B3	3	244
93/2	0.25	17	16	5/16	5/16	3/4	1	1	1/16	1/16	1		7	61	C#4	4	234
187/4	0.25	17	16	3/8	3/8	3/4	1	1	1/16	1/16	1		9	63	D#4	4	235
187/4	0.5	17	16	3/8	3/8	3/4	1	2	1/8	1/8	1	1	9	63	D#4	4	238
47	0.25	17	16	7/16	7/16	3/4	1	1	1/16	1/16	1	1	6	66	F#4	4	236
189/4	0.75	17	16	1/2	1/2	3/4	2	1	3/16	1/8	3/2	-1	5	59	B3	3	245
189/4	0.75	17	16	1/2	1/2	3/4	1	2	3/16	1/8	3/2	-1	9	63	D#4	4	239
189/4	0.75	17	16	1/2	1/2	3/4	1	1	3/16	1/8	3/2	-1	6	66	F#4	4	237
189/4	0.5	17	16	1/2	1/2	3/4	1	3	1/8	1/8	1		5	71	B4	4	240
48	0.25	18	16	0	11/16	3/4	1	1	1/16	1/16	1		6	78	F#5	5	246
193/4	1.0	19	17	0	0	3/4	1	1	1/4	1/4	1	1	6	78	F#5	5	247
97/2	0.25	19	17	1/16	1/16	3/4	1	2	1/16	1/16	1		4	76	E5	5	249
195/4	0.25	19	17	1/8	1/8	3/4	1	2	1/16	1/16	1		9	75	D#5	5	250
49	0.25	19	17	3/16	3/16	3/4	1	2	1/16	1/16	1		7	73	C#5	5	251
197/4	0.25	19	17	1/4	1/4	3/4	1	2	1/16	1/16	1		9	75	D#5	5	252
197/4	0.5	19	17	1/4	1/4	3/4	1	3	1/8	1/8	1		9	75	D#5	5	260
197/4	0.5	19	17	1/4	1/4	3/4	1	1	1/8	1/8	1	-1	6	78	F#5	5	248
99/2	0.25	19	17	5/16	5/16	3/4	1	2	1/16	1/16	1		5	71	B4	4	253
199/4	0.25	19	17	3/8	3/8	3/4	1	2	1/16	1/16	1		3	69	A4	4	254
50	0.25	19	17	7/16	7/16	3/4	1	2	1/16	1/16	1		8	68	G#4	4	255
201/4	0.25	19	17	1/2	1/2	3/4	1	2	1/16	1/16	1		6	66	F#4	4	256
101/2	0.25	19	17	9/16	9/16	3/4	1	2	1/16	1/16	1		4	64	E4	4	257
203/4	0.25	19	17	5/8	5/8	3/4	1	2	1/16	1/16	1		9	63	D#4	4	258
51	0.25	19	17	11/16	11/16	3/4	1	2	1/16	1/16	1		6	66	F#4	4	259
205/4	0.25	20	18	0	0	3/4	1	1	1/16	1/16	1		12	60	B#3	3	261
205/4	1.0	20	18	0	0	3/4	1	2	1/4	1/4	1	1	12	60	B#3	3	272
103/2	0.25	20	18	1/16	1/16	3/4	1	1	1/16	1/16	1		9	63	D#4	4	262
207/4	0.25	20	18	1/8	1/8	3/4	1	1	1/16	1/16	1		6	66	F#4	4	263
52	0.25	20	18	3/16	3/16	3/4	1	1	1/16	1/16	1		3	69	A4	4	264
209/4	0.5	20	18	1/4	1/4	3/4	1	2	1/8	1/8	1	-1	12	60	B#3	3	273
209/4	0.5	20	18	1/4	1/4	3/4	1	3	1/8	1/8	1		8	68	G#4	4	274
105/2	0.25	20	18	5/16	5/16	3/4	1	1	1/16	1/16	1		12	72	B#4	4	265
211/4	0.25	20	18	3/8	3/8	3/4	1	1	1/16	1/16	1		9	75	D#5	5	266
53	0.25	20	18	7/16	7/16	3/4	1	1	1/16	1/16	1		6	78	F#5	5	267
213/4	0.25	20	18	1/2	1/2	3/4	1	1	1/16	1/16	1		4	76	E5	5	268
107/2	0.25	20	18	9/16	9/16	3/4	1	1	1/16	1/16	1		9	75	D#5	5	269
215/4	0.25	20	18	5/8	5/8	3/4	1	1	1/16	1/16	1		7	73	C#5	5	270
54	0.25	20	18	11/16	11/16	3/4	1	1	1/16	1/16	1		9	75	D#5	5	271
217/4	0.5	21	19	0	0	3/4	2	1	1/8	1/8	1		7	61	C#4	4	287
217/4	0.25	21	19	0	0	3/4	1	2	1/16	1/16	1		4	76	E5	5	279
109/2	0.25	21	19	1/16	1/16	3/4	1	2	1/16	1/16	1		8	68	G#4	4	280
219/4	0.5	21	19	1/8	1/8	3/4	2	1	1/8	1/8	1		7	49	C#3	3	288
219/4	0.25	21	19	1/8	1/8	3/4	1	2	1/16	1/16	1		3	69	A4	4	281
55	0.25	21	19	3/16	3/16	3/4	1	2	1/16	1/16	1		4	76	E5	5	282
221/4	0.5	21	19	1/4	1/4	3/4	2	1	1/8	1/8	1		5	47	B2	2	289
