quarterbeats	duration_qb	mc	mn	mc_onset	mn_onset	timesig	staff	voice	duration	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
14	1.0	5	5	1/2	1/2	6/8	1	2	1/4	1/4	1		-2	70	Bb4	4	35
29/2	0.5	5	5	5/8	5/8	6/8	2	1	1/8	1/8	1		-3	63	Eb4	4	39
29/2	0.5	5	5	5/8	5/8	6/8	1	1	1/8	1/8	1		1	79	G5	5	33
15	0.5	6	6	0	0	6/8	2	1	1/8	1/8	1		-2	58	Bb3	3	46
15	1.0	6	6	0	0	6/8	1	1	1/4	1/4	1		-1	77	F5	5	40
31/2	0.5	6	6	1/8	1/8	6/8	2	1	1/8	1/8	1		-4	56	Ab3	3	47
31/2	1.0	6	6	1/8	1/8	6/8	1	2	1/4	1/4	1		2	74	D5	5	44
16	0.5	6	6	1/4	1/4	6/8	2	1	1/8	1/8	1		1	55	G3	3	48
16	0.5	6	6	1/4	1/4	6/8	1	1	1/8	1/8	1		-2	82	Bb5	5	41
33/2	0.5	6	6	3/8	3/8	6/8	2	1	1/8	1/8	1		-4	56	Ab3	3	49
33/2	1.0	6	6	3/8	3/8	6/8	1	1	1/4	1/4	1		-1	77	F5	5	42
17	0.5	6	6	1/2	1/2	6/8	2	1	1/8	1/8	1		1	55	G3	3	50
17	1.0	6	6	1/2	1/2	6/8	1	2	1/4	1/4	1		2	74	D5	5	45
35/2	0.5	6	6	5/8	5/8	6/8	2	1	1/8	1/8	1		-1	53	F3	3	51
35/2	0.5	6	6	5/8	5/8	6/8	1	1	1/8	1/8	1		-2	82	Bb5	5	43
18	0.5	7	7	0	0	6/8	2	1	1/8	1/8	1		1	55	G3	3	58
18	0.5	7	7	0	0	6/8	1	2	1/8	1/8	1		-3	75	Eb5	5	52
37/2	0.5	7	7	1/8	1/8	6/8	2	1	1/8	1/8	1		-1	53	F3	3	59
37/2	0.5	7	7	1/8	1/8	6/8	1	2	1/8	1/8	1		2	74	D5	5	53
19	0.5	7	7	1/4	1/4	6/8	2	1	1/8	1/8	1		-3	51	Eb3	3	60
19	0.5	7	7	1/4	1/4	6/8	1	2	1/8	1/8	1		-2	82	Bb5	5	54
39/2	0.5	7	7	3/8	3/8	6/8	2	1	1/8	1/8	1		1	55	G3	3	61
39/2	0.5	7	7	3/8	3/8	6/8	1	2	1/8	1/8	1		-3	75	Eb5	5	55
20	0.5	7	7	1/2	1/2	6/8	2	1	1/8	1/8	1		-1	53	F3	3	62
20	0.5	7	7	1/2	1/2	6/8	1	2	1/8	1/8	1		2	74	D5	5	56
41/2	0.5	7	7	5/8	5/8	6/8	2	1	1/8	1/8	1		-3	51	Eb3	3	63
41/2	0.5	7	7	5/8	5/8	6/8	1	2	1/8	1/8	1		-2	82	Bb5	5	57
21	0.5	8	8	0	0	6/8	2	1	1/8	1/8	1		-4	56	Ab3	3	70
21	0.5	8	8	0	0	6/8	1	2	1/8	1/8	1		0	72	C5	5	64
43/2	0.5	8	8	1/8	1/8	6/8	2	1	1/8	1/8	1		-3	51	Eb3	3	71
43/2	0.5	8	8	1/8	1/8	6/8	1	2	1/8	1/8	1		2	74	D5	5	65
22	0.5	8	8	1/4	1/4	6/8	2	1	1/8	1/8	1		0	60	C4	4	72
22	0.5	8	8	1/4	1/4	6/8	1	2	1/8	1/8	1		-3	75	Eb5	5	66
45/2	0.5	8	8	3/8	3/8	6/8	2	1	1/8	1/8	1		-4	56	Ab3	3	73
45/2	0.5	8	8	3/8	3/8	6/8	1	2	1/8	1/8	1		-1	77	F5	5	67
23	0.5	8	8	1/2	1/2	6/8	2	1	1/8	1/8	1		-3	51	Eb3	3	74
23	0.5	8	8	1/2	1/2	6/8	1	2	1/8	1/8	1		1	79	G5	5	68
47/2	0.5	8	8	5/8	5/8	6/8	2	1	1/8	1/8	1		0	60	C4	4	75
47/2	0.5	8	8	5/8	5/8	6/8	1	2	1/8	1/8	1		-4	80	Ab5	5	69
24	0.5	9	9	0	0	6/8	2	1	1/8	1/8	1		-1	53	F3	3	82
24	0.5	9	9	0	0	6/8	1	2	1/8	1/8	1		2	74	D5	5	76
49/2	0.5	9	9	1/8	1/8	6/8	2	1	1/8	1/8	1		-3	51	Eb3	3	83
49/2	0.5	9	9	1/8	1/8	6/8	1	2	1/8	1/8	1		0	72	C5	5	77
25	0.5	9	9	1/4	1/4	6/8	2	1	1/8	1/8	1		2	50	D3	3	84
25	0.5	9	9	1/4	1/4	6/8	1	2	1/8	1/8	1		-4	80	Ab5	5	78
51/2	0.5	9	9	3/8	3/8	6/8	2	1	1/8	1/8	1		-1	53	F3	3	85
51/2	0.5	9	9	3/8	3/8	6/8	1	2	1/8	1/8	1		2	74	D5	5	79
26	0.5	9	9	1/2	1/2	6/8	2	1	1/8	1/8	1		-3	51	Eb3	3	86
26	0.5	9	9	1/2	1/2	6/8	1	2	1/8	1/8	1		0	72	C5	5	80
53/2	0.5	9	9	5/8	5/8	6/8	2	1	1/8	1/8	1		2	50	D3	3	87
53/2	0.5	9	9	5/8	5/8	6/8	1	2	1/8	1/8	1		-4	80	Ab5	5	81
27	0.5	10	10	0	0	6/8	2	1	1/8	1/8	1		1	55	G3	3	94
27	0.5	10	10	0	0	6/8	1	2	1/8	1/8	1		-2	70	Bb4	4	88
55/2	0.5	10	10	1/8	1/8	6/8	2	1	1/8	1/8	1		2	50	D3	3	95
55/2	0.5	10	10	1/8	1/8	6/8	1	2	1/8	1/8	1		0	72	C5	5	89
28	0.5	10	10	1/4	1/4	6/8	2	1	1/8	1/8	1		-2	58	Bb3	3	96
28	0.5	10	10	1/4	1/4	6/8	1	2	1/8	1/8	1		2	74	D5	5	90
57/2	0.5	10	10	3/8	3/8	6/8	2	1	1/8	1/8	1		1	55	G3	3	97
57/2	0.5	10	10	3/8	3/8	6/8	1	2	1/8	1/8	1		-3	75	Eb5	5	91
29	0.5	10	10	1/2	1/2	6/8	2	1	1/8	1/8	1		2	50	D3	3	98
29	0.5	10	10	1/2	1/2	6/8	1	2	1/8	1/8	1		-1	77	F5	5	92
59/2	0.5	10	10	5/8	5/8	6/8	2	1	1/8	1/8	1		-2	58	Bb3	3	99
59/2	0.5	10	10	5/8	5/8	6/8	1	2	1/8	1/8	1		1	79	G5	5	93
30	0.5	11	11	0	0	6/8	2	1	1/8	1/8	1		-3	51	Eb3	3	106
30	0.5	11	11	0	0	6/8	1	2	1/8	1/8	1		0	72	C5	5	100
61/2	0.5	11	11	1/8	1/8	6/8	2	1	1/8	1/8	1		2	50	D3	3	107
61/2	0.5	11	11	1/8	1/8	6/8	1	2	1/8	1/8	1		-2	70	Bb4	4	101
31	0.5	11	11	1/4	1/4	6/8	2	1	1/8	1/8	1		0	48	C3	3	108
31	0.5	11	11	1/4	1/4	6/8	1	2	1/8	1/8	1		1	79	G5	5	102
63/2	0.5	11	11	3/8	3/8	6/8	2	1	1/8	1/8	1		-3	51	Eb3	3	109
63/2	0.5	11	11	3/8	3/8	6/8	1	2	1/8	1/8	1		0	72	C5	5	103
32	0.5	11	11	1/2	1/2	6/8	2	1	1/8	1/8	1		2	50	D3	3	110
32	0.5	11	11	1/2	1/2	6/8	1	2	1/8	1/8	1		-2	70	Bb4	4	104
65/2	0.5	11	11	5/8	5/8	6/8	2	1	1/8	1/8	1		0	48	C3	3	111
65/2	0.5	11	11	5/8	5/8	6/8	1	2	1/8	1/8	1		1	79	G5	5	105
33	0.5	12	12	0	0	6/8	2	1	1/8	1/8	1		-1	53	F3	3	118
33	0.5	12	12	0	0	6/8	1	2	1/8	1/8	1		-4	68	Ab4	4	112
67/2	0.5	12	12	1/8	1/8	6/8	2	1	1/8	1/8	1		0	48	C3	3	119
67/2	0.5	12	12	1/8	1/8	6/8	1	2	1/8	1/8	1		-2	70	Bb4	4	113
34	0.5	12	12	1/4	1/4	6/8	2	1	1/8	1/8	1		-4	56	Ab3	3	120
34	0.5	12	12	1/4	1/4	6/8	1	2	1/8	1/8	1		0	72	C5	5	114
69/2	0.5	12	12	3/8	3/8	6/8	2	1	1/8	1/8	1		-1	53	F3	3	121
69/2	0.5	12	12	3/8	3/8	6/8	1	2	1/8	1/8	1		2	74	D5	5	115
35	0.5	12	12	1/2	1/2	6/8	2	1	1/8	1/8	1		0	48	C3	3	122
35	0.5	12	12	1/2	1/2	6/8	1	2	1/8	1/8	1		-3	75	Eb5	5	116
71/2	0.5	12	12	5/8	5/8	6/8	2	1	1/8	1/8	1		-4	56	Ab3	3	123
71/2	0.5	12	12	5/8	5/8	6/8	1	2	1/8	1/8	1		-1	77	F5	5	117
36	0.5	13	13	0	0	6/8	2	1	1/8	1/8	1		2	50	D3	3	130
36	0.5	13	13	0	0	6/8	1	2	1/8	1/8	1		-2	70	Bb4	4	124
73/2	0.5	13	13	1/8	1/8	6/8	2	1	1/8	1/8	1		0	48	C3	3	131
73/2	0.5	13	13	1/8	1/8	6/8	1	2	1/8	1/8	1		-4	68	Ab4	4	125
37	0.5	13	13	1/4	1/4	6/8	2	1	1/8	1/8	1		-2	46	Bb2	2	132
37	0.5	13	13	1/4	1/4	6/8	1	2	1/8	1/8	1		-1	77	F5	5	126
75/2	0.5	13	13	3/8	3/8	6/8	2	1	1/8	1/8	1		2	50	D3	3	133
75/2	0.5	13	13	3/8	3/8	6/8	1	2	1/8	1/8	1		-2	70	Bb4	4	127
38	0.5	13	13	1/2	1/2	6/8	2	1	1/8	1/8	1		0	48	C3	3	134
38	0.5	13	13	1/2	1/2	6/8	1	2	1/8	1/8	1		-4	68	Ab4	4	128
77/2	0.5	13	13	5/8	5/8	6/8	2	1	1/8	1/8	1		-2	46	Bb2	2	135
77/2	0.5	13	13	5/8	5/8	6/8	1	2	1/8	1/8	1		-1	77	F5	5	129
39	0.5	14	14	0	0	6/8	2	1	1/8	1/8	1		-3	51	Eb3	3	142
39	0.5	14	14	0	0	6/8	1	2	1/8	1/8	1		1	67	G4	4	136
79/2	0.5	14	14	1/8	1/8	6/8	2	1	1/8	1/8	1		-2	46	Bb2	2	143
79/2	0.5	14	14	1/8	1/8	6/8	1	2	1/8	1/8	1		-4	68	Ab4	4	137
40	0.5	14	14	1/4	1/4	6/8	2	1	1/8	1/8	1		1	55	G3	3	144
40	0.5	14	14	1/4	1/4	6/8	1	2	1/8	1/8	1		-2	70	Bb4	4	138
81/2	0.5	14	14	3/8	3/8	6/8	2	1	1/8	1/8	1		-3	51	Eb3	3	145
81/2	0.5	14	14	3/8	3/8	6/8	1	2	1/8	1/8	1		0	72	C5	5	139
41	0.5	14	14	1/2	1/2	6/8	2	1	1/8	1/8	1		-2	46	Bb2	2	146
41	0.5	14	14	1/2	1/2	6/8	1	2	1/8	1/8	1		2	74	D5	5	140
83/2	0.5	14	14	5/8	5/8	6/8	2	1	1/8	1/8	1		1	55	G3	3	147
83/2	0.5	14	14	5/8	5/8	6/8	1	2	1/8	1/8	1		-3	75	Eb5	5	141
42	1.0	15	15	0	0	6/8	2	1	1/4	1/4	1		0	48	C3	3	154
42	0.5	15	15	0	0	6/8	1	2	1/8	1/8	1		-3	75	Eb5	5	148
85/2	0.5	15	15	1/8	1/8	6/8	1	2	1/8	1/8	1		1	67	G4	4	149
43	0.5	15	15	1/4	1/4	6/8	2	1	1/8	1/8	1		1	55	G3	3	155
43	0.5	15	15	1/4	1/4	6/8	1	2	1/8	1/8	1		0	72	C5	5	150
87/2	1.0	15	15	3/8	3/8	6/8	2	1	1/4	1/4	1		0	48	C3	3	156
87/2	0.5	15	15	3/8	3/8	6/8	1	2	1/8	1/8	1		-3	75	Eb5	5	151
44	0.5	15	15	1/2	1/2	6/8	1	2	1/8	1/8	1		1	67	G4	4	152
89/2	0.5	15	15	5/8	5/8	6/8	2	1	1/8	1/8	1		1	55	G3	3	157
89/2	0.5	15	15	5/8	5/8	6/8	1	2	1/8	1/8	1		0	72	C5	5	153
45	0.5	16	16	0	0	6/8	2	1	1/8	1/8	1		-2	46	Bb2	2	163
45	1.5	16	16	0	0	6/8	1	1	3/8	1/4	3/2	1	-3	75	Eb5	5	158
91/2	0.5	16	16	1/8	1/8	6/8	2	1	1/8	1/8	1		3	45	A2	2	164
46	0.5	16	16	1/4	1/4	6/8	2	1	1/8	1/8	1		1	43	G2	2	165
46	0.5	16	16	1/4	1/4	6/8	1	2	1/8	1/8	1		0	72	C5	5	161
93/2	0.5	16	16	3/8	3/8	6/8	2	1	1/8	1/8	1		3	45	A2	2	166
93/2	1.5	16	16	3/8	3/8	6/8	1	2	3/8	1/4	3/2		-1	65	F4	4	162
93/2	1.0	16	16	3/8	3/8	6/8	1	1	1/4	1/4	1	-1	-3	75	Eb5	5	159
47	0.5	16	16	1/2	1/2	6/8	2	1	1/8	1/8	1		1	43	G2	2	167
95/2	0.5	16	16	5/8	5/8	6/8	2	1	1/8	1/8	1		-1	41	F2	2	168
95/2	0.5	16	16	5/8	5/8	6/8	1	1	1/8	1/8	1		-3	75	Eb5	5	160
48	1.0	17	17	0	0	6/8	2	1	1/4	1/4	1		-2	46	Bb2	2	175
48	0.5	17	17	0	0	6/8	1	2	1/8	1/8	1		2	74	D5	5	169
97/2	0.5	17	17	1/8	1/8	6/8	1	2	1/8	1/8	1		-1	77	F5	5	170
49	0.5	17	17	1/4	1/4	6/8	2	1	1/8	1/8	1		-2	58	Bb3	3	176
49	0.5	17	17	1/4	1/4	6/8	1	2	1/8	1/8	1		2	74	D5	5	171
99/2	1.0	17	17	3/8	3/8	6/8	2	1	1/4	1/4	1		-1	53	F3	3	177
99/2	0.5	17	17	3/8	3/8	6/8	1	2	1/8	1/8	1		-2	70	Bb4	4	172
50	0.5	17	17	1/2	1/2	6/8	1	2	1/8	1/8	1		2	74	D5	5	173
101/2	0.5	17	17	5/8	5/8	6/8	2	1	1/8	1/8	1		-2	58	Bb3	3	178
101/2	0.5	17	17	5/8	5/8	6/8	1	2	1/8	1/8	1		-1	77	F5	5	174
51	0.5	18	18	0	0	6/8	2	1	1/8	1/8	1		-3	51	Eb3	3	184
51	1.5	18	18	0	0	6/8	1	1	3/8	1/4	3/2	1	-4	80	Ab5	5	179
103/2	0.5	18	18	1/8	1/8	6/8	2	1	1/8	1/8	1		2	50	D3	3	185
52	0.5	18	18	1/4	1/4	6/8	2	1	1/8	1/8	1		0	48	C3	3	186
52	0.5	18	18	1/4	1/4	6/8	1	2	1/8	1/8	1		-1	77	F5	5	182
105/2	0.5	18	18	3/8	3/8	6/8	2	1	1/8	1/8	1		2	50	D3	3	187
105/2	1.5	18	18	3/8	3/8	6/8	1	2	3/8	1/4	3/2		-2	70	Bb4	4	183
105/2	1.0	18	18	3/8	3/8	6/8	1	1	1/4	1/4	1	-1	-4	80	Ab5	5	180
53	0.5	18	18	1/2	1/2	6/8	2	1	1/8	1/8	1		0	48	C3	3	188
107/2	0.5	18	18	5/8	5/8	6/8	2	1	1/8	1/8	1		-2	46	Bb2	2	189
107/2	0.5	18	18	5/8	5/8	6/8	1	1	1/8	1/8	1		-4	80	Ab5	5	181
54	1.0	19	19	0	0	6/8	2	1	1/4	1/4	1		-3	51	Eb3	3	200
54	0.5	19	19	0	0	6/8	1	2	1/8	1/8	1		1	79	G5	5	190
109/2	0.25	19	19	1/8	1/8	6/8	1	2	1/16	1/16	1		-2	82	Bb5	5	191
219/4	0.25	19	19	3/16	3/16	6/8	1	2	1/16	1/16	1		-4	80	Ab5	5	192
55	0.5	19	19	1/4	1/4	6/8	2	1	1/8	1/8	1		-3	63	Eb4	4	201
55	0.25	19	19	1/4	1/4	6/8	1	2	1/16	1/16	1		1	79	G5	5	193
221/4	0.25	19	19	5/16	5/16	6/8	1	2	1/16	1/16	1		-1	77	F5	5	194
111/2	1.0	19	19	3/8	3/8	6/8	2	1	1/4	1/4	1		0	60	C4	4	202
111/2	0.5	19	19	3/8	3/8	6/8	1	2	1/8	1/8	1		-3	75	Eb5	5	195
56	0.25	19	19	1/2	1/2	6/8	1	2	1/16	1/16	1		1	79	G5	5	196
225/4	0.25	19	19	9/16	9/16	6/8	1	2	1/16	1/16	1		-1	77	F5	5	197
113/2	0.5	19	19	5/8	5/8	6/8	2	1	1/8	1/8	1		-3	63	Eb4	4	203
113/2	0.25	19	19	5/8	5/8	6/8	1	2	1/16	1/16	1		-3	75	Eb5	5	198
227/4	0.25	19	19	11/16	11/16	6/8	1	2	1/16	1/16	1		2	74	D5	5	199
57	0.5	20	20	0	0	6/8	2	1	1/8	1/8	1		-2	58	Bb3	3	211
57	0.5	20	20	0	0	6/8	1	2	1/8	1/8	1		0	72	C5	5	204
115/2	0.5	20	20	1/8	1/8	6/8	2	1	1/8	1/8	1		3	57	A3	3	212
115/2	0.5	20	20	1/8	1/8	6/8	1	2	1/8	1/8	1		2	74	D5	5	205
58	0.5	20	20	1/4	1/4	6/8	2	1	1/8	1/8	1		1	55	G3	3	213
58	0.5	20	20	1/4	1/4	6/8	1	2	1/8	1/8	1		-3	75	Eb5	5	206
117/2	0.5	20	20	3/8	3/8	6/8	2	1	1/8	1/8	1		3	57	A3	3	214
117/2	1.0	20	20	3/8	3/8	6/8	1	2	1/4	1/4	1		-1	65	F4	4	207
59	0.5	20	20	1/2	1/2	6/8	2	1	1/8	1/8	1		1	55	G3	3	215
119/2	0.5	20	20	5/8	5/8	6/8	2	1	1/8	1/8	1		-1	53	F3	3	216
119/2	0.125	20	20	5/8	5/8	6/8	1	2	1/32	1/32	1		0	72	C5	5	208
477/8	0.125	20	20	21/32	21/32	6/8	1	2	1/32	1/32	1		2	74	D5	5	209
239/4	0.25	20	20	11/16	11/16	6/8	1	2	1/16	1/16	1		-3	75	Eb5	5	210
60	1.0	21	21	0	0	6/8	2	1	1/4	1/4	1		-2	58	Bb3	3	223
60	0.5	21	21	0	0	6/8	1	2	1/8	1/8	1		2	74	D5	5	217
121/2	0.5	21	21	1/8	1/8	6/8	1	2	1/8	1/8	1		0	72	C5	5	218
61	0.5	21	21	1/4	1/4	6/8	2	1	1/8	1/8	1		2	50	D3	3	224
61	0.5	21	21	1/4	1/4	6/8	1	2	1/8	1/8	1		-2	70	Bb4	4	219
123/2	1.0	21	21	3/8	3/8	6/8	2	1	1/4	1/4	1		-3	51	Eb3	3	225
123/2	0.5	21	21	3/8	3/8	6/8	1	2	1/8	1/8	1		-2	70	Bb4	4	220
62	0.5	21	21	1/2	1/2	6/8	1	2	1/8	1/8	1		0	72	C5	5	221
125/2	0.5	21	21	5/8	5/8	6/8	2	1	1/8	1/8	1		-1	53	F3	3	226
125/2	0.5	21	21	5/8	5/8	6/8	1	2	1/8	1/8	1		3	69	A4	4	222
63	0.5	22	22	0	0	6/8	2	1	1/8	1/8	1		-2	46	Bb2	2	233
63	0.5	22	22	0	0	6/8	1	2	1/8	1/8	1		-2	70	Bb4	4	227
127/2	0.5	22	22	1/8	1/8	6/8	2	1	1/8	1/8	1		-1	53	F3	3	234
127/2	0.5	22	22	1/8	1/8	6/8	1	2	1/8	1/8	1		0	72	C5	5	228
64	0.5	22	22	1/4	1/4	6/8	2	1	1/8	1/8	1		-2	58	Bb3	3	235
64	0.5	22	22	1/4	1/4	6/8	1	2	1/8	1/8	1		2	74	D5	5	229
129/2	0.5	22	22	3/8	3/8	6/8	2	1	1/8	1/8	1		-1	53	F3	3	236
129/2	0.5	22	22	3/8	3/8	6/8	1	2	1/8	1/8	1		2	74	D5	5	230
65	0.5	22	22	1/2	1/2	6/8	2	1	1/8	1/8	1		2	50	D3	3	237
65	0.5	22	22	1/2	1/2	6/8	1	2	1/8	1/8	1		-3	75	Eb5	5	231
131/2	0.5	22	22	5/8	5/8	6/8	2	1	1/8	1/8	1		-2	58	Bb3	3	238
131/2	0.5	22	22	5/8	5/8	6/8	1	2	1/8	1/8	1		-1	77	F5	5	232
66	0.5	23	23	0	0	6/8	2	1	1/8	1/8	1		-1	53	F3	3	241
66	1.5	23	23	0	0	6/8	1	1	3/8	1/4	3/2	1	-1	77	F5	5	239
133/2	0.25	23	23	1/8	1/8	6/8	2	1	1/16	1/16	1		1	55	G3	3	242
267/4	0.25	23	23	3/16	3/16	6/8	2	1	1/16	1/16	1		-1	53	F3	3	243
67	0.25	23	23	1/4	1/4	6/8	2	1	1/16	1/16	1		-3	51	Eb3	3	244
269/4	0.25	23	23	5/16	5/16	6/8	2	1	1/16	1/16	1		2	50	D3	3	245
135/2	0.5	23	23	3/8	3/8	6/8	2	1	1/8	1/8	1		-3	51	Eb3	3	246
135/2	1.5	23	23	3/8	3/8	6/8	1	1	3/8	1/4	3/2	0	-1	77	F5	5	240
68	0.25	23	23	1/2	1/2	6/8	2	1	1/16	1/16	1		-1	53	F3	3	247
273/4	0.25	23	23	9/16	9/16	6/8	2	1	1/16	1/16	1		-3	51	Eb3	3	248
137/2	0.25	23	23	5/8	5/8	6/8	2	1	1/16	1/16	1		2	50	D3	3	249
275/4	0.25	23	23	11/16	11/16	6/8	2	1	1/16	1/16	1		0	48	C3	3	250
69	0.5	24	24	0	0	6/8	2	1	1/8	1/8	1		2	50	D3	3	255
69	1.0	24	24	0	0	6/8	1	1	1/4	1/4	1	-1	-1	77	F5	5	251
139/2	0.25	24	24	1/8	1/8	6/8	2	1	1/16	1/16	1		-1	53	F3	3	256
279/4	0.25	24	24	3/16	3/16	6/8	2	1	1/16	1/16	1		-3	51	Eb3	3	257
70	0.25	24	24	1/4	1/4	6/8	2	1	1/16	1/16	1		2	50	D3	3	258
70	0.5	24	24	1/4	1/4	6/8	1	1	1/8	1/8	1		-2	82	Bb5	5	252
281/4	0.25	24	24	5/16	5/16	6/8	2	1	1/16	1/16	1		0	48	C3	3	259
141/2	0.5	24	24	3/8	3/8	6/8	2	1	1/8	1/8	1		2	50	D3	3	260
141/2	1.0	24	24	3/8	3/8	6/8	1	1	1/4	1/4	1		-1	77	F5	5	253
71	0.25	24	24	1/2	1/2	6/8	2	1	1/16	1/16	1		-1	53	F3	3	261
285/4	0.25	24	24	9/16	9/16	6/8	2	1	1/16	1/16	1		-3	51	Eb3	3	262
143/2	0.25	24	24	5/8	5/8	6/8	2	1	1/16	1/16	1		2	50	D3	3	263
143/2	0.5	24	24	5/8	5/8	6/8	1	1	1/8	1/8	1		-2	82	Bb5	5	254
287/4	0.25	24	24	11/16	11/16	6/8	2	1	1/16	1/16	1		0	48	C3	3	264
72	0.5	25	25	0	0	6/8	2	1	1/8	1/8	1		2	50	D3	3	275
72	0.5	25	25	0	0	6/8	1	2	1/8	1/8	1		-1	77	F5	5	265
145/2	0.5	25	25	1/8	1/8	6/8	2	1	1/8	1/8	1		-2	46	Bb2	2	276
145/2	0.25	25	25	1/8	1/8	6/8	1	2	1/16	1/16	1		1	79	G5	5	266
291/4	0.25	25	25	3/16	3/16	6/8	1	2	1/16	1/16	1		-1	77	F5	5	267
73	0.5	25	25	1/4	1/4	6/8	2	1	1/8	1/8	1		2	50	D3	3	277
73	0.25	25	25	1/4	1/4	6/8	1	2	1/16	1/16	1		-3	75	Eb5	5	268
293/4	0.25	25	25	5/16	5/16	6/8	1	2	1/16	1/16	1		2	74	D5	5	269
147/2	0.5	25	25	3/8	3/8	6/8	2	1	1/8	1/8	1		-1	53	F3	3	278
147/2	0.5	25	25	3/8	3/8	6/8	1	2	1/8	1/8	1		-3	75	Eb5	5	270
74	0.5	25	25	1/2	1/2	6/8	2	1	1/8	1/8	1		2	50	D3	3	279
74	0.25	25	25	1/2	1/2	6/8	1	2	1/16	1/16	1		-1	77	F5	5	271
297/4	0.25	25	25	9/16	9/16	6/8	1	2	1/16	1/16	1		-3	75	Eb5	5	272
149/2	0.5	25	25	5/8	5/8	6/8	2	1	1/8	1/8	1		-1	53	F3	3	280
149/2	0.25	25	25	5/8	5/8	6/8	1	2	1/16	1/16	1		2	74	D5	5	273
299/4	0.25	25	25	11/16	11/16	6/8	1	2	1/16	1/16	1		0	72	C5	5	274
75	1.5	26	26	0	0	6/8	2	1	3/8	1/4	3/2	1	-2	58	Bb3	3	286
75	1.5	26	26	0	0	6/8	1	1	3/8	1/4	3/2	1	-2	70	Bb4	4	281
