mc	mn	quarterbeats	duration_qb	mc_onset	mn_onset	timesig	staff	voice	duration	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
1	0	0	0.5	0	5/8	6/8	1	1	1/8	1/8	1		5	71	B4	4	0
2	1	1/2	0.5	0	0	6/8	1	1	1/8	1/8	1		4	76	E5	5	1
2	1	1	0.5	1/8	1/8	6/8	1	1	1/8	1/8	1		5	71	B4	4	2
2	1	3/2	0.5	1/4	1/4	6/8	1	1	1/8	1/8	1		8	68	G#4	4	3
2	1	2	0.5	3/8	3/8	6/8	1	1	1/8	1/8	1		4	64	E4	4	4
2	1	5/2	0.5	1/2	1/2	6/8	1	1	1/8	1/8	1		8	68	G#4	4	5
2	1	3	0.5	5/8	5/8	6/8	2	1	1/8	1/8	1		5	59	B3	3	7
2	1	3	0.5	5/8	5/8	6/8	1	1	1/8	1/8	1		6	66	F#4	4	6
3	2	7/2	0.5	0	0	6/8	2	1	1/8	1/8	1		4	64	E4	4	11
3	2	7/2	1.5	0	0	6/8	1	1	3/8	1/4	3/2	1	8	68	G#4	4	8
3	2	4	0.5	1/8	1/8	6/8	2	1	1/8	1/8	1		5	59	B3	3	12
3	2	9/2	0.5	1/4	1/4	6/8	2	1	1/8	1/8	1		8	56	G#3	3	13
3	2	5	0.5	3/8	3/8	6/8	2	1	1/8	1/8	1		4	52	E3	3	14
3	2	5	1.0	3/8	3/8	6/8	1	1	1/4	1/4	1	-1	8	68	G#4	4	9
3	2	11/2	0.5	1/2	1/2	6/8	2	1	1/8	1/8	1		8	56	G#3	3	15
3	2	6	0.5	5/8	5/8	6/8	2	1	1/8	1/8	1		6	54	F#3	3	16
3	2	6	0.5	5/8	5/8	6/8	1	1	1/8	1/8	1		3	69	A4	4	10
4	3	13/2	1.0	0	0	6/8	2	1	1/4	1/4	1		8	56	G#3	3	28
4	3	13/2	0.5	0	0	6/8	1	1	1/8	1/8	1		5	71	B4	4	17
4	3	7	0.25	1/8	1/8	6/8	1	1	1/16	1/16	1		3	69	A4	4	18
4	3	29/4	0.25	3/16	3/16	6/8	1	1	1/16	1/16	1		8	68	G#4	4	19
4	3	15/2	0.25	1/4	1/4	6/8	1	1	1/16	1/16	1		6	66	F#4	4	20
4	3	31/4	0.25	5/16	5/16	6/8	1	1	1/16	1/16	1		4	64	E4	4	21
4	3	8	1.0	3/8	3/8	6/8	2	1	1/4	1/4	1		3	57	A3	3	29
4	3	8	0.25	3/8	3/8	6/8	1	1	1/16	1/16	1		7	73	C#5	5	22
4	3	33/4	0.25	7/16	7/16	6/8	1	1	1/16	1/16	1		5	71	B4	4	23
4	3	17/2	0.25	1/2	1/2	6/8	1	1	1/16	1/16	1		3	69	A4	4	24
4	3	35/4	0.25	9/16	9/16	6/8	1	1	1/16	1/16	1		8	68	G#4	4	25
4	3	9	0.25	5/8	5/8	6/8	1	1	1/16	1/16	1		6	66	F#4	4	26
4	3	37/4	0.25	11/16	11/16	6/8	1	1	1/16	1/16	1		4	64	E4	4	27
5	4	19/2	0.5	0	0	6/8	2	1	1/8	1/8	1		5	59	B3	3	36
5	4	19/2	0.5	0	0	6/8	1	1	1/8	1/8	1		9	63	D#4	4	30
5	4	10	0.5	1/8	1/8	6/8	2	1	1/8	1/8	1		6	54	F#3	3	37
5	4	10	0.25	1/8	1/8	6/8	1	1	1/16	1/16	1		4	64	E4	4	31
5	4	41/4	0.25	3/16	3/16	6/8	1	1	1/16	1/16	1		9	63	D#4	4	32
5	4	21/2	0.5	1/4	1/4	6/8	2	1	1/8	1/8	1		9	51	D#3	3	38
5	4	21/2	0.25	1/4	1/4	6/8	1	1	1/16	1/16	1		7	61	C#4	4	33
5	4	43/4	0.25	5/16	5/16	6/8	1	1	1/16	1/16	1		5	59	B3	3	34
5	4	11	0.5	3/8	3/8	6/8	2	1	1/8	1/8	1		5	47	B2	2	39
5	4	11	1.5	3/8	3/8	6/8	1	1	3/8	1/4	3/2	1	3	69	A4	4	35
5	4	23/2	0.5	1/2	1/2	6/8	2	1	1/8	1/8	1		9	51	D#3	3	40
