quarterbeats	duration_qb	mc	mn	mc_onset	mn_onset	timesig	staff	voice	duration	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
25/2	0.5	4	3	0	0	12/8	1	2	1/8	1/8	1		-2	70	Bb4	4	34
25/2	1.5	4	3	0	0	12/8	1	1	3/8	1/4	3/2	1	2	74	D5	5	26
13	0.5	4	3	1/8	1/8	12/8	1	2	1/8	1/8	1		3	69	A4	4	35
27/2	0.5	4	3	1/4	1/4	12/8	1	2	1/8	1/8	1		1	67	G4	4	36
14	0.5	4	3	3/8	3/8	12/8	1	2	1/8	1/8	1		-1	65	F4	4	37
14	0.5	4	3	3/8	3/8	12/8	1	1	1/8	1/8	1	-1	2	74	D5	5	27
29/2	0.5	4	3	1/2	1/2	12/8	1	2	1/8	1/8	1		4	64	E4	4	38
29/2	0.5	4	3	1/2	1/2	12/8	1	1	1/8	1/8	1		4	76	E5	5	28
15	0.5	4	3	5/8	5/8	12/8	1	2	1/8	1/8	1		2	62	D4	4	39
15	0.5	4	3	5/8	5/8	12/8	1	1	1/8	1/8	1		-1	77	F5	5	29
31/2	0.5	4	3	3/4	3/4	12/8	2	1	1/8	1/8	1		7	61	C#4	4	40
31/2	1.5	4	3	3/4	3/4	12/8	1	1	3/8	1/4	3/2	1	4	76	E5	5	30
16	0.5	4	3	7/8	7/8	12/8	2	1	1/8	1/8	1		4	64	E4	4	41
33/2	0.5	4	3	1	1	12/8	2	1	1/8	1/8	1		3	57	A3	3	42
17	0.5	4	3	9/8	9/8	12/8	2	1	1/8	1/8	1		1	55	G3	3	43
17	0.5	4	3	9/8	9/8	12/8	1	1	1/8	1/8	1	-1	4	76	E5	5	31
35/2	0.5	4	3	5/4	5/4	12/8	2	1	1/8	1/8	1		-1	53	F3	3	44
35/2	0.5	4	3	5/4	5/4	12/8	1	1	1/8	1/8	1		-1	77	F5	5	32
18	0.5	4	3	11/8	11/8	12/8	2	1	1/8	1/8	1		4	52	E3	3	45
18	0.5	4	3	11/8	11/8	12/8	1	1	1/8	1/8	1		1	79	G5	5	33
37/2	0.5	5	4	0	0	12/8	2	1	1/8	1/8	1		-1	53	F3	3	56
37/2	0.5	5	4	0	0	12/8	1	1	1/8	1/8	1		3	81	A5	5	46
19	0.5	5	4	1/8	1/8	12/8	2	1	1/8	1/8	1		3	57	A3	3	57
19	0.5	5	4	1/8	1/8	12/8	1	1	1/8	1/8	1		1	79	G5	5	47
39/2	0.5	5	4	1/4	1/4	12/8	2	1	1/8	1/8	1		2	62	D4	4	58
39/2	0.5	5	4	1/4	1/4	12/8	1	1	1/8	1/8	1		-1	77	F5	5	48
20	0.5	5	4	3/8	3/8	12/8	2	1	1/8	1/8	1		4	52	E3	3	59
20	0.5	5	4	3/8	3/8	12/8	1	1	1/8	1/8	1		1	79	G5	5	49
41/2	0.5	5	4	1/2	1/2	12/8	2	1	1/8	1/8	1		2	62	D4	4	60
41/2	0.5	5	4	1/2	1/2	12/8	1	1	1/8	1/8	1		-1	77	F5	5	50
21	0.5	5	4	5/8	5/8	12/8	2	1	1/8	1/8	1		7	61	C#4	4	61
21	0.5	5	4	5/8	5/8	12/8	1	1	1/8	1/8	1		4	76	E5	5	51
43/2	1.5	5	4	3/4	3/4	12/8	2	1	3/8	1/4	3/2	1	2	62	D4	4	62
43/2	0.5	5	4	3/4	3/4	12/8	1	1	1/8	1/8	1		-1	77	F5	5	52
22	0.5	5	4	7/8	7/8	12/8	1	1	1/8	1/8	1		1	79	G5	5	53
45/2	0.5	5	4	1	1	12/8	1	1	1/8	1/8	1		3	81	A5	5	54
23	0.5	5	4	9/8	9/8	12/8	2	1	1/8	1/8	1	-1	2	62	D4	4	63
23	1.5	5	4	9/8	9/8	12/8	1	1	3/8	1/4	3/2	1	2	74	D5	5	55
47/2	0.5	5	4	5/4	5/4	12/8	2	1	1/8	1/8	1		4	64	E4	4	64
24	0.5	5	4	11/8	11/8	12/8	2	1	1/8	1/8	1		-1	65	F4	4	65
49/2	1.5	6	5	0	0	12/8	1	2	3/8	1/4	3/2	1	4	64	E4	4	74
49/2	0.5	6	5	0	0	12/8	1	1	1/8	1/8	1	-1	2	74	D5	5	66
25	0.5	6	5	1/8	1/8	12/8	1	1	1/8	1/8	1		0	72	C5	5	67
51/2	0.5	6	5	1/4	1/4	12/8	1	1	1/8	1/8	1		-2	70	Bb4	4	68
26	0.5	6	5	3/8	3/8	12/8	1	2	1/8	1/8	1	-1	4	64	E4	4	75
26	1.5	6	5	3/8	3/8	12/8	1	1	3/8	1/4	3/2	1	0	72	C5	5	69
53/2	0.5	6	5	1/2	1/2	12/8	1	2	1/8	1/8	1		6	66	F#4	4	76
27	0.5	6	5	5/8	5/8	12/8	1	2	1/8	1/8	1		1	67	G4	4	77
55/2	0.5	6	5	3/4	3/4	12/8	1	2	1/8	1/8	1		3	69	A4	4	78
55/2	1.0	6	5	3/4	3/4	12/8	1	1	1/4	1/4	1	-1	0	72	C5	5	70
28	0.5	6	5	7/8	7/8	12/8	1	2	1/8	1/8	1		1	67	G4	4	79
57/2	0.5	6	5	1	1	12/8	1	2	1/8	1/8	1		6	66	F#4	4	80
57/2	0.5	6	5	1	1	12/8	1	1	1/8	1/8	1		2	74	D5	5	71
29	0.5	6	5	9/8	9/8	12/8	1	2	1/8	1/8	1		1	67	G4	4	81
29	1.0	6	5	9/8	9/8	12/8	1	1	1/4	1/4	1		-2	70	Bb4	4	72
59/2	0.5	6	5	5/4	5/4	12/8	1	2	1/8	1/8	1		6	66	F#4	4	82
30	0.5	6	5	11/8	11/8	12/8	1	2	1/8	1/8	1		4	64	E4	4	83
30	0.5	6	5	11/8	11/8	12/8	1	1	1/8	1/8	1		0	72	C5	5	73
61/2	0.5	7	6	0	0	12/8	1	2	1/8	1/8	1		6	66	F#4	4	91
61/2	1.0	7	6	0	0	12/8	1	1	1/4	1/4	1		3	69	A4	4	84
31	0.5	7	6	1/8	1/8	12/8	1	2	1/8	1/8	1		4	64	E4	4	92
63/2	0.5	7	6	1/4	1/4	12/8	1	2	1/8	1/8	1		2	62	D4	4	93
63/2	0.5	7	6	1/4	1/4	12/8	1	1	1/8	1/8	1		-2	70	Bb4	4	85
32	0.5	7	6	3/8	3/8	12/8	1	2	1/8	1/8	1		4	64	E4	4	94
32	1.0	7	6	3/8	3/8	12/8	1	1	1/4	1/4	1		0	72	C5	5	86
65/2	0.5	7	6	1/2	1/2	12/8	1	2	1/8	1/8	1		1	67	G4	4	95
33	0.5	7	6	5/8	5/8	12/8	2	1	1/8	1/8	1		2	62	D4	4	101
33	0.5	7	6	5/8	5/8	12/8	1	2	1/8	1/8	1		6	66	F#4	4	96
33	0.5	7	6	5/8	5/8	12/8	1	1	1/8	1/8	1		2	74	D5	5	87
67/2	0.5	7	6	3/4	3/4	12/8	2	1	1/8	1/8	1		-3	63	Eb4	4	102
67/2	1.5	7	6	3/4	3/4	12/8	1	2	3/8	1/4	3/2	1	1	67	G4	4	97
67/2	1.0	7	6	3/4	3/4	12/8	1	1	1/4	1/4	1		-2	70	Bb4	4	88
34	0.5	7	6	7/8	7/8	12/8	2	1	1/8	1/8	1		2	62	D4	4	103
69/2	0.5	7	6	1	1	12/8	2	1	1/8	1/8	1		0	60	C4	4	104
69/2	0.5	7	6	1	1	12/8	1	1	1/8	1/8	1		0	72	C5	5	89
35	0.5	7	6	9/8	9/8	12/8	2	1	1/8	1/8	1		-2	58	Bb3	3	105
35	0.5	7	6	9/8	9/8	12/8	1	2	1/8	1/8	1	-1	1	67	G4	4	98
35	1.5	7	6	9/8	9/8	12/8	1	1	3/8	1/4	3/2	1	2	74	D5	5	90
71/2	0.5	7	6	5/4	5/4	12/8	2	1	1/8	1/8	1		3	57	A3	3	106
71/2	0.5	7	6	5/4	5/4	12/8	1	2	1/8	1/8	1		3	69	A4	4	99
36	0.5	7	6	11/8	11/8	12/8	2	1	1/8	1/8	1		1	55	G3	3	107
36	0.5	7	6	11/8	11/8	12/8	1	2	1/8	1/8	1		-2	70	Bb4	4	100
73/2	0.5	8	7	0	0	12/8	2	1	1/8	1/8	1		6	54	F#3	3	123
73/2	1.5	8	7	0	0	12/8	1	2	3/8	1/4	3/2	1	3	69	A4	4	113
73/2	1.0	8	7	0	0	12/8	1	1	1/4	1/4	1	-1	2	74	D5	5	108
37	0.5	8	7	1/8	1/8	12/8	2	1	1/8	1/8	1		3	57	A3	3	124
75/2	0.5	8	7	1/4	1/4	12/8	2	1	1/8	1/8	1		2	50	D3	3	125
75/2	0.5	8	7	1/4	1/4	12/8	1	1	1/8	1/8	1		4	76	E5	5	109
38	0.5	8	7	3/8	3/8	12/8	2	1	1/8	1/8	1		0	48	C3	3	126
38	0.5	8	7	3/8	3/8	12/8	1	2	1/8	1/8	1	-1	3	69	A4	4	114
38	1.5	8	7	3/8	3/8	12/8	1	1	3/8	1/4	3/2		6	78	F#5	5	110
77/2	0.5	8	7	1/2	1/2	12/8	2	1	1/8	1/8	1		-2	46	Bb2	2	127
77/2	0.5	8	7	1/2	1/2	12/8	1	2	1/8	1/8	1		-2	70	Bb4	4	115
39	0.5	8	7	5/8	5/8	12/8	2	1	1/8	1/8	1		3	45	A2	2	128
39	0.5	8	7	5/8	5/8	12/8	1	2	1/8	1/8	1		0	72	C5	5	116
79/2	0.5	8	7	3/4	3/4	12/8	2	1	1/8	1/8	1		-2	46	Bb2	2	129
79/2	0.5	8	7	3/4	3/4	12/8	1	2	1/8	1/8	1		2	74	D5	5	117
79/2	1.5	8	7	3/4	3/4	12/8	1	1	3/8	1/4	3/2		1	79	G5	5	111
40	0.5	8	7	7/8	7/8	12/8	2	1	1/8	1/8	1		2	50	D3	3	130
40	0.5	8	7	7/8	7/8	12/8	1	2	1/8	1/8	1		0	72	C5	5	118
81/2	0.5	8	7	1	1	12/8	2	1	1/8	1/8	1		1	55	G3	3	131
81/2	0.5	8	7	1	1	12/8	1	2	1/8	1/8	1		-2	70	Bb4	4	119
41	0.5	8	7	9/8	9/8	12/8	2	1	1/8	1/8	1		3	45	A2	2	132
41	0.5	8	7	9/8	9/8	12/8	1	2	1/8	1/8	1		0	72	C5	5	120
41	1.5	8	7	9/8	9/8	12/8	1	1	3/8	1/4	3/2	1	3	81	A5	5	112
83/2	0.5	8	7	5/4	5/4	12/8	2	1	1/8	1/8	1		1	55	G3	3	133
83/2	0.5	8	7	5/4	5/4	12/8	1	2	1/8	1/8	1		-2	70	Bb4	4	121
42	0.5	8	7	11/8	11/8	12/8	2	1	1/8	1/8	1		6	54	F#3	3	134
42	0.5	8	7	11/8	11/8	12/8	1	2	1/8	1/8	1		3	69	A4	4	122
85/2	0.5	9	8	0	0	12/8	2	1	1/8	1/8	1		1	55	G3	3	143
85/2	3.0	9	8	0	0	12/8	1	2	3/4	1/2	3/2		-2	70	Bb4	4	141
85/2	1.5	9	8	0	0	12/8	1	1	3/8	1/4	3/2	-1	3	81	A5	5	135
43	0.5	9	8	1/8	1/8	12/8	2	1	1/8	1/8	1		-2	58	Bb3	3	144
87/2	0.5	9	8	1/4	1/4	12/8	2	1	1/8	1/8	1		3	57	A3	3	145
44	0.5	9	8	3/8	3/8	12/8	2	1	1/8	1/8	1		-2	58	Bb3	3	146
44	1.5	9	8	3/8	3/8	12/8	1	1	3/8	1/4	3/2	1	1	79	G5	5	136
89/2	0.5	9	8	1/2	1/2	12/8	2	1	1/8	1/8	1		2	62	D4	4	147
45	0.5	9	8	5/8	5/8	12/8	2	1	1/8	1/8	1		0	60	C4	4	148
91/2	1.5	9	8	3/4	3/4	12/8	2	1	3/8	1/4	3/2	1	2	62	D4	4	149
91/2	3.0	9	8	3/4	3/4	12/8	1	2	3/4	1/2	3/2		3	69	A4	4	142
91/2	0.5	9	8	3/4	3/4	12/8	1	1	1/8	1/8	1	-1	1	79	G5	5	137
46	0.5	9	8	7/8	7/8	12/8	1	1	1/8	1/8	1		-1	77	F5	5	138
93/2	0.5	9	8	1	1	12/8	1	1	1/8	1/8	1		4	76	E5	5	139
47	0.5	9	8	9/8	9/8	12/8	2	1	1/8	1/8	1	-1	2	62	D4	4	150
47	1.5	9	8	9/8	9/8	12/8	1	1	3/8	1/4	3/2	1	-1	77	F5	5	140
95/2	0.5	9	8	5/4	5/4	12/8	2	1	1/8	1/8	1		3	57	A3	3	151
48	0.5	9	8	11/8	11/8	12/8	2	1	1/8	1/8	1		2	50	D3	3	152
97/2	0.5	10	9	0	0	12/8	2	1	1/8	1/8	1		-3	51	Eb3	3	161
97/2	3.0	10	9	0	0	12/8	1	2	3/4	1/2	3/2		1	67	G4	4	159
97/2	1.5	10	9	0	0	12/8	1	1	3/8	1/4	3/2	-1	-1	77	F5	5	153
49	0.5	10	9	1/8	1/8	12/8	2	1	1/8	1/8	1		1	55	G3	3	162
99/2	0.5	10	9	1/4	1/4	12/8	2	1	1/8	1/8	1		-1	53	F3	3	163
50	0.5	10	9	3/8	3/8	12/8	2	1	1/8	1/8	1		1	55	G3	3	164
50	1.5	10	9	3/8	3/8	12/8	1	1	3/8	1/4	3/2	1	-3	75	Eb5	5	154
101/2	0.5	10	9	1/2	1/2	12/8	2	1	1/8	1/8	1		-2	58	Bb3	3	165
51	0.5	10	9	5/8	5/8	12/8	2	1	1/8	1/8	1		3	57	A3	3	166
103/2	1.5	10	9	3/4	3/4	12/8	2	1	3/8	1/4	3/2	1	-2	58	Bb3	3	167
103/2	3.0	10	9	3/4	3/4	12/8	1	2	3/4	1/2	3/2		-1	65	F4	4	160
103/2	0.5	10	9	3/4	3/4	12/8	1	1	1/8	1/8	1	-1	-3	75	Eb5	5	155
52	0.5	10	9	7/8	7/8	12/8	1	1	1/8	1/8	1		2	74	D5	5	156
105/2	0.5	10	9	1	1	12/8	1	1	1/8	1/8	1		0	72	C5	5	157
53	0.5	10	9	9/8	9/8	12/8	2	1	1/8	1/8	1	-1	-2	58	Bb3	3	168
53	1.5	10	9	9/8	9/8	12/8	1	1	3/8	1/4	3/2	1	2	74	D5	5	158
107/2	0.5	10	9	5/4	5/4	12/8	2	1	1/8	1/8	1		-1	53	F3	3	169
54	0.5	10	9	11/8	11/8	12/8	2	1	1/8	1/8	1		-2	46	Bb2	2	170
109/2	0.5	11	10	0	0	12/8	2	1	1/8	1/8	1		0	48	C3	3	182
109/2	3.0	11	10	0	0	12/8	1	2	3/4	1/2	3/2		-3	63	Eb4	4	177
109/2	1.5	11	10	0	0	12/8	1	1	3/8	1/4	3/2	-1	2	74	D5	5	171
55	0.5	11	10	1/8	1/8	12/8	2	1	1/8	1/8	1		-3	51	Eb3	3	183
111/2	0.5	11	10	1/4	1/4	12/8	2	1	1/8	1/8	1		2	50	D3	3	184
56	0.5	11	10	3/8	3/8	12/8	2	1	1/8	1/8	1		-3	51	Eb3	3	185
56	1.5	11	10	3/8	3/8	12/8	1	1	3/8	1/4	3/2	1	0	72	C5	5	172
113/2	0.5	11	10	1/2	1/2	12/8	2	1	1/8	1/8	1		1	55	G3	3	186
57	0.5	11	10	5/8	5/8	12/8	2	1	1/8	1/8	1		-1	53	F3	3	187
115/2	1.5	11	10	3/4	3/4	12/8	2	1	3/8	1/4	3/2	1	1	55	G3	3	188
115/2	1.5	11	10	3/4	3/4	12/8	1	2	3/8	1/4	3/2	1	2	62	D4	4	178
115/2	0.5	11	10	3/4	3/4	12/8	1	1	1/8	1/8	1	-1	0	72	C5	5	173
58	0.5	11	10	7/8	7/8	12/8	1	1	1/8	1/8	1		-2	70	Bb4	4	174
117/2	0.5	11	10	1	1	12/8	1	1	1/8	1/8	1		3	69	A4	4	175
59	1.0	11	10	9/8	9/8	12/8	2	1	1/4	1/4	1	-1	1	55	G3	3	189
59	0.5	11	10	9/8	9/8	12/8	1	2	1/8	1/8	1	-1	2	62	D4	4	179
59	1.5	11	10	9/8	9/8	12/8	1	1	3/8	1/4	3/2		-2	70	Bb4	4	176
119/2	0.5	11	10	5/4	5/4	12/8	1	2	1/8	1/8	1		-1	65	F4	4	180
60	0.5	11	10	11/8	11/8	12/8	2	1	1/8	1/8	1		7	49	C#3	3	190
60	0.5	11	10	11/8	11/8	12/8	1	2	1/8	1/8	1		4	64	E4	4	181
121/2	1.0	12	11	0	0	12/8	2	1	1/4	1/4	1		2	50	D3	3	204
121/2	1.0	12	11	0	0	12/8	1	2	1/4	1/4	1		-1	65	F4	4	197
61	1.0	12	11	1/8	1/8	12/8	1	1	1/4	1/4	1		3	69	A4	4	191
123/2	0.5	12	11	1/4	1/4	12/8	2	1	1/8	1/8	1		0	48	C3	3	205
123/2	0.5	12	11	1/4	1/4	12/8	1	2	1/8	1/8	1		4	64	E4	4	198
62	1.5	12	11	3/8	3/8	12/8	2	1	3/8	1/4	3/2		-2	46	Bb2	2	206
62	1.5	12	11	3/8	3/8	12/8	1	2	3/8	1/4	3/2	1	2	62	D4	4	199
125/2	0.5	12	11	1/2	1/2	12/8	1	1	1/8	1/8	1		3	69	A4	4	192
63	0.5	12	11	5/8	5/8	12/8	1	1	1/8	1/8	1		1	67	G4	4	193
127/2	1.5	12	11	3/4	3/4	12/8	2	1	3/8	1/4	3/2		3	45	A2	2	207
127/2	0.5	12	11	3/4	3/4	12/8	1	2	1/8	1/8	1	-1	2	62	D4	4	200
127/2	1.5	12	11	3/4	3/4	12/8	1	1	3/8	1/4	3/2		3	69	A4	4	194
64	0.5	12	11	7/8	7/8	12/8	1	2	1/8	1/8	1		7	61	C#4	4	201
129/2	0.5	12	11	1	1	12/8	1	2	1/8	1/8	1		5	59	B3	3	202
65	1.0	12	11	9/8	9/8	12/8	1	2	1/4	1/4	1		7	61	C#4	4	203
131/2	0.5	12	11	5/4	5/4	12/8	1	1	1/8	1/8	1		4	64	E4	4	195
66	0.5	12	11	11/8	11/8	12/8	2	1	1/8	1/8	1		3	57	A3	3	208
66	0.5	12	11	11/8	11/8	12/8	1	1	1/8	1/8	1		1	67	G4	4	196
133/2	0.5	13	12	0	0	12/8	2	1	1/8	1/8	1		-2	58	Bb3	3	225
133/2	1.5	13	12	0	0	12/8	1	2	3/8	1/4	3/2	1	2	62	D4	4	217
133/2	1.5	13	12	0	0	12/8	1	1	3/8	1/4	3/2		-1	65	F4	4	209
67	0.5	13	12	1/8	1/8	12/8	2	1	1/8	1/8	1		3	57	A3	3	226
135/2	0.5	13	12	1/4	1/4	12/8	2	1	1/8	1/8	1		1	55	G3	3	227
68	0.5	13	12	3/8	3/8	12/8	2	1	1/8	1/8	1		-1	53	F3	3	228
68	0.5	13	12	3/8	3/8	12/8	1	2	1/8	1/8	1	-1	2	62	D4	4	218
68	0.5	13	12	3/8	3/8	12/8	1	1	1/8	1/8	1		-1	65	F4	4	210
137/2	0.5	13	12	1/2	1/2	12/8	2	1	1/8	1/8	1		4	52	E3	3	229
137/2	0.5	13	12	1/2	1/2	12/8	1	2	1/8	1/8	1		4	64	E4	4	219
137/2	0.5	13	12	1/2	1/2	12/8	1	1	1/8	1/8	1		1	67	G4	4	211
69	0.5	13	12	5/8	5/8	12/8	2	1	1/8	1/8	1		2	50	D3	3	230
69	0.5	13	12	5/8	5/8	12/8	1	2	1/8	1/8	1		-1	65	F4	4	220
69	0.5	13	12	5/8	5/8	12/8	1	1	1/8	1/8	1		3	69	A4	4	212
139/2	0.5	13	12	3/4	3/4	12/8	2	1	1/8	1/8	1		7	49	C#3	3	231
139/2	1.5	13	12	3/4	3/4	12/8	1	2	3/8	1/4	3/2	1	4	64	E4	4	221
139/2	1.5	13	12	3/4	3/4	12/8	1	1	3/8	1/4	3/2	1	1	67	G4	4	213
70	0.5	13	12	7/8	7/8	12/8	2	1	1/8	1/8	1		4	52	E3	3	232
141/2	0.5	13	12	1	1	12/8	2	1	1/8	1/8	1		3	45	A2	2	233
71	0.5	13	12	9/8	9/8	12/8	2	1	1/8	1/8	1		1	43	G2	2	234
71	0.5	13	12	9/8	9/8	12/8	1	2	1/8	1/8	1	-1	4	64	E4	4	222
71	0.5	13	12	9/8	9/8	12/8	1	1	1/8	1/8	1	-1	1	67	G4	4	214
143/2	0.5	13	12	5/4	5/4	12/8	2	1	1/8	1/8	1		-1	41	F2	2	235
143/2	0.5	13	12	5/4	5/4	12/8	1	2	1/8	1/8	1		-1	65	F4	4	223
143/2	0.5	13	12	5/4	5/4	12/8	1	1	1/8	1/8	1		3	69	A4	4	215
72	0.5	13	12	11/8	11/8	12/8	2	1	1/8	1/8	1		4	40	E2	2	236
72	0.5	13	12	11/8	11/8	12/8	1	2	1/8	1/8	1		1	67	G4	4	224
72	0.5	13	12	11/8	11/8	12/8	1	1	1/8	1/8	1		-2	70	Bb4	4	216
145/2	0.5	14	13	0	0	12/8	2	1	1/8	1/8	1		-1	41	F2	2	249
145/2	0.5	14	13	0	0	12/8	1	1	1/8	1/8	1		3	69	A4	4	237
145/2	1.5	14	13	0	0	12/8	1	2	3/8	1/4	3/2		3	69	A4	4	247
73	0.5	14	13	1/8	1/8	12/8	2	1	1/8	1/8	1		3	45	A2	2	250
73	0.5	14	13	1/8	1/8	12/8	1	1	1/8	1/8	1		2	74	D5	5	238
147/2	0.5	14	13	1/4	1/4	12/8	2	1	1/8	1/8	1		2	50	D3	3	251
147/2	0.5	14	13	1/4	1/4	12/8	1	1	1/8	1/8	1		-1	77	F5	5	239
74	0.5	14	13	3/8	3/8	12/8	2	1	1/8	1/8	1		4	40	E2	2	252
74	0.5	14	13	3/8	3/8	12/8	1	1	1/8	1/8	1		1	67	G4	4	240
74	1.5	14	13	3/8	3/8	12/8	1	2	3/8	1/4	3/2		1	67	G4	4	248
149/2	0.5	14	13	1/2	1/2	12/8	2	1	1/8	1/8	1		2	50	D3	3	253
149/2	0.5	14	13	1/2	1/2	12/8	1	1	1/8	1/8	1		1	79	G5	5	241
75	0.5	14	13	5/8	5/8	12/8	2	1	1/8	1/8	1		7	49	C#3	3	254
75	0.5	14	13	5/8	5/8	12/8	1	1	1/8	1/8	1		4	76	E5	5	242
151/2	1.5	14	13	3/4	3/4	12/8	2	1	3/8	1/4	3/2	1	2	50	D3	3	255
151/2	0.5	14	13	3/4	3/4	12/8	1	1	1/8	1/8	1		-1	77	F5	5	243
76	0.5	14	13	7/8	7/8	12/8	1	1	1/8	1/8	1		3	81	A5	5	244
153/2	0.5	14	13	1	1	12/8	1	1	1/8	1/8	1		1	79	G5	5	245
77	0.5	14	13	9/8	9/8	12/8	2	1	1/8	1/8	1	-1	2	50	D3	3	256
77	1.5	14	13	9/8	9/8	12/8	1	1	3/8	1/4	3/2		3	81	A5	5	246
155/2	0.5	14	13	5/4	5/4	12/8	2	1	1/8	1/8	1		-1	53	F3	3	257
78	0.5	14	13	11/8	11/8	12/8	2	1	1/8	1/8	1		4	52	E3	3	258
157/2	0.5	15	14	0	0	12/8	2	1	1/8	1/8	1		-1	53	F3	3	269
157/2	0.5	15	14	0	0	12/8	1	1	1/8	1/8	1		3	69	A4	4	259
79	0.5	15	14	1/8	1/8	12/8	2	1	1/8	1/8	1		3	57	A3	3	270
79	0.5	15	14	1/8	1/8	12/8	1	1	1/8	1/8	1		7	73	C#5	5	260
159/2	0.5	15	14	1/4	1/4	12/8	2	1	1/8	1/8	1		1	55	G3	3	271
159/2	0.5	15	14	1/4	1/4	12/8	1	1	1/8	1/8	1		5	71	B4	4	261
80	1.5	15	14	3/8	3/8	12/8	2	1	3/8	1/4	3/2		3	57	A3	3	272
80	0.5	15	14	3/8	3/8	12/8	1	1	1/8	1/8	1		7	73	C#5	5	262
161/2	0.5	15	14	1/2	1/2	12/8	1	1	1/8	1/8	1		4	76	E5	5	263
81	0.5	15	14	5/8	5/8	12/8	1	1	1/8	1/8	1		2	74	D5	5	264
163/2	0.5	15	14	3/4	3/4	12/8	2	1	1/8	1/8	1		3	45	A2	2	273
163/2	1.5	15	14	3/4	3/4	12/8	1	1	3/8	1/4	3/2		4	76	E5	5	265
82	0.5	15	14	7/8	7/8	12/8	2	1	1/8	1/8	1		7	49	C#3	3	274
165/2	0.5	15	14	1	1	12/8	2	1	1/8	1/8	1		5	47	B2	2	275
83	0.5	15	14	9/8	9/8	12/8	2	1	1/8	1/8	1		7	49	C#3	3	276
83	0.5	15	14	9/8	9/8	12/8	1	1	1/8	1/8	1		4	64	E4	4	266
167/2	0.5	15	14	5/4	5/4	12/8	2	1	1/8	1/8	1		4	52	E3	3	277
167/2	0.5	15	14	5/4	5/4	12/8	1	1	1/8	1/8	1		1	67	G4	4	267
84	0.5	15	14	11/8	11/8	12/8	2	1	1/8	1/8	1		2	50	D3	3	278
84	0.5	15	14	11/8	11/8	12/8	1	1	1/8	1/8	1		-1	65	F4	4	268
169/2	1.5	16	15	0	0	12/8	2	1	3/8	1/4	3/2	1	4	52	E3	3	289
169/2	0.5	16	15	0	0	12/8	1	1	1/8	1/8	1		1	67	G4	4	279
85	0.5	16	15	1/8	1/8	12/8	1	1	1/8	1/8	1		-2	70	Bb4	4	280
171/2	0.5	16	15	1/4	1/4	12/8	1	1	1/8	1/8	1		3	69	A4	4	281
86	0.5	16	15	3/8	3/8	12/8	2	1	1/8	1/8	1	-1	4	52	E3	3	290
