quarterbeats	duration_qb	mc	mn	mc_onset	mn_onset	timesig	staff	voice	duration	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
15/2	0.5	3	2	5/8	5/8	2/2	2	1	1/8	1/8	1		3	57	A3	3	22
8	0.5	3	2	3/4	3/4	2/2	2	1	1/8	1/8	1		5	59	B3	3	23
8	1.0	3	2	3/4	3/4	2/2	1	1	1/4	1/4	1		5	71	B4	4	16
17/2	0.5	3	2	7/8	7/8	2/2	2	1	1/8	1/8	1		4	52	E3	3	24
9	0.5	4	3	0	0	2/2	2	1	1/8	1/8	1		7	61	C#4	4	32
9	1.0	4	3	0	0	2/2	1	1	1/4	1/4	1		3	81	A5	5	25
19/2	0.5	4	3	1/8	1/8	2/2	2	1	1/8	1/8	1		5	59	B3	3	33
10	0.5	4	3	1/4	1/4	2/2	2	1	1/8	1/8	1		7	61	C#4	4	34
10	0.5	4	3	1/4	1/4	2/2	1	1	1/8	1/8	1		8	80	G#5	5	26
21/2	0.5	4	3	3/8	3/8	2/2	2	1	1/8	1/8	1		4	52	E3	3	35
21/2	0.5	4	3	3/8	3/8	2/2	1	1	1/8	1/8	1		3	81	A5	5	27
11	0.5	4	3	1/2	1/2	2/2	2	1	1/8	1/8	1		9	63	D#4	4	36
11	0.5	4	3	1/2	1/2	2/2	1	1	1/8	1/8	1		5	83	B5	5	28
23/2	0.5	4	3	5/8	5/8	2/2	2	1	1/8	1/8	1		7	61	C#4	4	37
23/2	0.5	4	3	5/8	5/8	2/2	1	1	1/8	1/8	1		3	81	A5	5	29
12	0.5	4	3	3/4	3/4	2/2	2	1	1/8	1/8	1		9	63	D#4	4	38
12	0.5	4	3	3/4	3/4	2/2	1	1	1/8	1/8	1		8	80	G#5	5	30
25/2	0.5	4	3	7/8	7/8	2/2	2	1	1/8	1/8	1		4	52	E3	3	39
25/2	0.5	4	3	7/8	7/8	2/2	1	1	1/8	1/8	1		6	78	F#5	5	31
13	1.0	5	4	0	0	2/2	2	1	1/4	1/4	1		4	64	E4	4	48
13	0.5	5	4	0	0	2/2	1	1	1/8	1/8	1		3	81	A5	5	40
27/2	0.5	5	4	1/8	1/8	2/2	1	1	1/8	1/8	1		8	80	G#5	5	41
14	1.0	5	4	1/4	1/4	2/2	2	1	1/4	1/4	1		5	59	B3	3	49
14	0.5	5	4	1/4	1/4	2/2	1	1	1/8	1/8	1		6	78	F#5	5	42
29/2	0.5	5	4	3/8	3/8	2/2	1	1	1/8	1/8	1		8	80	G#5	5	43
15	1.0	5	4	1/2	1/2	2/2	2	1	1/4	1/4	1		8	56	G#3	3	50
15	0.5	5	4	1/2	1/2	2/2	1	1	1/8	1/8	1		4	76	E5	5	44
31/2	0.5	5	4	5/8	5/8	2/2	1	1	1/8	1/8	1		8	80	G#5	5	45
16	1.0	5	4	3/4	3/4	2/2	2	1	1/4	1/4	1		12	60	B#3	3	51
16	0.5	5	4	3/4	3/4	2/2	1	1	1/8	1/8	1		6	78	F#5	5	46
33/2	0.5	5	4	7/8	7/8	2/2	1	1	1/8	1/8	1		8	80	G#5	5	47
17	1.0	6	5	0	0	2/2	2	1	1/4	1/4	1		7	61	C#4	4	60
17	0.5	6	5	0	0	2/2	1	1	1/8	1/8	1		4	76	E5	5	52
35/2	0.5	6	5	1/8	1/8	2/2	1	1	1/8	1/8	1		8	80	G#5	5	53
18	1.0	6	5	1/4	1/4	2/2	2	1	1/4	1/4	1		8	56	G#3	3	61
18	0.5	6	5	1/4	1/4	2/2	1	1	1/8	1/8	1		9	75	D#5	5	54
37/2	0.5	6	5	3/8	3/8	2/2	1	1	1/8	1/8	1		8	80	G#5	5	55
19	1.0	6	5	1/2	1/2	2/2	2	1	1/4	1/4	1		9	63	D#4	4	62
19	0.5	6	5	1/2	1/2	2/2	1	1	1/8	1/8	1		7	73	C#5	5	56
39/2	0.5	6	5	5/8	5/8	2/2	1	1	1/8	1/8	1		8	80	G#5	5	57
20	1.0	6	5	3/4	3/4	2/2	2	1	1/4	1/4	1		8	56	G#3	3	63
20	0.5	6	5	3/4	3/4	2/2	1	1	1/8	1/8	1		12	72	B#4	4	58
41/2	0.5	6	5	7/8	7/8	2/2	1	1	1/8	1/8	1		8	80	G#5	5	59
21	0.5	7	6	0	0	2/2	2	1	1/8	1/8	1		4	64	E4	4	72
21	0.5	7	6	0	0	2/2	1	1	1/8	1/8	1		7	73	C#5	5	64
43/2	0.5	7	6	1/8	1/8	2/2	2	1	1/8	1/8	1		9	63	D#4	4	73
43/2	0.5	7	6	1/8	1/8	2/2	1	1	1/8	1/8	1		9	75	D#5	5	65
22	0.5	7	6	1/4	1/4	2/2	2	1	1/8	1/8	1		7	61	C#4	4	74
22	0.5	7	6	1/4	1/4	2/2	1	1	1/8	1/8	1		4	76	E5	5	66
45/2	0.5	7	6	3/8	3/8	2/2	2	1	1/8	1/8	1		9	63	D#4	4	75
45/2	0.5	7	6	3/8	3/8	2/2	1	1	1/8	1/8	1		6	78	F#5	5	67
23	1.0	7	6	1/2	1/2	2/2	2	1	1/4	1/4	1		4	64	E4	4	76
23	0.5	7	6	1/2	1/2	2/2	1	1	1/8	1/8	1		8	80	G#5	5	68
47/2	0.5	7	6	5/8	5/8	2/2	1	1	1/8	1/8	1		6	78	F#5	5	69
24	1.0	7	6	3/4	3/4	2/2	2	1	1/4	1/4	1		10	58	A#3	3	77
24	0.5	7	6	3/4	3/4	2/2	1	1	1/8	1/8	1		4	76	E5	5	70
49/2	0.5	7	6	7/8	7/8	2/2	1	1	1/8	1/8	1		6	78	F#5	5	71
25	1.0	8	7	0	0	2/2	2	1	1/4	1/4	1		5	59	B3	3	86
25	0.5	8	7	0	0	2/2	1	1	1/8	1/8	1		9	75	D#5	5	78
51/2	0.5	8	7	1/8	1/8	2/2	1	1	1/8	1/8	1		6	78	F#5	5	79
26	1.0	8	7	1/4	1/4	2/2	2	1	1/4	1/4	1		6	54	F#3	3	87
26	0.5	8	7	1/4	1/4	2/2	1	1	1/8	1/8	1		7	73	C#5	5	80
53/2	0.5	8	7	3/8	3/8	2/2	1	1	1/8	1/8	1		6	78	F#5	5	81
27	1.0	8	7	1/2	1/2	2/2	2	1	1/4	1/4	1		7	61	C#4	4	88
27	0.5	8	7	1/2	1/2	2/2	1	1	1/8	1/8	1		5	71	B4	4	82
55/2	0.5	8	7	5/8	5/8	2/2	1	1	1/8	1/8	1		6	78	F#5	5	83
28	1.0	8	7	3/4	3/4	2/2	2	1	1/4	1/4	1		6	54	F#3	3	89
28	0.5	8	7	3/4	3/4	2/2	1	1	1/8	1/8	1		10	70	A#4	4	84
57/2	0.5	8	7	7/8	7/8	2/2	1	1	1/8	1/8	1		6	78	F#5	5	85
29	0.5	9	8	0	0	2/2	2	1	1/8	1/8	1		9	63	D#4	4	98
29	0.5	9	8	0	0	2/2	1	1	1/8	1/8	1		5	71	B4	4	90
59/2	0.5	9	8	1/8	1/8	2/2	2	1	1/8	1/8	1		7	61	C#4	4	99
59/2	0.5	9	8	1/8	1/8	2/2	1	1	1/8	1/8	1		7	73	C#5	5	91
30	0.5	9	8	1/4	1/4	2/2	2	1	1/8	1/8	1		5	59	B3	3	100
30	0.5	9	8	1/4	1/4	2/2	1	1	1/8	1/8	1		9	75	D#5	5	92
61/2	0.5	9	8	3/8	3/8	2/2	2	1	1/8	1/8	1		7	61	C#4	4	101
61/2	0.5	9	8	3/8	3/8	2/2	1	1	1/8	1/8	1		4	76	E5	5	93
31	1.0	9	8	1/2	1/2	2/2	2	1	1/4	1/4	1		9	63	D#4	4	102
31	0.5	9	8	1/2	1/2	2/2	1	1	1/8	1/8	1		6	78	F#5	5	94
63/2	0.5	9	8	5/8	5/8	2/2	1	1	1/8	1/8	1		8	80	G#5	5	95
32	1.0	9	8	3/4	3/4	2/2	2	1	1/4	1/4	1		8	56	G#3	3	103
32	0.5	9	8	3/4	3/4	2/2	1	1	1/8	1/8	1		10	82	A#5	5	96
65/2	0.5	9	8	7/8	7/8	2/2	1	1	1/8	1/8	1		5	83	B5	5	97
33	0.5	10	9	0	0	2/2	2	1	1/8	1/8	1		7	61	C#4	4	112
33	0.5	10	9	0	0	2/2	1	1	1/8	1/8	1		4	76	E5	5	104
67/2	0.5	10	9	1/8	1/8	2/2	2	1	1/8	1/8	1		5	59	B3	3	113
67/2	0.5	10	9	1/8	1/8	2/2	1	1	1/8	1/8	1		6	78	F#5	5	105
34	0.5	10	9	1/4	1/4	2/2	2	1	1/8	1/8	1		7	61	C#4	4	114
34	0.5	10	9	1/4	1/4	2/2	1	1	1/8	1/8	1		9	75	D#5	5	106
69/2	0.5	10	9	3/8	3/8	2/2	2	1	1/8	1/8	1		5	59	B3	3	115
69/2	0.5	10	9	3/8	3/8	2/2	1	1	1/8	1/8	1		4	76	E5	5	107
35	0.5	10	9	1/2	1/2	2/2	2	1	1/8	1/8	1		10	58	A#3	3	116
35	0.5	10	9	1/2	1/2	2/2	1	1	1/8	1/8	1		6	78	F#5	5	108
71/2	0.5	10	9	5/8	5/8	2/2	2	1	1/8	1/8	1		5	59	B3	3	117
71/2	0.5	10	9	5/8	5/8	2/2	1	1	1/8	1/8	1		4	76	E5	5	109
36	0.5	10	9	3/4	3/4	2/2	2	1	1/8	1/8	1		8	56	G#3	3	118
36	0.5	10	9	3/4	3/4	2/2	1	1	1/8	1/8	1		6	78	F#5	5	110
73/2	0.5	10	9	7/8	7/8	2/2	2	1	1/8	1/8	1		10	58	A#3	3	119
73/2	0.5	10	9	7/8	7/8	2/2	1	1	1/8	1/8	1		4	76	E5	5	111
37	0.5	11	10	0	0	2/2	2	1	1/8	1/8	1		5	59	B3	3	128
37	0.5	11	10	0	0	2/2	1	1	1/8	1/8	1		9	75	D#5	5	120
75/2	0.5	11	10	1/8	1/8	2/2	2	1	1/8	1/8	1		10	58	A#3	3	129
75/2	0.5	11	10	1/8	1/8	2/2	1	1	1/8	1/8	1		4	76	E5	5	121
38	0.5	11	10	1/4	1/4	2/2	2	1	1/8	1/8	1		5	59	B3	3	130
38	0.5	11	10	1/4	1/4	2/2	1	1	1/8	1/8	1		7	73	C#5	5	122
77/2	0.5	11	10	3/8	3/8	2/2	2	1	1/8	1/8	1		10	58	A#3	3	131
77/2	0.5	11	10	3/8	3/8	2/2	1	1	1/8	1/8	1		9	75	D#5	5	123
39	0.5	11	10	1/2	1/2	2/2	2	1	1/8	1/8	1		8	56	G#3	3	132
39	0.5	11	10	1/2	1/2	2/2	1	1	1/8	1/8	1		4	76	E5	5	124
79/2	0.5	11	10	5/8	5/8	2/2	2	1	1/8	1/8	1		6	54	F#3	3	133
79/2	0.5	11	10	5/8	5/8	2/2	1	1	1/8	1/8	1		9	75	D#5	5	125
40	0.5	11	10	3/4	3/4	2/2	2	1	1/8	1/8	1		8	56	G#3	3	134
40	0.5	11	10	3/4	3/4	2/2	1	1	1/8	1/8	1		4	76	E5	5	126
81/2	0.5	11	10	7/8	7/8	2/2	2	1	1/8	1/8	1		6	54	F#3	3	135
81/2	0.5	11	10	7/8	7/8	2/2	1	1	1/8	1/8	1		9	75	D#5	5	127
41	0.5	12	11	0	0	2/2	2	1	1/8	1/8	1		4	52	E3	3	144
41	0.5	12	11	0	0	2/2	1	1	1/8	1/8	1		7	73	C#5	5	136
83/2	0.5	12	11	1/8	1/8	2/2	2	1	1/8	1/8	1		9	51	D#3	3	145
83/2	0.5	12	11	1/8	1/8	2/2	1	1	1/8	1/8	1		9	75	D#5	5	137
42	0.5	12	11	1/4	1/4	2/2	2	1	1/8	1/8	1		4	52	E3	3	146
42	0.5	12	11	1/4	1/4	2/2	1	1	1/8	1/8	1		5	71	B4	4	138
85/2	0.5	12	11	3/8	3/8	2/2	2	1	1/8	1/8	1		7	49	C#3	3	147
85/2	0.5	12	11	3/8	3/8	2/2	1	1	1/8	1/8	1		7	73	C#5	5	139
43	1.0	12	11	1/2	1/2	2/2	2	1	1/4	1/4	1		6	54	F#3	3	148
43	0.5	12	11	1/2	1/2	2/2	1	1	1/8	1/8	1		9	75	D#5	5	140
87/2	0.5	12	11	5/8	5/8	2/2	1	1	1/8	1/8	1		7	73	C#5	5	141
44	1.0	12	11	3/4	3/4	2/2	2	1	1/4	1/4	1		6	42	F#2	2	149
44	0.5	12	11	3/4	3/4	2/2	1	1	1/8	1/8	1		9	75	D#5	5	142
89/2	0.5	12	11	7/8	7/8	2/2	1	1	1/8	1/8	1		7	73	C#5	5	143
45	3.0	13	12	0	0	2/2	2	1	3/4	1/2	3/2		5	47	B2	2	151
45	3.0	13	12	0	0	2/2	1	1	3/4	1/2	3/2		5	71	B4	4	150
48	0.5	14	12	0	3/4	2/2	2	1	1/8	1/8	1		9	51	D#3	3	153
48	1.0	14	12	0	3/4	2/2	1	1	1/4	1/4	1		5	83	B5	5	152
97/2	0.5	14	12	1/8	7/8	2/2	2	1	1/8	1/8	1		4	52	E3	3	154
49	1.0	15	13	0	0	2/2	2	1	1/4	1/4	1		6	54	F#3	3	163
49	0.5	15	13	0	0	2/2	1	1	1/8	1/8	1		9	75	D#5	5	155
99/2	0.5	15	13	1/8	1/8	2/2	1	1	1/8	1/8	1		7	73	C#5	5	156
50	0.5	15	13	1/4	1/4	2/2	2	1	1/8	1/8	1		9	51	D#3	3	164
50	0.5	15	13	1/4	1/4	2/2	1	1	1/8	1/8	1		5	71	B4	4	157
101/2	0.5	15	13	3/8	3/8	2/2	2	1	1/8	1/8	1		6	54	F#3	3	165
101/2	0.5	15	13	3/8	3/8	2/2	1	1	1/8	1/8	1		7	73	C#5	5	158
51	1.0	15	13	1/2	1/2	2/2	2	1	1/4	1/4	1		5	59	B3	3	166
51	0.5	15	13	1/2	1/2	2/2	1	1	1/8	1/8	1		9	75	D#5	5	159
103/2	0.5	15	13	5/8	5/8	2/2	1	1	1/8	1/8	1		7	73	C#5	5	160
52	1.0	15	13	3/4	3/4	2/2	2	1	1/4	1/4	1		6	54	F#3	3	167
52	0.5	15	13	3/4	3/4	2/2	1	1	1/8	1/8	1		9	75	D#5	5	161
105/2	0.5	15	13	7/8	7/8	2/2	1	1	1/8	1/8	1		5	71	B4	4	162
53	1.0	16	14	0	0	2/2	2	1	1/4	1/4	1		7	61	C#4	4	176
53	0.5	16	14	0	0	2/2	1	1	1/8	1/8	1		4	76	E5	5	168
107/2	0.5	16	14	1/8	1/8	2/2	1	1	1/8	1/8	1		9	75	D#5	5	169
54	1.0	16	14	1/4	1/4	2/2	2	1	1/4	1/4	1		6	54	F#3	3	177
54	0.5	16	14	1/4	1/4	2/2	1	1	1/8	1/8	1		4	76	E5	5	170
109/2	0.5	16	14	3/8	3/8	2/2	1	1	1/8	1/8	1		5	71	B4	4	171
55	1.0	16	14	1/2	1/2	2/2	2	1	1/4	1/4	1		9	63	D#4	4	178
55	0.5	16	14	1/2	1/2	2/2	1	1	1/8	1/8	1		6	78	F#5	5	172
111/2	0.5	16	14	5/8	5/8	2/2	1	1	1/8	1/8	1		4	76	E5	5	173
56	1.0	16	14	3/4	3/4	2/2	2	1	1/4	1/4	1		6	54	F#3	3	179
56	0.5	16	14	3/4	3/4	2/2	1	1	1/8	1/8	1		6	78	F#5	5	174
113/2	0.5	16	14	7/8	7/8	2/2	1	1	1/8	1/8	1		5	71	B4	4	175
57	1.0	17	15	0	0	2/2	2	1	1/4	1/4	1		4	64	E4	4	188
57	0.5	17	15	0	0	2/2	1	1	1/8	1/8	1		8	80	G#5	5	180
115/2	0.5	17	15	1/8	1/8	2/2	1	1	1/8	1/8	1		6	78	F#5	5	181
58	0.5	17	15	1/4	1/4	2/2	2	1	1/8	1/8	1		9	63	D#4	4	189
58	0.5	17	15	1/4	1/4	2/2	1	1	1/8	1/8	1		8	80	G#5	5	182
117/2	0.5	17	15	3/8	3/8	2/2	2	1	1/8	1/8	1		4	64	E4	4	190
117/2	0.5	17	15	3/8	3/8	2/2	1	1	1/8	1/8	1		5	71	B4	4	183
59	0.5	17	15	1/2	1/2	2/2	2	1	1/8	1/8	1		6	66	F#4	4	191
59	0.5	17	15	1/2	1/2	2/2	1	1	1/8	1/8	1		10	82	A#5	5	184
119/2	0.5	17	15	5/8	5/8	2/2	2	1	1/8	1/8	1		4	64	E4	4	192
119/2	0.5	17	15	5/8	5/8	2/2	1	1	1/8	1/8	1		8	80	G#5	5	185
60	0.5	17	15	3/4	3/4	2/2	2	1	1/8	1/8	1		9	63	D#4	4	193
60	0.5	17	15	3/4	3/4	2/2	1	1	1/8	1/8	1		10	82	A#5	5	186
121/2	0.5	17	15	7/8	7/8	2/2	2	1	1/8	1/8	1		7	61	C#4	4	194
121/2	0.5	17	15	7/8	7/8	2/2	1	1	1/8	1/8	1		5	71	B4	4	187
61	0.5	18	16	0	0	2/2	2	1	1/8	1/8	1		4	64	E4	4	202
61	0.5	18	16	0	0	2/2	1	1	1/8	1/8	1		5	83	B5	5	195
123/2	0.5	18	16	1/8	1/8	2/2	2	1	1/8	1/8	1		9	63	D#4	4	203
123/2	0.5	18	16	1/8	1/8	2/2	1	1	1/8	1/8	1		6	78	F#5	5	196
62	0.5	18	16	1/4	1/4	2/2	2	1	1/8	1/8	1		7	61	C#4	4	204
62	0.5	18	16	1/4	1/4	2/2	1	1	1/8	1/8	1		4	76	E5	5	197
125/2	0.5	18	16	3/8	3/8	2/2	2	1	1/8	1/8	1		9	63	D#4	4	205
125/2	0.5	18	16	3/8	3/8	2/2	1	1	1/8	1/8	1		6	78	F#5	5	198
63	0.5	18	16	1/2	1/2	2/2	2	1	1/8	1/8	1		5	59	B3	3	206
63	1.0	18	16	1/2	1/2	2/2	1	1	1/4	1/4	1		9	75	D#5	5	199
127/2	0.5	18	16	5/8	5/8	2/2	2	1	1/8	1/8	1		8	68	G#4	4	207
64	0.5	18	16	3/4	3/4	2/2	2	1	1/8	1/8	1		6	66	F#4	4	208
64	0.5	18	16	3/4	3/4	2/2	1	1	1/8	1/8	1		8	80	G#5	5	200
129/2	0.5	18	16	7/8	7/8	2/2	2	1	1/8	1/8	1		8	68	G#4	4	209
129/2	0.5	18	16	7/8	7/8	2/2	1	1	1/8	1/8	1		12	72	B#4	4	201
65	0.5	19	17	0	0	2/2	2	1	1/8	1/8	1		4	64	E4	4	214
65	1.0	19	17	0	0	2/2	1	1	1/4	1/4	1		7	73	C#5	5	210
131/2	0.5	19	17	1/8	1/8	2/2	2	1	1/8	1/8	1		8	68	G#4	4	215
66	0.5	19	17	1/4	1/4	2/2	2	1	1/8	1/8	1		9	63	D#4	4	216
66	1.0	19	17	1/4	1/4	2/2	1	1	1/4	1/4	1		8	80	G#5	5	211
133/2	0.5	19	17	3/8	3/8	2/2	2	1	1/8	1/8	1		8	68	G#4	4	217
67	0.5	19	17	1/2	1/2	2/2	2	1	1/8	1/8	1		7	61	C#4	4	218
67	1.0	19	17	1/2	1/2	2/2	1	1	1/4	1/4	1		9	75	D#5	5	212
135/2	0.5	19	17	5/8	5/8	2/2	2	1	1/8	1/8	1		8	68	G#4	4	219
68	0.5	19	17	3/4	3/4	2/2	2	1	1/8	1/8	1		12	60	B#3	3	220
68	1.0	19	17	3/4	3/4	2/2	1	1	1/4	1/4	1		8	80	G#5	5	213
137/2	0.5	19	17	7/8	7/8	2/2	2	1	1/8	1/8	1		8	68	G#4	4	221
69	1.0	20	18	0	0	2/2	2	1	1/4	1/4	1		7	61	C#4	4	230
69	0.5	20	18	0	0	2/2	1	1	1/8	1/8	1		4	76	E5	5	222
139/2	0.5	20	18	1/8	1/8	2/2	1	1	1/8	1/8	1		9	75	D#5	5	223
70	0.5	20	18	1/4	1/4	2/2	2	1	1/8	1/8	1		8	68	G#4	4	231
70	0.5	20	18	1/4	1/4	2/2	1	1	1/8	1/8	1		4	76	E5	5	224
141/2	0.5	20	18	3/8	3/8	2/2	2	1	1/8	1/8	1		6	66	F#4	4	232
141/2	0.5	20	18	3/8	3/8	2/2	1	1	1/8	1/8	1		6	78	F#5	5	225
71	0.5	20	18	1/2	1/2	2/2	2	1	1/8	1/8	1		4	64	E4	4	233
71	0.5	20	18	1/2	1/2	2/2	1	1	1/8	1/8	1		8	80	G#5	5	226
143/2	0.5	20	18	5/8	5/8	2/2	2	1	1/8	1/8	1		6	66	F#4	4	234
143/2	0.5	20	18	5/8	5/8	2/2	1	1	1/8	1/8	1		3	81	A5	5	227
72	0.5	20	18	3/4	3/4	2/2	2	1	1/8	1/8	1		4	64	E4	4	235
72	0.5	20	18	3/4	3/4	2/2	1	1	1/8	1/8	1		8	80	G#5	5	228
145/2	0.5	20	18	7/8	7/8	2/2	2	1	1/8	1/8	1		9	63	D#4	4	236
145/2	0.5	20	18	7/8	7/8	2/2	1	1	1/8	1/8	1		6	78	F#5	5	229
73	1.0	21	19	0	0	2/2	2	1	1/4	1/4	1		7	61	C#4	4	245
73	0.5	21	19	0	0	2/2	1	1	1/8	1/8	1		4	76	E5	5	237
147/2	0.5	21	19	1/8	1/8	2/2	1	1	1/8	1/8	1		8	80	G#5	5	238
74	1.0	21	19	1/4	1/4	2/2	2	1	1/4	1/4	1		8	56	G#3	3	246
74	0.5	21	19	1/4	1/4	2/2	1	1	1/8	1/8	1		9	75	D#5	5	239
149/2	0.5	21	19	3/8	3/8	2/2	1	1	1/8	1/8	1		8	80	G#5	5	240
75	1.0	21	19	1/2	1/2	2/2	2	1	1/4	1/4	1		9	63	D#4	4	247
75	0.5	21	19	1/2	1/2	2/2	1	1	1/8	1/8	1		7	73	C#5	5	241
151/2	0.5	21	19	5/8	5/8	2/2	1	1	1/8	1/8	1		8	80	G#5	5	242
76	1.0	21	19	3/4	3/4	2/2	2	1	1/4	1/4	1		8	56	G#3	3	248
76	0.5	21	19	3/4	3/4	2/2	1	1	1/8	1/8	1		12	72	B#4	4	243
153/2	0.5	21	19	7/8	7/8	2/2	1	1	1/8	1/8	1		8	80	G#5	5	244
77	0.5	22	20	0	0	2/2	2	1	1/8	1/8	1		4	64	E4	4	257
77	0.5	22	20	0	0	2/2	1	1	1/8	1/8	1		7	73	C#5	5	249
155/2	0.5	22	20	1/8	1/8	2/2	2	1	1/8	1/8	1		6	66	F#4	4	258
155/2	0.5	22	20	1/8	1/8	2/2	1	1	1/8	1/8	1		12	72	B#4	4	250
78	0.5	22	20	1/4	1/4	2/2	2	1	1/8	1/8	1		4	64	E4	4	259
78	0.5	22	20	1/4	1/4	2/2	1	1	1/8	1/8	1		7	73	C#5	5	251
157/2	0.5	22	20	3/8	3/8	2/2	2	1	1/8	1/8	1		9	63	D#4	4	260
157/2	0.5	22	20	3/8	3/8	2/2	1	1	1/8	1/8	1		9	75	D#5	5	252
79	0.5	22	20	1/2	1/2	2/2	2	1	1/8	1/8	1		7	61	C#4	4	261
79	0.5	22	20	1/2	1/2	2/2	1	1	1/8	1/8	1		4	76	E5	5	253
159/2	0.5	22	20	5/8	5/8	2/2	2	1	1/8	1/8	1		9	63	D#4	4	262
159/2	0.5	22	20	5/8	5/8	2/2	1	1	1/8	1/8	1		6	78	F#5	5	254
80	0.5	22	20	3/4	3/4	2/2	2	1	1/8	1/8	1		4	64	E4	4	263
80	0.5	22	20	3/4	3/4	2/2	1	1	1/8	1/8	1		8	80	G#5	5	255
161/2	0.5	22	20	7/8	7/8	2/2	2	1	1/8	1/8	1		6	66	F#4	4	264
161/2	0.5	22	20	7/8	7/8	2/2	1	1	1/8	1/8	1		3	81	A5	5	256
81	0.5	23	21	0	0	2/2	2	1	1/8	1/8	1		8	68	G#4	4	273
81	0.5	23	21	0	0	2/2	1	1	1/8	1/8	1		5	83	B5	5	265
163/2	0.5	23	21	1/8	1/8	2/2	2	1	1/8	1/8	1		6	66	F#4	4	274
163/2	0.5	23	21	1/8	1/8	2/2	1	1	1/8	1/8	1		3	81	A5	5	266
82	0.5	23	21	1/4	1/4	2/2	2	1	1/8	1/8	1		8	68	G#4	4	275
82	0.5	23	21	1/4	1/4	2/2	1	1	1/8	1/8	1		5	83	B5	5	267
165/2	0.5	23	21	3/8	3/8	2/2	2	1	1/8	1/8	1		6	66	F#4	4	276
165/2	0.5	23	21	3/8	3/8	2/2	1	1	1/8	1/8	1		3	81	A5	5	268
83	0.5	23	21	1/2	1/2	2/2	2	1	1/8	1/8	1		11	65	E#4	4	277
83	0.5	23	21	1/2	1/2	2/2	1	1	1/8	1/8	1		8	80	G#5	5	269
167/2	0.5	23	21	5/8	5/8	2/2	2	1	1/8	1/8	1		9	63	D#4	4	278
167/2	0.5	23	21	5/8	5/8	2/2	1	1	1/8	1/8	1		3	81	A5	5	270
84	0.5	23	21	3/4	3/4	2/2	2	1	1/8	1/8	1		11	65	E#4	4	279
84	0.5	23	21	3/4	3/4	2/2	1	1	1/8	1/8	1		6	78	F#5	5	271
169/2	0.5	23	21	7/8	7/8	2/2	2	1	1/8	1/8	1		9	63	D#4	4	280
169/2	0.5	23	21	7/8	7/8	2/2	1	1	1/8	1/8	1		8	80	G#5	5	272
85	0.5	24	22	0	0	2/2	2	1	1/8	1/8	1		7	61	C#4	4	289
85	0.5	24	22	0	0	2/2	1	1	1/8	1/8	1		3	81	A5	5	281
171/2	0.5	24	22	1/8	1/8	2/2	2	1	1/8	1/8	1		5	59	B3	3	290
171/2	0.5	24	22	1/8	1/8	2/2	1	1	1/8	1/8	1		8	80	G#5	5	282
86	0.5	24	22	1/4	1/4	2/2	2	1	1/8	1/8	1		7	61	C#4	4	291
86	0.5	24	22	1/4	1/4	2/2	1	1	1/8	1/8	1		3	81	A5	5	283
173/2	0.5	24	22	3/8	3/8	2/2	2	1	1/8	1/8	1		5	59	B3	3	292
173/2	0.5	24	22	3/8	3/8	2/2	1	1	1/8	1/8	1		8	80	G#5	5	284
