quarterbeats	duration_qb	mc	mn	mc_onset	mn_onset	timesig	staff	voice	duration	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
45/4	1.0	4	3	3/4	3/4	4/4	2	1	1/4	1/4	1		3	57	A3	3	74
45/4	0.25	4	3	3/4	3/4	4/4	1	1	1/16	1/16	1		4	64	E4	4	66
23/2	0.25	4	3	13/16	13/16	4/4	1	1	1/16	1/16	1		6	66	F#4	4	67
47/4	0.5	4	3	7/8	7/8	4/4	2	2	1/8	1/8	1		0	48	C3	3	78
47/4	0.25	4	3	7/8	7/8	4/4	1	1	1/16	1/16	1		1	67	G4	4	68
12	0.25	4	3	15/16	15/16	4/4	1	1	1/16	1/16	1		6	66	F#4	4	69
49/4	1.0	5	4	0	0	4/4	2	2	1/4	1/4	1		5	47	B2	2	96
49/4	0.5	5	4	0	0	4/4	2	1	1/8	1/8	1		2	50	D3	3	91
49/4	0.25	5	4	0	0	4/4	1	1	1/16	1/16	1		1	67	G4	4	79
25/2	0.25	5	4	1/16	1/16	4/4	1	1	1/16	1/16	1		3	69	A4	4	80
51/4	0.5	5	4	1/8	1/8	4/4	2	1	1/8	1/8	1	1	1	55	G3	3	92
51/4	0.25	5	4	1/8	1/8	4/4	1	1	1/16	1/16	1		1	67	G4	4	81
13	0.25	5	4	3/16	3/16	4/4	1	1	1/16	1/16	1		3	69	A4	4	82
53/4	1.0	5	4	1/4	1/4	4/4	2	2	1/4	1/4	1		3	45	A2	2	97
53/4	0.5	5	4	1/4	1/4	4/4	2	1	1/8	1/8	1	-1	1	55	G3	3	93
53/4	0.75	5	4	1/4	1/4	4/4	1	1	3/16	1/8	3/2		3	69	A4	4	83
55/4	0.5	5	4	3/8	3/8	4/4	2	1	1/8	1/8	1		6	54	F#3	3	94
14	0.125	5	4	7/16	7/16	4/4	1	1	1/32	1/32	1		1	67	G4	4	84
113/8	0.125	5	4	15/32	15/32	4/4	1	1	1/32	1/32	1		3	69	A4	4	85
57/4	1.0	5	4	1/2	1/2	4/4	2	1	1/4	1/4	1		1	55	G3	3	95
57/4	1.0	5	4	1/2	1/2	4/4	1	1	1/4	1/4	1	1	5	71	B4	4	86
29/2	0.25	5	4	9/16	9/16	4/4	2	2	1/16	1/16	1		1	43	G2	2	98
59/4	0.25	5	4	5/8	5/8	4/4	2	2	1/16	1/16	1		5	47	B2	2	99
15	0.25	5	4	11/16	11/16	4/4	2	2	1/16	1/16	1		2	50	D3	3	100
61/4	0.5	5	4	3/4	3/4	4/4	2	2	1/8	1/8	1		1	55	G3	3	101
61/4	0.25	5	4	3/4	3/4	4/4	1	1	1/16	1/16	1	-1	5	71	B4	4	87
31/2	0.25	5	4	13/16	13/16	4/4	1	1	1/16	1/16	1		5	71	B4	4	88
63/4	0.25	5	4	7/8	7/8	4/4	2	2	1/16	1/16	1		3	57	A3	3	102
63/4	0.25	5	4	7/8	7/8	4/4	1	1	1/16	1/16	1		4	76	E5	5	89
16	0.25	5	4	15/16	15/16	4/4	2	2	1/16	1/16	1		5	59	B3	3	103
16	0.25	5	4	15/16	15/16	4/4	1	1	1/16	1/16	1		9	75	D#5	5	90
65/4	0.5	6	5	0	0	4/4	2	2	1/8	1/8	1		0	60	C4	4	119
65/4	0.25	6	5	0	0	4/4	1	1	1/16	1/16	1		4	76	E5	5	104
33/2	0.25	6	5	1/16	1/16	4/4	1	1	1/16	1/16	1		6	78	F#5	5	105
67/4	0.5	6	5	1/8	1/8	4/4	2	2	1/8	1/8	1		1	55	G3	3	120
67/4	1.0	6	5	1/8	1/8	4/4	2	1	1/4	1/4	1		4	64	E4	4	116
67/4	0.25	6	5	1/8	1/8	4/4	1	1	1/16	1/16	1		4	76	E5	5	106
17	0.25	6	5	3/16	3/16	4/4	1	1	1/16	1/16	1		6	78	F#5	5	107
69/4	0.5	6	5	1/4	1/4	4/4	2	2	1/8	1/8	1		3	57	A3	3	121
69/4	0.75	6	5	1/4	1/4	4/4	1	1	3/16	1/8	3/2		6	78	F#5	5	108
71/4	0.5	6	5	3/8	3/8	4/4	2	2	1/8	1/8	1		5	59	B3	3	122
71/4	0.5	6	5	3/8	3/8	4/4	2	1	1/8	1/8	1		9	63	D#4	4	117
18	0.125	6	5	7/16	7/16	4/4	1	1	1/32	1/32	1		4	76	E5	5	109
145/8	0.125	6	5	15/32	15/32	4/4	1	1	1/32	1/32	1		6	78	F#5	5	110
73/4	0.25	6	5	1/2	1/2	4/4	2	2	1/16	1/16	1		4	64	E4	4	123
73/4	1.0	6	5	1/2	1/2	4/4	2	1	1/4	1/4	1		4	64	E4	4	118
73/4	1.0	6	5	1/2	1/2	4/4	1	1	1/4	1/4	1	1	1	79	G5	5	111
37/2	0.25	6	5	9/16	9/16	4/4	2	2	1/16	1/16	1		5	59	B3	3	124
75/4	0.25	6	5	5/8	5/8	4/4	2	2	1/16	1/16	1		1	55	G3	3	125
19	0.25	6	5	11/16	11/16	4/4	2	2	1/16	1/16	1		5	59	B3	3	126
77/4	0.5	6	5	3/4	3/4	4/4	2	2	1/8	1/8	1		4	52	E3	3	127
77/4	0.25	6	5	3/4	3/4	4/4	1	1	1/16	1/16	1	-1	1	79	G5	5	112
39/2	0.25	6	5	13/16	13/16	4/4	1	1	1/16	1/16	1		6	78	F#5	5	113
79/4	0.5	6	5	7/8	7/8	4/4	2	2	1/8	1/8	1		1	55	G3	3	128
79/4	0.25	6	5	7/8	7/8	4/4	1	1	1/16	1/16	1		4	76	E5	5	114
20	0.25	6	5	15/16	15/16	4/4	1	1	1/16	1/16	1		2	74	D5	5	115
81/4	1.5	7	6	0	0	4/4	2	2	3/8	1/4	3/2		3	57	A3	3	148
81/4	0.25	7	6	0	0	4/4	1	1	1/16	1/16	1		7	73	C#5	5	129
41/2	0.25	7	6	1/16	1/16	4/4	1	1	1/16	1/16	1		4	76	E5	5	130
83/4	0.5	7	6	1/8	1/8	4/4	2	1	1/8	1/8	1		5	59	B3	3	145
83/4	0.25	7	6	1/8	1/8	4/4	1	1	1/16	1/16	1		5	71	B4	4	131
21	0.25	7	6	3/16	3/16	4/4	1	1	1/16	1/16	1		4	76	E5	5	132
85/4	1.0	7	6	1/4	1/4	4/4	2	1	1/4	1/4	1		7	61	C#4	4	146
85/4	0.25	7	6	1/4	1/4	4/4	1	1	1/16	1/16	1		3	69	A4	4	133
43/2	0.25	7	6	5/16	5/16	4/4	1	1	1/16	1/16	1		1	79	G5	5	134
87/4	0.5	7	6	3/8	3/8	4/4	2	2	1/8	1/8	1		3	57	A3	3	149
87/4	0.25	7	6	3/8	3/8	4/4	1	1	1/16	1/16	1		6	78	F#5	5	135
22	0.25	7	6	7/16	7/16	4/4	1	1	1/16	1/16	1		4	76	E5	5	136
89/4	0.5	7	6	1/2	1/2	4/4	2	2	1/8	1/8	1		2	50	D3	3	150
89/4	2.0	7	6	1/2	1/2	4/4	2	1	1/2	1/2	1	1	2	62	D4	4	147
89/4	0.25	7	6	1/2	1/2	4/4	1	1	1/16	1/16	1		6	78	F#5	5	137
45/2	0.25	7	6	9/16	9/16	4/4	1	1	1/16	1/16	1		3	81	A5	5	138
91/4	0.5	7	6	5/8	5/8	4/4	2	2	1/8	1/8	1		4	52	E3	3	151
91/4	0.25	7	6	5/8	5/8	4/4	1	1	1/16	1/16	1		4	76	E5	5	139
23	0.25	7	6	11/16	11/16	4/4	1	1	1/16	1/16	1		3	81	A5	5	140
93/4	0.5	7	6	3/4	3/4	4/4	2	2	1/8	1/8	1		6	54	F#3	3	152
93/4	0.25	7	6	3/4	3/4	4/4	1	1	1/16	1/16	1		2	74	D5	5	141
47/2	0.25	7	6	13/16	13/16	4/4	1	1	1/16	1/16	1		0	72	C5	5	142
95/4	0.5	7	6	7/8	7/8	4/4	2	2	1/8	1/8	1		2	50	D3	3	153
95/4	0.25	7	6	7/8	7/8	4/4	1	1	1/16	1/16	1		5	71	B4	4	143
24	0.25	7	6	15/16	15/16	4/4	1	1	1/16	1/16	1		3	69	A4	4	144
97/4	2.0	8	7	0	0	4/4	2	2	1/2	1/2	1	1	1	55	G3	3	176
97/4	0.5	8	7	0	0	4/4	2	1	1/8	1/8	1	-1	2	62	D4	4	170
97/4	0.25	8	7	0	0	4/4	1	1	1/16	1/16	1		5	71	B4	4	154
49/2	0.25	8	7	1/16	1/16	4/4	1	1	1/16	1/16	1		2	74	D5	5	155
99/4	0.5	8	7	1/8	1/8	4/4	2	1	1/8	1/8	1		0	60	C4	4	171
99/4	0.25	8	7	1/8	1/8	4/4	1	1	1/16	1/16	1		3	69	A4	4	156
25	0.25	8	7	3/16	3/16	4/4	1	1	1/16	1/16	1		2	74	D5	5	157
101/4	0.5	8	7	1/4	1/4	4/4	2	1	1/8	1/8	1		5	59	B3	3	172
101/4	0.25	8	7	1/4	1/4	4/4	1	1	1/16	1/16	1		1	67	G4	4	158
51/2	0.25	8	7	5/16	5/16	4/4	1	1	1/16	1/16	1		2	74	D5	5	159
103/4	0.5	8	7	3/8	3/8	4/4	2	1	1/8	1/8	1		3	57	A3	3	173
103/4	0.25	8	7	3/8	3/8	4/4	1	1	1/16	1/16	1		6	66	F#4	4	160
26	0.25	8	7	7/16	7/16	4/4	1	1	1/16	1/16	1		2	74	D5	5	161
105/4	0.5	8	7	1/2	1/2	4/4	2	2	1/8	1/8	1	-1	1	55	G3	3	177
105/4	1.5	8	7	1/2	1/2	4/4	2	1	3/8	1/4	3/2		1	55	G3	3	174
105/4	0.25	8	7	1/2	1/2	4/4	1	1	1/16	1/16	1		4	64	E4	4	162
53/2	0.25	8	7	9/16	9/16	4/4	1	1	1/16	1/16	1		2	74	D5	5	163
107/4	0.5	8	7	5/8	5/8	4/4	2	2	1/8	1/8	1		4	52	E3	3	178
107/4	0.25	8	7	5/8	5/8	4/4	1	1	1/16	1/16	1		7	73	C#5	5	164
27	0.25	8	7	11/16	11/16	4/4	1	1	1/16	1/16	1		5	71	B4	4	165
109/4	0.5	8	7	3/4	3/4	4/4	2	2	1/8	1/8	1		3	45	A2	2	179
109/4	0.25	8	7	3/4	3/4	4/4	1	1	1/16	1/16	1		7	73	C#5	5	166
55/2	0.25	8	7	13/16	13/16	4/4	1	1	1/16	1/16	1		4	76	E5	5	167
111/4	0.5	8	7	7/8	7/8	4/4	2	2	1/8	1/8	1		7	49	C#3	3	180
111/4	0.5	8	7	7/8	7/8	4/4	2	1	1/8	1/8	1		4	52	E3	3	175
111/4	0.25	8	7	7/8	7/8	4/4	1	1	1/16	1/16	1		3	69	A4	4	168
28	0.25	8	7	15/16	15/16	4/4	1	1	1/16	1/16	1		1	79	G5	5	169
113/4	0.5	9	8	0	0	4/4	2	2	1/8	1/8	1		2	50	D3	3	200
113/4	0.75	9	8	0	0	4/4	2	1	3/16	1/8	3/2		2	50	D3	3	192
113/4	0.25	9	8	0	0	4/4	1	1	1/16	1/16	1		6	78	F#5	5	181
57/2	0.25	9	8	1/16	1/16	4/4	1	1	1/16	1/16	1		4	76	E5	5	182
115/4	0.5	9	8	1/8	1/8	4/4	2	2	1/8	1/8	1		1	43	G2	2	201
115/4	0.25	9	8	1/8	1/8	4/4	1	1	1/16	1/16	1		6	78	F#5	5	183
29	0.25	9	8	3/16	3/16	4/4	2	1	1/16	1/16	1		4	52	E3	3	193
29	0.25	9	8	3/16	3/16	4/4	1	1	1/16	1/16	1		2	74	D5	5	184
117/4	1.0	9	8	1/4	1/4	4/4	2	2	1/4	1/4	1		3	45	A2	2	202
117/4	0.5	9	8	1/4	1/4	4/4	2	1	1/8	1/8	1		6	54	F#3	3	194
117/4	0.75	9	8	1/4	1/4	4/4	1	1	3/16	1/8	3/2		7	73	C#5	5	185
119/4	0.5	9	8	3/8	3/8	4/4	2	1	1/8	1/8	1		1	55	G3	3	195
30	0.25	9	8	7/16	7/16	4/4	1	1	1/16	1/16	1		2	74	D5	5	186
121/4	0.25	9	8	1/2	1/2	4/4	2	2	1/16	1/16	1		2	50	D3	3	203
121/4	0.25	9	8	1/2	1/2	4/4	2	1	1/16	1/16	1		6	54	F#3	3	196
121/4	1.0	9	8	1/2	1/2	4/4	1	1	1/4	1/4	1	1	2	74	D5	5	187
61/2	0.25	9	8	9/16	9/16	4/4	2	2	1/16	1/16	1		2	62	D4	4	204
123/4	0.25	9	8	5/8	5/8	4/4	2	2	1/16	1/16	1		4	52	E3	3	205
123/4	0.25	9	8	5/8	5/8	4/4	2	1	1/16	1/16	1		1	55	G3	3	197
31	0.25	9	8	11/16	11/16	4/4	2	2	1/16	1/16	1		2	62	D4	4	206
125/4	0.25	9	8	3/4	3/4	4/4	2	2	1/16	1/16	1		6	54	F#3	3	207
125/4	0.25	9	8	3/4	3/4	4/4	2	1	1/16	1/16	1		3	57	A3	3	198
125/4	0.25	9	8	3/4	3/4	4/4	1	1	1/16	1/16	1	-1	2	74	D5	5	188
63/2	0.25	9	8	13/16	13/16	4/4	2	2	1/16	1/16	1		2	62	D4	4	208
63/2	0.25	9	8	13/16	13/16	4/4	1	1	1/16	1/16	1		6	78	F#5	5	189
127/4	0.25	9	8	7/8	7/8	4/4	2	2	1/16	1/16	1		2	50	D3	3	209
127/4	0.25	9	8	7/8	7/8	4/4	2	1	1/16	1/16	1		6	54	F#3	3	199
127/4	0.25	9	8	7/8	7/8	4/4	1	1	1/16	1/16	1		3	81	A5	5	190
32	0.25	9	8	15/16	15/16	4/4	2	2	1/16	1/16	1		2	62	D4	4	210
32	0.25	9	8	15/16	15/16	4/4	1	1	1/16	1/16	1		0	84	C6	6	191
129/4	0.25	10	9	0	0	4/4	2	2	1/16	1/16	1		1	55	G3	3	223
129/4	0.75	10	9	0	0	4/4	1	1	3/16	1/8	3/2		5	83	B5	5	211
65/2	0.25	10	9	1/16	1/16	4/4	2	2	1/16	1/16	1		2	62	D4	4	224
131/4	0.25	10	9	1/8	1/8	4/4	2	2	1/16	1/16	1		3	57	A3	3	225
33	0.25	10	9	3/16	3/16	4/4	2	2	1/16	1/16	1		2	62	D4	4	226
33	0.25	10	9	3/16	3/16	4/4	1	1	1/16	1/16	1		3	81	A5	5	212
133/4	0.25	10	9	1/4	1/4	4/4	2	2	1/16	1/16	1		5	59	B3	3	227
133/4	0.25	10	9	1/4	1/4	4/4	1	1	1/16	1/16	1		1	79	G5	5	213
67/2	0.25	10	9	5/16	5/16	4/4	2	2	1/16	1/16	1		2	62	D4	4	228
67/2	0.25	10	9	5/16	5/16	4/4	1	1	1/16	1/16	1		6	78	F#5	5	214
135/4	0.25	10	9	3/8	3/8	4/4	2	2	1/16	1/16	1		1	55	G3	3	229
135/4	0.25	10	9	3/8	3/8	4/4	1	1	1/16	1/16	1		4	76	E5	5	215
34	0.25	10	9	7/16	7/16	4/4	2	2	1/16	1/16	1		2	62	D4	4	230
34	0.25	10	9	7/16	7/16	4/4	1	1	1/16	1/16	1		2	74	D5	5	216
137/4	0.25	10	9	1/2	1/2	4/4	2	2	1/16	1/16	1		4	52	E3	3	231
137/4	0.75	10	9	1/2	1/2	4/4	1	1	3/16	1/8	3/2		1	79	G5	5	217
69/2	0.25	10	9	9/16	9/16	4/4	2	2	1/16	1/16	1		2	62	D4	4	232
139/4	0.25	10	9	5/8	5/8	4/4	2	2	1/16	1/16	1		6	54	F#3	3	233
35	0.25	10	9	11/16	11/16	4/4	2	2	1/16	1/16	1		2	62	D4	4	234
35	0.25	10	9	11/16	11/16	4/4	1	1	1/16	1/16	1		6	78	F#5	5	218
141/4	0.25	10	9	3/4	3/4	4/4	2	2	1/16	1/16	1		1	55	G3	3	235
141/4	0.25	10	9	3/4	3/4	4/4	1	1	1/16	1/16	1		4	76	E5	5	219
71/2	0.25	10	9	13/16	13/16	4/4	2	2	1/16	1/16	1		2	62	D4	4	236
71/2	0.25	10	9	13/16	13/16	4/4	1	1	1/16	1/16	1		2	74	D5	5	220
143/4	0.25	10	9	7/8	7/8	4/4	2	2	1/16	1/16	1		4	52	E3	3	237
143/4	0.25	10	9	7/8	7/8	4/4	1	1	1/16	1/16	1		7	73	C#5	5	221
36	0.25	10	9	15/16	15/16	4/4	2	2	1/16	1/16	1		2	62	D4	4	238
36	0.25	10	9	15/16	15/16	4/4	1	1	1/16	1/16	1		5	71	B4	4	222
145/4	0.25	11	10	0	0	4/4	2	2	1/16	1/16	1		3	57	A3	3	255
145/4	0.25	11	10	0	0	4/4	1	1	1/16	1/16	1		7	73	C#5	5	239
73/2	0.25	11	10	1/16	1/16	4/4	2	2	1/16	1/16	1		7	61	C#4	4	256
73/2	0.25	11	10	1/16	1/16	4/4	1	1	1/16	1/16	1		3	69	A4	4	240
147/4	0.25	11	10	1/8	1/8	4/4	2	2	1/16	1/16	1		5	59	B3	3	257
147/4	0.25	11	10	1/8	1/8	4/4	1	1	1/16	1/16	1		2	74	D5	5	241
37	0.25	11	10	3/16	3/16	4/4	2	2	1/16	1/16	1		2	62	D4	4	258
37	0.25	11	10	3/16	3/16	4/4	1	1	1/16	1/16	1		3	69	A4	4	242
149/4	0.25	11	10	1/4	1/4	4/4	2	2	1/16	1/16	1		7	61	C#4	4	259
149/4	0.25	11	10	1/4	1/4	4/4	1	1	1/16	1/16	1		4	76	E5	5	243
75/2	0.25	11	10	5/16	5/16	4/4	2	2	1/16	1/16	1		4	64	E4	4	260
75/2	0.25	11	10	5/16	5/16	4/4	1	1	1/16	1/16	1		3	69	A4	4	244
151/4	0.25	11	10	3/8	3/8	4/4	2	2	1/16	1/16	1		3	57	A3	3	261
151/4	0.25	11	10	3/8	3/8	4/4	1	1	1/16	1/16	1		1	79	G5	5	245
38	0.25	11	10	7/16	7/16	4/4	2	2	1/16	1/16	1		7	61	C#4	4	262
38	0.25	11	10	7/16	7/16	4/4	1	1	1/16	1/16	1		4	76	E5	5	246
153/4	0.5	11	10	1/2	1/2	4/4	2	2	1/8	1/8	1		2	62	D4	4	263
153/4	0.25	11	10	1/2	1/2	4/4	1	1	1/16	1/16	1		-1	77	F5	5	247
77/2	0.25	11	10	9/16	9/16	4/4	1	1	1/16	1/16	1		3	69	A4	4	248
155/4	0.5	11	10	5/8	5/8	4/4	2	2	1/8	1/8	1		0	60	C4	4	264
155/4	0.25	11	10	5/8	5/8	4/4	1	1	1/16	1/16	1		2	74	D5	5	249
39	0.25	11	10	11/16	11/16	4/4	1	1	1/16	1/16	1		4	76	E5	5	250
157/4	0.5	11	10	3/4	3/4	4/4	2	2	1/8	1/8	1		-2	58	Bb3	3	265
157/4	0.25	11	10	3/4	3/4	4/4	1	1	1/16	1/16	1		-1	77	F5	5	251
79/2	0.25	11	10	13/16	13/16	4/4	1	1	1/16	1/16	1		2	74	D5	5	252
159/4	0.5	11	10	7/8	7/8	4/4	2	2	1/8	1/8	1		3	57	A3	3	266
159/4	0.25	11	10	7/8	7/8	4/4	1	1	1/16	1/16	1		6	78	F#5	5	253
40	0.25	11	10	15/16	15/16	4/4	1	1	1/16	1/16	1		2	74	D5	5	254
161/4	0.5	12	11	0	0	4/4	2	2	1/8	1/8	1		-2	58	Bb3	3	286
161/4	0.25	12	11	0	0	4/4	1	1	1/16	1/16	1		1	79	G5	5	267
81/2	0.25	12	11	1/16	1/16	4/4	1	1	1/16	1/16	1		2	74	D5	5	268
163/4	0.5	12	11	1/8	1/8	4/4	2	2	1/8	1/8	1		1	55	G3	3	287
163/4	0.25	12	11	1/8	1/8	4/4	1	1	1/16	1/16	1		-2	82	Bb5	5	269
41	0.25	12	11	3/16	3/16	4/4	1	1	1/16	1/16	1		3	81	A5	5	270
165/4	0.5	12	11	1/4	1/4	4/4	2	2	1/8	1/8	1		4	52	E3	3	288
165/4	0.25	12	11	1/4	1/4	4/4	1	1	1/16	1/16	1		8	80	G#5	5	271
83/2	0.25	12	11	5/16	5/16	4/4	1	1	1/16	1/16	1		2	74	D5	5	272
167/4	0.5	12	11	3/8	3/8	4/4	2	2	1/8	1/8	1		3	57	A3	3	289
167/4	0.25	12	11	3/8	3/8	4/4	1	1	1/16	1/16	1		7	73	C#5	5	273
42	0.25	12	11	7/16	7/16	4/4	1	1	1/16	1/16	1		1	79	G5	5	274
169/4	0.5	12	11	1/2	1/2	4/4	2	2	1/8	1/8	1		2	62	D4	4	290
169/4	0.25	12	11	1/2	1/2	4/4	1	1	1/16	1/16	1		6	78	F#5	5	275
85/2	0.25	12	11	9/16	9/16	4/4	1	1	1/16	1/16	1		0	72	C5	5	276
171/4	0.5	12	11	5/8	5/8	4/4	2	2	1/8	1/8	1		1	55	G3	3	291
171/4	0.25	12	11	5/8	5/8	4/4	1	1	1/16	1/16	1		5	71	B4	4	277
