quarterbeats	duration_qb	mc	mn	volta	mc_onset	mn_onset	timesig	staff	voice	duration	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
167/2	0.25	24	21		3/8	3/8	2/2	1	1	1/16	1/16	1		4	76	E5	5	286
335/4	0.25	24	21		7/16	7/16	2/2	1	1	1/16	1/16	1		6	78	F#5	5	287
84	0.5	24	21		1/2	1/2	2/2	2	1	1/8	1/8	1		5	71	B4	4	296
84	0.5	24	21		1/2	1/2	2/2	1	1	1/8	1/8	1		1	79	G5	5	288
169/2	0.5	24	21		5/8	5/8	2/2	2	1	1/8	1/8	1		2	62	D4	4	297
169/2	0.5	24	21		5/8	5/8	2/2	1	1	1/8	1/8	1		6	78	F#5	5	289
85	0.5	24	21		3/4	3/4	2/2	2	1	1/8	1/8	1		6	66	F#4	4	298
85	0.5	24	21		3/4	3/4	2/2	1	1	1/8	1/8	1		4	76	E5	5	290
171/2	0.5	24	21		7/8	7/8	2/2	2	1	1/8	1/8	1		2	62	D4	4	299
171/2	0.5	24	21		7/8	7/8	2/2	1	1	1/8	1/8	1		2	74	D5	5	291
86	0.5	25	22		0	0	2/2	2	1	1/8	1/8	1		8	68	G#4	4	308
86	0.5	25	22		0	0	2/2	1	1	1/8	1/8	1		5	83	B5	5	300
173/2	0.5	25	22		1/8	1/8	2/2	2	1	1/8	1/8	1		2	62	D4	4	309
173/2	0.5	25	22		1/8	1/8	2/2	1	1	1/8	1/8	1		3	81	A5	5	301
87	0.5	25	22		1/4	1/4	2/2	2	1	1/8	1/8	1		3	69	A4	4	310
87	0.5	25	22		1/4	1/4	2/2	1	1	1/8	1/8	1		8	80	G#5	5	302
175/2	0.5	25	22		3/8	3/8	2/2	2	1	1/8	1/8	1		2	62	D4	4	311
175/2	0.5	25	22		3/8	3/8	2/2	1	1	1/8	1/8	1		6	78	F#5	5	303
88	0.5	25	22		1/2	1/2	2/2	2	1	1/8	1/8	1		5	71	B4	4	312
88	0.5	25	22		1/2	1/2	2/2	1	1	1/8	1/8	1		8	80	G#5	5	304
177/2	0.5	25	22		5/8	5/8	2/2	2	1	1/8	1/8	1		2	62	D4	4	313
177/2	0.5	25	22		5/8	5/8	2/2	1	1	1/8	1/8	1		3	81	A5	5	305
89	0.5	25	22		3/4	3/4	2/2	2	1	1/8	1/8	1		2	74	D5	5	314
89	0.5	25	22		3/4	3/4	2/2	1	1	1/8	1/8	1		5	83	B5	5	306
179/2	0.5	25	22		7/8	7/8	2/2	2	1	1/8	1/8	1		2	62	D4	4	315
179/2	0.5	25	22		7/8	7/8	2/2	1	1	1/8	1/8	1		8	80	G#5	5	307
90	0.5	26	23		0	0	2/2	2	1	1/8	1/8	1		7	73	C#5	5	324
90	0.5	26	23		0	0	2/2	1	1	1/8	1/8	1		3	81	A5	5	316
181/2	0.5	26	23		1/8	1/8	2/2	2	1	1/8	1/8	1		2	62	D4	4	325
181/2	0.5	26	23		1/8	1/8	2/2	1	1	1/8	1/8	1		6	78	F#5	5	317
91	0.5	26	23		1/4	1/4	2/2	2	1	1/8	1/8	1		5	71	B4	4	326
91	0.5	26	23		1/4	1/4	2/2	1	1	1/8	1/8	1		4	76	E5	5	318
183/2	0.5	26	23		3/8	3/8	2/2	2	1	1/8	1/8	1		2	62	D4	4	327
183/2	0.5	26	23		3/8	3/8	2/2	1	1	1/8	1/8	1		2	74	D5	5	319
92	0.5	26	23		1/2	1/2	2/2	2	1	1/8	1/8	1		3	69	A4	4	328
92	0.5	26	23		1/2	1/2	2/2	1	1	1/8	1/8	1		7	73	C#5	5	320
185/2	0.5	26	23		5/8	5/8	2/2	2	1	1/8	1/8	1		2	62	D4	4	329
185/2	0.5	26	23		5/8	5/8	2/2	1	1	1/8	1/8	1		5	71	B4	4	321
93	0.5	26	23		3/4	3/4	2/2	2	1	1/8	1/8	1		1	67	G4	4	330
93	0.5	26	23		3/4	3/4	2/2	1	1	1/8	1/8	1		7	73	C#5	5	322
187/2	0.5	26	23		7/8	7/8	2/2	2	1	1/8	1/8	1		2	62	D4	4	331
187/2	0.5	26	23		7/8	7/8	2/2	1	1	1/8	1/8	1		3	69	A4	4	323
	0.5	27	24	1	0	0	2/2	2	1	1/8	1/8	1		6	66	F#4	4	333
	2.0	27	24	1	0	0	2/2	1	1	1/2	1/2	1		2	74	D5	5	332
	0.5	27	24	1	1/8	1/8	2/2	2	1	1/8	1/8	1		2	62	D4	4	334
	0.5	27	24	1	1/4	1/4	2/2	2	1	1/8	1/8	1		4	64	E4	4	335
	0.5	27	24	1	3/8	3/8	2/2	2	1	1/8	1/8	1		2	62	D4	4	336
94	2.0	28	24	2	0	0	2/2	2	1	1/2	1/2	1		2	62	D4	4	338
94	2.0	28	24	2	0	0	2/2	2	1	1/2	1/2	1		6	66	F#4	4	338
94	2.0	28	24	2	0	0	2/2	1	1	1/2	1/2	1		2	74	D5	5	337
