mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	volta	mc_onset	mn_onset	timesig	staff	voice	duration	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
16	14	113/2	113/2	0.5		7/8	7/8	2/2	1	1	1/8	1/8	1		6	78	F#5	5	172
17	15	57	57	0.5		0	0	2/2	2	1	1/8	1/8	1		4	52	E3	3	185
17	15	57	57	1.0		0	0	2/2	1	1	1/4	1/4	1		5	71	B4	4	179
17	15	115/2	115/2	0.5		1/8	1/8	2/2	2	1	1/8	1/8	1		1	55	G3	3	186
17	15	58	58	0.5		1/4	1/4	2/2	2	1	1/8	1/8	1		5	59	B3	3	187
17	15	58	58	0.5		1/4	1/4	2/2	1	1	1/8	1/8	1		1	79	G5	5	180
17	15	117/2	117/2	0.5		3/8	3/8	2/2	2	1	1/8	1/8	1		2	50	D3	3	188
17	15	117/2	117/2	0.5		3/8	3/8	2/2	1	1	1/8	1/8	1		4	76	E5	5	181
17	15	59	59	0.5		1/2	1/2	2/2	2	1	1/8	1/8	1		7	49	C#3	3	189
17	15	59	59	1.0		1/2	1/2	2/2	1	1	1/4	1/4	1		-2	70	Bb4	4	182
17	15	119/2	119/2	0.5		5/8	5/8	2/2	2	1	1/8	1/8	1		4	52	E3	3	190
17	15	60	60	0.5		3/4	3/4	2/2	2	1	1/8	1/8	1		3	57	A3	3	191
17	15	60	60	0.5		3/4	3/4	2/2	1	1	1/8	1/8	1		1	79	G5	5	183
17	15	121/2	121/2	0.5		7/8	7/8	2/2	2	1	1/8	1/8	1		7	49	C#3	3	192
17	15	121/2	121/2	0.5		7/8	7/8	2/2	1	1	1/8	1/8	1		4	76	E5	5	184
18	16	61	61	0.5		0	0	2/2	2	1	1/8	1/8	1		9	51	D#3	3	199
18	16	61	61	1.0		0	0	2/2	1	1	1/4	1/4	1		3	69	A4	4	193
18	16	123/2	123/2	0.5		1/8	1/8	2/2	2	1	1/8	1/8	1		6	54	F#3	3	200
18	16	62	62	0.5		1/4	1/4	2/2	2	1	1/8	1/8	1		3	57	A3	3	201
18	16	62	62	0.5		1/4	1/4	2/2	1	1	1/8	1/8	1		6	78	F#5	5	194
18	16	125/2	125/2	0.5		3/8	3/8	2/2	2	1	1/8	1/8	1		0	60	C4	4	202
18	16	125/2	125/2	0.5		3/8	3/8	2/2	1	1	1/8	1/8	1		9	75	D#5	5	195
18	16	63	63	0.5		1/2	1/2	2/2	2	1	1/8	1/8	1		5	59	B3	3	203
18	16	63	63	1.0		1/2	1/2	2/2	1	1	1/4	1/4	1		8	68	G#4	4	196
18	16	127/2	127/2	0.5		5/8	5/8	2/2	2	1	1/8	1/8	1		4	52	E3	3	204
18	16	64	64	0.5		3/4	3/4	2/2	2	1	1/8	1/8	1		8	56	G#3	3	205
18	16	64	64	0.5		3/4	3/4	2/2	1	1	1/8	1/8	1		-1	77	F5	5	197
18	16	129/2	129/2	0.5		7/8	7/8	2/2	2	1	1/8	1/8	1		5	59	B3	3	206
18	16	129/2	129/2	0.5		7/8	7/8	2/2	1	1	1/8	1/8	1		9	75	D#5	5	198
19	17	65	65	0.5		0	0	2/2	2	1	1/8	1/8	1		0	60	C4	4	211
19	17	65	65	1.0		0	0	2/2	1	1	1/4	1/4	1		4	76	E5	5	207
19	17	131/2	131/2	0.5		1/8	1/8	2/2	2	1	1/8	1/8	1		4	64	E4	4	212
19	17	66	66	0.5		1/4	1/4	2/2	2	1	1/8	1/8	1		0	60	C4	4	213
19	17	66	66	1.0		1/4	1/4	2/2	1	1	1/4	1/4	1		6	78	F#5	5	208
19	17	133/2	133/2	0.5		3/8	3/8	2/2	2	1	1/8	1/8	1		3	57	A3	3	214
19	17	67	67	1.0		1/2	1/2	2/2	2	1	1/4	1/4	1		5	59	B3	3	215
19	17	67	67	1.0		1/2	1/2	2/2	1	1	1/4	1/4	1		5	71	B4	4	209
19	17	68	68	1.0		3/4	3/4	2/2	2	1	1/4	1/4	1		5	47	B2	2	216
19	17	68	68	1.0		3/4	3/4	2/2	1	1	1/4	1/4	1		9	75	D#5	5	210
20	18	69	69	0.5		0	0	2/2	2	1	1/8	1/8	1		4	52	E3	3	220
20	18	69	69	3.0		0	0	2/2	1	1	3/4	1/2	3/2		4	76	E5	5	217
20	18	139/2	139/2	0.5		1/8	1/8	2/2	2	1	1/8	1/8	1		5	47	B2	2	221
20	18	70	70	0.5		1/4	1/4	2/2	2	1	1/8	1/8	1		1	43	G2	2	222
20	18	141/2	141/2	0.5		3/8	3/8	2/2	2	1	1/8	1/8	1		5	47	B2	2	223
20	18	71	71	1.0		1/2	1/2	2/2	2	1	1/4	1/4	1		4	40	E2	2	224
20	18	72	72	0.5		3/4	3/4	2/2	1	1	1/8	1/8	1		1	79	G5	5	218
20	18	145/2	145/2	0.5		7/8	7/8	2/2	1	1	1/8	1/8	1		4	76	E5	5	219
21	19	73	73	1.5		0	0	2/2	1	1	3/8	1/4	3/2		5	71	B4	4	225
21	19	147/2	147/2	0.5		1/8	1/8	2/2	2	1	1/8	1/8	1		4	64	E4	4	230
21	19	74	74	0.5		1/4	1/4	2/2	2	1	1/8	1/8	1		5	59	B3	3	231
21	19	149/2	149/2	0.5		3/8	3/8	2/2	2	1	1/8	1/8	1		1	55	G3	3	232
21	19	149/2	149/2	0.5		3/8	3/8	2/2	1	1	1/8	1/8	1		0	72	C5	5	226
21	19	75	75	0.5		1/2	1/2	2/2	2	1	1/8	1/8	1		4	52	E3	3	233
21	19	75	75	1.5		1/2	1/2	2/2	1	1	3/8	1/4	3/2		0	72	C5	5	227
21	19	151/2	151/2	0.5		5/8	5/8	2/2	2	1	1/8	1/8	1		1	55	G3	3	234
21	19	76	76	0.5		3/4	3/4	2/2	2	1	1/8	1/8	1		0	48	C3	3	235
21	19	153/2	153/2	0.5		7/8	7/8	2/2	2	1	1/8	1/8	1		4	52	E3	3	236
21	19	153/2	153/2	0.25		7/8	7/8	2/2	1	1	1/16	1/16	1		5	71	B4	4	228
21	19	307/4	307/4	0.25		15/16	15/16	2/2	1	1	1/16	1/16	1		0	72	C5	5	229
22	20	77	77	0.5		0	0	2/2	2	1	1/8	1/8	1		5	47	B2	2	243
22	20	77	77	1.0		0	0	2/2	1	1	1/4	1/4	1		2	74	D5	5	237
22	20	155/2	155/2	0.5		1/8	1/8	2/2	2	1	1/8	1/8	1		5	59	B3	3	244
22	20	78	78	0.5		1/4	1/4	2/2	2	1	1/8	1/8	1		1	55	G3	3	245
22	20	78	78	0.5		1/4	1/4	2/2	1	1	1/8	1/8	1		5	71	B4	4	238
22	20	157/2	157/2	0.5		3/8	3/8	2/2	2	1	1/8	1/8	1		2	50	D3	3	246
22	20	157/2	157/2	0.5		3/8	3/8	2/2	1	1	1/8	1/8	1		2	74	D5	5	239
22	20	79	79	0.5		1/2	1/2	2/2	2	1	1/8	1/8	1		5	47	B2	2	247
22	20	79	79	1.0		1/2	1/2	2/2	1	1	1/4	1/4	1		1	79	G5	5	240
22	20	159/2	159/2	0.5		5/8	5/8	2/2	2	1	1/8	1/8	1		2	50	D3	3	248
22	20	80	80	0.5		3/4	3/4	2/2	2	1	1/8	1/8	1		1	43	G2	2	249
22	20	80	80	0.5		3/4	3/4	2/2	1	1	1/8	1/8	1		5	83	B5	5	241
22	20	161/2	161/2	0.5		7/8	7/8	2/2	2	1	1/8	1/8	1		5	47	B2	2	250
22	20	161/2	161/2	0.5		7/8	7/8	2/2	1	1	1/8	1/8	1		1	79	G5	5	242
23	21	81	81	0.5		0	0	2/2	2	1	1/8	1/8	1		0	48	C3	3	257
23	21	81	81	1.0		0	0	2/2	1	1	1/4	1/4	1		4	76	E5	5	251
23	21	163/2	163/2	0.5		1/8	1/8	2/2	2	1	1/8	1/8	1		4	52	E3	3	258
23	21	82	82	1.0		1/4	1/4	2/2	2	1	1/4	1/4	1		-1	53	F3	3	259
23	21	82	82	0.5		1/4	1/4	2/2	1	1	1/8	1/8	1		3	69	A4	4	252
23	21	165/2	165/2	0.5		3/8	3/8	2/2	1	1	1/8	1/8	1		0	72	C5	5	253
23	21	83	83	0.5		1/2	1/2	2/2	2	1	1/8	1/8	1		5	47	B2	2	260
23	21	83	83	1.0		1/2	1/2	2/2	1	1	1/4	1/4	1		2	74	D5	5	254
23	21	167/2	167/2	0.5		5/8	5/8	2/2	2	1	1/8	1/8	1		2	50	D3	3	261
23	21	84	84	1.0		3/4	3/4	2/2	2	1	1/4	1/4	1		4	52	E3	3	262
23	21	84	84	0.5		3/4	3/4	2/2	1	1	1/8	1/8	1		8	68	G#4	4	255
23	21	169/2	169/2	0.5		7/8	7/8	2/2	1	1	1/8	1/8	1		5	71	B4	4	256
24	22	85	85	0.5		0	0	2/2	2	1	1/8	1/8	1		3	45	A2	2	269
24	22	85	85	1.0		0	0	2/2	1	1	1/4	1/4	1		0	72	C5	5	263
24	22	171/2	171/2	0.5		1/8	1/8	2/2	2	1	1/8	1/8	1		0	48	C3	3	270
24	22	86	86	0.5		1/4	1/4	2/2	2	1	1/8	1/8	1		4	52	E3	3	271
24	22	86	86	0.5		1/4	1/4	2/2	1	1	1/8	1/8	1		5	71	B4	4	264
24	22	173/2	173/2	0.5		3/8	3/8	2/2	2	1	1/8	1/8	1		1	55	G3	3	272
24	22	173/2	173/2	0.5		3/8	3/8	2/2	1	1	1/8	1/8	1		0	72	C5	5	265
24	22	87	87	0.5		1/2	1/2	2/2	2	1	1/8	1/8	1		6	54	F#3	3	273
24	22	87	87	1.0		1/2	1/2	2/2	1	1	1/4	1/4	1		3	69	A4	4	266
24	22	175/2	175/2	0.5		5/8	5/8	2/2	2	1	1/8	1/8	1		3	57	A3	3	274
24	22	88	88	0.5		3/4	3/4	2/2	2	1	1/8	1/8	1		6	54	F#3	3	275
