mc	mn	quarterbeats	duration_qb	volta	mc_onset	mn_onset	timesig	staff	voice	duration	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
6	6	17	0.5		1/2	1/2	3/4	2	1	1/8	1/8	1		-2	46	Bb2	2	54
6	6	17	1.0		1/2	1/2	3/4	1	1	1/4	1/4	1		1	79	G5	5	50
6	6	35/2	0.5		5/8	5/8	3/4	2	1	1/8	1/8	1		1	43	G2	2	55
7	7	18	1.0		0	0	3/4	2	1	1/4	1/4	1		0	48	C3	3	62
7	7	18	0.5		0	0	3/4	1	1	1/8	1/8	1		-1	77	F5	5	56
7	7	37/2	0.5		1/8	1/8	3/4	1	1	1/8	1/8	1		4	76	E5	5	57
7	7	19	1.0		1/4	1/4	3/4	2	1	1/4	1/4	1		2	50	D3	3	63
7	7	19	0.5		1/4	1/4	3/4	1	1	1/8	1/8	1		2	74	D5	5	58
7	7	39/2	0.5		3/8	3/8	3/4	1	1	1/8	1/8	1		0	72	C5	5	59
7	7	20	1.0		1/2	1/2	3/4	2	1	1/4	1/4	1		4	52	E3	3	64
7	7	20	0.5		1/2	1/2	3/4	1	1	1/8	1/8	1		-2	70	Bb4	4	60
7	7	41/2	0.5		5/8	5/8	3/4	1	1	1/8	1/8	1		3	69	A4	4	61
8	8	21	1.0		0	0	3/4	2	1	1/4	1/4	1		-1	53	F3	3	71
8	8	21	0.5		0	0	3/4	1	1	1/8	1/8	1		1	67	G4	4	65
8	8	43/2	0.5		1/8	1/8	3/4	1	1	1/8	1/8	1		3	69	A4	4	66
8	8	22	1.0		1/4	1/4	3/4	2	1	1/4	1/4	1		0	48	C3	3	72
8	8	22	0.5		1/4	1/4	3/4	1	1	1/8	1/8	1		-2	70	Bb4	4	67
8	8	45/2	0.5		3/8	3/8	3/4	1	1	1/8	1/8	1		3	69	A4	4	68
8	8	23	1.0		1/2	1/2	3/4	2	1	1/4	1/4	1		3	45	A2	2	73
8	8	23	0.5		1/2	1/2	3/4	1	1	1/8	1/8	1		1	67	G4	4	69
8	8	47/2	0.5		5/8	5/8	3/4	1	1	1/8	1/8	1		-1	65	F4	4	70
9	9	24	1.0		0	0	3/4	2	1	1/4	1/4	1		-1	41	F2	2	79
9	9	24	0.5		0	0	3/4	1	1	1/8	1/8	1		3	69	A4	4	74
9	9	49/2	0.5		1/8	1/8	3/4	1	1	1/8	1/8	1		5	71	B4	4	75
9	9	25	0.5		1/4	1/4	3/4	2	1	1/8	1/8	1		-1	53	F3	3	80
9	9	25	1.5		1/4	1/4	3/4	1	1	3/8	1/4	3/2		5	71	B4	4	76
9	9	51/2	0.5		3/8	3/8	3/4	2	1	1/8	1/8	1		4	52	E3	3	81
9	9	26	0.5		1/2	1/2	3/4	2	1	1/8	1/8	1		-1	53	F3	3	82
9	9	53/2	0.5		5/8	5/8	3/4	2	1	1/8	1/8	1		2	50	D3	3	83
9	9	53/2	0.25		5/8	5/8	3/4	1	1	1/16	1/16	1		3	69	A4	4	77
9	9	107/4	0.25		11/16	11/16	3/4	1	1	1/16	1/16	1		5	71	B4	4	78
10	10	27	1.0		0	0	3/4	2	1	1/4	1/4	1		4	52	E3	3	90
10	10	27	0.5		0	0	3/4	1	1	1/8	1/8	1		0	72	C5	5	84
10	10	55/2	0.5		1/8	1/8	3/4	1	1	1/8	1/8	1		2	74	D5	5	85
10	10	28	1.0		1/4	1/4	3/4	2	1	1/4	1/4	1		-1	53	F3	3	91
10	10	28	0.5		1/4	1/4	3/4	1	1	1/8	1/8	1		4	76	E5	5	86
10	10	57/2	0.5		3/8	3/8	3/4	1	1	1/8	1/8	1		2	74	D5	5	87
10	10	29	1.0		1/2	1/2	3/4	2	1	1/4	1/4	1		1	55	G3	3	92
10	10	29	0.5		1/2	1/2	3/4	1	1	1/8	1/8	1		-1	77	F5	5	88
10	10	59/2	0.5		5/8	5/8	3/4	1	1	1/8	1/8	1		4	76	E5	5	89
11	11	30	0.5		0	0	3/4	2	1	1/8	1/8	1		0	48	C3	3	98
11	11	30	0.5		0	0	3/4	1	1	1/8	1/8	1		4	76	E5	5	93
11	11	61/2	0.5		1/8	1/8	3/4	2	1	1/8	1/8	1		2	50	D3	3	99
11	11	61/2	0.5		1/8	1/8	3/4	1	1	1/8	1/8	1		-1	77	F5	5	94
11	11	31	0.5		1/4	1/4	3/4	2	1	1/8	1/8	1		4	52	E3	3	100
11	11	31	1.5		1/4	1/4	3/4	1	1	3/8	1/4	3/2		-1	77	F5	5	95
11	11	63/2	0.5		3/8	3/8	3/4	2	1	1/8	1/8	1		2	50	D3	3	101
11	11	32	0.5		1/2	1/2	3/4	2	1	1/8	1/8	1		0	48	C3	3	102
11	11	65/2	0.5		5/8	5/8	3/4	2	1	1/8	1/8	1		2	50	D3	3	103
11	11	65/2	0.25		5/8	5/8	3/4	1	1	1/16	1/16	1		4	76	E5	5	96
11	11	131/4	0.25		11/16	11/16	3/4	1	1	1/16	1/16	1		-1	77	F5	5	97
12	12	33	0.5		0	0	3/4	2	1	1/8	1/8	1		4	52	E3	3	105
12	12	33	3.0		0	0	3/4	1	1	3/4	1/2	3/2		1	79	G5	5	104
12	12	67/2	0.5		1/8	1/8	3/4	2	1	1/8	1/8	1		2	50	D3	3	106
12	12	34	0.5		1/4	1/4	3/4	2	1	1/8	1/8	1		-1	53	F3	3	107
12	12	69/2	0.5		3/8	3/8	3/4	2	1	1/8	1/8	1		4	52	E3	3	108
12	12	35	0.5		1/2	1/2	3/4	2	1	1/8	1/8	1		2	50	D3	3	109
12	12	71/2	0.5		5/8	5/8	3/4	2	1	1/8	1/8	1		0	48	C3	3	110
13	13	36	0.5		0	0	3/4	2	1	1/8	1/8	1		-1	53	F3	3	116
13	13	36	1.0		0	0	3/4	1	1	1/4	1/4	1		3	81	A5	5	111
13	13	73/2	0.5		1/8	1/8	3/4	2	1	1/8	1/8	1		4	52	E3	3	117
13	13	37	2.0		1/4	1/4	3/4	2	1	1/2	1/2	1	1	-1	53	F3	3	118
13	13	37	0.5		1/4	1/4	3/4	1	1	1/8	1/8	1		2	74	D5	5	112
13	13	75/2	0.5		3/8	3/8	3/4	1	1	1/8	1/8	1		4	76	E5	5	113
13	13	38	0.5		1/2	1/2	3/4	1	1	1/8	1/8	1		-1	77	F5	5	114
13	13	77/2	0.5		5/8	5/8	3/4	1	1	1/8	1/8	1		2	74	D5	5	115
14	14	39	0.5		0	0	3/4	2	1	1/8	1/8	1	-1	-1	53	F3	3	122
14	14	39	1.0		0	0	3/4	1	1	1/4	1/4	1		1	79	G5	5	119
14	14	79/2	0.5		1/8	1/8	3/4	2	1	1/8	1/8	1		4	52	E3	3	123
14	14	40	0.5		1/4	1/4	3/4	2	1	1/8	1/8	1		-1	53	F3	3	124
14	14	40	1.0		1/4	1/4	3/4	1	1	1/4	1/4	1		5	71	B4	4	120
14	14	81/2	0.5		3/8	3/8	3/4	2	1	1/8	1/8	1		1	55	G3	3	125
14	14	41	0.5		1/2	1/2	3/4	2	1	1/8	1/8	1		3	57	A3	3	126
14	14	41	1.0		1/2	1/2	3/4	1	1	1/4	1/4	1	1	0	72	C5	5	121
14	14	83/2	0.5		5/8	5/8	3/4	2	1	1/8	1/8	1		4	52	E3	3	127
15	15	42	0.5		0	0	3/4	2	1	1/8	1/8	1		-1	53	F3	3	132
15	15	42	0.5		0	0	3/4	1	1	1/8	1/8	1	-1	0	72	C5	5	128
15	15	85/2	0.5		1/8	1/8	3/4	2	1	1/8	1/8	1		2	50	D3	3	133
15	15	85/2	0.5		1/8	1/8	3/4	1	1	1/8	1/8	1		-1	77	F5	5	129
15	15	43	1.0		1/4	1/4	3/4	2	1	1/4	1/4	1		1	55	G3	3	134
15	15	43	1.5		1/4	1/4	3/4	1	1	3/8	1/4	3/2		2	74	D5	5	130
15	15	44	1.0		1/2	1/2	3/4	2	1	1/4	1/4	1		1	43	G2	2	135
15	15	89/2	0.5		5/8	5/8	3/4	1	1	1/8	1/8	1		0	72	C5	5	131
16	16		0.5	1	0	0	3/4	2	1	1/8	1/8	1		0	48	C3	3	137
16	16		3.0	1	0	0	3/4	1	1	3/4	1/2	3/2		0	72	C5	5	136
16	16		0.5	1	1/8	1/8	3/4	2	1	1/8	1/8	1		-2	46	Bb2	2	138
16	16		0.5	1	1/4	1/4	3/4	2	1	1/8	1/8	1		0	48	C3	3	139
16	16		0.5	1	3/8	3/8	3/4	2	1	1/8	1/8	1		2	50	D3	3	140
16	16		0.5	1	1/2	1/2	3/4	2	1	1/8	1/8	1		0	48	C3	3	141
16	16		0.5	1	5/8	5/8	3/4	2	1	1/8	1/8	1		-2	46	Bb2	2	142
17	1		1.0	1	0	0	3/4	2	1	1/4	1/4	1		3	45	A2	2	148
17	1		0.5	1	0	0	3/4	1	1	1/8	1/8	1		-1	65	F4	4	143
17	1		0.5	1	1/8	1/8	3/4	1	1	1/8	1/8	1		1	67	G4	4	144
17	1		1.0	1	1/4	1/4	3/4	2	1	1/4	1/4	1		-2	46	Bb2	2	149
17	1		1.5	1	1/4	1/4	3/4	1	1	3/8	1/4	3/2		1	67	G4	4	145
17	1		1.0	1	1/2	1/2	3/4	2	1	1/4	1/4	1		0	48	C3	3	150
17	1		0.25	1	5/8	5/8	3/4	1	1	1/16	1/16	1		-1	65	F4	4	146
17	1		0.25	1	11/16	11/16	3/4	1	1	1/16	1/16	1		1	67	G4	4	147
18	16	45	1.0	2	0	0	3/4	2	1	1/4	1/4	1		0	48	C3	3	152
18	16	45	3.0	2	0	0	3/4	1	1	3/4	1/2	3/2		0	72	C5	5	151
18	16	46	1.0	2	1/4	1/4	3/4	2	1	1/4	1/4	1		4	52	E3	3	153
18	16	47	1.0	2	1/2	1/2	3/4	2	1	1/4	1/4	1		1	55	G3	3	154
19	17	48	0.5		0	0	3/4	2	1	1/8	1/8	1		0	60	C4	4	160
19	17	48	0.5		0	0	3/4	1	1	1/8	1/8	1		4	76	E5	5	155
19	17	97/2	0.5		1/8	1/8	3/4	2	1	1/8	1/8	1		-2	58	Bb3	3	161
19	17	97/2	0.5		1/8	1/8	3/4	1	1	1/8	1/8	1		-1	77	F5	5	156
19	17	49	0.5		1/4	1/4	3/4	2	1	1/8	1/8	1		3	57	A3	3	162
19	17	49	1.5		1/4	1/4	3/4	1	1	3/8	1/4	3/2		-1	77	F5	5	157
19	17	99/2	0.5		3/8	3/8	3/4	2	1	1/8	1/8	1		1	55	G3	3	163
19	17	50	0.5		1/2	1/2	3/4	2	1	1/8	1/8	1		3	57	A3	3	164
19	17	101/2	0.5		5/8	5/8	3/4	2	1	1/8	1/8	1		-1	53	F3	3	165
19	17	101/2	0.25		5/8	5/8	3/4	1	1	1/16	1/16	1		4	76	E5	5	158
19	17	203/4	0.25		11/16	11/16	3/4	1	1	1/16	1/16	1		-1	77	F5	5	159
20	18	51	1.0		0	0	3/4	2	1	1/4	1/4	1		0	60	C4	4	172
20	18	51	0.5		0	0	3/4	1	1	1/8	1/8	1		1	79	G5	5	166
20	18	103/2	0.5		1/8	1/8	3/4	1	1	1/8	1/8	1		-1	77	F5	5	167
20	18	52	1.0		1/4	1/4	3/4	2	1	1/4	1/4	1		0	48	C3	3	173
20	18	52	0.5		1/4	1/4	3/4	1	1	1/8	1/8	1		4	76	E5	5	168
20	18	105/2	0.5		3/8	3/8	3/4	1	1	1/8	1/8	1		2	74	D5	5	169
20	18	53	1.0		1/2	1/2	3/4	2	1	1/4	1/4	1		-2	46	Bb2	2	174
20	18	53	0.5		1/2	1/2	3/4	1	1	1/8	1/8	1		4	76	E5	5	170
20	18	107/2	0.5		5/8	5/8	3/4	1	1	1/8	1/8	1		0	72	C5	5	171
21	19	54	0.5		0	0	3/4	2	1	1/8	1/8	1		3	45	A2	2	180
21	19	54	0.5		0	0	3/4	1	1	1/8	1/8	1		-1	77	F5	5	175
21	19	109/2	0.5		1/8	1/8	3/4	2	1	1/8	1/8	1		0	48	C3	3	181
21	19	109/2	0.5		1/8	1/8	3/4	1	1	1/8	1/8	1		1	79	G5	5	176
21	19	55	0.5		1/4	1/4	3/4	2	1	1/8	1/8	1		-2	46	Bb2	2	182
21	19	55	1.5		1/4	1/4	3/4	1	1	3/8	1/4	3/2		1	79	G5	5	177
21	19	111/2	0.5		3/8	3/8	3/4	2	1	1/8	1/8	1		3	45	A2	2	183
21	19	56	0.5		1/2	1/2	3/4	2	1	1/8	1/8	1		-2	46	Bb2	2	184
21	19	113/2	0.5		5/8	5/8	3/4	2	1	1/8	1/8	1		0	48	C3	3	185
21	19	113/2	0.25		5/8	5/8	3/4	1	1	1/16	1/16	1		-1	77	F5	5	178
21	19	227/4	0.25		11/16	11/16	3/4	1	1	1/16	1/16	1		1	79	G5	5	179
22	20	57	1.0		0	0	3/4	2	1	1/4	1/4	1		-1	41	F2	2	187
22	20	57	3.0		0	0	3/4	1	1	3/4	1/2	3/2		3	81	A5	5	186
22	20	58	0.5		1/4	1/4	3/4	2	1	1/8	1/8	1		-1	53	F3	3	188
22	20	117/2	0.5		3/8	3/8	3/4	2	1	1/8	1/8	1		4	52	E3	3	189
22	20	59	0.5		1/2	1/2	3/4	2	1	1/8	1/8	1		-1	53	F3	3	190
22	20	119/2	0.5		5/8	5/8	3/4	2	1	1/8	1/8	1		2	50	D3	3	191
23	21	60	0.5		0	0	3/4	2	1	1/8	1/8	1		7	49	C#3	3	196
23	21	60	0.5		0	0	3/4	1	1	1/8	1/8	1		3	69	A4	4	192
23	21	121/2	0.5		1/8	1/8	3/4	2	1	1/8	1/8	1		2	50	D3	3	197
23	21	121/2	0.5		1/8	1/8	3/4	1	1	1/8	1/8	1		5	71	B4	4	193
23	21	61	0.5		1/4	1/4	3/4	2	1	1/8	1/8	1		4	52	E3	3	198
23	21	61	1.0		1/4	1/4	3/4	1	1	1/4	1/4	1		7	73	C#5	5	194
23	21	123/2	0.5		3/8	3/8	3/4	2	1	1/8	1/8	1		1	55	G3	3	199
23	21	62	0.5		1/2	1/2	3/4	2	1	1/8	1/8	1		-1	53	F3	3	200
23	21	62	1.0		1/2	1/2	3/4	1	1	1/4	1/4	1		2	74	D5	5	195
23	21	125/2	0.5		5/8	5/8	3/4	2	1	1/8	1/8	1		3	57	A3	3	201
24	22	63	0.5		0	0	3/4	2	1	1/8	1/8	1		3	45	A2	2	206
24	22	63	0.5		0	0	3/4	1	1	1/8	1/8	1		7	73	C#5	5	202
24	22	127/2	0.5		1/8	1/8	3/4	2	1	1/8	1/8	1		5	47	B2	2	207
24	22	127/2	0.5		1/8	1/8	3/4	1	1	1/8	1/8	1		2	74	D5	5	203
24	22	64	0.5		1/4	1/4	3/4	2	1	1/8	1/8	1		7	49	C#3	3	208
24	22	64	1.0		1/4	1/4	3/4	1	1	1/4	1/4	1		4	76	E5	5	204
24	22	129/2	0.5		3/8	3/8	3/4	2	1	1/8	1/8	1		4	52	E3	3	209
24	22	65	0.5		1/2	1/2	3/4	2	1	1/8	1/8	1		2	50	D3	3	210
24	22	65	1.0		1/2	1/2	3/4	1	1	1/4	1/4	1		-1	77	F5	5	205
24	22	131/2	0.5		5/8	5/8	3/4	2	1	1/8	1/8	1		-1	53	F3	3	211
25	23	66	1.0		0	0	3/4	2	1	1/4	1/4	1		-2	46	Bb2	2	218
25	23	66	0.5		0	0	3/4	1	1	1/8	1/8	1		-1	77	F5	5	212
25	23	133/2	0.5		1/8	1/8	3/4	1	1	1/8	1/8	1		4	76	E5	5	213
25	23	67	1.0		1/4	1/4	3/4	2	1	1/4	1/4	1		1	43	G2	2	219
25	23	67	0.5		1/4	1/4	3/4	1	1	1/8	1/8	1		-1	77	F5	5	214
25	23	135/2	0.5		3/8	3/8	3/4	1	1	1/8	1/8	1		4	76	E5	5	215
25	23	68	1.0		1/2	1/2	3/4	2	1	1/4	1/4	1		3	45	A2	2	220
25	23	68	0.5		1/2	1/2	3/4	1	1	1/8	1/8	1		2	74	D5	5	216
25	23	137/2	0.5		5/8	5/8	3/4	1	1	1/8	1/8	1		7	73	C#5	5	217
26	24	69	0.5		0	0	3/4	2	1	1/8	1/8	1		2	38	D2	2	222
26	24	69	3.0		0	0	3/4	1	1	3/4	1/2	3/2		2	74	D5	5	221
26	24	139/2	0.5		1/8	1/8	3/4	2	1	1/8	1/8	1		3	45	A2	2	223
26	24	70	0.5		1/4	1/4	3/4	2	1	1/8	1/8	1		2	50	D3	3	224
26	24	141/2	0.5		3/8	3/8	3/4	2	1	1/8	1/8	1		4	52	E3	3	225
26	24	71	0.5		1/2	1/2	3/4	2	1	1/8	1/8	1		-1	53	F3	3	226
26	24	143/2	0.5		5/8	5/8	3/4	2	1	1/8	1/8	1		1	55	G3	3	227
27	25	72	0.5		0	0	3/4	2	1	1/8	1/8	1		3	57	A3	3	233
27	25	72	1.0		0	0	3/4	1	1	1/4	1/4	1		-1	77	F5	5	228
27	25	145/2	0.5		1/8	1/8	3/4	2	1	1/8	1/8	1		1	55	G3	3	234
27	25	73	0.5		1/4	1/4	3/4	2	1	1/8	1/8	1		-1	53	F3	3	235
27	25	73	0.5		1/4	1/4	3/4	1	1	1/8	1/8	1		-3	75	Eb5	5	229
27	25	147/2	0.5		3/8	3/8	3/4	2	1	1/8	1/8	1		1	55	G3	3	236
27	25	147/2	0.5		3/8	3/8	3/4	1	1	1/8	1/8	1		2	74	D5	5	230
27	25	74	1.0		1/2	1/2	3/4	2	1	1/4	1/4	1		3	57	A3	3	237
27	25	74	0.5		1/2	1/2	3/4	1	1	1/8	1/8	1		0	72	C5	5	231
27	25	149/2	0.5		5/8	5/8	3/4	1	1	1/8	1/8	1		2	74	D5	5	232
28	26	75	1.0		0	0	3/4	2	1	1/4	1/4	1		-2	58	Bb3	3	243
28	26	75	0.5		0	0	3/4	1	1	1/8	1/8	1		-3	75	Eb5	5	238
28	26	151/2	0.5		1/8	1/8	3/4	1	1	1/8	1/8	1		2	74	D5	5	239
28	26	76	0.5		1/4	1/4	3/4	2	1	1/8	1/8	1		-2	46	Bb2	2	244
28	26	76	0.5		1/4	1/4	3/4	1	1	1/8	1/8	1		0	72	C5	5	240
28	26	153/2	0.5		3/8	3/8	3/4	2	1	1/8	1/8	1		-1	53	F3	3	245
28	26	153/2	0.5		3/8	3/8	3/4	1	1	1/8	1/8	1		-2	70	Bb4	4	241
28	26	77	0.5		1/2	1/2	3/4	2	1	1/8	1/8	1		1	55	G3	3	246
28	26	77	1.0		1/2	1/2	3/4	1	1	1/4	1/4	1		2	74	D5	5	242
28	26	155/2	0.5		5/8	5/8	3/4	2	1	1/8	1/8	1		3	57	A3	3	247
29	27	78	0.5		0	0	3/4	2	1	1/8	1/8	1		-2	58	Bb3	3	253
29	27	78	1.0		0	0	3/4	1	1	1/4	1/4	1		1	79	G5	5	248
29	27	157/2	0.5		1/8	1/8	3/4	2	1	1/8	1/8	1		3	57	A3	3	254
29	27	79	0.5		1/4	1/4	3/4	2	1	1/8	1/8	1		1	55	G3	3	255
29	27	79	0.5		1/4	1/4	3/4	1	1	1/8	1/8	1		-1	77	F5	5	249
29	27	159/2	0.5		3/8	3/8	3/4	2	1	1/8	1/8	1		3	57	A3	3	256
29	27	159/2	0.5		3/8	3/8	3/4	1	1	1/8	1/8	1		4	76	E5	5	250
29	27	80	1.0		1/2	1/2	3/4	2	1	1/4	1/4	1		5	59	B3	3	257
29	27	80	0.5		1/2	1/2	3/4	1	1	1/8	1/8	1		2	74	D5	5	251
29	27	161/2	0.5		5/8	5/8	3/4	1	1	1/8	1/8	1		4	76	E5	5	252
30	28	81	1.0		0	0	3/4	2	1	1/4	1/4	1		0	60	C4	4	264
30	28	81	0.5		0	0	3/4	1	1	1/8	1/8	1		-1	77	F5	5	258
30	28	163/2	0.5		1/8	1/8	3/4	1	1	1/8	1/8	1		4	76	E5	5	259
30	28	82	0.5		1/4	1/4	3/4	2	1	1/8	1/8	1		0	48	C3	3	265
30	28	82	0.5		1/4	1/4	3/4	1	1	1/8	1/8	1		2	74	D5	5	260
30	28	165/2	0.5		3/8	3/8	3/4	2	1	1/8	1/8	1		2	62	D4	4	266
30	28	165/2	0.5		3/8	3/8	3/4	1	1	1/8	1/8	1		0	72	C5	5	261
30	28	83	0.5		1/2	1/2	3/4	2	1	1/8	1/8	1		0	60	C4	4	267
30	28	83	0.5		1/2	1/2	3/4	1	1	1/8	1/8	1		2	74	D5	5	262
30	28	167/2	0.5		5/8	5/8	3/4	2	1	1/8	1/8	1		-2	58	Bb3	3	268
30	28	167/2	0.5		5/8	5/8	3/4	1	1	1/8	1/8	1		4	76	E5	5	263
31	29	84	0.5		0	0	3/4	2	1	1/8	1/8	1		3	57	A3	3	274
31	29	84	0.5		0	0	3/4	1	1	1/8	1/8	1		-1	77	F5	5	269
31	29	169/2	0.5		1/8	1/8	3/4	2	1	1/8	1/8	1		-2	58	Bb3	3	275
31	29	169/2	0.5		1/8	1/8	3/4	1	1	1/8	1/8	1		1	79	G5	5	270
31	29	85	0.5		1/4	1/4	3/4	2	1	1/8	1/8	1		3	57	A3	3	276
31	29	85	1.5		1/4	1/4	3/4	1	1	3/8	1/4	3/2		1	79	G5	5	271
31	29	171/2	0.5		3/8	3/8	3/4	2	1	1/8	1/8	1		1	55	G3	3	277
31	29	86	0.5		1/2	1/2	3/4	2	1	1/8	1/8	1		-1	53	F3	3	278
31	29	173/2	0.5		5/8	5/8	3/4	2	1	1/8	1/8	1		4	52	E3	3	279
31	29	173/2	0.25		5/8	5/8	3/4	1	1	1/16	1/16	1		-1	77	F5	5	272
31	29	347/4	0.25		11/16	11/16	3/4	1	1	1/16	1/16	1		1	79	G5	5	273
32	30	87	0.5		0	0	3/4	2	1	1/8	1/8	1		-1	53	F3	3	284
32	30	87	0.5		0	0	3/4	1	1	1/8	1/8	1		3	81	A5	5	280
32	30	175/2	0.5		1/8	1/8	3/4	2	1	1/8	1/8	1		1	55	G3	3	285
32	30	175/2	0.5		1/8	1/8	3/4	1	1	1/8	1/8	1		-2	82	Bb5	5	281
32	30	88	0.5		1/4	1/4	3/4	2	1	1/8	1/8	1		-1	53	F3	3	286
32	30	88	1.0		1/4	1/4	3/4	1	1	1/4	1/4	1		0	84	C6	6	282
32	30	177/2	0.5		3/8	3/8	3/4	2	1	1/8	1/8	1		4	52	E3	3	287
32	30	89	0.5		1/2	1/2	3/4	2	1	1/8	1/8	1		2	50	D3	3	288
32	30	89	1.0		1/2	1/2	3/4	1	1	1/4	1/4	1		0	72	C5	5	283
32	30	179/2	0.5		5/8	5/8	3/4	2	1	1/8	1/8	1		0	48	C3	3	289
33	31	90	0.5		0	0	3/4	2	1	1/8	1/8	1		-2	46	Bb2	2	296
