mc	mn	quarterbeats	duration_qb	mc_onset	mn_onset	timesig	staff	voice	duration	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
1	0	0	0.25	0	15/16	4/4	1	1	1/16	1/16	1		5	71	B4	4	0
2	1	1/4	0.25	0	0	4/4	1	1	1/16	1/16	1		8	68	G#4	4	1
2	1	1/2	0.25	1/16	1/16	4/4	1	1	1/16	1/16	1		3	69	A4	4	2
2	1	3/4	0.5	1/8	1/8	4/4	2	1	1/8	1/8	1		4	52	E3	3	17
2	1	3/4	0.25	1/8	1/8	4/4	1	1	1/16	1/16	1		5	71	B4	4	3
2	1	1	0.25	3/16	3/16	4/4	1	1	1/16	1/16	1		4	76	E5	5	4
2	1	5/4	0.5	1/4	1/4	4/4	2	1	1/8	1/8	1		8	56	G#3	3	18
2	1	5/4	0.25	1/4	1/4	4/4	1	1	1/16	1/16	1		4	64	E4	4	5
2	1	3/2	0.25	5/16	5/16	4/4	1	1	1/16	1/16	1		4	76	E5	5	6
2	1	7/4	0.5	3/8	3/8	4/4	2	1	1/8	1/8	1		5	59	B3	3	19
2	1	7/4	0.25	3/8	3/8	4/4	1	1	1/16	1/16	1		6	66	F#4	4	7
2	1	2	0.25	7/16	7/16	4/4	1	1	1/16	1/16	1		4	76	E5	5	8
2	1	9/4	0.5	1/2	1/2	4/4	2	1	1/8	1/8	1		4	64	E4	4	20
2	1	9/4	0.25	1/2	1/2	4/4	1	1	1/16	1/16	1		8	68	G#4	4	9
2	1	5/2	0.25	9/16	9/16	4/4	1	1	1/16	1/16	1		3	69	A4	4	10
2	1	11/4	0.5	5/8	5/8	4/4	2	1	1/8	1/8	1		4	52	E3	3	21
2	1	11/4	0.25	5/8	5/8	4/4	1	1	1/16	1/16	1		5	71	B4	4	11
2	1	3	0.25	11/16	11/16	4/4	1	1	1/16	1/16	1		4	76	E5	5	12
2	1	13/4	0.5	3/4	3/4	4/4	2	1	1/8	1/8	1		8	56	G#3	3	22
2	1	13/4	0.25	3/4	3/4	4/4	1	1	1/16	1/16	1		4	64	E4	4	13
2	1	7/2	0.25	13/16	13/16	4/4	1	1	1/16	1/16	1		4	76	E5	5	14
2	1	15/4	0.5	7/8	7/8	4/4	2	1	1/8	1/8	1		5	59	B3	3	23
2	1	15/4	0.25	7/8	7/8	4/4	1	1	1/16	1/16	1		6	66	F#4	4	15
2	1	4	0.25	15/16	15/16	4/4	1	1	1/16	1/16	1		4	76	E5	5	16
3	2	17/4	0.5	0	0	4/4	2	1	1/8	1/8	1		4	64	E4	4	40
3	2	17/4	0.25	0	0	4/4	1	1	1/16	1/16	1		8	68	G#4	4	24
3	2	9/2	0.25	1/16	1/16	4/4	1	1	1/16	1/16	1		4	76	E5	5	25
3	2	19/4	0.5	1/8	1/8	4/4	2	1	1/8	1/8	1		9	63	D#4	4	41
3	2	19/4	0.25	1/8	1/8	4/4	1	1	1/16	1/16	1		6	78	F#5	5	26
3	2	5	0.25	3/16	3/16	4/4	1	1	1/16	1/16	1		8	80	G#5	5	27
3	2	21/4	0.5	1/4	1/4	4/4	2	1	1/8	1/8	1		7	61	C#4	4	42
3	2	21/4	0.25	1/4	1/4	4/4	1	1	1/16	1/16	1		3	69	A4	4	28
3	2	11/2	0.25	5/16	5/16	4/4	1	1	1/16	1/16	1		8	80	G#5	5	29
3	2	23/4	0.5	3/8	3/8	4/4	2	1	1/8	1/8	1		3	57	A3	3	43
3	2	23/4	0.25	3/8	3/8	4/4	1	1	1/16	1/16	1		6	78	F#5	5	30
3	2	6	0.25	7/16	7/16	4/4	1	1	1/16	1/16	1		4	76	E5	5	31
3	2	25/4	0.5	1/2	1/2	4/4	2	1	1/8	1/8	1		5	59	B3	3	44
3	2	25/4	0.25	1/2	1/2	4/4	1	1	1/16	1/16	1		9	75	D#5	5	32
3	2	13/2	0.25	9/16	9/16	4/4	1	1	1/16	1/16	1		4	76	E5	5	33
3	2	27/4	0.5	5/8	5/8	4/4	2	1	1/8	1/8	1		3	57	A3	3	45
3	2	27/4	0.25	5/8	5/8	4/4	1	1	1/16	1/16	1		6	78	F#5	5	34
3	2	7	0.25	11/16	11/16	4/4	1	1	1/16	1/16	1		5	83	B5	5	35
3	2	29/4	0.5	3/4	3/4	4/4	2	1	1/8	1/8	1		8	56	G#3	3	46
3	2	29/4	0.25	3/4	3/4	4/4	1	1	1/16	1/16	1		5	71	B4	4	36
3	2	15/2	0.25	13/16	13/16	4/4	1	1	1/16	1/16	1		5	83	B5	5	37
3	2	31/4	0.5	7/8	7/8	4/4	2	1	1/8	1/8	1		4	52	E3	3	47
3	2	31/4	0.25	7/8	7/8	4/4	1	1	1/16	1/16	1		2	74	D5	5	38
3	2	8	0.25	15/16	15/16	4/4	1	1	1/16	1/16	1		5	83	B5	5	39
4	3	33/4	0.5	0	0	4/4	2	1	1/8	1/8	1		3	57	A3	3	64
4	3	33/4	0.25	0	0	4/4	1	1	1/16	1/16	1		7	73	C#5	5	48
4	3	17/2	0.25	1/16	1/16	4/4	1	1	1/16	1/16	1		9	75	D#5	5	49
4	3	35/4	0.5	1/8	1/8	4/4	2	1	1/8	1/8	1		8	56	G#3	3	65
4	3	35/4	0.25	1/8	1/8	4/4	1	1	1/16	1/16	1		4	76	E5	5	50
4	3	9	0.25	3/16	3/16	4/4	1	1	1/16	1/16	1		3	81	A5	5	51
4	3	37/4	0.5	1/4	1/4	4/4	2	1	1/8	1/8	1		6	54	F#3	3	66
4	3	37/4	0.25	1/4	1/4	4/4	1	1	1/16	1/16	1		3	69	A4	4	52
4	3	19/2	0.25	5/16	5/16	4/4	1	1	1/16	1/16	1		3	81	A5	5	53
4	3	39/4	0.5	3/8	3/8	4/4	2	1	1/8	1/8	1		4	52	E3	3	67
4	3	39/4	0.25	3/8	3/8	4/4	1	1	1/16	1/16	1		7	73	C#5	5	54
4	3	10	0.25	7/16	7/16	4/4	1	1	1/16	1/16	1		3	81	A5	5	55
4	3	41/4	0.5	1/2	1/2	4/4	2	1	1/8	1/8	1		9	51	D#3	3	68
4	3	41/4	0.25	1/2	1/2	4/4	1	1	1/16	1/16	1		5	71	B4	4	56
4	3	21/2	0.25	9/16	9/16	4/4	1	1	1/16	1/16	1		3	81	A5	5	57
4	3	43/4	0.5	5/8	5/8	4/4	2	1	1/8	1/8	1		4	52	E3	3	69
4	3	43/4	0.25	5/8	5/8	4/4	1	1	1/16	1/16	1		4	76	E5	5	58
