quarterbeats	duration_qb	mc	mn	mc_onset	mn_onset	timesig	staff	voice	duration	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
49	1.0	14	13	0	0	2/2	2	1	1/4	1/4	1		5	59	B3	3	162
49	0.5	14	13	0	0	2/2	1	1	1/8	1/8	1		1	67	G4	4	154
99/2	0.5	14	13	1/8	1/8	2/2	1	1	1/8	1/8	1		3	69	A4	4	155
50	1.0	14	13	1/4	1/4	2/2	2	1	1/4	1/4	1		3	57	A3	3	163
50	0.5	14	13	1/4	1/4	2/2	1	1	1/8	1/8	1		5	71	B4	4	156
101/2	0.5	14	13	3/8	3/8	2/2	1	1	1/8	1/8	1		0	72	C5	5	157
51	1.0	14	13	1/2	1/2	2/2	2	1	1/4	1/4	1		1	55	G3	3	164
51	0.5	14	13	1/2	1/2	2/2	1	1	1/8	1/8	1		5	71	B4	4	158
103/2	0.5	14	13	5/8	5/8	2/2	1	1	1/8	1/8	1		3	69	A4	4	159
52	1.0	14	13	3/4	3/4	2/2	2	1	1/4	1/4	1		6	54	F#3	3	165
52	0.5	14	13	3/4	3/4	2/2	1	1	1/8	1/8	1		1	67	G4	4	160
105/2	0.5	14	13	7/8	7/8	2/2	1	1	1/8	1/8	1		3	69	A4	4	161
53	1.0	15	14	0	0	2/2	2	1	1/4	1/4	1		1	55	G3	3	174
53	0.5	15	14	0	0	2/2	1	1	1/8	1/8	1		5	71	B4	4	166
107/2	0.5	15	14	1/8	1/8	2/2	1	1	1/8	1/8	1		3	69	A4	4	167
54	1.0	15	14	1/4	1/4	2/2	2	1	1/4	1/4	1		4	52	E3	3	175
54	0.5	15	14	1/4	1/4	2/2	1	1	1/8	1/8	1		1	67	G4	4	168
109/2	0.5	15	14	3/8	3/8	2/2	1	1	1/8	1/8	1		6	66	F#4	4	169
55	1.0	15	14	1/2	1/2	2/2	2	1	1/4	1/4	1		0	60	C4	4	176
55	0.5	15	14	1/2	1/2	2/2	1	1	1/8	1/8	1		4	64	E4	4	170
111/2	0.5	15	14	5/8	5/8	2/2	1	1	1/8	1/8	1		9	63	D#4	4	171
56	1.0	15	14	3/4	3/4	2/2	2	1	1/4	1/4	1	1	3	57	A3	3	177
56	0.5	15	14	3/4	3/4	2/2	1	1	1/8	1/8	1		4	64	E4	4	172
113/2	0.5	15	14	7/8	7/8	2/2	1	1	1/8	1/8	1		6	66	F#4	4	173
57	0.5	16	15	0	0	2/2	2	1	1/8	1/8	1	-1	3	57	A3	3	184
57	1.0	16	15	0	0	2/2	1	1	1/4	1/4	1		5	59	B3	3	178
115/2	0.5	16	15	1/8	1/8	2/2	2	1	1/8	1/8	1		1	55	G3	3	185
58	0.5	16	15	1/4	1/4	2/2	2	1	1/8	1/8	1		6	54	F#3	3	186
58	1.0	16	15	1/4	1/4	2/2	1	1	1/4	1/4	1	1	1	67	G4	4	179
117/2	0.5	16	15	3/8	3/8	2/2	2	1	1/8	1/8	1		4	52	E3	3	187
59	1.0	16	15	1/2	1/2	2/2	2	1	1/4	1/4	1		5	59	B3	3	188
59	0.5	16	15	1/2	1/2	2/2	1	1	1/8	1/8	1	-1	1	67	G4	4	180
119/2	0.5	16	15	5/8	5/8	2/2	1	1	1/8	1/8	1		6	66	F#4	4	181
60	1.0	16	15	3/4	3/4	2/2	2	1	1/4	1/4	1		5	47	B2	2	189
60	0.5	16	15	3/4	3/4	2/2	1	1	1/8	1/8	1		4	64	E4	4	182
121/2	0.5	16	15	7/8	7/8	2/2	1	1	1/8	1/8	1		9	63	D#4	4	183
61	1.0	17	16	0	0	2/2	2	1	1/4	1/4	1		4	52	E3	3	191
61	3.0	17	16	0	0	2/2	1	1	3/4	1/2	3/2		4	64	E4	4	190
62	1.0	17	16	1/4	1/4	2/2	2	1	1/4	1/4	1		5	47	B2	2	192
63	1.0	17	16	1/2	1/2	2/2	2	1	1/4	1/4	1		4	40	E2	2	193
64	0.5	18	16	0	3/4	2/2	2	1	1/8	1/8	1		4	52	E3	3	196
64	0.5	18	16	0	3/4	2/2	1	1	1/8	1/8	1		4	64	E4	4	194
129/2	0.5	18	16	1/8	7/8	2/2	2	1	1/8	1/8	1		-1	53	F3	3	197
129/2	0.5	18	16	1/8	7/8	2/2	1	1	1/8	1/8	1		2	62	D4	4	195
65	0.5	19	17	0	0	2/2	2	1	1/8	1/8	1		1	55	G3	3	202
65	1.0	19	17	0	0	2/2	1	1	1/4	1/4	1		7	61	C#4	4	198
131/2	0.5	19	17	1/8	1/8	2/2	2	1	1/8	1/8	1		-1	53	F3	3	203
66	0.5	19	17	1/4	1/4	2/2	2	1	1/8	1/8	1		4	52	E3	3	204
66	1.0	19	17	1/4	1/4	2/2	1	1	1/4	1/4	1		5	59	B3	3	199
133/2	0.5	19	17	3/8	3/8	2/2	2	1	1/8	1/8	1		-1	53	F3	3	205
67	0.5	19	17	1/2	1/2	2/2	2	1	1/8	1/8	1		1	55	G3	3	206
67	1.0	19	17	1/2	1/2	2/2	1	1	1/4	1/4	1		7	61	C#4	4	200
135/2	0.5	19	17	5/8	5/8	2/2	2	1	1/8	1/8	1		-1	53	F3	3	207
68	0.5	19	17	3/4	3/4	2/2	2	1	1/8	1/8	1		4	52	E3	3	208
68	1.0	19	17	3/4	3/4	2/2	1	1	1/4	1/4	1		2	62	D4	4	201
137/2	0.5	19	17	7/8	7/8	2/2	2	1	1/8	1/8	1		-1	53	F3	3	209
69	0.5	20	18	0	0	2/2	2	1	1/8	1/8	1		1	55	G3	3	215
69	0.5	20	18	0	0	2/2	1	1	1/8	1/8	1		4	64	E4	4	210
139/2	0.5	20	18	1/8	1/8	2/2	2	1	1/8	1/8	1		-1	53	F3	3	216
139/2	0.5	20	18	1/8	1/8	2/2	1	1	1/8	1/8	1		1	67	G4	4	211
70	0.5	20	18	1/4	1/4	2/2	2	1	1/8	1/8	1		4	52	E3	3	217
70	2.0	20	18	1/4	1/4	2/2	1	1	1/2	1/2	1		-2	70	Bb4	4	212
141/2	0.5	20	18	3/8	3/8	2/2	2	1	1/8	1/8	1		-1	53	F3	3	218
71	1.0	20	18	1/2	1/2	2/2	2	1	1/4	1/4	1		1	55	G3	3	219
72	1.0	20	18	3/4	3/4	2/2	2	1	1/4	1/4	1		7	49	C#3	3	220
72	0.5	20	18	3/4	3/4	2/2	1	1	1/8	1/8	1		3	69	A4	4	213
145/2	0.5	20	18	7/8	7/8	2/2	1	1	1/8	1/8	1		1	67	G4	4	214
73	1.0	21	19	0	0	2/2	2	1	1/4	1/4	1		2	50	D3	3	229
73	0.5	21	19	0	0	2/2	1	1	1/8	1/8	1		-1	65	F4	4	221
147/2	0.5	21	19	1/8	1/8	2/2	1	1	1/8	1/8	1		4	64	E4	4	222
74	1.0	21	19	1/4	1/4	2/2	2	1	1/4	1/4	1		-2	46	Bb2	2	230
74	0.5	21	19	1/4	1/4	2/2	1	1	1/8	1/8	1		-1	65	F4	4	223
149/2	0.5	21	19	3/8	3/8	2/2	1	1	1/8	1/8	1		2	74	D5	5	224
75	1.0	21	19	1/2	1/2	2/2	2	1	1/4	1/4	1		1	43	G2	2	231
75	0.5	21	19	1/2	1/2	2/2	1	1	1/8	1/8	1		7	73	C#5	5	225
151/2	0.5	21	19	5/8	5/8	2/2	1	1	1/8	1/8	1		5	71	B4	4	226
76	1.0	21	19	3/4	3/4	2/2	2	1	1/4	1/4	1		3	45	A2	2	232
76	0.5	21	19	3/4	3/4	2/2	1	1	1/8	1/8	1		3	69	A4	4	227
153/2	0.5	21	19	7/8	7/8	2/2	1	1	1/8	1/8	1		1	67	G4	4	228
77	3.0	22	20	0	0	2/2	2	1	3/4	1/2	3/2		2	38	D2	2	241
77	0.5	22	20	0	0	2/2	1	1	1/8	1/8	1		-1	65	F4	4	233
155/2	0.5	22	20	1/8	1/8	2/2	1	1	1/8	1/8	1		1	67	G4	4	234
78	0.5	22	20	1/4	1/4	2/2	1	1	1/8	1/8	1		3	69	A4	4	235
157/2	0.5	22	20	3/8	3/8	2/2	1	1	1/8	1/8	1		1	67	G4	4	236
79	0.5	22	20	1/2	1/2	2/2	1	1	1/8	1/8	1		-1	65	F4	4	237
159/2	0.5	22	20	5/8	5/8	2/2	1	1	1/8	1/8	1		4	64	E4	4	238
80	0.5	22	20	3/4	3/4	2/2	2	1	1/8	1/8	1		2	50	D3	3	242
80	0.5	22	20	3/4	3/4	2/2	1	1	1/8	1/8	1		2	62	D4	4	239
161/2	0.5	22	20	7/8	7/8	2/2	2	1	1/8	1/8	1		4	52	E3	3	243
161/2	0.5	22	20	7/8	7/8	2/2	1	1	1/8	1/8	1		0	60	C4	4	240
81	0.5	23	21	0	0	2/2	2	1	1/8	1/8	1		-1	53	F3	3	250
81	1.0	23	21	0	0	2/2	1	1	1/4	1/4	1		5	59	B3	3	244
163/2	0.5	23	21	1/8	1/8	2/2	2	1	1/8	1/8	1		4	52	E3	3	251
82	0.5	23	21	1/4	1/4	2/2	2	1	1/8	1/8	1		2	50	D3	3	252
82	0.5	23	21	1/4	1/4	2/2	1	1	1/8	1/8	1		5	59	B3	3	245
165/2	0.5	23	21	3/8	3/8	2/2	2	1	1/8	1/8	1		4	52	E3	3	253
165/2	0.5	23	21	3/8	3/8	2/2	1	1	1/8	1/8	1		3	57	A3	3	246
83	0.5	23	21	1/2	1/2	2/2	2	1	1/8	1/8	1		-1	53	F3	3	254
83	1.0	23	21	1/2	1/2	2/2	1	1	1/4	1/4	1		5	59	B3	3	247
167/2	0.5	23	21	5/8	5/8	2/2	2	1	1/8	1/8	1		4	52	E3	3	255
84	0.5	23	21	3/4	3/4	2/2	2	1	1/8	1/8	1		2	50	D3	3	256
84	0.5	23	21	3/4	3/4	2/2	1	1	1/8	1/8	1		5	59	B3	3	248
169/2	0.5	23	21	7/8	7/8	2/2	2	1	1/8	1/8	1		4	52	E3	3	257
169/2	0.5	23	21	7/8	7/8	2/2	1	1	1/8	1/8	1		0	60	C4	4	249
85	0.5	24	22	0	0	2/2	2	1	1/8	1/8	1		-1	53	F3	3	263
85	0.5	24	22	0	0	2/2	1	1	1/8	1/8	1		2	62	D4	4	258
171/2	0.5	24	22	1/8	1/8	2/2	2	1	1/8	1/8	1		4	52	E3	3	264
171/2	0.5	24	22	1/8	1/8	2/2	1	1	1/8	1/8	1		-1	65	F4	4	259
86	0.5	24	22	1/4	1/4	2/2	2	1	1/8	1/8	1		2	50	D3	3	265
86	2.0	24	22	1/4	1/4	2/2	1	1	1/2	1/2	1		3	69	A4	4	260
173/2	0.5	24	22	3/8	3/8	2/2	2	1	1/8	1/8	1		4	52	E3	3	266
87	0.5	24	22	1/2	1/2	2/2	2	1	1/8	1/8	1		-1	53	F3	3	267
175/2	0.5	24	22	5/8	5/8	2/2	2	1	1/8	1/8	1		1	55	G3	3	268
88	0.5	24	22	3/4	3/4	2/2	2	1	1/8	1/8	1		3	57	A3	3	269
88	0.5	24	22	3/4	3/4	2/2	1	1	1/8	1/8	1		1	67	G4	4	261
177/2	0.5	24	22	7/8	7/8	2/2	2	1	1/8	1/8	1		5	59	B3	3	270
177/2	0.5	24	22	7/8	7/8	2/2	1	1	1/8	1/8	1		-1	65	F4	4	262
89	1.0	25	23	0	0	2/2	2	1	1/4	1/4	1		0	60	C4	4	279
89	0.5	25	23	0	0	2/2	1	1	1/8	1/8	1		4	64	E4	4	271
179/2	0.5	25	23	1/8	1/8	2/2	1	1	1/8	1/8	1		2	62	D4	4	272
90	1.0	25	23	1/4	1/4	2/2	2	1	1/4	1/4	1		3	57	A3	3	280
90	0.5	25	23	1/4	1/4	2/2	1	1	1/8	1/8	1		4	64	E4	4	273
181/2	0.5	25	23	3/8	3/8	2/2	1	1	1/8	1/8	1		0	72	C5	5	274
91	1.0	25	23	1/2	1/2	2/2	2	1	1/4	1/4	1		-1	53	F3	3	281
91	0.5	25	23	1/2	1/2	2/2	1	1	1/8	1/8	1		5	71	B4	4	275
183/2	0.5	25	23	5/8	5/8	2/2	1	1	1/8	1/8	1		3	69	A4	4	276
92	1.0	25	23	3/4	3/4	2/2	2	1	1/4	1/4	1		1	55	G3	3	282
92	0.5	25	23	3/4	3/4	2/2	1	1	1/8	1/8	1		1	67	G4	4	277
185/2	0.5	25	23	7/8	7/8	2/2	1	1	1/8	1/8	1		-1	65	F4	4	278
93	2.0	26	24	0	0	2/2	2	1	1/2	1/2	1	1	0	48	C3	3	291
93	0.5	26	24	0	0	2/2	1	1	1/8	1/8	1		4	64	E4	4	283
187/2	0.5	26	24	1/8	1/8	2/2	1	1	1/8	1/8	1		-1	65	F4	4	284
94	0.5	26	24	1/4	1/4	2/2	1	1	1/8	1/8	1		1	67	G4	4	285
189/2	0.5	26	24	3/8	3/8	2/2	1	1	1/8	1/8	1		-1	65	F4	4	286
95	0.5	26	24	1/2	1/2	2/2	2	1	1/8	1/8	1	-1	0	48	C3	3	292
95	0.5	26	24	1/2	1/2	2/2	1	1	1/8	1/8	1		4	64	E4	4	287
191/2	0.5	26	24	5/8	5/8	2/2	2	1	1/8	1/8	1		-1	53	F3	3	293
191/2	0.5	26	24	5/8	5/8	2/2	1	1	1/8	1/8	1		2	62	D4	4	288
