quarterbeats	duration_qb	mc	mn	mc_onset	mn_onset	timesig	staff	voice	duration	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
8	0.5	6	6	1/8	1/8	3/8	2	1	1/8	1/8	1		2	50	D3	3	48
8	0.25	6	6	1/8	1/8	3/8	1	1	1/16	1/16	1		1	79	G5	5	43
33/4	0.25	6	6	3/16	3/16	3/8	1	1	1/16	1/16	1		3	81	A5	5	44
17/2	0.5	6	6	1/4	1/4	3/8	2	2	1/8	1/8	1		1	43	G2	2	52
17/2	0.5	6	6	1/4	1/4	3/8	2	1	1/8	1/8	1		-2	46	Bb2	2	49
17/2	0.5	6	6	1/4	1/4	3/8	2	1	1/8	1/8	1		2	50	D3	3	49
17/2	0.25	6	6	1/4	1/4	3/8	1	1	1/16	1/16	1		-2	82	Bb5	5	45
35/4	0.25	6	6	5/16	5/16	3/8	1	1	1/16	1/16	1		1	79	G5	5	46
9	1.0	7	7	0	0	3/8	2	2	1/4	1/4	1		2	38	D2	2	60
9	1.0	7	7	0	0	3/8	2	1	1/4	1/4	1		6	42	F#2	2	59
9	1.0	7	7	0	0	3/8	2	1	1/4	1/4	1		3	45	A2	2	59
9	1.0	7	7	0	0	3/8	2	1	1/4	1/4	1		2	50	D3	3	59
9	0.25	7	7	0	0	3/8	1	1	1/16	1/16	1		3	81	A5	5	53
37/4	0.25	7	7	1/16	1/16	3/8	1	1	1/16	1/16	1		1	79	G5	5	54
19/2	0.25	7	7	1/8	1/8	3/8	1	1	1/16	1/16	1		6	78	F#5	5	55
39/4	0.25	7	7	3/16	3/16	3/8	1	1	1/16	1/16	1		4	76	E5	5	56
10	0.25	7	7	1/4	1/4	3/8	1	1	1/16	1/16	1		2	74	D5	5	57
41/4	0.25	7	7	5/16	5/16	3/8	1	1	1/16	1/16	1		0	72	C5	5	58
21/2	0.5	8	8	0	0	3/8	1	1	1/8	1/8	1		-2	70	Bb4	4	61
43/4	0.25	8	8	1/16	1/16	3/8	2	1	1/16	1/16	1		3	69	A4	4	66
11	0.25	8	8	1/8	1/8	3/8	2	1	1/16	1/16	1		1	67	G4	4	67
11	0.5	8	8	1/8	1/8	3/8	1	2	1/8	1/8	1		-2	70	Bb4	4	64
11	0.5	8	8	1/8	1/8	3/8	1	2	1/8	1/8	1		2	74	D5	5	64
11	0.5	8	8	1/8	1/8	3/8	1	1	1/8	1/8	1		1	79	G5	5	62
45/4	0.25	8	8	3/16	3/16	3/8	2	1	1/16	1/16	1		-1	65	F4	4	68
23/2	0.25	8	8	1/4	1/4	3/8	2	1	1/16	1/16	1		-3	63	Eb4	4	69
23/2	0.5	8	8	1/4	1/4	3/8	1	2	1/8	1/8	1		-2	70	Bb4	4	65
23/2	0.5	8	8	1/4	1/4	3/8	1	2	1/8	1/8	1		2	74	D5	5	65
23/2	0.5	8	8	1/4	1/4	3/8	1	1	1/8	1/8	1		1	79	G5	5	63
47/4	0.25	8	8	5/16	5/16	3/8	2	1	1/16	1/16	1		2	62	D4	4	70
12	0.25	9	9	0	0	3/8	2	1	1/16	1/16	1		0	60	C4	4	78
12	0.5	9	9	0	0	3/8	1	2	1/8	1/8	1		-2	70	Bb4	4	77
12	0.25	9	9	0	0	3/8	1	1	1/16	1/16	1		-3	75	Eb5	5	71
49/4	0.25	9	9	1/16	1/16	3/8	2	1	1/16	1/16	1		2	62	D4	4	79
49/4	0.25	9	9	1/16	1/16	3/8	1	1	1/16	1/16	1		-1	77	F5	5	72
25/2	0.25	9	9	1/8	1/8	3/8	2	1	1/16	1/16	1		0	60	C4	4	80
25/2	0.25	9	9	1/8	1/8	3/8	1	1	1/16	1/16	1		-3	75	Eb5	5	73
51/4	0.25	9	9	3/16	3/16	3/8	2	1	1/16	1/16	1		-2	58	Bb3	3	81
51/4	0.25	9	9	3/16	3/16	3/8	1	1	1/16	1/16	1		2	74	D5	5	74
13	0.25	9	9	1/4	1/4	3/8	2	1	1/16	1/16	1		3	57	A3	3	82
13	0.25	9	9	1/4	1/4	3/8	1	1	1/16	1/16	1		0	72	C5	5	75
53/4	0.25	9	9	5/16	5/16	3/8	2	1	1/16	1/16	1		1	55	G3	3	83
53/4	0.25	9	9	5/16	5/16	3/8	1	1	1/16	1/16	1		-2	70	Bb4	4	76
27/2	0.25	10	10	0	0	3/8	2	1	1/16	1/16	1		-1	53	F3	3	89
27/2	0.5	10	10	0	0	3/8	1	1	1/8	1/8	1		3	69	A4	4	84
55/4	0.25	10	10	1/16	1/16	3/8	2	1	1/16	1/16	1		1	67	G4	4	90
14	0.25	10	10	1/8	1/8	3/8	2	1	1/16	1/16	1		-1	65	F4	4	91
14	0.5	10	10	1/8	1/8	3/8	1	2	1/8	1/8	1		3	69	A4	4	87
14	0.5	10	10	1/8	1/8	3/8	1	2	1/8	1/8	1		0	72	C5	5	87
14	0.5	10	10	1/8	1/8	3/8	1	1	1/8	1/8	1		-1	77	F5	5	85
57/4	0.25	10	10	3/16	3/16	3/8	2	1	1/16	1/16	1		-3	63	Eb4	4	92
29/2	0.25	10	10	1/4	1/4	3/8	2	1	1/16	1/16	1		2	62	D4	4	93
29/2	0.5	10	10	1/4	1/4	3/8	1	2	1/8	1/8	1		3	69	A4	4	88
29/2	0.5	10	10	1/4	1/4	3/8	1	2	1/8	1/8	1		0	72	C5	5	88
29/2	0.5	10	10	1/4	1/4	3/8	1	1	1/8	1/8	1		-1	77	F5	5	86
59/4	0.25	10	10	5/16	5/16	3/8	2	1	1/16	1/16	1		0	60	C4	4	94
15	0.25	11	11	0	0	3/8	2	1	1/16	1/16	1		-2	58	Bb3	3	102
15	0.5	11	11	0	0	3/8	1	2	1/8	1/8	1		3	69	A4	4	101
15	0.25	11	11	0	0	3/8	1	1	1/16	1/16	1		2	74	D5	5	95
61/4	0.25	11	11	1/16	1/16	3/8	2	1	1/16	1/16	1		0	60	C4	4	103
61/4	0.25	11	11	1/16	1/16	3/8	1	1	1/16	1/16	1		-3	75	Eb5	5	96
31/2	0.25	11	11	1/8	1/8	3/8	2	1	1/16	1/16	1		-2	58	Bb3	3	104
31/2	0.25	11	11	1/8	1/8	3/8	1	1	1/16	1/16	1		2	74	D5	5	97
63/4	0.25	11	11	3/16	3/16	3/8	2	1	1/16	1/16	1		3	57	A3	3	105
63/4	0.25	11	11	3/16	3/16	3/8	1	1	1/16	1/16	1		0	72	C5	5	98
16	0.25	11	11	1/4	1/4	3/8	2	1	1/16	1/16	1		1	55	G3	3	106
16	0.25	11	11	1/4	1/4	3/8	1	1	1/16	1/16	1		-2	70	Bb4	4	99
65/4	0.25	11	11	5/16	5/16	3/8	2	1	1/16	1/16	1		-1	53	F3	3	107
65/4	0.25	11	11	5/16	5/16	3/8	1	1	1/16	1/16	1		3	69	A4	4	100
33/2	0.25	12	12	0	0	3/8	2	1	1/16	1/16	1		-3	51	Eb3	3	113
33/2	0.5	12	12	0	0	3/8	1	1	1/8	1/8	1		1	67	G4	4	108
67/4	0.25	12	12	1/16	1/16	3/8	2	1	1/16	1/16	1		-1	65	F4	4	114
17	0.25	12	12	1/8	1/8	3/8	2	1	1/16	1/16	1		-3	63	Eb4	4	115
17	0.5	12	12	1/8	1/8	3/8	1	2	1/8	1/8	1		1	67	G4	4	111
17	0.5	12	12	1/8	1/8	3/8	1	2	1/8	1/8	1		-2	70	Bb4	4	111
17	0.5	12	12	1/8	1/8	3/8	1	1	1/8	1/8	1		-3	75	Eb5	5	109
69/4	0.25	12	12	3/16	3/16	3/8	2	1	1/16	1/16	1		2	62	D4	4	116
35/2	0.25	12	12	1/4	1/4	3/8	2	1	1/16	1/16	1		0	60	C4	4	117
35/2	0.5	12	12	1/4	1/4	3/8	1	2	1/8	1/8	1		1	67	G4	4	112
35/2	0.5	12	12	1/4	1/4	3/8	1	2	1/8	1/8	1		-2	70	Bb4	4	112
35/2	0.5	12	12	1/4	1/4	3/8	1	1	1/8	1/8	1		-3	75	Eb5	5	110
71/4	0.25	12	12	5/16	5/16	3/8	2	1	1/16	1/16	1		-2	58	Bb3	3	118
18	0.25	13	13	0	0	3/8	2	1	1/16	1/16	1		3	57	A3	3	126
18	0.5	13	13	0	0	3/8	1	2	1/8	1/8	1		1	67	G4	4	125
18	0.25	13	13	0	0	3/8	1	1	1/16	1/16	1		0	72	C5	5	119
73/4	0.25	13	13	1/16	1/16	3/8	2	1	1/16	1/16	1		-2	58	Bb3	3	127
73/4	0.25	13	13	1/16	1/16	3/8	1	1	1/16	1/16	1		2	74	D5	5	120
37/2	0.25	13	13	1/8	1/8	3/8	2	1	1/16	1/16	1		3	57	A3	3	128
37/2	0.25	13	13	1/8	1/8	3/8	1	1	1/16	1/16	1		0	72	C5	5	121
75/4	0.25	13	13	3/16	3/16	3/8	2	1	1/16	1/16	1		1	55	G3	3	129
75/4	0.25	13	13	3/16	3/16	3/8	1	1	1/16	1/16	1		-2	70	Bb4	4	122
19	0.25	13	13	1/4	1/4	3/8	2	1	1/16	1/16	1		6	54	F#3	3	130
19	0.25	13	13	1/4	1/4	3/8	1	1	1/16	1/16	1		3	69	A4	4	123
77/4	0.25	13	13	5/16	5/16	3/8	2	1	1/16	1/16	1		4	52	E3	3	131
77/4	0.25	13	13	5/16	5/16	3/8	1	1	1/16	1/16	1		1	67	G4	4	124
39/2	0.25	14	14	0	0	3/8	2	1	1/16	1/16	1		2	50	D3	3	137
39/2	0.5	14	14	0	0	3/8	1	1	1/8	1/8	1		6	66	F#4	4	132
79/4	0.25	14	14	1/16	1/16	3/8	2	1	1/16	1/16	1		-3	51	Eb3	3	138
20	0.25	14	14	1/8	1/8	3/8	2	1	1/16	1/16	1		2	50	D3	3	139
20	0.5	14	14	1/8	1/8	3/8	1	2	1/8	1/8	1		6	66	F#4	4	135
20	0.5	14	14	1/8	1/8	3/8	1	2	1/8	1/8	1		3	69	A4	4	135
20	0.5	14	14	1/8	1/8	3/8	1	1	1/8	1/8	1		2	74	D5	5	133
81/4	0.25	14	14	3/16	3/16	3/8	2	1	1/16	1/16	1		0	48	C3	3	140
41/2	0.25	14	14	1/4	1/4	3/8	2	1	1/16	1/16	1		-2	46	Bb2	2	141
41/2	0.5	14	14	1/4	1/4	3/8	1	2	1/8	1/8	1		6	66	F#4	4	136
41/2	0.5	14	14	1/4	1/4	3/8	1	2	1/8	1/8	1		3	69	A4	4	136
41/2	0.5	14	14	1/4	1/4	3/8	1	1	1/8	1/8	1		2	74	D5	5	134
83/4	0.25	14	14	5/16	5/16	3/8	2	1	1/16	1/16	1		3	45	A2	2	142
21	0.25	15	15	0	0	3/8	2	1	1/16	1/16	1		1	43	G2	2	149
21	0.5	15	15	0	0	3/8	1	1	1/8	1/8	1		2	62	D4	4	143
21	0.5	15	15	0	0	3/8	1	2	1/8	1/8	1		1	67	G4	4	146
21	0.5	15	15	0	0	3/8	1	1	1/8	1/8	1		-2	70	Bb4	4	143
85/4	0.25	15	15	1/16	1/16	3/8	2	1	1/16	1/16	1		3	45	A2	2	150
43/2	0.25	15	15	1/8	1/8	3/8	2	1	1/16	1/16	1		1	43	G2	2	151
43/2	0.5	15	15	1/8	1/8	3/8	1	2	1/8	1/8	1		1	67	G4	4	147
43/2	0.5	15	15	1/8	1/8	3/8	1	1	1/8	1/8	1		-2	70	Bb4	4	144
87/4	0.25	15	15	3/16	3/16	3/8	2	1	1/16	1/16	1		-1	41	F2	2	152
22	0.25	15	15	1/4	1/4	3/8	2	1	1/16	1/16	1		-3	39	Eb2	2	153
22	0.5	15	15	1/4	1/4	3/8	1	2	1/8	1/8	1		1	67	G4	4	148
22	0.5	15	15	1/4	1/4	3/8	1	1	1/8	1/8	1		-2	70	Bb4	4	145
89/4	0.25	15	15	5/16	5/16	3/8	2	1	1/16	1/16	1		2	38	D2	2	154
45/2	0.5	16	16	0	0	3/8	2	1	1/8	1/8	1		0	36	C2	2	162
45/2	0.25	16	16	0	0	3/8	1	2	1/16	1/16	1		-3	63	Eb4	4	156
45/2	1.5	16	16	0	0	3/8	1	1	3/8	1/4	3/2		-2	70	Bb4	4	155
91/4	0.25	16	16	1/16	1/16	3/8	1	2	1/16	1/16	1		2	62	D4	4	157
23	0.5	16	16	1/8	1/8	3/8	2	1	1/8	1/8	1		0	48	C3	3	163
23	0.25	16	16	1/8	1/8	3/8	1	2	1/16	1/16	1		-3	63	Eb4	4	158
93/4	0.25	16	16	3/16	3/16	3/8	1	2	1/16	1/16	1		-1	65	F4	4	159
47/2	0.5	16	16	1/4	1/4	3/8	2	1	1/8	1/8	1		0	48	C3	3	164
47/2	0.25	16	16	1/4	1/4	3/8	1	2	1/16	1/16	1		1	67	G4	4	160
95/4	0.25	16	16	5/16	5/16	3/8	1	2	1/16	1/16	1		-3	63	Eb4	4	161
24	0.5	17	17	0	0	3/8	2	1	1/8	1/8	1		-1	41	F2	2	172
24	0.25	17	17	0	0	3/8	1	2	1/16	1/16	1		0	60	C4	4	166
24	1.5	17	17	0	0	3/8	1	1	3/8	1/4	3/2	1	3	69	A4	4	165
97/4	0.25	17	17	1/16	1/16	3/8	1	2	1/16	1/16	1		1	67	G4	4	167
49/2	0.5	17	17	1/8	1/8	3/8	2	1	1/8	1/8	1		-1	53	F3	3	173
49/2	0.25	17	17	1/8	1/8	3/8	1	2	1/16	1/16	1		-1	65	F4	4	168
99/4	0.25	17	17	3/16	3/16	3/8	1	2	1/16	1/16	1		-3	63	Eb4	4	169
25	0.5	17	17	1/4	1/4	3/8	2	1	1/8	1/8	1		-1	53	F3	3	174
25	0.25	17	17	1/4	1/4	3/8	1	2	1/16	1/16	1		2	62	D4	4	170
101/4	0.25	17	17	5/16	5/16	3/8	1	2	1/16	1/16	1		0	60	C4	4	171
51/2	0.5	18	18	0	0	3/8	2	1	1/8	1/8	1		-2	58	Bb3	3	182
51/2	0.25	18	18	0	0	3/8	1	2	1/16	1/16	1		2	62	D4	4	176
51/2	1.5	18	18	0	0	3/8	1	1	3/8	1/4	3/2	-1	3	69	A4	4	175
103/4	0.25	18	18	1/16	1/16	3/8	1	2	1/16	1/16	1		0	60	C4	4	177
26	0.5	18	18	1/8	1/8	3/8	2	1	1/8	1/8	1		-2	46	Bb2	2	183
26	0.25	18	18	1/8	1/8	3/8	1	2	1/16	1/16	1		2	62	D4	4	178
105/4	0.25	18	18	3/16	3/16	3/8	1	2	1/16	1/16	1		-3	63	Eb4	4	179
53/2	0.5	18	18	1/4	1/4	3/8	2	1	1/8	1/8	1		-2	46	Bb2	2	184
53/2	0.25	18	18	1/4	1/4	3/8	1	2	1/16	1/16	1		-1	65	F4	4	180
107/4	0.25	18	18	5/16	5/16	3/8	1	2	1/16	1/16	1		2	62	D4	4	181
27	0.5	19	19	0	0	3/8	2	1	1/8	1/8	1		-3	39	Eb2	2	192
27	0.25	19	19	0	0	3/8	1	2	1/16	1/16	1		-2	58	Bb3	3	186
27	1.5	19	19	0	0	3/8	1	1	3/8	1/4	3/2	1	1	67	G4	4	185
109/4	0.25	19	19	1/16	1/16	3/8	1	2	1/16	1/16	1		-1	65	F4	4	187
55/2	0.5	19	19	1/8	1/8	3/8	2	1	1/8	1/8	1		-3	51	Eb3	3	193
55/2	0.25	19	19	1/8	1/8	3/8	1	2	1/16	1/16	1		-3	63	Eb4	4	188
111/4	0.25	19	19	3/16	3/16	3/8	1	2	1/16	1/16	1		2	62	D4	4	189
28	0.5	19	19	1/4	1/4	3/8	2	1	1/8	1/8	1		-3	51	Eb3	3	194
28	0.25	19	19	1/4	1/4	3/8	1	2	1/16	1/16	1		0	60	C4	4	190
113/4	0.25	19	19	5/16	5/16	3/8	1	2	1/16	1/16	1		-2	58	Bb3	3	191
57/2	0.5	20	20	0	0	3/8	2	1	1/8	1/8	1		3	57	A3	3	202
57/2	0.25	20	20	0	0	3/8	1	2	1/16	1/16	1		0	60	C4	4	196
57/2	1.5	20	20	0	0	3/8	1	1	3/8	1/4	3/2	-1	1	67	G4	4	195
115/4	0.25	20	20	1/16	1/16	3/8	1	2	1/16	1/16	1		-2	58	Bb3	3	197
29	0.5	20	20	1/8	1/8	3/8	2	1	1/8	1/8	1		3	45	A2	2	203
29	0.25	20	20	1/8	1/8	3/8	1	2	1/16	1/16	1		0	60	C4	4	198
117/4	0.25	20	20	3/16	3/16	3/8	1	2	1/16	1/16	1		2	62	D4	4	199
59/2	0.5	20	20	1/4	1/4	3/8	2	1	1/8	1/8	1		3	45	A2	2	204
59/2	0.25	20	20	1/4	1/4	3/8	1	2	1/16	1/16	1		-3	63	Eb4	4	200
119/4	0.25	20	20	5/16	5/16	3/8	1	2	1/16	1/16	1		0	60	C4	4	201
30	0.5	21	21	0	0	3/8	2	1	1/8	1/8	1		2	38	D2	2	212
30	0.25	21	21	0	0	3/8	1	2	1/16	1/16	1		3	57	A3	3	206
30	1.5	21	21	0	0	3/8	1	1	3/8	1/4	3/2		6	66	F#4	4	205
121/4	0.25	21	21	1/16	1/16	3/8	1	2	1/16	1/16	1		-3	63	Eb4	4	207
61/2	0.25	21	21	1/8	1/8	3/8	1	2	1/16	1/16	1		2	62	D4	4	208
123/4	0.25	21	21	3/16	3/16	3/8	1	2	1/16	1/16	1		0	60	C4	4	209
31	0.25	21	21	1/4	1/4	3/8	1	2	1/16	1/16	1		-2	58	Bb3	3	210
125/4	0.25	21	21	5/16	5/16	3/8	1	2	1/16	1/16	1		3	57	A3	3	211
63/2	0.25	22	22	0	0	3/8	2	1	1/16	1/16	1		-2	58	Bb3	3	214
63/2	1.5	22	22	0	0	3/8	1	1	3/8	1/4	3/2		1	67	G4	4	213
127/4	0.25	22	22	1/16	1/16	3/8	2	1	1/16	1/16	1		2	62	D4	4	215
32	0.25	22	22	1/8	1/8	3/8	2	1	1/16	1/16	1		0	60	C4	4	216
129/4	0.25	22	22	3/16	3/16	3/8	2	1	1/16	1/16	1		-2	58	Bb3	3	217
65/2	0.25	22	22	1/4	1/4	3/8	2	1	1/16	1/16	1		3	57	A3	3	218
131/4	0.25	22	22	5/16	5/16	3/8	2	1	1/16	1/16	1		1	55	G3	3	219
33	0.25	23	23	0	0	3/8	2	1	1/16	1/16	1		6	54	F#3	3	225
33	0.5	23	23	0	0	3/8	1	1	1/8	1/8	1		3	69	A4	4	220
133/4	0.25	23	23	1/16	1/16	3/8	2	1	1/16	1/16	1		1	55	G3	3	226
67/2	0.25	23	23	1/8	1/8	3/8	2	1	1/16	1/16	1		6	54	F#3	3	227
67/2	0.5	23	23	1/8	1/8	3/8	1	2	1/8	1/8	1		6	66	F#4	4	223
67/2	0.5	23	23	1/8	1/8	3/8	1	2	1/8	1/8	1		3	69	A4	4	223
67/2	0.5	23	23	1/8	1/8	3/8	1	1	1/8	1/8	1		2	74	D5	5	221
135/4	0.25	23	23	3/16	3/16	3/8	2	1	1/16	1/16	1		4	52	E3	3	228
34	0.25	23	23	1/4	1/4	3/8	2	1	1/16	1/16	1		2	50	D3	3	229
34	0.5	23	23	1/4	1/4	3/8	1	2	1/8	1/8	1		6	66	F#4	4	224
34	0.5	23	23	1/4	1/4	3/8	1	2	1/8	1/8	1		3	69	A4	4	224
34	0.5	23	23	1/4	1/4	3/8	1	1	1/8	1/8	1		2	74	D5	5	222
137/4	0.25	23	23	5/16	5/16	3/8	2	1	1/16	1/16	1		0	48	C3	3	230
69/2	0.25	24	24	0	0	3/8	2	1	1/16	1/16	1		5	47	B2	2	237
69/2	0.5	24	24	0	0	3/8	1	2	1/8	1/8	1		1	67	G4	4	234
69/2	0.5	24	24	0	0	3/8	1	2	1/8	1/8	1		5	71	B4	4	234
69/2	0.5	24	24	0	0	3/8	1	2	1/8	1/8	1		2	74	D5	5	234
69/2	0.5	24	24	0	0	3/8	1	1	1/8	1/8	1		-1	77	F5	5	231
139/4	0.25	24	24	1/16	1/16	3/8	2	1	1/16	1/16	1		3	45	A2	2	238
35	0.25	24	24	1/8	1/8	3/8	2	1	1/16	1/16	1		1	43	G2	2	239
35	0.5	24	24	1/8	1/8	3/8	1	2	1/8	1/8	1		1	67	G4	4	235
35	0.5	24	24	1/8	1/8	3/8	1	2	1/8	1/8	1		5	71	B4	4	235
35	0.5	24	24	1/8	1/8	3/8	1	2	1/8	1/8	1		2	74	D5	5	235
35	0.5	24	24	1/8	1/8	3/8	1	1	1/8	1/8	1		-1	77	F5	5	232
141/4	0.25	24	24	3/16	3/16	3/8	2	1	1/16	1/16	1		-1	41	F2	2	240
71/2	0.25	24	24	1/4	1/4	3/8	2	1	1/16	1/16	1		4	40	E2	2	241
71/2	0.5	24	24	1/4	1/4	3/8	1	2	1/8	1/8	1		1	67	G4	4	236
71/2	0.5	24	24	1/4	1/4	3/8	1	2	1/8	1/8	1		5	71	B4	4	236
71/2	0.5	24	24	1/4	1/4	3/8	1	2	1/8	1/8	1		2	74	D5	5	236
71/2	0.5	24	24	1/4	1/4	3/8	1	1	1/8	1/8	1		-1	77	F5	5	233
143/4	0.25	24	24	5/16	5/16	3/8	2	1	1/16	1/16	1		2	38	D2	2	242
36	0.5	25	25	0	0	3/8	2	1	1/8	1/8	1		0	36	C2	2	249
36	0.5	25	25	0	0	3/8	1	2	1/8	1/8	1		1	67	G4	4	246
36	0.5	25	25	0	0	3/8	1	2	1/8	1/8	1		5	71	B4	4	246
36	0.5	25	25	0	0	3/8	1	2	1/8	1/8	1		2	74	D5	5	246
36	0.5	25	25	0	0	3/8	1	1	1/8	1/8	1		-1	77	F5	5	243
73/2	0.25	25	25	1/8	1/8	3/8	2	1	1/16	1/16	1		1	55	G3	3	250
73/2	0.5	25	25	1/8	1/8	3/8	1	2	1/8	1/8	1		1	67	G4	4	247
73/2	0.5	25	25	1/8	1/8	3/8	1	2	1/8	1/8	1		0	72	C5	5	247
73/2	0.5	25	25	1/8	1/8	3/8	1	1	1/8	1/8	1		4	76	E5	5	244
147/4	0.25	25	25	3/16	3/16	3/8	2	1	1/16	1/16	1		-1	53	F3	3	251
37	0.25	25	25	1/4	1/4	3/8	2	1	1/16	1/16	1		4	52	E3	3	252
37	0.5	25	25	1/4	1/4	3/8	1	2	1/8	1/8	1		1	67	G4	4	248
37	0.5	25	25	1/4	1/4	3/8	1	2	1/8	1/8	1		0	72	C5	5	248
37	0.5	25	25	1/4	1/4	3/8	1	1	1/8	1/8	1		4	76	E5	5	245
149/4	0.25	25	25	5/16	5/16	3/8	2	1	1/16	1/16	1		2	50	D3	3	253
75/2	0.25	26	26	0	0	3/8	2	1	1/16	1/16	1		7	49	C#3	3	260
