quarterbeats	duration_qb	mc	mn	mc_onset	mn_onset	timesig	staff	voice	duration	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
17	0.25	6	6	1/2	1/2	3/4	1	1	1/16	1/16	1		1	79	G5	5	82
69/4	0.25	6	6	9/16	9/16	3/4	1	1	1/16	1/16	1		6	78	F#5	5	83
35/2	0.5	6	6	5/8	5/8	3/4	2	1	1/8	1/8	1		3	57	A3	3	96
35/2	0.5	6	6	5/8	5/8	3/4	1	2	1/8	1/8	1		7	73	C#5	5	90
35/2	0.25	6	6	5/8	5/8	3/4	1	1	1/16	1/16	1		4	76	E5	5	84
71/4	0.25	6	6	11/16	11/16	3/4	1	1	1/16	1/16	1		1	79	G5	5	85
18	0.5	7	7	0	0	3/4	2	1	1/8	1/8	1		2	50	D3	3	110
18	1.0	7	7	0	0	3/4	1	2	1/4	1/4	1		2	74	D5	5	105
18	0.25	7	7	0	0	3/4	1	1	1/16	1/16	1		6	78	F#5	5	97
73/4	0.25	7	7	1/16	1/16	3/4	1	1	1/16	1/16	1		1	79	G5	5	98
37/2	0.5	7	7	1/8	1/8	3/4	2	1	1/8	1/8	1		5	47	B2	2	111
37/2	0.25	7	7	1/8	1/8	3/4	1	1	1/16	1/16	1		4	76	E5	5	99
75/4	0.25	7	7	3/16	3/16	3/4	1	1	1/16	1/16	1		6	78	F#5	5	100
19	1.0	7	7	1/4	1/4	3/4	2	2	1/4	1/4	1		4	52	E3	3	113
19	0.5	7	7	1/4	1/4	3/4	1	2	1/8	1/8	1		4	76	E5	5	106
19	0.5	7	7	1/4	1/4	3/4	1	1	1/8	1/8	1		1	79	G5	5	101
39/2	0.5	7	7	3/8	3/8	3/4	1	2	1/8	1/8	1		2	74	D5	5	107
39/2	0.5	7	7	3/8	3/8	3/4	1	1	1/8	1/8	1		6	78	F#5	5	102
20	1.0	7	7	1/2	1/2	3/4	2	1	1/4	1/4	1		4	40	E2	2	112
20	0.5	7	7	1/2	1/2	3/4	1	2	1/8	1/8	1		7	73	C#5	5	108
20	0.5	7	7	1/2	1/2	3/4	1	1	1/8	1/8	1		4	76	E5	5	103
41/2	0.5	7	7	5/8	5/8	3/4	1	2	1/8	1/8	1		5	71	B4	4	109
41/2	0.5	7	7	5/8	5/8	3/4	1	1	1/8	1/8	1		2	74	D5	5	104
21	1.0	8	8	0	0	3/4	2	1	1/4	1/4	1		6	42	F#2	2	122
21	1.0	8	8	0	0	3/4	1	2	1/4	1/4	1		10	70	A#4	4	119
21	0.25	8	8	0	0	3/4	1	1	1/16	1/16	1		7	73	C#5	5	114
85/4	0.25	8	8	1/16	1/16	3/4	1	1	1/16	1/16	1		5	71	B4	4	115
43/2	0.25	8	8	1/8	1/8	3/4	1	1	1/16	1/16	1		7	73	C#5	5	116
87/4	0.25	8	8	3/16	3/16	3/4	1	1	1/16	1/16	1		2	74	D5	5	117
22	2.0	8	8	1/4	1/4	3/4	2	2	1/2	1/2	1		5	47	B2	2	124
22	2.0	8	8	1/4	1/4	3/4	1	1	1/2	1/2	1		5	71	B4	4	118
45/2	0.5	8	8	3/8	3/8	3/4	1	2	1/8	1/8	1		6	66	F#4	4	120
23	1.0	8	8	1/2	1/2	3/4	2	1	1/4	1/4	1		6	54	F#3	3	123
23	1.0	8	8	1/2	1/2	3/4	1	2	1/4	1/4	1		9	63	D#4	4	121
24	0.5	9	9	0	0	3/4	2	2	1/8	1/8	1		5	59	B3	3	137
24	1.0	9	9	0	0	3/4	1	2	1/4	1/4	1		9	75	D#5	5	133
24	0.25	9	9	0	0	3/4	1	1	1/16	1/16	1		6	78	F#5	5	125
97/4	0.25	9	9	1/16	1/16	3/4	1	1	1/16	1/16	1		1	79	G5	5	126
49/2	0.5	9	9	1/8	1/8	3/4	2	2	1/8	1/8	1		5	47	B2	2	138
49/2	0.25	9	9	1/8	1/8	3/4	1	1	1/16	1/16	1		3	81	A5	5	127
99/4	0.25	9	9	3/16	3/16	3/4	1	1	1/16	1/16	1		1	79	G5	5	128
25	0.5	9	9	1/4	1/4	3/4	1	1	1/8	1/8	1		6	78	F#5	5	129
51/2	0.5	9	9	3/8	3/8	3/4	2	2	1/8	1/8	1		3	69	A4	4	139
51/2	0.5	9	9	3/8	3/8	3/4	1	2	1/8	1/8	1		5	71	B4	4	134
51/2	0.5	9	9	3/8	3/8	3/4	1	1	1/8	1/8	1		9	75	D#5	5	130
26	0.5	9	9	1/2	1/2	3/4	2	2	1/8	1/8	1		1	67	G4	4	140
26	0.5	9	9	1/2	1/2	3/4	1	2	1/8	1/8	1		7	73	C#5	5	135
26	0.5	9	9	1/2	1/2	3/4	1	1	1/8	1/8	1		4	76	E5	5	131
53/2	0.5	9	9	5/8	5/8	3/4	2	2	1/8	1/8	1		6	66	F#4	4	141
53/2	0.5	9	9	5/8	5/8	3/4	1	2	1/8	1/8	1		9	75	D#5	5	136
53/2	0.5	9	9	5/8	5/8	3/4	1	1	1/8	1/8	1		6	78	F#5	5	132
27	0.25	10	10	0	0	3/4	2	2	1/16	1/16	1		4	64	E4	4	149
27	1.0	10	10	0	0	3/4	1	2	1/4	1/4	1		4	76	E5	5	147
27	0.25	10	10	0	0	3/4	1	1	1/16	1/16	1		1	79	G5	5	142
109/4	0.25	10	10	1/16	1/16	3/4	2	2	1/16	1/16	1		6	66	F#4	4	150
109/4	0.25	10	10	1/16	1/16	3/4	1	1	1/16	1/16	1		3	81	A5	5	143
55/2	0.25	10	10	1/8	1/8	3/4	2	2	1/16	1/16	1		1	67	G4	4	151
55/2	0.25	10	10	1/8	1/8	3/4	1	1	1/16	1/16	1		5	83	B5	5	144
111/4	0.25	10	10	3/16	3/16	3/4	2	2	1/16	1/16	1		6	66	F#4	4	152
111/4	0.25	10	10	3/16	3/16	3/4	1	1	1/16	1/16	1		3	81	A5	5	145
28	0.5	10	10	1/4	1/4	3/4	2	2	1/8	1/8	1		4	64	E4	4	153
28	2.0	10	10	1/4	1/4	3/4	1	2	1/2	1/2	1		4	76	E5	5	148
28	2.0	10	10	1/4	1/4	3/4	1	1	1/2	1/2	1	1	1	79	G5	5	146
57/2	0.5	10	10	3/8	3/8	3/4	2	2	1/8	1/8	1		2	62	D4	4	154
29	0.5	10	10	1/2	1/2	3/4	2	2	1/8	1/8	1		7	61	C#4	4	155
59/2	0.5	10	10	5/8	5/8	3/4	2	2	1/8	1/8	1		5	59	B3	3	156
30	0.25	11	11	0	0	3/4	2	2	1/16	1/16	1		3	57	A3	3	172
30	1.0	11	11	0	0	3/4	1	2	1/4	1/4	1		7	73	C#5	5	165
30	0.25	11	11	0	0	3/4	1	1	1/16	1/16	1	-1	1	79	G5	5	157
121/4	0.25	11	11	1/16	1/16	3/4	2	2	1/16	1/16	1		5	59	B3	3	173
121/4	0.25	11	11	1/16	1/16	3/4	1	1	1/16	1/16	1		6	78	F#5	5	158
61/2	0.25	11	11	1/8	1/8	3/4	2	2	1/16	1/16	1		7	61	C#4	4	174
61/2	0.25	11	11	1/8	1/8	3/4	1	1	1/16	1/16	1		4	76	E5	5	159
123/4	0.25	11	11	3/16	3/16	3/4	2	2	1/16	1/16	1		5	59	B3	3	175
123/4	0.25	11	11	3/16	3/16	3/4	1	1	1/16	1/16	1		6	78	F#5	5	160
31	0.5	11	11	1/4	1/4	3/4	2	2	1/8	1/8	1		3	57	A3	3	176
31	0.5	11	11	1/4	1/4	3/4	1	1	1/8	1/8	1		1	79	G5	5	161
63/2	0.5	11	11	3/8	3/8	3/4	2	2	1/8	1/8	1		1	55	G3	3	177
63/2	0.5	11	11	3/8	3/8	3/4	2	1	1/8	1/8	1		3	57	A3	3	169
63/2	0.5	11	11	3/8	3/8	3/4	1	2	1/8	1/8	1		7	73	C#5	5	166
63/2	0.5	11	11	3/8	3/8	3/4	1	1	1/8	1/8	1		5	83	B5	5	162
32	0.5	11	11	1/2	1/2	3/4	2	2	1/8	1/8	1		6	54	F#3	3	178
32	0.5	11	11	1/2	1/2	3/4	2	1	1/8	1/8	1		5	59	B3	3	170
32	0.5	11	11	1/2	1/2	3/4	1	2	1/8	1/8	1		2	74	D5	5	167
32	0.5	11	11	1/2	1/2	3/4	1	1	1/8	1/8	1		3	81	A5	5	163
65/2	0.5	11	11	5/8	5/8	3/4	2	2	1/8	1/8	1		4	52	E3	3	179
65/2	0.5	11	11	5/8	5/8	3/4	2	1	1/8	1/8	1		7	61	C#4	4	171
65/2	0.5	11	11	5/8	5/8	3/4	1	2	1/8	1/8	1		4	76	E5	5	168
65/2	0.5	11	11	5/8	5/8	3/4	1	1	1/8	1/8	1		1	79	G5	5	164
33	0.25	12	12	0	0	3/4	2	2	1/16	1/16	1		2	50	D3	3	188
33	1.0	12	12	0	0	3/4	2	1	1/4	1/4	1		2	62	D4	4	187
33	1.0	12	12	0	0	3/4	1	2	1/4	1/4	1		3	69	A4	4	185
33	0.25	12	12	0	0	3/4	1	1	1/16	1/16	1		6	78	F#5	5	180
133/4	0.25	12	12	1/16	1/16	3/4	2	2	1/16	1/16	1		4	52	E3	3	189
133/4	0.25	12	12	1/16	1/16	3/4	1	1	1/16	1/16	1		4	76	E5	5	181
67/2	0.25	12	12	1/8	1/8	3/4	2	2	1/16	1/16	1		6	54	F#3	3	190
67/2	0.25	12	12	1/8	1/8	3/4	1	1	1/16	1/16	1		2	74	D5	5	182
135/4	0.25	12	12	3/16	3/16	3/4	2	2	1/16	1/16	1		4	52	E3	3	191
135/4	0.25	12	12	3/16	3/16	3/4	1	1	1/16	1/16	1		4	76	E5	5	183
34	0.5	12	12	1/4	1/4	3/4	2	2	1/8	1/8	1		2	50	D3	3	192
34	2.0	12	12	1/4	1/4	3/4	1	2	1/2	1/2	1		3	69	A4	4	186
34	2.0	12	12	1/4	1/4	3/4	1	1	1/2	1/2	1	1	6	78	F#5	5	184
69/2	0.5	12	12	3/8	3/8	3/4	2	2	1/8	1/8	1		0	48	C3	3	193
35	0.5	12	12	1/2	1/2	3/4	2	2	1/8	1/8	1		5	47	B2	2	194
71/2	0.5	12	12	5/8	5/8	3/4	2	2	1/8	1/8	1		3	45	A2	2	195
36	0.5	13	13	0	0	3/4	2	2	1/8	1/8	1		8	44	G#2	2	211
36	1.0	13	13	0	0	3/4	1	2	1/4	1/4	1		5	71	B4	4	205
36	0.5	13	13	0	0	3/4	1	1	1/8	1/8	1	-1	6	78	F#5	5	196
73/2	0.5	13	13	1/8	1/8	3/4	2	2	1/8	1/8	1		8	44	G#2	2	212
73/2	0.5	13	13	1/8	1/8	3/4	2	1	1/8	1/8	1		2	50	D3	3	206
73/2	0.25	13	13	1/8	1/8	3/4	1	1	1/16	1/16	1		-1	77	F5	5	197
147/4	0.25	13	13	3/16	3/16	3/4	1	1	1/16	1/16	1		4	76	E5	5	198
37	0.5	13	13	1/4	1/4	3/4	2	2	1/8	1/8	1		8	44	G#2	2	213
37	0.5	13	13	1/4	1/4	3/4	2	1	1/8	1/8	1		2	50	D3	3	207
37	0.5	13	13	1/4	1/4	3/4	1	1	1/8	1/8	1		-1	77	F5	5	199
75/2	0.5	13	13	3/8	3/8	3/4	2	2	1/8	1/8	1		8	44	G#2	2	214
75/2	0.5	13	13	3/8	3/8	3/4	2	1	1/8	1/8	1		2	50	D3	3	208
75/2	0.5	13	13	3/8	3/8	3/4	1	1	1/8	1/8	1		5	83	B5	5	200
38	0.5	13	13	1/2	1/2	3/4	2	2	1/8	1/8	1		8	44	G#2	2	215
38	0.5	13	13	1/2	1/2	3/4	2	1	1/8	1/8	1		2	50	D3	3	209
38	0.125	13	13	1/2	1/2	3/4	1	1	1/32	1/32	1		3	81	A5	5	201
305/8	0.375	13	13	17/32	17/32	3/4	1	1	3/32	1/16	3/2		8	80	G#5	5	202
77/2	0.5	13	13	5/8	5/8	3/4	2	2	1/8	1/8	1		8	44	G#2	2	216
77/2	0.5	13	13	5/8	5/8	3/4	2	1	1/8	1/8	1		4	52	E3	3	210
77/2	0.125	13	13	5/8	5/8	3/4	1	1	1/32	1/32	1		6	78	F#5	5	203
309/8	0.375	13	13	21/32	21/32	3/4	1	1	3/32	1/16	3/2		4	76	E5	5	204
39	0.5	14	14	0	0	3/4	2	2	1/8	1/8	1		8	44	G#2	2	234
39	0.5	14	14	0	0	3/4	2	1	1/8	1/8	1		-1	53	F3	3	229
39	1.0	14	14	0	0	3/4	1	2	1/4	1/4	1		5	71	B4	4	227
39	0.25	14	14	0	0	3/4	1	1	1/16	1/16	1		2	74	D5	5	217
157/4	0.25	14	14	1/16	1/16	3/4	1	1	1/16	1/16	1		-1	77	F5	5	218
79/2	0.5	14	14	1/8	1/8	3/4	2	2	1/8	1/8	1		8	44	G#2	2	235
79/2	0.5	14	14	1/8	1/8	3/4	2	1	1/8	1/8	1		7	49	C#3	3	230
79/2	0.5	14	14	1/8	1/8	3/4	1	1	1/8	1/8	1		4	76	E5	5	219
40	0.5	14	14	1/4	1/4	3/4	2	2	1/8	1/8	1		8	44	G#2	2	236
40	0.5	14	14	1/4	1/4	3/4	2	1	1/8	1/8	1		2	50	D3	3	231
40	0.5	14	14	1/4	1/4	3/4	1	1	1/8	1/8	1		-1	77	F5	5	220
81/2	0.5	14	14	3/8	3/8	3/4	2	2	1/8	1/8	1		8	44	G#2	2	237
81/2	0.5	14	14	3/8	3/8	3/4	2	1	1/8	1/8	1		4	52	E3	3	232
81/2	0.25	14	14	3/8	3/8	3/4	1	1	1/16	1/16	1		2	74	D5	5	221
163/4	0.25	14	14	7/16	7/16	3/4	1	1	1/16	1/16	1		7	73	C#5	5	222
41	0.5	14	14	1/2	1/2	3/4	2	2	1/8	1/8	1		8	44	G#2	2	238
41	0.5	14	14	1/2	1/2	3/4	2	1	1/8	1/8	1		-1	53	F3	3	233
41	0.5	14	14	1/2	1/2	3/4	1	1	1/8	1/8	1		2	74	D5	5	223
83/2	0.5	14	14	5/8	5/8	3/4	2	2	1/8	1/8	1		8	44	G#2	2	239
83/2	0.5	14	14	5/8	5/8	3/4	1	2	1/8	1/8	1		5	71	B4	4	228
83/2	0.125	14	14	5/8	5/8	3/4	1	1	1/32	1/32	1		2	74	D5	5	224
333/8	0.125	14	14	21/32	21/32	3/4	1	1	1/32	1/32	1		4	76	E5	5	225
167/4	0.25	14	14	11/16	11/16	3/4	1	1	1/16	1/16	1		-1	77	F5	5	226
42	0.5	15	15	0	0	3/4	2	2	1/8	1/8	1		3	45	A2	2	252
42	1.0	15	15	0	0	3/4	1	2	1/4	1/4	1		0	72	C5	5	247
42	0.5	15	15	0	0	3/4	1	1	1/8	1/8	1		4	76	E5	5	240
85/2	0.5	15	15	1/8	1/8	3/4	2	2	1/8	1/8	1		3	57	A3	3	253
85/2	0.25	15	15	1/8	1/8	3/4	1	1	1/16	1/16	1		2	74	D5	5	241
171/4	0.25	15	15	3/16	3/16	3/4	1	1	1/16	1/16	1		4	76	E5	5	242
43	0.5	15	15	1/4	1/4	3/4	2	2	1/8	1/8	1		2	50	D3	3	254
43	0.5	15	15	1/4	1/4	3/4	1	2	1/8	1/8	1		2	74	D5	5	248
43	0.5	15	15	1/4	1/4	3/4	1	1	1/8	1/8	1		-1	77	F5	5	243
87/2	0.5	15	15	3/8	3/8	3/4	2	2	1/8	1/8	1		4	52	E3	3	255
87/2	0.5	15	15	3/8	3/8	3/4	1	2	1/8	1/8	1		0	72	C5	5	249
87/2	0.5	15	15	3/8	3/8	3/4	1	1	1/8	1/8	1		4	76	E5	5	244
44	0.5	15	15	1/2	1/2	3/4	2	2	1/8	1/8	1		-1	53	F3	3	256
44	0.5	15	15	1/2	1/2	3/4	1	2	1/8	1/8	1		5	71	B4	4	250
44	0.5	15	15	1/2	1/2	3/4	1	1	1/8	1/8	1		2	74	D5	5	245
89/2	0.5	15	15	5/8	5/8	3/4	2	2	1/8	1/8	1		2	50	D3	3	257
89/2	0.5	15	15	5/8	5/8	3/4	1	2	1/8	1/8	1		3	69	A4	4	251
89/2	0.5	15	15	5/8	5/8	3/4	1	1	1/8	1/8	1		0	72	C5	5	246
45	0.5	16	16	0	0	3/4	2	1	1/8	1/8	1		4	52	E3	3	265
45	1.0	16	16	0	0	3/4	1	2	1/4	1/4	1		8	68	G#4	4	263
45	0.25	16	16	0	0	3/4	1	1	1/16	1/16	1		5	71	B4	4	258
181/4	0.25	16	16	1/16	1/16	3/4	1	1	1/16	1/16	1		2	74	D5	5	259
91/2	0.5	16	16	1/8	1/8	3/4	2	1	1/8	1/8	1		4	40	E2	2	266
91/2	0.25	16	16	1/8	1/8	3/4	1	1	1/16	1/16	1		0	72	C5	5	260
183/4	0.25	16	16	3/16	3/16	3/4	1	1	1/16	1/16	1		5	71	B4	4	261
46	0.5	16	16	1/4	1/4	3/4	2	1	1/8	1/8	1		3	45	A2	2	267
46	2.0	16	16	1/4	1/4	3/4	1	1	1/2	1/2	1		3	69	A4	4	262
46	2.0	16	16	1/4	1/4	3/4	1	2	1/2	1/2	1		3	69	A4	4	264
93/2	0.5	16	16	3/8	3/8	3/4	2	1	1/8	1/8	1		1	43	G2	2	268
47	0.5	16	16	1/2	1/2	3/4	2	1	1/8	1/8	1		6	42	F#2	2	269
95/2	0.5	16	16	5/8	5/8	3/4	2	1	1/8	1/8	1		4	40	E2	2	270
48	1.0	17	17	0	0	3/4	2	1	1/4	1/4	1		2	38	D2	2	283
48	0.5	17	17	0	0	3/4	1	2	1/8	1/8	1		6	66	F#4	4	279
48	0.25	17	17	0	0	3/4	1	1	1/16	1/16	1		3	69	A4	4	271
193/4	0.25	17	17	1/16	1/16	3/4	1	1	1/16	1/16	1		1	67	G4	4	272
97/2	0.25	17	17	1/8	1/8	3/4	1	1	1/16	1/16	1		6	66	F#4	4	273
195/4	0.25	17	17	3/16	3/16	3/4	1	1	1/16	1/16	1		1	67	G4	4	274
49	0.25	17	17	1/4	1/4	3/4	1	1	1/16	1/16	1		3	69	A4	4	275
197/4	0.25	17	17	5/16	5/16	3/4	1	1	1/16	1/16	1		5	71	B4	4	276
99/2	0.5	17	17	3/8	3/8	3/4	2	1	1/8	1/8	1		2	50	D3	3	284
99/2	0.5	17	17	3/8	3/8	3/4	1	2	1/8	1/8	1		6	66	F#4	4	280
99/2	0.5	17	17	3/8	3/8	3/4	1	1	1/8	1/8	1		0	72	C5	5	277
50	0.5	17	17	1/2	1/2	3/4	2	1	1/8	1/8	1		4	52	E3	3	285
50	0.5	17	17	1/2	1/2	3/4	1	2	1/8	1/8	1		1	67	G4	4	281
50	1.0	17	17	1/2	1/2	3/4	1	1	1/4	1/4	1	1	0	72	C5	5	278
101/2	0.5	17	17	5/8	5/8	3/4	2	1	1/8	1/8	1		6	54	F#3	3	286
101/2	0.5	17	17	5/8	5/8	3/4	1	2	1/8	1/8	1		3	69	A4	4	282
51	0.5	18	18	0	0	3/4	2	1	1/8	1/8	1		1	55	G3	3	299
51	1.0	18	18	0	0	3/4	1	2	1/4	1/4	1		2	62	D4	4	294
51	0.5	18	18	0	0	3/4	1	1	1/8	1/8	1	-1	0	72	C5	5	287
