quarterbeats	duration_qb	mc	mn	mc_onset	mn_onset	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
23/4	0.25	2	2	7/16	7/16	2/2	2	1	1/16		1/16	1		-1	53	F3	3	29
23/4	0.25	2	2	7/16	7/16	2/2	1	1	1/16		1/16	1		-1	77	F5	5	18
6	0.25	2	2	1/2	1/2	2/2	2	1	1/16		1/16	1		-2	58	Bb3	3	30
6	0.75	2	2	1/2	1/2	2/2	1	1	3/16		1/8	3/2		-1	77	F5	5	19
25/4	0.25	2	2	9/16	9/16	2/2	2	1	1/16		1/16	1		0	60	C4	4	31
13/2	0.25	2	2	5/8	5/8	2/2	2	1	1/16		1/16	1		-2	58	Bb3	3	32
27/4	0.25	2	2	11/16	11/16	2/2	2	1	1/16		1/16	1		3	57	A3	3	33
27/4	0.25	2	2	11/16	11/16	2/2	1	1	1/16		1/16	1		1	79	G5	5	20
7	0.25	2	2	3/4	3/4	2/2	2	1	1/16		1/16	1		1	55	G3	3	34
7	0.75	2	2	3/4	3/4	2/2	1	1	3/16		1/8	3/2		4	76	E5	5	21
29/4	0.25	2	2	13/16	13/16	2/2	2	1	1/16		1/16	1		0	60	C4	4	35
15/2	0.25	2	2	7/8	7/8	2/2	2	1	1/16		1/16	1		-2	58	Bb3	3	36
31/4	0.25	2	2	15/16	15/16	2/2	2	1	1/16		1/16	1		0	60	C4	4	37
31/4	0.25	2	2	15/16	15/16	2/2	1	1	1/16		1/16	1		-1	77	F5	5	22
8	0.5	3	3	0	0	2/2	2	1	1/8		1/8	1		3	57	A3	3	54
8	0.25	3	3	0	0	2/2	1	1	1/16		1/16	1		-1	77	F5	5	38
33/4	0.25	3	3	1/16	1/16	2/2	1	1	1/16		1/16	1		1	79	G5	5	39
17/2	0.5	3	3	1/8	1/8	2/2	2	1	1/8		1/8	1		-1	53	F3	3	55
17/2	0.25	3	3	1/8	1/8	2/2	1	1	1/16		1/16	1		-1	77	F5	5	40
35/4	0.25	3	3	3/16	3/16	2/2	1	1	1/16		1/16	1		4	76	E5	5	41
9	0.75	3	3	1/4	1/4	2/2	2	1	3/16		1/8	3/2		-1	65	F4	4	56
9	0.25	3	3	1/4	1/4	2/2	1	1	1/16		1/16	1		2	74	D5	5	42
37/4	0.25	3	3	5/16	5/16	2/2	1	1	1/16		1/16	1		4	76	E5	5	43
19/2	0.25	3	3	3/8	3/8	2/2	1	1	1/16		1/16	1		-1	77	F5	5	44
39/4	0.25	3	3	7/16	7/16	2/2	2	1	1/16		1/16	1		-1	65	F4	4	57
39/4	0.25	3	3	7/16	7/16	2/2	1	1	1/16		1/16	1		3	81	A5	5	45
10	0.75	3	3	1/2	1/2	2/2	2	1	3/16		1/8	3/2		-1	65	F4	4	58
10	0.25	3	3	1/2	1/2	2/2	1	1	1/16		1/16	1		5	71	B4	4	46
41/4	0.25	3	3	9/16	9/16	2/2	1	1	1/16		1/16	1		0	72	C5	5	47
21/2	0.25	3	3	5/8	5/8	2/2	1	1	1/16		1/16	1		2	74	D5	5	48
43/4	0.25	3	3	11/16	11/16	2/2	2	1	1/16		1/16	1		1	67	G4	4	59
43/4	0.25	3	3	11/16	11/16	2/2	1	1	1/16		1/16	1		1	79	G5	5	49
11	0.75	3	3	3/4	3/4	2/2	2	1	3/16		1/8	3/2		4	64	E4	4	60
11	0.25	3	3	3/4	3/4	2/2	1	1	1/16		1/16	1		0	72	C5	5	50
45/4	0.25	3	3	13/16	13/16	2/2	1	1	1/16		1/16	1		2	74	D5	5	51
23/2	0.25	3	3	7/8	7/8	2/2	1	1	1/16		1/16	1		4	76	E5	5	52
47/4	0.25	3	3	15/16	15/16	2/2	2	1	1/16		1/16	1		-1	65	F4	4	61
47/4	0.25	3	3	15/16	15/16	2/2	1	1	1/16		1/16	1		1	79	G5	5	53
12	0.5	4	4	0	0	2/2	2	1	1/8		1/8	1		4	64	E4	4	78
12	0.25	4	4	0	0	2/2	1	1	1/16		1/16	1		3	69	A4	4	62
49/4	0.25	4	4	1/16	1/16	2/2	1	1	1/16		1/16	1		5	71	B4	4	63
25/2	0.5	4	4	1/8	1/8	2/2	2	1	1/8		1/8	1		3	57	A3	3	79
25/2	0.25	4	4	1/8	1/8	2/2	1	1	1/16		1/16	1		0	72	C5	5	64
51/4	0.25	4	4	3/16	3/16	2/2	1	1	1/16		1/16	1		-1	77	F5	5	65
13	0.75	4	4	1/4	1/4	2/2	2	1	3/16		1/8	3/2		2	62	D4	4	80
13	0.25	4	4	1/4	1/4	2/2	1	1	1/16		1/16	1		5	71	B4	4	66
53/4	0.25	4	4	5/16	5/16	2/2	1	1	1/16		1/16	1		0	72	C5	5	67
27/2	0.25	4	4	3/8	3/8	2/2	1	1	1/16		1/16	1		2	74	D5	5	68
55/4	0.25	4	4	7/16	7/16	2/2	2	1	1/16		1/16	1		2	62	D4	4	81
55/4	0.25	4	4	7/16	7/16	2/2	1	1	1/16		1/16	1		-1	77	F5	5	69
14	0.75	4	4	1/2	1/2	2/2	2	1	3/16		1/8	3/2		2	62	D4	4	82
14	0.25	4	4	1/2	1/2	2/2	1	1	1/16		1/16	1		1	67	G4	4	70
57/4	0.25	4	4	9/16	9/16	2/2	1	1	1/16		1/16	1		3	69	A4	4	71
29/2	0.25	4	4	5/8	5/8	2/2	1	1	1/16		1/16	1		5	71	B4	4	72
59/4	0.25	4	4	11/16	11/16	2/2	2	1	1/16		1/16	1		4	64	E4	4	83
59/4	0.25	4	4	11/16	11/16	2/2	1	1	1/16		1/16	1		4	76	E5	5	73
15	0.75	4	4	3/4	3/4	2/2	2	1	3/16		1/8	3/2		0	60	C4	4	84
15	0.25	4	4	3/4	3/4	2/2	1	1	1/16		1/16	1		3	69	A4	4	74
61/4	0.25	4	4	13/16	13/16	2/2	1	1	1/16		1/16	1		5	71	B4	4	75
31/2	0.25	4	4	7/8	7/8	2/2	1	1	1/16		1/16	1		0	72	C5	5	76
63/4	0.25	4	4	15/16	15/16	2/2	2	1	1/16		1/16	1		0	60	C4	4	85
63/4	0.25	4	4	15/16	15/16	2/2	1	1	1/16		1/16	1		4	76	E5	5	77
16	0.25	5	5	0	0	2/2	2	1	1/16		1/16	1		0	60	C4	4	98
16	0.5	5	5	0	0	2/2	1	1	1/8		1/8	1		-1	65	F4	4	86
65/4	0.25	5	5	1/16	1/16	2/2	2	1	1/16		1/16	1		4	64	E4	4	99
33/2	0.25	5	5	1/8	1/8	2/2	2	1	1/16		1/16	1		2	62	D4	4	100
33/2	0.5	5	5	1/8	1/8	2/2	1	1	1/8		1/8	1		3	69	A4	4	87
67/4	0.25	5	5	3/16	3/16	2/2	2	1	1/16		1/16	1		0	60	C4	4	101
17	0.25	5	5	1/4	1/4	2/2	2	1	1/16		1/16	1		5	59	B3	3	102
17	0.75	5	5	1/4	1/4	2/2	1	1	3/16		1/8	3/2		2	74	D5	5	88
69/4	0.25	5	5	5/16	5/16	2/2	2	1	1/16		1/16	1		3	57	A3	3	103
35/2	0.25	5	5	3/8	3/8	2/2	2	1	1/16		1/16	1		1	55	G3	3	104
71/4	0.25	5	5	7/16	7/16	2/2	2	1	1/16		1/16	1		-1	53	F3	3	105
71/4	0.25	5	5	7/16	7/16	2/2	1	1	1/16		1/16	1		2	74	D5	5	89
18	1.0	5	5	1/2	1/2	2/2	2	1	1/4		1/4	1	1	4	52	E3	3	106
18	0.25	5	5	1/2	1/2	2/2	1	1	1/16		1/16	1		2	74	D5	5	90
73/4	0.25	5	5	9/16	9/16	2/2	1	1	1/16		1/16	1		1	67	G4	4	91
37/2	0.25	5	5	5/8	5/8	2/2	1	1	1/16		1/16	1		3	69	A4	4	92
75/4	0.25	5	5	11/16	11/16	2/2	1	1	1/16		1/16	1		5	71	B4	4	93
19	0.25	5	5	3/4	3/4	2/2	2	1	1/16		1/16	1	-1	4	52	E3	3	107
19	0.25	5	5	3/4	3/4	2/2	1	1	1/16		1/16	1		0	72	C5	5	94
77/4	0.25	5	5	13/16	13/16	2/2	2	1	1/16		1/16	1		2	50	D3	3	108
77/4	0.25	5	5	13/16	13/16	2/2	1	1	1/16		1/16	1		2	74	D5	5	95
39/2	0.25	5	5	7/8	7/8	2/2	2	1	1/16		1/16	1		0	48	C3	3	109
39/2	0.25	5	5	7/8	7/8	2/2	1	1	1/16		1/16	1		4	76	E5	5	96
79/4	0.25	5	5	15/16	15/16	2/2	2	1	1/16		1/16	1		5	47	B2	2	110
79/4	0.25	5	5	15/16	15/16	2/2	1	1	1/16		1/16	1		0	72	C5	5	97
20	0.25	6	6	0	0	2/2	2	1	1/16		1/16	1		3	45	A2	2	123
20	0.25	6	6	0	0	2/2	1	1	1/16		1/16	1		-1	77	F5	5	111
81/4	0.25	6	6	1/16	1/16	2/2	2	1	1/16		1/16	1		1	43	G2	2	124
81/4	0.25	6	6	1/16	1/16	2/2	1	1	1/16		1/16	1		1	79	G5	5	112
41/2	0.25	6	6	1/8	1/8	2/2	2	1	1/16		1/16	1		3	45	A2	2	125
41/2	0.25	6	6	1/8	1/8	2/2	1	1	1/16		1/16	1		-1	77	F5	5	113
83/4	0.25	6	6	3/16	3/16	2/2	2	1	1/16		1/16	1		-1	41	F2	2	126
83/4	0.25	6	6	3/16	3/16	2/2	1	1	1/16		1/16	1		4	76	E5	5	114
21	0.5	6	6	1/4	1/4	2/2	2	1	1/8		1/8	1		1	43	G2	2	127
21	0.25	6	6	1/4	1/4	2/2	1	1	1/16		1/16	1		2	74	D5	5	115
85/4	0.25	6	6	5/16	5/16	2/2	1	1	1/16		1/16	1		1	79	G5	5	116
43/2	0.5	6	6	3/8	3/8	2/2	2	1	1/8		1/8	1		1	55	G3	3	128
43/2	0.25	6	6	3/8	3/8	2/2	1	1	1/16		1/16	1		-1	77	F5	5	117
87/4	0.25	6	6	7/16	7/16	2/2	1	1	1/16		1/16	1		1	79	G5	5	118
22	0.25	6	6	1/2	1/2	2/2	2	1	1/16		1/16	1		0	48	C3	3	129
22	0.5	6	6	1/2	1/2	2/2	1	1	1/8		1/8	1		4	76	E5	5	119
89/4	0.25	6	6	9/16	9/16	2/2	2	1	1/16		1/16	1		1	55	G3	3	130
45/2	0.25	6	6	5/8	5/8	2/2	2	1	1/16		1/16	1		3	57	A3	3	131
45/2	0.5	6	6	5/8	5/8	2/2	1	1	1/8		1/8	1		0	72	C5	5	120
91/4	0.25	6	6	11/16	11/16	2/2	2	1	1/16		1/16	1		5	59	B3	3	132
23	0.25	6	6	3/4	3/4	2/2	2	1	1/16		1/16	1		0	60	C4	4	133
23	0.75	6	6	3/4	3/4	2/2	1	1	3/16		1/8	3/2		0	84	C6	6	121
93/4	0.25	6	6	13/16	13/16	2/2	2	1	1/16		1/16	1		2	62	D4	4	134
47/2	0.25	6	6	7/8	7/8	2/2	2	1	1/16		1/16	1		4	64	E4	4	135
95/4	0.25	6	6	15/16	15/16	2/2	2	1	1/16		1/16	1		0	60	C4	4	136
95/4	0.25	6	6	15/16	15/16	2/2	1	1	1/16		1/16	1		0	84	C6	6	122
24	0.25	7	7	0	0	2/2	2	1	1/16		1/16	1		-1	65	F4	4	147
24	0.75	7	7	0	0	2/2	1	1	3/16		1/8	3/2		0	84	C6	6	137
97/4	0.25	7	7	1/16	1/16	2/2	2	1	1/16		1/16	1		1	67	G4	4	148
49/2	0.25	7	7	1/8	1/8	2/2	2	1	1/16		1/16	1		-1	65	F4	4	149
99/4	0.0	7	7	3/16	3/16	2/2	1	1	0	grace32	1/32	1		5	83	B5	5	138
99/4	0.25	7	7	3/16	3/16	2/2	2	1	1/16		1/16	1		4	64	E4	4	150
99/4	0.125	7	7	3/16	3/16	2/2	1	1	1/32		1/32	1		0	84	C6	6	139
199/8	0.125	7	7	7/32	7/32	2/2	1	1	1/32		1/32	1		3	81	A5	5	140
25	0.25	7	7	1/4	1/4	2/2	2	1	1/16		1/16	1		2	62	D4	4	151
25	0.75	7	7	1/4	1/4	2/2	1	1	3/16		1/8	3/2		5	83	B5	5	141
101/4	0.25	7	7	5/16	5/16	2/2	2	1	1/16		1/16	1		1	67	G4	4	152
51/2	0.25	7	7	3/8	3/8	2/2	2	1	1/16		1/16	1		-1	65	F4	4	153
103/4	0.25	7	7	7/16	7/16	2/2	2	1	1/16		1/16	1		1	67	G4	4	154
103/4	0.25	7	7	7/16	7/16	2/2	1	1	1/16		1/16	1		5	83	B5	5	142
26	0.25	7	7	1/2	1/2	2/2	2	1	1/16		1/16	1		0	60	C4	4	155
26	0.5	7	7	1/2	1/2	2/2	1	1	1/8		1/8	1		5	83	B5	5	143
105/4	0.25	7	7	9/16	9/16	2/2	2	1	1/16		1/16	1		2	62	D4	4	156
53/2	0.25	7	7	5/8	5/8	2/2	2	1	1/16		1/16	1		4	64	E4	4	157
53/2	0.5	7	7	5/8	5/8	2/2	1	1	1/8		1/8	1		4	76	E5	5	144
107/4	0.25	7	7	11/16	11/16	2/2	2	1	1/16		1/16	1		1	67	G4	4	158
27	0.25	7	7	3/4	3/4	2/2	2	1	1/16		1/16	1		-1	53	F3	3	159
27	0.75	7	7	3/4	3/4	2/2	1	1	3/16		1/8	3/2		3	81	A5	5	145
109/4	0.25	7	7	13/16	13/16	2/2	2	1	1/16		1/16	1		1	55	G3	3	160
55/2	0.25	7	7	7/8	7/8	2/2	2	1	1/16		1/16	1		3	57	A3	3	161
111/4	0.25	7	7	15/16	15/16	2/2	2	1	1/16		1/16	1		0	60	C4	4	162
111/4	0.25	7	7	15/16	15/16	2/2	1	1	1/16		1/16	1		3	81	A5	5	146
28	0.25	8	8	0	0	2/2	2	1	1/16		1/16	1		5	59	B3	3	172
28	0.75	8	8	0	0	2/2	1	1	3/16		1/8	3/2		3	81	A5	5	163
113/4	0.25	8	8	1/16	1/16	2/2	2	1	1/16		1/16	1		0	60	C4	4	173
57/2	0.25	8	8	1/8	1/8	2/2	2	1	1/16		1/16	1		2	62	D4	4	174
115/4	0.25	8	8	3/16	3/16	2/2	2	1	1/16		1/16	1		-1	65	F4	4	175
115/4	0.125	8	8	3/16	3/16	2/2	1	1	1/32		1/32	1		1	79	G5	5	164
231/8	0.125	8	8	7/32	7/32	2/2	1	1	1/32		1/32	1		-1	77	F5	5	165
29	0.25	8	8	1/4	1/4	2/2	2	1	1/16		1/16	1		4	52	E3	3	176
29	0.75	8	8	1/4	1/4	2/2	1	1	3/16		1/8	3/2		1	79	G5	5	166
117/4	0.25	8	8	5/16	5/16	2/2	2	1	1/16		1/16	1		-1	53	F3	3	177
59/2	0.25	8	8	3/8	3/8	2/2	2	1	1/16		1/16	1		1	55	G3	3	178
119/4	0.25	8	8	7/16	7/16	2/2	2	1	1/16		1/16	1		5	59	B3	3	179
119/4	0.25	8	8	7/16	7/16	2/2	1	1	1/16		1/16	1		1	79	G5	5	167
30	0.25	8	8	1/2	1/2	2/2	2	1	1/16		1/16	1		3	57	A3	3	180
30	0.5	8	8	1/2	1/2	2/2	1	1	1/8		1/8	1		1	79	G5	5	168
121/4	0.25	8	8	9/16	9/16	2/2	2	1	1/16		1/16	1		5	59	B3	3	181
61/2	0.25	8	8	5/8	5/8	2/2	2	1	1/16		1/16	1		0	60	C4	4	182
61/2	0.5	8	8	5/8	5/8	2/2	1	1	1/8		1/8	1		0	72	C5	5	169
123/4	0.25	8	8	11/16	11/16	2/2	2	1	1/16		1/16	1		4	64	E4	4	183
31	0.25	8	8	3/4	3/4	2/2	2	1	1/16		1/16	1		2	50	D3	3	184
31	0.75	8	8	3/4	3/4	2/2	1	1	3/16		1/8	3/2		-1	77	F5	5	170
125/4	0.25	8	8	13/16	13/16	2/2	2	1	1/16		1/16	1		4	52	E3	3	185
63/2	0.25	8	8	7/8	7/8	2/2	2	1	1/16		1/16	1		-1	53	F3	3	186
127/4	0.25	8	8	15/16	15/16	2/2	2	1	1/16		1/16	1		3	57	A3	3	187
127/4	0.25	8	8	15/16	15/16	2/2	1	1	1/16		1/16	1		-1	77	F5	5	171
32	0.5	9	9	0	0	2/2	2	1	1/8		1/8	1		1	55	G3	3	204
32	0.25	9	9	0	0	2/2	1	1	1/16		1/16	1		-1	77	F5	5	188
129/4	0.25	9	9	1/16	1/16	2/2	1	1	1/16		1/16	1		3	81	A5	5	189
65/2	0.5	9	9	1/8	1/8	2/2	2	1	1/8		1/8	1		0	48	C3	3	205
65/2	0.25	9	9	1/8	1/8	2/2	1	1	1/16		1/16	1		1	79	G5	5	190
131/4	0.25	9	9	3/16	3/16	2/2	1	1	1/16		1/16	1		-1	77	F5	5	191
33	0.75	9	9	1/4	1/4	2/2	2	1	3/16		1/8	3/2		0	60	C4	4	206
33	0.25	9	9	1/4	1/4	2/2	1	1	1/16		1/16	1		4	76	E5	5	192
133/4	0.25	9	9	5/16	5/16	2/2	1	1	1/16		1/16	1		-1	77	F5	5	193
67/2	0.25	9	9	3/8	3/8	2/2	1	1	1/16		1/16	1		1	79	G5	5	194
135/4	0.25	9	9	7/16	7/16	2/2	2	1	1/16		1/16	1		0	60	C4	4	207
135/4	0.25	9	9	7/16	7/16	2/2	1	1	1/16		1/16	1		4	76	E5	5	195
34	0.75	9	9	1/2	1/2	2/2	2	1	3/16		1/8	3/2		0	60	C4	4	208
34	0.25	9	9	1/2	1/2	2/2	1	1	1/16		1/16	1		-1	77	F5	5	196
137/4	0.25	9	9	9/16	9/16	2/2	1	1	1/16		1/16	1		1	79	G5	5	197
69/2	0.25	9	9	5/8	5/8	2/2	1	1	1/16		1/16	1		-1	77	F5	5	198
139/4	0.25	9	9	11/16	11/16	2/2	2	1	1/16		1/16	1		2	62	D4	4	209
139/4	0.25	9	9	11/16	11/16	2/2	1	1	1/16		1/16	1		4	76	E5	5	199
35	0.75	9	9	3/4	3/4	2/2	2	1	3/16		1/8	3/2		-2	58	Bb3	3	210
35	0.25	9	9	3/4	3/4	2/2	1	1	1/16		1/16	1		2	74	D5	5	200
141/4	0.25	9	9	13/16	13/16	2/2	1	1	1/16		1/16	1		1	79	G5	5	201
71/2	0.25	9	9	7/8	7/8	2/2	1	1	1/16		1/16	1		-1	77	F5	5	202
143/4	0.25	9	9	15/16	15/16	2/2	2	1	1/16		1/16	1		-2	58	Bb3	3	211
143/4	0.25	9	9	15/16	15/16	2/2	1	1	1/16		1/16	1		1	79	G5	5	203
36	0.5	10	10	0	0	2/2	2	1	1/8		1/8	1		-2	58	Bb3	3	228
36	0.25	10	10	0	0	2/2	1	1	1/16		1/16	1		4	76	E5	5	212
145/4	0.25	10	10	1/16	1/16	2/2	1	1	1/16		1/16	1		0	72	C5	5	213
73/2	0.25	10	10	1/8	1/8	2/2	2	1	1/16		1/16	1		0	60	C4	4	229
73/2	0.25	10	10	1/8	1/8	2/2	1	1	1/16		1/16	1		2	74	D5	5	214
147/4	0.25	10	10	3/16	3/16	2/2	2	1	1/16		1/16	1		-2	58	Bb3	3	230
147/4	0.25	10	10	3/16	3/16	2/2	1	1	1/16		1/16	1		4	76	E5	5	215
37	0.25	10	10	1/4	1/4	2/2	2	1	1/16		1/16	1		3	57	A3	3	231
37	0.25	10	10	1/4	1/4	2/2	1	1	1/16		1/16	1		-1	77	F5	5	216
149/4	0.25	10	10	5/16	5/16	2/2	2	1	1/16		1/16	1		1	55	G3	3	232
149/4	0.25	10	10	5/16	5/16	2/2	1	1	1/16		1/16	1		1	79	G5	5	217
75/2	0.25	10	10	3/8	3/8	2/2	2	1	1/16		1/16	1		-1	53	F3	3	233
75/2	0.25	10	10	3/8	3/8	2/2	1	1	1/16		1/16	1		3	81	A5	5	218
151/4	0.25	10	10	7/16	7/16	2/2	2	1	1/16		1/16	1		4	52	E3	3	234
151/4	0.25	10	10	7/16	7/16	2/2	1	1	1/16		1/16	1		-1	77	F5	5	219
38	0.25	10	10	1/2	1/2	2/2	2	1	1/16		1/16	1		2	50	D3	3	235
38	0.25	10	10	1/2	1/2	2/2	1	1	1/16		1/16	1		-2	82	Bb5	5	220
153/4	0.25	10	10	9/16	9/16	2/2	2	1	1/16		1/16	1		0	48	C3	3	236
153/4	0.25	10	10	9/16	9/16	2/2	1	1	1/16		1/16	1		0	84	C6	6	221
77/2	0.25	10	10	5/8	5/8	2/2	2	1	1/16		1/16	1		2	50	D3	3	237
77/2	0.25	10	10	5/8	5/8	2/2	1	1	1/16		1/16	1		-2	82	Bb5	5	222
155/4	0.25	10	10	11/16	11/16	2/2	2	1	1/16		1/16	1		-2	46	Bb2	2	238
155/4	0.25	10	10	11/16	11/16	2/2	1	1	1/16		1/16	1		3	81	A5	5	223
39	0.5	10	10	3/4	3/4	2/2	2	1	1/8		1/8	1		0	48	C3	3	239
39	0.25	10	10	3/4	3/4	2/2	1	1	1/16		1/16	1		1	79	G5	5	224
157/4	0.25	10	10	13/16	13/16	2/2	1	1	1/16		1/16	1		0	84	C6	6	225
79/2	0.5	10	10	7/8	7/8	2/2	2	1	1/8		1/8	1		0	36	C2	2	240
79/2	0.25	10	10	7/8	7/8	2/2	1	1	1/16		1/16	1		-2	82	Bb5	5	226
159/4	0.25	10	10	15/16	15/16	2/2	1	1	1/16		1/16	1		0	84	C6	6	227
40	1.0	11	11	0	0	2/2	2	1	1/4		1/4	1		-1	41	F2	2	257
40	0.25	11	11	0	0	2/2	1	1	1/16		1/16	1		3	81	A5	5	241
161/4	0.25	11	11	1/16	1/16	2/2	1	1	1/16		1/16	1		-2	82	Bb5	5	242
81/2	0.25	11	11	1/8	1/8	2/2	1	1	1/16		1/16	1		3	81	A5	5	243
163/4	0.25	11	11	3/16	3/16	2/2	1	1	1/16		1/16	1		1	79	G5	5	244
41	0.25	11	11	1/4	1/4	2/2	1	1	1/16		1/16	1		-1	77	F5	5	245
165/4	0.25	11	11	5/16	5/16	2/2	1	1	1/16		1/16	1		4	76	E5	5	246
83/2	0.5	11	11	3/8	3/8	2/2	2	1	1/8		1/8	1		-1	53	F3	3	258
83/2	0.25	11	11	3/8	3/8	2/2	1	1	1/16		1/16	1		2	74	D5	5	247
167/4	0.25	11	11	7/16	7/16	2/2	1	1	1/16		1/16	1		0	72	C5	5	248
42	0.25	11	11	1/2	1/2	2/2	2	1	1/16		1/16	1		1	55	G3	3	259
42	0.25	11	11	1/2	1/2	2/2	1	1	1/16		1/16	1		5	71	B4	4	249
169/4	0.25	11	11	9/16	9/16	2/2	2	1	1/16		1/16	1		0	60	C4	4	260
169/4	0.25	11	11	9/16	9/16	2/2	1	1	1/16		1/16	1		1	67	G4	4	250
85/2	0.25	11	11	5/8	5/8	2/2	2	1	1/16		1/16	1		5	59	B3	3	261
85/2	0.25	11	11	5/8	5/8	2/2	1	1	1/16		1/16	1		3	69	A4	4	251
171/4	0.25	11	11	11/16	11/16	2/2	2	1	1/16		1/16	1		3	57	A3	3	262
171/4	0.25	11	11	11/16	11/16	2/2	1	1	1/16		1/16	1		5	71	B4	4	252
43	0.25	11	11	3/4	3/4	2/2	2	1	1/16		1/16	1		1	55	G3	3	263
43	0.25	11	11	3/4	3/4	2/2	1	1	1/16		1/16	1		0	72	C5	5	253
173/4	0.25	11	11	13/16	13/16	2/2	2	1	1/16		1/16	1		-1	53	F3	3	264
173/4	0.25	11	11	13/16	13/16	2/2	1	1	1/16		1/16	1		2	74	D5	5	254
87/2	0.25	11	11	7/8	7/8	2/2	2	1	1/16		1/16	1		4	52	E3	3	265
87/2	0.25	11	11	7/8	7/8	2/2	1	1	1/16		1/16	1		4	76	E5	5	255
175/4	0.25	11	11	15/16	15/16	2/2	2	1	1/16		1/16	1		2	50	D3	3	266
175/4	0.25	11	11	15/16	15/16	2/2	1	1	1/16		1/16	1		-1	77	F5	5	256
44	0.5	12	12	0	0	2/2	2	1	1/8		1/8	1		0	48	C3	3	279
44	0.75	12	12	0	0	2/2	1	1	3/16		1/8	3/2		1	79	G5	5	267
89/2	0.5	12	12	1/8	1/8	2/2	2	1	1/8		1/8	1		-1	53	F3	3	280
179/4	0.25	12	12	3/16	3/16	2/2	1	1	1/16		1/16	1		3	81	A5	5	268
45	0.5	12	12	1/4	1/4	2/2	2	1	1/8		1/8	1		1	55	G3	3	281
45	0.75	12	12	1/4	1/4	2/2	1	1	3/16		1/8	3/2		2	74	D5	5	269
91/2	0.5	12	12	3/8	3/8	2/2	2	1	1/8		1/8	1		1	43	G2	2	282
183/4	0.25	12	12	7/16	7/16	2/2	1	1	1/16		1/16	1		0	72	C5	5	270
46	1.0	12	12	1/2	1/2	2/2	2	1	1/4		1/4	1		0	36	C2	2	283
46	0.25	12	12	1/2	1/2	2/2	1	1	1/16		1/16	1		0	72	C5	5	271
185/4	0.25	12	12	9/16	9/16	2/2	1	1	1/16		1/16	1		1	67	G4	4	272
93/2	0.25	12	12	5/8	5/8	2/2	1	1	1/16		1/16	1		3	69	A4	4	273
187/4	0.25	12	12	11/16	11/16	2/2	1	1	1/16		1/16	1		5	71	B4	4	274
47	0.75	12	12	3/4	3/4	2/2	2	1	3/16		1/8	3/2		0	60	C4	4	284
47	0.25	12	12	3/4	3/4	2/2	1	1	1/16		1/16	1		0	72	C5	5	275
189/4	0.25	12	12	13/16	13/16	2/2	1	1	1/16		1/16	1		2	74	D5	5	276
95/2	0.25	12	12	7/8	7/8	2/2	1	1	1/16		1/16	1		4	76	E5	5	277
