mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	articulation	tempo	qpm	metronome_base	metronome_number	tempo_visible
5	4	19/2	19/2	0.25	0	0	Chord	6/8	1	1	1/16	1/16	1	56						
5	4	39/4	39/4	0.25	1/16	1/16	Chord	6/8	1	1	1/16	1/16	1	57						
5	4	10	10	0.75	1/8	1/8	Chord	6/8	1	1	3/16	1/8	3/2	58	ornamentShortTrill					
5	4	43/4	43/4	0.25	5/16	5/16	Chord	6/8	1	1	1/16	1/16	1	59						
5	4	11	11	0.25	3/8	3/8	Chord	6/8	1	1	1/16	1/16	1	60						
5	4	45/4	45/4	0.25	7/16	7/16	Chord	6/8	1	1	1/16	1/16	1	61						
5	4	23/2	23/2	0.25	1/2	1/2	Chord	6/8	1	1	1/16	1/16	1	62						
5	4	47/4	47/4	0.25	9/16	9/16	Chord	6/8	1	1	1/16	1/16	1	63						
5	4	12	12	0.25	5/8	5/8	Chord	6/8	1	1	1/16	1/16	1	64						
5	4	49/4	49/4	0.25	11/16	11/16	Chord	6/8	1	1	1/16	1/16	1	65						
5	4	19/2	19/2	0.25	0	0	Chord	6/8	2	1	1/16	1/16	1	66						
5	4	39/4	39/4	0.25	1/16	1/16	Chord	6/8	2	1	1/16	1/16	1	67						
5	4	10	10	0.5	1/8	1/8	Chord	6/8	2	1	1/8	1/8	1	68	ornamentMordent					
5	4	21/2	21/2	0.25	1/4	1/4	Chord	6/8	2	1	1/16	1/16	1	69						
5	4	43/4	43/4	0.25	5/16	5/16	Chord	6/8	2	1	1/16	1/16	1	70						
5	4	11	11	0.5	3/8	3/8	Chord	6/8	2	1	1/8	1/8	1	71						
5	4	23/2	23/2	0.25	1/2	1/2	Chord	6/8	2	1	1/16	1/16	1	72						
5	4	47/4	47/4	0.25	9/16	9/16	Chord	6/8	2	1	1/16	1/16	1	73						
5	4	12	12	0.25	5/8	5/8	Chord	6/8	2	1	1/16	1/16	1	74						
5	4	49/4	49/4	0.25	11/16	11/16	Chord	6/8	2	1	1/16	1/16	1	75						
6	5	25/2	25/2	0.25	0	0	Chord	6/8	1	1	1/16	1/16	1	76						
6	5	51/4	51/4	0.25	1/16	1/16	Chord	6/8	1	1	1/16	1/16	1	77						
6	5	13	13	0.25	1/8	1/8	Chord	6/8	1	1	1/16	1/16	1	78						
6	5	53/4	53/4	0.25	3/16	3/16	Chord	6/8	1	1	1/16	1/16	1	79						
6	5	27/2	27/2	0.25	1/4	1/4	Chord	6/8	1	1	1/16	1/16	1	80						
6	5	55/4	55/4	0.25	5/16	5/16	Chord	6/8	1	1	1/16	1/16	1	81						
6	5	14	14	0.25	3/8	3/8	Chord	6/8	1	1	1/16	1/16	1	82						
6	5	57/4	57/4	0.25	7/16	7/16	Chord	6/8	1	1	1/16	1/16	1	83						
6	5	29/2	29/2	0.25	1/2	1/2	Chord	6/8	1	1	1/16	1/16	1	84						
6	5	59/4	59/4	0.25	9/16	9/16	Chord	6/8	1	1	1/16	1/16	1	85						
6	5	15	15	0.25	5/8	5/8	Chord	6/8	1	1	1/16	1/16	1	86						
6	5	61/4	61/4	0.25	11/16	11/16	Chord	6/8	1	1	1/16	1/16	1	87						
6	5	25/2	25/2	0.25	0	0	Chord	6/8	2	1	1/16	1/16	1	88						
6	5	51/4	51/4	0.25	1/16	1/16	Chord	6/8	2	1	1/16	1/16	1	89						
6	5	13	13	0.75	1/8	1/8	Chord	6/8	2	1	3/16	1/8	3/2	90	ornamentShortTrill					
6	5	55/4	55/4	0.125	5/16	5/16	Chord	6/8	2	1	1/32	1/32	1	91						
6	5	111/8	111/8	0.125	11/32	11/32	Chord	6/8	2	1	1/32	1/32	1	92						
6	5	14	14	0.25	3/8	3/8	Chord	6/8	2	1	1/16	1/16	1	93						
6	5	57/4	57/4	0.25	7/16	7/16	Chord	6/8	2	1	1/16	1/16	1	94						
6	5	29/2	29/2	0.25	1/2	1/2	Chord	6/8	2	1	1/16	1/16	1	95						
6	5	59/4	59/4	0.25	9/16	9/16	Chord	6/8	2	1	1/16	1/16	1	96						
6	5	15	15	0.25	5/8	5/8	Chord	6/8	2	1	1/16	1/16	1	97						
6	5	61/4	61/4	0.25	11/16	11/16	Chord	6/8	2	1	1/16	1/16	1	98						
7	6	31/2	31/2	0.25	0	0	Chord	6/8	1	1	1/16	1/16	1	99						
7	6	63/4	63/4	0.25	1/16	1/16	Chord	6/8	1	1	1/16	1/16	1	100						
7	6	16	16	0.25	1/8	1/8	Chord	6/8	1	1	1/16	1/16	1	101						
7	6	65/4	65/4	0.25	3/16	3/16	Chord	6/8	1	1	1/16	1/16	1	102						
7	6	33/2	33/2	0.25	1/4	1/4	Chord	6/8	1	1	1/16	1/16	1	103						
7	6	67/4	67/4	0.25	5/16	5/16	Chord	6/8	1	1	1/16	1/16	1	104						
7	6	17	17	0.25	3/8	3/8	Chord	6/8	1	1	1/16	1/16	1	105						
7	6	69/4	69/4	0.25	7/16	7/16	Chord	6/8	1	1	1/16	1/16	1	106						
7	6	35/2	35/2	0.25	1/2	1/2	Chord	6/8	1	1	1/16	1/16	1	107						
7	6	71/4	71/4	0.25	9/16	9/16	Chord	6/8	1	1	1/16	1/16	1	108						
7	6	18	18	0.25	5/8	5/8	Chord	6/8	1	1	1/16	1/16	1	109						
7	6	73/4	73/4	0.25	11/16	11/16	Chord	6/8	1	1	1/16	1/16	1	110						
7	6	31/2	31/2	0.25	0	0	Chord	6/8	2	1	1/16	1/16	1	111						
7	6	63/4	63/4	0.25	1/16	1/16	Chord	6/8	2	1	1/16	1/16	1	112						
7	6	16	16	0.75	1/8	1/8	Chord	6/8	2	1	3/16	1/8	3/2	113	ornamentShortTrill					
7	6	67/4	67/4	0.125	5/16	5/16	Chord	6/8	2	1	1/32	1/32	1	114						
7	6	135/8	135/8	0.125	11/32	11/32	Chord	6/8	2	1	1/32	1/32	1	115						
7	6	17	17	0.25	3/8	3/8	Chord	6/8	2	1	1/16	1/16	1	116						
7	6	69/4	69/4	0.25	7/16	7/16	Chord	6/8	2	1	1/16	1/16	1	117						
7	6	35/2	35/2	0.25	1/2	1/2	Chord	6/8	2	1	1/16	1/16	1	118						
7	6	71/4	71/4	0.25	9/16	9/16	Chord	6/8	2	1	1/16	1/16	1	119						
7	6	18	18	0.25	5/8	5/8	Chord	6/8	2	1	1/16	1/16	1	120						
7	6	73/4	73/4	0.25	11/16	11/16	Chord	6/8	2	1	1/16	1/16	1	121						
8	7	37/2	37/2	0.25	0	0	Chord	6/8	1	1	1/16	1/16	1	122						
8	7	75/4	75/4	0.25	1/16	1/16	Chord	6/8	1	1	1/16	1/16	1	123						
8	7	19	19	0.25	1/8	1/8	Chord	6/8	1	1	1/16	1/16	1	124						
8	7	77/4	77/4	0.25	3/16	3/16	Chord	6/8	1	1	1/16	1/16	1	125						
8	7	39/2	39/2	0.25	1/4	1/4	Chord	6/8	1	1	1/16	1/16	1	126						
8	7	79/4	79/4	0.25	5/16	5/16	Chord	6/8	1	1	1/16	1/16	1	127						
8	7	20	20	0.25	3/8	3/8	Chord	6/8	1	1	1/16	1/16	1	128						
8	7	81/4	81/4	0.25	7/16	7/16	Chord	6/8	1	1	1/16	1/16	1	129						
8	7	41/2	41/2	0.25	1/2	1/2	Chord	6/8	1	1	1/16	1/16	1	130						
8	7	83/4	83/4	0.25	9/16	9/16	Chord	6/8	1	1	1/16	1/16	1	131						
8	7	21	21	0.25	5/8	5/8	Chord	6/8	1	1	1/16	1/16	1	132						
8	7	85/4	85/4	0.25	11/16	11/16	Chord	6/8	1	1	1/16	1/16	1	133						
8	7	37/2	37/2	0.25	0	0	Chord	6/8	2	1	1/16	1/16	1	134						
8	7	75/4	75/4	0.25	1/16	1/16	Chord	6/8	2	1	1/16	1/16	1	135						
8	7	19	19	0.75	1/8	1/8	Chord	6/8	2	1	3/16	1/8	3/2	136	ornamentShortTrill					
8	7	79/4	79/4	0.125	5/16	5/16	Chord	6/8	2	1	1/32	1/32	1	137						
8	7	159/8	159/8	0.125	11/32	11/32	Chord	6/8	2	1	1/32	1/32	1	138						
8	7	20	20	0.25	3/8	3/8	Chord	6/8	2	1	1/16	1/16	1	139						
8	7	81/4	81/4	0.25	7/16	7/16	Chord	6/8	2	1	1/16	1/16	1	140						
8	7	41/2	41/2	0.25	1/2	1/2	Chord	6/8	2	1	1/16	1/16	1	141						
8	7	83/4	83/4	0.25	9/16	9/16	Chord	6/8	2	1	1/16	1/16	1	142						
8	7	21	21	0.25	5/8	5/8	Chord	6/8	2	1	1/16	1/16	1	143						
8	7	85/4	85/4	0.25	11/16	11/16	Chord	6/8	2	1	1/16	1/16	1	144						
9	8	43/2	43/2	0.25	0	0	Chord	6/8	1	1	1/16	1/16	1	145						
9	8	87/4	87/4	0.25	1/16	1/16	Chord	6/8	1	1	1/16	1/16	1	146						
9	8	22	22	0.25	1/8	1/8	Chord	6/8	1	1	1/16	1/16	1	147						
9	8	89/4	89/4	0.25	3/16	3/16	Chord	6/8	1	1	1/16	1/16	1	148						
9	8	45/2	45/2	0.25	1/4	1/4	Chord	6/8	1	1	1/16	1/16	1	149						
9	8	91/4	91/4	0.25	5/16	5/16	Chord	6/8	1	1	1/16	1/16	1	150						
9	8	23	23	0.25	3/8	3/8	Chord	6/8	1	1	1/16	1/16	1	151						
9	8	93/4	93/4	0.25	7/16	7/16	Chord	6/8	1	1	1/16	1/16	1	152						
9	8	47/2	47/2	0.25	1/2	1/2	Chord	6/8	1	1	1/16	1/16	1	153						
9	8	95/4	95/4	0.25	9/16	9/16	Chord	6/8	1	1	1/16	1/16	1	154						
9	8	24	24	0.25	5/8	5/8	Chord	6/8	1	1	1/16	1/16	1	155						
9	8	97/4	97/4	0.25	11/16	11/16	Chord	6/8	1	1	1/16	1/16	1	156						
9	8	43/2	43/2	0.25	0	0	Chord	6/8	2	1	1/16	1/16	1	157						
9	8	87/4	87/4	0.25	1/16	1/16	Chord	6/8	2	1	1/16	1/16	1	158						
9	8	22	22	0.25	1/8	1/8	Chord	6/8	2	1	1/16	1/16	1	159						
9	8	89/4	89/4	0.25	3/16	3/16	Chord	6/8	2	1	1/16	1/16	1	160						
9	8	45/2	45/2	0.25	1/4	1/4	Chord	6/8	2	1	1/16	1/16	1	161						
9	8	91/4	91/4	0.25	5/16	5/16	Chord	6/8	2	1	1/16	1/16	1	162						
9	8	23	23	0.25	3/8	3/8	Chord	6/8	2	1	1/16	1/16	1	163						
9	8	93/4	93/4	0.25	7/16	7/16	Chord	6/8	2	1	1/16	1/16	1	164						
9	8	47/2	47/2	0.25	1/2	1/2	Chord	6/8	2	1	1/16	1/16	1	165						
9	8	95/4	95/4	0.25	9/16	9/16	Chord	6/8	2	1	1/16	1/16	1	166						
9	8	24	24	0.25	5/8	5/8	Chord	6/8	2	1	1/16	1/16	1	167						
9	8	97/4	97/4	0.25	11/16	11/16	Chord	6/8	2	1	1/16	1/16	1	168						
10	9	49/2	49/2	0.25	0	0	Chord	6/8	1	1	1/16	1/16	1	169						
10	9	99/4	99/4	0.25	1/16	1/16	Chord	6/8	1	1	1/16	1/16	1	170						
10	9	25	25	0.25	1/8	1/8	Chord	6/8	1	1	1/16	1/16	1	171						
10	9	101/4	101/4	0.25	3/16	3/16	Chord	6/8	1	1	1/16	1/16	1	172						
10	9	51/2	51/2	0.25	1/4	1/4	Chord	6/8	1	1	1/16	1/16	1	173						
10	9	103/4	103/4	0.25	5/16	5/16	Chord	6/8	1	1	1/16	1/16	1	174						
10	9	26	26	0.25	3/8	3/8	Chord	6/8	1	1	1/16	1/16	1	175						
10	9	105/4	105/4	0.25	7/16	7/16	Chord	6/8	1	1	1/16	1/16	1	176						
10	9	53/2	53/2	0.25	1/2	1/2	Chord	6/8	1	1	1/16	1/16	1	177						
10	9	107/4	107/4	0.25	9/16	9/16	Chord	6/8	1	1	1/16	1/16	1	178						
10	9	27	27	0.25	5/8	5/8	Chord	6/8	1	1	1/16	1/16	1	179						
10	9	109/4	109/4	0.25	11/16	11/16	Chord	6/8	1	1	1/16	1/16	1	180						
10	9	49/2	49/2	0.25	0	0	Chord	6/8	2	1	1/16	1/16	1	181						
10	9	99/4	99/4	0.25	1/16	1/16	Chord	6/8	2	1	1/16	1/16	1	182						
10	9	25	25	0.25	1/8	1/8	Chord	6/8	2	1	1/16	1/16	1	183						
10	9	101/4	101/4	0.25	3/16	3/16	Chord	6/8	2	1	1/16	1/16	1	184						
10	9	51/2	51/2	0.25	1/4	1/4	Chord	6/8	2	1	1/16	1/16	1	185						
10	9	103/4	103/4	0.25	5/16	5/16	Chord	6/8	2	1	1/16	1/16	1	186						
10	9	26	26	0.25	3/8	3/8	Chord	6/8	2	1	1/16	1/16	1	187						
10	9	105/4	105/4	0.25	7/16	7/16	Chord	6/8	2	1	1/16	1/16	1	188						
10	9	53/2	53/2	0.25	1/2	1/2	Chord	6/8	2	1	1/16	1/16	1	189						
10	9	107/4	107/4	0.25	9/16	9/16	Chord	6/8	2	1	1/16	1/16	1	190						
10	9	27	27	0.25	5/8	5/8	Chord	6/8	2	1	1/16	1/16	1	191						
10	9	109/4	109/4	0.25	11/16	11/16	Chord	6/8	2	1	1/16	1/16	1	192						
11	10	55/2	55/2	0.25	0	0	Chord	6/8	1	1	1/16	1/16	1	193						
11	10	111/4	111/4	0.25	1/16	1/16	Chord	6/8	1	1	1/16	1/16	1	194						
11	10	28	28	0.25	1/8	1/8	Chord	6/8	1	1	1/16	1/16	1	195						
11	10	113/4	113/4	0.25	3/16	3/16	Chord	6/8	1	1	1/16	1/16	1	196						
11	10	57/2	57/2	0.25	1/4	1/4	Chord	6/8	1	1	1/16	1/16	1	197						
11	10	115/4	115/4	0.25	5/16	5/16	Chord	6/8	1	1	1/16	1/16	1	198						
11	10	29	29	0.25	3/8	3/8	Chord	6/8	1	1	1/16	1/16	1	199						
11	10	117/4	117/4	0.25	7/16	7/16	Chord	6/8	1	1	1/16	1/16	1	200						
11	10	59/2	59/2	0.25	1/2	1/2	Chord	6/8	1	1	1/16	1/16	1	201						
11	10	119/4	119/4	0.25	9/16	9/16	Chord	6/8	1	1	1/16	1/16	1	202						
11	10	30	30	0.25	5/8	5/8	Chord	6/8	1	1	1/16	1/16	1	203						
11	10	121/4	121/4	0.25	11/16	11/16	Chord	6/8	1	1	1/16	1/16	1	204						
11	10	55/2	55/2	0.25	0	0	Chord	6/8	2	1	1/16	1/16	1	205						
11	10	111/4	111/4	0.25	1/16	1/16	Chord	6/8	2	1	1/16	1/16	1	206						
11	10	28	28	0.25	1/8	1/8	Chord	6/8	2	1	1/16	1/16	1	207						
11	10	113/4	113/4	0.25	3/16	3/16	Chord	6/8	2	1	1/16	1/16	1	208						
11	10	57/2	57/2	0.25	1/4	1/4	Chord	6/8	2	1	1/16	1/16	1	209						
11	10	115/4	115/4	0.25	5/16	5/16	Chord	6/8	2	1	1/16	1/16	1	210						
11	10	29	29	0.25	3/8	3/8	Chord	6/8	2	1	1/16	1/16	1	211						
11	10	117/4	117/4	0.25	7/16	7/16	Chord	6/8	2	1	1/16	1/16	1	212						
11	10	59/2	59/2	0.25	1/2	1/2	Chord	6/8	2	1	1/16	1/16	1	213						
11	10	119/4	119/4	0.25	9/16	9/16	Chord	6/8	2	1	1/16	1/16	1	214						
11	10	30	30	0.25	5/8	5/8	Chord	6/8	2	1	1/16	1/16	1	215						
11	10	121/4	121/4	0.25	11/16	11/16	Chord	6/8	2	1	1/16	1/16	1	216						
12	11	61/2	61/2	0.25	0	0	Chord	6/8	1	1	1/16	1/16	1	217						
12	11	123/4	123/4	0.25	1/16	1/16	Chord	6/8	1	1	1/16	1/16	1	218						
12	11	31	31	0.25	1/8	1/8	Chord	6/8	1	1	1/16	1/16	1	219						
12	11	125/4	125/4	0.25	3/16	3/16	Chord	6/8	1	1	1/16	1/16	1	220						
12	11	63/2	63/2	0.25	1/4	1/4	Chord	6/8	1	1	1/16	1/16	1	221						
12	11	127/4	127/4	0.25	5/16	5/16	Chord	6/8	1	1	1/16	1/16	1	222						
12	11	32	32	0.25	3/8	3/8	Chord	6/8	1	1	1/16	1/16	1	223						
12	11	129/4	129/4	0.125	7/16	7/16	Chord	6/8	1	1	1/32	1/32	1	224						
12	11	259/8	259/8	0.125	15/32	15/32	Chord	6/8	1	1	1/32	1/32	1	225						
12	11	65/2	65/2	0.75	1/2	1/2	Chord	6/8	1	1	3/16	1/8	3/2	226	ornamentTrill					
12	11	133/4	133/4	0.25	11/16	11/16	Chord	6/8	1	1	1/16	1/16	1	227						
12	11	61/2	61/2	0.25	0	0	Chord	6/8	2	1	1/16	1/16	1	228						
12	11	123/4	123/4	0.25	1/16	1/16	Chord	6/8	2	1	1/16	1/16	1	229						
12	11	31	31	0.25	1/8	1/8	Chord	6/8	2	1	1/16	1/16	1	230	ornamentShortTrill					
12	11	125/4	125/4	0.125	3/16	3/16	Chord	6/8	2	1	1/32	1/32	1	231						
12	11	251/8	251/8	0.125	7/32	7/32	Chord	6/8	2	1	1/32	1/32	1	232						
12	11	63/2	63/2	0.25	1/4	1/4	Chord	6/8	2	1	1/16	1/16	1	233						
12	11	127/4	127/4	0.25	5/16	5/16	Chord	6/8	2	1	1/16	1/16	1	234						
12	11	32	32	0.25	3/8	3/8	Chord	6/8	2	1	1/16	1/16	1	235	ornamentShortTrill					
12	11	129/4	129/4	0.125	7/16	7/16	Chord	6/8	2	1	1/32	1/32	1	236						
12	11	259/8	259/8	0.125	15/32	15/32	Chord	6/8	2	1	1/32	1/32	1	237						
12	11	65/2	65/2	0.5	1/2	1/2	Chord	6/8	2	1	1/8	1/8	1	238						
12	11	33	33	0.5	5/8	5/8	Chord	6/8	2	1	1/8	1/8	1	239						
13	12	67/2	67/2	0.25	0	0	Chord	6/8	1	1	1/16	1/16	1	240						
13	12	135/4	135/4	0.25	1/16	1/16	Chord	6/8	1	1	1/16	1/16	1	241						
13	12	34	34	0.25	1/8	1/8	Chord	6/8	1	1	1/16	1/16	1	242						
13	12	137/4	137/4	0.25	3/16	3/16	Chord	6/8	1	1	1/16	1/16	1	243						
13	12	69/2	69/2	0.25	1/4	1/4	Chord	6/8	1	1	1/16	1/16	1	244						
13	12	139/4	139/4	0.25	5/16	5/16	Chord	6/8	1	1	1/16	1/16	1	245						
13	12	35	35	0.25	3/8	3/8	Chord	6/8	1	1	1/16	1/16	1	246						
13	12	141/4	141/4	0.25	7/16	7/16	Chord	6/8	1	1	1/16	1/16	1	247						
13	12	71/2	71/2	0.25	1/2	1/2	Chord	6/8	1	1	1/16	1/16	1	248						
13	12	143/4	143/4	0.25	9/16	9/16	Chord	6/8	1	1	1/16	1/16	1	249						
13	12	36	36	0.25	5/8	5/8	Chord	6/8	1	1	1/16	1/16	1	250						
13	12	145/4	145/4	0.25	11/16	11/16	Chord	6/8	1	1	1/16	1/16	1	251						
13	12	67/2	67/2	0.5	0	0	Chord	6/8	2	1	1/8	1/8	1	252						
13	12	34	34	0.25	1/8	1/8	Chord	6/8	2	1	1/16	1/16	1	253						
13	12	137/4	137/4	0.25	3/16	3/16	Chord	6/8	2	1	1/16	1/16	1	254						
13	12	69/2	69/2	0.25	1/4	1/4	Chord	6/8	2	1	1/16	1/16	1	255						
13	12	139/4	139/4	0.25	5/16	5/16	Chord	6/8	2	1	1/16	1/16	1	256						
13	12	35	35	0.5	3/8	3/8	Chord	6/8	2	1	1/8	1/8	1	257						
13	12	71/2	71/2	0.75	1/2	1/2	Chord	6/8	2	1	3/16	1/8	3/2	258	ornamentShortTrill					
13	12	145/4	145/4	0.125	11/16	11/16	Chord	6/8	2	1	1/32	1/32	1	259						
13	12	291/8	291/8	0.125	23/32	23/32	Chord	6/8	2	1	1/32	1/32	1	260						
14	13	73/2	73/2	0.25	0	0	Chord	6/8	1	1	1/16	1/16	1	261						
14	13	147/4	147/4	0.25	1/16	1/16	Chord	6/8	1	1	1/16	1/16	1	262						
14	13	37	37	0.25	1/8	1/8	Chord	6/8	1	1	1/16	1/16	1	263						
14	13	149/4	149/4	0.25	3/16	3/16	Chord	6/8	1	1	1/16	1/16	1	264						
14	13	75/2	75/2	0.25	1/4	1/4	Chord	6/8	1	1	1/16	1/16	1	265						
14	13	151/4	151/4	0.25	5/16	5/16	Chord	6/8	1	1	1/16	1/16	1	266						
14	13	38	38	0.25	3/8	3/8	Chord	6/8	1	1	1/16	1/16	1	267						
14	13	153/4	153/4	0.25	7/16	7/16	Chord	6/8	1	1	1/16	1/16	1	268						
14	13	77/2	77/2	0.25	1/2	1/2	Chord	6/8	1	1	1/16	1/16	1	269						
14	13	155/4	155/4	0.25	9/16	9/16	Chord	6/8	1	1	1/16	1/16	1	270						
14	13	39	39	0.25	5/8	5/8	Chord	6/8	1	1	1/16	1/16	1	271						
14	13	157/4	157/4	0.25	11/16	11/16	Chord	6/8	1	1	1/16	1/16	1	272						
14	13	73/2	73/2	0.25	0	0	Chord	6/8	2	1	1/16	1/16	1	273						
14	13	147/4	147/4	0.25	1/16	1/16	Chord	6/8	2	1	1/16	1/16	1	274						
14	13	37	37	0.25	1/8	1/8	Chord	6/8	2	1	1/16	1/16	1	275						
14	13	149/4	149/4	0.25	3/16	3/16	Chord	6/8	2	1	1/16	1/16	1	276						
14	13	75/2	75/2	0.25	1/4	1/4	Chord	6/8	2	1	1/16	1/16	1	277						
14	13	151/4	151/4	0.25	5/16	5/16	Chord	6/8	2	1	1/16	1/16	1	278						
14	13	38	38	0.5	3/8	3/8	Chord	6/8	2	1	1/8	1/8	1	279						
14	13	77/2	77/2	0.75	1/2	1/2	Chord	6/8	2	1	3/16	1/8	3/2	280	ornamentShortTrill					
14	13	157/4	157/4	0.125	11/16	11/16	Chord	6/8	2	1	1/32	1/32	1	281						
14	13	315/8	315/8	0.125	23/32	23/32	Chord	6/8	2	1	1/32	1/32	1	282						
15	14	79/2	79/2	0.25	0	0	Chord	6/8	1	1	1/16	1/16	1	283						
