mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	articulation	staff_text	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur
8	7	81/2	81/2	2.0	1	1	Chord	3/2	1	2	1/2		1/2	1	127								
8	7	37	37	0.5	1/8	1/8	Chord	3/2	2	1	1/8		1/8	1	128								
8	7	75/2	75/2	0.5	1/4	1/4	Chord	3/2	2	1	1/8		1/8	1	129								
8	7	38	38	0.5	3/8	3/8	Chord	3/2	2	1	1/8		1/8	1	130								
8	7	77/2	77/2	0.5	1/2	1/2	Chord	3/2	2	1	1/8		1/8	1	131								
8	7	39	39	0.5	5/8	5/8	Chord	3/2	2	1	1/8		1/8	1	132								
8	7	79/2	79/2	0.5	3/4	3/4	Chord	3/2	2	1	1/8		1/8	1	133								
8	7	40	40	0.5	7/8	7/8	Chord	3/2	2	1	1/8		1/8	1	134								
8	7	81/2	81/2	0.5	1	1	Chord	3/2	2	1	1/8		1/8	1	135								
8	7	41	41	0.5	9/8	9/8	Chord	3/2	2	1	1/8		1/8	1	136								
8	7	83/2	83/2	0.5	5/4	5/4	Chord	3/2	2	1	1/8		1/8	1	137								
8	7	42	42	0.5	11/8	11/8	Chord	3/2	2	1	1/8		1/8	1	138								
9	8	85/2	85/2	3.0	0	0	Chord	3/2	1	1	3/4		1/2	3/2	139								
9	8	91/2	91/2	2.0	3/4	3/4	Chord	3/2	1	1	1/2		1/2	1	140								
9	8	43	43	0.5	1/8	1/8	Chord	3/2	2	1	1/8		1/8	1	141								
9	8	87/2	87/2	2.0	1/4	1/4	Chord	3/2	2	1	1/2		1/2	1	142								
9	8	91/2	91/2	2.0	3/4	3/4	Chord	3/2	2	1	1/2		1/2	1	143								
9	8	87/2	87/2	2.0	1/4	1/4	Chord	3/2	2	2	1/2		1/2	1	144								
9	8	91/2	91/2	2.0	3/4	3/4	Chord	3/2	2	2	1/2		1/2	1	145								
9	8	85/2	85/2	1.5	0	0	Chord	3/2	2	3	3/8		1/4	3/2	146								
9	8	44	44	0.5	3/8	3/8	Chord	3/2	2	3	1/8		1/8	1	147								
9	8	89/2	89/2	0.5	1/2	1/2	Chord	3/2	2	3	1/8		1/8	1	148								
9	8	45	45	0.5	5/8	5/8	Chord	3/2	2	3	1/8		1/8	1	149								
9	8	91/2	91/2	2.0	3/4	3/4	Chord	3/2	2	3	1/2		1/2	1	150								
9	8	89/2	89/2	1.0	1/2	1/2	Chord	3/2	2	4	1/4		1/4	1	151								
9	8	91/2	91/2	2.0	3/4	3/4	Chord	3/2	2	4	1/2		1/2	1	152								
10	8	48	48	0.5	0	11/8	Chord	3/2	1	1	1/8		1/8	1	153								
11	9	97/2	97/2	3.0	0	0	Chord	3/2	1	1	3/4		1/2	3/2	154								
11	9	103/2	103/2	1.0	3/4	3/4	Chord	3/2	1	1	1/4		1/4	1	155								
11	9	105/2	105/2	1.5	1	1	Chord	3/2	1	1	3/8		1/4	3/2	156	ornamentMordent							
11	9	54	54	0.5	11/8	11/8	Chord	3/2	1	1	1/8		1/8	1	157								
11	9	99/2	99/2	2.0	1/4	1/4	Chord	3/2	1	2	1/2		1/2	1	158								
11	9	103/2	103/2	1.0	3/4	3/4	Chord	3/2	1	2	1/4		1/4	1	159								
11	9	105/2	105/2	1.5	1	1	Chord	3/2	1	2	3/8		1/4	3/2	160								
11	9	54	54	0.5	11/8	11/8	Chord	3/2	1	2	1/8		1/8	1	161								
11	9	49	49	0.5	1/8	1/8	Chord	3/2	1	3	1/8		1/8	1	162								
11	9	99/2	99/2	2.0	1/4	1/4	Chord	3/2	1	3	1/2		1/2	1	163								
11	9	97/2	97/2	1.5	0	0	Chord	3/2	2	1	3/8		1/4	3/2	164								
11	9	50	50	0.5	3/8	3/8	Chord	3/2	2	1	1/8		1/8	1	165								
11	9	101/2	101/2	0.5	1/2	1/2	Chord	3/2	2	1	1/8		1/8	1	166								
11	9	51	51	0.5	5/8	5/8	Chord	3/2	2	1	1/8		1/8	1	167								
11	9	103/2	103/2	0.5	3/4	3/4	Chord	3/2	2	1	1/8		1/8	1	168								
11	9	52	52	0.5	7/8	7/8	Chord	3/2	2	1	1/8		1/8	1	169								
11	9	105/2	105/2	0.5	1	1	Chord	3/2	2	1	1/8		1/8	1	170								
11	9	53	53	0.5	9/8	9/8	Chord	3/2	2	1	1/8		1/8	1	171								
11	9	107/2	107/2	0.5	5/4	5/4	Chord	3/2	2	1	1/8		1/8	1	172								
11	9	54	54	0.5	11/8	11/8	Chord	3/2	2	1	1/8		1/8	1	173								
12	10	109/2	109/2	1.5	0	0	Chord	3/2	1	1	3/8		1/4	3/2	174								
12	10	56	56	0.5	3/8	3/8	Chord	3/2	1	1	1/8		1/8	1	175								
12	10	113/2	113/2	1.5	1/2	1/2	Chord	3/2	1	1	3/8		1/4	3/2	176								
12	10	58	58	0.5	7/8	7/8	Chord	3/2	1	1	1/8		1/8	1	177								
12	10	117/2	117/2	1.5	1	1	Chord	3/2	1	1	3/8		1/4	3/2	178	ornamentShortTrill							
12	10	60	60	0.25	11/8	11/8	Chord	3/2	1	1	1/16		1/16	1	179								
12	10	241/4	241/4	0.25	23/16	23/16	Chord	3/2	1	1	1/16		1/16	1	180								
12	10	109/2	109/2	1.5	0	0	Chord	3/2	1	2	3/8		1/4	3/2	181								
12	10	56	56	0.5	3/8	3/8	Chord	3/2	1	2	1/8		1/8	1	182								
12	10	113/2	113/2	1.0	1/2	1/2	Chord	3/2	1	2	1/4		1/4	1	183								
12	10	115/2	115/2	1.0	3/4	3/4	Chord	3/2	1	2	1/4		1/4	1	184								
12	10	117/2	117/2	1.0	1	1	Chord	3/2	1	2	1/4		1/4	1	185								
12	10	119/2	119/2	1.0	5/4	5/4	Chord	3/2	1	2	1/4		1/4	1	186								
12	10	109/2	109/2	0.5	0	0	Chord	3/2	2	1	1/8		1/8	1	187								
12	10	55	55	0.5	1/8	1/8	Chord	3/2	2	1	1/8		1/8	1	188								
12	10	111/2	111/2	0.5	1/4	1/4	Chord	3/2	2	1	1/8		1/8	1	189								
12	10	56	56	0.5	3/8	3/8	Chord	3/2	2	1	1/8		1/8	1	190								
12	10	113/2	113/2	0.5	1/2	1/2	Chord	3/2	2	1	1/8		1/8	1	191								
12	10	57	57	0.5	5/8	5/8	Chord	3/2	2	1	1/8		1/8	1	192								
12	10	115/2	115/2	0.5	3/4	3/4	Chord	3/2	2	1	1/8		1/8	1	193								
12	10	58	58	0.5	7/8	7/8	Chord	3/2	2	1	1/8		1/8	1	194								
12	10	117/2	117/2	0.5	1	1	Chord	3/2	2	1	1/8		1/8	1	195								
12	10	59	59	0.5	9/8	9/8	Chord	3/2	2	1	1/8		1/8	1	196								
12	10	119/2	119/2	0.5	5/4	5/4	Chord	3/2	2	1	1/8		1/8	1	197								
12	10	60	60	0.5	11/8	11/8	Chord	3/2	2	1	1/8		1/8	1	198								
13	11	121/2	121/2	3.0	0	0	Chord	3/2	1	1	3/4		1/2	3/2	199								
13	11	127/2	127/2	1.0	3/4	3/4	Chord	3/2	1	1	1/4		1/4	1	200								
13	11	129/2	129/2	1.5	1	1	Chord	3/2	1	1	3/8		1/4	3/2	201	ornamentMordent							
13	11	66	66	0.5	11/8	11/8	Chord	3/2	1	1	1/8		1/8	1	202								
13	11	123/2	123/2	2.0	1/4	1/4	Chord	3/2	1	2	1/2		1/2	1	203								
13	11	127/2	127/2	1.0	3/4	3/4	Chord	3/2	1	2	1/4		1/4	1	204								
13	11	129/2	129/2	2.0	1	1	Chord	3/2	1	2	1/2		1/2	1	205								
13	11	61	61	0.5	1/8	1/8	Chord	3/2	1	3	1/8		1/8	1	206								
13	11	123/2	123/2	2.0	1/4	1/4	Chord	3/2	1	3	1/2		1/2	1	207								
13	11	121/2	121/2	0.5	0	0	Chord	3/2	2	1	1/8		1/8	1	208								
13	11	61	61	0.5	1/8	1/8	Chord	3/2	2	1	1/8		1/8	1	209								
13	11	123/2	123/2	0.5	1/4	1/4	Chord	3/2	2	1	1/8		1/8	1	210								
13	11	62	62	0.5	3/8	3/8	Chord	3/2	2	1	1/8		1/8	1	211								
13	11	125/2	125/2	0.5	1/2	1/2	Chord	3/2	2	1	1/8		1/8	1	212								
13	11	63	63	0.5	5/8	5/8	Chord	3/2	2	1	1/8		1/8	1	213								
13	11	127/2	127/2	0.5	3/4	3/4	Chord	3/2	2	1	1/8		1/8	1	214								
13	11	64	64	0.5	7/8	7/8	Chord	3/2	2	1	1/8		1/8	1	215								
13	11	129/2	129/2	0.5	1	1	Chord	3/2	2	1	1/8		1/8	1	216								
13	11	65	65	0.5	9/8	9/8	Chord	3/2	2	1	1/8		1/8	1	217								
13	11	131/2	131/2	0.5	5/4	5/4	Chord	3/2	2	1	1/8		1/8	1	218								
13	11	66	66	0.5	11/8	11/8	Chord	3/2	2	1	1/8		1/8	1	219								
14	12	133/2	133/2	1.5	0	0	Chord	3/2	1	1	3/8		1/4	3/2	220	ornamentShortTrill							
14	12	68	68	0.5	3/8	3/8	Chord	3/2	1	1	1/8		1/8	1	221								
14	12	137/2	137/2	0.5	1/2	1/2	Chord	3/2	1	1	1/8		1/8	1	222								
14	12	69	69	0.5	5/8	5/8	Chord	3/2	1	1	1/8		1/8	1	223								
14	12	139/2	139/2	1.0	3/4	3/4	Chord	3/2	1	1	1/4		1/4	1	224								
14	12	141/2	141/2	1.5	1	1	Chord	3/2	1	1	3/8		1/4	3/2	225								
14	12	72	72	0.5	11/8	11/8	Chord	3/2	1	1	1/8		1/8	1	226								
14	12	133/2	133/2	2.0	0	0	Chord	3/2	1	2	1/2		1/2	1	227								
14	12	139/2	139/2	1.0	3/4	3/4	Chord	3/2	1	2	1/4		1/4	1	228								
14	12	141/2	141/2	1.5	1	1	Chord	3/2	1	2	3/8		1/4	3/2	229								
14	12	72	72	0.5	11/8	11/8	Chord	3/2	1	2	1/8		1/8	1	230								
14	12	133/2	133/2	0.5	0	0	Chord	3/2	2	1	1/8		1/8	1	231								
14	12	67	67	0.5	1/8	1/8	Chord	3/2	2	1	1/8		1/8	1	232								
14	12	135/2	135/2	0.5	1/4	1/4	Chord	3/2	2	1	1/8		1/8	1	233								
14	12	68	68	0.5	3/8	3/8	Chord	3/2	2	1	1/8		1/8	1	234								
14	12	137/2	137/2	0.5	1/2	1/2	Chord	3/2	2	1	1/8		1/8	1	235								
14	12	69	69	0.5	5/8	5/8	Chord	3/2	2	1	1/8		1/8	1	236								
14	12	139/2	139/2	0.5	3/4	3/4	Chord	3/2	2	1	1/8		1/8	1	237								
14	12	70	70	0.5	7/8	7/8	Chord	3/2	2	1	1/8		1/8	1	238								
14	12	141/2	141/2	0.5	1	1	Chord	3/2	2	1	1/8		1/8	1	239								
14	12	71	71	0.5	9/8	9/8	Chord	3/2	2	1	1/8		1/8	1	240								
14	12	143/2	143/2	0.5	5/4	5/4	Chord	3/2	2	1	1/8		1/8	1	241								
14	12	72	72	0.5	11/8	11/8	Chord	3/2	2	1	1/8		1/8	1	242								
15	13	145/2	145/2	1.5	0	0	Chord	3/2	1	1	3/8		1/4	3/2	243	ornamentShortTrill							
15	13	74	74	0.5	3/8	3/8	Chord	3/2	1	1	1/8		1/8	1	244								
15	13	149/2	149/2	0.5	1/2	1/2	Chord	3/2	1	1	1/8		1/8	1	245								
15	13	75	75	0.5	5/8	5/8	Chord	3/2	1	1	1/8		1/8	1	246								0
15	13	151/2	151/2	1.0	3/4	3/4	Chord	3/2	1	1	1/4		1/4	1	247								
15	13	153/2	153/2	1.5	1	1	Chord	3/2	1	1	3/8		1/4	3/2	248	ornamentMordent							
15	13	78	78	0.5	11/8	11/8	Chord	3/2	1	1	1/8		1/8	1	249								
15	13	145/2	145/2	2.0	0	0	Chord	3/2	1	2	1/2		1/2	1	250								
15	13	149/2	149/2	1.0	1/2	1/2	Chord	3/2	1	2	1/4		1/4	1	251								
15	13	151/2	151/2	1.0	3/4	3/4	Chord	3/2	1	2	1/4		1/4	1	252								
15	13	153/2	153/2	1.0	1	1	Chord	3/2	1	2	1/4		1/4	1	253								
15	13	155/2	155/2	1.0	5/4	5/4	Chord	3/2	1	2	1/4		1/4	1	254								
15	13	145/2	145/2	0.5	0	0	Chord	3/2	2	1	1/8		1/8	1	255								
15	13	73	73	0.5	1/8	1/8	Chord	3/2	2	1	1/8		1/8	1	256								
15	13	147/2	147/2	0.5	1/4	1/4	Chord	3/2	2	1	1/8		1/8	1	257								
15	13	74	74	0.5	3/8	3/8	Chord	3/2	2	1	1/8		1/8	1	258								
15	13	149/2	149/2	0.5	1/2	1/2	Chord	3/2	2	1	1/8		1/8	1	259								
15	13	75	75	0.5	5/8	5/8	Chord	3/2	2	1	1/8		1/8	1	260								
15	13	151/2	151/2	0.5	3/4	3/4	Chord	3/2	2	1	1/8		1/8	1	261								
15	13	76	76	0.5	7/8	7/8	Chord	3/2	2	1	1/8		1/8	1	262								
15	13	153/2	153/2	0.5	1	1	Chord	3/2	2	1	1/8		1/8	1	263								
15	13	77	77	0.5	9/8	9/8	Chord	3/2	2	1	1/8		1/8	1	264								
15	13	155/2	155/2	0.5	5/4	5/4	Chord	3/2	2	1	1/8		1/8	1	265								
15	13	78	78	0.5	11/8	11/8	Chord	3/2	2	1	1/8		1/8	1	266								
16	14	157/2	157/2	1.5	0	0	Chord	3/2	1	1	3/8		1/4	3/2	267	ornamentShortTrill							
16	14	80	80	0.5	3/8	3/8	Chord	3/2	1	1	1/8		1/8	1	268								
16	14	161/2	161/2	0.5	1/2	1/2	Chord	3/2	1	1	1/8		1/8	1	269								
16	14	81	81	0.5	5/8	5/8	Chord	3/2	1	1	1/8		1/8	1	270								
16	14	163/2	163/2	0.5	3/4	3/4	Chord	3/2	1	1	1/8		1/8	1	271								
16	14	82	82	0.5	7/8	7/8	Chord	3/2	1	1	1/8		1/8	1	272								
16	14	165/2	165/2	1.5	1	1	Chord	3/2	1	1	3/8		1/4	3/2	273	ornamentShortTrill							
16	14	84	84	0.5	11/8	11/8	Chord	3/2	1	1	1/8		1/8	1	274								
16	14	157/2	157/2	3.0	0	0	Chord	3/2	1	2	3/4		1/2	3/2	275								
16	14	165/2	165/2	2.0	1	1	Chord	3/2	1	2	1/2		1/2	1	276								
16	14	157/2	157/2	0.5	0	0	Chord	3/2	2	1	1/8		1/8	1	277								
16	14	79	79	0.5	1/8	1/8	Chord	3/2	2	1	1/8		1/8	1	278								
16	14	159/2	159/2	0.5	1/4	1/4	Chord	3/2	2	1	1/8		1/8	1	279								
16	14	80	80	0.5	3/8	3/8	Chord	3/2	2	1	1/8		1/8	1	280								
16	14	161/2	161/2	0.5	1/2	1/2	Chord	3/2	2	1	1/8		1/8	1	281								
16	14	81	81	0.5	5/8	5/8	Chord	3/2	2	1	1/8		1/8	1	282								
16	14	163/2	163/2	0.5	3/4	3/4	Chord	3/2	2	1	1/8		1/8	1	283								
16	14	82	82	0.5	7/8	7/8	Chord	3/2	2	1	1/8		1/8	1	284								
16	14	165/2	165/2	0.5	1	1	Chord	3/2	2	1	1/8		1/8	1	285								
16	14	83	83	0.5	9/8	9/8	Chord	3/2	2	1	1/8		1/8	1	286								
16	14	167/2	167/2	0.5	5/4	5/4	Chord	3/2	2	1	1/8		1/8	1	287								
16	14	84	84	0.5	11/8	11/8	Chord	3/2	2	1	1/8		1/8	1	288								
