mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	articulation	staff_text	tempo	qpm	metronome_base	metronome_number	tempo_visible
6	5	49/2	49/2	1.5	0	0	Chord	12/8	1	2	3/8	1/4	3/2	74							
6	5	26	26	0.5	3/8	3/8	Chord	12/8	1	2	1/8	1/8	1	75							
6	5	53/2	53/2	0.5	1/2	1/2	Chord	12/8	1	2	1/8	1/8	1	76							
6	5	27	27	0.5	5/8	5/8	Chord	12/8	1	2	1/8	1/8	1	77							
6	5	55/2	55/2	0.5	3/4	3/4	Chord	12/8	1	2	1/8	1/8	1	78							
6	5	28	28	0.5	7/8	7/8	Chord	12/8	1	2	1/8	1/8	1	79							
6	5	57/2	57/2	0.5	1	1	Chord	12/8	1	2	1/8	1/8	1	80							
6	5	29	29	0.5	9/8	9/8	Chord	12/8	1	2	1/8	1/8	1	81							
6	5	59/2	59/2	0.5	5/4	5/4	Chord	12/8	1	2	1/8	1/8	1	82							
6	5	30	30	0.5	11/8	11/8	Chord	12/8	1	2	1/8	1/8	1	83							
7	6	61/2	61/2	1.0	0	0	Chord	12/8	1	1	1/4	1/4	1	84							
7	6	63/2	63/2	0.5	1/4	1/4	Chord	12/8	1	1	1/8	1/8	1	85							
7	6	32	32	1.0	3/8	3/8	Chord	12/8	1	1	1/4	1/4	1	86							
7	6	33	33	0.5	5/8	5/8	Chord	12/8	1	1	1/8	1/8	1	87							
7	6	67/2	67/2	1.0	3/4	3/4	Chord	12/8	1	1	1/4	1/4	1	88							
7	6	69/2	69/2	0.5	1	1	Chord	12/8	1	1	1/8	1/8	1	89							
7	6	35	35	1.5	9/8	9/8	Chord	12/8	1	1	3/8	1/4	3/2	90							
7	6	61/2	61/2	0.5	0	0	Chord	12/8	1	2	1/8	1/8	1	91							
7	6	31	31	0.5	1/8	1/8	Chord	12/8	1	2	1/8	1/8	1	92							
7	6	63/2	63/2	0.5	1/4	1/4	Chord	12/8	1	2	1/8	1/8	1	93							
7	6	32	32	0.5	3/8	3/8	Chord	12/8	1	2	1/8	1/8	1	94							
7	6	65/2	65/2	0.5	1/2	1/2	Chord	12/8	1	2	1/8	1/8	1	95							
7	6	33	33	0.5	5/8	5/8	Chord	12/8	1	2	1/8	1/8	1	96							
7	6	67/2	67/2	1.5	3/4	3/4	Chord	12/8	1	2	3/8	1/4	3/2	97							
7	6	35	35	0.5	9/8	9/8	Chord	12/8	1	2	1/8	1/8	1	98							
7	6	71/2	71/2	0.5	5/4	5/4	Chord	12/8	1	2	1/8	1/8	1	99							
7	6	36	36	0.5	11/8	11/8	Chord	12/8	1	2	1/8	1/8	1	100							
7	6	33	33	0.5	5/8	5/8	Chord	12/8	2	1	1/8	1/8	1	101							
7	6	67/2	67/2	0.5	3/4	3/4	Chord	12/8	2	1	1/8	1/8	1	102							
7	6	34	34	0.5	7/8	7/8	Chord	12/8	2	1	1/8	1/8	1	103							
7	6	69/2	69/2	0.5	1	1	Chord	12/8	2	1	1/8	1/8	1	104							
7	6	35	35	0.5	9/8	9/8	Chord	12/8	2	1	1/8	1/8	1	105							
7	6	71/2	71/2	0.5	5/4	5/4	Chord	12/8	2	1	1/8	1/8	1	106							
7	6	36	36	0.5	11/8	11/8	Chord	12/8	2	1	1/8	1/8	1	107							
8	7	73/2	73/2	1.0	0	0	Chord	12/8	1	1	1/4	1/4	1	108							
8	7	75/2	75/2	0.5	1/4	1/4	Chord	12/8	1	1	1/8	1/8	1	109							
8	7	38	38	1.5	3/8	3/8	Chord	12/8	1	1	3/8	1/4	3/2	110							
8	7	79/2	79/2	1.5	3/4	3/4	Chord	12/8	1	1	3/8	1/4	3/2	111							
8	7	41	41	1.5	9/8	9/8	Chord	12/8	1	1	3/8	1/4	3/2	112							
8	7	73/2	73/2	1.5	0	0	Chord	12/8	1	2	3/8	1/4	3/2	113							
8	7	38	38	0.5	3/8	3/8	Chord	12/8	1	2	1/8	1/8	1	114							
8	7	77/2	77/2	0.5	1/2	1/2	Chord	12/8	1	2	1/8	1/8	1	115							
8	7	39	39	0.5	5/8	5/8	Chord	12/8	1	2	1/8	1/8	1	116							
8	7	79/2	79/2	0.5	3/4	3/4	Chord	12/8	1	2	1/8	1/8	1	117							
8	7	40	40	0.5	7/8	7/8	Chord	12/8	1	2	1/8	1/8	1	118							
8	7	81/2	81/2	0.5	1	1	Chord	12/8	1	2	1/8	1/8	1	119							
8	7	41	41	0.5	9/8	9/8	Chord	12/8	1	2	1/8	1/8	1	120							
8	7	83/2	83/2	0.5	5/4	5/4	Chord	12/8	1	2	1/8	1/8	1	121							
8	7	42	42	0.5	11/8	11/8	Chord	12/8	1	2	1/8	1/8	1	122							
8	7	73/2	73/2	0.5	0	0	Chord	12/8	2	1	1/8	1/8	1	123							
8	7	37	37	0.5	1/8	1/8	Chord	12/8	2	1	1/8	1/8	1	124							
8	7	75/2	75/2	0.5	1/4	1/4	Chord	12/8	2	1	1/8	1/8	1	125							
8	7	38	38	0.5	3/8	3/8	Chord	12/8	2	1	1/8	1/8	1	126							
8	7	77/2	77/2	0.5	1/2	1/2	Chord	12/8	2	1	1/8	1/8	1	127							
8	7	39	39	0.5	5/8	5/8	Chord	12/8	2	1	1/8	1/8	1	128							
8	7	79/2	79/2	0.5	3/4	3/4	Chord	12/8	2	1	1/8	1/8	1	129							
8	7	40	40	0.5	7/8	7/8	Chord	12/8	2	1	1/8	1/8	1	130							
8	7	81/2	81/2	0.5	1	1	Chord	12/8	2	1	1/8	1/8	1	131							
8	7	41	41	0.5	9/8	9/8	Chord	12/8	2	1	1/8	1/8	1	132							
8	7	83/2	83/2	0.5	5/4	5/4	Chord	12/8	2	1	1/8	1/8	1	133							
8	7	42	42	0.5	11/8	11/8	Chord	12/8	2	1	1/8	1/8	1	134							
9	8	85/2	85/2	1.5	0	0	Chord	12/8	1	1	3/8	1/4	3/2	135							
9	8	44	44	1.5	3/8	3/8	Chord	12/8	1	1	3/8	1/4	3/2	136							
9	8	91/2	91/2	0.5	3/4	3/4	Chord	12/8	1	1	1/8	1/8	1	137							
9	8	46	46	0.5	7/8	7/8	Chord	12/8	1	1	1/8	1/8	1	138							
9	8	93/2	93/2	0.5	1	1	Chord	12/8	1	1	1/8	1/8	1	139							
9	8	47	47	1.5	9/8	9/8	Chord	12/8	1	1	3/8	1/4	3/2	140							
9	8	85/2	85/2	3.0	0	0	Chord	12/8	1	2	3/4	1/2	3/2	141							
9	8	91/2	91/2	3.0	3/4	3/4	Chord	12/8	1	2	3/4	1/2	3/2	142							
9	8	85/2	85/2	0.5	0	0	Chord	12/8	2	1	1/8	1/8	1	143							
9	8	43	43	0.5	1/8	1/8	Chord	12/8	2	1	1/8	1/8	1	144							
9	8	87/2	87/2	0.5	1/4	1/4	Chord	12/8	2	1	1/8	1/8	1	145							
9	8	44	44	0.5	3/8	3/8	Chord	12/8	2	1	1/8	1/8	1	146							
9	8	89/2	89/2	0.5	1/2	1/2	Chord	12/8	2	1	1/8	1/8	1	147							
9	8	45	45	0.5	5/8	5/8	Chord	12/8	2	1	1/8	1/8	1	148							
9	8	91/2	91/2	1.5	3/4	3/4	Chord	12/8	2	1	3/8	1/4	3/2	149							
9	8	47	47	0.5	9/8	9/8	Chord	12/8	2	1	1/8	1/8	1	150							
9	8	95/2	95/2	0.5	5/4	5/4	Chord	12/8	2	1	1/8	1/8	1	151							
9	8	48	48	0.5	11/8	11/8	Chord	12/8	2	1	1/8	1/8	1	152							
10	9	97/2	97/2	1.5	0	0	Chord	12/8	1	1	3/8	1/4	3/2	153							
10	9	50	50	1.5	3/8	3/8	Chord	12/8	1	1	3/8	1/4	3/2	154							
10	9	103/2	103/2	0.5	3/4	3/4	Chord	12/8	1	1	1/8	1/8	1	155							
10	9	52	52	0.5	7/8	7/8	Chord	12/8	1	1	1/8	1/8	1	156							
10	9	105/2	105/2	0.5	1	1	Chord	12/8	1	1	1/8	1/8	1	157							
10	9	53	53	1.5	9/8	9/8	Chord	12/8	1	1	3/8	1/4	3/2	158							
10	9	97/2	97/2	3.0	0	0	Chord	12/8	1	2	3/4	1/2	3/2	159							
10	9	103/2	103/2	3.0	3/4	3/4	Chord	12/8	1	2	3/4	1/2	3/2	160							
10	9	97/2	97/2	0.5	0	0	Chord	12/8	2	1	1/8	1/8	1	161							
10	9	49	49	0.5	1/8	1/8	Chord	12/8	2	1	1/8	1/8	1	162							
10	9	99/2	99/2	0.5	1/4	1/4	Chord	12/8	2	1	1/8	1/8	1	163							
10	9	50	50	0.5	3/8	3/8	Chord	12/8	2	1	1/8	1/8	1	164							
10	9	101/2	101/2	0.5	1/2	1/2	Chord	12/8	2	1	1/8	1/8	1	165							
10	9	51	51	0.5	5/8	5/8	Chord	12/8	2	1	1/8	1/8	1	166							
10	9	103/2	103/2	1.5	3/4	3/4	Chord	12/8	2	1	3/8	1/4	3/2	167							
10	9	53	53	0.5	9/8	9/8	Chord	12/8	2	1	1/8	1/8	1	168							
10	9	107/2	107/2	0.5	5/4	5/4	Chord	12/8	2	1	1/8	1/8	1	169							
10	9	54	54	0.5	11/8	11/8	Chord	12/8	2	1	1/8	1/8	1	170							
11	10	109/2	109/2	1.5	0	0	Chord	12/8	1	1	3/8	1/4	3/2	171							
11	10	56	56	1.5	3/8	3/8	Chord	12/8	1	1	3/8	1/4	3/2	172							
11	10	115/2	115/2	0.5	3/4	3/4	Chord	12/8	1	1	1/8	1/8	1	173							
11	10	58	58	0.5	7/8	7/8	Chord	12/8	1	1	1/8	1/8	1	174							
11	10	117/2	117/2	0.5	1	1	Chord	12/8	1	1	1/8	1/8	1	175							
11	10	59	59	1.5	9/8	9/8	Chord	12/8	1	1	3/8	1/4	3/2	176							
11	10	109/2	109/2	3.0	0	0	Chord	12/8	1	2	3/4	1/2	3/2	177							
11	10	115/2	115/2	1.5	3/4	3/4	Chord	12/8	1	2	3/8	1/4	3/2	178							
11	10	59	59	0.5	9/8	9/8	Chord	12/8	1	2	1/8	1/8	1	179							
11	10	119/2	119/2	0.5	5/4	5/4	Chord	12/8	1	2	1/8	1/8	1	180							
11	10	60	60	0.5	11/8	11/8	Chord	12/8	1	2	1/8	1/8	1	181							
11	10	109/2	109/2	0.5	0	0	Chord	12/8	2	1	1/8	1/8	1	182							
11	10	55	55	0.5	1/8	1/8	Chord	12/8	2	1	1/8	1/8	1	183							
11	10	111/2	111/2	0.5	1/4	1/4	Chord	12/8	2	1	1/8	1/8	1	184							
11	10	56	56	0.5	3/8	3/8	Chord	12/8	2	1	1/8	1/8	1	185							
11	10	113/2	113/2	0.5	1/2	1/2	Chord	12/8	2	1	1/8	1/8	1	186							
11	10	57	57	0.5	5/8	5/8	Chord	12/8	2	1	1/8	1/8	1	187							
11	10	115/2	115/2	1.5	3/4	3/4	Chord	12/8	2	1	3/8	1/4	3/2	188							
11	10	59	59	1.0	9/8	9/8	Chord	12/8	2	1	1/4	1/4	1	189							
11	10	60	60	0.5	11/8	11/8	Chord	12/8	2	1	1/8	1/8	1	190							
12	11	61	61	1.0	1/8	1/8	Chord	12/8	1	1	1/4	1/4	1	191							
12	11	125/2	125/2	0.5	1/2	1/2	Chord	12/8	1	1	1/8	1/8	1	192							
12	11	63	63	0.5	5/8	5/8	Chord	12/8	1	1	1/8	1/8	1	193							
12	11	127/2	127/2	1.5	3/4	3/4	Chord	12/8	1	1	3/8	1/4	3/2	194							
12	11	131/2	131/2	0.5	5/4	5/4	Chord	12/8	1	1	1/8	1/8	1	195							
12	11	66	66	0.5	11/8	11/8	Chord	12/8	1	1	1/8	1/8	1	196							
12	11	121/2	121/2	1.0	0	0	Chord	12/8	1	2	1/4	1/4	1	197							
12	11	123/2	123/2	0.5	1/4	1/4	Chord	12/8	1	2	1/8	1/8	1	198							
12	11	62	62	1.5	3/8	3/8	Chord	12/8	1	2	3/8	1/4	3/2	199							
12	11	127/2	127/2	0.5	3/4	3/4	Chord	12/8	1	2	1/8	1/8	1	200							
12	11	64	64	0.5	7/8	7/8	Chord	12/8	1	2	1/8	1/8	1	201							
12	11	129/2	129/2	0.5	1	1	Chord	12/8	1	2	1/8	1/8	1	202							
12	11	65	65	1.0	9/8	9/8	Chord	12/8	1	2	1/4	1/4	1	203							
12	11	121/2	121/2	0.0	0	0	StaffText	12/8	2	1	0					^^					
12	11	121/2	121/2	1.0	0	0	Chord	12/8	2	1	1/4	1/4	1	204							
12	11	123/2	123/2	0.5	1/4	1/4	Chord	12/8	2	1	1/8	1/8	1	205							
12	11	62	62	1.5	3/8	3/8	Chord	12/8	2	1	3/8	1/4	3/2	206	ornamentShortTrill						
12	11	127/2	127/2	1.5	3/4	3/4	Chord	12/8	2	1	3/8	1/4	3/2	207							
12	11	66	66	0.5	11/8	11/8	Chord	12/8	2	1	1/8	1/8	1	208							
13	12	133/2	133/2	1.5	0	0	Chord	12/8	1	1	3/8	1/4	3/2	209							
13	12	68	68	0.5	3/8	3/8	Chord	12/8	1	1	1/8	1/8	1	210							
13	12	137/2	137/2	0.5	1/2	1/2	Chord	12/8	1	1	1/8	1/8	1	211							
13	12	69	69	0.5	5/8	5/8	Chord	12/8	1	1	1/8	1/8	1	212							
13	12	139/2	139/2	1.5	3/4	3/4	Chord	12/8	1	1	3/8	1/4	3/2	213							
13	12	71	71	0.5	9/8	9/8	Chord	12/8	1	1	1/8	1/8	1	214							
13	12	143/2	143/2	0.5	5/4	5/4	Chord	12/8	1	1	1/8	1/8	1	215							
13	12	72	72	0.5	11/8	11/8	Chord	12/8	1	1	1/8	1/8	1	216							
13	12	133/2	133/2	1.5	0	0	Chord	12/8	1	2	3/8	1/4	3/2	217							
13	12	68	68	0.5	3/8	3/8	Chord	12/8	1	2	1/8	1/8	1	218							
13	12	137/2	137/2	0.5	1/2	1/2	Chord	12/8	1	2	1/8	1/8	1	219							
13	12	69	69	0.5	5/8	5/8	Chord	12/8	1	2	1/8	1/8	1	220							
13	12	139/2	139/2	1.5	3/4	3/4	Chord	12/8	1	2	3/8	1/4	3/2	221							
13	12	71	71	0.5	9/8	9/8	Chord	12/8	1	2	1/8	1/8	1	222							
13	12	143/2	143/2	0.5	5/4	5/4	Chord	12/8	1	2	1/8	1/8	1	223							
13	12	72	72	0.5	11/8	11/8	Chord	12/8	1	2	1/8	1/8	1	224							
13	12	133/2	133/2	0.5	0	0	Chord	12/8	2	1	1/8	1/8	1	225							
13	12	67	67	0.5	1/8	1/8	Chord	12/8	2	1	1/8	1/8	1	226							
13	12	135/2	135/2	0.5	1/4	1/4	Chord	12/8	2	1	1/8	1/8	1	227							
13	12	68	68	0.5	3/8	3/8	Chord	12/8	2	1	1/8	1/8	1	228							
13	12	137/2	137/2	0.5	1/2	1/2	Chord	12/8	2	1	1/8	1/8	1	229							
13	12	69	69	0.5	5/8	5/8	Chord	12/8	2	1	1/8	1/8	1	230							
13	12	139/2	139/2	0.5	3/4	3/4	Chord	12/8	2	1	1/8	1/8	1	231							
13	12	70	70	0.5	7/8	7/8	Chord	12/8	2	1	1/8	1/8	1	232							
13	12	141/2	141/2	0.5	1	1	Chord	12/8	2	1	1/8	1/8	1	233							
13	12	71	71	0.5	9/8	9/8	Chord	12/8	2	1	1/8	1/8	1	234							
13	12	143/2	143/2	0.5	5/4	5/4	Chord	12/8	2	1	1/8	1/8	1	235							
13	12	72	72	0.5	11/8	11/8	Chord	12/8	2	1	1/8	1/8	1	236							
14	13	145/2	145/2	0.5	0	0	Chord	12/8	1	1	1/8	1/8	1	237							
14	13	73	73	0.5	1/8	1/8	Chord	12/8	1	1	1/8	1/8	1	238							
14	13	147/2	147/2	0.5	1/4	1/4	Chord	12/8	1	1	1/8	1/8	1	239							
14	13	74	74	0.5	3/8	3/8	Chord	12/8	1	1	1/8	1/8	1	240							
14	13	149/2	149/2	0.5	1/2	1/2	Chord	12/8	1	1	1/8	1/8	1	241							
14	13	75	75	0.5	5/8	5/8	Chord	12/8	1	1	1/8	1/8	1	242							
14	13	151/2	151/2	0.5	3/4	3/4	Chord	12/8	1	1	1/8	1/8	1	243							
14	13	76	76	0.5	7/8	7/8	Chord	12/8	1	1	1/8	1/8	1	244							
14	13	153/2	153/2	0.5	1	1	Chord	12/8	1	1	1/8	1/8	1	245							
14	13	77	77	1.5	9/8	9/8	Chord	12/8	1	1	3/8	1/4	3/2	246							
14	13	145/2	145/2	1.5	0	0	Chord	12/8	1	2	3/8	1/4	3/2	247							
14	13	74	74	1.5	3/8	3/8	Chord	12/8	1	2	3/8	1/4	3/2	248							
14	13	145/2	145/2	0.5	0	0	Chord	12/8	2	1	1/8	1/8	1	249							
14	13	73	73	0.5	1/8	1/8	Chord	12/8	2	1	1/8	1/8	1	250							
14	13	147/2	147/2	0.5	1/4	1/4	Chord	12/8	2	1	1/8	1/8	1	251							
14	13	74	74	0.5	3/8	3/8	Chord	12/8	2	1	1/8	1/8	1	252							
14	13	149/2	149/2	0.5	1/2	1/2	Chord	12/8	2	1	1/8	1/8	1	253							
14	13	75	75	0.5	5/8	5/8	Chord	12/8	2	1	1/8	1/8	1	254							
14	13	151/2	151/2	1.5	3/4	3/4	Chord	12/8	2	1	3/8	1/4	3/2	255							
14	13	77	77	0.5	9/8	9/8	Chord	12/8	2	1	1/8	1/8	1	256							
14	13	155/2	155/2	0.5	5/4	5/4	Chord	12/8	2	1	1/8	1/8	1	257							
14	13	78	78	0.5	11/8	11/8	Chord	12/8	2	1	1/8	1/8	1	258							
15	14	157/2	157/2	0.5	0	0	Chord	12/8	1	1	1/8	1/8	1	259							
15	14	79	79	0.5	1/8	1/8	Chord	12/8	1	1	1/8	1/8	1	260							
15	14	159/2	159/2	0.5	1/4	1/4	Chord	12/8	1	1	1/8	1/8	1	261							
15	14	80	80	0.5	3/8	3/8	Chord	12/8	1	1	1/8	1/8	1	262							
15	14	161/2	161/2	0.5	1/2	1/2	Chord	12/8	1	1	1/8	1/8	1	263							
15	14	81	81	0.5	5/8	5/8	Chord	12/8	1	1	1/8	1/8	1	264							
15	14	163/2	163/2	1.5	3/4	3/4	Chord	12/8	1	1	3/8	1/4	3/2	265							
15	14	83	83	0.5	9/8	9/8	Chord	12/8	1	1	1/8	1/8	1	266							
15	14	167/2	167/2	0.5	5/4	5/4	Chord	12/8	1	1	1/8	1/8	1	267							
15	14	84	84	0.5	11/8	11/8	Chord	12/8	1	1	1/8	1/8	1	268							
15	14	157/2	157/2	0.5	0	0	Chord	12/8	2	1	1/8	1/8	1	269							
15	14	79	79	0.5	1/8	1/8	Chord	12/8	2	1	1/8	1/8	1	270							
15	14	159/2	159/2	0.5	1/4	1/4	Chord	12/8	2	1	1/8	1/8	1	271							
15	14	80	80	1.5	3/8	3/8	Chord	12/8	2	1	3/8	1/4	3/2	272							
15	14	163/2	163/2	0.5	3/4	3/4	Chord	12/8	2	1	1/8	1/8	1	273							
15	14	82	82	0.5	7/8	7/8	Chord	12/8	2	1	1/8	1/8	1	274							
15	14	165/2	165/2	0.5	1	1	Chord	12/8	2	1	1/8	1/8	1	275							
15	14	83	83	0.5	9/8	9/8	Chord	12/8	2	1	1/8	1/8	1	276							
15	14	167/2	167/2	0.5	5/4	5/4	Chord	12/8	2	1	1/8	1/8	1	277							
15	14	84	84	0.5	11/8	11/8	Chord	12/8	2	1	1/8	1/8	1	278							
16	15	169/2	169/2	0.5	0	0	Chord	12/8	1	1	1/8	1/8	1	279							
16	15	85	85	0.5	1/8	1/8	Chord	12/8	1	1	1/8	1/8	1	280							
16	15	171/2	171/2	0.5	1/4	1/4	Chord	12/8	1	1	1/8	1/8	1	281							
16	15	86	86	1.5	3/8	3/8	Chord	12/8	1	1	3/8	1/4	3/2	282							
16	15	175/2	175/2	0.5	3/4	3/4	Chord	12/8	1	1	1/8	1/8	1	283							
16	15	88	88	0.5	7/8	7/8	Chord	12/8	1	1	1/8	1/8	1	284							
16	15	177/2	177/2	0.5	1	1	Chord	12/8	1	1	1/8	1/8	1	285							
16	15	89	89	0.5	9/8	9/8	Chord	12/8	1	1	1/8	1/8	1	286							
16	15	179/2	179/2	0.5	5/4	5/4	Chord	12/8	1	1	1/8	1/8	1	287							
16	15	90	90	0.5	11/8	11/8	Chord	12/8	1	1	1/8	1/8	1	288							
16	15	169/2	169/2	1.5	0	0	Chord	12/8	2	1	3/8	1/4	3/2	289							
16	15	86	86	0.5	3/8	3/8	Chord	12/8	2	1	1/8	1/8	1	290							
16	15	173/2	173/2	0.5	1/2	1/2	Chord	12/8	2	1	1/8	1/8	1	291							
