mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	articulation	staff_text
9	9	26	26	0.75	1/2	1/2	Chord	3/4	1	1	3/16	1/8	3/2	121	ornamentTrill	
9	9	107/4	107/4	0.125	11/16	11/16	Chord	3/4	1	1	1/32	1/32	1	122		
9	9	215/8	215/8	0.125	23/32	23/32	Chord	3/4	1	1	1/32	1/32	1	123		
9	9	49/2	49/2	0.5	1/8	1/8	Chord	3/4	2	1	1/8	1/8	1	124		
9	9	25	25	0.5	1/4	1/4	Chord	3/4	2	1	1/8	1/8	1	125		
9	9	51/2	51/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8	1/8	1	126		
9	9	26	26	0.5	1/2	1/2	Chord	3/4	2	1	1/8	1/8	1	127		
9	9	53/2	53/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8	1/8	1	128		
9	9	24	24	2.0	0	0	Chord	3/4	2	2	1/2	1/2	1	129		
9	9	26	26	1.0	1/2	1/2	Chord	3/4	2	2	1/4	1/4	1	130		
10	10	27	27	1.0	0	0	Chord	3/4	1	1	1/4	1/4	1	131		
10	10	28	28	0.5	1/4	1/4	Chord	3/4	1	1	1/8	1/8	1	132		
10	10	57/2	57/2	0.25	3/8	3/8	Chord	3/4	1	1	1/16	1/16	1	133		
10	10	115/4	115/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16	1/16	1	134		
10	10	29	29	0.25	1/2	1/2	Chord	3/4	1	1	1/16	1/16	1	135		
10	10	117/4	117/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16	1/16	1	136		
10	10	59/2	59/2	0.25	5/8	5/8	Chord	3/4	1	1	1/16	1/16	1	137		
10	10	119/4	119/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16	1/16	1	138		
10	10	55/2	55/2	1.5	1/8	1/8	Chord	3/4	2	1	3/8	1/4	3/2	139		
10	10	29	29	0.5	1/2	1/2	Chord	3/4	2	1	1/8	1/8	1	140		
10	10	59/2	59/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8	1/8	1	141		
10	10	27	27	1.0	0	0	Chord	3/4	2	2	1/4	1/4	1	142		
10	10	28	28	0.5	1/4	1/4	Chord	3/4	2	2	1/8	1/8	1	143		
10	10	57/2	57/2	0.5	3/8	3/8	Chord	3/4	2	2	1/8	1/8	1	144		
10	10	29	29	1.0	1/2	1/2	Chord	3/4	2	2	1/4	1/4	1	145		
11	11	30	30	0.25	0	0	Chord	3/4	1	1	1/16	1/16	1	146		
11	11	121/4	121/4	0.25	1/16	1/16	Chord	3/4	1	1	1/16	1/16	1	147		
11	11	61/2	61/2	0.25	1/8	1/8	Chord	3/4	1	1	1/16	1/16	1	148		
11	11	123/4	123/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16	1/16	1	149		
11	11	31	31	0.25	1/4	1/4	Chord	3/4	1	1	1/16	1/16	1	150		
11	11	125/4	125/4	0.25	5/16	5/16	Chord	3/4	1	1	1/16	1/16	1	151		
11	11	63/2	63/2	0.25	3/8	3/8	Chord	3/4	1	1	1/16	1/16	1	152		
11	11	127/4	127/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16	1/16	1	153		
11	11	32	32	0.25	1/2	1/2	Chord	3/4	1	1	1/16	1/16	1	154		
11	11	129/4	129/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16	1/16	1	155		
11	11	65/2	65/2	0.25	5/8	5/8	Chord	3/4	1	1	1/16	1/16	1	156		
11	11	131/4	131/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16	1/16	1	157		
11	11	30	30	0.5	0	0	Chord	3/4	2	1	1/8	1/8	1	158		
11	11	61/2	61/2	0.5	1/8	1/8	Chord	3/4	2	1	1/8	1/8	1	159		
11	11	31	31	0.25	1/4	1/4	Chord	3/4	2	1	1/16	1/16	1	160		
11	11	125/4	125/4	0.25	5/16	5/16	Chord	3/4	2	1	1/16	1/16	1	161		
11	11	63/2	63/2	0.25	3/8	3/8	Chord	3/4	2	1	1/16	1/16	1	162		
11	11	127/4	127/4	0.25	7/16	7/16	Chord	3/4	2	1	1/16	1/16	1	163		
11	11	32	32	0.25	1/2	1/2	Chord	3/4	2	1	1/16	1/16	1	164		
11	11	129/4	129/4	0.25	9/16	9/16	Chord	3/4	2	1	1/16	1/16	1	165		
11	11	65/2	65/2	0.25	5/8	5/8	Chord	3/4	2	1	1/16	1/16	1	166		
11	11	131/4	131/4	0.25	11/16	11/16	Chord	3/4	2	1	1/16	1/16	1	167		
12	12	33	33	0.25	0	0	Chord	3/4	1	1	1/16	1/16	1	168		
12	12	133/4	133/4	0.25	1/16	1/16	Chord	3/4	1	1	1/16	1/16	1	169		
12	12	67/2	67/2	0.25	1/8	1/8	Chord	3/4	1	1	1/16	1/16	1	170		
12	12	135/4	135/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16	1/16	1	171		
12	12	34	34	2.0	1/4	1/4	Chord	3/4	1	1	1/2	1/2	1	172		
12	12	33	33	1.0	0	0	Chord	3/4	1	2	1/4	1/4	1	173		
12	12	34	34	2.0	1/4	1/4	Chord	3/4	1	2	1/2	1/2	1	174		
12	12	33	33	1.0	0	0	Chord	3/4	2	1	1/4	1/4	1	175		
12	12	34	34	0.5	1/4	1/4	Chord	3/4	2	1	1/8	1/8	1	176		
12	12	69/2	69/2	0.25	3/8	3/8	Chord	3/4	2	1	1/16	1/16	1	177		
12	12	139/4	139/4	0.25	7/16	7/16	Chord	3/4	2	1	1/16	1/16	1	178		
12	12	35	35	0.25	1/2	1/2	Chord	3/4	2	1	1/16	1/16	1	179		
12	12	141/4	141/4	0.25	9/16	9/16	Chord	3/4	2	1	1/16	1/16	1	180		
12	12	71/2	71/2	0.25	5/8	5/8	Chord	3/4	2	1	1/16	1/16	1	181		
12	12	143/4	143/4	0.25	11/16	11/16	Chord	3/4	2	1	1/16	1/16	1	182		
13	13	37	37	1.0	1/4	1/4	Chord	3/4	1	1	1/4	1/4	1	183		
13	13	38	38	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	184		
13	13	36	36	2.0	0	0	Chord	3/4	1	2	1/2	1/2	1	185		
13	13	38	38	1.0	1/2	1/2	Chord	3/4	1	2	1/4	1/4	1	186		
13	13	36	36	0.25	0	0	Chord	3/4	2	1	1/16	1/16	1	187		
13	13	145/4	145/4	0.25	1/16	1/16	Chord	3/4	2	1	1/16	1/16	1	188		
13	13	73/2	73/2	0.25	1/8	1/8	Chord	3/4	2	1	1/16	1/16	1	189		
13	13	147/4	147/4	0.25	3/16	3/16	Chord	3/4	2	1	1/16	1/16	1	190		
13	13	37	37	0.25	1/4	1/4	Chord	3/4	2	1	1/16	1/16	1	191		
13	13	149/4	149/4	0.25	5/16	5/16	Chord	3/4	2	1	1/16	1/16	1	192		
13	13	75/2	75/2	0.25	3/8	3/8	Chord	3/4	2	1	1/16	1/16	1	193		
13	13	151/4	151/4	0.25	7/16	7/16	Chord	3/4	2	1	1/16	1/16	1	194		
13	13	38	38	0.25	1/2	1/2	Chord	3/4	2	1	1/16	1/16	1	195		
13	13	153/4	153/4	0.25	9/16	9/16	Chord	3/4	2	1	1/16	1/16	1	196		
13	13	77/2	77/2	0.25	5/8	5/8	Chord	3/4	2	1	1/16	1/16	1	197		
13	13	155/4	155/4	0.25	11/16	11/16	Chord	3/4	2	1	1/16	1/16	1	198		
14	14	39	39	1.0	0	0	Chord	3/4	1	1	1/4	1/4	1	199		
14	14	40	40	1.0	1/4	1/4	Chord	3/4	1	1	1/4	1/4	1	200		
14	14	41	41	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	201		
14	14	39	39	2.0	0	0	Chord	3/4	1	2	1/2	1/2	1	202		
14	14	41	41	1.0	1/2	1/2	Chord	3/4	1	2	1/4	1/4	1	203		
14	14	39	39	0.25	0	0	Chord	3/4	2	1	1/16	1/16	1	204		
14	14	157/4	157/4	0.25	1/16	1/16	Chord	3/4	2	1	1/16	1/16	1	205		
14	14	79/2	79/2	0.25	1/8	1/8	Chord	3/4	2	1	1/16	1/16	1	206		
14	14	159/4	159/4	0.25	3/16	3/16	Chord	3/4	2	1	1/16	1/16	1	207		
14	14	40	40	0.25	1/4	1/4	Chord	3/4	2	1	1/16	1/16	1	208		
14	14	161/4	161/4	0.25	5/16	5/16	Chord	3/4	2	1	1/16	1/16	1	209		
14	14	81/2	81/2	0.25	3/8	3/8	Chord	3/4	2	1	1/16	1/16	1	210		
14	14	163/4	163/4	0.25	7/16	7/16	Chord	3/4	2	1	1/16	1/16	1	211		
14	14	41	41	0.25	1/2	1/2	Chord	3/4	2	1	1/16	1/16	1	212		
14	14	165/4	165/4	0.25	9/16	9/16	Chord	3/4	2	1	1/16	1/16	1	213		
14	14	83/2	83/2	0.25	5/8	5/8	Chord	3/4	2	1	1/16	1/16	1	214		
14	14	167/4	167/4	0.25	11/16	11/16	Chord	3/4	2	1	1/16	1/16	1	215		
15	15	42	42	1.0	0	0	Chord	3/4	1	1	1/4	1/4	1	216		
15	15	43	43	1.0	1/4	1/4	Chord	3/4	1	1	1/4	1/4	1	217		
15	15	44	44	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	218	ornamentShortTrill	
15	15	42	42	3.0	0	0	Chord	3/4	1	2	3/4	1/2	3/2	219		
15	15	42	42	0.5	0	0	Chord	3/4	2	1	1/8	1/8	1	220		
15	15	85/2	85/2	0.25	1/8	1/8	Chord	3/4	2	1	1/16	1/16	1	221		
15	15	171/4	171/4	0.25	3/16	3/16	Chord	3/4	2	1	1/16	1/16	1	222		
15	15	43	43	0.25	1/4	1/4	Chord	3/4	2	1	1/16	1/16	1	223		
15	15	173/4	173/4	0.25	5/16	5/16	Chord	3/4	2	1	1/16	1/16	1	224		
15	15	87/2	87/2	0.25	3/8	3/8	Chord	3/4	2	1	1/16	1/16	1	225		
15	15	175/4	175/4	0.25	7/16	7/16	Chord	3/4	2	1	1/16	1/16	1	226		
15	15	44	44	0.5	1/2	1/2	Chord	3/4	2	1	1/8	1/8	1	227		
15	15	89/2	89/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8	1/8	1	228		
16	16	45	45	3.0	0	0	Chord	3/4	1	1	3/4	1/2	3/2	229		
16	16	45	45	3.0	0	0	Chord	3/4	1	2	3/4	1/2	3/2	230		
16	16	91/2	91/2	0.5	1/8	1/8	Chord	3/4	2	1	1/8	1/8	1	231		
16	16	46	46	0.5	1/4	1/4	Chord	3/4	2	1	1/8	1/8	1	232		
16	16	93/2	93/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8	1/8	1	233		
16	16	47	47	0.5	1/2	1/2	Chord	3/4	2	1	1/8	1/8	1	234		
16	16	95/2	95/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8	1/8	1	235		
16	16	45	45	2.0	0	0	Chord	3/4	2	2	1/2	1/2	1	236		
16	16	47	47	1.0	1/2	1/2	Chord	3/4	2	2	1/4	1/4	1	237		
17	17	48	48	0.25	0	0	Chord	3/4	1	2	1/16	1/16	1	238		
17	17	193/4	193/4	0.25	1/16	1/16	Chord	3/4	1	2	1/16	1/16	1	239		
17	17	97/2	97/2	0.25	1/8	1/8	Chord	3/4	1	2	1/16	1/16	1	240		
17	17	195/4	195/4	0.25	3/16	3/16	Chord	3/4	1	2	1/16	1/16	1	241		
17	17	49	49	0.25	1/4	1/4	Chord	3/4	1	2	1/16	1/16	1	242		
17	17	197/4	197/4	0.25	5/16	5/16	Chord	3/4	1	2	1/16	1/16	1	243		
17	17	99/2	99/2	0.25	3/8	3/8	Chord	3/4	1	2	1/16	1/16	1	244		
17	17	199/4	199/4	0.25	7/16	7/16	Chord	3/4	1	2	1/16	1/16	1	245		
17	17	50	50	0.25	1/2	1/2	Chord	3/4	1	2	1/16	1/16	1	246		
17	17	201/4	201/4	0.25	9/16	9/16	Chord	3/4	1	2	1/16	1/16	1	247		
17	17	101/2	101/2	0.25	5/8	5/8	Chord	3/4	1	2	1/16	1/16	1	248		
17	17	203/4	203/4	0.25	11/16	11/16	Chord	3/4	1	2	1/16	1/16	1	249		
17	17	48	48	1.0	0	0	Chord	3/4	2	1	1/4	1/4	1	250		
17	17	49	49	1.0	1/4	1/4	Chord	3/4	2	1	1/4	1/4	1	251		
17	17	50	50	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	252		
17	17	48	48	3.0	0	0	Chord	3/4	2	2	3/4	1/2	3/2	253		
18	18	52	52	2.0	1/4	1/4	Chord	3/4	1	1	1/2	1/2	1	254	ornamentShortTrill	
18	18	51	51	0.25	0	0	Chord	3/4	1	2	1/16	1/16	1	255		
18	18	205/4	205/4	0.25	1/16	1/16	Chord	3/4	1	2	1/16	1/16	1	256		
18	18	103/2	103/2	0.25	1/8	1/8	Chord	3/4	1	2	1/16	1/16	1	257		
18	18	207/4	207/4	0.25	3/16	3/16	Chord	3/4	1	2	1/16	1/16	1	258		
18	18	52	52	2.0	1/4	1/4	Chord	3/4	1	2	1/2	1/2	1	259		
18	18	51	51	1.0	0	0	Chord	3/4	2	1	1/4	1/4	1	260		
18	18	52	52	0.5	1/4	1/4	Chord	3/4	2	1	1/8	1/8	1	261		
18	18	105/2	105/2	0.25	3/8	3/8	Chord	3/4	2	1	1/16	1/16	1	262		
18	18	211/4	211/4	0.25	7/16	7/16	Chord	3/4	2	1	1/16	1/16	1	263		
18	18	53	53	0.25	1/2	1/2	Chord	3/4	2	1	1/16	1/16	1	264		
18	18	213/4	213/4	0.25	9/16	9/16	Chord	3/4	2	1	1/16	1/16	1	265		
18	18	107/2	107/2	0.25	5/8	5/8	Chord	3/4	2	1	1/16	1/16	1	266		
18	18	215/4	215/4	0.25	11/16	11/16	Chord	3/4	2	1	1/16	1/16	1	267		
18	18	51	51	3.0	0	0	Chord	3/4	2	2	3/4	1/2	3/2	268		
19	19	54	54	1.0	0	0	Chord	3/4	1	1	1/4	1/4	1	269		
19	19	55	55	1.0	1/4	1/4	Chord	3/4	1	1	1/4	1/4	1	270		
19	19	56	56	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	271		
19	19	54	54	1.0	0	0	Chord	3/4	1	2	1/4	1/4	1	272		
19	19	55	55	1.0	1/4	1/4	Chord	3/4	1	2	1/4	1/4	1	273		
19	19	56	56	1.0	1/2	1/2	Chord	3/4	1	2	1/4	1/4	1	274		
19	19	54	54	0.25	0	0	Chord	3/4	2	2	1/16	1/16	1	275		
19	19	217/4	217/4	0.25	1/16	1/16	Chord	3/4	2	2	1/16	1/16	1	276		
19	19	109/2	109/2	0.25	1/8	1/8	Chord	3/4	2	2	1/16	1/16	1	277		
19	19	219/4	219/4	0.25	3/16	3/16	Chord	3/4	2	2	1/16	1/16	1	278		
19	19	55	55	0.25	1/4	1/4	Chord	3/4	2	2	1/16	1/16	1	279		
19	19	221/4	221/4	0.25	5/16	5/16	Chord	3/4	2	2	1/16	1/16	1	280		
19	19	111/2	111/2	0.25	3/8	3/8	Chord	3/4	2	2	1/16	1/16	1	281		
19	19	223/4	223/4	0.25	7/16	7/16	Chord	3/4	2	2	1/16	1/16	1	282		
19	19	56	56	0.25	1/2	1/2	Chord	3/4	2	2	1/16	1/16	1	283		
19	19	225/4	225/4	0.25	9/16	9/16	Chord	3/4	2	2	1/16	1/16	1	284		
19	19	113/2	113/2	0.25	5/8	5/8	Chord	3/4	2	2	1/16	1/16	1	285		
19	19	227/4	227/4	0.25	11/16	11/16	Chord	3/4	2	2	1/16	1/16	1	286		
20	20	57	57	1.0	0	0	Chord	3/4	1	1	1/4	1/4	1	287		
20	20	58	58	0.25	1/4	1/4	Chord	3/4	1	1	1/16	1/16	1	288		
20	20	233/4	233/4	0.25	5/16	5/16	Chord	3/4	1	1	1/16	1/16	1	289		
20	20	117/2	117/2	0.25	3/8	3/8	Chord	3/4	1	1	1/16	1/16	1	290		
20	20	235/4	235/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16	1/16	1	291		
20	20	59	59	0.25	1/2	1/2	Chord	3/4	1	1	1/16	1/16	1	292		
20	20	237/4	237/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16	1/16	1	293		
20	20	119/2	119/2	0.25	5/8	5/8	Chord	3/4	1	1	1/16	1/16	1	294		
