mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	articulation	tempo	qpm	metronome_base	metronome_number	tempo_visible
41	41	491/4	491/4	0.25	11/16	11/16	Chord	3/4	2	2	1/16		1/16	1	765						
42	42	123	123	0.25	0	0	Chord	3/4	2	1	1/16		1/16	1	766						
42	42	493/4	493/4	0.25	1/16	1/16	Chord	3/4	2	1	1/16		1/16	1	767						
42	42	247/2	247/2	0.25	1/8	1/8	Chord	3/4	2	1	1/16		1/16	1	768						
42	42	495/4	495/4	0.25	3/16	3/16	Chord	3/4	2	1	1/16		1/16	1	769						
42	42	124	124	0.25	1/4	1/4	Chord	3/4	2	1	1/16		1/16	1	770						
42	42	497/4	497/4	0.25	5/16	5/16	Chord	3/4	2	1	1/16		1/16	1	771						
42	42	249/2	249/2	0.25	3/8	3/8	Chord	3/4	2	1	1/16		1/16	1	772						
42	42	499/4	499/4	0.25	7/16	7/16	Chord	3/4	2	1	1/16		1/16	1	773						
42	42	125	125	0.5	1/2	1/2	Chord	3/4	2	1	1/8		1/8	1	774						
42	42	123	123	0.25	0	0	Chord	3/4	2	2	1/16		1/16	1	775						
42	42	493/4	493/4	0.25	1/16	1/16	Chord	3/4	2	2	1/16		1/16	1	776						
42	42	247/2	247/2	0.25	1/8	1/8	Chord	3/4	2	2	1/16		1/16	1	777						
42	42	495/4	495/4	0.25	3/16	3/16	Chord	3/4	2	2	1/16		1/16	1	778						
42	42	124	124	0.25	1/4	1/4	Chord	3/4	2	2	1/16		1/16	1	779						
42	42	497/4	497/4	0.25	5/16	5/16	Chord	3/4	2	2	1/16		1/16	1	780						
42	42	249/2	249/2	0.25	3/8	3/8	Chord	3/4	2	2	1/16		1/16	1	781						
42	42	499/4	499/4	0.25	7/16	7/16	Chord	3/4	2	2	1/16		1/16	1	782						
42	42	125	125	0.25	1/2	1/2	Chord	3/4	2	2	1/16		1/16	1	783						
42	42	501/4	501/4	0.25	9/16	9/16	Chord	3/4	2	2	1/16		1/16	1	784						
42	42	251/2	251/2	0.25	5/8	5/8	Chord	3/4	2	2	1/16		1/16	1	785						
42	42	503/4	503/4	0.25	11/16	11/16	Chord	3/4	2	2	1/16		1/16	1	786						
43	43	505/4	505/4	0.25	1/16	1/16	Chord	3/4	2	1	1/16		1/16	1	787						
43	43	253/2	253/2	0.25	1/8	1/8	Chord	3/4	2	1	1/16		1/16	1	788						
43	43	507/4	507/4	0.25	3/16	3/16	Chord	3/4	2	1	1/16		1/16	1	789						
43	43	127	127	0.25	1/4	1/4	Chord	3/4	2	1	1/16		1/16	1	790						
43	43	509/4	509/4	0.25	5/16	5/16	Chord	3/4	2	1	1/16		1/16	1	791						
43	43	255/2	255/2	0.25	3/8	3/8	Chord	3/4	2	1	1/16		1/16	1	792						
43	43	511/4	511/4	0.25	7/16	7/16	Chord	3/4	2	1	1/16		1/16	1	793						
43	43	128	128	0.25	1/2	1/2	Chord	3/4	2	1	1/16		1/16	1	794						
43	43	513/4	513/4	0.25	9/16	9/16	Chord	3/4	2	1	1/16		1/16	1	795						
43	43	257/2	257/2	0.25	5/8	5/8	Chord	3/4	2	1	1/16		1/16	1	796						
43	43	515/4	515/4	0.25	11/16	11/16	Chord	3/4	2	1	1/16		1/16	1	797						
43	43	126	126	1.0	0	0	Chord	3/4	2	2	1/4		1/4	1	798						
44	44	129	129	0.25	0	0	Chord	3/4	2	1	1/16		1/16	1	799						
44	44	517/4	517/4	0.25	1/16	1/16	Chord	3/4	2	1	1/16		1/16	1	800						
44	44	259/2	259/2	0.25	1/8	1/8	Chord	3/4	2	1	1/16		1/16	1	801						
44	44	519/4	519/4	0.25	3/16	3/16	Chord	3/4	2	1	1/16		1/16	1	802						
44	44	130	130	0.25	1/4	1/4	Chord	3/4	2	1	1/16		1/16	1	803						
44	44	521/4	521/4	0.25	5/16	5/16	Chord	3/4	2	1	1/16		1/16	1	804						
44	44	261/2	261/2	0.25	3/8	3/8	Chord	3/4	2	1	1/16		1/16	1	805						
44	44	523/4	523/4	0.25	7/16	7/16	Chord	3/4	2	1	1/16		1/16	1	806						
44	44	131	131	0.25	1/2	1/2	Chord	3/4	2	1	1/16		1/16	1	807						
44	44	525/4	525/4	0.25	9/16	9/16	Chord	3/4	2	1	1/16		1/16	1	808						
44	44	263/2	263/2	0.25	5/8	5/8	Chord	3/4	2	1	1/16		1/16	1	809						
44	44	527/4	527/4	0.25	11/16	11/16	Chord	3/4	2	1	1/16		1/16	1	810						
44	44	129	129	1.0	0	0	Chord	3/4	2	2	1/4		1/4	1	811						
45	45	132	132	0.25	0	0	Chord	3/4	2	1	1/16		1/16	1	812						
45	45	529/4	529/4	0.25	1/16	1/16	Chord	3/4	2	1	1/16		1/16	1	813						
45	45	265/2	265/2	0.25	1/8	1/8	Chord	3/4	2	1	1/16		1/16	1	814						
45	45	531/4	531/4	0.25	3/16	3/16	Chord	3/4	2	1	1/16		1/16	1	815						
45	45	133	133	0.25	1/4	1/4	Chord	3/4	2	1	1/16		1/16	1	816						
45	45	533/4	533/4	0.25	5/16	5/16	Chord	3/4	2	1	1/16		1/16	1	817						
45	45	267/2	267/2	0.25	3/8	3/8	Chord	3/4	2	1	1/16		1/16	1	818						
45	45	535/4	535/4	0.25	7/16	7/16	Chord	3/4	2	1	1/16		1/16	1	819						
45	45	134	134	0.25	1/2	1/2	Chord	3/4	2	1	1/16		1/16	1	820						
45	45	537/4	537/4	0.25	9/16	9/16	Chord	3/4	2	1	1/16		1/16	1	821						
45	45	269/2	269/2	0.25	5/8	5/8	Chord	3/4	2	1	1/16		1/16	1	822						
45	45	539/4	539/4	0.25	11/16	11/16	Chord	3/4	2	1	1/16		1/16	1	823						
45	45	132	132	1.0	0	0	Chord	3/4	2	2	1/4		1/4	1	824						
46	46	135	135	0.25	0	0	Chord	3/4	2	1	1/16		1/16	1	825						
46	46	541/4	541/4	0.25	1/16	1/16	Chord	3/4	2	1	1/16		1/16	1	826						
46	46	271/2	271/2	0.25	1/8	1/8	Chord	3/4	2	1	1/16		1/16	1	827						
46	46	543/4	543/4	0.25	3/16	3/16	Chord	3/4	2	1	1/16		1/16	1	828						
46	46	136	136	0.25	1/4	1/4	Chord	3/4	2	1	1/16		1/16	1	829						
46	46	545/4	545/4	0.25	5/16	5/16	Chord	3/4	2	1	1/16		1/16	1	830						
46	46	273/2	273/2	0.25	3/8	3/8	Chord	3/4	2	1	1/16		1/16	1	831						
46	46	547/4	547/4	0.25	7/16	7/16	Chord	3/4	2	1	1/16		1/16	1	832						
46	46	137	137	0.25	1/2	1/2	Chord	3/4	2	1	1/16		1/16	1	833						
46	46	549/4	549/4	0.25	9/16	9/16	Chord	3/4	2	1	1/16		1/16	1	834						
46	46	275/2	275/2	0.25	5/8	5/8	Chord	3/4	2	1	1/16		1/16	1	835						
46	46	551/4	551/4	0.25	11/16	11/16	Chord	3/4	2	1	1/16		1/16	1	836						
47	47	277/2	277/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8		1/8	1	837						
47	47	139	139	0.5	1/4	1/4	Chord	3/4	1	1	1/8		1/8	1	838						
47	47	279/2	279/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8		1/8	1	839						
47	47	140	140	0.25	1/2	1/2	Chord	3/4	1	1	1/16		1/16	1	840						
47	47	561/4	561/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16		1/16	1	841						
47	47	281/2	281/2	0.25	5/8	5/8	Chord	3/4	1	1	1/16		1/16	1	842						
47	47	563/4	563/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16		1/16	1	843						
47	47	279/2	279/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8		1/8	1	844						
47	47	140	140	0.5	1/2	1/2	Chord	3/4	2	1	1/8		1/8	1	845						
47	47	281/2	281/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8		1/8	1	846						
47	47	138	138	1.0	0	0	Chord	3/4	2	2	1/4		1/4	1	847						
47	47	279/2	279/2	0.5	3/8	3/8	Chord	3/4	2	2	1/8		1/8	1	848						
47	47	140	140	0.5	1/2	1/2	Chord	3/4	2	2	1/8		1/8	1	849						
47	47	281/2	281/2	0.5	5/8	5/8	Chord	3/4	2	2	1/8		1/8	1	850						
48	48	141	141	0.25	0	0	Chord	3/4	1	1	1/16		1/16	1	851						
48	48	565/4	565/4	0.25	1/16	1/16	Chord	3/4	1	1	1/16		1/16	1	852						
48	48	283/2	283/2	0.25	1/8	1/8	Chord	3/4	1	1	1/16		1/16	1	853						
48	48	567/4	567/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16		1/16	1	854						
48	48	142	142	0.25	1/4	1/4	Chord	3/4	1	1	1/16		1/16	1	855						
48	48	569/4	569/4	0.25	5/16	5/16	Chord	3/4	1	1	1/16		1/16	1	856						
48	48	285/2	285/2	0.25	3/8	3/8	Chord	3/4	1	1	1/16		1/16	1	857						
48	48	571/4	571/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16		1/16	1	858						
48	48	143	143	0.25	1/2	1/2	Chord	3/4	1	1	1/16		1/16	1	859						
48	48	573/4	573/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16		1/16	1	860						
48	48	287/2	287/2	0.25	5/8	5/8	Chord	3/4	1	1	1/16		1/16	1	861						
48	48	575/4	575/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16		1/16	1	862						
48	48	285/2	285/2	0.5	3/8	3/8	Chord	3/4	1	2	1/8		1/8	1	863						
48	48	143	143	0.5	1/2	1/2	Chord	3/4	1	2	1/8		1/8	1	864						
48	48	287/2	287/2	0.5	5/8	5/8	Chord	3/4	1	2	1/8		1/8	1	865						
48	48	141	141	1.0	0	0	Chord	3/4	2	1	1/4		1/4	1	866						
48	48	141	141	0.5	0	0	Chord	3/4	2	2	1/8		1/8	1	867						
48	48	283/2	283/2	0.5	1/8	1/8	Chord	3/4	2	2	1/8		1/8	1	868						
48	48	285/2	285/2	0.5	3/8	3/8	Chord	3/4	2	2	1/8		1/8	1	869						
48	48	143	143	0.5	1/2	1/2	Chord	3/4	2	2	1/8		1/8	1	870						
48	48	287/2	287/2	0.5	5/8	5/8	Chord	3/4	2	2	1/8		1/8	1	871						
49	49	144	144	0.25	0	0	Chord	3/4	1	1	1/16		1/16	1	872						
49	49	577/4	577/4	0.25	1/16	1/16	Chord	3/4	1	1	1/16		1/16	1	873						
49	49	289/2	289/2	0.25	1/8	1/8	Chord	3/4	1	1	1/16		1/16	1	874						
49	49	579/4	579/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16		1/16	1	875						
49	49	145	145	0.25	1/4	1/4	Chord	3/4	1	1	1/16		1/16	1	876						
49	49	581/4	581/4	0.25	5/16	5/16	Chord	3/4	1	1	1/16		1/16	1	877						
49	49	291/2	291/2	0.25	3/8	3/8	Chord	3/4	1	1	1/16		1/16	1	878						
49	49	583/4	583/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16		1/16	1	879						
49	49	146	146	0.25	1/2	1/2	Chord	3/4	1	1	1/16		1/16	1	880						
49	49	585/4	585/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16		1/16	1	881						
49	49	293/2	293/2	0.25	5/8	5/8	Chord	3/4	1	1	1/16		1/16	1	882						
49	49	587/4	587/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16		1/16	1	883						
49	49	144	144	0.5	0	0	Chord	3/4	1	2	1/8		1/8	1	884						
49	49	291/2	291/2	0.5	3/8	3/8	Chord	3/4	1	2	1/8		1/8	1	885						
49	49	146	146	0.5	1/2	1/2	Chord	3/4	1	2	1/8		1/8	1	886						
49	49	293/2	293/2	0.5	5/8	5/8	Chord	3/4	1	2	1/8		1/8	1	887						
49	49	144	144	1.0	0	0	Chord	3/4	2	2	1/4		1/4	1	888						
49	49	291/2	291/2	0.5	3/8	3/8	Chord	3/4	2	2	1/8		1/8	1	889						
49	49	146	146	0.5	1/2	1/2	Chord	3/4	2	2	1/8		1/8	1	890						
49	49	293/2	293/2	0.5	5/8	5/8	Chord	3/4	2	2	1/8		1/8	1	891						
50	50	147	147	0.25	0	0	Chord	3/4	1	1	1/16		1/16	1	892						
50	50	589/4	589/4	0.25	1/16	1/16	Chord	3/4	1	1	1/16		1/16	1	893						
50	50	295/2	295/2	0.25	1/8	1/8	Chord	3/4	1	1	1/16		1/16	1	894						
50	50	591/4	591/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16		1/16	1	895						
50	50	148	148	0.25	1/4	1/4	Chord	3/4	1	1	1/16		1/16	1	896						
50	50	593/4	593/4	0.25	5/16	5/16	Chord	3/4	1	1	1/16		1/16	1	897						
50	50	297/2	297/2	0.25	3/8	3/8	Chord	3/4	1	1	1/16		1/16	1	898						
50	50	595/4	595/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16		1/16	1	899						
50	50	149	149	0.25	1/2	1/2	Chord	3/4	1	1	1/16		1/16	1	900						
50	50	597/4	597/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16		1/16	1	901						
50	50	299/2	299/2	0.25	5/8	5/8	Chord	3/4	1	1	1/16		1/16	1	902						
50	50	599/4	599/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16		1/16	1	903						
50	50	147	147	1.0	0	0	Chord	3/4	1	2	1/4		1/4	1	904						
50	50	148	148	0.5	1/4	1/4	Chord	3/4	1	2	1/8		1/8	1	905						
50	50	297/2	297/2	0.5	3/8	3/8	Chord	3/4	1	2	1/8		1/8	1	906						
50	50	149	149	0.5	1/2	1/2	Chord	3/4	1	2	1/8		1/8	1	907						
50	50	299/2	299/2	0.5	5/8	5/8	Chord	3/4	1	2	1/8		1/8	1	908						
50	50	297/2	297/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8		1/8	1	909						
50	50	149	149	0.5	1/2	1/2	Chord	3/4	2	1	1/8		1/8	1	910						
50	50	299/2	299/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8		1/8	1	911						
50	50	147	147	0.5	0	0	Chord	3/4	2	2	1/8		1/8	1	912						
50	50	295/2	295/2	0.5	1/8	1/8	Chord	3/4	2	2	1/8		1/8	1	913						
50	50	148	148	0.5	1/4	1/4	Chord	3/4	2	2	1/8		1/8	1	914						
50	50	297/2	297/2	0.5	3/8	3/8	Chord	3/4	2	2	1/8		1/8	1	915						
50	50	149	149	0.5	1/2	1/2	Chord	3/4	2	2	1/8		1/8	1	916						
50	50	299/2	299/2	0.5	5/8	5/8	Chord	3/4	2	2	1/8		1/8	1	917						
51	51	150	150	0.25	0	0	Chord	3/4	1	1	1/16		1/16	1	918						
51	51	601/4	601/4	0.25	1/16	1/16	Chord	3/4	1	1	1/16		1/16	1	919						
51	51	301/2	301/2	0.25	1/8	1/8	Chord	3/4	1	1	1/16		1/16	1	920						
51	51	603/4	603/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16		1/16	1	921						
51	51	151	151	0.25	1/4	1/4	Chord	3/4	1	1	1/16		1/16	1	922						
51	51	605/4	605/4	0.25	5/16	5/16	Chord	3/4	1	1	1/16		1/16	1	923						
51	51	303/2	303/2	0.25	3/8	3/8	Chord	3/4	1	1	1/16		1/16	1	924						
51	51	607/4	607/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16		1/16	1	925						
51	51	152	152	0.25	1/2	1/2	Chord	3/4	1	1	1/16		1/16	1	926						
51	51	609/4	609/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16		1/16	1	927						
51	51	305/2	305/2	0.25	5/8	5/8	Chord	3/4	1	1	1/16		1/16	1	928						
51	51	611/4	611/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16		1/16	1	929						
51	51	150	150	0.5	0	0	Chord	3/4	2	1	1/8		1/8	1	930						
51	51	150	150	0.5	0	0	Chord	3/4	2	2	1/8		1/8	1	931						
51	51	301/2	301/2	0.5	1/8	1/8	Chord	3/4	2	2	1/8		1/8	1	932						
51	51	151	151	0.5	1/4	1/4	Chord	3/4	2	2	1/8		1/8	1	933						
51	51	303/2	303/2	0.5	3/8	3/8	Chord	3/4	2	2	1/8		1/8	1	934						
51	51	152	152	0.25	1/2	1/2	Chord	3/4	2	2	1/16		1/16	1	935						
51	51	609/4	609/4	0.25	9/16	9/16	Chord	3/4	2	2	1/16		1/16	1	936						
51	51	305/2	305/2	0.25	5/8	5/8	Chord	3/4	2	2	1/16		1/16	1	937						
51	51	611/4	611/4	0.25	11/16	11/16	Chord	3/4	2	2	1/16		1/16	1	938						
52	52	153	153	0.25	0	0	Chord	3/4	1	1	1/16		1/16	1	939						
52	52	613/4	613/4	0.25	1/16	1/16	Chord	3/4	1	1	1/16		1/16	1	940						
52	52	307/2	307/2	0.25	1/8	1/8	Chord	3/4	1	1	1/16		1/16	1	941						
52	52	615/4	615/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16		1/16	1	942						
52	52	154	154	0.25	1/4	1/4	Chord	3/4	1	1	1/16		1/16	1	943						
52	52	617/4	617/4	0.25	5/16	5/16	Chord	3/4	1	1	1/16		1/16	1	944						
52	52	309/2	309/2	0.25	3/8	3/8	Chord	3/4	1	1	1/16		1/16	1	945						
52	52	619/4	619/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16		1/16	1	946						
52	52	155	155	0.25	1/2	1/2	Chord	3/4	1	1	1/16		1/16	1	947						
52	52	621/4	621/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16		1/16	1	948						
52	52	311/2	311/2	0.25	5/8	5/8	Chord	3/4	1	1	1/16		1/16	1	949						
52	52	623/4	623/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16		1/16	1	950						
52	52	153	153	0.25	0	0	Chord	3/4	2	2	1/16		1/16	1	951						
52	52	613/4	613/4	0.25	1/16	1/16	Chord	3/4	2	2	1/16		1/16	1	952						
52	52	307/2	307/2	0.25	1/8	1/8	Chord	3/4	2	2	1/16		1/16	1	953						
52	52	615/4	615/4	0.25	3/16	3/16	Chord	3/4	2	2	1/16		1/16	1	954						
52	52	154	154	0.25	1/4	1/4	Chord	3/4	2	2	1/16		1/16	1	955						
52	52	617/4	617/4	0.25	5/16	5/16	Chord	3/4	2	2	1/16		1/16	1	956						
52	52	309/2	309/2	0.25	3/8	3/8	Chord	3/4	2	2	1/16		1/16	1	957						
52	52	619/4	619/4	0.25	7/16	7/16	Chord	3/4	2	2	1/16		1/16	1	958						
52	52	155	155	0.25	1/2	1/2	Chord	3/4	2	2	1/16		1/16	1	959						
52	52	621/4	621/4	0.25	9/16	9/16	Chord	3/4	2	2	1/16		1/16	1	960						
52	52	311/2	311/2	0.25	5/8	5/8	Chord	3/4	2	2	1/16		1/16	1	961						
52	52	623/4	623/4	0.25	11/16	11/16	Chord	3/4	2	2	1/16		1/16	1	962						
53	53	156	156	0.25	0	0	Chord	3/4	1	1	1/16		1/16	1	963						
53	53	625/4	625/4	0.25	1/16	1/16	Chord	3/4	1	1	1/16		1/16	1	964						
53	53	313/2	313/2	0.25	1/8	1/8	Chord	3/4	1	1	1/16		1/16	1	965						
53	53	627/4	627/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16		1/16	1	966						
53	53	157	157	0.25	1/4	1/4	Chord	3/4	1	1	1/16		1/16	1	967						
53	53	629/4	629/4	0.25	5/16	5/16	Chord	3/4	1	1	1/16		1/16	1	968						
53	53	315/2	315/2	0.25	3/8	3/8	Chord	3/4	1	1	1/16		1/16	1	969						
53	53	631/4	631/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16		1/16	1	970						
53	53	158	158	0.25	1/2	1/2	Chord	3/4	1	1	1/16		1/16	1	971						
53	53	633/4	633/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16		1/16	1	972						
53	53	317/2	317/2	0.25	5/8	5/8	Chord	3/4	1	1	1/16		1/16	1	973						
53	53	635/4	635/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16		1/16	1	974						
53	53	156	156	0.25	0	0	Chord	3/4	2	2	1/16		1/16	1	975						
53	53	625/4	625/4	0.25	1/16	1/16	Chord	3/4	2	2	1/16		1/16	1	976						
53	53	313/2	313/2	0.25	1/8	1/8	Chord	3/4	2	2	1/16		1/16	1	977						
53	53	627/4	627/4	0.25	3/16	3/16	Chord	3/4	2	2	1/16		1/16	1	978						
53	53	157	157	0.25	1/4	1/4	Chord	3/4	2	2	1/16		1/16	1	979						
53	53	629/4	629/4	0.25	5/16	5/16	Chord	3/4	2	2	1/16		1/16	1	980						
53	53	315/2	315/2	0.25	3/8	3/8	Chord	3/4	2	2	1/16		1/16	1	981						
53	53	631/4	631/4	0.25	7/16	7/16	Chord	3/4	2	2	1/16		1/16	1	982						
53	53	158	158	0.25	1/2	1/2	Chord	3/4	2	2	1/16		1/16	1	983						
53	53	633/4	633/4	0.25	9/16	9/16	Chord	3/4	2	2	1/16		1/16	1	984						
53	53	317/2	317/2	0.25	5/8	5/8	Chord	3/4	2	2	1/16		1/16	1	985						
53	53	635/4	635/4	0.25	11/16	11/16	Chord	3/4	2	2	1/16		1/16	1	986						
54	54	159	159	0.25	0	0	Chord	3/4	1	1	1/16		1/16	1	987						
54	54	637/4	637/4	0.25	1/16	1/16	Chord	3/4	1	1	1/16		1/16	1	988						
54	54	319/2	319/2	0.25	1/8	1/8	Chord	3/4	1	1	1/16		1/16	1	989						
54	54	639/4	639/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16		1/16	1	990						
54	54	160	160	0.25	1/4	1/4	Chord	3/4	1	1	1/16		1/16	1	991						
54	54	641/4	641/4	0.25	5/16	5/16	Chord	3/4	1	1	1/16		1/16	1	992						
54	54	321/2	321/2	0.25	3/8	3/8	Chord	3/4	1	1	1/16		1/16	1	993						
54	54	643/4	643/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16		1/16	1	994						
54	54	161	161	0.25	1/2	1/2	Chord	3/4	1	1	1/16		1/16	1	995						
54	54	645/4	645/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16		1/16	1	996						
54	54	323/2	323/2	0.25	5/8	5/8	Chord	3/4	1	1	1/16		1/16	1	997						
54	54	647/4	647/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16		1/16	1	998						
54	54	161	161	1.0	1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	999						
54	54	159	159	0.25	0	0	Chord	3/4	2	2	1/16		1/16	1	1000						
54	54	637/4	637/4	0.25	1/16	1/16	Chord	3/4	2	2	1/16		1/16	1	1001						
54	54	319/2	319/2	0.25	1/8	1/8	Chord	3/4	2	2	1/16		1/16	1	1002						
54	54	639/4	639/4	0.25	3/16	3/16	Chord	3/4	2	2	1/16		1/16	1	1003						
54	54	160	160	0.5	1/4	1/4	Chord	3/4	2	2	1/8		1/8	1	1004						
54	54	321/2	321/2	0.5	3/8	3/8	Chord	3/4	2	2	1/8		1/8	1	1005						
54	54	161	161	0.5	1/2	1/2	Chord	3/4	2	2	1/8		1/8	1	1006						
54	54	323/2	323/2	0.5	5/8	5/8	Chord	3/4	2	2	1/8		1/8	1	1007						
55	55	162	162	0.5	0	0	Chord	3/4	1	1	1/8		1/8	1	1008						
55	55	325/2	325/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8		1/8	1	1009						
55	55	163	163	0.25	1/4	1/4	Chord	3/4	1	1	1/16		1/16	1	1010						
55	55	653/4	653/4	0.25	5/16	5/16	Chord	3/4	1	1	1/16		1/16	1	1011						
55	55	327/2	327/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8		1/8	1	1012						
55	55	164	164	0.5	1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	1013						
55	55	329/2	329/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	1014						
55	55	325/2	325/2	0.5	1/8	1/8	Chord	3/4	1	2	1/8		1/8	1	1015						
55	55	163	163	0.5	1/4	1/4	Chord	3/4	1	2	1/8		1/8	1	1016						
55	55	327/2	327/2	0.5	3/8	3/8	Chord	3/4	1	2	1/8		1/8	1	1017						
55	55	164	164	0.5	1/2	1/2	Chord	3/4	1	2	1/8		1/8	1	1018						
55	55	329/2	329/2	0.5	5/8	5/8	Chord	3/4	1	2	1/8		1/8	1	1019						
55	55	162	162	1.0	0	0	Chord	3/4	2	1	1/4		1/4	1	1020						
55	55	653/4	653/4	0.25	5/16	5/16	Chord	3/4	2	1	1/16		1/16	1	1021						
55	55	327/2	327/2	0.25	3/8	3/8	Chord	3/4	2	1	1/16		1/16	1	1022						
55	55	655/4	655/4	0.25	7/16	7/16	Chord	3/4	2	1	1/16		1/16	1	1023						
55	55	164	164	0.25	1/2	1/2	Chord	3/4	2	1	1/16		1/16	1	1024						
55	55	657/4	657/4	0.25	9/16	9/16	Chord	3/4	2	1	1/16		1/16	1	1025						
55	55	329/2	329/2	0.25	5/8	5/8	Chord	3/4	2	1	1/16		1/16	1	1026						
55	55	659/4	659/4	0.25	11/16	11/16	Chord	3/4	2	1	1/16		1/16	1	1027						
56	56	165	165	0.0	0	0	Chord	3/4	1	1	0	appoggiatura	1/8	1	1028						
56	56	165	165	0.5	0	0	Chord	3/4	1	1	1/8		1/8	1	1029						
56	56	331/2	331/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8		1/8	1	1030						
56	56	166	166	0.25	1/4	1/4	Chord	3/4	1	1	1/16		1/16	1	1031						
56	56	665/4	665/4	0.25	5/16	5/16	Chord	3/4	1	1	1/16		1/16	1	1032						
56	56	333/2	333/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8		1/8	1	1033						
56	56	167	167	0.5	1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	1034						
56	56	335/2	335/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	1035						
56	56	165	165	0.5	0	0	Chord	3/4	1	2	1/8		1/8	1	1036						
56	56	331/2	331/2	0.5	1/8	1/8	Chord	3/4	1	2	1/8		1/8	1	1037						
56	56	166	166	0.5	1/4	1/4	Chord	3/4	1	2	1/8		1/8	1	1038						
56	56	333/2	333/2	0.5	3/8	3/8	Chord	3/4	1	2	1/8		1/8	1	1039						
56	56	167	167	0.5	1/2	1/2	Chord	3/4	1	2	1/8		1/8	1	1040						
56	56	335/2	335/2	0.5	5/8	5/8	Chord	3/4	1	2	1/8		1/8	1	1041						
56	56	165	165	1.0	0	0	Chord	3/4	2	1	1/4		1/4	1	1042						
56	56	665/4	665/4	0.25	5/16	5/16	Chord	3/4	2	1	1/16		1/16	1	1043						
56	56	333/2	333/2	0.25	3/8	3/8	Chord	3/4	2	1	1/16		1/16	1	1044						
56	56	667/4	667/4	0.25	7/16	7/16	Chord	3/4	2	1	1/16		1/16	1	1045						
56	56	167	167	0.25	1/2	1/2	Chord	3/4	2	1	1/16		1/16	1	1046						
56	56	669/4	669/4	0.25	9/16	9/16	Chord	3/4	2	1	1/16		1/16	1	1047						
56	56	335/2	335/2	0.25	5/8	5/8	Chord	3/4	2	1	1/16		1/16	1	1048						
56	56	671/4	671/4	0.25	11/16	11/16	Chord	3/4	2	1	1/16		1/16	1	1049						
57	57	168	168	0.0	0	0	Chord	3/4	1	1	0	appoggiatura	1/8	1	1050						
57	57	168	168	0.5	0	0	Chord	3/4	1	1	1/8		1/8	1	1051						
57	57	337/2	337/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8		1/8	1	1052						
57	57	169	169	0.25	1/4	1/4	Chord	3/4	1	1	1/16		1/16	1	1053						
57	57	677/4	677/4	0.25	5/16	5/16	Chord	3/4	1	1	1/16		1/16	1	1054						
57	57	339/2	339/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8		1/8	1	1055						
57	57	170	170	0.5	1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	1056						
