mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	articulation	staff_text	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur
6	6	16	16	1.5	1/4	1/4	Chord	3/4	1	1	3/8		1/4	3/2	73	ornamentMordent							
6	6	35/2	35/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	74								
6	6	15	15	1.0	0	0	Chord	3/4	1	2	1/4		1/4	1	75								
6	6	16	16	2.0	1/4	1/4	Chord	3/4	1	2	1/2		1/2	1	76								
6	6	15	15	1.0	0	0	Chord	3/4	2	1	1/4		1/4	1	77								
6	6	16	16	2.0	1/4	1/4	Chord	3/4	2	1	1/2		1/2	1	78								
6	6	15	15	0.5	0	0	Chord	3/4	2	2	1/8		1/8	1	79								
6	6	31/2	31/2	0.5	1/8	1/8	Chord	3/4	2	2	1/8		1/8	1	80								
6	6	16	16	2.0	1/4	1/4	Chord	3/4	2	2	1/2		1/2	1	81								
6	6	15	15	3.0	0	0	Chord	3/4	2	3	3/4		1/2	3/2	82								
7	7	18	18	0.0	0	0	Chord	3/4	1	1	0	appoggiatura	1/8	1	83								
7	7	18	18	0.25	0	0	Chord	3/4	1	1	1/16		1/16	1	84								
7	7	73/4	73/4	0.25	1/16	1/16	Chord	3/4	1	1	1/16		1/16	1	85								
7	7	37/2	37/2	0.25	1/8	1/8	Chord	3/4	1	1	1/16		1/16	1	86								
7	7	75/4	75/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16		1/16	1	87								
7	7	19	19	1.5	1/4	1/4	Chord	3/4	1	1	3/8		1/4	3/2	88	ornamentTrill							
7	7	41/2	41/2	0.25	5/8	5/8	Chord	3/4	1	1	1/16		1/16	1	89								
7	7	83/4	83/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16		1/16	1	90								
7	7	18	18	1.0	0	0	Chord	3/4	1	2	1/4		1/4	1	91								
7	7	19	19	2.0	1/4	1/4	Chord	3/4	1	2	1/2		1/2	1	92								
7	7	18	18	1.0	0	0	Chord	3/4	2	1	1/4		1/4	1	93								
7	7	19	19	2.0	1/4	1/4	Chord	3/4	2	1	1/2		1/2	1	94								
7	7	18	18	1.0	0	0	Chord	3/4	2	2	1/4		1/4	1	95								
7	7	19	19	2.0	1/4	1/4	Chord	3/4	2	2	1/2		1/2	1	96								
7	7	18	18	3.0	0	0	Chord	3/4	2	3	3/4		1/2	3/2	97								
8	8	21	21	0.25	0	0	Chord	3/4	1	1	1/16		1/16	1	98								
8	8	85/4	85/4	0.75	1/16	1/16	Chord	3/4	1	1	3/16		1/8	3/2	99								
8	8	22	22	2.0	1/4	1/4	Chord	3/4	1	1	1/2		1/2	1	100								
8	8	43/2	43/2	0.5	1/8	1/8	Chord	3/4	1	2	1/8		1/8	1	101								
8	8	22	22	2.0	1/4	1/4	Chord	3/4	1	2	1/2		1/2	1	102	ornamentTurn							
8	8	22	22	2.0	1/4	1/4	Chord	3/4	2	1	1/2		1/2	1	103								
8	8	43/2	43/2	0.5	1/8	1/8	Chord	3/4	2	2	1/8		1/8	1	104								
8	8	22	22	2.0	1/4	1/4	Chord	3/4	2	2	1/2		1/2	1	105	ornamentTurn							
8	8	21	21	3.0	0	0	Chord	3/4	2	3	3/4		1/2	3/2	106								
9	9	24	24	0.5	0	0	Chord	3/4	1	1	1/8		1/8	1	107								
9	9	49/2	49/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8		1/8	1	108								
9	9	25	25	1.0	1/4	1/4	Chord	3/4	1	1	1/4		1/4	1	109								
9	9	26	26	0.125	1/2	1/2	Chord	3/4	1	1	1/32		1/32	1	110								
9	9	209/8	209/8	0.125	17/32	17/32	Chord	3/4	1	1	1/32		1/32	1	111								
9	9	105/4	105/4	0.125	9/16	9/16	Chord	3/4	1	1	1/32		1/32	1	112								
9	9	211/8	211/8	0.125	19/32	19/32	Chord	3/4	1	1	1/32		1/32	1	113								
9	9	53/2	53/2	0.125	5/8	5/8	Chord	3/4	1	1	1/32		1/32	1	114								
9	9	213/8	213/8	0.125	21/32	21/32	Chord	3/4	1	1	1/32		1/32	1	115								
9	9	107/4	107/4	0.0625	11/16	11/16	Chord	3/4	1	1	1/64		1/64	1	116								
9	9	429/16	429/16	0.0625	45/64	45/64	Chord	3/4	1	1	1/64		1/64	1	117								
9	9	215/8	215/8	0.0625	23/32	23/32	Chord	3/4	1	1	1/64		1/64	1	118								
9	9	431/16	431/16	0.0625	47/64	47/64	Chord	3/4	1	1	1/64		1/64	1	119								
9	9	24	24	1.0	0	0	Chord	3/4	1	2	1/4		1/4	1	120								
9	9	25	25	1.0	1/4	1/4	Chord	3/4	1	2	1/4		1/4	1	121								
9	9	25	25	1.0	1/4	1/4	Chord	3/4	1	3	1/4		1/4	1	122								
9	9	25	25	1.0	1/4	1/4	Chord	3/4	1	4	1/4		1/4	1	123								
9	9	24	24	3.0	0	0	Chord	3/4	2	1	3/4		1/2	3/2	124								
9	9	24	24	3.0	0	0	Chord	3/4	2	2	3/4		1/2	3/2	125								
9	9	24	24	3.0	0	0	Chord	3/4	2	3	3/4		1/2	3/2	126								
10	10	27	27	0.25	0	0	Chord	3/4	1	1	1/16		1/16	1	127								
10	10	109/4	109/4	0.25	1/16	1/16	Chord	3/4	1	1	1/16		1/16	1	128								
10	10	55/2	55/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8		1/8	1	129								
10	10	28	28	0.0	1/4	1/4	Chord	3/4	1	1	0	appoggiatura	1/8	1	130								
10	10	28	28	2.0	1/4	1/4	Chord	3/4	1	1	1/2		1/2	1	131								
10	10	28	28	2.0	1/4	1/4	Chord	3/4	1	2	1/2		1/2	1	132								
10	10	28	28	2.0	1/4	1/4	Chord	3/4	1	3	1/2		1/2	1	133								
10	10	27	27	1.0	0	0	Chord	3/4	2	1	1/4		1/4	1	134								
10	10	28	28	2.0	1/4	1/4	Chord	3/4	2	1	1/2		1/2	1	135								
10	10	27	27	1.0	0	0	Chord	3/4	2	2	1/4		1/4	1	136								
10	10	28	28	2.0	1/4	1/4	Chord	3/4	2	2	1/2		1/2	1	137								
10	10	27	27	1.0	0	0	Chord	3/4	2	3	1/4		1/4	1	138								
11	11	30	30	0.25	0	0	Chord	3/4	1	1	1/16		1/16	1	139								
11	11	121/4	121/4	0.25	1/16	1/16	Chord	3/4	1	1	1/16		1/16	1	140								
11	11	61/2	61/2	0.25	1/8	1/8	Chord	3/4	1	1	1/16		1/16	1	141								
11	11	123/4	123/4	0.125	3/16	3/16	Chord	3/4	1	1	1/32		1/32	1	142								
11	11	247/8	247/8	0.125	7/32	7/32	Chord	3/4	1	1	1/32		1/32	1	143								
11	11	31	31	1.0	1/4	1/4	Chord	3/4	1	1	1/4		1/4	1	144								
11	11	32	32	0.5	1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	145	ornamentShortTrill							
11	11	65/2	65/2	0.125	5/8	5/8	Chord	3/4	1	1	1/32		1/32	1	146								
11	11	261/8	261/8	0.0625	21/32	21/32	Chord	3/4	1	1	1/64		1/64	1	147								
11	11	523/16	523/16	0.0625	43/64	43/64	Chord	3/4	1	1	1/64		1/64	1	148								
11	11	131/4	131/4	0.125	11/16	11/16	Chord	3/4	1	1	1/32		1/32	1	149								
11	11	263/8	263/8	0.125	23/32	23/32	Chord	3/4	1	1	1/32		1/32	1	150								
11	11	30	30	1.0	0	0	Chord	3/4	2	1	1/4		1/4	1	151								
11	11	31	31	1.0	1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	152								
11	11	32	32	0.5	1/2	1/2	Chord	3/4	2	1	1/8		1/8	1	153	ornamentShortTrill							
11	11	65/2	65/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8		1/8	1	154								
11	11	30	30	3.0	0	0	Chord	3/4	2	2	3/4		1/2	3/2	155								
12	12	33	33	0.0	0	0	Chord	3/4	1	1	0	appoggiatura	1/8	1	156								
12	12	33	33	1.5	0	0	Chord	3/4	1	1	3/8		1/4	3/2	157	ornamentShortTrill							
12	12	69/2	69/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8		1/8	1	158								
12	12	35	35	0.0	1/2	1/2	Chord	3/4	1	1	0	grace16	1/16	1	159								
12	12	35	35	1.0	1/2	1/2	Chord	3/4	1	1	1/4		1/4	1	160								
12	12	33	33	1.5	0	0	Chord	3/4	1	2	3/8		1/4	3/2	161								
12	12	69/2	69/2	0.5	3/8	3/8	Chord	3/4	1	2	1/8		1/8	1	162								
12	12	35	35	1.0	1/2	1/2	Chord	3/4	1	2	1/4		1/4	1	163								
12	12	34	34	1.0	1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	164								
12	12	35	35	1.0	1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	165								
12	12	33	33	3.0	0	0	Chord	3/4	2	2	3/4		1/2	3/2	166								
13	13	36	36	3.0	0	0	Chord	3/4	1	1	3/4		1/2	3/2	167								
13	13	36	36	1.0	0	0	Chord	3/4	1	2	1/4		1/4	1	168								
13	13	37	37	2.0	1/4	1/4	Chord	3/4	1	2	1/2		1/2	1	169								
13	13	36	36	1.0	0	0	Chord	3/4	1	3	1/4		1/4	1	170								
13	13	37	37	2.0	1/4	1/4	Chord	3/4	1	3	1/2		1/2	1	171								
13	13	36	36	0.5	0	0	Chord	3/4	2	1	1/8		1/8	1	172								
13	13	73/2	73/2	0.5	1/8	1/8	Chord	3/4	2	1	1/8		1/8	1	173								
13	13	37	37	0.25	1/4	1/4	Chord	3/4	2	1	1/16		1/16	1	174								
13	13	149/4	149/4	0.25	5/16	5/16	Chord	3/4	2	1	1/16		1/16	1	175								
13	13	75/2	75/2	0.25	3/8	3/8	Chord	3/4	2	1	1/16		1/16	1	176								
13	13	151/4	151/4	0.25	7/16	7/16	Chord	3/4	2	1	1/16		1/16	1	177								
13	13	38	38	0.25	1/2	1/2	Chord	3/4	2	1	1/16		1/16	1	178								
13	13	153/4	153/4	0.25	9/16	9/16	Chord	3/4	2	1	1/16		1/16	1	179								
13	13	77/2	77/2	0.25	5/8	5/8	Chord	3/4	2	1	1/16		1/16	1	180								
13	13	155/4	155/4	0.125	11/16	11/16	Chord	3/4	2	1	1/32		1/32	1	181								
13	13	311/8	311/8	0.125	23/32	23/32	Chord	3/4	2	1	1/32		1/32	1	182								
14	14	39	39	3.0	0	0	Chord	3/4	1	1	3/4		1/2	3/2	183								
14	14	39	39	1.0	0	0	Chord	3/4	1	2	1/4		1/4	1	184								
14	14	40	40	2.0	1/4	1/4	Chord	3/4	1	2	1/2		1/2	1	185								
14	14	39	39	1.0	0	0	Chord	3/4	1	3	1/4		1/4	1	186								
14	14	40	40	2.0	1/4	1/4	Chord	3/4	1	3	1/2		1/2	1	187								
14	14	39	39	0.5	0	0	Chord	3/4	2	1	1/8		1/8	1	188								
14	14	79/2	79/2	0.5	1/8	1/8	Chord	3/4	2	1	1/8		1/8	1	189								
14	14	40	40	0.25	1/4	1/4	Chord	3/4	2	1	1/16		1/16	1	190								
14	14	161/4	161/4	0.25	5/16	5/16	Chord	3/4	2	1	1/16		1/16	1	191								
14	14	81/2	81/2	0.25	3/8	3/8	Chord	3/4	2	1	1/16		1/16	1	192								
14	14	163/4	163/4	0.25	7/16	7/16	Chord	3/4	2	1	1/16		1/16	1	193								
14	14	41	41	0.25	1/2	1/2	Chord	3/4	2	1	1/16		1/16	1	194								
14	14	165/4	165/4	0.25	9/16	9/16	Chord	3/4	2	1	1/16		1/16	1	195								
14	14	83/2	83/2	0.125	5/8	5/8	Chord	3/4	2	1	1/32		1/32	1	196								
14	14	333/8	333/8	0.125	21/32	21/32	Chord	3/4	2	1	1/32		1/32	1	197								
14	14	167/4	167/4	0.125	11/16	11/16	Chord	3/4	2	1	1/32		1/32	1	198								
14	14	335/8	335/8	0.0625	23/32	23/32	Chord	3/4	2	1	1/64		1/64	1	199								
14	14	671/16	671/16	0.0625	47/64	47/64	Chord	3/4	2	1	1/64		1/64	1	200								
15	15	42	42	3.0	0	0	Chord	3/4	1	1	3/4		1/2	3/2	201								
15	15	42	42	1.0	0	0	Chord	3/4	1	2	1/4		1/4	1	202								
15	15	43	43	1.0	1/4	1/4	Chord	3/4	1	2	1/4		1/4	1	203								
15	15	44	44	0.5	1/2	1/2	Chord	3/4	1	2	1/8		1/8	1	204								
15	15	89/2	89/2	0.5	5/8	5/8	Chord	3/4	1	2	1/8		1/8	1	205								
15	15	42	42	1.0	0	0	Chord	3/4	1	3	1/4		1/4	1	206								
15	15	43	43	2.0	1/4	1/4	Chord	3/4	1	3	1/2		1/2	1	207								
15	15	42	42	0.25	0	0	Chord	3/4	2	1	1/16		1/16	1	208								
15	15	169/4	169/4	0.25	1/16	1/16	Chord	3/4	2	1	1/16		1/16	1	209								
15	15	85/2	85/2	0.25	1/8	1/8	Chord	3/4	2	1	1/16		1/16	1	210								
15	15	171/4	171/4	0.25	3/16	3/16	Chord	3/4	2	1	1/16		1/16	1	211								
15	15	43	43	0.25	1/4	1/4	Chord	3/4	2	1	1/16		1/16	1	212								
15	15	173/4	173/4	0.125	5/16	5/16	Chord	3/4	2	1	1/32		1/32	1	213								
15	15	347/8	347/8	0.125	11/32	11/32	Chord	3/4	2	1	1/32		1/32	1	214								
15	15	87/2	87/2	0.25	3/8	3/8	Chord	3/4	2	1	1/16		1/16	1	215								
15	15	175/4	175/4	0.25	7/16	7/16	Chord	3/4	2	1	1/16		1/16	1	216								
15	15	44	44	0.5	1/2	1/2	Chord	3/4	2	1	1/8		1/8	1	217								
15	15	89/2	89/2	0.25	5/8	5/8	Chord	3/4	2	1	1/16		1/16	1	218	ornamentShortTrill							
15	15	179/4	179/4	0.125	11/16	11/16	Chord	3/4	2	1	1/32		1/32	1	219								
15	15	359/8	359/8	0.125	23/32	23/32	Chord	3/4	2	1	1/32		1/32	1	220								
16	16	45	45	1.0	0	0	Chord	3/4	1	1	1/4		1/4	1	221								
16	16	46	46	2.0	1/4	1/4	Chord	3/4	1	1	1/2		1/2	1	222	ornamentTurn							
16	16	45	45	0.5	0	0	Chord	3/4	1	2	1/8		1/8	1	223								
16	16	91/2	91/2	0.5	1/8	1/8	Chord	3/4	1	2	1/8		1/8	1	224								
16	16	46	46	0.0	1/4	1/4	Chord	3/4	1	2	0	appoggiatura	1/8	1	225								
16	16	46	46	2.0	1/4	1/4	Chord	3/4	1	2	1/2		1/2	1	226								
16	16	45	45	1.0	0	0	Chord	3/4	1	3	1/4		1/4	1	227								
16	16	46	46	2.0	1/4	1/4	Chord	3/4	1	3	1/2		1/2	1	228								
16	16	45	45	1.0	0	0	Chord	3/4	2	1	1/4		1/4	1	229								
16	16	46	46	2.0	1/4	1/4	Chord	3/4	2	1	1/2		1/2	1	230								
17	17	48	48	0.5	0	0	Chord	3/4	1	1	1/8		1/8	1	231								
17	17	97/2	97/2	0.25	1/8	1/8	Chord	3/4	1	1	1/16		1/16	1	232								
17	17	195/4	195/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16		1/16	1	233								
17	17	49	49	1.0	1/4	1/4	Chord	3/4	1	1	1/4		1/4	1	234								
17	17	50	50	0.25	1/2	1/2	Chord	3/4	1	1	1/16		1/16	1	235								
17	17	201/4	201/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16		1/16	1	236								
17	17	101/2	101/2	0.25	5/8	5/8	Chord	3/4	1	1	1/16		1/16	1	237	ornamentShortTrill							
17	17	203/4	203/4	0.125	11/16	11/16	Chord	3/4	1	1	1/32		1/32	1	238								
17	17	407/8	407/8	0.125	23/32	23/32	Chord	3/4	1	1	1/32		1/32	1	239								
17	17	49	49	0.0	1/4	1/4	Chord	3/4	1	2	0	appoggiatura	1/8	1	240								
17	17	49	49	1.0	1/4	1/4	Chord	3/4	1	2	1/4		1/4	1	241								
17	17	49	49	2.0	1/4	1/4	Chord	3/4	1	3	1/2		1/2	1	242								
17	17	49	49	2.0	1/4	1/4	Chord	3/4	2	1	1/2		1/2	1	243								
17	17	48	48	3.0	0	0	Chord	3/4	2	2	3/4		1/2	3/2	244								
18	18	51	51	0.25	0	0	Chord	3/4	1	1	1/16		1/16	1	245								
18	18	205/4	205/4	0.125	1/16	1/16	Chord	3/4	1	1	1/32		1/32	1	246								
18	18	411/8	411/8	0.125	3/32	3/32	Chord	3/4	1	1	1/32		1/32	1	247								
18	18	103/2	103/2	0.25	1/8	1/8	Chord	3/4	1	1	1/16		1/16	1	248								
18	18	207/4	207/4	0.125	3/16	3/16	Chord	3/4	1	1	1/32		1/32	1	249								
18	18	415/8	415/8	0.125	7/32	7/32	Chord	3/4	1	1	1/32		1/32	1	250								
18	18	52	52	0.0	1/4	1/4	Chord	3/4	1	1	0	appoggiatura	1/8	1	251								
18	18	52	52	1.0	1/4	1/4	Chord	3/4	1	1	1/4		1/4	1	252								
18	18	53	53	0.5	1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	253								
18	18	107/2	107/2	0.25	5/8	5/8	Chord	3/4	1	1	1/16		1/16	1	254								
18	18	215/4	215/4	0.125	11/16	11/16	Chord	3/4	1	1	1/32		1/32	1	255								
18	18	431/8	431/8	0.125	23/32	23/32	Chord	3/4	1	1	1/32		1/32	1	256								
18	18	207/4	207/4	0.25	3/16	3/16	Chord	3/4	1	2	1/16		1/16	1	257								
18	18	52	52	1.0	1/4	1/4	Chord	3/4	1	2	1/4		1/4	1	258								
18	18	52	52	2.0	1/4	1/4	Chord	3/4	1	3	1/2		1/2	1	259								
18	18	52	52	2.0	1/4	1/4	Chord	3/4	2	1	1/2		1/2	1	260								
18	18	51	51	3.0	0	0	Chord	3/4	2	2	3/4		1/2	3/2	261								
19	19	54	54	0.125	0	0	Chord	3/4	1	1	1/32		1/32	1	262								
19	19	433/8	433/8	0.125	1/32	1/32	Chord	3/4	1	1	1/32		1/32	1	263								
19	19	217/4	217/4	0.125	1/16	1/16	Chord	3/4	1	1	1/32		1/32	1	264								
19	19	435/8	435/8	0.125	3/32	3/32	Chord	3/4	1	1	1/32		1/32	1	265								
19	19	109/2	109/2	0.125	1/8	1/8	Chord	3/4	1	1	1/32		1/32	1	266								
19	19	437/8	437/8	0.125	5/32	5/32	Chord	3/4	1	1	1/32		1/32	1	267								
19	19	219/4	219/4	0.125	3/16	3/16	Chord	3/4	1	1	1/32		1/32	1	268								
19	19	439/8	439/8	0.0625	7/32	7/32	Chord	3/4	1	1	1/64		1/64	1	269								
19	19	879/16	879/16	0.0625	15/64	15/64	Chord	3/4	1	1	1/64		1/64	1	270								
19	19	55	55	0.0	1/4	1/4	Chord	3/4	1	1	0	appoggiatura	1/8	1	271								
19	19	55	55	1.0	1/4	1/4	Chord	3/4	1	1	1/4		1/4	1	272								
19	19	56	56	0.25	1/2	1/2	Chord	3/4	1	1	1/16		1/16	1	273								
19	19	225/4	225/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16		1/16	1	274								
19	19	113/2	113/2	0.25	5/8	5/8	Chord	3/4	1	1	1/16		1/16	1	275								
19	19	227/4	227/4	0.125	11/16	11/16	Chord	3/4	1	1	1/32		1/32	1	276								
19	19	455/8	455/8	0.125	23/32	23/32	Chord	3/4	1	1	1/32		1/32	1	277								
19	19	55	55	2.0	1/4	1/4	Chord	3/4	2	1	1/2		1/2	1	278								
19	19	54	54	3.0	0	0	Chord	3/4	2	2	3/4		1/2	3/2	279								
20	20	57	57	0.25	0	0	Chord	3/4	1	1	1/16		1/16	1	280								
20	20	229/4	229/4	0.125	1/16	1/16	Chord	3/4	1	1	1/32		1/32	1	281								
20	20	459/8	459/8	0.125	3/32	3/32	Chord	3/4	1	1	1/32		1/32	1	282								
20	20	115/2	115/2	0.125	1/8	1/8	Chord	3/4	1	1	1/32		1/32	1	283								
20	20	461/8	461/8	0.125	5/32	5/32	Chord	3/4	1	1	1/32		1/32	1	284								
20	20	231/4	231/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16		1/16	1	285								
20	20	58	58	1.0	1/4	1/4	Chord	3/4	1	1	1/4		1/4	1	286								
20	20	115/2	115/2	0.5	1/8	1/8	Chord	3/4	1	2	1/8		1/8	1	287								
20	20	58	58	1.0	1/4	1/4	Chord	3/4	1	2	1/4		1/4	1	288								
20	20	58	58	0.75	1/4	1/4	Chord	3/4	1	3	3/16		1/8	3/2	289								
20	20	235/4	235/4	0.08333333333333333	7/16	7/16	Chord	3/4	1	3	1/48		1/32	2/3	290								
20	20	353/6	353/6	0.08333333333333333	11/24	11/24	Chord	3/4	1	3	1/48		1/32	2/3	291								
