mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	articulation	staff_text	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur
5	5	53/4	53/4	0.25	5/16	5/16	Chord	6/8	1	2	1/16	1/16	1	65								
5	5	27/2	27/2	0.25	3/8	3/8	Chord	6/8	1	2	1/16	1/16	1	66								
5	5	55/4	55/4	0.25	7/16	7/16	Chord	6/8	1	2	1/16	1/16	1	67								
5	5	14	14	0.25	1/2	1/2	Chord	6/8	1	2	1/16	1/16	1	68								
5	5	57/4	57/4	0.25	9/16	9/16	Chord	6/8	1	2	1/16	1/16	1	69								
5	5	29/2	29/2	0.25	5/8	5/8	Chord	6/8	1	2	1/16	1/16	1	70								
5	5	59/4	59/4	0.25	11/16	11/16	Chord	6/8	1	2	1/16	1/16	1	71								
6	6	15	15	0.25	0	0	Chord	6/8	1	1	1/16	1/16	1	72								
6	6	61/4	61/4	0.25	1/16	1/16	Chord	6/8	1	1	1/16	1/16	1	73								
6	6	31/2	31/2	0.25	1/8	1/8	Chord	6/8	1	1	1/16	1/16	1	74								
6	6	63/4	63/4	0.25	3/16	3/16	Chord	6/8	1	1	1/16	1/16	1	75								
6	6	16	16	0.25	1/4	1/4	Chord	6/8	1	1	1/16	1/16	1	76								
6	6	65/4	65/4	0.25	5/16	5/16	Chord	6/8	1	1	1/16	1/16	1	77								
6	6	33/2	33/2	0.5	3/8	3/8	Chord	6/8	1	1	1/8	1/8	1	78								
6	6	17	17	0.75	1/2	1/2	Chord	6/8	1	1	3/16	1/8	3/2	79								
6	6	71/4	71/4	0.25	11/16	11/16	Chord	6/8	1	1	1/16	1/16	1	80								
6	6	15	15	0.5	0	0	Chord	6/8	1	2	1/8	1/8	1	81								
6	6	31/2	31/2	0.75	1/8	1/8	Chord	6/8	1	2	3/16	1/8	3/2	82								
6	6	65/4	65/4	0.25	5/16	5/16	Chord	6/8	1	2	1/16	1/16	1	83								
6	6	33/2	33/2	0.25	3/8	3/8	Chord	6/8	1	2	1/16	1/16	1	84								
6	6	67/4	67/4	0.25	7/16	7/16	Chord	6/8	1	2	1/16	1/16	1	85								
6	6	17	17	0.25	1/2	1/2	Chord	6/8	1	2	1/16	1/16	1	86								
6	6	69/4	69/4	0.25	9/16	9/16	Chord	6/8	1	2	1/16	1/16	1	87								
6	6	35/2	35/2	0.25	5/8	5/8	Chord	6/8	1	2	1/16	1/16	1	88								
6	6	71/4	71/4	0.25	11/16	11/16	Chord	6/8	1	2	1/16	1/16	1	89								
7	7	18	18	0.25	0	0	Chord	6/8	1	1	1/16	1/16	1	90								
7	7	73/4	73/4	0.25	1/16	1/16	Chord	6/8	1	1	1/16	1/16	1	91								
7	7	37/2	37/2	0.25	1/8	1/8	Chord	6/8	1	1	1/16	1/16	1	92								
7	7	75/4	75/4	0.25	3/16	3/16	Chord	6/8	1	1	1/16	1/16	1	93								
7	7	19	19	0.25	1/4	1/4	Chord	6/8	1	1	1/16	1/16	1	94								
7	7	77/4	77/4	0.25	5/16	5/16	Chord	6/8	1	1	1/16	1/16	1	95								
7	7	39/2	39/2	0.25	3/8	3/8	Chord	6/8	1	1	1/16	1/16	1	96								
7	7	79/4	79/4	0.25	7/16	7/16	Chord	6/8	1	1	1/16	1/16	1	97								
7	7	20	20	0.25	1/2	1/2	Chord	6/8	1	1	1/16	1/16	1	98								
7	7	81/4	81/4	0.25	9/16	9/16	Chord	6/8	1	1	1/16	1/16	1	99								
7	7	41/2	41/2	0.25	5/8	5/8	Chord	6/8	1	1	1/16	1/16	1	100								
7	7	83/4	83/4	0.25	11/16	11/16	Chord	6/8	1	1	1/16	1/16	1	101								
7	7	18	18	0.5	0	0	Chord	6/8	1	2	1/8	1/8	1	102								
7	7	37/2	37/2	0.75	1/8	1/8	Chord	6/8	1	2	3/16	1/8	3/2	103								
7	7	77/4	77/4	0.25	5/16	5/16	Chord	6/8	1	2	1/16	1/16	1	104								
7	7	39/2	39/2	0.5	3/8	3/8	Chord	6/8	1	2	1/8	1/8	1	105								
7	7	37/2	37/2	0.75	1/8	1/8	Chord	6/8	2	2	3/16	1/8	3/2	106								
7	7	77/4	77/4	0.25	5/16	5/16	Chord	6/8	2	2	1/16	1/16	1	107								
7	7	39/2	39/2	0.5	3/8	3/8	Chord	6/8	2	2	1/8	1/8	1	108								
7	7	20	20	0.25	1/2	1/2	Chord	6/8	2	2	1/16	1/16	1	109								
7	7	81/4	81/4	0.25	9/16	9/16	Chord	6/8	2	2	1/16	1/16	1	110								
7	7	41/2	41/2	0.25	5/8	5/8	Chord	6/8	2	2	1/16	1/16	1	111								
7	7	83/4	83/4	0.25	11/16	11/16	Chord	6/8	2	2	1/16	1/16	1	112								
8	8	21	21	0.25	0	0	Chord	6/8	1	2	1/16	1/16	1	113								
8	8	85/4	85/4	0.25	1/16	1/16	Chord	6/8	1	2	1/16	1/16	1	114								
8	8	43/2	43/2	0.25	1/8	1/8	Chord	6/8	1	2	1/16	1/16	1	115								
8	8	87/4	87/4	0.25	3/16	3/16	Chord	6/8	1	2	1/16	1/16	1	116								
8	8	22	22	0.25	1/4	1/4	Chord	6/8	1	2	1/16	1/16	1	117								
8	8	89/4	89/4	0.25	5/16	5/16	Chord	6/8	1	2	1/16	1/16	1	118								
8	8	45/2	45/2	0.25	3/8	3/8	Chord	6/8	1	2	1/16	1/16	1	119								
8	8	91/4	91/4	0.25	7/16	7/16	Chord	6/8	1	2	1/16	1/16	1	120								
8	8	23	23	0.25	1/2	1/2	Chord	6/8	1	2	1/16	1/16	1	121								
8	8	93/4	93/4	0.25	9/16	9/16	Chord	6/8	1	2	1/16	1/16	1	122								
8	8	47/2	47/2	0.25	5/8	5/8	Chord	6/8	1	2	1/16	1/16	1	123								
8	8	95/4	95/4	0.25	11/16	11/16	Chord	6/8	1	2	1/16	1/16	1	124								
8	8	43/2	43/2	0.75	1/8	1/8	Chord	6/8	2	1	3/16	1/8	3/2	125								
8	8	89/4	89/4	0.25	5/16	5/16	Chord	6/8	2	1	1/16	1/16	1	126								
8	8	45/2	45/2	0.5	3/8	3/8	Chord	6/8	2	1	1/8	1/8	1	127								
8	8	21	21	0.5	0	0	Chord	6/8	2	2	1/8	1/8	1	128								
8	8	43/2	43/2	0.75	1/8	1/8	Chord	6/8	2	2	3/16	1/8	3/2	129								
8	8	89/4	89/4	0.25	5/16	5/16	Chord	6/8	2	2	1/16	1/16	1	130								
8	8	45/2	45/2	0.5	3/8	3/8	Chord	6/8	2	2	1/8	1/8	1	131								
8	8	23	23	0.25	1/2	1/2	Chord	6/8	2	2	1/16	1/16	1	132								
8	8	93/4	93/4	0.25	9/16	9/16	Chord	6/8	2	2	1/16	1/16	1	133								
8	8	47/2	47/2	0.25	5/8	5/8	Chord	6/8	2	2	1/16	1/16	1	134								
8	8	95/4	95/4	0.25	11/16	11/16	Chord	6/8	2	2	1/16	1/16	1	135								
9	9	24	24	0.25	0	0	Chord	6/8	1	2	1/16	1/16	1	136								
9	9	97/4	97/4	0.25	1/16	1/16	Chord	6/8	1	2	1/16	1/16	1	137								
9	9	49/2	49/2	0.25	1/8	1/8	Chord	6/8	1	2	1/16	1/16	1	138								
9	9	99/4	99/4	0.25	3/16	3/16	Chord	6/8	1	2	1/16	1/16	1	139								
9	9	25	25	0.25	1/4	1/4	Chord	6/8	1	2	1/16	1/16	1	140								
9	9	101/4	101/4	0.25	5/16	5/16	Chord	6/8	1	2	1/16	1/16	1	141								
9	9	51/2	51/2	0.25	3/8	3/8	Chord	6/8	1	2	1/16	1/16	1	142								
9	9	103/4	103/4	0.25	7/16	7/16	Chord	6/8	1	2	1/16	1/16	1	143								
9	9	26	26	0.25	1/2	1/2	Chord	6/8	1	2	1/16	1/16	1	144								
9	9	105/4	105/4	0.25	9/16	9/16	Chord	6/8	1	2	1/16	1/16	1	145								
9	9	53/2	53/2	0.25	5/8	5/8	Chord	6/8	1	2	1/16	1/16	1	146								
9	9	107/4	107/4	0.25	11/16	11/16	Chord	6/8	1	2	1/16	1/16	1	147								
9	9	24	24	0.25	0	0	Chord	6/8	2	2	1/16	1/16	1	148								
9	9	97/4	97/4	0.25	1/16	1/16	Chord	6/8	2	2	1/16	1/16	1	149								
9	9	49/2	49/2	0.25	1/8	1/8	Chord	6/8	2	2	1/16	1/16	1	150								
9	9	99/4	99/4	0.25	3/16	3/16	Chord	6/8	2	2	1/16	1/16	1	151								
9	9	25	25	0.25	1/4	1/4	Chord	6/8	2	2	1/16	1/16	1	152								
9	9	101/4	101/4	0.25	5/16	5/16	Chord	6/8	2	2	1/16	1/16	1	153								
9	9	51/2	51/2	0.25	3/8	3/8	Chord	6/8	2	2	1/16	1/16	1	154								
9	9	103/4	103/4	0.25	7/16	7/16	Chord	6/8	2	2	1/16	1/16	1	155								
9	9	26	26	0.25	1/2	1/2	Chord	6/8	2	2	1/16	1/16	1	156								
9	9	105/4	105/4	0.25	9/16	9/16	Chord	6/8	2	2	1/16	1/16	1	157								
9	9	53/2	53/2	0.25	5/8	5/8	Chord	6/8	2	2	1/16	1/16	1	158								
9	9	107/4	107/4	0.25	11/16	11/16	Chord	6/8	2	2	1/16	1/16	1	159								
10	10	27	27	0.25	0	0	Chord	6/8	1	2	1/16	1/16	1	160								
10	10	109/4	109/4	0.25	1/16	1/16	Chord	6/8	1	2	1/16	1/16	1	161								
10	10	55/2	55/2	0.25	1/8	1/8	Chord	6/8	1	2	1/16	1/16	1	162								
10	10	111/4	111/4	0.25	3/16	3/16	Chord	6/8	1	2	1/16	1/16	1	163								
10	10	28	28	0.25	1/4	1/4	Chord	6/8	1	2	1/16	1/16	1	164								
10	10	113/4	113/4	0.25	5/16	5/16	Chord	6/8	1	2	1/16	1/16	1	165								
10	10	57/2	57/2	0.25	3/8	3/8	Chord	6/8	1	2	1/16	1/16	1	166								
10	10	115/4	115/4	0.25	7/16	7/16	Chord	6/8	1	2	1/16	1/16	1	167								
10	10	29	29	0.25	1/2	1/2	Chord	6/8	1	2	1/16	1/16	1	168								
10	10	117/4	117/4	0.25	9/16	9/16	Chord	6/8	1	2	1/16	1/16	1	169								
10	10	59/2	59/2	0.25	5/8	5/8	Chord	6/8	1	2	1/16	1/16	1	170								
10	10	119/4	119/4	0.25	11/16	11/16	Chord	6/8	1	2	1/16	1/16	1	171								
10	10	27	27	0.25	0	0	Chord	6/8	2	1	1/16	1/16	1	172								
10	10	109/4	109/4	0.25	1/16	1/16	Chord	6/8	2	1	1/16	1/16	1	173								
10	10	55/2	55/2	0.25	1/8	1/8	Chord	6/8	2	1	1/16	1/16	1	174								
10	10	111/4	111/4	0.25	3/16	3/16	Chord	6/8	2	1	1/16	1/16	1	175								
10	10	28	28	0.25	1/4	1/4	Chord	6/8	2	1	1/16	1/16	1	176								
10	10	113/4	113/4	0.25	5/16	5/16	Chord	6/8	2	1	1/16	1/16	1	177								
10	10	57/2	57/2	0.25	3/8	3/8	Chord	6/8	2	1	1/16	1/16	1	178								
10	10	115/4	115/4	0.25	7/16	7/16	Chord	6/8	2	1	1/16	1/16	1	179								
10	10	29	29	0.25	1/2	1/2	Chord	6/8	2	1	1/16	1/16	1	180								
10	10	117/4	117/4	0.25	9/16	9/16	Chord	6/8	2	1	1/16	1/16	1	181								
10	10	59/2	59/2	0.25	5/8	5/8	Chord	6/8	2	1	1/16	1/16	1	182								
10	10	119/4	119/4	0.25	11/16	11/16	Chord	6/8	2	1	1/16	1/16	1	183								
11	11	63/2	63/2	0.25	3/8	3/8	Chord	6/8	1	1	1/16	1/16	1	184								
11	11	127/4	127/4	0.25	7/16	7/16	Chord	6/8	1	1	1/16	1/16	1	185								
11	11	32	32	0.25	1/2	1/2	Chord	6/8	1	1	1/16	1/16	1	186								
11	11	129/4	129/4	0.25	9/16	9/16	Chord	6/8	1	1	1/16	1/16	1	187								
11	11	65/2	65/2	0.25	5/8	5/8	Chord	6/8	1	1	1/16	1/16	1	188								
11	11	131/4	131/4	0.25	11/16	11/16	Chord	6/8	1	1	1/16	1/16	1	189								
11	11	30	30	0.25	0	0	Chord	6/8	1	2	1/16	1/16	1	190								
11	11	121/4	121/4	0.25	1/16	1/16	Chord	6/8	1	2	1/16	1/16	1	191								
11	11	61/2	61/2	0.25	1/8	1/8	Chord	6/8	1	2	1/16	1/16	1	192								
11	11	123/4	123/4	0.25	3/16	3/16	Chord	6/8	1	2	1/16	1/16	1	193								
11	11	31	31	0.25	1/4	1/4	Chord	6/8	1	2	1/16	1/16	1	194								
11	11	125/4	125/4	0.25	5/16	5/16	Chord	6/8	1	2	1/16	1/16	1	195								
11	11	30	30	0.25	0	0	Chord	6/8	2	1	1/16	1/16	1	196								
11	11	121/4	121/4	0.25	1/16	1/16	Chord	6/8	2	1	1/16	1/16	1	197								
11	11	61/2	61/2	0.25	1/8	1/8	Chord	6/8	2	1	1/16	1/16	1	198								
11	11	123/4	123/4	0.25	3/16	3/16	Chord	6/8	2	1	1/16	1/16	1	199								
11	11	31	31	0.25	1/4	1/4	Chord	6/8	2	1	1/16	1/16	1	200								
11	11	125/4	125/4	0.25	5/16	5/16	Chord	6/8	2	1	1/16	1/16	1	201								
11	11	63/2	63/2	0.25	3/8	3/8	Chord	6/8	2	1	1/16	1/16	1	202								
11	11	127/4	127/4	0.25	7/16	7/16	Chord	6/8	2	1	1/16	1/16	1	203								
11	11	32	32	0.25	1/2	1/2	Chord	6/8	2	1	1/16	1/16	1	204								
11	11	129/4	129/4	0.25	9/16	9/16	Chord	6/8	2	1	1/16	1/16	1	205								
11	11	65/2	65/2	0.25	5/8	5/8	Chord	6/8	2	1	1/16	1/16	1	206								
11	11	131/4	131/4	0.25	11/16	11/16	Chord	6/8	2	1	1/16	1/16	1	207								
12	12	33	33	0.25	0	0	Chord	6/8	1	1	1/16	1/16	1	208								
12	12	133/4	133/4	0.25	1/16	1/16	Chord	6/8	1	1	1/16	1/16	1	209								
12	12	67/2	67/2	0.25	1/8	1/8	Chord	6/8	1	1	1/16	1/16	1	210								
12	12	135/4	135/4	0.25	3/16	3/16	Chord	6/8	1	1	1/16	1/16	1	211								
12	12	34	34	0.25	1/4	1/4	Chord	6/8	1	1	1/16	1/16	1	212								
12	12	137/4	137/4	0.25	5/16	5/16	Chord	6/8	1	1	1/16	1/16	1	213								
12	12	69/2	69/2	0.5	3/8	3/8	Chord	6/8	1	1	1/8	1/8	1	214								
12	12	67/2	67/2	0.75	1/8	1/8	Chord	6/8	1	2	3/16	1/8	3/2	215								
12	12	137/4	137/4	0.25	5/16	5/16	Chord	6/8	1	2	1/16	1/16	1	216								
12	12	69/2	69/2	0.5	3/8	3/8	Chord	6/8	1	2	1/8	1/8	1	217								
12	12	35	35	0.25	1/2	1/2	Chord	6/8	1	2	1/16	1/16	1	218								
12	12	141/4	141/4	0.25	9/16	9/16	Chord	6/8	1	2	1/16	1/16	1	219								
12	12	71/2	71/2	0.25	5/8	5/8	Chord	6/8	1	2	1/16	1/16	1	220								
12	12	143/4	143/4	0.25	11/16	11/16	Chord	6/8	1	2	1/16	1/16	1	221								
12	12	33	33	0.25	0	0	Chord	6/8	2	1	1/16	1/16	1	222								
12	12	133/4	133/4	0.25	1/16	1/16	Chord	6/8	2	1	1/16	1/16	1	223								
12	12	67/2	67/2	0.25	1/8	1/8	Chord	6/8	2	1	1/16	1/16	1	224								
12	12	135/4	135/4	0.25	3/16	3/16	Chord	6/8	2	1	1/16	1/16	1	225								
12	12	34	34	0.25	1/4	1/4	Chord	6/8	2	1	1/16	1/16	1	226								
12	12	137/4	137/4	0.25	5/16	5/16	Chord	6/8	2	1	1/16	1/16	1	227								
12	12	69/2	69/2	0.25	3/8	3/8	Chord	6/8	2	1	1/16	1/16	1	228								
12	12	139/4	139/4	0.25	7/16	7/16	Chord	6/8	2	1	1/16	1/16	1	229								
12	12	35	35	0.25	1/2	1/2	Chord	6/8	2	1	1/16	1/16	1	230								
12	12	141/4	141/4	0.25	9/16	9/16	Chord	6/8	2	1	1/16	1/16	1	231								
12	12	71/2	71/2	0.25	5/8	5/8	Chord	6/8	2	1	1/16	1/16	1	232								
12	12	143/4	143/4	0.25	11/16	11/16	Chord	6/8	2	1	1/16	1/16	1	233								
13	13	73/2	73/2	0.75	1/8	1/8	Chord	6/8	1	1	3/16	1/8	3/2	234								
13	13	149/4	149/4	0.25	5/16	5/16	Chord	6/8	1	1	1/16	1/16	1	235								
13	13	75/2	75/2	0.5	3/8	3/8	Chord	6/8	1	1	1/8	1/8	1	236								
13	13	36	36	0.5	0	0	Chord	6/8	1	2	1/8	1/8	1	237								
13	13	73/2	73/2	0.75	1/8	1/8	Chord	6/8	1	2	3/16	1/8	3/2	238								
13	13	149/4	149/4	0.25	5/16	5/16	Chord	6/8	1	2	1/16	1/16	1	239								
13	13	75/2	75/2	0.5	3/8	3/8	Chord	6/8	1	2	1/8	1/8	1	240								
13	13	38	38	0.25	1/2	1/2	Chord	6/8	1	2	1/16	1/16	1	241								
13	13	153/4	153/4	0.25	9/16	9/16	Chord	6/8	1	2	1/16	1/16	1	242								
13	13	77/2	77/2	0.25	5/8	5/8	Chord	6/8	1	2	1/16	1/16	1	243								
13	13	155/4	155/4	0.25	11/16	11/16	Chord	6/8	1	2	1/16	1/16	1	244								
13	13	36	36	0.25	0	0	Chord	6/8	2	1	1/16	1/16	1	245								
13	13	145/4	145/4	0.25	1/16	1/16	Chord	6/8	2	1	1/16	1/16	1	246								
13	13	73/2	73/2	0.25	1/8	1/8	Chord	6/8	2	1	1/16	1/16	1	247								
13	13	147/4	147/4	0.25	3/16	3/16	Chord	6/8	2	1	1/16	1/16	1	248								
13	13	37	37	0.25	1/4	1/4	Chord	6/8	2	1	1/16	1/16	1	249								
13	13	149/4	149/4	0.25	5/16	5/16	Chord	6/8	2	1	1/16	1/16	1	250								
13	13	75/2	75/2	0.25	3/8	3/8	Chord	6/8	2	1	1/16	1/16	1	251								
13	13	151/4	151/4	0.25	7/16	7/16	Chord	6/8	2	1	1/16	1/16	1	252								
13	13	38	38	0.25	1/2	1/2	Chord	6/8	2	1	1/16	1/16	1	253								
13	13	153/4	153/4	0.25	9/16	9/16	Chord	6/8	2	1	1/16	1/16	1	254								
13	13	77/2	77/2	0.25	5/8	5/8	Chord	6/8	2	1	1/16	1/16	1	255								
13	13	155/4	155/4	0.25	11/16	11/16	Chord	6/8	2	1	1/16	1/16	1	256								
14	14	157/4	157/4	0.25	1/16	1/16	Chord	6/8	1	1	1/16	1/16	1	257								
14	14	79/2	79/2	0.5	1/8	1/8	Chord	6/8	1	1	1/8	1/8	1	258								
14	14	163/4	163/4	0.125	7/16	7/16	Chord	6/8	1	1	1/32	1/32	1	259								
14	14	327/8	327/8	0.125	15/32	15/32	Chord	6/8	1	1	1/32	1/32	1	260								
14	14	41	41	0.5	1/2	1/2	Chord	6/8	1	1	1/8	1/8	1	261								
14	14	39	39	0.75	0	0	Chord	6/8	1	2	3/16	1/8	3/2	262								
14	14	159/4	159/4	0.25	3/16	3/16	Chord	6/8	1	2	1/16	1/16	1	263								
14	14	40	40	0.25	1/4	1/4	Chord	6/8	1	2	1/16	1/16	1	264								
14	14	161/4	161/4	0.25	5/16	5/16	Chord	6/8	1	2	1/16	1/16	1	265								
14	14	81/2	81/2	0.75	3/8	3/8	Chord	6/8	1	2	3/16	1/8	3/2	266								
14	14	165/4	165/4	0.25	9/16	9/16	Chord	6/8	1	2	1/16	1/16	1	267								
14	14	83/2	83/2	0.25	5/8	5/8	Chord	6/8	1	2	1/16	1/16	1	268								
14	14	167/4	167/4	0.25	11/16	11/16	Chord	6/8	1	2	1/16	1/16	1	269								
14	14	39	39	0.5	0	0	Chord	6/8	2	1	1/8	1/8	1	270								
14	14	79/2	79/2	0.5	1/8	1/8	Chord	6/8	2	1	1/8	1/8	1	271								
14	14	40	40	0.5	1/4	1/4	Chord	6/8	2	1	1/8	1/8	1	272								
14	14	81/2	81/2	0.5	3/8	3/8	Chord	6/8	2	1	1/8	1/8	1	273								
14	14	41	41	0.5	1/2	1/2	Chord	6/8	2	1	1/8	1/8	1	274								
14	14	83/2	83/2	0.5	5/8	5/8	Chord	6/8	2	1	1/8	1/8	1	275								
15	15	169/4	169/4	0.125	1/16	1/16	Chord	6/8	1	1	1/32	1/32	1	276								
15	15	339/8	339/8	0.125	3/32	3/32	Chord	6/8	1	1	1/32	1/32	1	277								
15	15	85/2	85/2	0.5	1/8	1/8	Chord	6/8	1	1	1/8	1/8	1	278								
15	15	175/4	175/4	0.125	7/16	7/16	Chord	6/8	1	1	1/32	1/32	1	279								
15	15	351/8	351/8	0.125	15/32	15/32	Chord	6/8	1	1	1/32	1/32	1	280								
15	15	44	44	0.5	1/2	1/2	Chord	6/8	1	1	1/8	1/8	1	281								
15	15	42	42	0.75	0	0	Chord	6/8	1	2	3/16	1/8	3/2	282								
